slot_person,slot_a,slot_a_abs_log1p,slot_a_is_even,slot_a_mod3,slot_a_mod5,slot_a_mod7,slot_a_mod10,slot_d,slot_d_abs_log1p,slot_d_is_even,slot_d_mod3,slot_d_mod5,slot_d_mod7,slot_d_mod10,slot_item_a,slot_item_b,slot_super_category,slot_occasion,gcd_all,n_multiple_pairs,y
9,109,4.700480365792417,0,1,4,4,9,12,2.5649493574615367,1,0,2,5,2,23,29,5,6,1,0,230.0
14,99,4.605170185988092,0,0,4,1,9,12,2.5649493574615367,1,0,2,5,2,25,19,3,0,3,0,210.0
11,62,4.143134726391533,1,2,2,6,2,20,3.044522437723423,1,2,0,6,0,9,8,4,4,2,0,144.0
9,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,28,27,1,5,1,0,58.0
13,76,4.343805421853684,1,1,1,6,6,7,2.0794415416798357,0,1,2,0,7,30,30,4,3,1,0,159.0
11,107,4.68213122712422,0,2,2,2,7,1,0.6931471805599453,0,1,1,1,1,2,15,2,3,1,1,215.0
6,37,3.6375861597263857,0,1,2,2,7,8,2.1972245773362196,1,2,3,1,8,24,3,2,7,1,0,82.0
6,77,4.356708826689592,0,2,2,0,7,6,1.9459101490553132,1,0,1,6,6,30,30,4,0,1,0,160.0
11,51,3.9512437185814275,0,0,1,2,1,19,2.995732273553991,0,1,4,5,9,31,0,0,1,1,0,121.0
9,93,4.543294782270004,0,0,3,2,3,16,2.833213344056216,1,1,1,2,6,20,6,3,5,1,0,202.0
7,86,4.465908118654584,1,2,1,2,6,22,3.1354942159291497,1,1,2,1,2,2,21,2,0,2,0,194.0
5,95,4.564348191467836,0,2,0,4,5,11,2.4849066497880004,0,2,1,4,1,2,15,2,3,1,0,201.0
14,92,4.532599493153256,1,2,2,1,2,7,2.0794415416798357,0,1,2,0,7,26,18,4,2,1,0,191.0
7,78,4.3694478524670215,1,0,3,1,8,14,2.70805020110221,1,2,4,0,4,19,13,4,6,2,0,170.0
1,92,4.532599493153256,1,2,2,1,2,1,0.6931471805599453,0,1,1,1,1,3,31,2,4,1,1,185.0
13,116,4.762173934797756,1,2,1,4,6,16,2.833213344056216,1,1,1,2,6,17,3,2,0,4,0,248.0
5,71,4.276666119016055,0,2,1,1,1,7,2.0794415416798357,0,1,2,0,7,29,28,6,4,1,0,149.0
14,114,4.74493212836325,1,0,4,2,4,24,3.2188758248682006,1,0,4,3,4,14,14,6,1,6,0,252.0
0,101,4.624972813284271,0,2,1,3,1,6,1.9459101490553132,1,0,1,6,6,1,1,1,1,1,0,208.0
5,90,4.51085950651685,1,0,0,6,0,21,3.091042453358316,0,0,1,0,1,10,20,5,5,3,0,201.0
13,102,4.634728988229636,1,0,2,4,2,3,1.3862943611198906,0,0,3,3,3,16,15,2,4,3,1,207.0
4,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,9,13,4,1,2,0,32.0
8,76,4.343805421853684,1,1,1,6,6,17,2.8903717578961645,0,2,2,3,7,28,5,1,2,1,0,169.0
11,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,24,31,2,3,1,0,30.0
11,30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,12,17,6,0,3,0,69.0
4,108,4.6913478822291435,1,0,3,3,8,19,2.995732273553991,0,1,4,5,9,12,12,6,2,1,0,235.0
1,34,3.5553480614894135,1,1,4,6,4,16,2.833213344056216,1,1,1,2,6,6,11,3,2,2,0,84.0
11,119,4.787491742782046,0,2,4,0,9,21,3.091042453358316,0,0,1,0,1,20,11,3,2,7,0,259.0
5,108,4.6913478822291435,1,0,3,3,8,4,1.6094379124341003,1,1,4,4,4,8,27,1,7,4,1,220.0
7,105,4.663439094112067,0,0,0,0,5,3,1.3862943611198906,0,0,3,3,3,31,22,0,6,3,1,213.0
10,114,4.74493212836325,1,0,4,2,4,12,2.5649493574615367,1,0,2,5,2,18,7,0,1,6,0,240.0
0,53,3.9889840465642745,0,2,3,4,3,16,2.833213344056216,1,1,1,2,6,4,25,3,3,1,0,122.0
12,90,4.51085950651685,1,0,0,6,0,24,3.2188758248682006,1,0,4,3,4,5,1,1,5,6,0,204.0
5,5,1.791759469228055,0,2,0,5,5,21,3.091042453358316,0,0,1,0,1,13,0,0,4,1,0,31.0
2,105,4.663439094112067,0,0,0,0,5,3,1.3862943611198906,0,0,3,3,3,12,14,6,6,3,1,213.0
4,100,4.61512051684126,1,1,0,2,0,22,3.1354942159291497,1,1,2,1,2,31,26,0,5,2,0,222.0
5,72,4.290459441148391,1,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,28,16,1,3,3,1,147.0
9,39,3.6888794541139363,0,0,4,4,9,1,0.6931471805599453,0,1,1,1,1,7,7,0,7,1,1,79.0
13,68,4.23410650459726,1,2,3,5,8,22,3.1354942159291497,1,1,2,1,2,31,26,0,1,2,0,158.0
11,79,4.382026634673881,0,1,4,2,9,13,2.6390573296152584,0,1,3,6,3,28,27,1,1,1,0,171.0
7,111,4.718498871295094,0,0,1,6,1,10,2.3978952727983707,1,1,0,3,0,29,12,6,4,1,0,232.0
4,71,4.276666119016055,0,2,1,1,1,8,2.1972245773362196,1,2,3,1,8,16,21,2,7,1,0,150.0
3,11,2.4849066497880004,0,2,1,4,1,18,2.9444389791664403,1,0,3,4,8,1,1,1,3,1,0,40.0
6,27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,15,10,5,5,1,0,73.0
14,81,4.406719247264253,0,0,1,4,1,20,3.044522437723423,1,2,0,6,0,22,6,3,5,1,0,182.0
13,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,11,24,5,6,1,0,85.0
11,27,3.332204510175204,0,0,2,6,7,16,2.833213344056216,1,1,1,2,6,18,23,0,3,1,0,70.0
5,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,1,16,1,1,1,0,43.0
9,58,4.07753744390572,1,1,3,2,8,9,2.302585092994046,0,0,4,2,9,29,28,6,1,1,0,125.0
10,106,4.672828834461906,1,1,1,1,6,17,2.8903717578961645,0,2,2,3,7,19,8,4,0,1,0,229.0
12,64,4.174387269895637,1,1,4,1,4,7,2.0794415416798357,0,1,2,0,7,15,9,5,0,1,0,135.0
10,105,4.663439094112067,0,0,0,0,5,9,2.302585092994046,0,0,4,2,9,30,18,4,5,3,0,219.0
13,42,3.7612001156935624,1,0,2,0,2,14,2.70805020110221,1,2,4,0,4,22,11,3,0,14,1,98.0
13,94,4.553876891600541,1,1,4,3,4,24,3.2188758248682006,1,0,4,3,4,22,11,3,1,2,0,212.0
14,66,4.204692619390966,1,0,1,3,6,5,1.791759469228055,0,2,0,5,5,12,12,6,7,1,0,137.0
9,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,28,5,1,4,3,1,69.0
5,83,4.430816798843313,0,2,3,6,3,19,2.995732273553991,0,1,4,5,9,8,27,1,4,1,0,185.0
7,23,3.1780538303479458,0,2,3,2,3,24,3.2188758248682006,1,0,4,3,4,29,28,6,3,1,0,70.0
10,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,17,3,2,2,1,1,49.0
11,64,4.174387269895637,1,1,4,1,4,7,2.0794415416798357,0,1,2,0,7,1,27,1,7,1,0,135.0
6,117,4.770684624465665,0,0,2,5,7,18,2.9444389791664403,1,0,3,4,8,0,0,0,6,9,0,252.0
4,93,4.543294782270004,0,0,3,2,3,8,2.1972245773362196,1,2,3,1,8,1,16,1,7,1,0,194.0
5,89,4.499809670330265,0,2,4,5,9,17,2.8903717578961645,0,2,2,3,7,13,7,0,4,1,0,195.0
12,109,4.700480365792417,0,1,4,4,9,9,2.302585092994046,0,0,4,2,9,13,22,0,5,1,0,227.0
10,36,3.6109179126442243,1,0,1,1,6,13,2.6390573296152584,0,1,3,6,3,1,27,1,3,1,0,85.0
3,67,4.219507705176107,0,1,2,4,7,13,2.6390573296152584,0,1,3,6,3,21,12,6,7,1,0,147.0
3,93,4.543294782270004,0,0,3,2,3,10,2.3978952727983707,1,1,0,3,0,20,25,3,7,1,0,196.0
10,22,3.1354942159291497,1,1,2,1,2,14,2.70805020110221,1,2,4,0,4,2,15,2,4,2,0,58.0
2,56,4.04305126783455,1,2,1,0,6,16,2.833213344056216,1,1,1,2,6,4,11,3,0,8,0,128.0
8,75,4.330733340286331,0,0,0,5,5,16,2.833213344056216,1,1,1,2,6,20,19,3,3,1,0,166.0
3,118,4.77912349311153,1,1,3,6,8,14,2.70805020110221,1,2,4,0,4,12,14,6,4,2,0,250.0
14,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,7,26,0,7,1,0,25.0
0,70,4.2626798770413155,1,1,0,0,0,5,1.791759469228055,0,2,0,5,5,12,14,6,3,5,1,145.0
5,105,4.663439094112067,0,0,0,0,5,17,2.8903717578961645,0,2,2,3,7,28,16,1,1,1,0,227.0
12,14,2.70805020110221,1,2,4,0,4,23,3.1780538303479458,0,2,3,2,3,19,13,4,1,1,0,51.0
12,12,2.5649493574615367,1,0,2,5,2,21,3.091042453358316,0,0,1,0,1,7,23,0,3,3,0,45.0
6,78,4.3694478524670215,1,0,3,1,8,19,2.995732273553991,0,1,4,5,9,17,31,2,0,1,0,175.0
12,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,14,14,6,4,3,1,99.0
6,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,23,24,5,0,1,0,117.0
3,115,4.7535901911063645,0,1,0,3,5,22,3.1354942159291497,1,1,2,1,2,22,6,3,0,1,0,252.0
3,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,26,8,4,1,3,0,39.0
8,41,3.7376696182833684,0,2,1,6,1,25,3.258096538021482,0,1,0,4,5,26,8,4,7,1,0,107.0
11,116,4.762173934797756,1,2,1,4,6,9,2.302585092994046,0,0,4,2,9,11,24,5,4,1,0,241.0
11,109,4.700480365792417,0,1,4,4,9,22,3.1354942159291497,1,1,2,1,2,15,29,5,5,1,0,240.0
9,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,10,20,5,1,6,1,42.0
1,98,4.59511985013459,1,2,3,0,8,23,3.1780538303479458,0,2,3,2,3,29,28,6,3,1,0,219.0
14,31,3.4657359027997265,0,1,1,3,1,13,2.6390573296152584,0,1,3,6,3,25,4,3,7,1,0,75.0
13,60,4.110873864173311,1,0,0,4,0,8,2.1972245773362196,1,2,3,1,8,23,10,5,4,4,0,128.0
13,14,2.70805020110221,1,2,4,0,4,25,3.258096538021482,0,1,0,4,5,14,17,6,0,1,0,53.0
8,104,4.653960350157523,1,2,4,6,4,25,3.258096538021482,0,1,0,4,5,16,2,2,2,1,0,233.0
14,29,3.4011973816621555,0,2,4,1,9,1,0.6931471805599453,0,1,1,1,1,13,22,0,2,1,1,59.0
1,110,4.709530201312334,1,2,0,5,0,2,1.0986122886681098,1,2,2,2,2,29,12,6,7,2,1,222.0
6,51,3.9512437185814275,0,0,1,2,1,6,1.9459101490553132,1,0,1,6,6,8,27,1,5,3,0,108.0
12,37,3.6375861597263857,0,1,2,2,7,15,2.772588722239781,0,0,0,1,5,9,13,4,6,1,0,89.0
7,76,4.343805421853684,1,1,1,6,6,3,1.3862943611198906,0,0,3,3,3,26,8,4,1,1,0,155.0
5,119,4.787491742782046,0,2,4,0,9,3,1.3862943611198906,0,0,3,3,3,29,14,6,3,1,0,241.0
14,95,4.564348191467836,0,2,0,4,5,6,1.9459101490553132,1,0,1,6,6,27,24,5,3,1,0,196.0
10,69,4.248495242049359,0,0,4,6,9,2,1.0986122886681098,1,2,2,2,2,27,29,5,7,1,0,140.0
4,75,4.330733340286331,0,0,0,5,5,18,2.9444389791664403,1,0,3,4,8,26,8,4,2,3,0,168.0
13,120,4.795790545596741,1,0,0,1,0,2,1.0986122886681098,1,2,2,2,2,15,10,5,6,2,1,242.0
1,35,3.58351893845611,0,2,0,0,5,15,2.772588722239781,0,0,0,1,5,20,19,3,4,5,0,85.0
14,57,4.060443010546419,0,0,2,1,7,1,0.6931471805599453,0,1,1,1,1,2,15,2,1,1,1,115.0
2,109,4.700480365792417,0,1,4,4,9,13,2.6390573296152584,0,1,3,6,3,19,13,4,1,1,0,231.0
6,45,3.828641396489095,0,0,0,3,5,11,2.4849066497880004,0,2,1,4,1,19,13,4,0,1,0,101.0
1,37,3.6375861597263857,0,1,2,2,7,9,2.302585092994046,0,0,4,2,9,22,19,3,1,1,0,83.0
3,57,4.060443010546419,0,0,2,1,7,17,2.8903717578961645,0,2,2,3,7,21,17,6,3,1,0,131.0
0,38,3.6635616461296463,1,2,3,3,8,23,3.1780538303479458,0,2,3,2,3,21,12,6,6,1,0,99.0
9,110,4.709530201312334,1,2,0,5,0,12,2.5649493574615367,1,0,2,5,2,8,5,1,4,2,0,232.0
8,104,4.653960350157523,1,2,4,6,4,7,2.0794415416798357,0,1,2,0,7,15,29,5,7,1,0,215.0
4,30,3.4339872044851463,1,0,0,2,0,22,3.1354942159291497,1,1,2,1,2,12,14,6,5,2,0,82.0
10,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,2,31,2,0,10,1,70.0
10,87,4.477336814478207,0,0,2,3,7,11,2.4849066497880004,0,2,1,4,1,18,26,0,1,1,0,185.0
1,114,4.74493212836325,1,0,4,2,4,14,2.70805020110221,1,2,4,0,4,23,20,5,3,2,0,242.0
7,80,4.394449154672439,1,2,0,3,0,4,1.6094379124341003,1,1,4,4,4,17,3,2,2,4,1,164.0
10,68,4.23410650459726,1,2,3,5,8,4,1.6094379124341003,1,1,4,4,4,20,11,3,0,4,1,140.0
7,98,4.59511985013459,1,2,3,0,8,2,1.0986122886681098,1,2,2,2,2,8,27,1,3,2,1,198.0
1,42,3.7612001156935624,1,0,2,0,2,16,2.833213344056216,1,1,1,2,6,24,31,2,2,2,0,100.0
2,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,3,3,2,1,5,1,75.0
11,59,4.0943445622221,0,2,4,3,9,9,2.302585092994046,0,0,4,2,9,0,26,0,5,1,0,127.0
0,101,4.624972813284271,0,2,1,3,1,4,1.6094379124341003,1,1,4,4,4,15,20,5,2,1,0,206.0
8,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,5,1,1,7,12,1,48.0
1,79,4.382026634673881,0,1,4,2,9,13,2.6390573296152584,0,1,3,6,3,6,11,3,2,1,0,171.0
5,35,3.58351893845611,0,2,0,0,5,20,3.044522437723423,1,2,0,6,0,5,1,1,0,5,0,90.0
6,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,14,17,6,2,3,0,42.0
6,115,4.7535901911063645,0,1,0,3,5,13,2.6390573296152584,0,1,3,6,3,21,17,6,0,1,0,243.0
5,114,4.74493212836325,1,0,4,2,4,18,2.9444389791664403,1,0,3,4,8,12,17,6,1,6,0,246.0
10,111,4.718498871295094,0,0,1,6,1,19,2.995732273553991,0,1,4,5,9,25,25,3,2,1,0,241.0
2,50,3.9318256327243257,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,1,16,1,7,2,0,118.0
5,93,4.543294782270004,0,0,3,2,3,19,2.995732273553991,0,1,4,5,9,14,14,6,3,1,0,205.0
11,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,29,28,6,4,1,0,38.0
9,102,4.634728988229636,1,0,2,4,2,18,2.9444389791664403,1,0,3,4,8,22,6,3,7,6,0,222.0
3,43,3.784189633918261,0,1,3,1,3,21,3.091042453358316,0,0,1,0,1,17,31,2,1,1,0,107.0
13,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,28,5,1,7,4,0,64.0
0,102,4.634728988229636,1,0,2,4,2,17,2.8903717578961645,0,2,2,3,7,22,4,3,3,17,1,221.0
4,92,4.532599493153256,1,2,2,1,2,8,2.1972245773362196,1,2,3,1,8,25,4,3,1,4,0,192.0
11,105,4.663439094112067,0,0,0,0,5,21,3.091042453358316,0,0,1,0,1,24,3,2,2,21,1,231.0
8,21,3.091042453358316,0,0,1,0,1,11,2.4849066497880004,0,2,1,4,1,4,4,3,0,1,0,53.0
2,114,4.74493212836325,1,0,4,2,4,19,2.995732273553991,0,1,4,5,9,20,25,3,4,19,1,247.0
11,24,3.2188758248682006,1,0,4,3,4,25,3.258096538021482,0,1,0,4,5,5,1,1,5,1,0,73.0
7,47,3.871201010907891,0,2,2,5,7,13,2.6390573296152584,0,1,3,6,3,27,29,5,5,1,0,107.0
3,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,2,15,2,4,3,0,30.0
10,41,3.7376696182833684,0,2,1,6,1,25,3.258096538021482,0,1,0,4,5,19,13,4,3,1,0,107.0
6,103,4.6443908991413725,0,1,3,5,3,9,2.302585092994046,0,0,4,2,9,25,19,3,1,1,0,215.0
9,5,1.791759469228055,0,2,0,5,5,22,3.1354942159291497,1,1,2,1,2,12,14,6,7,1,0,32.0
5,29,3.4011973816621555,0,2,4,1,9,7,2.0794415416798357,0,1,2,0,7,24,21,2,0,1,0,65.0
3,17,2.8903717578961645,0,2,2,3,7,12,2.5649493574615367,1,0,2,5,2,19,18,4,4,1,0,46.0
6,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,12,17,6,7,3,0,33.0
11,58,4.07753744390572,1,1,3,2,8,1,0.6931471805599453,0,1,1,1,1,14,17,6,7,1,1,117.0
1,46,3.8501476017100584,1,1,1,4,6,21,3.091042453358316,0,0,1,0,1,12,12,6,6,1,0,113.0
10,72,4.290459441148391,1,0,2,2,2,10,2.3978952727983707,1,1,0,3,0,30,18,4,7,2,0,154.0
2,43,3.784189633918261,0,1,3,1,3,14,2.70805020110221,1,2,4,0,4,9,8,4,3,1,0,100.0
8,41,3.7376696182833684,0,2,1,6,1,7,2.0794415416798357,0,1,2,0,7,29,12,6,3,1,0,89.0
14,71,4.276666119016055,0,2,1,1,1,11,2.4849066497880004,0,2,1,4,1,11,24,5,3,1,0,153.0
4,72,4.290459441148391,1,0,2,2,2,13,2.6390573296152584,0,1,3,6,3,6,11,3,7,1,0,157.0
8,45,3.828641396489095,0,0,0,3,5,21,3.091042453358316,0,0,1,0,1,12,14,6,2,3,0,111.0
10,25,3.258096538021482,0,1,0,4,5,15,2.772588722239781,0,0,0,1,5,11,9,5,2,5,0,65.0
0,77,4.356708826689592,0,2,2,0,7,22,3.1354942159291497,1,1,2,1,2,18,0,0,1,11,0,176.0
5,74,4.31748811353631,1,2,4,4,4,3,1.3862943611198906,0,0,3,3,3,25,4,3,7,1,0,151.0
14,44,3.8066624897703196,1,2,4,2,4,16,2.833213344056216,1,1,1,2,6,5,1,1,2,4,0,104.0
13,38,3.6635616461296463,1,2,3,3,8,15,2.772588722239781,0,0,0,1,5,24,31,2,1,1,0,91.0
7,80,4.394449154672439,1,2,0,3,0,13,2.6390573296152584,0,1,3,6,3,29,12,6,0,1,0,173.0
5,92,4.532599493153256,1,2,2,1,2,3,1.3862943611198906,0,0,3,3,3,19,18,4,6,1,0,187.0
2,43,3.784189633918261,0,1,3,1,3,8,2.1972245773362196,1,2,3,1,8,20,6,3,6,1,0,94.0
9,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,0,6,0,16,21,2,1,1,0,58.0
5,83,4.430816798843313,0,2,3,6,3,5,1.791759469228055,0,2,0,5,5,29,12,6,7,1,0,171.0
0,111,4.718498871295094,0,0,1,6,1,13,2.6390573296152584,0,1,3,6,3,18,0,0,5,1,0,235.0
7,84,4.442651256490317,1,0,4,0,4,25,3.258096538021482,0,1,0,4,5,2,2,2,6,1,0,193.0
4,113,4.736198448394496,0,2,3,1,3,13,2.6390573296152584,0,1,3,6,3,10,9,5,0,1,0,239.0
3,118,4.77912349311153,1,1,3,6,8,20,3.044522437723423,1,2,0,6,0,1,27,1,5,2,0,256.0
5,66,4.204692619390966,1,0,1,3,6,8,2.1972245773362196,1,2,3,1,8,14,28,6,1,2,0,140.0
12,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,19,18,4,2,6,1,114.0
3,110,4.709530201312334,1,2,0,5,0,21,3.091042453358316,0,0,1,0,1,4,19,3,7,1,0,241.0
14,85,4.454347296253507,0,1,0,1,5,17,2.8903717578961645,0,2,2,3,7,14,17,6,6,17,1,187.0
11,113,4.736198448394496,0,2,3,1,3,3,1.3862943611198906,0,0,3,3,3,2,15,2,1,1,0,229.0
2,71,4.276666119016055,0,2,1,1,1,4,1.6094379124341003,1,1,4,4,4,7,22,0,7,1,0,146.0
10,98,4.59511985013459,1,2,3,0,8,7,2.0794415416798357,0,1,2,0,7,3,3,2,4,7,1,203.0
14,82,4.418840607796598,1,1,2,5,2,2,1.0986122886681098,1,2,2,2,2,19,8,4,3,2,1,166.0
9,31,3.4657359027997265,0,1,1,3,1,18,2.9444389791664403,1,0,3,4,8,18,0,0,2,1,0,80.0
12,55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,26,8,4,7,11,1,121.0
12,82,4.418840607796598,1,1,2,5,2,1,0.6931471805599453,0,1,1,1,1,9,30,4,2,1,1,165.0
12,110,4.709530201312334,1,2,0,5,0,8,2.1972245773362196,1,2,3,1,8,21,28,6,2,2,0,228.0
0,77,4.356708826689592,0,2,2,0,7,8,2.1972245773362196,1,2,3,1,8,28,27,1,3,1,0,162.0
9,116,4.762173934797756,1,2,1,4,6,11,2.4849066497880004,0,2,1,4,1,25,4,3,3,1,0,243.0
1,77,4.356708826689592,0,2,2,0,7,21,3.091042453358316,0,0,1,0,1,20,11,3,5,7,0,175.0
5,49,3.912023005428146,0,1,4,0,9,2,1.0986122886681098,1,2,2,2,2,21,12,6,1,1,0,100.0
0,70,4.2626798770413155,1,1,0,0,0,22,3.1354942159291497,1,1,2,1,2,21,12,6,6,2,0,162.0
2,113,4.736198448394496,0,2,3,1,3,1,0.6931471805599453,0,1,1,1,1,14,14,6,0,1,1,227.0
6,96,4.574710978503383,1,0,1,5,6,19,2.995732273553991,0,1,4,5,9,23,29,5,5,1,0,211.0
14,35,3.58351893845611,0,2,0,0,5,10,2.3978952727983707,1,1,0,3,0,8,27,1,4,5,0,80.0
3,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,15,10,5,5,1,0,30.0
3,100,4.61512051684126,1,1,0,2,0,6,1.9459101490553132,1,0,1,6,6,10,9,5,5,2,0,206.0
3,47,3.871201010907891,0,2,2,5,7,7,2.0794415416798357,0,1,2,0,7,7,23,0,5,1,0,101.0
1,68,4.23410650459726,1,2,3,5,8,12,2.5649493574615367,1,0,2,5,2,23,29,5,1,4,0,148.0
3,104,4.653960350157523,1,2,4,6,4,8,2.1972245773362196,1,2,3,1,8,31,26,0,4,8,1,216.0
7,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,19,8,4,7,1,0,107.0
11,113,4.736198448394496,0,2,3,1,3,21,3.091042453358316,0,0,1,0,1,0,22,0,3,1,0,247.0
9,116,4.762173934797756,1,2,1,4,6,8,2.1972245773362196,1,2,3,1,8,11,24,5,7,4,0,240.0
5,71,4.276666119016055,0,2,1,1,1,18,2.9444389791664403,1,0,3,4,8,31,0,0,2,1,0,160.0
0,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,10,20,5,3,1,0,32.0
9,86,4.465908118654584,1,2,1,2,6,22,3.1354942159291497,1,1,2,1,2,31,26,0,0,2,0,194.0
2,101,4.624972813284271,0,2,1,3,1,19,2.995732273553991,0,1,4,5,9,20,25,3,6,1,0,221.0
2,67,4.219507705176107,0,1,2,4,7,3,1.3862943611198906,0,0,3,3,3,20,6,3,4,1,0,137.0
10,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,28,16,1,7,1,0,82.0
5,84,4.442651256490317,1,0,4,0,4,6,1.9459101490553132,1,0,1,6,6,4,25,3,4,6,1,174.0
6,40,3.713572066704308,1,1,0,5,0,25,3.258096538021482,0,1,0,4,5,18,0,0,6,5,0,105.0
6,104,4.653960350157523,1,2,4,6,4,12,2.5649493574615367,1,0,2,5,2,28,5,1,4,4,0,220.0
6,111,4.718498871295094,0,0,1,6,1,7,2.0794415416798357,0,1,2,0,7,5,16,1,4,1,0,229.0
2,72,4.290459441148391,1,0,2,2,2,11,2.4849066497880004,0,2,1,4,1,23,20,5,6,1,0,155.0
10,115,4.7535901911063645,0,1,0,3,5,9,2.302585092994046,0,0,4,2,9,15,20,5,3,1,0,239.0
12,119,4.787491742782046,0,2,4,0,9,17,2.8903717578961645,0,2,2,3,7,1,16,1,7,17,1,255.0
8,65,4.189654742026425,0,2,0,2,5,8,2.1972245773362196,1,2,3,1,8,10,24,5,1,1,0,138.0
4,55,4.02535169073515,0,1,0,6,5,25,3.258096538021482,0,1,0,4,5,25,25,3,0,5,0,135.0
2,79,4.382026634673881,0,1,4,2,9,3,1.3862943611198906,0,0,3,3,3,21,28,6,7,1,0,161.0
0,76,4.343805421853684,1,1,1,6,6,25,3.258096538021482,0,1,0,4,5,1,16,1,7,1,0,177.0
5,77,4.356708826689592,0,2,2,0,7,5,1.791759469228055,0,2,0,5,5,8,1,1,6,1,0,159.0
7,102,4.634728988229636,1,0,2,4,2,10,2.3978952727983707,1,1,0,3,0,29,28,6,3,2,0,214.0
6,63,4.1588830833596715,0,0,3,0,3,23,3.1780538303479458,0,2,3,2,3,31,0,0,6,1,0,149.0
4,44,3.8066624897703196,1,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,13,22,0,5,2,0,94.0
10,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,9,13,4,2,2,1,78.0
9,26,3.295836866004329,1,2,1,5,6,24,3.2188758248682006,1,0,4,3,4,2,21,2,6,2,0,76.0
10,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,8,27,1,4,1,0,25.0
13,73,4.30406509320417,0,1,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,27,1,3,1,0,153.0
3,54,4.007333185232471,1,0,4,5,4,8,2.1972245773362196,1,2,3,1,8,1,16,1,5,2,0,116.0
13,69,4.248495242049359,0,0,4,6,9,6,1.9459101490553132,1,0,1,6,6,5,5,1,6,3,0,144.0
4,117,4.770684624465665,0,0,2,5,7,23,3.1780538303479458,0,2,3,2,3,2,31,2,1,1,0,257.0
2,67,4.219507705176107,0,1,2,4,7,6,1.9459101490553132,1,0,1,6,6,29,28,6,1,1,0,140.0
1,74,4.31748811353631,1,2,4,4,4,20,3.044522437723423,1,2,0,6,0,8,1,1,7,2,0,168.0
5,28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,9,8,4,2,1,0,73.0
7,91,4.5217885770490405,0,1,1,0,1,24,3.2188758248682006,1,0,4,3,4,14,28,6,6,1,0,206.0
5,50,3.9318256327243257,1,2,0,1,0,7,2.0794415416798357,0,1,2,0,7,11,29,5,6,1,0,107.0
4,116,4.762173934797756,1,2,1,4,6,3,1.3862943611198906,0,0,3,3,3,12,12,6,6,1,0,235.0
11,83,4.430816798843313,0,2,3,6,3,2,1.0986122886681098,1,2,2,2,2,29,28,6,2,1,0,168.0
14,73,4.30406509320417,0,1,3,3,3,2,1.0986122886681098,1,2,2,2,2,31,22,0,5,1,0,148.0
7,109,4.700480365792417,0,1,4,4,9,13,2.6390573296152584,0,1,3,6,3,16,2,2,5,1,0,231.0
