slot_buyer_name,slot_item1_name,slot_item2_name,slot_item3_name,slot_n_item1,slot_n_item1_abs_log1p,slot_n_item1_is_even,slot_n_item1_mod3,slot_n_item1_mod5,slot_n_item1_mod7,slot_n_item1_mod10,slot_n_item2,slot_n_item2_abs_log1p,slot_n_item2_is_even,slot_n_item2_mod3,slot_n_item2_mod5,slot_n_item2_mod7,slot_n_item2_mod10,slot_item3_per_item1,slot_item3_per_item1_abs_log1p,slot_item3_per_item1_is_even,slot_item3_per_item1_mod3,slot_item3_per_item1_mod5,slot_item3_per_item1_mod7,slot_item3_per_item1_mod10,slot_cost_item1,slot_cost_item1_abs_log1p,slot_cost_item1_mod3,slot_cost_item1_mod7,slot_ratio_num,slot_ratio_num_abs_log1p,slot_ratio_num_is_even,slot_ratio_num_mod3,slot_ratio_num_mod5,slot_ratio_num_mod7,slot_ratio_num_mod10,slot_ratio_den,slot_ratio_den_abs_log1p,slot_ratio_den_is_even,slot_ratio_den_mod3,slot_ratio_den_mod5,slot_ratio_den_mod7,slot_ratio_den_mod10,slot_cost_item3,slot_cost_item3_abs_log1p,slot_cost_item3_is_even,slot_cost_item3_mod3,slot_cost_item3_mod7,slot_cost_item3_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
4,0,0,0,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,5600,8.630700432209832,2,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,180,5.198497031265826,1,0,5,0,2,1,12,74160.0
1,6,6,6,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1470,7.293697720601438,0,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,140,4.948759890378168,1,2,0,0,2,1,11,19320.0
1,6,6,6,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,2400,7.783640596221253,0,6,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,140,4.948759890378168,1,2,0,0,3,1,5,31560.0
4,3,3,3,4,1.6094379124341003,1,1,4,4,4,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,15400,9.642187721358466,1,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,310,5.739792912179234,1,1,2,0,1,1,6,385560.0
1,4,4,4,17,2.8903717578961645,0,2,2,3,7,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1000,6.90875477931522,1,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,95,4.564348191467836,0,2,4,5,1,1,13,25615.0
1,3,3,3,30,3.4339872044851463,1,0,0,2,0,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,28000,10.239995502805316,1,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,260,5.564520407322694,1,2,1,0,3,1,4,1414800.0
8,6,6,6,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,720,6.580639137284949,0,6,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,3,1,17,19440.0
5,4,4,4,26,3.295836866004329,1,2,1,5,6,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,13250,9.491828300264636,2,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,370,5.916202062607435,1,1,6,0,0,1,7,499580.0
9,1,1,1,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,14400,9.575052927597383,0,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,110,4.709530201312334,1,2,5,0,1,1,6,254000.0
0,2,2,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4050,8.30671904320269,0,4,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,150,5.017279836814924,1,0,3,0,0,1,10,33300.0
0,6,6,6,14,2.70805020110221,1,2,4,0,4,26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,54000,10.896757843893464,0,2,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,100,4.61512051684126,1,1,2,0,3,1,5,1544400.0
1,6,6,6,18,2.9444389791664403,1,0,3,4,8,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,3010,8.010027528481734,1,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,135,4.912654885736052,0,0,2,5,0,1,9,71510.0
2,3,3,3,18,2.9444389791664403,1,0,3,4,8,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,1410,7.252053951852814,0,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,320,5.771441123130016,1,2,5,0,2,1,13,41480.0
9,3,3,3,24,3.2188758248682006,1,0,4,3,4,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,6400,8.764209507142004,1,2,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,155,5.049856007249537,0,2,1,5,1,1,4,334600.0
9,6,6,6,21,3.091042453358316,0,0,1,0,1,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,12400,9.425532393502772,1,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,175,5.170483995038151,0,1,0,5,1,1,6,394050.0
0,3,3,3,23,3.1780538303479458,0,2,3,2,3,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,4200,8.343077871169383,0,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,180,5.198497031265826,1,0,5,0,0,1,10,119940.0
7,1,1,1,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1240,7.123672785204607,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,80,4.394449154672439,1,2,3,0,0,1,17,16920.0
4,2,2,2,23,3.1780538303479458,0,2,3,2,3,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,3200,8.071218539969863,2,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,1,1,6,107450.0
4,2,2,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2610,7.8674885686991285,0,6,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,80,4.394449154672439,1,2,3,0,0,1,9,25700.0
9,5,5,5,28,3.367295829986474,1,1,3,0,8,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,1000,6.90875477931522,1,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,6,0,1,1,6,46840.0
6,3,3,3,23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1470,7.293697720601438,0,0,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,190,5.25227342804663,1,1,1,0,2,1,7,52350.0
5,4,4,4,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,1260,7.13966033596492,0,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,90,4.51085950651685,1,0,6,0,1,1,13,20160.0
4,4,4,4,7,2.0794415416798357,0,1,2,0,7,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,36000,10.491301994830229,0,6,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,6,0,0,1,6,436700.0
3,2,2,2,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1400,7.244941546337007,2,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,330,5.802118375377063,1,0,1,0,0,1,6,101020.0
7,0,0,0,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,3600,8.188966863648876,0,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,110,4.709530201312334,1,2,5,0,2,1,6,72780.0
3,1,1,1,3,1.3862943611198906,0,0,3,3,3,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,5220,8.560444233410552,0,5,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,45,3.828641396489095,0,0,3,5,1,1,11,72905.0
6,6,6,6,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3360,8.119993827725105,0,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,80,4.394449154672439,1,2,3,0,0,1,9,65920.0
7,6,6,6,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,12000,9.392745258631441,0,2,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,250,5.5254529391317835,1,1,5,0,0,1,8,205000.0
3,4,4,4,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,12950,9.468928284223587,2,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,125,4.836281906951478,0,2,6,5,2,1,4,125500.0
7,2,2,2,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,760,6.634633357861686,1,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,250,5.5254529391317835,1,1,5,0,0,1,13,12740.0
0,2,2,2,11,2.4849066497880004,0,2,1,4,1,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1350,7.208600337960199,0,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,270,5.602118820879701,1,0,4,0,2,1,14,24120.0
0,2,2,2,26,3.295836866004329,1,2,1,5,6,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,7500,8.922791623969637,0,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,1,0,3,1,9,250140.0
6,4,4,4,15,2.772588722239781,0,0,0,1,5,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,510,6.236369590203704,0,6,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,70,4.2626798770413155,1,1,0,0,2,1,8,14540.0
3,1,1,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,160,5.081404364984463,1,6,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,350,5.860786223465865,1,2,0,0,3,1,8,11860.0
0,0,0,0,23,3.1780538303479458,0,2,3,2,3,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,3600,8.188966863648876,0,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,110,4.709530201312334,1,2,5,0,1,1,8,110580.0
3,5,5,5,16,2.833213344056216,1,1,1,2,6,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,840,6.734591659972948,0,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,70,4.2626798770413155,1,1,0,0,0,1,11,24710.0
0,2,2,2,13,2.6390573296152584,0,1,3,6,3,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,3420,8.137688184977605,0,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,3,0,0,1,11,62430.0
5,1,1,1,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,4500,8.412054873292933,0,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,160,5.081404364984463,1,1,6,0,0,1,15,36310.0
0,1,1,1,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3080,8.033009498596668,2,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,1,0,2,1,10,16600.0
6,6,6,6,13,2.6390573296152584,0,1,3,6,3,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,16800,9.729193687429403,0,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,320,5.771441123130016,1,2,5,0,1,1,6,439520.0
6,3,3,3,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,8200,9.012011377036412,1,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,145,4.983606621708336,0,1,5,5,2,1,13,235900.0
3,6,6,6,14,2.70805020110221,1,2,4,0,4,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,840,6.734591659972948,0,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,0,2,10,28000.0
4,1,1,1,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,20000,9.90353755128617,2,1,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,4,0,3,1,12,440480.0
8,6,6,6,28,3.367295829986474,1,1,3,0,8,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,2800,7.937731775260109,1,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,180,5.198497031265826,1,0,5,0,0,1,12,128520.0
4,4,4,4,23,3.1780538303479458,0,2,3,2,3,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,2200,7.696667081526462,1,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,70,4.2626798770413155,1,1,0,0,3,1,3,90000.0
0,4,4,4,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,900,6.803505257608338,0,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,310,5.739792912179234,1,1,2,0,2,1,10,16650.0
7,0,0,0,26,3.295836866004329,1,2,1,5,6,29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,0,1,6,6,900,6.803505257608338,0,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,135,4.912654885736052,0,0,2,5,3,1,10,57510.0
1,6,6,6,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,7200,8.881975184248867,0,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,130,4.875197323201151,1,1,4,0,2,1,11,137200.0
7,2,2,2,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,720,6.580639137284949,0,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,0,1,14,17940.0
7,6,6,6,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1770,7.479299637782834,0,6,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,350,5.860786223465865,1,2,0,0,2,1,10,13180.0
3,2,2,2,14,2.70805020110221,1,2,4,0,4,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,14700,9.595670797663967,0,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,90,4.51085950651685,1,0,6,0,3,1,11,305200.0
4,1,1,1,11,2.4849066497880004,0,2,1,4,1,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,6400,8.764209507142004,1,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,210,5.351858133476067,1,0,0,0,0,1,10,153240.0
0,0,0,0,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,1100,7.00397413672268,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,260,5.564520407322694,1,2,1,0,1,1,12,16410.0
7,0,0,0,29,3.4011973816621555,0,2,4,1,9,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,18000,9.798182590890704,0,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,210,5.351858133476067,1,0,0,0,3,1,5,843360.0
3,2,2,2,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,10000,9.210440366976517,1,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,310,5.739792912179234,1,1,2,0,3,1,4,301740.0
2,5,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2450,7.804251383528112,2,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,230,5.442417710521793,1,2,6,0,0,1,4,25820.0
9,2,2,2,17,2.8903717578961645,0,2,2,3,7,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,2600,7.8636512654486515,2,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,3,0,0,1,6,69720.0
9,3,3,3,16,2.833213344056216,1,1,1,2,6,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,5600,8.630700432209832,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,170,5.14166355650266,1,2,2,0,2,1,14,148080.0
0,1,1,1,27,3.332204510175204,0,0,2,6,7,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,780,6.660575149839686,0,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,330,5.802118375377063,1,0,1,0,0,1,13,83100.0
5,3,3,3,28,3.367295829986474,1,1,3,0,8,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,6600,8.79497643168877,0,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,160,5.081404364984463,1,1,6,0,3,1,11,233520.0
4,5,5,5,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,54000,10.896757843893464,0,2,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,160,5.081404364984463,1,1,6,0,3,1,10,1292720.0
0,1,1,1,13,2.6390573296152584,0,1,3,6,3,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,880,6.78105762593618,1,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,65,4.189654742026425,0,2,2,5,2,1,12,19290.0
8,6,6,6,29,3.4011973816621555,0,2,4,1,9,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,4080,8.314097335405807,0,6,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,95,4.564348191467836,0,2,4,5,3,1,9,140560.0
4,4,4,4,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,6150,8.724369949208368,0,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,120,4.795790545596741,1,0,1,0,1,1,19,236850.0
5,4,4,4,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,13800,9.53249633228804,0,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,4,0,1,1,15,406480.0
2,0,0,0,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,2940,7.9865049385539955,0,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,330,5.802118375377063,1,0,1,0,0,1,9,38550.0
9,3,3,3,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,4050,8.30671904320269,0,4,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,1,5,0,1,7,153000.0
4,4,4,4,23,3.1780538303479458,0,2,3,2,3,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,2,2,2,2,720,6.580639137284949,0,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,340,5.831882477283517,1,1,4,0,3,1,7,45160.0
1,5,5,5,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,4950,8.507344855361422,0,1,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,260,5.564520407322694,1,2,1,0,2,1,6,138620.0
2,1,1,1,11,2.4849066497880004,0,2,1,4,1,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1960,7.581209826196346,1,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,195,5.278114659230517,0,0,6,5,1,1,8,33225.0
4,3,3,3,18,2.9444389791664403,1,0,3,4,8,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,11000,9.305741456739435,2,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,0,1,12,325400.0
0,2,2,2,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,19200,9.862717639992917,0,6,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,160,5.081404364984463,1,1,6,0,1,1,14,468160.0
7,4,4,4,15,2.772588722239781,0,0,0,1,5,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,4560,8.4252971767117,0,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,70,4.2626798770413155,1,1,0,0,3,1,13,85410.0
6,4,4,4,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2280,7.732369222284388,0,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,80,4.394449154672439,1,2,3,0,2,1,8,48920.0
4,3,3,3,24,3.2188758248682006,1,0,4,3,4,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,720,6.580639137284949,0,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,370,5.916202062607435,1,1,6,0,2,1,14,41880.0
0,5,5,5,17,2.8903717578961645,0,2,2,3,7,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,1050,6.957497370876951,0,0,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,340,5.831882477283517,1,1,4,0,3,1,7,49890.0
9,2,2,2,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1550,7.346655163176539,2,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,110,4.709530201312334,1,2,5,0,1,1,3,32710.0
1,3,3,3,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,1800,7.496097345175956,0,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,165,5.111987788356544,0,0,4,5,0,1,10,82500.0
6,1,1,1,15,2.772588722239781,0,0,0,1,5,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,1320,7.186144304522325,0,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,4,0,0,1,11,36180.0
6,6,6,6,30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1720,7.450660796211539,1,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,75,4.330733340286331,0,0,5,5,3,1,11,66090.0
0,4,4,4,13,2.6390573296152584,0,1,3,6,3,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,36900,10.515993929932415,0,3,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,80,4.394449154672439,1,2,3,0,0,1,9,553560.0
0,2,2,2,6,1.9459101490553132,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,9000,9.105090961257085,0,5,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,100,4.61512051684126,1,1,2,0,1,1,8,169000.0
4,2,2,2,18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,10250,9.235130540783402,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,1,1,14,226580.0
1,6,6,6,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2250,7.719129840906732,0,3,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,5,0,0,1,8,79800.0
0,5,5,5,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,18000,9.798182590890704,0,3,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,1,5,3,1,8,324420.0
