slot_person_name,slot_item,slot_container_singular,slot_container_plural,slot_servings_per_container,slot_servings_per_container_abs_log1p,slot_servings_per_container_is_even,slot_servings_per_container_mod3,slot_servings_per_container_mod5,slot_servings_per_container_mod7,slot_servings_per_container_mod10,slot_servings_per_day,slot_servings_per_day_abs_log1p,slot_servings_per_day_is_even,slot_servings_per_day_mod3,slot_servings_per_day_mod5,slot_servings_per_day_mod7,slot_servings_per_day_mod10,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,slot_price_per_container,slot_price_per_container_abs_log1p,slot_price_per_container_is_even,slot_price_per_container_mod3,slot_price_per_container_mod5,slot_price_per_container_mod7,slot_price_per_container_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
9,0,4,4,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,80,4.394449154672439,1,2,0,3,0,7,2.0794415416798357,0,1,2,0,7,0,1,3,28.0
6,1,5,5,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,175,5.170483995038151,0,1,0,0,5,15,2.772588722239781,0,0,0,1,5,2,1,2,225.0
8,2,2,2,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,135,4.912654885736052,0,0,0,2,5,7,2.0794415416798357,0,1,2,0,7,2,1,3,105.0
8,8,1,1,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,104,4.653960350157523,1,2,4,6,4,11,2.4849066497880004,0,2,1,4,1,1,1,2,143.0
7,1,1,1,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,135,4.912654885736052,0,0,0,2,5,9,2.302585092994046,0,0,4,2,9,1,1,3,135.0
5,7,3,3,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,78,4.3694478524670215,1,0,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,2,4,24.0
9,4,6,6,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,81,4.406719247264253,0,0,1,4,1,11,2.4849066497880004,0,2,1,4,1,0,1,4,99.0
5,9,6,6,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,9,2.302585092994046,0,0,4,2,9,0,1,3,144.0
8,6,3,3,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,46,3.8501476017100584,1,1,1,4,6,14,2.70805020110221,1,2,4,0,4,1,1,1,140.0
2,5,7,7,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,1,1,1,10.0
2,1,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,36,3.6109179126442243,1,0,1,1,6,13,2.6390573296152584,0,1,3,6,3,1,1,4,78.0
8,7,5,5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,0,1,4,80.0
3,0,8,8,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,121,4.804021044733257,0,1,1,2,1,10,2.3978952727983707,1,1,0,3,0,2,1,2,110.0
6,9,2,2,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,115,4.7535901911063645,0,1,0,3,5,5,1.791759469228055,0,2,0,5,5,1,1,5,25.0
9,9,6,6,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,92,4.532599493153256,1,2,2,1,2,9,2.302585092994046,0,0,4,2,9,0,1,1,180.0
1,3,5,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,140,4.948759890378168,1,2,0,0,0,9,2.302585092994046,0,0,4,2,9,0,1,4,180.0
8,3,4,4,43,3.784189633918261,0,1,3,1,3,1,0.6931471805599453,0,1,1,1,1,172,5.153291594497779,1,1,2,4,2,6,1.9459101490553132,1,0,1,6,6,1,1,4,24.0
0,4,6,6,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,119,4.787491742782046,0,2,4,0,9,9,2.302585092994046,0,0,4,2,9,0,1,2,153.0
6,8,1,1,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,126,4.844187086458591,1,0,1,0,6,11,2.4849066497880004,0,2,1,4,1,1,1,1,154.0
0,9,3,3,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,140,4.948759890378168,1,2,0,0,0,10,2.3978952727983707,1,1,0,3,0,2,1,5,200.0
6,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,105,4.663439094112067,0,0,0,0,5,14,2.70805020110221,1,2,4,0,4,2,1,5,210.0
7,6,1,1,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,1,1,3,20.0
9,7,6,6,37,3.6375861597263857,0,1,2,2,7,1,0.6931471805599453,0,1,1,1,1,111,4.718498871295094,0,0,1,6,1,5,1.791759469228055,0,2,0,5,5,1,1,4,15.0
2,4,7,7,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,120,4.795790545596741,1,0,0,1,0,10,2.3978952727983707,1,1,0,3,0,2,5,6,200.0
7,0,7,7,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,115,4.7535901911063645,0,1,0,3,5,7,2.0794415416798357,0,1,2,0,7,2,1,1,35.0
3,6,8,8,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,33,3.5263605246161616,0,0,3,5,3,10,2.3978952727983707,1,1,0,3,0,1,1,3,30.0
0,7,4,4,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,130,4.875197323201151,1,1,0,4,0,6,1.9459101490553132,1,0,1,6,6,0,2,1,78.0
4,0,0,0,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,154,5.043425116919247,1,1,4,0,4,13,2.6390573296152584,0,1,3,6,3,0,1,3,182.0
2,2,5,5,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,64,4.174387269895637,1,1,4,1,4,10,2.3978952727983707,1,1,0,3,0,2,1,1,120.0
7,8,5,5,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,65,4.189654742026425,0,2,0,2,5,3,1.3862943611198906,0,0,3,3,3,1,1,1,39.0
3,2,5,5,47,3.871201010907891,0,2,2,5,7,4,1.6094379124341003,1,1,4,4,4,141,4.955827057601261,0,0,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1,2,24.0
4,3,2,2,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,1,1,4,12.0
7,1,1,1,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,2,1,4,28.0
7,1,7,7,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,60,4.110873864173311,1,0,0,4,0,11,2.4849066497880004,0,2,1,4,1,1,1,4,44.0
9,4,7,7,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,168,5.1298987149230735,1,0,3,0,8,2,1.0986122886681098,1,2,2,2,2,2,1,4,36.0
3,7,0,0,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,80,4.394449154672439,1,2,0,3,0,8,2.1972245773362196,1,2,3,1,8,2,1,3,120.0
6,3,5,5,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,164,5.10594547390058,1,2,4,3,4,6,1.9459101490553132,1,0,1,6,6,1,1,2,96.0
9,2,5,5,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,87,4.477336814478207,0,0,2,3,7,7,2.0794415416798357,0,1,2,0,7,0,1,1,105.0
9,6,5,5,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,64,4.174387269895637,1,1,4,1,4,4,1.6094379124341003,1,1,4,4,4,1,2,6,16.0
0,7,7,7,34,3.5553480614894135,1,1,4,6,4,1,0.6931471805599453,0,1,1,1,1,170,5.14166355650266,1,2,0,2,0,12,2.5649493574615367,1,0,2,5,2,2,1,4,60.0
8,6,1,1,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,144,4.976733742420574,1,0,4,4,4,15,2.772588722239781,0,0,0,1,5,1,1,4,90.0
4,6,3,3,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,2,2,4,12.0
3,6,6,6,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,1,1,1,20.0
1,6,5,5,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,120,4.795790545596741,1,0,0,1,0,4,1.6094379124341003,1,1,4,4,4,1,1,4,72.0
2,0,7,7,34,3.5553480614894135,1,1,4,6,4,1,0.6931471805599453,0,1,1,1,1,170,5.14166355650266,1,2,0,2,0,7,2.0794415416798357,0,1,2,0,7,2,1,4,35.0
8,1,1,1,34,3.5553480614894135,1,1,4,6,4,1,0.6931471805599453,0,1,1,1,1,68,4.23410650459726,1,2,3,5,8,9,2.302585092994046,0,0,4,2,9,2,1,4,18.0
3,4,6,6,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,93,4.543294782270004,0,0,3,2,3,3,1.3862943611198906,0,0,3,3,3,2,1,2,45.0
0,8,3,3,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,46,3.8501476017100584,1,1,1,4,6,12,2.5649493574615367,1,0,2,5,2,2,1,1,120.0
2,0,0,0,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,64,4.174387269895637,1,1,4,1,4,6,1.9459101490553132,1,0,1,6,6,1,1,4,24.0
3,5,8,8,49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,49,3.912023005428146,0,1,4,0,9,12,2.5649493574615367,1,0,2,5,2,0,1,2,48.0
4,9,8,8,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,34,3.5553480614894135,1,1,4,6,4,15,2.772588722239781,0,0,0,1,5,1,1,2,75.0
1,6,1,1,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,120,4.795790545596741,1,0,0,1,0,2,1.0986122886681098,1,2,2,2,2,1,1,5,30.0
6,4,8,8,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,116,4.762173934797756,1,2,1,4,6,2,1.0986122886681098,1,2,2,2,2,0,1,4,32.0
1,0,6,6,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,41,3.7376696182833684,0,2,1,6,1,15,2.772588722239781,0,0,0,1,5,2,1,1,60.0
3,9,5,5,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,136,4.919980925828125,1,1,1,3,6,12,2.5649493574615367,1,0,2,5,2,1,1,4,204.0
3,4,7,7,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,170,5.14166355650266,1,2,0,2,0,11,2.4849066497880004,0,2,1,4,1,1,1,2,187.0
7,9,6,6,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,57,4.060443010546419,0,0,2,1,7,12,2.5649493574615367,1,0,2,5,2,0,1,2,36.0
7,3,0,0,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,0,1,1,15.0
1,9,7,7,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,104,4.653960350157523,1,2,4,6,4,7,2.0794415416798357,0,1,2,0,7,0,1,4,91.0
8,3,4,4,32,3.4965075614664802,1,2,2,4,2,1,0.6931471805599453,0,1,1,1,1,160,5.081404364984463,1,1,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,1,4,30.0
9,0,7,7,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,105,4.663439094112067,0,0,0,0,5,15,2.772588722239781,0,0,0,1,5,0,3,5,225.0
8,9,2,2,43,3.784189633918261,0,1,3,1,3,2,1.0986122886681098,1,2,2,2,2,43,3.784189633918261,0,1,3,1,3,14,2.70805020110221,1,2,4,0,4,2,1,2,28.0
2,1,5,5,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,111,4.718498871295094,0,0,1,6,1,3,1.3862943611198906,0,0,3,3,3,1,1,2,36.0
7,2,8,8,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,41,3.7376696182833684,0,2,1,6,1,11,2.4849066497880004,0,2,1,4,1,2,1,1,55.0
5,7,5,5,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,133,4.897839799950911,0,1,3,0,3,13,2.6390573296152584,0,1,3,6,3,1,1,1,247.0
1,7,1,1,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,96,4.574710978503383,1,0,1,5,6,4,1.6094379124341003,1,1,4,4,4,1,1,3,64.0
8,0,3,3,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,170,5.14166355650266,1,2,0,2,0,14,2.70805020110221,1,2,4,0,4,1,2,1,238.0
4,5,8,8,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,0,1,3,9.0
0,5,4,4,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,43,3.784189633918261,0,1,3,1,3,14,2.70805020110221,1,2,4,0,4,1,1,1,42.0
1,5,7,7,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,1,1,4,8.0
9,5,3,3,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,0,2,0,5,5,111,4.718498871295094,0,0,1,6,1,11,2.4849066497880004,0,2,1,4,1,2,1,1,165.0
5,5,5,5,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,125,4.836281906951478,0,2,0,6,5,11,2.4849066497880004,0,2,1,4,1,0,1,1,165.0
7,1,0,0,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,0,6,5,9,2.302585092994046,0,0,4,2,9,1,1,1,45.0
6,2,7,7,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,180,5.198497031265826,1,0,0,5,0,5,1.791759469228055,0,2,0,5,5,2,1,5,100.0
8,2,8,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,63,4.1588830833596715,0,0,3,0,3,14,2.70805020110221,1,2,4,0,4,0,1,5,126.0
3,2,8,8,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,2,1,1,6.0
7,9,7,7,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,1,1,5,4.0
1,9,5,5,39,3.6888794541139363,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,156,5.056245805348308,1,0,1,2,6,12,2.5649493574615367,1,0,2,5,2,0,1,4,96.0
3,3,4,4,26,3.295836866004329,1,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,104,4.653960350157523,1,2,4,6,4,4,1.6094379124341003,1,1,4,4,4,2,1,2,48.0
1,4,2,2,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,112,4.727387818712341,1,1,2,0,2,6,1.9459101490553132,1,0,1,6,6,2,2,3,96.0
7,8,7,7,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,0,2,0,5,5,42,3.7612001156935624,1,0,2,0,2,9,2.302585092994046,0,0,4,2,9,0,1,1,90.0
8,6,7,7,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,162,5.093750200806762,1,0,2,1,2,5,1.791759469228055,0,2,0,5,5,0,1,3,90.0
8,3,5,5,44,3.8066624897703196,1,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,132,4.890349128221754,1,0,2,6,2,11,2.4849066497880004,0,2,1,4,1,2,1,4,99.0
7,1,6,6,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,176,5.176149732573829,1,2,1,1,6,4,1.6094379124341003,1,1,4,4,4,2,1,6,44.0
5,2,7,7,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,2,2,2,2,37,3.6375861597263857,0,1,2,2,7,11,2.4849066497880004,0,2,1,4,1,0,1,1,22.0
8,2,8,8,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,2,1,4,35.0
3,5,6,6,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,46,3.8501476017100584,1,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,0,2,4,16.0
2,9,2,2,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,72,4.290459441148391,1,0,2,2,2,7,2.0794415416798357,0,1,2,0,7,0,1,4,28.0
4,5,4,4,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,54,4.007333185232471,1,0,4,5,4,15,2.772588722239781,0,0,0,1,5,2,1,2,180.0
4,4,6,6,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,43,3.784189633918261,0,1,3,1,3,15,2.772588722239781,0,0,0,1,5,0,1,2,45.0
9,5,7,7,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,84,4.442651256490317,1,0,4,0,4,8,2.1972245773362196,1,2,3,1,8,1,1,4,32.0
2,6,8,8,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,126,4.844187086458591,1,0,1,0,6,14,2.70805020110221,1,2,4,0,4,0,1,4,168.0
7,0,7,7,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,112,4.727387818712341,1,1,2,0,2,13,2.6390573296152584,0,1,3,6,3,1,1,4,91.0
6,1,2,2,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,164,5.10594547390058,1,2,4,3,4,8,2.1972245773362196,1,2,3,1,8,0,1,3,64.0
2,9,7,7,31,3.4657359027997265,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,93,4.543294782270004,0,0,3,2,3,8,2.1972245773362196,1,2,3,1,8,2,1,4,24.0
1,3,5,5,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,111,4.718498871295094,0,0,1,6,1,10,2.3978952727983707,1,1,0,3,0,0,1,1,120.0
9,2,8,8,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,145,4.983606621708336,0,1,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,1,1,120.0
8,3,4,4,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,147,4.997212273764115,0,0,2,0,7,15,2.772588722239781,0,0,0,1,5,0,1,3,135.0
5,3,0,0,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,147,4.997212273764115,0,0,2,0,7,2,1.0986122886681098,1,2,2,2,2,0,1,2,28.0
9,1,4,4,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,85,4.454347296253507,0,1,0,1,5,4,1.6094379124341003,1,1,4,4,4,2,1,1,40.0
3,6,3,3,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,2,2,2,2,148,5.003946305945459,1,1,3,1,8,2,1.0986122886681098,1,2,2,2,2,0,1,4,16.0
9,8,8,8,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,32,3.4965075614664802,1,2,2,4,2,15,2.772588722239781,0,0,0,1,5,1,1,2,120.0
1,2,6,6,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,132,4.890349128221754,1,0,2,6,2,8,2.1972245773362196,1,2,3,1,8,2,1,3,96.0
2,7,6,6,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,93,4.543294782270004,0,0,3,2,3,7,2.0794415416798357,0,1,2,0,7,0,1,1,84.0
8,0,5,5,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,120,4.795790545596741,1,0,0,1,0,13,2.6390573296152584,0,1,3,6,3,2,1,2,156.0
9,2,4,4,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,169,5.135798437050262,0,1,4,1,9,9,2.302585092994046,0,0,4,2,9,2,1,4,117.0
7,6,8,8,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,11,2.4849066497880004,0,2,1,4,1,2,1,3,55.0
1,1,7,7,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,116,4.762173934797756,1,2,1,4,6,13,2.6390573296152584,0,1,3,6,3,0,1,2,104.0
1,2,8,8,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,96,4.574710978503383,1,0,1,5,6,14,2.70805020110221,1,2,4,0,4,2,2,3,112.0
2,1,7,7,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,63,4.1588830833596715,0,0,3,0,3,11,2.4849066497880004,0,2,1,4,1,2,1,0,66.0
1,1,8,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,42,3.7612001156935624,1,0,2,0,2,10,2.3978952727983707,1,1,0,3,0,0,1,4,60.0
1,0,6,6,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,88,4.48863636973214,1,1,3,4,8,13,2.6390573296152584,0,1,3,6,3,2,1,1,156.0
6,7,5,5,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,138,4.9344739331306915,1,0,3,5,8,13,2.6390573296152584,0,1,3,6,3,2,1,2,156.0
6,3,6,6,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,164,5.10594547390058,1,2,4,3,4,4,1.6094379124341003,1,1,4,4,4,2,1,2,48.0
8,5,2,2,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,51,3.9512437185814275,0,0,1,2,1,2,1.0986122886681098,1,2,2,2,2,0,1,2,34.0
4,8,7,7,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,128,4.859812404361672,1,2,3,2,8,14,2.70805020110221,1,2,4,0,4,0,2,4,224.0
7,0,6,6,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,126,4.844187086458591,1,0,1,0,6,6,1.9459101490553132,1,0,1,6,6,1,2,3,72.0
4,3,0,0,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,138,4.9344739331306915,1,0,3,5,8,2,1.0986122886681098,1,2,2,2,2,0,1,4,24.0
4,4,1,1,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,34,3.5553480614894135,1,1,4,6,4,14,2.70805020110221,1,2,4,0,4,2,1,3,56.0
7,1,4,4,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,154,5.043425116919247,1,1,4,0,4,6,1.9459101490553132,1,0,1,6,6,1,1,4,66.0
8,4,3,3,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,2,1,4,15.0
6,3,4,4,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,2,1,1,30.0
1,0,0,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,2,1,4,10.0
8,7,7,7,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,2,1,1,10.0
6,7,4,4,41,3.7376696182833684,0,2,1,6,1,4,1.6094379124341003,1,1,4,4,4,123,4.820281565605037,0,0,3,4,3,6,1.9459101490553132,1,0,1,6,6,0,1,1,72.0
5,7,0,0,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,88,4.48863636973214,1,1,3,4,8,5,1.791759469228055,0,2,0,5,5,0,1,4,40.0
7,3,8,8,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,65,4.189654742026425,0,2,0,2,5,14,2.70805020110221,1,2,4,0,4,0,1,4,70.0
1,0,1,1,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,63,4.1588830833596715,0,0,3,0,3,13,2.6390573296152584,0,1,3,6,3,1,1,2,91.0
7,2,2,2,39,3.6888794541139363,0,0,4,4,9,3,1.3862943611198906,0,0,3,3,3,169,5.135798437050262,0,1,4,1,9,15,2.772588722239781,0,0,0,1,5,0,1,2,195.0
9,8,2,2,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,84,4.442651256490317,1,0,4,0,4,7,2.0794415416798357,0,1,2,0,7,1,1,5,84.0
9,9,3,3,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,1,2,0,0,0,10,2.3978952727983707,1,1,0,3,0,0,5,5,140.0
4,2,4,4,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,87,4.477336814478207,0,0,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,1,2,45.0
4,6,7,7,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,93,4.543294782270004,0,0,3,2,3,9,2.302585092994046,0,0,4,2,9,0,1,1,108.0
1,3,3,3,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,102,4.634728988229636,1,0,2,4,2,11,2.4849066497880004,0,2,1,4,1,2,1,1,187.0
6,2,4,4,47,3.871201010907891,0,2,2,5,7,5,1.791759469228055,0,2,0,5,5,47,3.871201010907891,0,2,2,5,7,8,2.1972245773362196,1,2,3,1,8,2,1,1,40.0
