slot_person_name,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_group_size,slot_group_size_abs_log1p,slot_group_size_is_even,slot_group_size_mod3,slot_group_size_mod5,slot_group_size_mod7,slot_group_size_mod10,slot_container_singular,slot_container_plural,slot_item_singular,slot_item_plural,slot_box_weight_oz,slot_box_weight_oz_abs_log1p,slot_box_weight_oz_is_even,slot_box_weight_oz_mod3,slot_box_weight_oz_mod5,slot_box_weight_oz_mod7,slot_box_weight_oz_mod10,slot_item_weight_oz,slot_item_weight_oz_abs_log1p,slot_item_weight_oz_is_even,slot_item_weight_oz_mod3,slot_item_weight_oz_mod5,slot_item_weight_oz_mod7,slot_item_weight_oz_mod10,gcd_all,n_multiple_pairs,y
9,192,5.262690188904886,1,0,2,3,2,6,1.9459101490553132,1,0,1,6,6,8,8,0,0,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,9,14.0
4,99,4.605170185988092,0,0,4,1,9,11,2.4849066497880004,0,2,1,4,1,6,6,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,4,20.25
4,198,5.293304824724492,1,0,3,2,8,11,2.4849066497880004,0,2,1,4,1,1,1,2,2,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,1,3,48.38
0,372,5.921578419643816,1,0,2,1,2,12,2.5649493574615367,1,0,2,5,2,0,0,2,2,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,4,6,124.0
5,152,5.030437921392435,1,2,2,5,2,8,2.1972245773362196,1,2,3,1,8,5,5,2,2,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,7,32.06
5,54,4.007333185232471,1,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,3,3,1,1,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,1,6,27.0
8,248,5.517452896464707,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,8,8,3,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,5,73.62
0,176,5.176149732573829,1,2,1,1,6,11,2.4849066497880004,0,2,1,4,1,3,3,0,0,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,3,65.0
7,342,5.8377304471659395,1,0,2,6,2,9,2.302585092994046,0,0,4,2,9,2,2,1,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,6,40.38
8,352,5.8664680569332965,1,1,2,2,2,11,2.4849066497880004,0,2,1,4,1,1,1,7,7,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,2,158.0
2,74,4.31748811353631,1,2,4,4,4,2,1.0986122886681098,1,2,2,2,2,8,8,5,5,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,1,8,41.62
9,147,4.997212273764115,0,0,2,0,7,7,2.0794415416798357,0,1,2,0,7,8,8,1,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,3,26.25
2,144,4.976733742420574,1,0,4,4,4,12,2.5649493574615367,1,0,2,5,2,3,3,1,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,2,53.25
1,114,4.74493212836325,1,0,4,2,4,6,1.9459101490553132,1,0,1,6,6,6,6,7,7,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,2,4,47.5
0,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,2,2,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,5,12.94
5,42,3.7612001156935624,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,6,6,1,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,6,10.5
6,300,5.707110264748875,1,0,0,6,0,12,2.5649493574615367,1,0,2,5,2,7,7,5,5,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,4,85.94
3,182,5.209486152841421,1,2,2,0,2,7,2.0794415416798357,0,1,2,0,7,6,6,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,3,37.38
3,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,6,6,6,6,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,3,13.56
9,150,5.017279836814924,1,0,0,3,0,10,2.3978952727983707,1,1,0,3,0,9,9,6,6,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,5,22.5
1,280,5.638354669333745,1,1,0,0,0,7,2.0794415416798357,0,1,2,0,7,1,1,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,6,75.0
5,108,4.6913478822291435,1,0,3,3,8,6,1.9459101490553132,1,0,1,6,6,7,7,1,1,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,1,1,59.62
0,261,5.568344503761097,0,0,1,2,1,9,2.302585092994046,0,0,4,2,9,1,1,7,7,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,3,67.06
1,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,7,7,9,9,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,3,8.44
3,216,5.37989735354046,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,7,7,5,5,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,3,43.5
1,104,4.653960350157523,1,2,4,6,4,8,2.1972245773362196,1,2,3,1,8,6,6,5,5,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,1,2,38.19
5,312,5.746203190540153,1,0,2,4,2,8,2.1972245773362196,1,2,3,1,8,5,5,4,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,3,112.12
8,128,4.859812404361672,1,2,3,2,8,8,2.1972245773362196,1,2,3,1,8,2,2,0,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,6,23.0
7,132,4.890349128221754,1,0,2,6,2,12,2.5649493574615367,1,0,2,5,2,4,4,0,0,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,4,5,46.75
6,360,5.8888779583328805,1,0,0,3,0,9,2.302585092994046,0,0,4,2,9,6,6,5,5,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,1,5,85.0
6,217,5.384495062789089,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,4,4,5,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,7,27.12
2,363,5.8971538676367405,0,0,3,6,3,11,2.4849066497880004,0,2,1,4,1,8,8,5,5,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,5,43.31
4,248,5.517452896464707,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,2,2,6,6,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,1,5,75.56
2,308,5.733341276897746,1,2,3,0,8,11,2.4849066497880004,0,2,1,4,1,6,6,5,5,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,3,54.25
8,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,5,5,9,9,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,1,7,6.5
8,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,8,8,8,8,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,8,7.5
1,126,4.844187086458591,1,0,1,0,6,9,2.302585092994046,0,0,4,2,9,1,1,4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,5,21.0
1,100,4.61512051684126,1,1,0,2,0,10,2.3978952727983707,1,1,0,3,0,2,2,3,3,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,6,37.5
4,253,5.537334267018537,0,1,3,1,3,11,2.4849066497880004,0,2,1,4,1,4,4,2,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,2,90.56
5,280,5.638354669333745,1,1,0,0,0,8,2.1972245773362196,1,2,3,1,8,2,2,7,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,3,63.44
7,170,5.14166355650266,1,2,0,2,0,10,2.3978952727983707,1,1,0,3,0,3,3,1,1,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,5,30.81
0,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,5,5,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,6,4.0
4,240,5.484796933490655,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,9,9,4,4,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,5,85.0
9,245,5.5053315359323625,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,9,9,0,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,3,41.56
3,297,5.697093486505405,0,0,2,3,7,9,2.302585092994046,0,0,4,2,9,5,5,6,6,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,3,111.38
1,170,5.14166355650266,1,2,0,2,0,10,2.3978952727983707,1,1,0,3,0,4,4,7,7,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,7,21.25
9,105,4.663439094112067,0,0,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,1,9,9,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,1,4,26.25
4,264,5.579729825986222,1,0,4,5,4,12,2.5649493574615367,1,0,2,5,2,9,9,8,8,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,5,52.25
1,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,0,0,8,8,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,2,22.69
1,297,5.697093486505405,0,0,2,3,7,9,2.302585092994046,0,0,4,2,9,7,7,3,3,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,3,101.06
1,252,5.53338948872752,1,0,2,0,2,7,2.0794415416798357,0,1,2,0,7,0,0,7,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,4,54.0
3,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,1,1,0,0,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,2,14.44
4,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,5,5,2,2,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,3,11.5
9,432,6.07073772800249,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,8,8,5,5,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,8,81.0
4,288,5.666426688112432,1,0,3,1,8,12,2.5649493574615367,1,0,2,5,2,9,9,8,8,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,1,5,70.5
5,170,5.14166355650266,1,2,0,2,0,10,2.3978952727983707,1,1,0,3,0,7,7,1,1,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,5,30.81
9,190,5.25227342804663,1,1,0,1,0,10,2.3978952727983707,1,1,0,3,0,0,0,6,6,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,6,34.44
7,360,5.8888779583328805,1,0,0,3,0,9,2.302585092994046,0,0,4,2,9,2,2,1,1,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,5,57.5
6,96,4.574710978503383,1,0,1,5,6,3,1.3862943611198906,0,0,3,3,3,6,6,7,7,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,4,26.0
6,220,5.3981627015177525,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,8,8,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,6,20.0
1,108,4.6913478822291435,1,0,3,3,8,9,2.302585092994046,0,0,4,2,9,9,9,2,2,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,1,51.75
0,100,4.61512051684126,1,1,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,2,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,7,32.81
9,62,4.143134726391533,1,2,2,6,2,2,1.0986122886681098,1,2,2,2,2,1,1,0,0,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,2,32.94
8,288,5.666426688112432,1,0,3,1,8,12,2.5649493574615367,1,0,2,5,2,1,1,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,7,58.5
7,252,5.53338948872752,1,0,2,0,2,9,2.302585092994046,0,0,4,2,9,7,7,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,7,49.0
4,180,5.198497031265826,1,0,0,5,0,9,2.302585092994046,0,0,4,2,9,8,8,4,4,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,7,22.5
3,216,5.37989735354046,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,9,9,9,9,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,2,112.5
5,62,4.143134726391533,1,2,2,6,2,2,1.0986122886681098,1,2,2,2,2,4,4,7,7,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,7,27.12
4,279,5.634789603169249,0,0,4,6,9,9,2.302585092994046,0,0,4,2,9,2,2,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,2,96.88
5,44,3.8066624897703196,1,2,4,2,4,2,1.0986122886681098,1,2,2,2,2,3,3,9,9,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,3,28.88
2,48,3.8918202981106265,1,0,3,6,8,12,2.5649493574615367,1,0,2,5,2,0,0,5,5,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,6,11.0
7,168,5.1298987149230735,1,0,3,0,8,12,2.5649493574615367,1,0,2,5,2,9,9,7,7,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,3,59.5
0,174,5.1647859739235145,1,0,4,6,4,6,1.9459101490553132,1,0,1,6,6,6,6,9,9,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,2,52.56
0,380,5.942799375126701,1,2,0,2,0,10,2.3978952727983707,1,1,0,3,0,8,8,1,1,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,4,87.88
3,195,5.278114659230517,0,0,0,6,5,5,1.791759469228055,0,2,0,5,5,0,0,8,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,3,41.44
0,132,4.890349128221754,1,0,2,6,2,4,1.6094379124341003,1,1,4,4,4,5,5,3,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,6,45.38
2,117,4.770684624465665,0,0,2,5,7,3,1.3862943611198906,0,0,3,3,3,6,6,3,3,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,3,75.56
4,342,5.8377304471659395,1,0,2,6,2,9,2.302585092994046,0,0,4,2,9,2,2,4,4,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,1,4,123.5
4,384,5.953243334287785,1,0,4,6,4,12,2.5649493574615367,1,0,2,5,2,9,9,1,1,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,5,114.0
8,90,4.51085950651685,1,0,0,6,0,6,1.9459101490553132,1,0,1,6,6,6,6,5,5,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,1,5,27.19
5,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,8,8,6,6,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,3,11.81
5,75,4.330733340286331,0,0,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,7,1,1,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,1,2,45.31
3,120,4.795790545596741,1,0,0,1,0,12,2.5649493574615367,1,0,2,5,2,6,6,2,2,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,1,3,47.5
8,138,4.9344739331306915,1,0,3,5,8,6,1.9459101490553132,1,0,1,6,6,9,9,6,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,8,20.12
2,324,5.783825182329737,1,0,4,2,4,12,2.5649493574615367,1,0,2,5,2,2,2,1,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,4,89.44
2,168,5.1298987149230735,1,0,3,0,8,7,2.0794415416798357,0,1,2,0,7,8,8,2,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,2,61.5
1,125,4.836281906951478,0,2,0,6,5,5,1.791759469228055,0,2,0,5,5,9,9,3,3,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,1,2,51.56
5,80,4.394449154672439,1,2,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,1,6,6,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,4,33.75
2,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,9,9,9,9,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,7,5.25
0,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,4,4,5,5,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,4,19.69
5,140,4.948759890378168,1,2,0,0,0,7,2.0794415416798357,0,1,2,0,7,3,3,4,4,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,5,30.0
7,374,5.926926025970411,1,2,4,3,4,11,2.4849066497880004,0,2,1,4,1,9,9,9,9,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,5,48.88
4,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,1,1,4,4,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,4,13.12
0,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,9,9,9,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,5,5.25
2,150,5.017279836814924,1,0,0,3,0,5,1.791759469228055,0,2,0,5,5,1,1,8,8,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,1,5,54.38
7,72,4.290459441148391,1,0,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,1,9,9,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,7,6.75
5,160,5.081404364984463,1,1,0,6,0,10,2.3978952727983707,1,1,0,3,0,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,9,22.0
8,200,5.303304908059076,1,2,0,4,0,5,1.791759469228055,0,2,0,5,5,2,2,1,1,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,1,55.0
0,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,6,6,7,7,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,1,4,15.75
9,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,5,5,7,7,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,8,8.25
1,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,9,9,6,6,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,5,5.62
0,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,7,7,9,9,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,2,17.44
2,72,4.290459441148391,1,0,2,2,2,12,2.5649493574615367,1,0,2,5,2,8,8,7,7,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,3,27.0
3,170,5.14166355650266,1,2,0,2,0,5,1.791759469228055,0,2,0,5,5,1,1,3,3,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,3,68.0
4,76,4.343805421853684,1,1,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,3,8,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,6,8.31
6,144,4.976733742420574,1,0,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,1,7,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,10,22.5
3,275,5.62040086571715,0,2,0,2,5,11,2.4849066497880004,0,2,1,4,1,5,5,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,2,59.38
3,248,5.517452896464707,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,6,6,2,2,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,1,6,52.31
6,145,4.983606621708336,0,1,0,5,5,5,1.791759469228055,0,2,0,5,5,4,4,2,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,5,19.94
4,156,5.056245805348308,1,0,1,2,6,12,2.5649493574615367,1,0,2,5,2,7,7,9,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,4,52.0
5,88,4.48863636973214,1,1,3,4,8,11,2.4849066497880004,0,2,1,4,1,2,2,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,3,28.5
3,320,5.771441123130016,1,2,0,5,0,10,2.3978952727983707,1,1,0,3,0,6,6,8,8,16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,1,8,52.0
0,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,9,9,5,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,4,12.38
8,152,5.030437921392435,1,2,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,4,2,2,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,4,7,95.0
4,55,4.02535169073515,0,1,0,6,5,11,2.4849066497880004,0,2,1,4,1,7,7,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,6,17.5
8,138,4.9344739331306915,1,0,3,5,8,6,1.9459101490553132,1,0,1,6,6,7,7,2,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,6,20.12
1,110,4.709530201312334,1,2,0,5,0,11,2.4849066497880004,0,2,1,4,1,9,9,4,4,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,1,4,22.5
4,275,5.62040086571715,0,2,0,2,5,11,2.4849066497880004,0,2,1,4,1,4,4,6,6,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,1,3,56.25
7,84,4.442651256490317,1,0,4,0,4,4,1.6094379124341003,1,1,4,4,4,8,8,9,9,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,1,2,55.12
2,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,7,7,3,3,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,5,9.0
4,88,4.48863636973214,1,1,3,4,8,8,2.1972245773362196,1,2,3,1,8,3,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,6,7.56
4,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,2,2,7,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,2,7.44
9,234,5.459585514144159,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,1,1,9,9,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,1,104.0
2,148,5.003946305945459,1,1,3,1,8,4,1.6094379124341003,1,1,4,4,4,7,7,7,7,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,5,57.81
6,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,7,7,0,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,6,7.44
7,135,4.912654885736052,0,0,0,2,5,5,1.791759469228055,0,2,0,5,5,8,8,7,7,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,2,43.88
7,210,5.351858133476067,1,0,0,0,0,10,2.3978952727983707,1,1,0,3,0,2,2,8,8,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,1,2,69.56
4,93,4.543294782270004,0,0,3,2,3,3,1.3862943611198906,0,0,3,3,3,1,1,7,7,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,1,56.19
8,270,5.602118820879701,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,6,6,9,9,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,8,20.25
6,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,0,0,0,0,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,3,22.12
3,162,5.093750200806762,1,0,2,1,2,9,2.302585092994046,0,0,4,2,9,9,9,1,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,2,56.25
6,200,5.303304908059076,1,2,0,4,0,10,2.3978952727983707,1,1,0,3,0,6,6,8,8,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,4,38.75
3,108,4.6913478822291435,1,0,3,3,8,6,1.9459101490553132,1,0,1,6,6,7,7,2,2,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,5,29.25
9,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,4,4,8,8,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,2,2,2,2,1,5,42.19
5,153,5.0369526024136295,0,0,3,6,3,9,2.302585092994046,0,0,4,2,9,4,4,8,8,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,1,4,54.19
