slot_reported,slot_reported_abs_log1p,slot_reported_is_even,slot_reported_mod3,slot_reported_mod5,slot_reported_mod7,slot_reported_mod10,slot_percent,slot_percent_abs_log1p,slot_percent_is_even,slot_percent_mod3,slot_percent_mod5,slot_percent_mod7,slot_percent_mod10,slot_name_overstater,slot_name_corrector,slot_event,gcd_all,n_multiple_pairs,y
60,4.110873864173311,1,0,0,4,0,20,3.044522437723423,1,2,0,6,0,3,5,8,20,1,50.0
1989,7.595889917718538,0,0,4,1,9,53,3.9889840465642745,0,2,3,4,3,3,6,7,1,0,1300.0
308,5.733341276897746,1,2,3,0,8,12,2.5649493574615367,1,0,2,5,2,2,0,1,4,0,275.0
116,4.762173934797756,1,2,1,4,6,16,2.833213344056216,1,1,1,2,6,7,1,7,4,0,100.0
906,6.810142450115136,1,0,1,3,6,51,3.9512437185814275,0,0,1,2,1,4,4,8,3,0,600.0
280,5.638354669333745,1,1,0,0,0,12,2.5649493574615367,1,0,2,5,2,7,0,3,4,0,250.0
2340,7.75833346749091,1,0,0,2,0,17,2.8903717578961645,0,2,2,3,7,6,4,7,1,0,2000.0
1695,7.4360278163518485,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,1,4,0,1,0,1500.0
855,6.752270376141742,0,0,0,1,5,14,2.70805020110221,1,2,4,0,4,7,6,9,1,0,750.0
30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,6,4,9,10,0,25.0
644,6.4692503167957724,1,2,4,0,4,12,2.5649493574615367,1,0,2,5,2,7,4,8,4,0,575.0
69,4.248495242049359,0,0,4,6,9,15,2.772588722239781,0,0,0,1,5,1,3,3,3,0,60.0
2675,7.892078421248119,0,2,0,1,5,7,2.0794415416798357,0,1,2,0,7,0,6,1,1,0,2500.0
1386,7.234898420314831,1,0,1,0,6,26,3.295836866004329,1,2,1,5,6,2,0,2,2,0,1100.0
1570,7.359467638255621,1,1,0,2,0,57,4.060443010546419,0,0,2,1,7,0,2,0,1,0,1000.0
105,4.663439094112067,0,0,0,0,5,25,3.258096538021482,0,1,0,4,5,6,3,6,5,0,84.0
1386,7.234898420314831,1,0,1,0,6,26,3.295836866004329,1,2,1,5,6,6,2,4,2,0,1100.0
973,6.881411303642535,0,1,3,0,3,39,3.6888794541139363,0,0,4,4,9,5,0,3,1,0,700.0
4228,8.34972083747249,1,1,3,0,8,51,3.9512437185814275,0,0,1,2,1,7,3,2,1,0,2800.0
90,4.51085950651685,1,0,0,6,0,25,3.258096538021482,0,1,0,4,5,5,0,3,5,0,72.0
2354,7.764296006450518,1,2,4,2,4,7,2.0794415416798357,0,1,2,0,7,2,2,3,1,0,2200.0
341,5.834810737062605,0,2,1,5,1,55,4.02535169073515,0,1,0,6,5,2,7,6,11,0,220.0
969,6.877296071497429,0,0,4,3,9,14,2.70805020110221,1,2,4,0,4,6,3,2,1,0,850.0
234,5.459585514144159,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,0,7,6,1,0,200.0
2115,7.65728279297819,0,0,0,1,5,41,3.7376696182833684,0,2,1,6,1,3,3,8,1,0,1500.0
1272,7.149131598557407,1,0,2,5,2,59,4.0943445622221,0,2,4,3,9,2,7,2,1,0,800.0
81,4.406719247264253,0,0,1,4,1,35,3.58351893845611,0,2,0,0,5,5,7,7,1,0,60.0
1017,6.925595197110468,0,0,2,2,7,13,2.6390573296152584,0,1,3,6,3,4,3,3,1,0,900.0
2889,7.969011781106478,0,0,4,5,9,7,2.0794415416798357,0,1,2,0,7,1,1,2,1,0,2700.0
1121,7.022868086082641,0,2,1,1,1,18,2.9444389791664403,1,0,3,4,8,3,6,7,1,0,950.0
1020,6.928537818164665,1,0,0,5,0,36,3.6109179126442243,1,0,1,1,6,1,1,4,12,0,750.0
160,5.081404364984463,1,1,0,6,0,28,3.367295829986474,1,1,3,0,8,4,2,3,4,0,125.0
917,6.822197390620491,0,2,2,0,7,31,3.4657359027997265,0,1,1,3,1,6,2,0,1,0,700.0
64,4.174387269895637,1,1,4,1,4,60,4.110873864173311,1,0,0,4,0,0,7,8,4,0,40.0
2192,7.693025748417888,1,2,2,1,2,37,3.6375861597263857,0,1,2,2,7,2,7,6,1,0,1600.0
3768,8.234564993267135,1,0,3,2,8,57,4.060443010546419,0,0,2,1,7,6,3,2,3,0,2400.0
2834,7.949797216161852,1,2,4,6,4,9,2.302585092994046,0,0,4,2,9,6,6,6,1,0,2600.0
290,5.673323267171493,1,2,0,3,0,45,3.828641396489095,0,0,0,3,5,3,3,6,5,0,200.0
232,5.4510384535657,1,1,2,1,2,60,4.110873864173311,1,0,0,4,0,4,6,7,4,0,145.0
882,6.78332520060396,1,0,2,0,2,26,3.295836866004329,1,2,1,5,6,1,2,7,2,0,700.0
1484,7.3031700512368,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,0,7,8,2,0,1400.0
465,6.144185634125646,0,0,0,3,5,55,4.02535169073515,0,1,0,6,5,4,4,1,5,0,300.0
492,6.20050917404269,1,0,2,2,2,23,3.1780538303479458,0,2,3,2,3,5,1,4,1,0,400.0
2261,7.724004656676065,0,2,1,0,1,19,2.995732273553991,0,1,4,5,9,5,5,7,19,1,1900.0
3498,8.160232492367689,1,0,3,5,8,59,4.0943445622221,0,2,4,3,9,2,4,6,1,0,2200.0
595,6.39024066706535,0,1,0,0,5,19,2.995732273553991,0,1,4,5,9,2,4,4,1,0,500.0
81,4.406719247264253,0,0,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,3,8,1,0,75.0
1809,7.501082124259871,0,0,4,3,9,34,3.5553480614894135,1,1,4,6,4,0,6,7,1,0,1350.0
297,5.697093486505405,0,0,2,3,7,35,3.58351893845611,0,2,0,0,5,6,1,6,1,0,220.0
224,5.41610040220442,1,2,4,0,4,12,2.5649493574615367,1,0,2,5,2,0,6,2,4,0,200.0
174,5.1647859739235145,1,0,4,6,4,20,3.044522437723423,1,2,0,6,0,5,4,5,2,0,145.0
434,6.075346031088684,1,2,4,0,4,24,3.2188758248682006,1,0,4,3,4,2,1,3,2,0,350.0
2310,7.745435610274381,1,0,0,0,0,54,4.007333185232471,1,0,4,5,4,4,7,4,6,0,1500.0
3151,8.05579245097777,0,1,1,1,1,37,3.6375861597263857,0,1,2,2,7,4,4,6,1,0,2300.0
1270,7.147559271189454,1,1,0,3,0,27,3.332204510175204,0,0,2,6,7,5,5,0,1,0,1000.0
981,6.889591308354466,0,0,1,1,1,9,2.302585092994046,0,0,4,2,9,7,6,3,9,1,900.0
1377,7.228388451573604,0,0,2,5,7,53,3.9889840465642745,0,2,3,4,3,7,5,8,1,0,900.0
636,6.456769655572163,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,4,3,6,1,600.0
292,5.680172609017068,1,1,2,5,2,46,3.8501476017100584,1,1,1,4,6,0,6,1,2,0,200.0
232,5.4510384535657,1,1,2,1,2,45,3.828641396489095,0,0,0,3,5,5,2,2,1,0,160.0
535,6.284134161070802,0,1,0,3,5,7,2.0794415416798357,0,1,2,0,7,7,3,8,1,0,500.0
1644,7.405495663199472,1,0,4,6,4,37,3.6375861597263857,0,1,2,2,7,7,3,9,1,0,1200.0
672,6.511745329644728,1,0,2,0,2,28,3.367295829986474,1,1,3,0,8,4,6,2,28,1,525.0
984,6.892641641172089,1,0,4,4,4,23,3.1780538303479458,0,2,3,2,3,4,6,5,1,0,800.0
3930,8.27664912542186,1,0,0,3,0,31,3.4657359027997265,0,1,1,3,1,3,4,9,1,0,3000.0
1534,7.336285660021297,1,1,4,1,4,18,2.9444389791664403,1,0,3,4,8,1,6,6,2,0,1300.0
42,3.7612001156935624,1,0,2,0,2,40,3.713572066704308,1,1,0,5,0,4,3,9,2,0,30.0
756,6.6293632534374485,1,0,1,0,6,12,2.5649493574615367,1,0,2,5,2,2,2,4,12,1,675.0
2580,7.855932199718614,1,0,0,4,0,29,3.4011973816621555,0,2,4,1,9,5,4,0,1,0,2000.0
424,6.052089168924417,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,6,4,2,0,400.0
1541,7.340835554123275,0,2,1,1,1,34,3.5553480614894135,1,1,4,6,4,2,3,9,1,0,1150.0
56,4.04305126783455,1,2,1,0,6,60,4.110873864173311,1,0,0,4,0,0,4,0,4,0,35.0
702,6.555356891810665,1,0,2,2,2,35,3.58351893845611,0,2,0,0,5,5,4,9,1,0,520.0
2106,7.653020413804189,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,7,6,5,1,0,1800.0
84,4.442651256490317,1,0,4,0,4,40,3.713572066704308,1,1,0,5,0,2,0,5,4,0,60.0
459,6.131226489483141,0,0,4,4,9,35,3.58351893845611,0,2,0,0,5,2,1,9,1,0,340.0
1537,7.338238150065589,0,1,2,4,7,6,1.9459101490553132,1,0,1,6,6,6,2,0,1,0,1450.0
846,6.741700694652055,1,0,1,6,6,41,3.7376696182833684,0,2,1,6,1,7,0,4,1,0,600.0
620,6.431331081933479,1,2,0,4,0,24,3.2188758248682006,1,0,4,3,4,2,1,7,4,0,500.0
87,4.477336814478207,0,0,2,3,7,16,2.833213344056216,1,1,1,2,6,0,7,9,1,0,75.0
1242,7.1252830915107115,1,0,2,3,2,38,3.6635616461296463,1,2,3,3,8,0,5,4,2,0,900.0
70,4.2626798770413155,1,1,0,0,0,40,3.713572066704308,1,1,0,5,0,4,5,3,10,0,50.0
275,5.62040086571715,0,2,0,2,5,10,2.3978952727983707,1,1,0,3,0,4,1,2,5,0,250.0
705,6.559615237493242,0,0,0,5,5,41,3.7376696182833684,0,2,1,6,1,3,1,5,1,0,500.0
185,5.225746673713202,0,2,0,3,5,48,3.8918202981106265,1,0,3,6,8,0,1,4,1,0,125.0
396,5.983936280687191,1,0,1,4,6,44,3.8066624897703196,1,2,4,2,4,4,2,8,44,1,275.0
140,4.948759890378168,1,2,0,0,0,12,2.5649493574615367,1,0,2,5,2,5,0,0,4,0,125.0
988,6.8966943316227125,1,1,3,1,8,52,3.970291913552122,1,1,2,3,2,5,3,6,52,1,650.0
1463,7.288927694521257,0,2,3,0,3,33,3.5263605246161616,0,0,3,5,3,3,2,0,11,0,1100.0
552,6.315358001522335,1,0,2,6,2,38,3.6635616461296463,1,2,3,3,8,6,7,8,2,0,400.0
2058,7.629975707027789,1,0,3,0,8,47,3.871201010907891,0,2,2,5,7,3,3,4,1,0,1400.0
2646,7.881182202227102,1,0,1,0,6,47,3.871201010907891,0,2,2,5,7,3,6,1,1,0,1800.0
335,5.817111159963204,0,2,0,6,5,34,3.5553480614894135,1,1,4,6,4,6,5,7,1,0,250.0
1416,7.256297239690681,1,0,1,2,6,18,2.9444389791664403,1,0,3,4,8,7,3,8,6,0,1200.0
572,6.35088571671474,1,2,2,5,2,43,3.784189633918261,0,1,3,1,3,0,7,5,1,0,400.0
427,6.059123195581797,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,7,7,5,1,0,350.0
45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,7,4,9,5,0,36.0
3384,8.127109185346375,1,0,4,3,4,41,3.7376696182833684,0,2,1,6,1,7,0,3,1,0,2400.0
1846,7.52131798019924,1,1,1,5,6,42,3.7612001156935624,1,0,2,0,2,4,3,1,2,0,1300.0
1192,7.084226422097916,1,1,2,2,2,49,3.912023005428146,0,1,4,0,9,1,4,1,1,0,800.0
950,6.85751406254539,1,2,0,5,0,52,3.970291913552122,1,1,2,3,2,0,6,3,2,0,625.0
1469,7.293017679772782,0,2,4,6,9,13,2.6390573296152584,0,1,3,6,3,6,1,4,13,1,1300.0
4134,8.327242607457793,1,0,4,4,4,59,4.0943445622221,0,2,4,3,9,7,7,6,1,0,2600.0
648,6.47543271670409,1,0,3,4,8,44,3.8066624897703196,1,2,4,2,4,3,3,9,4,0,450.0
897,6.8001700683022,0,0,2,1,7,56,4.04305126783455,1,2,1,0,6,1,6,9,1,0,575.0
3657,8.204671828950811,0,0,2,3,7,59,4.0943445622221,0,2,4,3,9,4,3,2,1,0,2300.0
81,4.406719247264253,0,0,1,4,1,50,3.9318256327243257,1,2,0,1,0,2,4,0,1,0,54.0
3048,8.022568946988255,1,0,3,3,8,27,3.332204510175204,0,0,2,6,7,3,3,3,3,0,2400.0
1032,6.940222469119639,1,0,2,3,2,29,3.4011973816621555,0,2,4,1,9,2,5,7,1,0,800.0
1872,7.5352967024440884,1,0,2,3,2,17,2.8903717578961645,0,2,2,3,7,5,4,4,1,0,1600.0
342,5.8377304471659395,1,0,2,6,2,14,2.70805020110221,1,2,4,0,4,5,5,3,2,0,300.0
236,5.4680601411351315,1,2,1,5,6,18,2.9444389791664403,1,0,3,4,8,1,3,0,2,0,200.0
143,4.969813299576001,0,2,3,3,3,10,2.3978952727983707,1,1,0,3,0,2,1,7,1,0,130.0
2507,7.827240901752812,0,2,2,1,7,9,2.302585092994046,0,0,4,2,9,3,2,5,1,0,2300.0
189,5.247024072160486,0,0,4,0,9,5,1.791759469228055,0,2,0,5,5,0,5,9,1,0,180.0
2261,7.724004656676065,0,2,1,0,1,33,3.5263605246161616,0,0,3,5,3,4,5,4,1,0,1700.0
315,5.755742213586912,0,0,0,0,5,5,1.791759469228055,0,2,0,5,5,1,3,3,5,1,300.0
3058,8.025843344150903,1,1,3,6,8,39,3.6888794541139363,0,0,4,4,9,5,3,9,1,0,2200.0
1605,7.381501894506707,0,0,0,2,5,7,2.0794415416798357,0,1,2,0,7,3,7,6,1,0,1500.0
749,6.620073206530356,0,2,4,0,9,7,2.0794415416798357,0,1,2,0,7,0,3,7,7,1,700.0
177,5.181783550292085,0,0,2,2,7,18,2.9444389791664403,1,0,3,4,8,1,3,5,3,0,150.0
1177,7.071573364211532,0,1,2,1,7,7,2.0794415416798357,0,1,2,0,7,6,7,7,1,0,1100.0
1341,7.201916317531627,0,0,1,4,1,49,3.912023005428146,0,1,4,0,9,4,6,7,1,0,900.0
1090,6.994849985833071,1,1,0,5,0,9,2.302585092994046,0,0,4,2,9,7,4,7,1,0,1000.0
3978,8.288785810426928,1,0,3,2,8,53,3.9889840465642745,0,2,3,4,3,3,7,2,1,0,2600.0
496,6.208590026096629,1,1,1,6,6,24,3.2188758248682006,1,0,4,3,4,4,3,0,8,0,400.0
56,4.04305126783455,1,2,1,0,6,60,4.110873864173311,1,0,0,4,0,3,1,9,4,0,35.0
260,5.564520407322694,1,2,0,1,0,30,3.4339872044851463,1,0,0,2,0,5,1,5,10,0,200.0
1155,7.052721049232323,0,0,0,0,5,54,4.007333185232471,1,0,4,5,4,5,6,2,3,0,750.0
2394,7.781138509845015,1,0,4,0,4,33,3.5263605246161616,0,0,3,5,3,3,2,0,3,0,1800.0
2355,7.764720544771477,0,0,0,3,5,57,4.060443010546419,0,0,2,1,7,2,0,0,3,0,1500.0
1911,7.555905093611346,0,0,1,0,1,47,3.871201010907891,0,2,2,5,7,0,0,6,1,0,1300.0
798,6.683360945766275,1,0,3,0,8,33,3.5263605246161616,0,0,3,5,3,0,1,3,3,0,600.0
217,5.384495062789089,0,1,2,0,7,55,4.02535169073515,0,1,0,6,5,0,3,2,1,0,140.0
532,6.278521424165844,1,1,2,0,2,52,3.970291913552122,1,1,2,3,2,3,5,2,4,0,350.0
297,5.697093486505405,0,0,2,3,7,8,2.1972245773362196,1,2,3,1,8,3,1,2,1,0,275.0
62,4.143134726391533,1,2,2,6,2,24,3.2188758248682006,1,0,4,3,4,1,2,7,2,0,50.0
612,6.418364935936212,1,0,2,3,2,53,3.9889840465642745,0,2,3,4,3,3,6,5,1,0,400.0
171,5.147494476813453,0,0,1,3,1,14,2.70805020110221,1,2,4,0,4,0,6,9,1,0,150.0
447,6.104793232414985,0,0,2,6,7,49,3.912023005428146,0,1,4,0,9,0,2,7,1,0,300.0
660,6.493753839851686,1,0,0,2,0,32,3.4965075614664802,1,2,2,4,2,1,5,9,4,0,500.0
714,6.5722825426940075,1,0,4,0,4,19,2.995732273553991,0,1,4,5,9,5,6,8,1,0,600.0
120,4.795790545596741,1,0,0,1,0,25,3.258096538021482,0,1,0,4,5,5,2,2,5,0,96.0
1073,6.97914527506881,0,2,3,2,3,48,3.8918202981106265,1,0,3,6,8,5,2,4,1,0,725.0
310,5.739792912179234,1,1,0,2,0,55,4.02535169073515,0,1,0,6,5,1,2,7,5,0,200.0
819,6.709304340258298,0,0,4,0,9,26,3.295836866004329,1,2,1,5,6,4,4,4,13,0,650.0
126,4.844187086458591,1,0,1,0,6,20,3.044522437723423,1,2,0,6,0,5,0,6,2,0,105.0
690,6.53813982376767,1,0,0,4,0,15,2.772588722239781,0,0,0,1,5,7,4,5,15,1,600.0
945,6.852242569051878,0,0,0,0,5,26,3.295836866004329,1,2,1,5,6,0,1,7,1,0,750.0
2737,7.914983005848394,0,1,2,0,7,19,2.995732273553991,0,1,4,5,9,6,1,8,1,0,2300.0
1498,7.312553498102598,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,3,6,3,7,1,1400.0
1507,7.318539548567902,0,1,2,2,7,37,3.6375861597263857,0,1,2,2,7,0,4,7,1,0,1100.0
966,6.874198495453294,1,0,1,0,6,38,3.6635616461296463,1,2,3,3,8,7,3,2,2,0,700.0
1403,7.247080584585756,0,2,3,3,3,22,3.1354942159291497,1,1,2,1,2,3,6,0,1,0,1150.0
2499,7.824046010856292,0,0,4,0,9,19,2.995732273553991,0,1,4,5,9,4,6,7,1,0,2100.0
132,4.890349128221754,1,0,2,6,2,32,3.4965075614664802,1,2,2,4,2,3,2,2,4,0,100.0
84,4.442651256490317,1,0,4,0,4,20,3.044522437723423,1,2,0,6,0,4,4,8,4,0,70.0
3432,8.141189793457691,1,0,2,2,2,43,3.784189633918261,0,1,3,1,3,2,3,9,1,0,2400.0
1037,6.945051063725834,0,2,2,1,7,22,3.1354942159291497,1,1,2,1,2,3,6,9,1,0,850.0
196,5.2832037287379885,1,1,1,0,6,40,3.713572066704308,1,1,0,5,0,4,6,9,4,0,140.0
944,6.851184927493743,1,2,4,6,4,18,2.9444389791664403,1,0,3,4,8,1,2,8,2,0,800.0
435,6.077642243349034,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,4,7,1,1,0,375.0
308,5.733341276897746,1,2,3,0,8,12,2.5649493574615367,1,0,2,5,2,2,5,2,4,0,275.0
803,6.6895992691789665,0,2,3,5,3,46,3.8501476017100584,1,1,1,4,6,7,4,2,1,0,550.0
713,6.570882962339584,0,2,3,6,3,24,3.2188758248682006,1,0,4,3,4,5,4,6,1,0,575.0
18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,0,4,2,2,0,15.0
216,5.37989735354046,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,1,2,3,12,0,135.0
310,5.739792912179234,1,1,0,2,0,55,4.02535169073515,0,1,0,6,5,0,7,1,5,0,200.0
3025,8.014996894348302,0,1,0,1,5,21,3.091042453358316,0,0,1,0,1,4,2,4,1,0,2500.0
234,5.459585514144159,1,0,4,3,4,56,4.04305126783455,1,2,1,0,6,2,6,3,2,0,150.0
1853,7.5251007461258,0,2,3,5,3,9,2.302585092994046,0,0,4,2,9,4,6,4,1,0,1700.0
1065,6.97166860472579,0,0,0,1,5,42,3.7612001156935624,1,0,2,0,2,7,7,8,3,0,750.0
1582,7.367077059881012,1,1,2,0,2,13,2.6390573296152584,0,1,3,6,3,3,3,2,1,0,1400.0
120,4.795790545596741,1,0,0,1,0,60,4.110873864173311,1,0,0,4,0,2,1,2,60,1,75.0
84,4.442651256490317,1,0,4,0,4,20,3.044522437723423,1,2,0,6,0,6,0,6,4,0,70.0
1099,7.003065458786462,0,1,4,0,9,57,4.060443010546419,0,0,2,1,7,1,7,7,1,0,700.0
506,6.2285110035911835,1,2,1,2,6,15,2.772588722239781,0,0,0,1,5,1,6,9,1,0,440.0
3528,8.16876982367527,1,0,3,0,8,47,3.871201010907891,0,2,2,5,7,1,2,3,1,0,2400.0
714,6.5722825426940075,1,0,4,0,4,19,2.995732273553991,0,1,4,5,9,2,5,7,1,0,600.0
180,5.198497031265826,1,0,0,5,0,44,3.8066624897703196,1,2,4,2,4,0,0,9,4,0,125.0
2235,7.71244383427499,0,0,0,2,5,49,3.912023005428146,0,1,4,0,9,3,0,3,1,0,1500.0
621,6.432940092739179,0,0,1,5,1,8,2.1972245773362196,1,2,3,1,8,1,3,5,1,0,575.0
3075,8.031385330625534,0,0,0,2,5,23,3.1780538303479458,0,2,3,2,3,6,7,4,1,0,2500.0
3458,8.148734808937169,1,2,3,0,8,33,3.5263605246161616,0,0,3,5,3,2,4,6,1,0,2600.0
936,6.842683282238422,1,0,1,5,6,44,3.8066624897703196,1,2,4,2,4,2,7,8,4,0,650.0
1220,7.107425474110705,1,2,0,2,0,22,3.1354942159291497,1,1,2,1,2,4,2,3,2,0,1000.0
1378,7.229113877793302,1,1,3,6,8,6,1.9459101490553132,1,0,1,6,6,3,5,3,2,0,1300.0
2826,7.946971357693591,1,0,1,5,6,57,4.060443010546419,0,0,2,1,7,5,7,7,3,0,1800.0
999,6.907755278982137,0,0,4,5,9,48,3.8918202981106265,1,0,3,6,8,1,6,7,3,0,675.0
112,4.727387818712341,1,1,2,0,2,12,2.5649493574615367,1,0,2,5,2,7,7,0,4,0,100.0
216,5.37989735354046,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,0,2,7,12,0,135.0
1917,7.559038255443384,0,0,2,6,7,42,3.7612001156935624,1,0,2,0,2,4,2,0,3,0,1350.0
2921,7.980023592310645,0,2,1,2,1,27,3.332204510175204,0,0,2,6,7,6,2,7,1,0,2300.0
3575,8.182000136293405,0,2,0,5,5,43,3.784189633918261,0,1,3,1,3,5,6,3,1,0,2500.0
428,6.061456918928017,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,4,7,1,0,400.0
272,5.60947179518496,1,2,2,6,2,36,3.6109179126442243,1,0,1,1,6,7,5,6,4,0,200.0
238,5.476463551931511,1,1,3,0,8,19,2.995732273553991,0,1,4,5,9,3,7,3,1,0,200.0
483,6.182084906716632,0,0,3,0,3,38,3.6635616461296463,1,2,3,3,8,7,6,1,1,0,350.0
3591,8.18646442942209,0,0,1,0,1,33,3.5263605246161616,0,0,3,5,3,5,4,3,3,0,2700.0
161,5.087596335232384,0,2,1,0,1,15,2.772588722239781,0,0,0,1,5,1,0,1,1,0,140.0
158,5.0689042022202315,1,2,3,4,8,58,4.07753744390572,1,1,3,2,8,1,6,3,2,0,100.0
736,6.602587892189336,1,1,1,1,6,28,3.367295829986474,1,1,3,0,8,0,3,6,4,0,575.0
308,5.733341276897746,1,2,3,0,8,10,2.3978952727983707,1,1,0,3,0,2,0,2,2,0,280.0
1853,7.5251007461258,0,2,3,5,3,9,2.302585092994046,0,0,4,2,9,3,4,1,1,0,1700.0
3973,8.287528423111763,0,1,3,4,3,37,3.6375861597263857,0,1,2,2,7,7,2,2,1,0,2900.0
496,6.208590026096629,1,1,1,6,6,24,3.2188758248682006,1,0,4,3,4,1,6,9,8,0,400.0
1665,7.418180822726788,0,0,0,6,5,11,2.4849066497880004,0,2,1,4,1,2,7,6,1,0,1500.0
220,5.3981627015177525,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,6,3,9,10,1,200.0
748,6.618738983517219,1,1,3,6,8,36,3.6109179126442243,1,0,1,1,6,2,3,2,4,0,550.0
312,5.746203190540153,1,0,2,4,2,30,3.4339872044851463,1,0,0,2,0,7,3,9,6,0,240.0
1727,7.454719949364001,0,2,2,5,7,57,4.060443010546419,0,0,2,1,7,0,6,1,1,0,1100.0
177,5.181783550292085,0,0,2,2,7,18,2.9444389791664403,1,0,3,4,8,3,3,2,3,0,150.0
1003,6.911747300251674,0,1,3,2,3,18,2.9444389791664403,1,0,3,4,8,7,2,7,1,0,850.0
477,6.169610732491456,0,0,2,1,7,6,1.9459101490553132,1,0,1,6,6,1,3,0,3,0,450.0
2457,7.80710329012598,0,0,2,0,7,17,2.8903717578961645,0,2,2,3,7,7,0,6,1,0,2100.0
1590,7.372118028337787,1,0,0,1,0,6,1.9459101490553132,1,0,1,6,6,2,6,5,6,1,1500.0
1170,7.065613363597717,1,0,0,1,0,56,4.04305126783455,1,2,1,0,6,1,5,7,2,0,750.0
2128,7.663407664893479,1,1,3,0,8,33,3.5263605246161616,0,0,3,5,3,0,7,3,1,0,1600.0
319,5.768320995793772,0,1,4,4,9,10,2.3978952727983707,1,1,0,3,0,5,5,9,1,0,290.0
295,5.69035945432406,0,1,0,1,5,18,2.9444389791664403,1,0,3,4,8,4,6,6,1,0,250.0
856,6.75343791859778,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,6,4,9,1,0,800.0
1441,7.273786317844895,0,1,1,6,1,31,3.4657359027997265,0,1,1,3,1,5,5,0,1,0,1100.0
570,6.3473892096560105,1,0,0,3,0,52,3.970291913552122,1,1,2,3,2,4,5,5,2,0,375.0
952,6.859614903654202,1,1,2,0,2,19,2.995732273553991,0,1,4,5,9,2,5,8,1,0,800.0
124,4.8283137373023015,1,1,4,5,4,55,4.02535169073515,0,1,0,6,5,5,7,0,1,0,80.0
104,4.653960350157523,1,2,4,6,4,30,3.4339872044851463,1,0,0,2,0,1,7,8,2,0,80.0
852,6.748759547491679,1,0,2,5,2,42,3.7612001156935624,1,0,2,0,2,0,1,7,6,0,600.0
112,4.727387818712341,1,1,2,0,2,60,4.110873864173311,1,0,0,4,0,6,6,6,4,0,70.0
1197,7.088408778675395,0,0,2,0,7,26,3.295836866004329,1,2,1,5,6,5,3,1,1,0,950.0
608,6.411818267709897,1,2,3,6,8,52,3.970291913552122,1,1,2,3,2,4,0,7,4,0,400.0
999,6.907755278982137,0,0,4,5,9,48,3.8918202981106265,1,0,3,6,8,2,5,8,3,0,675.0
2489,7.820037989458753,0,2,4,4,9,31,3.4657359027997265,0,1,1,3,1,5,0,7,1,0,1900.0
785,6.666956792429207,0,2,0,1,5,57,4.060443010546419,0,0,2,1,7,4,4,3,1,0,500.0
899,6.802394763324311,0,2,4,3,9,24,3.2188758248682006,1,0,4,3,4,2,2,6,1,0,725.0
102,4.634728988229636,1,0,2,4,2,20,3.044522437723423,1,2,0,6,0,3,2,3,2,0,85.0
2616,7.869783902530146,1,0,1,5,6,9,2.302585092994046,0,0,4,2,9,2,2,3,3,0,2400.0
990,6.898714534329988,1,0,0,3,0,32,3.4965075614664802,1,2,2,4,2,0,2,4,2,0,750.0
345,5.846438775057725,0,0,0,2,5,15,2.772588722239781,0,0,0,1,5,4,7,3,15,1,300.0
2834,7.949797216161852,1,2,4,6,4,9,2.302585092994046,0,0,4,2,9,4,6,1,1,0,2600.0
2071,7.6362696033793735,0,1,1,6,1,9,2.302585092994046,0,0,4,2,9,0,1,3,1,0,1900.0
198,5.293304824724492,1,0,3,2,8,10,2.3978952727983707,1,1,0,3,0,1,1,2,2,0,180.0
1060,6.966967138613983,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,0,3,3,2,0,1000.0
636,6.456769655572163,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,0,2,2,6,1,600.0
1863,7.530479995245536,0,0,3,1,3,38,3.6635616461296463,1,2,3,3,8,0,4,4,1,0,1350.0
168,5.1298987149230735,1,0,3,0,8,40,3.713572066704308,1,1,0,5,0,7,7,0,8,0,120.0
203,5.318119993844216,0,2,3,0,3,16,2.833213344056216,1,1,1,2,6,5,1,6,1,0,175.0
1431,7.266827347520591,0,0,1,3,1,59,4.0943445622221,0,2,4,3,9,6,5,4,1,0,900.0
1430,7.266128779556451,1,2,0,2,0,43,3.784189633918261,0,1,3,1,3,5,5,9,1,0,1000.0
1380,7.2305631534092925,1,0,0,1,0,38,3.6635616461296463,1,2,3,3,8,5,5,7,2,0,1000.0
