slot_person,slot_qty1,slot_qty1_abs_log1p,slot_qty1_is_even,slot_qty1_mod3,slot_qty1_mod5,slot_qty1_mod7,slot_qty1_mod10,slot_brand1,slot_qty2,slot_qty2_abs_log1p,slot_qty2_is_even,slot_qty2_mod3,slot_qty2_mod5,slot_qty2_mod7,slot_qty2_mod10,slot_brand2,slot_last_week_qty,slot_last_week_qty_abs_log1p,slot_last_week_qty_is_even,slot_last_week_qty_mod3,slot_last_week_qty_mod5,slot_last_week_qty_mod7,slot_last_week_qty_mod10,slot_unit,slot_category,gcd_all,n_multiple_pairs,y
6,19,2.995732273553991,0,1,4,5,9,29,4,1.6094379124341003,1,1,4,4,4,20,8,2.1972245773362196,1,2,3,1,8,3,5,1,1,15.0
5,11,2.4849066497880004,0,2,1,4,1,4,5,1.791759469228055,0,2,0,5,5,4,12,2.5649493574615367,1,0,2,5,2,3,2,1,0,4.0
8,16,2.833213344056216,1,1,1,2,6,33,9,2.302585092994046,0,0,4,2,9,32,6,1.9459101490553132,1,0,1,6,6,3,4,1,0,19.0
3,10,2.3978952727983707,1,1,0,3,0,10,3,1.3862943611198906,0,0,3,3,3,23,12,2.5649493574615367,1,0,2,5,2,2,0,1,1,1.0
5,15,2.772588722239781,0,0,0,1,5,11,15,2.772588722239781,0,0,0,1,5,32,4,1.6094379124341003,1,1,4,4,4,4,4,1,1,26.0
8,11,2.4849066497880004,0,2,1,4,1,29,9,2.302585092994046,0,0,4,2,9,33,16,2.833213344056216,1,1,1,2,6,3,5,1,0,4.0
3,5,1.791759469228055,0,2,0,5,5,28,18,2.9444389791664403,1,0,3,4,8,2,14,2.70805020110221,1,2,4,0,4,1,1,1,0,9.0
1,2,1.0986122886681098,1,2,2,2,2,22,12,2.5649493574615367,1,0,2,5,2,13,2,1.0986122886681098,1,2,2,2,2,4,0,2,3,12.0
5,10,2.3978952727983707,1,1,0,3,0,24,6,1.9459101490553132,1,0,1,6,6,23,7,2.0794415416798357,0,1,2,0,7,4,0,1,0,9.0
6,7,2.0794415416798357,0,1,2,0,7,30,10,2.3978952727983707,1,1,0,3,0,23,10,2.3978952727983707,1,1,0,3,0,0,0,1,1,7.0
2,5,1.791759469228055,0,2,0,5,5,31,7,2.0794415416798357,0,1,2,0,7,3,4,1.6094379124341003,1,1,4,4,4,5,2,1,0,8.0
0,3,1.3862943611198906,0,0,3,3,3,20,14,2.70805020110221,1,2,4,0,4,4,8,2.1972245773362196,1,2,3,1,8,5,2,1,0,9.0
2,3,1.3862943611198906,0,0,3,3,3,9,6,1.9459101490553132,1,0,1,6,6,34,3,1.3862943611198906,0,0,3,3,3,2,3,3,3,6.0
2,20,3.044522437723423,1,2,0,6,0,29,9,2.302585092994046,0,0,4,2,9,12,13,2.6390573296152584,0,1,3,6,3,3,5,1,0,16.0
5,6,1.9459101490553132,1,0,1,6,6,11,8,2.1972245773362196,1,2,3,1,8,10,2,1.0986122886681098,1,2,2,2,2,3,4,2,2,12.0
1,5,1.791759469228055,0,2,0,5,5,25,3,1.3862943611198906,0,0,3,3,3,19,6,1.9459101490553132,1,0,1,6,6,1,1,1,1,2.0
4,18,2.9444389791664403,1,0,3,4,8,8,14,2.70805020110221,1,2,4,0,4,9,7,2.0794415416798357,0,1,2,0,7,2,3,1,1,25.0
1,7,2.0794415416798357,0,1,2,0,7,8,9,2.302585092994046,0,0,4,2,9,30,9,2.302585092994046,0,0,4,2,9,0,3,1,1,7.0
6,13,2.6390573296152584,0,1,3,6,3,28,20,3.044522437723423,1,2,0,6,0,1,6,1.9459101490553132,1,0,1,6,6,2,1,1,0,27.0
9,19,2.995732273553991,0,1,4,5,9,14,20,3.044522437723423,1,2,0,6,0,30,14,2.70805020110221,1,2,4,0,4,3,3,1,0,25.0
8,11,2.4849066497880004,0,2,1,4,1,6,4,1.6094379124341003,1,1,4,4,4,7,8,2.1972245773362196,1,2,3,1,8,3,4,1,1,7.0
0,7,2.0794415416798357,0,1,2,0,7,16,12,2.5649493574615367,1,0,2,5,2,10,18,2.9444389791664403,1,0,3,4,8,4,4,1,0,1.0
9,3,1.3862943611198906,0,0,3,3,3,6,5,1.791759469228055,0,2,0,5,5,16,3,1.3862943611198906,0,0,3,3,3,5,4,1,1,5.0
3,9,2.302585092994046,0,0,4,2,9,4,19,2.995732273553991,0,1,4,5,9,26,10,2.3978952727983707,1,1,0,3,0,5,2,1,0,18.0
1,10,2.3978952727983707,1,1,0,3,0,31,6,1.9459101490553132,1,0,1,6,6,3,13,2.6390573296152584,0,1,3,6,3,6,2,1,0,3.0
2,17,2.8903717578961645,0,2,2,3,7,31,20,3.044522437723423,1,2,0,6,0,26,33,3.5263605246161616,0,0,3,5,3,6,2,1,0,4.0
2,18,2.9444389791664403,1,0,3,4,8,0,14,2.70805020110221,1,2,4,0,4,0,14,2.70805020110221,1,2,4,0,4,0,0,2,1,18.0
2,18,2.9444389791664403,1,0,3,4,8,3,7,2.0794415416798357,0,1,2,0,7,26,15,2.772588722239781,0,0,0,1,5,3,2,1,0,10.0
0,2,1.0986122886681098,1,2,2,2,2,11,17,2.8903717578961645,0,2,2,3,7,27,14,2.70805020110221,1,2,4,0,4,4,4,1,1,5.0
6,20,3.044522437723423,1,2,0,6,0,21,14,2.70805020110221,1,2,4,0,4,20,23,3.1780538303479458,0,2,3,2,3,3,5,1,0,11.0
2,14,2.70805020110221,1,2,4,0,4,26,6,1.9459101490553132,1,0,1,6,6,22,12,2.5649493574615367,1,0,2,5,2,3,6,2,1,8.0
1,6,1.9459101490553132,1,0,1,6,6,3,16,2.833213344056216,1,1,1,2,6,3,6,1.9459101490553132,1,0,1,6,6,3,2,2,1,16.0
3,14,2.70805020110221,1,2,4,0,4,31,13,2.6390573296152584,0,1,3,6,3,26,19,2.995732273553991,0,1,4,5,9,3,2,1,0,8.0
0,8,2.1972245773362196,1,2,3,1,8,13,11,2.4849066497880004,0,2,1,4,1,29,15,2.772588722239781,0,0,0,1,5,3,6,1,0,4.0
1,9,2.302585092994046,0,0,4,2,9,32,15,2.772588722239781,0,0,0,1,5,10,16,2.833213344056216,1,1,1,2,6,3,4,1,0,8.0
5,20,3.044522437723423,1,2,0,6,0,2,9,2.302585092994046,0,0,4,2,9,24,26,3.295836866004329,1,2,1,5,6,2,1,1,0,3.0
0,12,2.5649493574615367,1,0,2,5,2,14,4,1.6094379124341003,1,1,4,4,4,14,8,2.1972245773362196,1,2,3,1,8,2,3,4,2,8.0
8,14,2.70805020110221,1,2,4,0,4,7,8,2.1972245773362196,1,2,3,1,8,12,4,1.6094379124341003,1,1,4,4,4,4,5,2,1,18.0
5,2,1.0986122886681098,1,2,2,2,2,17,18,2.9444389791664403,1,0,3,4,8,34,16,2.833213344056216,1,1,1,2,6,0,3,2,2,4.0
5,17,2.8903717578961645,0,2,2,3,7,11,19,2.995732273553991,0,1,4,5,9,10,14,2.70805020110221,1,2,4,0,4,4,4,1,0,22.0
5,17,2.8903717578961645,0,2,2,3,7,3,10,2.3978952727983707,1,1,0,3,0,17,18,2.9444389791664403,1,0,3,4,8,3,2,1,0,9.0
7,16,2.833213344056216,1,1,1,2,6,26,14,2.70805020110221,1,2,4,0,4,11,24,3.2188758248682006,1,0,4,3,4,3,6,2,0,6.0
4,2,1.0986122886681098,1,2,2,2,2,5,11,2.4849066497880004,0,2,1,4,1,9,1,0.6931471805599453,0,1,1,1,1,2,3,1,2,12.0
8,19,2.995732273553991,0,1,4,5,9,14,11,2.4849066497880004,0,2,1,4,1,9,6,1.9459101490553132,1,0,1,6,6,3,3,1,0,24.0
2,6,1.9459101490553132,1,0,1,6,6,11,4,1.6094379124341003,1,1,4,4,4,7,8,2.1972245773362196,1,2,3,1,8,5,4,2,1,2.0
7,13,2.6390573296152584,0,1,3,6,3,23,2,1.0986122886681098,1,2,2,2,2,17,8,2.1972245773362196,1,2,3,1,8,5,2,1,1,7.0
0,19,2.995732273553991,0,1,4,5,9,7,15,2.772588722239781,0,0,0,1,5,20,25,3.258096538021482,0,1,0,4,5,0,5,1,0,9.0
9,20,3.044522437723423,1,2,0,6,0,33,20,3.044522437723423,1,2,0,6,0,27,14,2.70805020110221,1,2,4,0,4,4,4,2,1,26.0
4,15,2.772588722239781,0,0,0,1,5,20,17,2.8903717578961645,0,2,2,3,7,4,22,3.1354942159291497,1,1,2,1,2,3,2,1,0,10.0
6,20,3.044522437723423,1,2,0,6,0,21,7,2.0794415416798357,0,1,2,0,7,8,16,2.833213344056216,1,1,1,2,6,3,5,1,0,11.0
3,13,2.6390573296152584,0,1,3,6,3,12,19,2.995732273553991,0,1,4,5,9,33,9,2.302585092994046,0,0,4,2,9,4,5,1,0,23.0
8,20,3.044522437723423,1,2,0,6,0,7,14,2.70805020110221,1,2,4,0,4,8,8,2.1972245773362196,1,2,3,1,8,0,5,2,0,26.0
8,19,2.995732273553991,0,1,4,5,9,13,4,1.6094379124341003,1,1,4,4,4,22,3,1.3862943611198906,0,0,3,3,3,0,6,1,0,20.0
7,6,1.9459101490553132,1,0,1,6,6,19,2,1.0986122886681098,1,2,2,2,2,1,6,1.9459101490553132,1,0,1,6,6,0,1,2,3,2.0
7,3,1.3862943611198906,0,0,3,3,3,11,14,2.70805020110221,1,2,4,0,4,32,12,2.5649493574615367,1,0,2,5,2,5,4,1,1,5.0
2,13,2.6390573296152584,0,1,3,6,3,24,16,2.833213344056216,1,1,1,2,6,15,25,3.258096538021482,0,1,0,4,5,3,0,1,0,4.0
8,12,2.5649493574615367,1,0,2,5,2,0,10,2.3978952727983707,1,1,0,3,0,15,3,1.3862943611198906,0,0,3,3,3,2,0,1,1,19.0
8,14,2.70805020110221,1,2,4,0,4,4,18,2.9444389791664403,1,0,3,4,8,6,12,2.5649493574615367,1,0,2,5,2,3,2,2,0,20.0
4,2,1.0986122886681098,1,2,2,2,2,30,14,2.70805020110221,1,2,4,0,4,28,7,2.0794415416798357,0,1,2,0,7,4,0,1,2,9.0
0,17,2.8903717578961645,0,2,2,3,7,2,15,2.772588722239781,0,0,0,1,5,19,21,3.091042453358316,0,0,1,0,1,0,1,1,0,11.0
1,5,1.791759469228055,0,2,0,5,5,12,14,2.70805020110221,1,2,4,0,4,33,5,1.791759469228055,0,2,0,5,5,4,5,1,1,14.0
6,16,2.833213344056216,1,1,1,2,6,31,11,2.4849066497880004,0,2,1,4,1,6,5,1.791759469228055,0,2,0,5,5,5,2,1,0,22.0
2,16,2.833213344056216,1,1,1,2,6,17,7,2.0794415416798357,0,1,2,0,7,30,19,2.995732273553991,0,1,4,5,9,3,3,1,0,4.0
0,16,2.833213344056216,1,1,1,2,6,21,16,2.833213344056216,1,1,1,2,6,21,2,1.0986122886681098,1,2,2,2,2,4,5,2,3,30.0
8,2,1.0986122886681098,1,2,2,2,2,12,11,2.4849066497880004,0,2,1,4,1,8,8,2.1972245773362196,1,2,3,1,8,3,5,1,1,5.0
4,15,2.772588722239781,0,0,0,1,5,0,13,2.6390573296152584,0,1,3,6,3,13,25,3.258096538021482,0,1,0,4,5,3,0,1,0,3.0
5,10,2.3978952727983707,1,1,0,3,0,16,7,2.0794415416798357,0,1,2,0,7,27,2,1.0986122886681098,1,2,2,2,2,3,4,1,1,15.0
3,7,2.0794415416798357,0,1,2,0,7,8,5,1.791759469228055,0,2,0,5,5,5,6,1.9459101490553132,1,0,1,6,6,0,3,1,0,6.0
8,18,2.9444389791664403,1,0,3,4,8,5,9,2.302585092994046,0,0,4,2,9,9,23,3.1780538303479458,0,2,3,2,3,3,3,1,1,4.0
3,2,1.0986122886681098,1,2,2,2,2,12,18,2.9444389791664403,1,0,3,4,8,12,15,2.772588722239781,0,0,0,1,5,3,5,1,1,5.0
0,13,2.6390573296152584,0,1,3,6,3,18,3,1.3862943611198906,0,0,3,3,3,18,1,0.6931471805599453,0,1,1,1,1,0,6,1,2,15.0
4,4,1.6094379124341003,1,1,4,4,4,6,12,2.5649493574615367,1,0,2,5,2,27,3,1.3862943611198906,0,0,3,3,3,4,4,1,2,13.0
6,17,2.8903717578961645,0,2,2,3,7,0,20,3.044522437723423,1,2,0,6,0,0,18,2.9444389791664403,1,0,3,4,8,3,0,1,0,19.0
4,5,1.791759469228055,0,2,0,5,5,6,16,2.833213344056216,1,1,1,2,6,10,20,3.044522437723423,1,2,0,6,0,5,4,1,1,1.0
2,18,2.9444389791664403,1,0,3,4,8,4,10,2.3978952727983707,1,1,0,3,0,6,18,2.9444389791664403,1,0,3,4,8,6,2,2,1,10.0
2,16,2.833213344056216,1,1,1,2,6,28,2,1.0986122886681098,1,2,2,2,2,19,5,1.791759469228055,0,2,0,5,5,0,1,1,1,13.0
7,4,1.6094379124341003,1,1,4,4,4,34,10,2.3978952727983707,1,1,0,3,0,20,7,2.0794415416798357,0,1,2,0,7,4,5,1,0,7.0
6,4,1.6094379124341003,1,1,4,4,4,20,11,2.4849066497880004,0,2,1,4,1,4,11,2.4849066497880004,0,2,1,4,1,6,2,1,1,4.0
5,20,3.044522437723423,1,2,0,6,0,8,15,2.772588722239781,0,0,0,1,5,14,16,2.833213344056216,1,1,1,2,6,2,3,1,0,19.0
3,3,1.3862943611198906,0,0,3,3,3,30,8,2.1972245773362196,1,2,3,1,8,15,7,2.0794415416798357,0,1,2,0,7,0,0,1,0,4.0
2,7,2.0794415416798357,0,1,2,0,7,13,11,2.4849066497880004,0,2,1,4,1,29,11,2.4849066497880004,0,2,1,4,1,3,6,1,1,7.0
3,19,2.995732273553991,0,1,4,5,9,32,15,2.772588722239781,0,0,0,1,5,32,33,3.5263605246161616,0,0,3,5,3,5,4,1,0,1.0
9,18,2.9444389791664403,1,0,3,4,8,19,15,2.772588722239781,0,0,0,1,5,25,6,1.9459101490553132,1,0,1,6,6,1,1,3,1,27.0
5,7,2.0794415416798357,0,1,2,0,7,16,5,1.791759469228055,0,2,0,5,5,16,5,1.791759469228055,0,2,0,5,5,5,4,1,1,7.0
9,19,2.995732273553991,0,1,4,5,9,29,12,2.5649493574615367,1,0,2,5,2,12,25,3.258096538021482,0,1,0,4,5,0,5,1,0,6.0
4,5,1.791759469228055,0,2,0,5,5,19,2,1.0986122886681098,1,2,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,1,1,2,6.0
0,17,2.8903717578961645,0,2,2,3,7,32,14,2.70805020110221,1,2,4,0,4,32,29,3.4011973816621555,0,2,4,1,9,5,4,1,0,2.0
6,10,2.3978952727983707,1,1,0,3,0,8,11,2.4849066497880004,0,2,1,4,1,30,14,2.70805020110221,1,2,4,0,4,0,3,1,0,7.0
8,5,1.791759469228055,0,2,0,5,5,11,19,2.995732273553991,0,1,4,5,9,10,20,3.044522437723423,1,2,0,6,0,5,4,1,1,4.0
2,12,2.5649493574615367,1,0,2,5,2,31,10,2.3978952727983707,1,1,0,3,0,3,7,2.0794415416798357,0,1,2,0,7,5,2,1,0,15.0
0,5,1.791759469228055,0,2,0,5,5,14,9,2.302585092994046,0,0,4,2,9,14,3,1.3862943611198906,0,0,3,3,3,0,3,1,1,11.0
7,14,2.70805020110221,1,2,4,0,4,30,17,2.8903717578961645,0,2,2,3,7,15,11,2.4849066497880004,0,2,1,4,1,4,0,1,0,20.0
0,6,1.9459101490553132,1,0,1,6,6,19,15,2.772588722239781,0,0,0,1,5,25,8,2.1972245773362196,1,2,3,1,8,2,1,1,0,13.0
6,19,2.995732273553991,0,1,4,5,9,9,18,2.9444389791664403,1,0,3,4,8,14,6,1.9459101490553132,1,0,1,6,6,0,3,1,1,31.0
1,12,2.5649493574615367,1,0,2,5,2,11,11,2.4849066497880004,0,2,1,4,1,27,14,2.70805020110221,1,2,4,0,4,3,4,1,0,9.0
5,6,1.9459101490553132,1,0,1,6,6,14,15,2.772588722239781,0,0,0,1,5,34,16,2.833213344056216,1,1,1,2,6,3,3,1,0,5.0
7,5,1.791759469228055,0,2,0,5,5,7,11,2.4849066497880004,0,2,1,4,1,12,3,1.3862943611198906,0,0,3,3,3,3,5,1,0,13.0
5,17,2.8903717578961645,0,2,2,3,7,5,14,2.70805020110221,1,2,4,0,4,5,30,3.4339872044851463,1,0,0,2,0,2,3,1,0,1.0
9,10,2.3978952727983707,1,1,0,3,0,34,8,2.1972245773362196,1,2,3,1,8,21,1,0.6931471805599453,0,1,1,1,1,0,5,1,2,17.0
6,16,2.833213344056216,1,1,1,2,6,33,3,1.3862943611198906,0,0,3,3,3,16,15,2.772588722239781,0,0,0,1,5,3,4,1,1,4.0
6,5,1.791759469228055,0,2,0,5,5,17,19,2.995732273553991,0,1,4,5,9,34,1,0.6931471805599453,0,1,1,1,1,0,3,1,2,23.0
6,14,2.70805020110221,1,2,4,0,4,21,7,2.0794415416798357,0,1,2,0,7,21,14,2.70805020110221,1,2,4,0,4,4,5,7,3,7.0
5,7,2.0794415416798357,0,1,2,0,7,22,3,1.3862943611198906,0,0,3,3,3,23,4,1.6094379124341003,1,1,4,4,4,3,0,1,0,6.0
1,7,2.0794415416798357,0,1,2,0,7,26,6,1.9459101490553132,1,0,1,6,6,11,9,2.302585092994046,0,0,4,2,9,0,6,1,0,4.0
7,3,1.3862943611198906,0,0,3,3,3,9,12,2.5649493574615367,1,0,2,5,2,14,6,1.9459101490553132,1,0,1,6,6,3,3,3,3,9.0
5,11,2.4849066497880004,0,2,1,4,1,17,18,2.9444389791664403,1,0,3,4,8,30,1,0.6931471805599453,0,1,1,1,1,0,3,1,2,28.0
3,2,1.0986122886681098,1,2,2,2,2,5,8,2.1972245773362196,1,2,3,1,8,9,5,1.791759469228055,0,2,0,5,5,3,3,1,1,5.0
6,17,2.8903717578961645,0,2,2,3,7,30,7,2.0794415416798357,0,1,2,0,7,28,14,2.70805020110221,1,2,4,0,4,0,0,1,1,10.0
5,4,1.6094379124341003,1,1,4,4,4,7,19,2.995732273553991,0,1,4,5,9,33,5,1.791759469228055,0,2,0,5,5,4,5,1,0,18.0
2,14,2.70805020110221,1,2,4,0,4,5,19,2.995732273553991,0,1,4,5,9,9,11,2.4849066497880004,0,2,1,4,1,3,3,1,0,22.0
7,2,1.0986122886681098,1,2,2,2,2,28,19,2.995732273553991,0,1,4,5,9,1,14,2.70805020110221,1,2,4,0,4,1,1,1,1,7.0
1,12,2.5649493574615367,1,0,2,5,2,9,19,2.995732273553991,0,1,4,5,9,14,24,3.2188758248682006,1,0,4,3,4,3,3,1,1,7.0
9,6,1.9459101490553132,1,0,1,6,6,32,4,1.6094379124341003,1,1,4,4,4,32,3,1.3862943611198906,0,0,3,3,3,5,4,1,1,7.0
9,13,2.6390573296152584,0,1,3,6,3,25,9,2.302585092994046,0,0,4,2,9,24,4,1.6094379124341003,1,1,4,4,4,0,1,1,0,18.0
5,13,2.6390573296152584,0,1,3,6,3,25,10,2.3978952727983707,1,1,0,3,0,25,4,1.6094379124341003,1,1,4,4,4,0,1,1,0,19.0
1,10,2.3978952727983707,1,1,0,3,0,6,2,1.0986122886681098,1,2,2,2,2,10,1,0.6931471805599453,0,1,1,1,1,3,4,1,3,11.0
7,14,2.70805020110221,1,2,4,0,4,11,8,2.1972245773362196,1,2,3,1,8,32,7,2.0794415416798357,0,1,2,0,7,3,4,1,1,15.0
0,8,2.1972245773362196,1,2,3,1,8,1,8,2.1972245773362196,1,2,3,1,8,2,3,1.3862943611198906,0,0,3,3,3,1,1,1,1,13.0
5,14,2.70805020110221,1,2,4,0,4,6,5,1.791759469228055,0,2,0,5,5,27,6,1.9459101490553132,1,0,1,6,6,5,4,1,0,13.0
3,17,2.8903717578961645,0,2,2,3,7,23,4,1.6094379124341003,1,1,4,4,4,3,8,2.1972245773362196,1,2,3,1,8,5,2,1,1,13.0
3,6,1.9459101490553132,1,0,1,6,6,10,11,2.4849066497880004,0,2,1,4,1,15,1,0.6931471805599453,0,1,1,1,1,3,0,1,2,16.0
6,2,1.0986122886681098,1,2,2,2,2,22,12,2.5649493574615367,1,0,2,5,2,13,7,2.0794415416798357,0,1,2,0,7,2,0,1,1,7.0
7,18,2.9444389791664403,1,0,3,4,8,32,13,2.6390573296152584,0,1,3,6,3,10,2,1.0986122886681098,1,2,2,2,2,4,4,1,1,29.0
3,18,2.9444389791664403,1,0,3,4,8,19,12,2.5649493574615367,1,0,2,5,2,24,4,1.6094379124341003,1,1,4,4,4,0,1,2,1,26.0
7,19,2.995732273553991,0,1,4,5,9,24,8,2.1972245773362196,1,2,3,1,8,28,6,1.9459101490553132,1,0,1,6,6,4,0,1,0,21.0
1,8,2.1972245773362196,1,2,3,1,8,12,4,1.6094379124341003,1,1,4,4,4,8,6,1.9459101490553132,1,0,1,6,6,4,5,2,1,6.0
8,11,2.4849066497880004,0,2,1,4,1,5,20,3.044522437723423,1,2,0,6,0,34,30,3.4339872044851463,1,0,0,2,0,2,3,1,0,1.0
5,20,3.044522437723423,1,2,0,6,0,34,18,2.9444389791664403,1,0,3,4,8,33,31,3.4657359027997265,0,1,1,3,1,4,5,1,0,7.0
1,9,2.302585092994046,0,0,4,2,9,4,17,2.8903717578961645,0,2,2,3,7,17,16,2.833213344056216,1,1,1,2,6,3,2,1,0,10.0
6,10,2.3978952727983707,1,1,0,3,0,34,7,2.0794415416798357,0,1,2,0,7,21,12,2.5649493574615367,1,0,2,5,2,4,5,1,0,5.0
4,10,2.3978952727983707,1,1,0,3,0,0,14,2.70805020110221,1,2,4,0,4,0,12,2.5649493574615367,1,0,2,5,2,0,0,2,0,12.0
6,5,1.791759469228055,0,2,0,5,5,9,11,2.4849066497880004,0,2,1,4,1,34,11,2.4849066497880004,0,2,1,4,1,2,3,1,1,5.0
8,17,2.8903717578961645,0,2,2,3,7,4,5,1.791759469228055,0,2,0,5,5,6,21,3.091042453358316,0,0,1,0,1,3,2,1,0,1.0
1,11,2.4849066497880004,0,2,1,4,1,7,7,2.0794415416798357,0,1,2,0,7,8,9,2.302585092994046,0,0,4,2,9,0,5,1,0,9.0
6,16,2.833213344056216,1,1,1,2,6,10,11,2.4849066497880004,0,2,1,4,1,13,8,2.1972245773362196,1,2,3,1,8,4,0,1,1,19.0
2,13,2.6390573296152584,0,1,3,6,3,23,3,1.3862943611198906,0,0,3,3,3,4,10,2.3978952727983707,1,1,0,3,0,3,2,1,0,6.0
8,16,2.833213344056216,1,1,1,2,6,23,6,1.9459101490553132,1,0,1,6,6,4,11,2.4849066497880004,0,2,1,4,1,5,2,1,0,11.0
1,16,2.833213344056216,1,1,1,2,6,27,11,2.4849066497880004,0,2,1,4,1,18,1,0.6931471805599453,0,1,1,1,1,2,6,1,2,26.0
0,13,2.6390573296152584,0,1,3,6,3,1,20,3.044522437723423,1,2,0,6,0,24,11,2.4849066497880004,0,2,1,4,1,2,1,1,0,22.0
8,15,2.772588722239781,0,0,0,1,5,30,12,2.5649493574615367,1,0,2,5,2,13,1,0.6931471805599453,0,1,1,1,1,3,0,1,2,26.0
6,19,2.995732273553991,0,1,4,5,9,19,18,2.9444389791664403,1,0,3,4,8,24,7,2.0794415416798357,0,1,2,0,7,1,1,1,0,30.0
5,19,2.995732273553991,0,1,4,5,9,17,11,2.4849066497880004,0,2,1,4,1,5,27,3.332204510175204,0,0,2,6,7,2,3,1,0,3.0
2,8,2.1972245773362196,1,2,3,1,8,0,11,2.4849066497880004,0,2,1,4,1,15,11,2.4849066497880004,0,2,1,4,1,2,0,1,1,8.0
8,14,2.70805020110221,1,2,4,0,4,16,13,2.6390573296152584,0,1,3,6,3,16,21,3.091042453358316,0,0,1,0,1,5,4,1,0,6.0
9,16,2.833213344056216,1,1,1,2,6,14,14,2.70805020110221,1,2,4,0,4,34,1,0.6931471805599453,0,1,1,1,1,2,3,1,2,29.0
4,3,1.3862943611198906,0,0,3,3,3,11,16,2.833213344056216,1,1,1,2,6,7,1,0.6931471805599453,0,1,1,1,1,5,4,1,2,18.0
2,3,1.3862943611198906,0,0,3,3,3,0,4,1.6094379124341003,1,1,4,4,4,28,3,1.3862943611198906,0,0,3,3,3,2,0,1,1,4.0
1,15,2.772588722239781,0,0,0,1,5,34,11,2.4849066497880004,0,2,1,4,1,8,10,2.3978952727983707,1,1,0,3,0,0,5,1,0,16.0
2,3,1.3862943611198906,0,0,3,3,3,12,7,2.0794415416798357,0,1,2,0,7,12,2,1.0986122886681098,1,2,2,2,2,4,5,1,0,8.0
2,11,2.4849066497880004,0,2,1,4,1,0,8,2.1972245773362196,1,2,3,1,8,28,18,2.9444389791664403,1,0,3,4,8,0,0,1,0,1.0
6,13,2.6390573296152584,0,1,3,6,3,7,15,2.772588722239781,0,0,0,1,5,20,11,2.4849066497880004,0,2,1,4,1,0,5,1,0,17.0
5,20,3.044522437723423,1,2,0,6,0,26,12,2.5649493574615367,1,0,2,5,2,31,2,1.0986122886681098,1,2,2,2,2,2,6,2,2,30.0
8,9,2.302585092994046,0,0,4,2,9,7,11,2.4849066497880004,0,2,1,4,1,20,7,2.0794415416798357,0,1,2,0,7,3,5,1,0,13.0
0,2,1.0986122886681098,1,2,2,2,2,34,17,2.8903717578961645,0,2,2,3,7,33,3,1.3862943611198906,0,0,3,3,3,4,5,1,0,16.0
1,3,1.3862943611198906,0,0,3,3,3,20,19,2.995732273553991,0,1,4,5,9,26,8,2.1972245773362196,1,2,3,1,8,6,2,1,0,14.0
9,2,1.0986122886681098,1,2,2,2,2,33,18,2.9444389791664403,1,0,3,4,8,32,2,1.0986122886681098,1,2,2,2,2,3,4,2,3,18.0
5,14,2.70805020110221,1,2,4,0,4,0,13,2.6390573296152584,0,1,3,6,3,15,23,3.1780538303479458,0,2,3,2,3,2,0,1,0,4.0
9,18,2.9444389791664403,1,0,3,4,8,34,11,2.4849066497880004,0,2,1,4,1,20,19,2.995732273553991,0,1,4,5,9,3,5,1,0,10.0
0,11,2.4849066497880004,0,2,1,4,1,17,14,2.70805020110221,1,2,4,0,4,34,19,2.995732273553991,0,1,4,5,9,0,3,1,0,6.0
1,13,2.6390573296152584,0,1,3,6,3,17,9,2.302585092994046,0,0,4,2,9,34,21,3.091042453358316,0,0,1,0,1,0,3,1,0,1.0
3,8,2.1972245773362196,1,2,3,1,8,21,15,2.772588722239781,0,0,0,1,5,21,17,2.8903717578961645,0,2,2,3,7,0,5,1,0,6.0
3,19,2.995732273553991,0,1,4,5,9,30,10,2.3978952727983707,1,1,0,3,0,23,16,2.833213344056216,1,1,1,2,6,0,0,1,0,13.0
7,8,2.1972245773362196,1,2,3,1,8,2,12,2.5649493574615367,1,0,2,5,2,25,12,2.5649493574615367,1,0,2,5,2,2,1,4,1,8.0
6,9,2.302585092994046,0,0,4,2,9,0,11,2.4849066497880004,0,2,1,4,1,13,18,2.9444389791664403,1,0,3,4,8,4,0,1,1,2.0
1,16,2.833213344056216,1,1,1,2,6,10,20,3.044522437723423,1,2,0,6,0,0,17,2.8903717578961645,0,2,2,3,7,2,0,1,0,19.0
2,19,2.995732273553991,0,1,4,5,9,25,5,1.791759469228055,0,2,0,5,5,19,22,3.1354942159291497,1,1,2,1,2,1,1,1,0,2.0
2,4,1.6094379124341003,1,1,4,4,4,0,16,2.833213344056216,1,1,1,2,6,28,15,2.772588722239781,0,0,0,1,5,2,0,1,1,5.0
6,14,2.70805020110221,1,2,4,0,4,25,11,2.4849066497880004,0,2,1,4,1,25,17,2.8903717578961645,0,2,2,3,7,1,1,1,0,8.0
6,9,2.302585092994046,0,0,4,2,9,29,18,2.9444389791664403,1,0,3,4,8,12,1,0.6931471805599453,0,1,1,1,1,3,5,1,3,26.0
3,8,2.1972245773362196,1,2,3,1,8,32,17,2.8903717578961645,0,2,2,3,7,16,20,3.044522437723423,1,2,0,6,0,5,4,1,0,5.0
8,10,2.3978952727983707,1,1,0,3,0,33,3,1.3862943611198906,0,0,3,3,3,16,11,2.4849066497880004,0,2,1,4,1,4,4,1,0,2.0
