slot_name,slot_item,slot_prep_rate,slot_prep_rate_abs_log1p,slot_prep_rate_is_even,slot_prep_rate_mod3,slot_prep_rate_mod5,slot_prep_rate_mod7,slot_prep_rate_mod10,slot_batch_capacity,slot_batch_capacity_abs_log1p,slot_batch_capacity_is_even,slot_batch_capacity_mod3,slot_batch_capacity_mod5,slot_batch_capacity_mod7,slot_batch_capacity_mod10,slot_batch_time,slot_batch_time_abs_log1p,slot_batch_time_is_even,slot_batch_time_mod3,slot_batch_time_mod5,slot_batch_time_mod7,slot_batch_time_mod10,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,gcd_all,n_multiple_pairs,y
10,9,32,3.4965075614664802,1,2,2,4,2,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,0,1,5,192,5.262690188904886,1,0,2,3,2,1,2,126.0
0,4,36,3.6109179126442243,1,0,1,1,6,32,3.4965075614664802,1,2,2,4,2,19,2.995732273553991,0,1,4,5,9,288,5.666426688112432,1,0,3,1,8,1,2,179.0
4,2,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,90,4.51085950651685,1,0,0,6,0,5,6,198.0
5,3,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,23,3.1780538303479458,0,2,3,2,3,54,4.007333185232471,1,0,4,5,4,1,3,75.0
7,2,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,80,4.394449154672439,1,2,0,3,0,1,2,141.0
9,6,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,72,4.290459441148391,1,0,2,2,2,2,3,68.0
7,9,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,0,2,0,1,3,42.0
0,9,24,3.2188758248682006,1,0,4,3,4,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,144,4.976733742420574,1,0,4,4,4,8,4,102.0
11,7,16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,0,1,5,64,4.174387269895637,1,1,4,1,4,1,3,64.0
7,1,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,20,3.044522437723423,1,2,0,6,0,315,5.755742213586912,0,0,0,0,5,5,4,203.0
6,0,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,54,4.007333185232471,1,0,4,5,4,6,3,39.0
4,0,10,2.3978952727983707,1,1,0,3,0,50,3.9318256327243257,1,2,0,1,0,9,2.302585092994046,0,0,4,2,9,350,5.860786223465865,1,2,0,0,0,1,3,98.0
1,9,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,112,4.727387818712341,1,1,2,0,2,8,6,126.0
10,6,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,29,3.4011973816621555,0,2,4,1,9,70,4.2626798770413155,1,1,0,0,0,1,2,213.0
11,1,35,3.58351893845611,0,2,0,0,5,50,3.9318256327243257,1,2,0,1,0,19,2.995732273553991,0,1,4,5,9,350,5.860786223465865,1,2,0,0,0,1,2,143.0
2,4,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,0,5,0,22,3.1354942159291497,1,1,2,1,2,120,4.795790545596741,1,0,0,1,0,2,3,78.0
5,10,36,3.6109179126442243,1,0,1,1,6,24,3.2188758248682006,1,0,4,3,4,18,2.9444389791664403,1,0,3,4,8,144,4.976733742420574,1,0,4,4,4,6,4,112.0
11,8,9,2.302585092994046,0,0,4,2,9,36,3.6109179126442243,1,0,1,1,6,26,3.295836866004329,1,2,1,5,6,72,4.290459441148391,1,0,2,2,2,1,3,60.0
2,12,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,13,2.6390573296152584,0,1,3,6,3,160,5.081404364984463,1,1,0,6,0,1,3,84.0
0,10,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,1,3,24.0
0,1,45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,19,2.995732273553991,0,1,4,5,9,135,4.912654885736052,0,0,0,2,5,1,3,174.0
1,5,45,3.828641396489095,0,0,0,3,5,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,180,5.198497031265826,1,0,0,5,0,5,4,184.0
11,4,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,45,3.828641396489095,0,0,0,3,5,1,3,27.0
1,2,15,2.772588722239781,0,0,0,1,5,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,270,5.602118820879701,1,0,0,4,0,5,6,48.0
0,12,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,56,4.04305126783455,1,2,1,0,6,1,4,57.0
0,10,35,3.58351893845611,0,2,0,0,5,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,210,5.351858133476067,1,0,0,0,0,1,2,97.0
10,0,8,2.1972245773362196,1,2,3,1,8,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,72,4.290459441148391,1,0,2,2,2,2,3,57.0
7,1,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,29,3.4011973816621555,0,2,4,1,9,108,4.6913478822291435,1,0,3,3,8,1,3,123.0
3,7,40,3.713572066704308,1,1,0,5,0,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,1,3,19.0
11,7,48,3.8918202981106265,1,0,3,6,8,24,3.2188758248682006,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,96,4.574710978503383,1,0,1,5,6,3,3,38.0
6,10,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,25,3.258096538021482,0,1,0,4,5,80,4.394449154672439,1,2,0,3,0,1,3,60.0
11,4,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,96,4.574710978503383,1,0,1,5,6,2,4,60.0
5,10,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,144,4.976733742420574,1,0,4,4,4,1,3,168.0
9,6,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,54,4.007333185232471,1,0,4,5,4,2,4,69.0
8,10,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,0,4,5,27,3.332204510175204,0,0,2,6,7,50,3.9318256327243257,1,2,0,1,0,1,2,79.0
2,8,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,270,5.602118820879701,1,0,0,4,0,1,3,48.0
2,7,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,2,4,35.0
0,0,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,45,3.828641396489095,0,0,0,3,5,1,2,38.0
0,3,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,108,4.6913478822291435,1,0,3,3,8,1,3,51.0
2,12,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,23,3.1780538303479458,0,2,3,2,3,40,3.713572066704308,1,1,0,5,0,1,3,54.0
4,6,2,1.0986122886681098,1,2,2,2,2,45,3.828641396489095,0,0,0,3,5,10,2.3978952727983707,1,1,0,3,0,90,4.51085950651685,1,0,0,6,0,1,4,65.0
10,3,18,2.9444389791664403,1,0,3,4,8,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,90,4.51085950651685,1,0,0,6,0,1,2,19.0
3,2,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,70,4.2626798770413155,1,1,0,0,0,1,3,168.0
6,8,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,160,5.081404364984463,1,1,0,6,0,1,3,88.0
9,4,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,270,5.602118820879701,1,0,0,4,0,3,4,99.0
8,0,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,25,3.258096538021482,0,1,0,4,5,60,4.110873864173311,1,0,0,4,0,5,3,54.0
0,7,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,29,3.4011973816621555,0,2,4,1,9,128,4.859812404361672,1,2,3,2,8,1,3,180.0
1,8,14,2.70805020110221,1,2,4,0,4,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,126,4.844187086458591,1,0,1,0,6,1,2,128.0
1,10,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,180,5.198497031265826,1,0,0,5,0,3,4,75.0
3,8,8,2.1972245773362196,1,2,3,1,8,32,3.4965075614664802,1,2,2,4,2,30,3.4339872044851463,1,0,0,2,0,192,5.262690188904886,1,0,2,3,2,2,3,204.0
1,7,50,3.9318256327243257,1,2,0,1,0,40,3.713572066704308,1,1,0,5,0,28,3.367295829986474,1,1,3,0,8,200,5.303304908059076,1,2,0,4,0,2,2,144.0
7,12,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,15,2.772588722239781,0,0,0,1,5,400,5.993961427306569,1,1,0,1,0,5,4,200.0
7,4,27,3.332204510175204,0,0,2,6,7,45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,135,4.912654885736052,0,0,0,2,5,1,2,80.0
5,12,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,315,5.755742213586912,0,0,0,0,5,1,4,154.0
2,11,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,0,6,0,1,3,30.0
0,1,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,25,3.258096538021482,0,1,0,4,5,150,5.017279836814924,1,0,0,3,0,5,5,155.0
10,7,8,2.1972245773362196,1,2,3,1,8,36,3.6109179126442243,1,0,1,1,6,26,3.295836866004329,1,2,1,5,6,72,4.290459441148391,1,0,2,2,2,2,2,61.0
10,7,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,75,4.330733340286331,0,0,0,5,5,1,3,69.0
11,4,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,7,2.0794415416798357,0,1,2,0,7,250,5.5254529391317835,1,1,0,5,0,1,3,160.0
0,8,18,2.9444389791664403,1,0,3,4,8,36,3.6109179126442243,1,0,1,1,6,23,3.1780538303479458,0,2,3,2,3,108,4.6913478822291435,1,0,3,3,8,1,3,75.0
8,10,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,24,3.2188758248682006,1,0,4,3,4,1,2,83.0
1,6,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,125,4.836281906951478,0,2,0,6,5,1,3,95.0
3,8,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,26,3.295836866004329,1,2,1,5,6,250,5.5254529391317835,1,1,0,5,0,1,3,180.0
5,8,7,2.0794415416798357,0,1,2,0,7,45,3.828641396489095,0,0,0,3,5,30,3.4339872044851463,1,0,0,2,0,315,5.755742213586912,0,0,0,0,5,1,2,255.0
1,8,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,21,3.091042453358316,0,0,1,0,1,60,4.110873864173311,1,0,0,4,0,3,2,107.0
3,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,90,4.51085950651685,1,0,0,6,0,1,2,183.0
9,1,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,24,3.2188758248682006,1,0,4,3,4,1,2,55.0
11,0,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,23,3.1780538303479458,0,2,3,2,3,125,4.836281906951478,0,2,0,6,5,1,3,140.0
11,5,14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,70,4.2626798770413155,1,1,0,0,0,2,2,47.0
9,10,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,35,3.58351893845611,0,2,0,0,5,1,3,190.0
11,6,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,19,2.995732273553991,0,1,4,5,9,280,5.638354669333745,1,1,0,0,0,1,3,189.0
4,9,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,48,3.8918202981106265,1,0,3,6,8,1,3,48.0
4,9,40,3.713572066704308,1,1,0,5,0,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,0,3,0,5,6,12.0
8,1,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,27,3.332204510175204,0,0,2,6,7,30,3.4339872044851463,1,0,0,2,0,1,3,84.0
7,0,9,2.302585092994046,0,0,4,2,9,36,3.6109179126442243,1,0,1,1,6,24,3.2188758248682006,1,0,4,3,4,324,5.783825182329737,1,0,4,2,4,3,3,252.0
10,12,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,80,4.394449154672439,1,2,0,3,0,5,6,14.0
1,5,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,28,3.367295829986474,1,1,3,0,8,60,4.110873864173311,1,0,0,4,0,1,3,124.0
5,5,35,3.58351893845611,0,2,0,0,5,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,105,4.663439094112067,0,0,0,0,5,1,2,45.0
2,5,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,5,6,28.0
8,4,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,17,2.8903717578961645,0,2,2,3,7,210,5.351858133476067,1,0,0,0,0,1,3,126.0
6,10,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,48,3.8918202981106265,1,0,3,6,8,1,2,77.0
3,1,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,17,2.8903717578961645,0,2,2,3,7,96,4.574710978503383,1,0,1,5,6,1,2,106.0
8,0,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,0,2,0,3,3,37.0
10,11,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,10,2.3978952727983707,1,1,0,3,0,270,5.602118820879701,1,0,0,4,0,5,4,66.0
3,5,48,3.8918202981106265,1,0,3,6,8,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,96,4.574710978503383,1,0,1,5,6,2,3,42.0
8,7,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,18,2.9444389791664403,1,0,3,4,8,315,5.755742213586912,0,0,0,0,5,9,3,133.0
5,8,42,3.7612001156935624,1,0,2,0,2,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,210,5.351858133476067,1,0,0,0,0,2,2,61.0
10,8,3,1.3862943611198906,0,0,3,3,3,32,3.4965075614664802,1,2,2,4,2,11,2.4849066497880004,0,2,1,4,1,192,5.262690188904886,1,0,2,3,2,1,2,130.0
4,4,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,0,1,0,26,3.295836866004329,1,2,1,5,6,300,5.707110264748875,1,0,0,6,0,2,2,206.0
8,1,30,3.4339872044851463,1,0,0,2,0,36,3.6109179126442243,1,0,1,1,6,16,2.833213344056216,1,1,1,2,6,180,5.198497031265826,1,0,0,5,0,2,2,86.0
5,12,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,25,3.258096538021482,0,1,0,4,5,72,4.290459441148391,1,0,2,2,2,1,2,231.0
3,0,16,2.833213344056216,1,1,1,2,6,16,2.833213344056216,1,1,1,2,6,14,2.70805020110221,1,2,4,0,4,64,4.174387269895637,1,1,4,1,4,2,3,60.0
6,12,9,2.302585092994046,0,0,4,2,9,36,3.6109179126442243,1,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,144,4.976733742420574,1,0,4,4,4,1,3,44.0
1,11,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,24,3.2188758248682006,1,0,4,3,4,1,2,33.0
7,12,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,5,6,48.0
0,8,5,1.791759469228055,0,2,0,5,5,15,2.772588722239781,0,0,0,1,5,26,3.295836866004329,1,2,1,5,6,30,3.4339872044851463,1,0,0,2,0,1,3,58.0
1,7,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,30,3.4339872044851463,1,0,0,2,0,1,3,140.0
5,0,12,2.5649493574615367,1,0,2,5,2,32,3.4965075614664802,1,2,2,4,2,27,3.332204510175204,0,0,2,6,7,96,4.574710978503383,1,0,1,5,6,1,2,89.0
10,9,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,30,3.4339872044851463,1,0,0,2,0,1,3,96.0
5,12,10,2.3978952727983707,1,1,0,3,0,50,3.9318256327243257,1,2,0,1,0,28,3.367295829986474,1,1,3,0,8,250,5.5254529391317835,1,1,0,5,0,2,3,165.0
0,4,45,3.828641396489095,0,0,0,3,5,50,3.9318256327243257,1,2,0,1,0,21,3.091042453358316,0,0,1,0,1,450,6.111467339502679,1,0,0,2,0,1,2,199.0
3,10,60,4.110873864173311,1,0,0,4,0,40,3.713572066704308,1,1,0,5,0,28,3.367295829986474,1,1,3,0,8,120,4.795790545596741,1,0,0,1,0,4,2,86.0
8,10,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,1,3,40.0
11,10,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,28,3.367295829986474,1,1,3,0,8,90,4.51085950651685,1,0,0,6,0,1,2,262.0
2,12,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,1,2,49.0
4,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,0,5,0,26,3.295836866004329,1,2,1,5,6,120,4.795790545596741,1,0,0,1,0,1,2,118.0
2,0,12,2.5649493574615367,1,0,2,5,2,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,6,6,54.0
3,6,12,2.5649493574615367,1,0,2,5,2,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,300,5.707110264748875,1,0,0,6,0,2,4,61.0
8,11,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,24,3.2188758248682006,1,0,4,3,4,4,3,63.0
5,3,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,29,3.4011973816621555,0,2,4,1,9,160,5.081404364984463,1,1,0,6,0,1,2,242.0
9,9,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,360,5.8888779583328805,1,0,0,3,0,5,3,208.0
4,2,40,3.713572066704308,1,1,0,5,0,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,40,3.713572066704308,1,1,0,5,0,2,3,73.0
8,1,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,80,4.394449154672439,1,2,0,3,0,5,4,216.0
3,2,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,11,2.4849066497880004,0,2,1,4,1,192,5.262690188904886,1,0,2,3,2,1,3,162.0
5,2,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,125,4.836281906951478,0,2,0,6,5,1,3,40.0
3,12,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,11,2.4849066497880004,0,2,1,4,1,112,4.727387818712341,1,1,2,0,2,1,2,93.0
11,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,35,3.58351893845611,0,2,0,0,5,1,3,196.0
8,5,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,0,1,0,1,3,70.0
0,6,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,105,4.663439094112067,0,0,0,0,5,3,5,245.0
7,1,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,36,3.6109179126442243,1,0,1,1,6,2,4,58.0
3,2,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,24,3.2188758248682006,1,0,4,3,4,6,4,40.0
6,4,45,3.828641396489095,0,0,0,3,5,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,90,4.51085950651685,1,0,0,6,0,1,2,101.0
2,11,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,24,3.2188758248682006,1,0,4,3,4,224,5.41610040220442,1,2,4,0,4,2,4,280.0
10,9,25,3.258096538021482,0,1,0,4,5,50,3.9318256327243257,1,2,0,1,0,28,3.367295829986474,1,1,3,0,8,250,5.5254529391317835,1,1,0,5,0,1,3,150.0
7,8,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,405,6.0063531596017325,0,0,0,6,5,3,3,63.0
0,0,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,180,5.198497031265826,1,0,0,5,0,15,6,64.0
11,2,45,3.828641396489095,0,0,0,3,5,30,3.4339872044851463,1,0,0,2,0,19,2.995732273553991,0,1,4,5,9,180,5.198497031265826,1,0,0,5,0,1,2,118.0
3,5,30,3.4339872044851463,1,0,0,2,0,24,3.2188758248682006,1,0,4,3,4,24,3.2188758248682006,1,0,4,3,4,120,4.795790545596741,1,0,0,1,0,6,4,124.0
7,7,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,17,2.8903717578961645,0,2,2,3,7,216,5.37989735354046,1,0,1,6,6,1,3,189.0
8,9,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,23,3.1780538303479458,0,2,3,2,3,24,3.2188758248682006,1,0,4,3,4,1,2,77.0
4,6,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,108,4.6913478822291435,1,0,3,3,8,1,3,117.0
8,10,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,24,3.2188758248682006,1,0,4,3,4,1,3,96.0
7,3,25,3.258096538021482,0,1,0,4,5,50,3.9318256327243257,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,150,5.017279836814924,1,0,0,3,0,1,3,60.0
11,9,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,54,4.007333185232471,1,0,4,5,4,1,3,174.0
9,6,32,3.4965075614664802,1,2,2,4,2,32,3.4965075614664802,1,2,2,4,2,18,2.9444389791664403,1,0,3,4,8,64,4.174387269895637,1,1,4,1,4,2,3,38.0
6,11,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,16,2.833213344056216,1,1,1,2,6,1,3,39.0
5,3,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,225,5.420534999272286,0,0,0,1,5,1,2,174.0
6,3,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,26,3.295836866004329,1,2,1,5,6,175,5.170483995038151,0,1,0,0,5,1,3,217.0
10,11,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,160,5.081404364984463,1,1,0,6,0,2,2,58.0
8,1,32,3.4965075614664802,1,2,2,4,2,36,3.6109179126442243,1,0,1,1,6,23,3.1780538303479458,0,2,3,2,3,288,5.666426688112432,1,0,3,1,8,1,2,193.0
2,7,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,1,3,14.0
5,1,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,7,2.0794415416798357,0,1,2,0,7,216,5.37989735354046,1,0,1,6,6,1,3,78.0
6,4,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,27,3.332204510175204,0,0,2,6,7,192,5.262690188904886,1,0,2,3,2,1,3,264.0
5,12,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,13,2.6390573296152584,0,1,3,6,3,75,4.330733340286331,0,0,0,5,5,1,3,54.0
6,7,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,40,3.713572066704308,1,1,0,5,0,1,2,61.0
