slot_owner_name,slot_animal,slot_daily_eggs,slot_daily_eggs_abs_log1p,slot_daily_eggs_is_even,slot_daily_eggs_mod3,slot_daily_eggs_mod5,slot_daily_eggs_mod7,slot_daily_eggs_mod10,slot_pack_name,slot_group_size,slot_group_size_abs_log1p,slot_group_size_is_even,slot_group_size_mod3,slot_group_size_mod5,slot_group_size_mod7,slot_group_size_mod10,slot_price_per_pack,slot_price_per_pack_abs_log1p,slot_price_per_pack_is_even,slot_price_per_pack_mod3,slot_price_per_pack_mod5,slot_price_per_pack_mod7,slot_price_per_pack_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
1,2,522,6.259581464064923,1,0,2,4,2,4,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,2,2,1,2842.0
2,2,300,5.707110264748875,1,0,0,6,0,0,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,2,10,3,4200.0
2,0,792,6.675823221634848,1,0,2,1,2,0,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,0,4,3,924.0
7,1,135,4.912654885736052,0,0,0,2,5,2,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,2,3,2,567.0
4,1,760,6.634633357861686,1,1,0,4,0,0,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,1,1,1,1862.0
7,3,792,6.675823221634848,1,0,2,1,2,2,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,0,6,3,1848.0
3,0,888,6.790097235513905,1,0,3,6,8,2,24,3.2188758248682006,1,0,4,3,4,18,2.9444389791664403,1,0,3,4,8,0,6,1,4662.0
5,2,768,6.645090969505644,1,0,3,5,8,0,24,3.2188758248682006,1,0,4,3,4,18,2.9444389791664403,1,0,3,4,8,2,6,1,4032.0
7,3,645,6.470799503782602,0,0,0,1,5,0,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,1,15,3,4515.0
1,2,280,5.638354669333745,1,1,0,0,0,1,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,0,1,1,3724.0
4,2,330,5.802118375377063,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,0,2,1,616.0
1,2,440,6.089044875446846,1,2,0,6,0,4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,3,616.0
2,1,760,6.634633357861686,1,1,0,4,0,1,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,1,1,1,2926.0
6,0,270,5.602118820879701,1,0,0,4,0,0,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,2,3,2,1134.0
5,1,672,6.511745329644728,1,0,2,0,2,2,24,3.2188758248682006,1,0,4,3,4,13,2.6390573296152584,0,1,3,6,3,0,1,1,2548.0
6,1,320,5.771441123130016,1,2,0,5,0,0,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,2,5,1,3360.0
6,0,216,5.37989735354046,1,0,1,6,6,4,12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,1,2,1,1764.0
1,3,384,5.953243334287785,1,0,4,6,4,3,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,0,4,3,896.0
7,1,550,6.311734809152915,1,1,0,4,0,4,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,0,1,3,385.0
2,1,288,5.666426688112432,1,0,3,1,8,2,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,0,8,2,1344.0
0,3,72,4.290459441148391,1,0,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,2,6,3,168.0
7,1,165,5.111987788356544,0,0,0,4,5,2,15,2.772588722239781,0,0,0,1,5,19,2.995732273553991,0,1,4,5,9,0,1,1,1463.0
2,0,440,6.089044875446846,1,2,0,6,0,1,20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,1,2,1,2772.0
3,1,270,5.602118820879701,1,0,0,4,0,1,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,2,2,1,4410.0
3,3,165,5.111987788356544,0,0,0,4,5,2,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,2,3,1,693.0
3,1,370,5.916202062607435,1,1,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,0,2,1,4662.0
3,0,228,5.43372200355424,1,0,3,4,8,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,0,2,3,532.0
6,3,792,6.675823221634848,1,0,2,1,2,0,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,1,2,1,3234.0
6,2,120,4.795790545596741,1,0,0,1,0,0,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,2,1,1,308.0
3,0,580,6.364750756851911,1,1,0,6,0,1,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,0,1,1,2233.0
7,0,510,6.236369590203704,1,0,0,6,0,2,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,0,2,1,1666.0
0,1,882,6.78332520060396,1,0,2,0,2,2,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,1,2,1,2744.0
1,2,150,5.017279836814924,1,0,0,3,0,2,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,2,1,1,910.0
1,3,420,6.042632833682381,1,0,0,0,0,1,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,1,1,1,3822.0
6,0,780,6.660575149839686,1,0,0,3,0,1,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,2,4,2,3276.0
2,3,342,5.8377304471659395,1,0,2,6,2,4,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,2,2,1,6384.0
6,0,780,6.660575149839686,1,0,0,3,0,2,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,2,3,3,546.0
4,2,42,3.7612001156935624,1,0,2,0,2,1,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,6,3,294.0
0,0,312,5.746203190540153,1,0,2,4,2,2,24,3.2188758248682006,1,0,4,3,4,13,2.6390573296152584,0,1,3,6,3,1,1,2,1183.0
4,1,400,5.993961427306569,1,1,0,1,0,1,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,0,4,1,1680.0
2,0,450,6.111467339502679,1,0,0,2,0,2,15,2.772588722239781,0,0,0,1,5,17,2.8903717578961645,0,2,2,3,7,0,1,1,3570.0
7,2,440,6.089044875446846,1,2,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,1,2,3388.0
5,0,198,5.293304824724492,1,0,3,2,8,4,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,1,2,1,3234.0
6,1,480,6.175867270105761,1,0,0,4,0,0,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,0,1,2,504.0
3,2,180,5.198497031265826,1,0,0,5,0,4,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,2,1,1,1190.0
2,3,300,5.707110264748875,1,0,0,6,0,2,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,1,1,1,980.0
4,1,630,6.447305862541213,1,0,0,0,0,0,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,2,3,3,441.0
0,2,666,6.502790045915623,1,0,1,1,6,4,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,2,2,1,2072.0
4,1,450,6.111467339502679,1,0,0,2,0,0,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,1,1,1,1680.0
0,0,150,5.017279836814924,1,0,0,3,0,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,2,3,350.0
1,0,250,5.5254529391317835,1,1,0,5,0,0,10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,0,2,1,2800.0
2,3,330,5.802118375377063,1,0,0,1,0,0,15,2.772588722239781,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,0,1,1,2464.0
7,0,360,5.8888779583328805,1,0,0,3,0,0,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,4,3,840.0
3,1,170,5.14166355650266,1,2,0,2,0,4,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,2,1,1,1309.0
1,0,550,6.311734809152915,1,1,0,4,0,0,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,0,1,1,2695.0
3,3,580,6.364750756851911,1,1,0,6,0,1,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,0,1,1,1421.0
7,0,660,6.493753839851686,1,0,0,2,0,1,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,0,2,1,3234.0
3,2,700,6.55250788703459,1,1,0,0,0,0,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,1,4,1,1960.0
1,3,390,5.968707559985366,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,1,10,1,1820.0
2,0,540,6.293419278846481,1,0,0,1,0,4,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,0,1,1,3570.0
1,2,600,6.398594934535208,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,3,280.0
4,1,540,6.293419278846481,1,0,0,1,0,1,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,1,4,2,2268.0
4,0,414,6.028278520230698,1,0,4,1,4,4,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,0,3,3,483.0
6,3,340,5.831882477283517,1,1,0,4,0,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,2,2,952.0
4,2,640,6.46302945692067,1,1,0,3,0,0,20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,0,2,1,4032.0
5,1,675,6.516193076042964,0,0,0,3,5,0,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,0,15,3,4725.0
4,3,174,5.1647859739235145,1,0,4,6,4,5,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,1,2,1,2842.0
5,2,180,5.198497031265826,1,0,0,5,0,1,20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,2,2,2,1134.0
2,3,885,6.786716950605081,0,0,0,3,5,0,15,2.772588722239781,0,0,0,1,5,18,2.9444389791664403,1,0,3,4,8,2,3,1,7434.0
6,2,336,5.820082930352362,1,0,1,0,6,4,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,1,6,3,1176.0
6,1,615,6.423246963533519,0,0,0,6,5,0,15,2.772588722239781,0,0,0,1,5,17,2.8903717578961645,0,2,2,3,7,0,1,1,4879.0
0,0,288,5.666426688112432,1,0,3,1,8,0,24,3.2188758248682006,1,0,4,3,4,13,2.6390573296152584,0,1,3,6,3,1,1,1,1092.0
0,2,640,6.46302945692067,1,1,0,3,0,1,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,1,20,3,4480.0
6,1,645,6.470799503782602,0,0,0,1,5,2,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,2,1,1,3311.0
7,1,180,5.198497031265826,1,0,0,5,0,0,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,2,3,84.0
5,2,150,5.017279836814924,1,0,0,3,0,2,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,2,1,3,35.0
2,1,840,6.734591659972948,1,0,0,0,0,1,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,2,5,2,4410.0
2,0,54,4.007333185232471,1,0,4,5,4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,2,3,126.0
5,1,600,6.398594934535208,1,0,0,5,0,1,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,0,1,1,2940.0
5,1,340,5.831882477283517,1,1,0,4,0,0,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,0,1,3,119.0
3,3,516,6.248042874508429,1,0,1,5,6,1,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,2,1,1,3311.0
6,2,660,6.493753839851686,1,0,0,2,0,1,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,2,1,1,3003.0
3,3,312,5.746203190540153,1,0,2,4,2,2,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,1,4,1,1820.0
5,3,600,6.398594934535208,1,0,0,5,0,0,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,0,1,3,210.0
1,2,780,6.660575149839686,1,0,0,3,0,2,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,0,6,2,2184.0
1,1,825,6.716594773520978,0,0,0,6,5,0,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,2,5,1,3850.0
3,1,864,6.762729506931879,1,0,4,3,4,2,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,2,2,1,2520.0
3,1,576,6.3578422665081,1,0,1,2,6,3,12,2.5649493574615367,1,0,2,5,2,16,2.833213344056216,1,1,1,2,6,2,4,2,5376.0
4,2,144,4.976733742420574,1,0,4,4,4,0,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,2,2,1,588.0
7,2,300,5.707110264748875,1,0,0,6,0,0,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,1,10,3,700.0
3,3,900,6.803505257608338,1,0,0,4,0,2,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,1,6,3,1260.0
2,0,240,5.484796933490655,1,0,0,2,0,0,24,3.2188758248682006,1,0,4,3,4,18,2.9444389791664403,1,0,3,4,8,1,6,1,1260.0
3,2,900,6.803505257608338,1,0,0,4,0,0,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,0,15,3,3150.0
5,2,702,6.555356891810665,1,0,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,1,18,3,4914.0
7,1,210,5.351858133476067,1,0,0,0,0,2,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,0,15,3,735.0
1,1,660,6.493753839851686,1,0,0,2,0,1,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,2,1,1,2695.0
5,0,390,5.968707559985366,1,0,0,5,0,4,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,2,1,1,4641.0
0,3,432,6.07073772800249,1,0,2,5,2,0,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,1,2,1,1764.0
6,1,102,4.634728988229636,1,0,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,1,1,2,2023.0
3,3,120,4.795790545596741,1,0,0,1,0,2,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,0,2,2,112.0
3,1,230,5.442417710521793,1,2,0,6,0,4,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,0,10,2,3220.0
2,0,780,6.660575149839686,1,0,0,3,0,2,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,1,1,1,2912.0
3,3,276,5.6240175061873385,1,0,1,3,6,1,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,2,2,1288.0
1,3,240,5.484796933490655,1,0,0,2,0,0,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,1,10,3,3360.0
5,1,384,5.953243334287785,1,0,4,6,4,0,12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,2,1,1,2912.0
4,0,504,6.22455842927536,1,0,4,0,4,4,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,2,4,1,5880.0
2,0,140,4.948759890378168,1,2,0,0,0,0,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,1,1,1,539.0
0,1,432,6.07073772800249,1,0,2,5,2,0,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,2,8,2,2016.0
5,3,290,5.673323267171493,1,2,0,3,0,4,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,2,5,3,1015.0
2,3,186,5.231108616854587,1,0,1,4,6,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,2,1,868.0
2,2,360,5.8888779583328805,1,0,0,3,0,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,0,1,2,2100.0
6,2,440,6.089044875446846,1,2,0,6,0,0,20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,1,2,1,2772.0
7,3,60,4.110873864173311,1,0,0,4,0,5,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,1,3,1,630.0
6,0,84,4.442651256490317,1,0,4,0,4,1,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,0,6,3,294.0
7,3,70,4.2626798770413155,1,1,0,0,0,0,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,1,1,1,441.0
4,1,165,5.111987788356544,0,0,0,4,5,0,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,2,1,2,847.0
5,2,135,4.912654885736052,0,0,0,2,5,2,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,0,1,1,126.0
6,3,276,5.6240175061873385,1,0,1,3,6,4,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,0,2,1,2576.0
5,0,620,6.431331081933479,1,2,0,4,0,1,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,2,1,1302.0
0,2,660,6.493753839851686,1,0,0,2,0,0,20,3.044522437723423,1,2,0,6,0,20,3.044522437723423,1,2,0,6,0,0,20,3,4620.0
0,1,576,6.3578422665081,1,0,1,2,6,2,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,2,4,3,672.0
2,2,480,6.175867270105761,1,0,0,4,0,0,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,1,1,1,1568.0
5,3,870,6.769641976852503,1,0,0,2,0,2,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,0,2,1,812.0
7,0,630,6.447305862541213,1,0,0,0,0,2,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,1,2,2,2058.0
0,2,870,6.769641976852503,1,0,0,2,0,2,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,0,5,3,1015.0
4,3,220,5.3981627015177525,1,1,0,3,0,1,10,2.3978952727983707,1,1,0,3,0,19,2.995732273553991,0,1,4,5,9,2,1,1,2926.0
0,1,882,6.78332520060396,1,0,2,0,2,2,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,1,3,1,5145.0
1,3,380,5.942799375126701,1,2,0,2,0,4,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,0,1,1,1862.0
0,0,456,6.124683390894205,1,0,1,1,6,1,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,2,3,1,3990.0
7,2,540,6.293419278846481,1,0,0,1,0,0,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,2,1,2,1701.0
2,0,300,5.707110264748875,1,0,0,6,0,2,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,1,1,1,980.0
5,3,360,5.8888779583328805,1,0,0,3,0,2,24,3.2188758248682006,1,0,4,3,4,19,2.995732273553991,0,1,4,5,9,2,1,1,1995.0
4,1,490,6.19644412779452,1,1,0,0,0,4,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,0,1,1,5831.0
0,3,340,5.831882477283517,1,1,0,4,0,1,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,2,4,1,952.0
0,1,260,5.564520407322694,1,2,0,1,0,4,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,2,1,1,1274.0
1,0,135,4.912654885736052,0,0,0,2,5,0,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,2,1,1,693.0
6,1,198,5.293304824724492,1,0,3,2,8,4,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,2,6,3,462.0
7,2,696,6.546785410760524,1,0,1,3,6,0,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,2,4,1,8120.0
6,0,900,6.803505257608338,1,0,0,4,0,4,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,2,1,1,2450.0
2,2,500,6.2166061010848646,1,2,0,3,0,1,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,2,5,3,875.0
7,2,220,5.3981627015177525,1,1,0,3,0,0,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,1,1,1,1001.0
1,3,504,6.22455842927536,1,0,4,0,4,2,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,0,2,2,784.0
1,3,190,5.25227342804663,1,1,0,1,0,0,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,2,5,3,665.0
2,1,72,4.290459441148391,1,0,2,2,2,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1,1,420.0
2,0,300,5.707110264748875,1,0,0,6,0,0,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,2,3,210.0
5,0,900,6.803505257608338,1,0,0,4,0,0,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,1,10,3,2100.0
5,2,660,6.493753839851686,1,0,0,2,0,3,12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,2,2,1,5390.0
2,3,612,6.418364935936212,1,0,2,3,2,1,12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,1,2,1,4998.0
5,0,120,4.795790545596741,1,0,0,1,0,0,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,0,3,2,336.0
1,3,324,5.783825182329737,1,0,4,2,4,4,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,1,6,3,1134.0
1,3,440,6.089044875446846,1,2,0,6,0,4,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,2,10,3,6160.0
1,2,160,5.081404364984463,1,1,0,6,0,4,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,2,2,1,2016.0
2,3,165,5.111987788356544,0,0,0,4,5,0,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,2,1,1,154.0
0,1,54,4.007333185232471,1,0,4,5,4,4,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,2,2,1,504.0
3,3,260,5.564520407322694,1,2,0,1,0,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,2,2,728.0
2,2,300,5.707110264748875,1,0,0,6,0,0,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,0,1,1,490.0
5,1,135,4.912654885736052,0,0,0,2,5,0,15,2.772588722239781,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,2,1,1,1008.0
1,2,456,6.124683390894205,1,0,1,1,6,3,12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,2,2,1,3724.0
6,3,264,5.579729825986222,1,0,4,5,4,0,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,2,3,3,231.0
0,1,744,6.61338421837956,1,0,4,2,4,2,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,1,8,3,1736.0
2,3,450,6.111467339502679,1,0,0,2,0,0,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,1,1,1,1680.0
4,1,900,6.803505257608338,1,0,0,4,0,2,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,0,1,3,210.0
6,3,624,6.437751649736401,1,0,4,1,4,2,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,0,1,5,0,3,1,2730.0
5,2,700,6.55250788703459,1,1,0,0,0,1,20,3.044522437723423,1,2,0,6,0,19,2.995732273553991,0,1,4,5,9,2,1,1,4655.0
1,2,380,5.942799375126701,1,2,0,2,0,0,20,3.044522437723423,1,2,0,6,0,16,2.833213344056216,1,1,1,2,6,1,4,1,2128.0
2,0,216,5.37989735354046,1,0,1,6,6,4,18,2.9444389791664403,1,0,3,4,8,13,2.6390573296152584,0,1,3,6,3,2,1,1,1092.0
1,3,340,5.831882477283517,1,1,0,4,0,1,10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,0,1,2,4046.0
5,1,738,6.6052979209482015,1,0,3,3,8,4,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,0,6,3,1722.0
5,1,780,6.660575149839686,1,0,0,3,0,2,30,3.4339872044851463,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,2,6,1,3276.0
3,0,570,6.3473892096560105,1,0,0,3,0,0,15,2.772588722239781,0,0,0,1,5,14,2.70805020110221,1,2,4,0,4,2,1,1,3724.0
0,3,420,6.042632833682381,1,0,0,0,0,2,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,2,1,1,1274.0
1,1,740,6.608000625296087,1,2,0,5,0,0,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,0,1,1,2849.0
2,3,90,4.51085950651685,1,0,0,6,0,4,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,2,2,1,280.0
6,1,360,5.8888779583328805,1,0,0,3,0,0,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,0,5,3,420.0
6,0,330,5.802118375377063,1,0,0,1,0,0,15,2.772588722239781,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,1,1,1,2464.0
