slot_player_a,slot_player_b,slot_sport,slot_score_unit,slot_a_first_score,slot_a_first_score_abs_log1p,slot_a_first_score_is_even,slot_a_first_score_mod3,slot_a_first_score_mod5,slot_a_first_score_mod7,slot_a_first_score_mod10,slot_b_fewer_in_first,slot_b_fewer_in_first_abs_log1p,slot_b_fewer_in_first_is_even,slot_b_fewer_in_first_mod3,slot_b_fewer_in_first_mod5,slot_b_fewer_in_first_mod7,slot_b_fewer_in_first_mod10,slot_a_fewer_in_second_vs_b_first,slot_a_fewer_in_second_vs_b_first_abs_log1p,slot_a_fewer_in_second_vs_b_first_is_even,slot_a_fewer_in_second_vs_b_first_mod3,slot_a_fewer_in_second_vs_b_first_mod5,slot_a_fewer_in_second_vs_b_first_mod7,slot_a_fewer_in_second_vs_b_first_mod10,gcd_all,n_multiple_pairs,y
19,1,4,1,41,3.7376696182833684,0,2,1,6,1,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,1,1,52.0
9,13,5,0,31,3.4657359027997265,0,1,1,3,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,1,54.0
4,7,6,1,44,3.8066624897703196,1,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,1,71.0
16,19,0,0,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,1,0,19.0
6,18,5,0,50,3.9318256327243257,1,2,0,1,0,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,2,2,62.0
11,18,5,0,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,0,1,1,1,1,27,3.332204510175204,0,0,2,6,7,1,2,32.0
3,17,2,1,48,3.8918202981106265,1,0,3,6,8,15,2.772588722239781,0,0,0,1,5,29,3.4011973816621555,0,2,4,1,9,1,0,52.0
15,17,1,1,45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,13,2.6390573296152584,0,1,3,6,3,1,1,68.0
14,3,1,1,36,3.6109179126442243,1,0,1,1,6,27,3.332204510175204,0,0,2,6,7,7,2.0794415416798357,0,1,2,0,7,1,0,38.0
2,6,5,0,54,4.007333185232471,1,0,4,5,4,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,2,0,54.0
2,19,5,0,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,1,14.0
19,18,2,1,25,3.258096538021482,0,1,0,4,5,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,1,2,25.0
8,18,6,1,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,1,1,26.0
8,17,0,0,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,0,28.0
12,11,2,1,29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,1,0,37.0
11,8,4,1,44,3.8066624897703196,1,2,4,2,4,33,3.5263605246161616,0,0,3,5,3,1,0.6931471805599453,0,1,1,1,1,1,2,54.0
15,18,3,1,50,3.9318256327243257,1,2,0,1,0,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,0,1,1,1,1,1,2,73.0
10,13,2,1,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,1,2,16.0
1,9,0,0,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,0,17.0
13,7,1,1,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,1,18.0
0,19,1,1,39,3.6888794541139363,0,0,4,4,9,33,3.5263605246161616,0,0,3,5,3,1,0.6931471805599453,0,1,1,1,1,1,2,44.0
17,2,2,1,42,3.7612001156935624,1,0,2,0,2,10,2.3978952727983707,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,2,0,50.0
5,8,2,1,49,3.912023005428146,0,1,4,0,9,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,1,0,61.0
6,10,4,1,31,3.4657359027997265,0,1,1,3,1,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,1,0,31.0
13,2,0,0,36,3.6109179126442243,1,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,3,3,57.0
6,18,6,1,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,11.0
2,19,3,1,37,3.6375861597263857,0,1,2,2,7,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,1,42.0
2,12,5,0,21,3.091042453358316,0,0,1,0,1,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,0,0,0,1,5,1,2,26.0
12,5,5,0,28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,0,36.0
9,10,4,1,15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,2,18.0
0,8,3,1,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,1,0,46.0
8,5,3,1,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,1,14.0
12,1,2,1,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,30,3.4339872044851463,1,0,0,2,0,1,2,69.0
12,13,0,0,42,3.7612001156935624,1,0,2,0,2,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,1,0,43.0
3,1,4,1,49,3.912023005428146,0,1,4,0,9,43,3.784189633918261,0,1,3,1,3,1,0.6931471805599453,0,1,1,1,1,1,2,54.0
4,17,6,1,46,3.8501476017100584,1,1,1,4,6,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,1,0,68.0
12,4,0,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,3,11.0
11,1,2,1,28,3.367295829986474,1,1,3,0,8,14,2.70805020110221,1,2,4,0,4,14,2.70805020110221,1,2,4,0,4,14,3,28.0
11,14,4,1,29,3.4011973816621555,0,2,4,1,9,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,1,0,36.0
8,9,3,1,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,2,14.0
5,11,0,0,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,2,16.0
12,14,5,0,54,4.007333185232471,1,0,4,5,4,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,2,1,86.0
12,5,4,1,33,3.5263605246161616,0,0,3,5,3,32,3.4965075614664802,1,2,2,4,2,1,0.6931471805599453,0,1,1,1,1,1,2,33.0
7,11,3,1,48,3.8918202981106265,1,0,3,6,8,13,2.6390573296152584,0,1,3,6,3,35,3.58351893845611,0,2,0,0,5,1,0,48.0
2,14,0,0,16,2.833213344056216,1,1,1,2,6,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,2,16.0
19,18,5,0,51,3.9512437185814275,0,0,1,2,1,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,0,91.0
15,5,3,1,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,0,13.0
1,4,3,1,27,3.332204510175204,0,0,2,6,7,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,1,0,28.0
6,11,2,1,36,3.6109179126442243,1,0,1,1,6,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,4,2,44.0
19,15,6,1,54,4.007333185232471,1,0,4,5,4,51,3.9512437185814275,0,0,1,2,1,1,0.6931471805599453,0,1,1,1,1,1,2,56.0
4,15,0,0,37,3.6375861597263857,0,1,2,2,7,13,2.6390573296152584,0,1,3,6,3,14,2.70805020110221,1,2,4,0,4,1,0,47.0
4,16,0,0,37,3.6375861597263857,0,1,2,2,7,14,2.70805020110221,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,1,1,53.0
18,5,6,1,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,1,0,30.0
6,16,5,0,31,3.4657359027997265,0,1,1,3,1,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,0,45.0
1,10,0,0,49,3.912023005428146,0,1,4,0,9,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,0,81.0
8,10,5,0,58,4.07753744390572,1,1,3,2,8,28,3.367295829986474,1,1,3,0,8,27,3.332204510175204,0,0,2,6,7,1,0,61.0
11,0,4,1,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,1,48.0
5,8,3,1,32,3.4965075614664802,1,2,2,4,2,31,3.4657359027997265,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,1,2,32.0
0,18,4,1,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,2,8.0
1,4,6,1,35,3.58351893845611,0,2,0,0,5,9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,1,0,45.0
3,16,3,1,37,3.6375861597263857,0,1,2,2,7,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,1,1,44.0
14,3,4,1,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,2,35.0
6,4,4,1,36,3.6109179126442243,1,0,1,1,6,35,3.58351893845611,0,2,0,0,5,1,0.6931471805599453,0,1,1,1,1,1,2,36.0
0,0,0,0,27,3.332204510175204,0,0,2,6,7,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,0,37.0
9,9,4,1,49,3.912023005428146,0,1,4,0,9,26,3.295836866004329,1,2,1,5,6,14,2.70805020110221,1,2,4,0,4,1,0,58.0
3,8,6,1,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,1,2,28.0
16,18,4,1,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,2,14.0
7,0,6,1,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,3,44.0
17,15,5,0,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,1,0,23.0
1,18,3,1,47,3.871201010907891,0,2,2,5,7,1,0.6931471805599453,0,1,1,1,1,44,3.8066624897703196,1,2,4,2,4,1,2,49.0
18,16,6,1,56,4.04305126783455,1,2,1,0,6,26,3.295836866004329,1,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,1,0,83.0
17,6,3,1,48,3.8918202981106265,1,0,3,6,8,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,2,2,62.0
18,13,2,1,57,4.060443010546419,0,0,2,1,7,20,3.044522437723423,1,2,0,6,0,36,3.6109179126442243,1,0,1,1,6,1,0,58.0
13,13,3,1,52,3.970291913552122,1,1,2,3,2,47,3.871201010907891,0,2,2,5,7,3,1.3862943611198906,0,0,3,3,3,1,0,54.0
10,11,2,1,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,2,15.0
16,9,3,1,46,3.8501476017100584,1,1,1,4,6,19,2.995732273553991,0,1,4,5,9,11,2.4849066497880004,0,2,1,4,1,1,0,62.0
6,10,5,0,24,3.2188758248682006,1,0,4,3,4,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,1,2,27.0
4,15,5,0,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,1,0,24.0
2,16,0,0,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,1,23.0
16,13,6,1,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,1,98.0
17,6,4,1,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,3,2,21.0
0,3,4,1,59,4.0943445622221,0,2,4,3,9,22,3.1354942159291497,1,1,2,1,2,12,2.5649493574615367,1,0,2,5,2,1,0,84.0
0,4,6,1,13,2.6390573296152584,0,1,3,6,3,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,2,13.0
17,16,4,1,44,3.8066624897703196,1,2,4,2,4,14,2.70805020110221,1,2,4,0,4,17,2.8903717578961645,0,2,2,3,7,1,0,57.0
6,3,6,1,42,3.7612001156935624,1,0,2,0,2,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,0,55.0
13,9,2,1,36,3.6109179126442243,1,0,1,1,6,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,1,0,38.0
0,11,3,1,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,1,38.0
8,2,2,1,45,3.828641396489095,0,0,0,3,5,42,3.7612001156935624,1,0,2,0,2,1,0.6931471805599453,0,1,1,1,1,1,2,47.0
8,17,0,0,40,3.713572066704308,1,1,0,5,0,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,1,1,58.0
2,1,2,1,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,2,21.0
4,16,6,1,53,3.9889840465642745,0,2,3,4,3,34,3.5553480614894135,1,1,4,6,4,13,2.6390573296152584,0,1,3,6,3,1,0,59.0
11,14,4,1,27,3.332204510175204,0,0,2,6,7,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,1,38.0
6,16,1,1,56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,49,3.912023005428146,0,1,4,0,9,1,1,61.0
2,0,1,1,48,3.8918202981106265,1,0,3,6,8,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,1,1,76.0
2,8,4,1,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,1,0,11.0
18,16,4,1,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,2,1,20.0
11,9,6,1,36,3.6109179126442243,1,0,1,1,6,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,9,3,45.0
1,4,0,0,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,1,13.0
2,8,3,1,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,3,2,30.0
12,6,2,1,55,4.02535169073515,0,1,0,6,5,48,3.8918202981106265,1,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,1,0,55.0
5,2,4,1,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0,9.0
11,9,1,1,41,3.7376696182833684,0,2,1,6,1,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,1,1,47.0
7,10,4,1,44,3.8066624897703196,1,2,4,2,4,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,2,2,44.0
11,19,5,0,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,1,37.0
8,10,1,1,49,3.912023005428146,0,1,4,0,9,40,3.713572066704308,1,1,0,5,0,9,2.302585092994046,0,0,4,2,9,1,0,49.0
14,14,0,0,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,3,36.0
9,14,3,1,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0,39.0
11,9,4,1,35,3.58351893845611,0,2,0,0,5,23,3.1780538303479458,0,2,3,2,3,12,2.5649493574615367,1,0,2,5,2,1,0,35.0
10,11,1,1,41,3.7376696182833684,0,2,1,6,1,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,1,1,54.0
15,9,3,1,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,1,28.0
15,6,5,0,33,3.5263605246161616,0,0,3,5,3,14,2.70805020110221,1,2,4,0,4,17,2.8903717578961645,0,2,2,3,7,1,0,35.0
9,7,2,1,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,1,2,25.0
2,3,6,1,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,32,3.4965075614664802,1,2,2,4,2,2,1,58.0
3,17,1,1,32,3.4965075614664802,1,2,2,4,2,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,1,52.0
9,11,5,0,26,3.295836866004329,1,2,1,5,6,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,1,0,29.0
13,5,4,1,53,3.9889840465642745,0,2,3,4,3,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,1,0,73.0
8,10,0,0,37,3.6375861597263857,0,1,2,2,7,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,1,0,40.0
17,13,3,1,41,3.7376696182833684,0,2,1,6,1,1,0.6931471805599453,0,1,1,1,1,14,2.70805020110221,1,2,4,0,4,1,2,67.0
2,6,4,1,53,3.9889840465642745,0,2,3,4,3,9,2.302585092994046,0,0,4,2,9,35,3.58351893845611,0,2,0,0,5,1,0,62.0
0,3,1,1,39,3.6888794541139363,0,0,4,4,9,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,1,50.0
12,6,3,1,48,3.8918202981106265,1,0,3,6,8,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,1,1,50.0
10,15,6,1,46,3.8501476017100584,1,1,1,4,6,33,3.5263605246161616,0,0,3,5,3,7,2.0794415416798357,0,1,2,0,7,1,0,52.0
10,5,2,1,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,1,15.0
1,9,6,1,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,0,24.0
0,15,6,1,28,3.367295829986474,1,1,3,0,8,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,0,37.0
8,9,6,1,31,3.4657359027997265,0,1,1,3,1,14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,1,0,32.0
14,16,1,1,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,1,0,38.0
13,9,5,0,26,3.295836866004329,1,2,1,5,6,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,1,2,28.0
17,2,6,1,17,2.8903717578961645,0,2,2,3,7,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,2,22.0
5,9,4,1,47,3.871201010907891,0,2,2,5,7,39,3.6888794541139363,0,0,4,4,9,8,2.1972245773362196,1,2,3,1,8,1,0,47.0
5,3,3,1,27,3.332204510175204,0,0,2,6,7,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,0,28.0
14,6,2,1,53,3.9889840465642745,0,2,3,4,3,17,2.8903717578961645,0,2,2,3,7,35,3.58351893845611,0,2,0,0,5,1,0,54.0
5,11,2,1,18,2.9444389791664403,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,2,18.0
19,0,1,1,29,3.4011973816621555,0,2,4,1,9,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,1,2,35.0
13,11,2,1,25,3.258096538021482,0,1,0,4,5,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,1,0,27.0
5,9,6,1,16,2.833213344056216,1,1,1,2,6,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,2,17.0
16,12,5,0,56,4.04305126783455,1,2,1,0,6,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,2,0,90.0
9,3,0,0,33,3.5263605246161616,0,0,3,5,3,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,1,1,40.0
16,8,6,1,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,1,0,53.0
12,6,0,0,32,3.4965075614664802,1,2,2,4,2,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,0,41.0
6,8,3,1,59,4.0943445622221,0,2,4,3,9,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,1,1,94.0
3,9,0,0,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,2,24.0
7,1,3,1,14,2.70805020110221,1,2,4,0,4,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0,14.0
5,7,6,1,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0,21.0
13,16,3,1,33,3.5263605246161616,0,0,3,5,3,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,1,1,35.0
6,4,5,0,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,1,30.0
8,16,6,1,36,3.6109179126442243,1,0,1,1,6,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,44.0
7,6,5,0,13,2.6390573296152584,0,1,3,6,3,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0,15.0
13,4,0,0,53,3.9889840465642745,0,2,3,4,3,34,3.5553480614894135,1,1,4,6,4,14,2.70805020110221,1,2,4,0,4,1,0,58.0
14,14,0,0,57,4.060443010546419,0,0,2,1,7,21,3.091042453358316,0,0,1,0,1,25,3.258096538021482,0,1,0,4,5,1,0,68.0
12,14,3,1,54,4.007333185232471,1,0,4,5,4,43,3.784189633918261,0,1,3,1,3,8,2.1972245773362196,1,2,3,1,8,1,0,57.0
2,1,5,0,59,4.0943445622221,0,2,4,3,9,6,1.9459101490553132,1,0,1,6,6,31,3.4657359027997265,0,1,1,3,1,1,0,81.0
6,14,3,1,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,3,24.0
19,10,5,0,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,2,10.0
13,7,2,1,22,3.1354942159291497,1,1,2,1,2,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,2,2,22.0
5,14,4,1,36,3.6109179126442243,1,0,1,1,6,14,2.70805020110221,1,2,4,0,4,12,2.5649493574615367,1,0,2,5,2,2,1,46.0
10,13,5,0,41,3.7376696182833684,0,2,1,6,1,1,0.6931471805599453,0,1,1,1,1,34,3.5553480614894135,1,1,4,6,4,1,2,47.0
11,8,5,0,55,4.02535169073515,0,1,0,6,5,21,3.091042453358316,0,0,1,0,1,33,3.5263605246161616,0,0,3,5,3,1,0,56.0
13,17,2,1,30,3.4339872044851463,1,0,0,2,0,27,3.332204510175204,0,0,2,6,7,1,0.6931471805599453,0,1,1,1,1,1,2,32.0
8,2,3,1,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,0,18.0
10,14,3,1,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0,31.0
11,0,3,1,46,3.8501476017100584,1,1,1,4,6,29,3.4011973816621555,0,2,4,1,9,10,2.3978952727983707,1,1,0,3,0,1,0,53.0
13,9,3,1,48,3.8918202981106265,1,0,3,6,8,1,0.6931471805599453,0,1,1,1,1,19,2.995732273553991,0,1,4,5,9,1,2,76.0
1,13,4,1,41,3.7376696182833684,0,2,1,6,1,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,1,2,64.0
0,1,0,0,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,24,3.2188758248682006,1,0,4,3,4,2,2,30.0
4,7,4,1,17,2.8903717578961645,0,2,2,3,7,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,2,19.0
8,1,0,0,26,3.295836866004329,1,2,1,5,6,14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,1,2,37.0
13,5,3,1,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0,21.0
18,10,2,1,41,3.7376696182833684,0,2,1,6,1,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,1,1,50.0
14,19,1,1,54,4.007333185232471,1,0,4,5,4,13,2.6390573296152584,0,1,3,6,3,39,3.6888794541139363,0,0,4,4,9,1,1,56.0
8,6,3,1,22,3.1354942159291497,1,1,2,1,2,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,2,1,24.0
12,8,1,1,21,3.091042453358316,0,0,1,0,1,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,1,23.0
11,1,3,1,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,1,53.0
13,10,3,1,16,2.833213344056216,1,1,1,2,6,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,1,0,18.0
