slot_seller_name,slot_unit_desc,slot_target,slot_target_abs_log1p,slot_target_is_even,slot_target_mod3,slot_target_mod5,slot_target_mod7,slot_target_mod10,slot_closed_day1,slot_closed_day2,slot_weekend_sales,slot_weekend_sales_abs_log1p,slot_weekend_sales_is_even,slot_weekend_sales_mod3,slot_weekend_sales_mod5,slot_weekend_sales_mod7,slot_weekend_sales_mod10,slot_d1_label,slot_d2_label,slot_d3_label,slot_d1_sales,slot_d1_sales_abs_log1p,slot_d1_sales_is_even,slot_d1_sales_mod3,slot_d1_sales_mod5,slot_d1_sales_mod7,slot_d1_sales_mod10,slot_d2_sales,slot_d2_sales_abs_log1p,slot_d2_sales_is_even,slot_d2_sales_mod3,slot_d2_sales_mod5,slot_d2_sales_mod7,slot_d2_sales_mod10,slot_d3_sales,slot_d3_sales_abs_log1p,slot_d3_sales_is_even,slot_d3_sales_mod3,slot_d3_sales_mod5,slot_d3_sales_mod7,slot_d3_sales_mod10,gcd_all,n_multiple_pairs,y
5,3,165,5.111987788356544,0,0,0,4,5,4,0,7,2.0794415416798357,0,1,2,0,7,4,3,0,47,3.871201010907891,0,2,2,5,7,31,3.4657359027997265,0,1,1,3,1,12,2.5649493574615367,1,0,2,5,2,1,0,68.0
4,0,234,5.459585514144159,1,0,4,3,4,3,2,27,3.332204510175204,0,0,2,6,7,3,3,2,46,3.8501476017100584,1,1,1,4,6,21,3.091042453358316,0,0,1,0,1,51,3.9512437185814275,0,0,1,2,1,1,0,89.0
1,3,147,4.997212273764115,0,0,2,0,7,0,0,5,1.791759469228055,0,2,0,5,5,3,0,2,33,3.5263605246161616,0,0,3,5,3,6,1.9459101490553132,1,0,1,6,6,44,3.8066624897703196,1,2,4,2,4,1,0,59.0
7,1,214,5.3706380281276624,1,1,4,4,4,2,2,46,3.8501476017100584,1,1,1,4,6,0,2,1,6,1.9459101490553132,1,0,1,6,6,51,3.9512437185814275,0,0,1,2,1,49,3.912023005428146,0,1,4,0,9,1,0,62.0
2,2,254,5.541263545158426,1,2,4,2,4,1,1,48,3.8918202981106265,1,0,3,6,8,1,3,0,20,3.044522437723423,1,2,0,6,0,44,3.8066624897703196,1,2,4,2,4,49,3.912023005428146,0,1,4,0,9,1,0,93.0
5,2,220,5.3981627015177525,1,1,0,3,0,4,3,52,3.970291913552122,1,1,2,3,2,4,2,0,36,3.6109179126442243,1,0,1,1,6,58,4.07753744390572,1,1,3,2,8,55,4.02535169073515,0,1,0,6,5,1,1,19.0
4,5,158,5.0689042022202315,1,2,3,4,8,4,4,23,3.1780538303479458,0,2,3,2,3,1,0,1,27,3.332204510175204,0,0,2,6,7,17,2.8903717578961645,0,2,2,3,7,42,3.7612001156935624,1,0,2,0,2,1,0,49.0
0,5,188,5.241747015059643,1,2,3,6,8,4,2,67,4.219507705176107,0,1,2,4,7,2,2,0,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,1,0,79.0
7,3,215,5.375278407684165,0,2,0,5,5,2,0,65,4.189654742026425,0,2,0,2,5,2,4,3,54,4.007333185232471,1,0,4,5,4,37,3.6375861597263857,0,1,2,2,7,51,3.9512437185814275,0,0,1,2,1,1,0,8.0
1,6,301,5.71042701737487,0,1,1,0,1,3,4,65,4.189654742026425,0,2,0,2,5,4,3,2,49,3.912023005428146,0,1,4,0,9,25,3.258096538021482,0,1,0,4,5,44,3.8066624897703196,1,2,4,2,4,1,0,118.0
7,5,247,5.5134287461649825,0,1,2,2,7,2,0,36,3.6109179126442243,1,0,1,1,6,4,3,2,13,2.6390573296152584,0,1,3,6,3,59,4.0943445622221,0,2,4,3,9,57,4.060443010546419,0,0,2,1,7,1,1,82.0
4,6,157,5.062595033026967,0,1,2,3,7,1,4,46,3.8501476017100584,1,1,1,4,6,0,3,4,36,3.6109179126442243,1,0,1,1,6,16,2.833213344056216,1,1,1,2,6,51,3.9512437185814275,0,0,1,2,1,1,0,8.0
6,1,195,5.278114659230517,0,0,0,6,5,3,3,79,4.382026634673881,0,1,4,2,9,0,0,0,49,3.912023005428146,0,1,4,0,9,49,3.912023005428146,0,1,4,0,9,9,2.302585092994046,0,0,4,2,9,1,1,9.0
3,6,179,5.19295685089021,0,2,4,4,9,3,1,68,4.23410650459726,1,2,3,5,8,4,3,0,41,3.7376696182833684,0,2,1,6,1,14,2.70805020110221,1,2,4,0,4,27,3.332204510175204,0,0,2,6,7,1,0,29.0
1,0,178,5.187385805840755,1,1,3,3,8,3,1,18,2.9444389791664403,1,0,3,4,8,2,1,3,39,3.6888794541139363,0,0,4,4,9,22,3.1354942159291497,1,1,2,1,2,41,3.7376696182833684,0,2,1,6,1,1,0,58.0
6,6,203,5.318119993844216,0,2,3,0,3,0,4,68,4.23410650459726,1,2,3,5,8,0,2,3,22,3.1354942159291497,1,1,2,1,2,31,3.4657359027997265,0,1,1,3,1,8,2.1972245773362196,1,2,3,1,8,1,0,74.0
1,3,98,4.59511985013459,1,2,3,0,8,3,4,17,2.8903717578961645,0,2,2,3,7,2,0,2,13,2.6390573296152584,0,1,3,6,3,28,3.367295829986474,1,1,3,0,8,33,3.5263605246161616,0,0,3,5,3,1,0,7.0
4,5,211,5.356586274672012,0,1,1,1,1,4,4,74,4.31748811353631,1,2,4,4,4,1,0,1,11,2.4849066497880004,0,2,1,4,1,34,3.5553480614894135,1,1,4,6,4,31,3.4657359027997265,0,1,1,3,1,1,0,61.0
7,0,232,5.4510384535657,1,1,2,1,2,3,4,13,2.6390573296152584,0,1,3,6,3,2,4,3,52,3.970291913552122,1,1,2,3,2,54,4.007333185232471,1,0,4,5,4,45,3.828641396489095,0,0,0,3,5,1,1,68.0
4,1,95,4.564348191467836,0,2,0,4,5,3,3,28,3.367295829986474,1,1,3,0,8,3,0,2,48,3.8918202981106265,1,0,3,6,8,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,1,2.0
5,3,263,5.575949103146316,0,2,3,4,3,1,0,55,4.02535169073515,0,1,0,6,5,3,3,2,40,3.713572066704308,1,1,0,5,0,37,3.6375861597263857,0,1,2,2,7,36,3.6109179126442243,1,0,1,1,6,1,0,95.0
0,4,208,5.342334251964811,1,1,3,5,8,2,3,49,3.912023005428146,0,1,4,0,9,4,4,4,18,2.9444389791664403,1,0,3,4,8,49,3.912023005428146,0,1,4,0,9,57,4.060443010546419,0,0,2,1,7,1,1,35.0
1,4,149,5.0106352940962555,0,2,4,2,9,4,2,25,3.258096538021482,0,1,0,4,5,2,1,4,34,3.5553480614894135,1,1,4,6,4,27,3.332204510175204,0,0,2,6,7,28,3.367295829986474,1,1,3,0,8,1,0,35.0
6,0,275,5.62040086571715,0,2,0,2,5,0,0,72,4.290459441148391,1,0,2,2,2,3,0,2,49,3.912023005428146,0,1,4,0,9,19,2.995732273553991,0,1,4,5,9,28,3.367295829986474,1,1,3,0,8,1,0,107.0
0,0,157,5.062595033026967,0,1,2,3,7,2,0,64,4.174387269895637,1,1,4,1,4,0,0,1,15,2.772588722239781,0,0,0,1,5,26,3.295836866004329,1,2,1,5,6,38,3.6635616461296463,1,2,3,3,8,1,0,14.0
3,4,203,5.318119993844216,0,2,3,0,3,2,1,70,4.2626798770413155,1,1,0,0,0,4,3,4,45,3.828641396489095,0,0,0,3,5,45,3.828641396489095,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,1,3,34.0
0,1,214,5.3706380281276624,1,1,4,4,4,0,4,39,3.6888794541139363,0,0,4,4,9,0,2,3,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,58,4.07753744390572,1,1,3,2,8,1,0,98.0
3,3,130,4.875197323201151,1,1,0,4,0,1,0,16,2.833213344056216,1,1,1,2,6,2,4,0,30,3.4339872044851463,1,0,0,2,0,47,3.871201010907891,0,2,2,5,7,12,2.5649493574615367,1,0,2,5,2,1,0,25.0
4,0,155,5.049856007249537,0,2,0,1,5,0,4,37,3.6375861597263857,0,1,2,2,7,4,4,4,39,3.6888794541139363,0,0,4,4,9,58,4.07753744390572,1,1,3,2,8,18,2.9444389791664403,1,0,3,4,8,1,0,3.0
1,4,167,5.123963979403259,0,2,2,6,7,4,0,61,4.127134385045092,0,1,1,5,1,2,0,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,37,3.6375861597263857,0,1,2,2,7,1,0,53.0
1,7,217,5.384495062789089,0,1,2,0,7,1,0,62,4.143134726391533,1,2,2,6,2,0,1,1,24,3.2188758248682006,1,0,4,3,4,38,3.6635616461296463,1,2,3,3,8,49,3.912023005428146,0,1,4,0,9,1,0,44.0
1,6,165,5.111987788356544,0,0,0,4,5,2,2,39,3.6888794541139363,0,0,4,4,9,0,2,1,38,3.6635616461296463,1,2,3,3,8,11,2.4849066497880004,0,2,1,4,1,35,3.58351893845611,0,2,0,0,5,1,1,42.0
5,2,186,5.231108616854587,1,0,1,4,6,0,4,41,3.7376696182833684,0,2,1,6,1,0,0,4,15,2.772588722239781,0,0,0,1,5,15,2.772588722239781,0,0,0,1,5,43,3.784189633918261,0,1,3,1,3,1,1,72.0
0,0,128,4.859812404361672,1,2,3,2,8,1,0,9,2.302585092994046,0,0,4,2,9,0,1,1,13,2.6390573296152584,0,1,3,6,3,27,3.332204510175204,0,0,2,6,7,30,3.4339872044851463,1,0,0,2,0,1,1,49.0
2,4,150,5.017279836814924,1,0,0,3,0,2,1,31,3.4657359027997265,0,1,1,3,1,2,0,4,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,34,3.5553480614894135,1,1,4,6,4,1,1,52.0
5,4,295,5.69035945432406,0,1,0,1,5,3,2,58,4.07753744390572,1,1,3,2,8,2,1,2,48,3.8918202981106265,1,0,3,6,8,58,4.07753744390572,1,1,3,2,8,15,2.772588722239781,0,0,0,1,5,1,1,116.0
7,2,250,5.5254529391317835,1,1,0,5,0,4,4,6,1.9459101490553132,1,0,1,6,6,1,3,3,57,4.060443010546419,0,0,2,1,7,56,4.04305126783455,1,2,1,0,6,20,3.044522437723423,1,2,0,6,0,1,0,111.0
7,0,211,5.356586274672012,0,1,1,1,1,2,1,32,3.4965075614664802,1,2,2,4,2,2,2,3,54,4.007333185232471,1,0,4,5,4,23,3.1780538303479458,0,2,3,2,3,20,3.044522437723423,1,2,0,6,0,1,0,82.0
7,1,240,5.484796933490655,1,0,0,2,0,3,3,31,3.4657359027997265,0,1,1,3,1,4,4,0,58,4.07753744390572,1,1,3,2,8,31,3.4657359027997265,0,1,1,3,1,49,3.912023005428146,0,1,4,0,9,1,1,71.0
5,4,176,5.176149732573829,1,2,1,1,6,1,1,54,4.007333185232471,1,0,4,5,4,1,3,0,16,2.833213344056216,1,1,1,2,6,22,3.1354942159291497,1,1,2,1,2,55,4.02535169073515,0,1,0,6,5,1,2,29.0
3,3,150,5.017279836814924,1,0,0,3,0,4,3,46,3.8501476017100584,1,1,1,4,6,4,2,0,58,4.07753744390572,1,1,3,2,8,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,1,0,21.0
5,0,321,5.7745515455444085,0,0,1,6,1,1,4,63,4.1588830833596715,0,0,3,0,3,0,3,4,41,3.7376696182833684,0,2,1,6,1,49,3.912023005428146,0,1,4,0,9,58,4.07753744390572,1,1,3,2,8,1,0,110.0
2,3,120,4.795790545596741,1,0,0,1,0,1,4,11,2.4849066497880004,0,2,1,4,1,0,3,4,48,3.8918202981106265,1,0,3,6,8,33,3.5263605246161616,0,0,3,5,3,24,3.2188758248682006,1,0,4,3,4,1,3,4.0
4,2,251,5.529429087511423,0,2,1,6,1,2,3,20,3.044522437723423,1,2,0,6,0,4,4,4,59,4.0943445622221,0,2,4,3,9,22,3.1354942159291497,1,1,2,1,2,32,3.4965075614664802,1,2,2,4,2,1,0,118.0
0,4,272,5.60947179518496,1,2,2,6,2,0,2,73,4.30406509320417,0,1,3,3,3,0,1,4,45,3.828641396489095,0,0,0,3,5,46,3.8501476017100584,1,1,1,4,6,8,2.1972245773362196,1,2,3,1,8,1,1,100.0
2,0,169,5.135798437050262,0,1,4,1,9,4,4,35,3.58351893845611,0,2,0,0,5,1,3,3,9,2.302585092994046,0,0,4,2,9,31,3.4657359027997265,0,1,1,3,1,39,3.6888794541139363,0,0,4,4,9,1,0,55.0
6,5,152,5.030437921392435,1,2,2,5,2,3,3,55,4.02535169073515,0,1,0,6,5,3,0,2,26,3.295836866004329,1,2,1,5,6,37,3.6375861597263857,0,1,2,2,7,9,2.302585092994046,0,0,4,2,9,1,0,25.0
2,7,151,5.0238805208462765,0,1,1,4,1,3,1,5,1.791759469228055,0,2,0,5,5,2,1,3,37,3.6375861597263857,0,1,2,2,7,28,3.367295829986474,1,1,3,0,8,29,3.4011973816621555,0,2,4,1,9,1,0,52.0
5,7,200,5.303304908059076,1,2,0,4,0,3,4,21,3.091042453358316,0,0,1,0,1,4,4,1,15,2.772588722239781,0,0,0,1,5,45,3.828641396489095,0,0,0,3,5,40,3.713572066704308,1,1,0,5,0,1,2,79.0
4,4,112,4.727387818712341,1,1,2,0,2,3,1,10,2.3978952727983707,1,1,0,3,0,4,3,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,48,3.8918202981106265,1,0,3,6,8,1,2,41.0
4,5,301,5.71042701737487,0,1,1,0,1,4,2,72,4.290459441148391,1,0,2,2,2,3,2,1,48,3.8918202981106265,1,0,3,6,8,30,3.4339872044851463,1,0,0,2,0,38,3.6635616461296463,1,2,3,3,8,1,0,113.0
6,2,147,4.997212273764115,0,0,2,0,7,0,2,29,3.4011973816621555,0,2,4,1,9,3,2,2,43,3.784189633918261,0,1,3,1,3,30,3.4339872044851463,1,0,0,2,0,39,3.6888794541139363,0,0,4,4,9,1,0,6.0
4,3,135,4.912654885736052,0,0,0,2,5,4,0,25,3.258096538021482,0,1,0,4,5,2,0,0,9,2.302585092994046,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,24,3.2188758248682006,1,0,4,3,4,1,1,60.0
5,0,136,4.919980925828125,1,1,1,3,6,1,0,37,3.6375861597263857,0,1,2,2,7,0,3,0,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,50,3.9318256327243257,1,2,0,1,0,1,0,18.0
6,1,90,4.51085950651685,1,0,0,6,0,3,4,19,2.995732273553991,0,1,4,5,9,2,0,2,8,2.1972245773362196,1,2,3,1,8,29,3.4011973816621555,0,2,4,1,9,23,3.1780538303479458,0,2,3,2,3,1,0,11.0
5,1,241,5.488937726156687,0,1,1,3,1,1,4,59,4.0943445622221,0,2,4,3,9,0,3,4,33,3.5263605246161616,0,0,3,5,3,50,3.9318256327243257,1,2,0,1,0,58,4.07753744390572,1,1,3,2,8,1,0,41.0
1,4,210,5.351858133476067,1,0,0,0,0,1,3,30,3.4339872044851463,1,0,0,2,0,0,2,0,54,4.007333185232471,1,0,4,5,4,53,3.9889840465642745,0,2,3,4,3,41,3.7376696182833684,0,2,1,6,1,1,1,32.0
5,0,304,5.720311776607412,1,1,4,3,4,0,2,67,4.219507705176107,0,1,2,4,7,1,4,0,52,3.970291913552122,1,1,2,3,2,30,3.4339872044851463,1,0,0,2,0,56,4.04305126783455,1,2,1,0,6,1,0,99.0
2,5,203,5.318119993844216,0,2,3,0,3,0,0,26,3.295836866004329,1,2,1,5,6,4,4,0,16,2.833213344056216,1,1,1,2,6,43,3.784189633918261,0,1,3,1,3,32,3.4965075614664802,1,2,2,4,2,1,1,86.0
6,7,128,4.859812404361672,1,2,3,2,8,0,1,39,3.6888794541139363,0,0,4,4,9,3,0,4,13,2.6390573296152584,0,1,3,6,3,41,3.7376696182833684,0,2,1,6,1,30,3.4339872044851463,1,0,0,2,0,1,1,5.0
3,5,205,5.327876168789581,0,1,0,2,5,0,2,26,3.295836866004329,1,2,1,5,6,1,1,2,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,29,3.4011973816621555,0,2,4,1,9,1,2,119.0
2,7,168,5.1298987149230735,1,0,3,0,8,0,0,13,2.6390573296152584,0,1,3,6,3,3,0,2,44,3.8066624897703196,1,2,4,2,4,37,3.6375861597263857,0,1,2,2,7,53,3.9889840465642745,0,2,3,4,3,1,0,21.0
7,5,195,5.278114659230517,0,0,0,6,5,1,1,38,3.6635616461296463,1,2,3,3,8,1,3,0,41,3.7376696182833684,0,2,1,6,1,46,3.8501476017100584,1,1,1,4,6,32,3.4965075614664802,1,2,2,4,2,1,0,38.0
3,4,243,5.497168225293202,0,0,3,5,3,1,3,38,3.6635616461296463,1,2,3,3,8,0,1,4,41,3.7376696182833684,0,2,1,6,1,21,3.091042453358316,0,0,1,0,1,40,3.713572066704308,1,1,0,5,0,1,0,103.0
3,3,163,5.099866427824199,0,1,3,2,3,0,1,34,3.5553480614894135,1,1,4,6,4,3,0,4,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,16,2.833213344056216,1,1,1,2,6,1,0,64.0
7,7,183,5.214935757608986,0,0,3,1,3,0,2,40,3.713572066704308,1,1,0,5,0,0,1,4,8,2.1972245773362196,1,2,3,1,8,52,3.970291913552122,1,1,2,3,2,13,2.6390573296152584,0,1,3,6,3,1,2,70.0
2,5,170,5.14166355650266,1,2,0,2,0,1,1,45,3.828641396489095,0,0,0,3,5,2,1,4,33,3.5263605246161616,0,0,3,5,3,27,3.332204510175204,0,0,2,6,7,36,3.6109179126442243,1,0,1,1,6,1,0,29.0
3,1,278,5.631211781821365,1,2,3,5,8,4,4,35,3.58351893845611,0,2,0,0,5,2,2,3,28,3.367295829986474,1,1,3,0,8,59,4.0943445622221,0,2,4,3,9,43,3.784189633918261,0,1,3,1,3,1,0,113.0
1,6,219,5.393627546352362,0,0,4,2,9,0,0,65,4.189654742026425,0,2,0,2,5,0,1,3,19,2.995732273553991,0,1,4,5,9,50,3.9318256327243257,1,2,0,1,0,35,3.58351893845611,0,2,0,0,5,1,0,50.0
4,0,110,4.709530201312334,1,2,0,5,0,0,4,11,2.4849066497880004,0,2,1,4,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,57,4.060443010546419,0,0,2,1,7,9,2.302585092994046,0,0,4,2,9,1,1,1.0
5,7,211,5.356586274672012,0,1,1,1,1,1,0,11,2.4849066497880004,0,2,1,4,1,3,4,1,47,3.871201010907891,0,2,2,5,7,15,2.772588722239781,0,0,0,1,5,25,3.258096538021482,0,1,0,4,5,1,0,113.0
2,4,257,5.552959584921617,0,2,2,5,7,1,4,51,3.9512437185814275,0,0,1,2,1,1,3,2,42,3.7612001156935624,1,0,2,0,2,11,2.4849066497880004,0,2,1,4,1,37,3.6375861597263857,0,1,2,2,7,1,0,116.0
0,4,118,4.77912349311153,1,1,3,6,8,4,4,19,2.995732273553991,0,1,4,5,9,1,0,1,33,3.5263605246161616,0,0,3,5,3,21,3.091042453358316,0,0,1,0,1,12,2.5649493574615367,1,0,2,5,2,1,0,33.0
7,6,143,4.969813299576001,0,2,3,3,3,3,2,9,2.302585092994046,0,0,4,2,9,3,4,1,21,3.091042453358316,0,0,1,0,1,58,4.07753744390572,1,1,3,2,8,17,2.8903717578961645,0,2,2,3,7,1,0,38.0
0,4,98,4.59511985013459,1,2,3,0,8,3,2,6,1.9459101490553132,1,0,1,6,6,2,4,0,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,0,1,6,6,37,3.6375861597263857,0,1,2,2,7,1,1,26.0
1,6,99,4.605170185988092,0,0,4,1,9,2,0,10,2.3978952727983707,1,1,0,3,0,0,0,1,7,2.0794415416798357,0,1,2,0,7,50,3.9318256327243257,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,1,1,14.0
5,4,154,5.043425116919247,1,1,4,0,4,2,0,40,3.713572066704308,1,1,0,5,0,2,4,3,28,3.367295829986474,1,1,3,0,8,36,3.6109179126442243,1,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,2,1,42.0
4,2,199,5.298317366548036,0,1,4,3,9,2,2,53,3.9889840465642745,0,2,3,4,3,0,3,4,49,3.912023005428146,0,1,4,0,9,46,3.8501476017100584,1,1,1,4,6,48,3.8918202981106265,1,0,3,6,8,1,0,3.0
6,6,88,4.48863636973214,1,1,3,4,8,0,2,13,2.6390573296152584,0,1,3,6,3,1,1,2,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,0,4,5,24,3.2188758248682006,1,0,4,3,4,1,0,19.0
5,5,221,5.402677381872279,0,2,1,4,1,0,4,46,3.8501476017100584,1,1,1,4,6,4,2,2,7,2.0794415416798357,0,1,2,0,7,54,4.007333185232471,1,0,4,5,4,25,3.258096538021482,0,1,0,4,5,1,0,89.0
6,5,236,5.4680601411351315,1,2,1,5,6,1,4,51,3.9512437185814275,0,0,1,2,1,2,2,2,46,3.8501476017100584,1,1,1,4,6,58,4.07753744390572,1,1,3,2,8,48,3.8918202981106265,1,0,3,6,8,1,0,33.0
2,7,166,5.117993812416755,1,1,1,5,6,4,4,53,3.9889840465642745,0,2,3,4,3,1,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,56,4.04305126783455,1,2,1,0,6,1,1,47.0
7,6,192,5.262690188904886,1,0,2,3,2,3,3,15,2.772588722239781,0,0,0,1,5,4,4,0,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,54,4.007333185232471,1,0,4,5,4,1,1,82.0
4,7,279,5.634789603169249,0,0,4,6,9,0,1,56,4.04305126783455,1,2,1,0,6,4,2,0,12,2.5649493574615367,1,0,2,5,2,45,3.828641396489095,0,0,0,3,5,53,3.9889840465642745,0,2,3,4,3,1,0,113.0
4,7,125,4.836281906951478,0,2,0,6,5,1,3,5,1.791759469228055,0,2,0,5,5,1,1,2,45,3.828641396489095,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,39,3.6888794541139363,0,0,4,4,9,1,2,28.0
0,1,209,5.3471075307174685,0,2,4,6,9,2,2,78,4.3694478524670215,1,0,3,1,8,0,2,1,30,3.4339872044851463,1,0,0,2,0,41,3.7376696182833684,0,2,1,6,1,57,4.060443010546419,0,0,2,1,7,1,0,3.0
0,2,223,5.4116460518550396,0,1,3,6,3,3,4,55,4.02535169073515,0,1,0,6,5,4,3,2,21,3.091042453358316,0,0,1,0,1,60,4.110873864173311,1,0,0,4,0,8,2.1972245773362196,1,2,3,1,8,1,0,79.0
2,3,218,5.389071729816501,1,2,3,1,8,2,1,57,4.060443010546419,0,0,2,1,7,1,0,1,58,4.07753744390572,1,1,3,2,8,35,3.58351893845611,0,2,0,0,5,30,3.4339872044851463,1,0,0,2,0,1,0,38.0
6,3,206,5.332718793265369,1,2,1,3,6,3,1,18,2.9444389791664403,1,0,3,4,8,3,3,3,26,3.295836866004329,1,2,1,5,6,19,2.995732273553991,0,1,4,5,9,37,3.6375861597263857,0,1,2,2,7,1,0,106.0
7,1,310,5.739792912179234,1,1,0,2,0,2,3,76,4.343805421853684,1,1,1,6,6,4,2,2,58,4.07753744390572,1,1,3,2,8,36,3.6109179126442243,1,0,1,1,6,27,3.332204510175204,0,0,2,6,7,1,0,113.0
2,3,258,5.556828061699537,1,0,3,6,8,1,0,74,4.31748811353631,1,2,4,4,4,0,1,1,46,3.8501476017100584,1,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,43,3.784189633918261,0,1,3,1,3,1,2,89.0
3,0,213,5.365976015021851,0,0,3,3,3,1,0,72,4.290459441148391,1,0,2,2,2,3,4,1,19,2.995732273553991,0,1,4,5,9,28,3.367295829986474,1,1,3,0,8,27,3.332204510175204,0,0,2,6,7,1,0,67.0
0,4,132,4.890349128221754,1,0,2,6,2,1,3,19,2.995732273553991,0,1,4,5,9,3,2,2,34,3.5553480614894135,1,1,4,6,4,33,3.5263605246161616,0,0,3,5,3,19,2.995732273553991,0,1,4,5,9,1,2,27.0
1,6,168,5.1298987149230735,1,0,3,0,8,2,0,18,2.9444389791664403,1,0,3,4,8,4,3,2,28,3.367295829986474,1,1,3,0,8,38,3.6635616461296463,1,2,3,3,8,42,3.7612001156935624,1,0,2,0,2,2,2,42.0
4,7,207,5.337538079701318,0,0,2,4,7,4,0,66,4.204692619390966,1,0,1,3,6,2,1,3,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,34,3.5553480614894135,1,1,4,6,4,1,0,90.0
0,3,118,4.77912349311153,1,1,3,6,8,0,1,11,2.4849066497880004,0,2,1,4,1,1,0,0,57,4.060443010546419,0,0,2,1,7,5,1.791759469228055,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,1,1,12.0
4,3,164,5.10594547390058,1,2,4,3,4,3,1,16,2.833213344056216,1,1,1,2,6,4,3,0,36,3.6109179126442243,1,0,1,1,6,38,3.6635616461296463,1,2,3,3,8,27,3.332204510175204,0,0,2,6,7,1,0,47.0
2,4,288,5.666426688112432,1,0,3,1,8,4,4,63,4.1588830833596715,0,0,3,0,3,1,0,1,29,3.4011973816621555,0,2,4,1,9,38,3.6635616461296463,1,2,3,3,8,53,3.9889840465642745,0,2,3,4,3,1,0,105.0
4,7,153,5.0369526024136295,0,0,3,6,3,1,4,23,3.1780538303479458,0,2,3,2,3,1,3,2,5,1.791759469228055,0,2,0,5,5,48,3.8918202981106265,1,0,3,6,8,49,3.912023005428146,0,1,4,0,9,1,0,28.0
2,1,193,5.267858159063328,0,1,3,4,3,3,4,80,4.394449154672439,1,2,0,3,0,4,4,1,15,2.772588722239781,0,0,0,1,5,26,3.295836866004329,1,2,1,5,6,28,3.367295829986474,1,1,3,0,8,1,0,44.0
3,5,215,5.375278407684165,0,2,0,5,5,0,1,25,3.258096538021482,0,1,0,4,5,3,0,4,20,3.044522437723423,1,2,0,6,0,39,3.6888794541139363,0,0,4,4,9,24,3.2188758248682006,1,0,4,3,4,1,0,107.0
3,6,249,5.521460917862246,0,0,4,4,9,0,1,55,4.02535169073515,0,1,0,6,5,4,1,4,30,3.4339872044851463,1,0,0,2,0,59,4.0943445622221,0,2,4,3,9,8,2.1972245773362196,1,2,3,1,8,1,0,97.0
1,3,207,5.337538079701318,0,0,2,4,7,0,1,64,4.174387269895637,1,1,4,1,4,4,1,4,32,3.4965075614664802,1,2,2,4,2,35,3.58351893845611,0,2,0,0,5,55,4.02535169073515,0,1,0,6,5,1,1,21.0
3,1,174,5.1647859739235145,1,0,4,6,4,4,0,54,4.007333185232471,1,0,4,5,4,3,0,1,20,3.044522437723423,1,2,0,6,0,54,4.007333185232471,1,0,4,5,4,38,3.6635616461296463,1,2,3,3,8,2,1,8.0
3,3,181,5.204006687076795,0,1,1,6,1,4,4,8,2.1972245773362196,1,2,3,1,8,1,0,1,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,54,4.007333185232471,1,0,4,5,4,1,0,91.0
7,1,241,5.488937726156687,0,1,1,3,1,3,1,8,2.1972245773362196,1,2,3,1,8,4,1,1,31,3.4657359027997265,0,1,1,3,1,55,4.02535169073515,0,1,0,6,5,28,3.367295829986474,1,1,3,0,8,1,0,119.0
6,4,166,5.117993812416755,1,1,1,5,6,2,1,57,4.060443010546419,0,0,2,1,7,2,0,4,29,3.4011973816621555,0,2,4,1,9,9,2.302585092994046,0,0,4,2,9,28,3.367295829986474,1,1,3,0,8,1,0,43.0
5,1,205,5.327876168789581,0,1,0,2,5,4,3,58,4.07753744390572,1,1,3,2,8,1,0,0,31,3.4657359027997265,0,1,1,3,1,41,3.7376696182833684,0,2,1,6,1,54,4.007333185232471,1,0,4,5,4,1,1,21.0
