slot_person,slot_source1,slot_source2,slot_currency_word,slot_initial,slot_initial_abs_log1p,slot_initial_mod3,slot_initial_mod7,slot_first_amount,slot_first_amount_abs_log1p,slot_first_amount_mod3,slot_first_amount_mod7,slot_ratio,slot_ratio_abs_log1p,slot_ratio_is_even,slot_ratio_mod3,slot_ratio_mod5,slot_ratio_mod7,slot_ratio_mod10,gcd_all,n_multiple_pairs,y
2,13,15,2,14000,9.546884034617925,2,0,14300,9.568084743872936,2,6,7,2.0794415416798357,0,1,2,0,7,1,1,128400.0
5,0,0,5,10400,9.249657234353133,2,5,1300,7.170888478512505,1,5,3,1.3862943611198906,0,0,3,3,3,1,1,15600.0
1,10,11,2,4500,8.412054873292933,0,6,7500,8.922791623969637,0,3,3,1.3862943611198906,0,0,3,3,3,3,2,34500.0
3,12,7,5,6200,8.732465848349879,2,5,11200,9.32375833901174,1,0,4,1.6094379124341003,1,1,4,4,4,4,2,62200.0
7,5,4,2,12400,9.425532393502772,1,3,5700,8.648396877031582,0,2,2,1.0986122886681098,1,2,2,2,2,2,2,29500.0
3,15,10,0,14600,9.588845298501564,2,5,9800,9.19023970026918,2,0,4,1.6094379124341003,1,1,4,4,4,4,2,63600.0
0,6,12,3,13400,9.503084610020228,2,2,3000,8.006700845440367,0,4,3,1.3862943611198906,0,0,3,3,3,1,1,25400.0
3,15,6,5,10900,9.296609807128359,1,1,1400,7.244941546337007,2,0,6,1.9459101490553132,1,0,1,6,6,2,0,20700.0
7,0,3,1,13100,9.48044384215367,2,3,7800,8.962007209588313,0,2,5,1.791759469228055,0,2,0,5,5,5,2,59900.0
3,9,2,0,12800,9.45727857185611,2,4,11000,9.305741456739435,2,3,4,1.6094379124341003,1,1,4,4,4,4,2,67800.0
6,8,2,1,3300,8.101980731853192,0,3,8500,9.04793908261736,1,2,4,1.6094379124341003,1,1,4,4,4,4,2,45800.0
3,1,13,6,12100,9.401043372798053,1,4,13600,9.517898598432753,1,6,6,1.9459101490553132,1,0,1,6,6,2,0,107300.0
3,6,13,5,13400,9.503084610020228,2,2,4500,8.412054873292933,0,6,5,1.791759469228055,0,2,0,5,5,5,2,40400.0
6,3,12,4,9300,9.137877200242468,0,4,7900,8.974744612722734,1,4,3,1.3862943611198906,0,0,3,3,3,1,1,40900.0
2,9,2,4,2000,7.601402334583733,2,5,12900,9.465060106725137,0,6,2,1.0986122886681098,1,2,2,2,2,2,2,40700.0
2,13,10,0,10400,9.249657234353133,2,5,9300,9.137877200242468,0,4,4,1.6094379124341003,1,1,4,4,4,4,2,56900.0
7,1,14,4,1500,7.313886831633462,0,2,14200,9.561067663645012,1,4,2,1.0986122886681098,1,2,2,2,2,2,2,44100.0
7,15,12,4,12900,9.465060106725137,0,6,1900,7.550135342488429,1,3,5,1.791759469228055,0,2,0,5,5,5,2,24300.0
3,5,14,6,6100,8.716207971151853,1,3,2800,7.937731775260109,1,0,2,1.0986122886681098,1,2,2,2,2,2,2,14500.0
7,2,9,4,2500,7.824445930877619,1,1,7800,8.962007209588313,0,2,2,1.0986122886681098,1,2,2,2,2,2,2,25900.0
2,12,8,3,2500,7.824445930877619,1,1,9600,9.169622538697624,0,3,7,2.0794415416798357,0,1,2,0,7,1,0,79300.0
3,10,3,1,1200,7.0909098220799835,0,3,5200,8.556606193773073,1,6,5,1.791759469228055,0,2,0,5,5,5,2,32400.0
2,6,5,2,2900,7.972810784121404,2,2,9900,9.200391041122515,0,2,4,1.6094379124341003,1,1,4,4,4,4,2,52400.0
6,0,8,2,1000,6.90875477931522,1,6,4700,8.45553053102413,2,3,6,1.9459101490553132,1,0,1,6,6,2,0,33900.0
5,3,9,6,10200,9.23024103368252,0,1,14600,9.588845298501564,2,5,6,1.9459101490553132,1,0,1,6,6,2,1,112400.0
3,1,13,5,5500,8.612685172875459,1,5,3900,8.268988209506656,0,1,2,1.0986122886681098,1,2,2,2,2,2,2,17200.0
6,4,6,3,10300,9.239996256883693,1,3,5400,8.594339400592892,0,3,3,1.3862943611198906,0,0,3,3,3,1,1,31900.0
2,9,9,1,1800,7.496097345175956,0,1,2000,7.601402334583733,2,5,7,2.0794415416798357,0,1,2,0,7,1,0,17800.0
5,3,11,6,14600,9.588845298501564,2,5,3600,8.188966863648876,0,2,3,1.3862943611198906,0,0,3,3,3,1,1,29000.0
1,11,11,2,7700,8.94910546953925,2,0,1100,7.00397413672268,2,1,2,1.0986122886681098,1,2,2,2,2,2,3,11000.0
3,13,3,3,11100,9.314790473332646,0,5,5500,8.612685172875459,1,5,6,1.9459101490553132,1,0,1,6,6,2,1,49600.0
4,13,13,2,7800,8.962007209588313,0,2,10400,9.249657234353133,2,5,7,2.0794415416798357,0,1,2,0,7,1,0,91000.0
2,14,0,4,6900,8.839421607620602,0,5,5400,8.594339400592892,0,3,7,2.0794415416798357,0,1,2,0,7,1,0,50100.0
1,13,11,6,14500,9.581972891547895,1,3,2400,7.783640596221253,0,6,7,2.0794415416798357,0,1,2,0,7,1,0,33700.0
7,3,4,0,6200,8.732465848349879,2,5,9000,9.105090961257085,0,5,7,2.0794415416798357,0,1,2,0,7,1,0,78200.0
4,15,15,2,6500,8.77971129020447,2,4,2900,7.972810784121404,2,2,3,1.3862943611198906,0,0,3,3,3,1,0,18100.0
5,0,6,0,4600,8.434028950155469,1,1,14900,9.60918360377546,2,4,3,1.3862943611198906,0,0,3,3,3,1,0,64200.0
2,13,9,3,12800,9.45727857185611,2,4,14400,9.575052927597383,0,1,2,1.0986122886681098,1,2,2,2,2,2,2,56000.0
7,4,12,2,3200,8.071218539969863,2,1,9900,9.200391041122515,0,2,2,1.0986122886681098,1,2,2,2,2,2,2,32900.0
4,5,14,0,6700,8.81001204797317,1,1,8300,9.024131268455035,2,5,4,1.6094379124341003,1,1,4,4,4,4,2,48200.0
1,14,2,6,13800,9.53249633228804,0,3,1000,6.90875477931522,1,6,5,1.791759469228055,0,2,0,5,5,5,2,19800.0
6,2,0,4,11800,9.375939552625749,1,5,4100,8.31898612539206,2,5,2,1.0986122886681098,1,2,2,2,2,2,2,24100.0
1,9,11,5,11500,9.350189267092581,1,6,14700,9.595670797663967,0,0,5,1.791759469228055,0,2,0,5,5,5,2,99700.0
5,7,11,3,4300,8.366602832783736,1,2,14800,9.60245002503719,1,2,6,1.9459101490553132,1,0,1,6,6,2,0,107900.0
5,1,6,6,1800,7.496097345175956,0,1,4200,8.343077871169383,0,0,6,1.9459101490553132,1,0,1,6,6,6,2,31200.0
5,3,6,0,10300,9.239996256883693,1,3,6900,8.839421607620602,0,5,7,2.0794415416798357,0,1,2,0,7,1,0,65500.0
2,6,3,4,2700,7.901377353792616,0,5,8800,9.082620630373812,1,1,5,1.791759469228055,0,2,0,5,5,5,2,55500.0
0,3,10,2,13300,9.495594499353297,1,0,13900,9.539716058977092,1,5,3,1.3862943611198906,0,0,3,3,3,1,0,68900.0
7,2,0,3,12400,9.425532393502772,1,3,8800,9.082620630373812,1,1,2,1.0986122886681098,1,2,2,2,2,2,2,38800.0
3,10,0,2,4600,8.434028950155469,1,1,8100,8.999742789830492,0,1,5,1.791759469228055,0,2,0,5,5,5,2,53200.0
3,1,12,2,2200,7.696667081526462,1,2,2500,7.824445930877619,1,1,7,2.0794415416798357,0,1,2,0,7,1,0,22200.0
3,13,15,1,10100,9.220389707829185,2,6,12500,9.433563920090563,2,5,6,1.9459101490553132,1,0,1,6,6,2,0,97600.0
1,10,1,1,6900,8.839421607620602,0,5,1300,7.170888478512505,1,5,6,1.9459101490553132,1,0,1,6,6,2,1,16000.0
2,9,15,5,14500,9.581972891547895,1,3,4400,8.38958706681109,2,4,2,1.0986122886681098,1,2,2,2,2,2,2,27700.0
3,10,5,3,14500,9.581972891547895,1,3,5900,8.682877107057168,2,6,4,1.6094379124341003,1,1,4,4,4,4,2,44000.0
7,13,6,2,11700,9.367429587218957,0,3,10100,9.220389707829185,2,6,3,1.3862943611198906,0,0,3,3,3,1,1,52100.0
5,12,0,2,6800,8.824824939175638,2,3,2500,7.824445930877619,1,1,5,1.791759469228055,0,2,0,5,5,5,2,21800.0
5,0,12,6,7100,8.867990898182093,2,2,5200,8.556606193773073,1,6,4,1.6094379124341003,1,1,4,4,4,4,2,33100.0
3,13,4,5,1500,7.313886831633462,0,2,8000,8.987321812850125,2,6,3,1.3862943611198906,0,0,3,3,3,1,1,33500.0
2,15,11,6,3000,8.006700845440367,0,4,12800,9.45727857185611,2,4,2,1.0986122886681098,1,2,2,2,2,2,2,41400.0
6,2,8,2,6000,8.699681400989514,0,1,1300,7.170888478512505,1,5,5,1.791759469228055,0,2,0,5,5,5,2,13800.0
1,6,5,2,14300,9.568084743872936,2,6,9900,9.200391041122515,0,2,7,2.0794415416798357,0,1,2,0,7,1,0,93500.0
0,0,0,4,9000,9.105090961257085,0,5,4200,8.343077871169383,0,0,3,1.3862943611198906,0,0,3,3,3,3,2,25800.0
6,14,2,0,3100,8.03947991910045,1,6,5500,8.612685172875459,1,5,6,1.9459101490553132,1,0,1,6,6,2,0,41600.0
0,3,9,5,5000,8.517393171418904,2,2,14700,9.595670797663967,0,0,6,1.9459101490553132,1,0,1,6,6,2,1,107900.0
7,12,7,6,13800,9.53249633228804,0,3,8700,9.071193240566025,0,6,2,1.0986122886681098,1,2,2,2,2,2,2,39900.0
2,11,12,4,9000,9.105090961257085,0,5,12300,9.417435838868785,0,1,5,1.791759469228055,0,2,0,5,5,5,2,82800.0
7,0,0,2,11400,9.34145634983372,0,4,4100,8.31898612539206,2,5,7,2.0794415416798357,0,1,2,0,7,1,0,44200.0
3,5,2,0,4100,8.31898612539206,2,5,9700,9.179984251961283,1,5,2,1.0986122886681098,1,2,2,2,2,2,2,33200.0
4,4,3,2,6200,8.732465848349879,2,5,3100,8.03947991910045,1,6,7,2.0794415416798357,0,1,2,0,7,1,1,31000.0
7,0,12,1,8400,9.036106025364846,0,0,2700,7.901377353792616,0,5,4,1.6094379124341003,1,1,4,4,4,4,2,21900.0
7,11,7,1,7900,8.974744612722734,1,4,9700,9.179984251961283,1,5,5,1.791759469228055,0,2,0,5,5,5,2,66100.0
7,6,13,4,2000,7.601402334583733,2,5,14500,9.581972891547895,1,3,3,1.3862943611198906,0,0,3,3,3,1,0,60000.0
6,12,8,1,7500,8.922791623969637,0,3,12800,9.45727857185611,2,4,7,2.0794415416798357,0,1,2,0,7,1,0,109900.0
2,8,9,1,14900,9.60918360377546,2,4,11400,9.34145634983372,0,4,7,2.0794415416798357,0,1,2,0,7,1,0,106100.0
6,10,5,4,9300,9.137877200242468,0,4,10800,9.287394001418473,0,6,3,1.3862943611198906,0,0,3,3,3,3,2,52500.0
3,5,12,6,8400,9.036106025364846,0,0,9700,9.179984251961283,1,5,5,1.791759469228055,0,2,0,5,5,5,2,66600.0
1,5,8,3,2500,7.824445930877619,1,1,3200,8.071218539969863,2,1,2,1.0986122886681098,1,2,2,2,2,2,2,12100.0
5,8,7,4,10700,9.278092474027002,2,4,3000,8.006700845440367,0,4,3,1.3862943611198906,0,0,3,3,3,1,1,22700.0
6,1,2,6,14500,9.581972891547895,1,3,13200,9.488047863280759,0,5,4,1.6094379124341003,1,1,4,4,4,4,2,80500.0
2,10,2,5,7500,8.922791623969637,0,3,14800,9.60245002503719,1,2,6,1.9459101490553132,1,0,1,6,6,2,1,111100.0
5,15,14,1,7700,8.94910546953925,2,0,10900,9.296609807128359,1,1,7,2.0794415416798357,0,1,2,0,7,1,1,94900.0
5,2,13,3,7500,8.922791623969637,0,3,5400,8.594339400592892,0,3,5,1.791759469228055,0,2,0,5,5,5,2,39900.0
5,12,15,1,10200,9.23024103368252,0,1,10700,9.278092474027002,2,4,6,1.9459101490553132,1,0,1,6,6,2,1,85100.0
0,8,12,0,5800,8.665785595466064,1,4,6900,8.839421607620602,0,5,6,1.9459101490553132,1,0,1,6,6,2,1,54100.0
2,15,2,5,12300,9.417435838868785,0,1,14500,9.581972891547895,1,3,2,1.0986122886681098,1,2,2,2,2,2,2,55800.0
3,4,9,5,8700,9.071193240566025,0,6,9000,9.105090961257085,0,5,6,1.9459101490553132,1,0,1,6,6,6,2,71700.0
7,11,2,2,4600,8.434028950155469,1,1,3600,8.188966863648876,0,2,2,1.0986122886681098,1,2,2,2,2,2,2,15400.0
3,1,15,5,6300,8.748463629942055,0,0,8200,9.012011377036412,1,3,2,1.0986122886681098,1,2,2,2,2,2,2,30900.0
3,3,11,2,1400,7.244941546337007,2,0,1100,7.00397413672268,2,1,4,1.6094379124341003,1,1,4,4,4,4,2,6900.0
7,10,4,0,3800,8.24301946898925,2,6,14800,9.60245002503719,1,2,3,1.3862943611198906,0,0,3,3,3,1,0,63000.0
6,9,14,2,10800,9.287394001418473,0,6,11800,9.375939552625749,1,5,7,2.0794415416798357,0,1,2,0,7,1,0,105200.0
1,9,6,1,11900,9.38437770918244,2,0,13800,9.53249633228804,0,3,3,1.3862943611198906,0,0,3,3,3,1,1,67100.0
5,9,5,1,14000,9.546884034617925,2,0,10200,9.23024103368252,0,1,2,1.0986122886681098,1,2,2,2,2,2,2,44600.0
1,6,12,1,4200,8.343077871169383,0,0,4400,8.38958706681109,2,4,4,1.6094379124341003,1,1,4,4,4,4,2,26200.0
1,2,10,5,6700,8.81001204797317,1,1,6900,8.839421607620602,0,5,2,1.0986122886681098,1,2,2,2,2,2,2,27400.0
0,15,13,5,11000,9.305741456739435,2,3,3900,8.268988209506656,0,1,6,1.9459101490553132,1,0,1,6,6,2,1,38300.0
2,11,15,1,13100,9.48044384215367,2,3,3000,8.006700845440367,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,22100.0
3,15,15,3,2800,7.937731775260109,1,0,2100,7.650168700845001,0,0,7,2.0794415416798357,0,1,2,0,7,7,2,19600.0
7,3,4,1,10400,9.249657234353133,2,5,9800,9.19023970026918,2,0,4,1.6094379124341003,1,1,4,4,4,4,2,59400.0
6,10,13,2,5800,8.665785595466064,1,4,13000,9.472781556562168,1,1,6,1.9459101490553132,1,0,1,6,6,2,0,96800.0
4,14,15,3,5000,8.517393171418904,2,2,5600,8.630700432209832,2,0,2,1.0986122886681098,1,2,2,2,2,2,2,21800.0
0,9,9,0,13200,9.488047863280759,0,5,11700,9.367429587218957,0,3,5,1.791759469228055,0,2,0,5,5,5,2,83400.0
2,13,12,5,6000,8.699681400989514,0,1,6400,8.764209507142004,1,2,6,1.9459101490553132,1,0,1,6,6,2,1,50800.0
2,15,12,5,9900,9.200391041122515,0,2,3600,8.188966863648876,0,2,6,1.9459101490553132,1,0,1,6,6,6,2,35100.0
5,0,5,0,13600,9.517898598432753,1,6,13800,9.53249633228804,0,3,4,1.6094379124341003,1,1,4,4,4,4,2,82600.0
4,1,6,6,11700,9.367429587218957,0,3,3300,8.101980731853192,0,3,3,1.3862943611198906,0,0,3,3,3,3,2,24900.0
6,6,13,0,13100,9.48044384215367,2,3,2100,7.650168700845001,0,0,6,1.9459101490553132,1,0,1,6,6,2,1,27800.0
4,9,10,4,9000,9.105090961257085,0,5,11500,9.350189267092581,1,6,3,1.3862943611198906,0,0,3,3,3,1,1,55000.0
5,9,11,4,2800,7.937731775260109,1,0,9300,9.137877200242468,0,4,4,1.6094379124341003,1,1,4,4,4,4,2,49300.0
4,15,7,5,9300,9.137877200242468,0,4,6700,8.81001204797317,1,1,5,1.791759469228055,0,2,0,5,5,5,2,49500.0
6,8,12,5,13900,9.539716058977092,1,5,3600,8.188966863648876,0,2,6,1.9459101490553132,1,0,1,6,6,2,1,39100.0
6,6,9,5,9300,9.137877200242468,0,4,10600,9.268703615273097,1,2,2,1.0986122886681098,1,2,2,2,2,2,2,41100.0
0,10,12,1,2100,7.650168700845001,0,0,13500,9.510519035757246,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,42600.0
6,12,13,1,1600,7.3783837129967145,1,4,3700,8.216358332386156,1,4,3,1.3862943611198906,0,0,3,3,3,1,0,16400.0
4,15,8,5,2900,7.972810784121404,2,2,7600,8.936035096566041,1,5,6,1.9459101490553132,1,0,1,6,6,2,0,56100.0
2,2,12,6,2100,7.650168700845001,0,0,14200,9.561067663645012,1,4,6,1.9459101490553132,1,0,1,6,6,2,1,101500.0
5,5,12,0,10200,9.23024103368252,0,1,5800,8.665785595466064,1,4,5,1.791759469228055,0,2,0,5,5,5,2,45000.0
6,8,10,0,13900,9.539716058977092,1,5,3700,8.216358332386156,1,4,5,1.791759469228055,0,2,0,5,5,5,2,36100.0
4,10,12,6,12900,9.465060106725137,0,6,8500,9.04793908261736,1,2,2,1.0986122886681098,1,2,2,2,2,2,2,38400.0
4,14,1,5,5900,8.682877107057168,2,6,7900,8.974744612722734,1,4,2,1.0986122886681098,1,2,2,2,2,2,2,29600.0
6,15,5,0,14000,9.546884034617925,2,0,14700,9.595670797663967,0,0,5,1.791759469228055,0,2,0,5,5,5,2,102200.0
0,11,2,1,1200,7.0909098220799835,0,3,7400,8.909370405197466,2,1,7,2.0794415416798357,0,1,2,0,7,1,0,60400.0
4,9,6,1,9300,9.137877200242468,0,4,8700,9.071193240566025,0,6,7,2.0794415416798357,0,1,2,0,7,1,0,78900.0
4,8,5,2,3300,8.101980731853192,0,3,6000,8.699681400989514,0,1,3,1.3862943611198906,0,0,3,3,3,3,2,27300.0
6,2,9,1,2500,7.824445930877619,1,1,12100,9.401043372798053,1,4,6,1.9459101490553132,1,0,1,6,6,2,0,87200.0
0,6,15,6,13200,9.488047863280759,0,5,1400,7.244941546337007,2,0,7,2.0794415416798357,0,1,2,0,7,1,1,24400.0
3,12,12,0,14500,9.581972891547895,1,3,10900,9.296609807128359,1,1,5,1.791759469228055,0,2,0,5,5,5,2,79900.0
3,4,3,4,12200,9.409273194575334,2,6,3200,8.071218539969863,2,1,4,1.6094379124341003,1,1,4,4,4,4,2,28200.0
4,2,13,5,1600,7.3783837129967145,1,4,7300,8.895766604056085,1,6,2,1.0986122886681098,1,2,2,2,2,2,2,23500.0
3,2,14,6,7400,8.909370405197466,2,1,7900,8.974744612722734,1,4,7,2.0794415416798357,0,1,2,0,7,1,0,70600.0
6,13,8,1,15000,9.61587214452889,0,6,12200,9.409273194575334,2,6,3,1.3862943611198906,0,0,3,3,3,1,1,63800.0
6,5,9,4,5000,8.517393171418904,2,2,11200,9.32375833901174,1,0,6,1.9459101490553132,1,0,1,6,6,2,0,83400.0
7,5,13,1,8400,9.036106025364846,0,0,7500,8.922791623969637,0,3,2,1.0986122886681098,1,2,2,2,2,2,2,30900.0
0,7,11,2,12900,9.465060106725137,0,6,2500,7.824445930877619,1,1,3,1.3862943611198906,0,0,3,3,3,1,1,22900.0
1,4,10,6,14000,9.546884034617925,2,0,12700,9.44943600950432,1,2,3,1.3862943611198906,0,0,3,3,3,1,0,64800.0
6,11,9,4,6200,8.732465848349879,2,5,12900,9.465060106725137,0,6,3,1.3862943611198906,0,0,3,3,3,1,1,57800.0
0,13,14,2,10900,9.296609807128359,1,1,2700,7.901377353792616,0,5,2,1.0986122886681098,1,2,2,2,2,2,2,19000.0
1,4,13,1,10100,9.220389707829185,2,6,3500,8.160803920954665,2,0,6,1.9459101490553132,1,0,1,6,6,2,0,34600.0
5,10,14,6,6600,8.79497643168877,0,6,12700,9.44943600950432,1,2,7,2.0794415416798357,0,1,2,0,7,1,0,108200.0
3,8,5,1,12700,9.44943600950432,1,2,10700,9.278092474027002,2,4,3,1.3862943611198906,0,0,3,3,3,1,0,55500.0
6,6,9,0,3600,8.188966863648876,0,2,5200,8.556606193773073,1,6,6,1.9459101490553132,1,0,1,6,6,2,1,40000.0
6,7,4,4,9800,9.19023970026918,2,0,9800,9.19023970026918,2,0,4,1.6094379124341003,1,1,4,4,4,4,3,58800.0
6,15,13,2,6500,8.77971129020447,2,4,11400,9.34145634983372,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,40700.0
2,12,7,6,2900,7.972810784121404,2,2,10200,9.23024103368252,0,1,3,1.3862943611198906,0,0,3,3,3,1,1,43700.0
1,4,11,3,10900,9.296609807128359,1,1,14400,9.575052927597383,0,1,3,1.3862943611198906,0,0,3,3,3,1,1,68500.0
5,14,9,6,12100,9.401043372798053,1,4,4500,8.412054873292933,0,6,3,1.3862943611198906,0,0,3,3,3,1,1,30100.0
7,0,0,2,12900,9.465060106725137,0,6,8300,9.024131268455035,2,5,7,2.0794415416798357,0,1,2,0,7,1,0,79300.0
6,5,3,6,2300,7.741099090035366,2,4,11200,9.32375833901174,1,0,3,1.3862943611198906,0,0,3,3,3,1,0,47100.0
7,1,0,4,9400,9.148571345578551,1,6,7200,8.881975184248867,0,4,6,1.9459101490553132,1,0,1,6,6,2,1,59800.0
6,0,0,3,1600,7.3783837129967145,1,4,3000,8.006700845440367,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,10600.0
2,2,2,5,2700,7.901377353792616,0,5,6300,8.748463629942055,0,0,4,1.6094379124341003,1,1,4,4,4,4,2,34200.0
1,1,9,4,4800,8.476579508530941,0,5,13400,9.503084610020228,2,2,4,1.6094379124341003,1,1,4,4,4,4,2,71800.0
4,15,0,0,5800,8.665785595466064,1,4,8300,9.024131268455035,2,5,6,1.9459101490553132,1,0,1,6,6,2,0,63900.0
5,4,12,3,6200,8.732465848349879,2,5,3700,8.216358332386156,1,4,7,2.0794415416798357,0,1,2,0,7,1,0,35800.0
1,5,0,0,1100,7.00397413672268,2,1,11300,9.332646496360152,2,2,3,1.3862943611198906,0,0,3,3,3,1,0,46300.0
6,15,12,4,12400,9.425532393502772,1,3,11600,9.358846580275406,2,1,6,1.9459101490553132,1,0,1,6,6,2,0,93600.0
1,2,13,5,3200,8.071218539969863,2,1,5800,8.665785595466064,1,4,7,2.0794415416798357,0,1,2,0,7,1,0,49600.0
7,2,9,1,4500,8.412054873292933,0,6,4200,8.343077871169383,0,0,6,1.9459101490553132,1,0,1,6,6,6,2,33900.0
1,4,15,4,12600,9.441531454869693,0,0,8800,9.082620630373812,1,1,4,1.6094379124341003,1,1,4,4,4,4,2,56600.0
7,6,12,3,7900,8.974744612722734,1,4,10400,9.249657234353133,2,5,3,1.3862943611198906,0,0,3,3,3,1,0,49500.0
1,10,2,6,13600,9.517898598432753,1,6,7700,8.94910546953925,2,0,3,1.3862943611198906,0,0,3,3,3,1,0,44400.0
2,10,13,3,9100,9.116139576577355,1,0,4400,8.38958706681109,2,4,2,1.0986122886681098,1,2,2,2,2,2,2,22300.0
3,6,5,0,3700,8.216358332386156,1,4,9100,9.116139576577355,1,0,4,1.6094379124341003,1,1,4,4,4,4,2,49200.0
6,8,8,4,9200,9.127067452782361,2,2,11900,9.38437770918244,2,0,3,1.3862943611198906,0,0,3,3,3,1,0,56800.0
0,12,5,3,8800,9.082620630373812,1,1,7400,8.909370405197466,2,1,2,1.0986122886681098,1,2,2,2,2,2,2,31000.0
2,13,11,0,7200,8.881975184248867,0,4,7800,8.962007209588313,0,2,2,1.0986122886681098,1,2,2,2,2,2,2,30600.0
0,11,14,4,14900,9.60918360377546,2,4,3800,8.24301946898925,2,6,2,1.0986122886681098,1,2,2,2,2,2,2,26300.0
0,12,14,6,8300,9.024131268455035,2,5,1800,7.496097345175956,0,1,2,1.0986122886681098,1,2,2,2,2,2,2,13700.0
0,15,6,6,9100,9.116139576577355,1,0,13600,9.517898598432753,1,6,6,1.9459101490553132,1,0,1,6,6,2,0,104300.0
0,0,9,3,1100,7.00397413672268,2,1,6900,8.839421607620602,0,5,5,1.791759469228055,0,2,0,5,5,5,2,42500.0
0,13,4,5,9200,9.127067452782361,2,2,9500,9.15915233520675,2,1,6,1.9459101490553132,1,0,1,6,6,2,0,75700.0
3,7,15,3,1600,7.3783837129967145,1,4,4800,8.476579508530941,0,5,7,2.0794415416798357,0,1,2,0,7,1,1,40000.0
0,8,7,2,4800,8.476579508530941,0,5,8400,9.036106025364846,0,0,7,2.0794415416798357,0,1,2,0,7,1,1,72000.0
4,12,6,1,4100,8.31898612539206,2,5,7600,8.936035096566041,1,5,5,1.791759469228055,0,2,0,5,5,5,2,49700.0
2,9,13,4,4500,8.412054873292933,0,6,3400,8.131824785007195,1,5,6,1.9459101490553132,1,0,1,6,6,2,1,28300.0
3,11,5,4,5700,8.648396877031582,0,2,1200,7.0909098220799835,0,3,5,1.791759469228055,0,2,0,5,5,5,2,12900.0
6,1,3,6,1000,6.90875477931522,1,6,13100,9.48044384215367,2,3,7,2.0794415416798357,0,1,2,0,7,1,0,105800.0
2,15,5,2,8500,9.04793908261736,1,2,9300,9.137877200242468,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,36400.0
4,13,14,0,2100,7.650168700845001,0,0,12500,9.433563920090563,2,5,6,1.9459101490553132,1,0,1,6,6,2,1,89600.0
5,9,2,6,10400,9.249657234353133,2,5,5200,8.556606193773073,1,6,6,1.9459101490553132,1,0,1,6,6,2,1,46800.0
6,4,15,2,14500,9.581972891547895,1,3,11400,9.34145634983372,0,4,7,2.0794415416798357,0,1,2,0,7,1,0,105700.0
5,4,2,0,6300,8.748463629942055,0,0,13900,9.539716058977092,1,5,2,1.0986122886681098,1,2,2,2,2,2,2,48000.0
5,4,12,3,11700,9.367429587218957,0,3,6600,8.79497643168877,0,6,5,1.791759469228055,0,2,0,5,5,5,2,51300.0
5,13,10,6,3600,8.188966863648876,0,2,1500,7.313886831633462,0,2,3,1.3862943611198906,0,0,3,3,3,3,2,9600.0
0,10,2,2,2300,7.741099090035366,2,4,5200,8.556606193773073,1,6,7,2.0794415416798357,0,1,2,0,7,1,0,43900.0
7,13,3,4,2800,7.937731775260109,1,0,3600,8.188966863648876,0,2,7,2.0794415416798357,0,1,2,0,7,1,1,31600.0
7,10,8,6,13000,9.472781556562168,1,1,2400,7.783640596221253,0,6,5,1.791759469228055,0,2,0,5,5,5,2,27400.0
5,3,10,5,3000,8.006700845440367,0,4,11800,9.375939552625749,1,5,5,1.791759469228055,0,2,0,5,5,5,2,73800.0
6,13,11,1,5100,8.537191877922927,0,4,2700,7.901377353792616,0,5,6,1.9459101490553132,1,0,1,6,6,6,2,24000.0
1,1,3,5,1500,7.313886831633462,0,2,14300,9.568084743872936,2,6,7,2.0794415416798357,0,1,2,0,7,1,0,115900.0
5,1,5,0,4200,8.343077871169383,0,0,3000,8.006700845440367,0,4,3,1.3862943611198906,0,0,3,3,3,3,2,16200.0
4,3,2,5,10000,9.210440366976517,1,4,8000,8.987321812850125,2,6,3,1.3862943611198906,0,0,3,3,3,1,0,42000.0
2,2,15,6,5900,8.682877107057168,2,6,7200,8.881975184248867,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,27500.0
6,10,4,2,9500,9.15915233520675,2,1,10600,9.268703615273097,1,2,5,1.791759469228055,0,2,0,5,5,5,2,73100.0
2,6,10,4,5900,8.682877107057168,2,6,11100,9.314790473332646,0,5,7,2.0794415416798357,0,1,2,0,7,1,0,94700.0
2,1,11,3,8400,9.036106025364846,0,0,14800,9.60245002503719,1,2,5,1.791759469228055,0,2,0,5,5,5,2,97200.0
1,2,9,1,5500,8.612685172875459,1,5,9000,9.105090961257085,0,5,7,2.0794415416798357,0,1,2,0,7,1,0,77500.0
7,14,2,1,9700,9.179984251961283,1,5,12100,9.401043372798053,1,4,5,1.791759469228055,0,2,0,5,5,5,2,82300.0
1,4,5,2,10300,9.239996256883693,1,3,11400,9.34145634983372,0,4,7,2.0794415416798357,0,1,2,0,7,1,0,101500.0
0,11,14,1,7100,8.867990898182093,2,2,7500,8.922791623969637,0,3,5,1.791759469228055,0,2,0,5,5,5,2,52100.0
6,0,10,3,9000,9.105090961257085,0,5,15000,9.61587214452889,0,6,4,1.6094379124341003,1,1,4,4,4,4,2,84000.0
6,6,6,1,10700,9.278092474027002,2,4,3900,8.268988209506656,0,1,3,1.3862943611198906,0,0,3,3,3,1,1,26300.0
