slot_person_name,slot_item1,slot_item2,slot_item3,slot_min1,slot_min1_abs_log1p,slot_min1_is_even,slot_min1_mod3,slot_min1_mod7,slot_min1_mod10,slot_min2,slot_min2_abs_log1p,slot_min2_is_even,slot_min2_mod3,slot_min2_mod7,slot_min2_mod10,slot_min3,slot_min3_abs_log1p,slot_min3_is_even,slot_min3_mod3,slot_min3_mod7,slot_min3_mod10,slot_extra_percent,slot_extra_percent_abs_log1p,slot_extra_percent_is_even,slot_extra_percent_mod3,slot_extra_percent_mod7,slot_extra_percent_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
11,7,7,6,1665,7.418180822726788,0,0,6,5,995,6.903747257584598,0,2,1,5,2540,7.840312983320164,1,2,6,0,100,4.61512051684126,1,1,2,0,0,5,0,124800.0
7,0,7,4,1765,7.476472381163905,0,1,1,5,1205,7.095064377287131,0,2,1,5,1155,7.052721049232323,0,0,0,5,50,3.9318256327243257,1,2,1,0,3,5,0,74250.0
7,7,6,4,680,6.523562306149512,1,2,1,0,1180,7.074116816197362,1,1,4,0,2240,7.714677473800927,1,2,0,0,75,4.330733340286331,0,0,5,5,0,5,0,86100.0
12,6,2,5,1720,7.450660796211539,1,1,5,0,1720,7.450660796211539,1,1,5,0,110,4.709530201312334,1,2,5,0,75,4.330733340286331,0,0,5,5,2,5,1,74550.0
8,2,3,7,1685,7.430114138561801,0,2,5,5,270,5.602118820879701,1,0,4,0,420,6.042632833682381,1,0,0,0,150,5.017279836814924,1,0,3,0,2,5,0,71250.0
10,3,5,1,55,4.02535169073515,0,1,6,5,1220,7.107425474110705,1,2,2,0,2050,7.62608275807238,1,1,6,0,125,4.836281906951478,0,2,6,5,1,5,0,89775.0
3,0,5,4,1665,7.418180822726788,0,0,6,5,1755,7.470793774195062,0,0,5,5,2105,7.652545692693921,0,2,5,5,25,3.258096538021482,0,1,4,5,3,5,0,82875.0
9,6,3,5,1350,7.208600337960199,1,0,6,0,1135,7.035268599281097,0,1,1,5,190,5.25227342804663,1,1,1,0,150,5.017279836814924,1,0,3,0,3,5,1,80250.0
13,7,1,2,115,4.7535901911063645,0,1,3,5,475,6.16541785423142,0,1,6,5,2160,7.6783263565068856,1,0,4,0,150,5.017279836814924,1,0,3,0,2,5,0,82500.0
7,1,7,3,785,6.666956792429207,0,2,1,5,315,5.755742213586912,0,0,0,5,1125,7.026426808699636,0,0,5,5,175,5.170483995038151,0,1,0,5,2,5,0,73425.0
6,2,7,0,1235,7.119635638017636,0,2,3,5,145,4.983606621708336,0,1,5,5,2345,7.76046702921342,0,2,0,5,150,5.017279836814924,1,0,3,0,3,5,0,111750.0
6,5,5,1,1650,7.409136443920128,1,0,5,0,1540,7.340186835320115,1,1,0,0,435,6.077642243349034,0,0,1,5,25,3.258096538021482,0,1,4,5,1,5,1,54375.0
5,1,3,3,790,6.673297967767654,1,1,6,0,1100,7.00397413672268,1,2,1,0,660,6.493753839851686,1,0,2,0,150,5.017279836814924,1,0,3,0,1,10,0,76500.0
4,4,6,7,135,4.912654885736052,0,0,2,5,120,4.795790545596741,1,0,1,0,570,6.3473892096560105,1,0,3,0,75,4.330733340286331,0,0,5,5,1,15,0,17325.0
12,3,7,4,325,5.786897381366708,0,1,3,5,945,6.852242569051878,0,0,0,5,1855,7.526178913346146,0,1,0,5,75,4.330733340286331,0,0,5,5,1,5,0,65625.0
8,4,5,2,1460,7.2868764117507,1,2,4,0,1340,7.201170883281678,1,2,3,0,1375,7.226936018493289,0,1,3,5,75,4.330733340286331,0,0,5,5,1,5,0,87675.0
5,2,4,5,1800,7.496097345175956,1,0,1,0,200,5.303304908059076,1,2,4,0,1400,7.244941546337007,1,2,0,0,100,4.61512051684126,1,1,2,0,2,100,5,81600.0
6,2,3,7,1955,7.578656850594762,0,2,2,5,1040,6.947937068614969,1,2,4,0,2030,7.616283561580385,1,2,0,0,25,3.258096538021482,0,1,4,5,0,5,0,75375.0
8,4,5,2,1000,6.90875477931522,1,1,6,0,1970,7.58629630715272,1,2,3,0,130,4.875197323201151,1,1,4,0,125,4.836281906951478,0,2,6,5,3,5,1,83700.0
11,4,0,6,95,4.564348191467836,0,2,4,5,1130,7.030857476116121,1,2,3,0,2850,7.955425088912672,1,0,1,0,100,4.61512051684126,1,1,2,0,1,5,1,97800.0
3,2,6,3,1330,7.193685818395112,1,1,0,0,1480,7.300472814267799,1,1,3,0,2815,7.943072717277933,0,1,1,5,100,4.61512051684126,1,1,2,0,2,5,0,135000.0
8,4,1,6,960,6.8679744089702925,1,0,1,0,845,6.740519359606223,0,2,5,5,370,5.916202062607435,1,1,6,0,100,4.61512051684126,1,1,2,0,3,5,0,52200.0
3,2,5,0,1530,7.333676395657684,1,0,4,0,830,6.7226297948554485,1,2,4,0,2115,7.65728279297819,0,0,1,5,50,3.9318256327243257,1,2,1,0,1,5,0,80550.0
9,0,2,3,1030,6.93828448401696,1,1,1,0,1060,6.966967138613983,1,1,3,0,335,5.817111159963204,0,2,6,5,150,5.017279836814924,1,0,3,0,2,5,0,72750.0
11,3,4,0,510,6.236369590203704,1,0,6,0,665,6.501289670540389,0,2,0,5,1950,7.576097340623111,1,0,4,0,175,5.170483995038151,0,1,0,5,0,5,0,103125.0
14,4,4,7,745,6.61472560020376,0,1,3,5,400,5.993961427306569,1,1,1,0,2230,7.7102051944325325,1,1,4,0,50,3.9318256327243257,1,2,1,0,2,5,1,60750.0
12,2,1,1,1070,6.976348070447749,1,2,6,0,765,6.641182169740591,0,0,2,5,590,6.3818160174060985,1,2,2,0,75,4.330733340286331,0,0,5,5,1,5,0,50925.0
1,1,0,0,1935,7.568379267836522,0,0,3,5,395,5.981414211254481,0,2,3,5,820,6.710523109452428,1,1,1,0,100,4.61512051684126,1,1,2,0,0,5,0,75600.0
14,6,0,4,325,5.786897381366708,0,1,3,5,240,5.484796933490655,1,0,2,0,1610,7.384610383176974,1,2,0,0,175,5.170483995038151,0,1,0,5,0,5,0,71775.0
2,1,2,7,765,6.641182169740591,0,0,2,5,120,4.795790545596741,1,0,1,0,365,5.902633333401366,0,2,1,5,100,4.61512051684126,1,1,2,0,1,5,0,30000.0
2,2,6,2,1100,7.00397413672268,1,2,1,0,1605,7.381501894506707,0,0,2,5,495,6.206575926724928,0,0,5,5,175,5.170483995038151,0,1,0,5,2,5,0,105600.0
9,7,5,6,1145,7.044032897274685,0,2,4,5,1660,7.415175109613295,1,1,1,0,1045,6.952728644624869,0,1,2,5,150,5.017279836814924,1,0,3,0,0,5,0,115500.0
9,0,7,0,815,6.704414354964107,0,2,3,5,1630,7.396948602621014,1,1,6,0,1080,6.985641817639208,1,0,2,0,25,3.258096538021482,0,1,4,5,1,5,1,52875.0
1,3,3,5,1935,7.568379267836522,0,0,3,5,340,5.831882477283517,1,1,4,0,1100,7.00397413672268,1,2,1,0,75,4.330733340286331,0,0,5,5,0,5,0,70875.0
1,7,6,3,1530,7.333676395657684,1,0,4,0,735,6.601230118728877,0,0,0,5,735,6.601230118728877,0,0,0,5,100,4.61512051684126,1,1,2,0,1,5,1,72000.0
12,6,2,6,485,6.186208623900494,0,2,2,5,1570,7.359467638255621,1,1,2,0,1145,7.044032897274685,0,2,4,5,175,5.170483995038151,0,1,0,5,0,5,0,105600.0
13,6,6,4,1185,7.078341579557671,0,0,2,5,780,6.660575149839686,1,0,3,0,1460,7.2868764117507,1,2,4,0,100,4.61512051684126,1,1,2,0,0,5,0,82200.0
5,3,3,4,1800,7.496097345175956,1,0,1,0,1025,6.933423025730715,0,2,3,5,1975,7.588829878307813,0,1,1,5,175,5.170483995038151,0,1,0,5,3,25,0,158400.0
9,0,1,4,1985,7.593877844605118,0,2,4,5,235,5.4638318050256105,0,1,4,5,2780,7.930565854233965,1,2,1,0,25,3.258096538021482,0,1,4,5,0,5,0,75000.0
4,7,7,0,1920,7.560601162768557,1,0,2,0,895,6.79794041297493,0,1,6,5,460,6.133398042996649,1,1,5,0,125,4.836281906951478,0,2,6,5,0,5,0,88425.0
10,1,4,7,300,5.707110264748875,1,0,6,0,790,6.673297967767654,1,1,6,0,210,5.351858133476067,1,0,0,0,175,5.170483995038151,0,1,0,5,1,5,0,42900.0
0,2,3,5,570,6.3473892096560105,1,0,3,0,355,5.87493073085203,0,1,5,5,400,5.993961427306569,1,1,1,0,175,5.170483995038151,0,1,0,5,3,5,0,43725.0
7,1,5,7,1700,7.438971592395862,1,2,6,0,560,6.329720905522696,1,2,0,0,1965,7.583756300707112,0,0,5,5,150,5.017279836814924,1,0,3,0,3,5,0,126750.0
3,4,5,6,1125,7.026426808699636,0,0,5,5,365,5.902633333401366,0,2,1,5,2960,7.993282328101591,1,2,6,0,175,5.170483995038151,0,1,0,5,2,5,0,146850.0
6,0,4,5,1805,7.498869733976931,0,2,6,5,1515,7.323830566202317,0,0,3,5,1430,7.266128779556451,1,2,2,0,125,4.836281906951478,0,2,6,5,3,5,0,128250.0
2,0,2,4,100,4.61512051684126,1,1,2,0,490,6.19644412779452,1,1,0,0,685,6.530877627725885,0,1,6,5,150,5.017279836814924,1,0,3,0,1,5,0,38250.0
7,1,7,4,865,6.763884908562435,0,1,4,5,825,6.716594773520978,0,0,6,5,485,6.186208623900494,0,2,2,5,150,5.017279836814924,1,0,3,0,2,5,0,65250.0
8,1,6,2,1930,7.565793282428515,1,1,5,0,1125,7.026426808699636,0,0,5,5,670,6.508769136971682,1,1,5,0,50,3.9318256327243257,1,2,1,0,0,5,0,67050.0
2,0,1,0,1935,7.568379267836522,0,0,3,5,650,6.478509642208569,1,2,6,0,115,4.7535901911063645,0,1,3,5,175,5.170483995038151,0,1,0,5,2,5,0,89100.0
8,4,7,0,720,6.580639137284949,1,0,6,0,1190,7.0825485693553,1,2,0,0,1515,7.323830566202317,0,0,3,5,100,4.61512051684126,1,1,2,0,0,5,0,82200.0
8,3,0,5,120,4.795790545596741,1,0,1,0,1185,7.078341579557671,0,0,2,5,1195,7.086737934510577,0,1,5,5,175,5.170483995038151,0,1,0,5,3,5,0,82500.0
3,1,7,0,1905,7.552762084214147,0,0,1,5,1710,7.444833273892193,1,0,2,0,1785,7.487733761436444,0,0,0,5,125,4.836281906951478,0,2,6,5,1,5,0,145800.0
1,4,3,4,1205,7.095064377287131,0,2,1,5,535,6.284134161070802,0,1,3,5,335,5.817111159963204,0,2,6,5,75,4.330733340286331,0,0,5,5,2,5,0,43575.0
7,7,6,7,585,6.373319789577012,0,0,4,5,900,6.803505257608338,1,0,4,0,1240,7.123672785204607,1,1,1,0,100,4.61512051684126,1,1,2,0,3,5,1,65400.0
12,6,0,2,545,6.302618975744905,0,2,6,5,1865,7.531552381407289,0,2,3,5,2365,7.768956044538332,0,1,6,5,125,4.836281906951478,0,2,6,5,0,5,0,128925.0
0,1,7,4,950,6.85751406254539,1,2,5,0,1625,7.3938782901077555,0,2,1,5,2700,7.901377353792616,1,0,5,0,150,5.017279836814924,1,0,3,0,3,25,1,158250.0
10,1,1,1,645,6.470799503782602,0,0,1,5,795,6.679599185844383,0,0,4,5,260,5.564520407322694,1,2,1,0,175,5.170483995038151,0,1,0,5,1,5,0,56100.0
9,1,5,1,1595,7.3752557780097545,0,2,6,5,1940,7.57095858316901,1,2,1,0,515,6.246106765481563,0,2,4,5,175,5.170483995038151,0,1,0,5,1,5,0,133650.0
2,2,5,0,1940,7.57095858316901,1,2,1,0,705,6.559615237493242,0,0,5,5,880,6.78105762593618,1,1,5,0,50,3.9318256327243257,1,2,1,0,1,5,0,63450.0
12,5,4,4,535,6.284134161070802,0,1,3,5,860,6.7580945044277305,1,2,6,0,2705,7.903226808730733,0,2,3,5,100,4.61512051684126,1,1,2,0,1,5,0,98400.0
8,4,7,0,1290,7.1631723908466425,1,0,2,0,50,3.9318256327243257,1,2,1,0,360,5.8888779583328805,1,0,3,0,75,4.330733340286331,0,0,5,5,0,5,0,35700.0
12,3,6,7,1395,7.241366283322318,0,0,2,5,1305,7.174724309836376,0,0,3,5,2075,7.638198244285779,0,2,3,5,150,5.017279836814924,1,0,3,0,2,5,0,143250.0
10,3,5,7,1245,7.1276936993473985,0,0,6,5,1030,6.93828448401696,1,1,1,0,1300,7.170888478512505,1,1,5,0,125,4.836281906951478,0,2,6,5,2,5,0,96525.0
0,2,6,7,1865,7.531552381407289,0,2,3,5,1890,7.544861068658458,1,0,0,0,2595,7.86172707782398,0,0,5,5,75,4.330733340286331,0,0,5,5,3,5,0,133350.0
1,5,4,4,1980,7.591357046698551,1,0,6,0,590,6.3818160174060985,1,2,2,0,580,6.364750756851911,1,1,6,0,50,3.9318256327243257,1,2,1,0,3,10,0,56700.0
2,3,4,7,155,5.049856007249537,0,2,1,5,1050,6.957497370876951,1,0,0,0,2520,7.83241092718792,1,0,0,0,75,4.330733340286331,0,0,5,5,2,5,1,78225.0
11,1,3,5,740,6.608000625296087,1,2,5,0,915,6.82001636467413,0,0,5,5,2195,7.694392802629421,0,2,4,5,125,4.836281906951478,0,2,6,5,2,5,0,103950.0
2,4,1,5,1785,7.487733761436444,0,0,0,5,1740,7.462214939768189,1,0,4,0,1300,7.170888478512505,1,1,5,0,50,3.9318256327243257,1,2,1,0,0,5,1,86850.0
13,7,0,5,390,5.968707559985366,1,0,5,0,965,6.873163834212518,0,2,6,5,2270,7.7279755421055585,1,2,2,0,75,4.330733340286331,0,0,5,5,0,5,0,76125.0
8,0,7,3,820,6.710523109452428,1,1,1,0,1155,7.052721049232323,0,0,0,5,1200,7.0909098220799835,1,0,3,0,150,5.017279836814924,1,0,3,0,3,5,1,95250.0
2,7,6,4,400,5.993961427306569,1,1,1,0,1465,7.290292882446597,0,1,2,5,1260,7.13966033596492,1,0,0,0,50,3.9318256327243257,1,2,1,0,0,5,1,56250.0
6,3,1,7,1015,6.923628628138427,0,1,0,5,585,6.373319789577012,0,0,4,5,275,5.62040086571715,0,2,2,5,150,5.017279836814924,1,0,3,0,2,5,0,56250.0
6,1,6,3,1540,7.340186835320115,1,1,0,0,1100,7.00397413672268,1,2,1,0,885,6.786716950605081,0,0,3,5,25,3.258096538021482,0,1,4,5,1,5,1,52875.0
2,0,7,4,1895,7.547501682814967,0,2,5,5,170,5.14166355650266,1,2,2,0,910,6.814542897259958,1,1,0,0,25,3.258096538021482,0,1,4,5,0,5,0,44625.0
9,5,4,4,1950,7.576097340623111,1,0,4,0,1760,7.473637108496206,1,2,3,0,2565,7.850103545175582,0,0,3,5,100,4.61512051684126,1,1,2,0,3,5,0,150600.0
13,0,5,4,755,6.628041376179533,0,2,6,5,190,5.25227342804663,1,1,1,0,1455,7.283448228756631,0,0,6,5,75,4.330733340286331,0,0,5,5,3,5,0,50400.0
7,1,4,7,1350,7.208600337960199,1,0,6,0,1995,7.59890045687141,0,0,0,5,1430,7.266128779556451,1,2,2,0,25,3.258096538021482,0,1,4,5,0,5,1,71625.0
6,3,2,0,825,6.716594773520978,0,0,6,5,1300,7.170888478512505,1,1,5,0,1025,6.933423025730715,0,2,3,5,175,5.170483995038151,0,1,0,5,3,25,0,103950.0
0,5,1,7,1680,7.427144133408616,1,0,0,0,1170,7.065613363597717,1,0,1,0,2625,7.873217054862741,0,0,0,5,50,3.9318256327243257,1,2,1,0,1,5,0,98550.0
12,2,4,1,630,6.447305862541213,1,0,0,0,1350,7.208600337960199,1,0,6,0,1770,7.479299637782834,1,0,6,0,175,5.170483995038151,0,1,0,5,3,5,0,123750.0
9,5,1,0,600,6.398594934535208,1,0,5,0,425,6.054439346269371,0,2,5,5,175,5.170483995038151,0,1,0,5,150,5.017279836814924,1,0,3,0,1,25,1,36000.0
13,0,6,5,1435,7.269616749608169,0,1,0,5,250,5.5254529391317835,1,1,5,0,615,6.423246963533519,0,0,6,5,150,5.017279836814924,1,0,3,0,1,5,0,69000.0
6,2,5,3,1090,6.994849985833071,1,1,5,0,915,6.82001636467413,0,0,5,5,2995,8.005033344637111,0,1,6,5,175,5.170483995038151,0,1,0,5,0,5,0,165000.0
10,3,0,5,1850,7.523481312573497,1,2,2,0,140,4.948759890378168,1,2,0,0,1535,7.336936913707618,0,2,2,5,25,3.258096538021482,0,1,4,5,1,5,1,52875.0
12,0,1,5,375,5.929589143389895,0,0,4,5,525,6.26530121273771,0,0,0,5,2725,7.9105906122564775,0,1,2,5,125,4.836281906951478,0,2,6,5,1,25,1,97875.0
2,4,1,4,1515,7.323830566202317,0,0,3,5,380,5.942799375126701,1,2,2,0,205,5.327876168789581,0,1,2,5,125,4.836281906951478,0,2,6,5,1,5,0,56700.0
10,7,5,2,1195,7.086737934510577,0,1,5,5,390,5.968707559985366,1,0,5,0,1090,6.994849985833071,1,1,5,0,125,4.836281906951478,0,2,6,5,3,5,0,72225.0
2,6,4,6,955,6.862757913051401,0,1,3,5,1195,7.086737934510577,0,1,5,5,1875,7.53689712956617,0,0,6,5,100,4.61512051684126,1,1,2,0,3,5,0,96600.0
11,1,1,1,390,5.968707559985366,1,0,5,0,670,6.508769136971682,1,1,5,0,1440,7.273092595999522,1,0,5,0,100,4.61512051684126,1,1,2,0,0,10,0,60000.0
2,4,6,4,135,4.912654885736052,0,0,2,5,1840,7.518064181233078,1,1,6,0,100,4.61512051684126,1,1,2,0,25,3.258096538021482,0,1,4,5,3,5,1,31125.0
7,0,2,6,335,5.817111159963204,0,2,6,5,960,6.8679744089702925,1,0,1,0,1155,7.052721049232323,0,0,0,5,175,5.170483995038151,0,1,0,5,3,5,0,80850.0
11,3,7,6,935,6.841615476477592,0,2,4,5,1080,6.985641817639208,1,0,2,0,2460,7.8083230503910555,1,0,3,0,75,4.330733340286331,0,0,5,5,2,5,0,93975.0
1,1,6,1,375,5.929589143389895,0,0,4,5,1650,7.409136443920128,1,0,5,0,700,6.55250788703459,1,1,0,0,175,5.170483995038151,0,1,0,5,1,25,1,89925.0
14,5,1,1,385,5.955837369464831,0,1,0,5,1025,6.933423025730715,0,2,3,5,1415,7.255591274253665,0,2,1,5,175,5.170483995038151,0,1,0,5,2,5,0,93225.0
9,6,3,1,790,6.673297967767654,1,1,6,0,610,6.415096959171596,1,1,1,0,1525,7.330405211844402,0,1,6,5,175,5.170483995038151,0,1,0,5,3,5,0,96525.0
8,3,7,5,915,6.82001636467413,0,0,5,5,90,4.51085950651685,1,0,6,0,2995,8.005033344637111,0,1,6,5,50,3.9318256327243257,1,2,1,0,0,5,0,72000.0
13,7,7,0,245,5.5053315359323625,0,2,0,5,360,5.8888779583328805,1,0,3,0,1770,7.479299637782834,1,0,6,0,25,3.258096538021482,0,1,4,5,0,5,0,35625.0
0,4,0,6,1600,7.3783837129967145,1,1,4,0,770,6.647688373563329,1,2,0,0,1955,7.578656850594762,0,2,2,5,75,4.330733340286331,0,0,5,5,3,5,0,90825.0
5,4,7,0,1265,7.143617602704121,0,2,5,5,610,6.415096959171596,1,1,1,0,325,5.786897381366708,0,1,3,5,100,4.61512051684126,1,1,2,0,0,5,0,52800.0
13,4,7,0,75,4.330733340286331,0,0,5,5,1820,7.507141079727608,1,2,0,0,1080,6.985641817639208,1,0,2,0,150,5.017279836814924,1,0,3,0,3,5,1,89250.0
0,4,3,0,970,6.878326468291325,1,1,4,0,1360,7.215975002651466,1,1,2,0,1670,7.421177528595393,1,2,4,0,50,3.9318256327243257,1,2,1,0,1,10,0,72000.0
11,6,3,5,335,5.817111159963204,0,2,6,5,305,5.723585101952381,0,2,4,5,1235,7.119635638017636,0,2,3,5,25,3.258096538021482,0,1,4,5,0,5,0,28125.0
14,1,2,2,305,5.723585101952381,0,2,4,5,375,5.929589143389895,0,0,4,5,70,4.2626798770413155,1,1,0,0,25,3.258096538021482,0,1,4,5,3,5,1,11250.0
6,5,3,6,820,6.710523109452428,1,1,1,0,1365,7.2196420401307355,0,0,0,5,1015,6.923628628138427,0,1,0,5,125,4.836281906951478,0,2,6,5,3,5,0,86400.0
9,2,0,5,435,6.077642243349034,0,0,1,5,1650,7.409136443920128,1,0,5,0,890,6.792344427470809,1,2,1,0,175,5.170483995038151,0,1,0,5,2,5,0,98175.0
6,7,0,5,645,6.470799503782602,0,0,1,5,1760,7.473637108496206,1,2,3,0,1495,7.310550158534422,0,1,4,5,125,4.836281906951478,0,2,6,5,0,5,0,105300.0
7,2,3,2,1120,7.02197642307216,1,1,0,0,375,5.929589143389895,0,0,4,5,2830,7.9483852851118995,1,1,2,0,100,4.61512051684126,1,1,2,0,2,5,0,103800.0
6,6,7,5,555,6.320768294250582,0,0,2,5,1960,7.581209826196346,1,1,0,0,1510,7.32052696227274,1,1,5,0,50,3.9318256327243257,1,2,1,0,3,5,0,72450.0
2,4,4,2,1505,7.317212408359839,0,2,0,5,1730,7.456454555176209,1,2,1,0,2490,7.820439515262181,1,0,5,0,150,5.017279836814924,1,0,3,0,3,5,0,171750.0
1,2,1,5,1615,7.38770923908104,0,1,5,5,405,6.0063531596017325,0,0,6,5,730,6.594413459749778,1,1,2,0,125,4.836281906951478,0,2,6,5,3,5,0,74250.0
13,5,0,0,805,6.692083742506628,0,1,0,5,1275,7.151485463904735,0,0,1,5,1145,7.044032897274685,0,2,4,5,75,4.330733340286331,0,0,5,5,3,5,1,67725.0
11,1,5,0,1400,7.244941546337007,1,2,0,0,1255,7.135687347028144,0,1,2,5,2870,7.962415680121064,1,2,0,0,25,3.258096538021482,0,1,4,5,3,5,1,82875.0
5,5,3,1,1655,7.412160334945205,0,2,3,5,845,6.740519359606223,0,2,5,5,1775,7.4821189235521155,0,2,4,5,25,3.258096538021482,0,1,4,5,2,5,1,64125.0
9,7,6,2,730,6.594413459749778,1,1,2,0,870,6.769641976852503,1,0,2,0,1900,7.550135342488429,1,1,3,0,175,5.170483995038151,0,1,0,5,0,5,0,115500.0
11,3,6,0,1235,7.119635638017636,0,2,3,5,1680,7.427144133408616,1,0,0,0,610,6.415096959171596,1,1,1,0,150,5.017279836814924,1,0,3,0,3,5,0,105750.0
12,6,3,2,480,6.175867270105761,1,0,4,0,1285,7.1592919047975645,0,1,4,5,985,6.893656354602635,0,1,5,5,75,4.330733340286331,0,0,5,5,3,5,0,57750.0
8,7,4,2,530,6.274762021241939,1,2,5,0,1525,7.330405211844402,0,1,6,5,2095,7.647786045440933,0,1,2,5,125,4.836281906951478,0,2,6,5,2,5,0,112050.0
13,4,6,2,1045,6.952728644624869,0,1,2,5,1440,7.273092595999522,1,0,5,0,990,6.898714534329988,1,0,3,0,175,5.170483995038151,0,1,0,5,1,5,0,114675.0
5,1,5,0,450,6.111467339502679,1,0,2,0,140,4.948759890378168,1,2,0,0,860,6.7580945044277305,1,2,6,0,125,4.836281906951478,0,2,6,5,3,5,0,39150.0
1,2,0,5,1070,6.976348070447749,1,2,6,0,1605,7.381501894506707,0,0,2,5,2700,7.901377353792616,1,0,5,0,75,4.330733340286331,0,0,5,5,2,5,1,112875.0
5,1,0,1,1885,7.542213463193403,0,1,2,5,1500,7.313886831633462,1,0,2,0,1390,7.237778191923443,1,1,4,0,100,4.61512051684126,1,1,2,0,3,5,1,114600.0
4,0,4,0,390,5.968707559985366,1,0,5,0,470,6.154858094016418,1,2,1,0,2440,7.80016307039296,1,1,4,0,150,5.017279836814924,1,0,3,0,2,10,0,99000.0
7,5,7,0,460,6.133398042996649,1,1,5,0,1420,7.259116128097101,1,1,6,0,1970,7.58629630715272,1,2,3,0,150,5.017279836814924,1,0,3,0,2,10,0,115500.0
11,2,5,2,1680,7.427144133408616,1,0,0,0,1250,7.1316985104669115,1,2,4,0,1570,7.359467638255621,1,1,2,0,100,4.61512051684126,1,1,2,0,1,10,0,108000.0
4,1,4,2,1200,7.0909098220799835,1,0,3,0,180,5.198497031265826,1,0,5,0,1845,7.520776415062797,0,0,4,5,125,4.836281906951478,0,2,6,5,2,5,0,87075.0
9,7,0,3,580,6.364750756851911,1,1,6,0,1030,6.93828448401696,1,1,1,0,640,6.46302945692067,1,1,3,0,100,4.61512051684126,1,1,2,0,3,10,0,54000.0
8,2,3,4,1200,7.0909098220799835,1,0,3,0,235,5.4638318050256105,0,1,4,5,2665,7.888334500738654,0,1,5,5,175,5.170483995038151,0,1,0,5,0,5,0,135300.0
4,6,7,3,1990,7.596392304064196,1,1,2,0,130,4.875197323201151,1,1,4,0,1255,7.135687347028144,0,1,2,5,100,4.61512051684126,1,1,2,0,1,5,0,81000.0
0,6,7,3,1135,7.035268599281097,0,1,1,5,1490,7.307202314764738,1,2,6,0,2600,7.8636512654486515,1,2,3,0,50,3.9318256327243257,1,2,1,0,2,5,1,94050.0
14,1,6,3,420,6.042632833682381,1,0,0,0,1085,6.990256500493881,0,2,0,5,1395,7.241366283322318,0,0,2,5,75,4.330733340286331,0,0,5,5,0,5,0,60900.0
5,0,2,2,135,4.912654885736052,0,0,2,5,300,5.707110264748875,1,0,6,0,1290,7.1631723908466425,1,0,2,0,75,4.330733340286331,0,0,5,5,3,15,1,36225.0
12,4,2,3,1355,7.212294468500341,0,2,4,5,1160,7.057036981697891,1,2,5,0,1010,6.918695219020472,1,2,2,0,100,4.61512051684126,1,1,2,0,3,5,0,84600.0
5,6,7,4,1630,7.396948602621014,1,1,6,0,1280,7.155396301896734,1,2,6,0,715,6.573680166960646,0,1,1,5,50,3.9318256327243257,1,2,1,0,0,5,0,65250.0
12,0,0,6,1380,7.2305631534092925,1,0,1,0,520,6.255750041753367,1,1,2,0,100,4.61512051684126,1,1,2,0,150,5.017279836814924,1,0,3,0,1,10,0,60000.0
11,3,1,0,1130,7.030857476116121,1,2,3,0,1150,7.048386408721883,1,1,2,0,1495,7.310550158534422,0,1,4,5,175,5.170483995038151,0,1,0,5,3,5,0,124575.0
0,5,7,1,955,6.862757913051401,0,1,3,5,1790,7.490529402060711,1,2,5,0,1580,7.365812837209472,1,2,5,0,125,4.836281906951478,0,2,6,5,1,5,0,116775.0
9,1,1,2,1595,7.3752557780097545,0,2,6,5,1485,7.303843225277705,0,0,1,5,145,4.983606621708336,0,1,5,5,100,4.61512051684126,1,1,2,0,0,5,1,77400.0
10,4,6,7,1315,7.182352111885263,0,1,6,5,155,5.049856007249537,0,2,1,5,1155,7.052721049232323,0,0,0,5,25,3.258096538021482,0,1,4,5,3,5,0,39375.0
8,1,1,7,1700,7.438971592395862,1,2,6,0,1930,7.565793282428515,1,1,5,0,2070,7.635786861395585,1,0,5,0,50,3.9318256327243257,1,2,1,0,1,10,1,102600.0
10,4,7,0,920,6.825460036255307,1,2,3,0,1040,6.947937068614969,1,2,4,0,1665,7.418180822726788,0,0,6,5,175,5.170483995038151,0,1,0,5,3,5,0,119625.0
6,0,5,2,1150,7.048386408721883,1,1,2,0,410,6.018593214496234,1,2,4,0,2665,7.888334500738654,0,1,5,5,125,4.836281906951478,0,2,6,5,2,5,0,114075.0
0,3,3,7,1550,7.346655163176539,1,2,3,0,945,6.852242569051878,0,0,0,5,2455,7.806289289267033,0,1,5,5,150,5.017279836814924,1,0,3,0,3,5,0,148500.0
7,4,3,5,450,6.111467339502679,1,0,2,0,75,4.330733340286331,0,0,5,5,1500,7.313886831633462,1,0,2,0,125,4.836281906951478,0,2,6,5,3,25,3,54675.0
11,6,5,3,1700,7.438971592395862,1,2,6,0,1545,7.343426229147367,0,0,5,5,2030,7.616283561580385,1,2,0,0,50,3.9318256327243257,1,2,1,0,3,5,1,94950.0
13,4,1,1,420,6.042632833682381,1,0,0,0,1135,7.035268599281097,0,1,1,5,2320,7.749753406274437,1,1,3,0,175,5.170483995038151,0,1,0,5,0,5,0,127875.0
5,4,2,2,1920,7.560601162768557,1,0,2,0,1255,7.135687347028144,0,1,2,5,1125,7.026426808699636,0,0,5,5,50,3.9318256327243257,1,2,1,0,0,5,0,77400.0
11,5,6,0,1855,7.526178913346146,0,1,0,5,1225,7.111512116496157,0,1,0,5,1745,7.465082736399547,0,2,2,5,100,4.61512051684126,1,1,2,0,3,5,0,115800.0
