slot_name,slot_container,slot_a1,slot_a1_abs_log1p,slot_a1_is_even,slot_a1_mod3,slot_a1_mod5,slot_a1_mod7,slot_a1_mod10,slot_a2,slot_a2_abs_log1p,slot_a2_is_even,slot_a2_mod3,slot_a2_mod5,slot_a2_mod7,slot_a2_mod10,slot_a3,slot_a3_abs_log1p,slot_a3_is_even,slot_a3_mod3,slot_a3_mod5,slot_a3_mod7,slot_a3_mod10,slot_a4,slot_a4_abs_log1p,slot_a4_is_even,slot_a4_mod3,slot_a4_mod5,slot_a4_mod7,slot_a4_mod10,slot_p1,slot_p1_abs_log1p,slot_p1_is_even,slot_p1_mod3,slot_p1_mod5,slot_p1_mod7,slot_p1_mod10,slot_p2,slot_p2_abs_log1p,slot_p2_is_even,slot_p2_mod3,slot_p2_mod5,slot_p2_mod7,slot_p2_mod10,slot_p3,slot_p3_abs_log1p,slot_p3_is_even,slot_p3_mod3,slot_p3_mod5,slot_p3_mod7,slot_p3_mod10,slot_p4,slot_p4_abs_log1p,slot_p4_is_even,slot_p4_mod3,slot_p4_mod5,slot_p4_mod7,slot_p4_mod10,slot_drop_each,slot_drop_each_abs_log1p,slot_drop_each_is_even,slot_drop_each_mod3,slot_drop_each_mod5,slot_drop_each_mod7,slot_drop_each_mod10,gcd_all,n_multiple_pairs,y
5,2,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,9,161.0
0,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,26,94.0
5,1,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,27,52.0
6,1,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,8,139.0
7,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,21,124.0
6,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,18,84.0
6,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,28,36.0
3,2,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,20,100.0
1,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,6,152.0
0,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,30,33.0
1,1,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,10,198.0
4,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,15,189.0
3,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,14,81.0
0,3,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,9,113.0
5,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,13,134.0
1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,14,136.0
5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,7,49.0
2,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,22,56.0
2,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,18,77.0
6,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,13,91.0
5,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,16,81.0
6,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,22,63.0
7,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,10,88.0
7,3,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,10,136.0
7,2,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,22,88.0
7,2,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,9,53.0
5,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,10,61.0
0,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,12,83.0
0,1,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,17,111.0
1,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,19,152.0
5,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,18,71.0
5,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,25,53.0
2,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,10,129.0
6,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,9,38.0
1,0,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,14,91.0
0,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,13,150.0
2,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,9,60.0
5,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,12,68.0
3,0,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,18,188.0
1,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,4,95.0
1,4,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,8,44.0
2,2,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,13,169.0
0,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,18,114.0
6,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,10,42.0
7,2,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,8,155.0
3,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,16,47.0
2,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,14,36.0
7,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,15,85.0
4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,20,80.0
4,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,9,94.0
1,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,13,114.0
0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,8,17.0
3,1,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,12,169.0
2,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,16,56.0
0,4,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,12,105.0
7,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,1,22,99.0
1,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,10,144.0
5,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,21,60.0
4,1,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,11,52.0
3,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,9,79.0
0,4,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,9,86.0
4,0,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,22,112.0
2,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,18,100.0
1,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,19,79.0
4,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,18,187.0
6,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,12,11.0
