slot_person_name,slot_base_age,slot_base_age_abs_log1p,slot_base_age_is_even,slot_base_age_mod3,slot_base_age_mod5,slot_base_age_mod7,slot_base_age_mod10,slot_brother_multiplier,slot_brother_multiplier_abs_log1p,slot_brother_multiplier_is_even,slot_brother_multiplier_mod3,slot_brother_multiplier_mod5,slot_brother_multiplier_mod7,slot_brother_multiplier_mod10,slot_younger_percent,slot_younger_percent_abs_log1p,slot_younger_percent_is_even,slot_younger_percent_mod3,slot_younger_percent_mod7,slot_younger_percent_mod10,gcd_all,n_multiple_pairs,y
0,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,2,2,77.0
9,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,2,1,174.0
3,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,2,134.0
7,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,184.0
2,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,46.0
9,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,0,161.0
6,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,2,114.0
3,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,322.0
0,48,3.8918202981106265,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,180.0
7,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,3,264.0
7,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,3,0,5,3,69.0
0,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,225.0
1,42,3.7612001156935624,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,147.0
0,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,3,264.0
4,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,310.0
3,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,6,3,231.0
6,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,1,234.0
6,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,208.0
0,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,0,285.0
8,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,169.0
4,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,4,3,224.0
7,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,198.0
5,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,1,94.0
9,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,72.0
5,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,2,1,308.0
1,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,2,468.0
3,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,1,1,171.0
2,44,3.8066624897703196,1,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,209.0
1,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,4,3,116.0
0,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,252.0
3,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,92.0
9,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,6,3,231.0
0,32,3.4965075614664802,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,240.0
9,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,2,165.0
9,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,104.0
9,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,2,114.0
8,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,253.0
4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,39.0
2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,54.0
6,52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,390.0
7,52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,390.0
3,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,4,5,1,1,108.0
6,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,161.0
3,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,207.0
7,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,72.0
0,52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,182.0
2,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,1,76.0
0,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,0,390.0
9,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,69.0
0,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,1,1,126.0
6,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,2,134.0
7,42,3.7612001156935624,1,0,2,0,2,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,273.0
0,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,1,1,90.0
4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,33.0
1,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,140.0
0,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,90.0
2,25,3.258096538021482,0,1,0,4,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,170.0
9,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,2,297.0
7,44,3.8066624897703196,1,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,341.0
3,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,1,1,54.0
5,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,156.0
3,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,69.0
3,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,5,3,325.0
8,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,63.0
5,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,210.0
4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,46.0
5,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,208.0
3,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,140.0
8,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,87.0
5,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,266.0
8,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,133.0
4,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,253.0
4,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,84.0
0,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,322.0
3,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,77.0
7,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,1,1,90.0
2,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,1,235.0
8,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,310.0
6,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,2,74.0
1,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,87.0
6,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,1,186.0
2,56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,196.0
7,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,3,66.0
8,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,4,3,232.0
2,32,3.4965075614664802,1,2,2,4,2,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,144.0
5,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,46.0
9,44,3.8066624897703196,1,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,341.0
7,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,2,3,36.0
2,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,1,188.0
4,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,1,0,429.0
2,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,190.0
0,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,70.0
0,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,1,316.0
8,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,1,395.0
2,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,2,0,6,3,462.0
9,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,0,115.0
0,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,5,2,390.0
5,58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,203.0
9,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,2,118.0
6,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,150.0
8,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,3,35.0
1,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,1,279.0
2,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,1,228.0
5,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,264.0
6,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,165.0
5,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,1,135.0
3,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,1,59.0
9,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,6,0,5,2,374.0
7,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,63.0
8,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,2,474.0
4,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,308.0
4,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,133.0
5,52,3.970291913552122,1,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,403.0
3,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,0,115.0
2,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,78.0
3,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,4,3,348.0
4,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,1,1,162.0
3,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,98.0
4,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,196.0
9,42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,189.0
7,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,44.0
6,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,234.0
1,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,2,294.0
6,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,2,3,72.0
8,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,5,0,1,1,196.0
8,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,2,396.0
6,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,120.0
5,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,253.0
3,56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,434.0
3,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,1,188.0
7,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,1,57.0
9,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,209.0
4,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,114.0
5,58,4.07753744390572,1,1,3,2,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,435.0
6,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,39.0
5,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,1,81.0
9,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,2,47.0
1,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,25,3.258096538021482,0,1,4,5,1,0,247.0
8,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,126.0
5,24,3.2188758248682006,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,84.0
6,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,121.0
7,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,1,375.0
3,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,418.0
2,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,1,1,261.0
2,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,50,3.9318256327243257,1,2,1,0,1,0,126.0
5,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,6,0,2,0,390.0
1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,6,0,2,3,38.0
7,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,1,171.0
2,50,3.9318256327243257,1,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,1,295.0
4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,44.0
0,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,234.0
3,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,1,158.0
9,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,105.0
9,56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,210.0
1,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,2,0,2,2,74.0
6,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,1,177.0
3,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,5,2,260.0
6,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,4,5,1,1,45.0
6,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,1,1,126.0
8,54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,351.0
8,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,1,228.0
7,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,6,0,1,1,192.0
7,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,2,0,1,1,235.0
2,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,184.0
3,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,3,0,1,1,98.0
3,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,1,0,2,2,70.0
8,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,60.0
3,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,1,1,126.0
3,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,299.0
0,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,6,0,4,3,348.0
4,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,1,0,342.0
3,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,3,402.0
3,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,50,3.9318256327243257,1,2,1,0,2,0,60.0
8,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,3,0,2,3,78.0
8,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,124.0
6,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,276.0
1,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,1,264.0
2,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,2,237.0
4,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,1,304.0
8,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,62.0
9,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,1,1,162.0
1,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,2,0,5,3,67.0
1,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,3,0,2,1,177.0
6,40,3.713572066704308,1,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,5,0,1,1,184.0
0,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,184.0
7,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,4,5,1,0,310.0
6,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,3,0,2,1,158.0
3,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,4,5,1,1,299.0
0,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,5,0,1,1,54.0
5,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,143.0
9,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,5,0,2,0,380.0
5,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,5,0,5,2,396.0
2,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,209.0
9,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,1,0,2,0,121.0
9,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,2,0,2,1,171.0
5,48,3.8918202981106265,1,0,3,6,8,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,312.0
