slot_name_equal1,slot_name_equal2,slot_name_diff_more,slot_name_diff_less,slot_item_plural,slot_action_past,slot_total_count,slot_total_count_abs_log1p,slot_total_count_is_even,slot_total_count_mod3,slot_total_count_mod5,slot_total_count_mod7,slot_total_count_mod10,slot_pair_total,slot_pair_total_abs_log1p,slot_pair_total_is_even,slot_pair_total_mod3,slot_pair_total_mod5,slot_pair_total_mod7,slot_pair_total_mod10,slot_difference,slot_difference_abs_log1p,slot_difference_is_even,slot_difference_mod3,slot_difference_mod5,slot_difference_mod7,slot_difference_mod10,gcd_all,n_multiple_pairs,y
15,15,9,5,2,2,48,3.8918202981106265,1,0,3,6,8,30,3.4339872044851463,1,0,0,2,0,18,2.9444389791664403,1,0,3,4,8,6,0,15.0
9,10,3,25,1,1,91,4.5217885770490405,0,1,1,0,1,67,4.219507705176107,0,1,2,4,7,17,2.8903717578961645,0,2,2,3,7,1,0,30.0
15,7,1,23,7,7,102,4.634728988229636,1,0,2,4,2,52,3.970291913552122,1,1,2,3,2,20,3.044522437723423,1,2,0,6,0,2,0,11.0
11,7,9,11,9,9,84,4.442651256490317,1,0,4,0,4,54,4.007333185232471,1,0,4,5,4,14,2.70805020110221,1,2,4,0,4,2,1,19.0
12,5,20,21,0,0,46,3.8501476017100584,1,1,1,4,6,36,3.6109179126442243,1,0,1,1,6,20,3.044522437723423,1,2,0,6,0,2,0,23.0
19,11,22,17,1,1,88,4.48863636973214,1,1,3,4,8,40,3.713572066704308,1,1,0,5,0,18,2.9444389791664403,1,0,3,4,8,2,0,5.0
6,25,21,7,6,6,40,3.713572066704308,1,1,0,5,0,34,3.5553480614894135,1,1,4,6,4,18,2.9444389791664403,1,0,3,4,8,2,0,23.0
11,2,9,21,3,3,80,4.394449154672439,1,2,0,3,0,36,3.6109179126442243,1,0,1,1,6,10,2.3978952727983707,1,1,0,3,0,2,1,1.0
17,17,14,0,7,7,69,4.248495242049359,0,0,4,6,9,53,3.9889840465642745,0,2,3,4,3,17,2.8903717578961645,0,2,2,3,7,1,0,27.0
6,3,26,25,0,0,101,4.624972813284271,0,2,1,3,1,71,4.276666119016055,0,2,1,1,1,17,2.8903717578961645,0,2,2,3,7,1,0,29.0
23,6,23,9,9,9,55,4.02535169073515,0,1,0,6,5,21,3.091042453358316,0,0,1,0,1,19,2.995732273553991,0,1,4,5,9,1,0,3.0
26,1,2,6,7,7,69,4.248495242049359,0,0,4,6,9,61,4.127134385045092,0,1,1,5,1,9,2.302585092994046,0,0,4,2,9,1,0,31.0
16,14,18,16,4,4,77,4.356708826689592,0,2,2,0,7,49,3.912023005428146,0,1,4,0,9,17,2.8903717578961645,0,2,2,3,7,1,0,19.0
5,13,20,24,7,7,63,4.1588830833596715,0,0,3,0,3,43,3.784189633918261,0,1,3,1,3,11,2.4849066497880004,0,2,1,4,1,1,0,17.0
10,19,25,16,2,2,94,4.553876891600541,1,1,4,3,4,66,4.204692619390966,1,0,1,3,6,18,2.9444389791664403,1,0,3,4,8,2,0,28.0
7,17,15,12,0,0,85,4.454347296253507,0,1,0,1,5,71,4.276666119016055,0,2,1,1,1,19,2.995732273553991,0,1,4,5,9,1,0,38.0
17,25,25,10,9,9,98,4.59511985013459,1,2,3,0,8,76,4.343805421853684,1,1,1,6,6,20,3.044522437723423,1,2,0,6,0,2,0,37.0
20,14,23,20,9,9,103,4.6443908991413725,0,1,3,5,3,63,4.1588830833596715,0,0,3,0,3,15,2.772588722239781,0,0,0,1,5,1,0,19.0
3,19,8,13,0,0,83,4.430816798843313,0,2,3,6,3,59,4.0943445622221,0,2,4,3,9,17,2.8903717578961645,0,2,2,3,7,1,0,26.0
24,4,12,18,4,4,77,4.356708826689592,0,2,2,0,7,57,4.060443010546419,0,0,2,1,7,15,2.772588722239781,0,0,0,1,5,1,0,26.0
4,6,15,5,9,9,77,4.356708826689592,0,2,2,0,7,57,4.060443010546419,0,0,2,1,7,5,1.791759469228055,0,2,0,5,5,1,0,21.0
2,13,0,19,5,5,88,4.48863636973214,1,1,3,4,8,70,4.2626798770413155,1,1,0,0,0,12,2.5649493574615367,1,0,2,5,2,2,0,32.0
9,8,2,7,6,6,45,3.828641396489095,0,0,0,3,5,21,3.091042453358316,0,0,1,0,1,11,2.4849066497880004,0,2,1,4,1,1,0,4.0
21,3,23,7,9,9,67,4.219507705176107,0,1,2,4,7,35,3.58351893845611,0,2,0,0,5,19,2.995732273553991,0,1,4,5,9,1,0,11.0
20,5,24,9,0,0,46,3.8501476017100584,1,1,1,4,6,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,0,9.0
2,23,14,22,6,6,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,14,2.70805020110221,1,2,4,0,4,2,1,9.0
8,13,12,3,0,0,82,4.418840607796598,1,1,2,5,2,56,4.04305126783455,1,2,1,0,6,10,2.3978952727983707,1,1,0,3,0,2,0,20.0
5,2,17,0,4,4,42,3.7612001156935624,1,0,2,0,2,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,2,1,10.0
3,15,16,2,1,1,116,4.762173934797756,1,2,1,4,6,64,4.174387269895637,1,1,4,1,4,14,2.70805020110221,1,2,4,0,4,2,0,13.0
6,2,9,25,8,8,96,4.574710978503383,1,0,1,5,6,62,4.143134726391533,1,2,2,6,2,6,1.9459101490553132,1,0,1,6,6,2,1,17.0
3,25,1,14,7,7,103,4.6443908991413725,0,1,3,5,3,57,4.060443010546419,0,0,2,1,7,13,2.6390573296152584,0,1,3,6,3,1,0,12.0
8,11,23,25,0,0,73,4.30406509320417,0,1,3,3,3,67,4.219507705176107,0,1,2,4,7,19,2.995732273553991,0,1,4,5,9,1,0,40.0
9,2,14,27,0,0,105,4.663439094112067,0,0,0,0,5,57,4.060443010546419,0,0,2,1,7,13,2.6390573296152584,0,1,3,6,3,1,0,11.0
5,2,12,8,9,9,73,4.30406509320417,0,1,3,3,3,41,3.7376696182833684,0,2,1,6,1,15,2.772588722239781,0,0,0,1,5,1,0,12.0
1,5,19,13,6,6,118,4.77912349311153,1,1,3,6,8,58,4.07753744390572,1,1,3,2,8,6,1.9459101490553132,1,0,1,6,6,2,0,2.0
10,25,12,25,7,7,47,3.871201010907891,0,2,2,5,7,37,3.6375861597263857,0,1,2,2,7,7,2.0794415416798357,0,1,2,0,7,1,0,17.0
22,16,1,16,5,5,58,4.07753744390572,1,1,3,2,8,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,2,2,4.0
22,13,14,26,8,8,24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,14,2.70805020110221,1,2,4,0,4,2,0,11.0
24,22,16,0,4,4,76,4.343805421853684,1,1,1,6,6,68,4.23410650459726,1,2,3,5,8,18,2.9444389791664403,1,0,3,4,8,2,0,39.0
21,15,7,0,2,2,56,4.04305126783455,1,2,1,0,6,46,3.8501476017100584,1,1,1,4,6,20,3.044522437723423,1,2,0,6,0,2,0,28.0
10,11,20,1,5,5,80,4.394449154672439,1,2,0,3,0,36,3.6109179126442243,1,0,1,1,6,14,2.70805020110221,1,2,4,0,4,2,0,3.0
27,13,14,8,3,3,117,4.770684624465665,0,0,2,5,7,63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,3,2,6.0
3,7,1,25,8,8,51,3.9512437185814275,0,0,1,2,1,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,3,2,3.0
25,21,12,21,8,8,90,4.51085950651685,1,0,0,6,0,58,4.07753744390572,1,1,3,2,8,14,2.70805020110221,1,2,4,0,4,2,0,20.0
3,1,9,19,6,6,105,4.663439094112067,0,0,0,0,5,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,1,1,6.0
14,4,21,24,3,3,59,4.0943445622221,0,2,4,3,9,49,3.912023005428146,0,1,4,0,9,3,1.3862943611198906,0,0,3,3,3,1,0,21.0
5,5,8,10,7,7,88,4.48863636973214,1,1,3,4,8,70,4.2626798770413155,1,1,0,0,0,16,2.833213344056216,1,1,1,2,6,2,0,34.0
23,9,7,2,8,8,131,4.882801922586371,0,2,1,5,1,67,4.219507705176107,0,1,2,4,7,17,2.8903717578961645,0,2,2,3,7,1,0,10.0
6,26,11,23,5,5,87,4.477336814478207,0,0,2,3,7,41,3.7376696182833684,0,2,1,6,1,19,2.995732273553991,0,1,4,5,9,1,0,7.0
17,14,0,23,4,4,91,4.5217885770490405,0,1,1,0,1,55,4.02535169073515,0,1,0,6,5,13,2.6390573296152584,0,1,3,6,3,1,1,16.0
24,3,15,12,2,2,85,4.454347296253507,0,1,0,1,5,65,4.189654742026425,0,2,0,2,5,7,2.0794415416798357,0,1,2,0,7,1,0,26.0
23,2,27,2,4,4,97,4.584967478670572,0,1,2,6,7,73,4.30406509320417,0,1,3,3,3,17,2.8903717578961645,0,2,2,3,7,1,0,33.0
22,5,23,8,3,3,94,4.553876891600541,1,1,4,3,4,42,3.7612001156935624,1,0,2,0,2,14,2.70805020110221,1,2,4,0,4,2,1,2.0
3,22,17,10,6,6,144,4.976733742420574,1,0,4,4,4,68,4.23410650459726,1,2,3,5,8,16,2.833213344056216,1,1,1,2,6,4,1,4.0
19,15,11,21,2,2,105,4.663439094112067,0,0,0,0,5,53,3.9889840465642745,0,2,3,4,3,5,1.791759469228055,0,2,0,5,5,1,1,3.0
21,23,26,0,0,0,66,4.204692619390966,1,0,1,3,6,48,3.8918202981106265,1,0,3,6,8,16,2.833213344056216,1,1,1,2,6,2,1,23.0
23,9,13,14,9,9,100,4.61512051684126,1,1,0,2,0,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,4,2,8.0
3,20,27,6,2,2,89,4.499809670330265,0,2,4,5,9,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,1,1,2.0
1,10,5,7,2,2,65,4.189654742026425,0,2,0,2,5,33,3.5263605246161616,0,0,3,5,3,9,2.302585092994046,0,0,4,2,9,1,0,5.0
26,3,15,2,1,1,30,3.4339872044851463,1,0,0,2,0,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,2,1,13.0
8,6,6,3,6,6,132,4.890349128221754,1,0,2,6,2,60,4.110873864173311,1,0,0,4,0,18,2.9444389791664403,1,0,3,4,8,6,0,3.0
21,24,5,8,7,7,56,4.04305126783455,1,2,1,0,6,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,2,1,8.0
22,25,11,6,6,6,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,1,2.0
24,2,22,26,6,6,93,4.543294782270004,0,0,3,2,3,47,3.871201010907891,0,2,2,5,7,13,2.6390573296152584,0,1,3,6,3,1,0,7.0
5,16,2,6,7,7,77,4.356708826689592,0,2,2,0,7,53,3.9889840465642745,0,2,3,4,3,19,2.995732273553991,0,1,4,5,9,1,0,24.0
27,27,6,5,7,7,112,4.727387818712341,1,1,2,0,2,54,4.007333185232471,1,0,4,5,4,8,2.1972245773362196,1,2,3,1,8,2,1,2.0
25,18,5,1,9,9,93,4.543294782270004,0,0,3,2,3,45,3.828641396489095,0,0,0,3,5,17,2.8903717578961645,0,2,2,3,7,1,0,7.0
17,0,22,25,9,9,57,4.060443010546419,0,0,2,1,7,21,3.091042453358316,0,0,1,0,1,19,2.995732273553991,0,1,4,5,9,1,1,2.0
5,1,19,25,7,7,53,3.9889840465642745,0,2,3,4,3,27,3.332204510175204,0,0,2,6,7,13,2.6390573296152584,0,1,3,6,3,1,0,7.0
25,3,5,13,0,0,81,4.406719247264253,0,0,1,4,1,65,4.189654742026425,0,2,0,2,5,5,1.791759469228055,0,2,0,5,5,1,1,27.0
17,17,25,3,7,7,28,3.367295829986474,1,1,3,0,8,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,2,0,12.0
19,16,24,4,1,1,58,4.07753744390572,1,1,3,2,8,44,3.8066624897703196,1,2,4,2,4,12,2.5649493574615367,1,0,2,5,2,2,0,21.0
8,8,7,17,8,8,87,4.477336814478207,0,0,2,3,7,51,3.9512437185814275,0,0,1,2,1,15,2.772588722239781,0,0,0,1,5,3,0,15.0
26,5,3,1,0,0,97,4.584967478670572,0,1,2,6,7,45,3.828641396489095,0,0,0,3,5,19,2.995732273553991,0,1,4,5,9,1,0,6.0
23,21,8,10,8,8,40,3.713572066704308,1,1,0,5,0,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,4,1,6.0
13,23,7,2,2,2,45,3.828641396489095,0,0,0,3,5,19,2.995732273553991,0,1,4,5,9,19,2.995732273553991,0,1,4,5,9,1,1,6.0
4,7,4,6,3,3,108,4.6913478822291435,1,0,3,3,8,50,3.9318256327243257,1,2,0,1,0,18,2.9444389791664403,1,0,3,4,8,2,1,5.0
3,11,10,7,0,0,60,4.110873864173311,1,0,0,4,0,48,3.8918202981106265,1,0,3,6,8,12,2.5649493574615367,1,0,2,5,2,12,2,24.0
19,0,10,20,6,6,83,4.430816798843313,0,2,3,6,3,51,3.9512437185814275,0,0,1,2,1,11,2.4849066497880004,0,2,1,4,1,1,0,15.0
12,0,7,11,5,5,84,4.442651256490317,1,0,4,0,4,52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,2,2,11.0
4,7,27,25,8,8,102,4.634728988229636,1,0,2,4,2,72,4.290459441148391,1,0,2,2,2,16,2.833213344056216,1,1,1,2,6,2,0,29.0
9,8,5,15,2,2,73,4.30406509320417,0,1,3,3,3,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,1,1,21.0
10,26,2,5,6,6,104,4.653960350157523,1,2,4,6,4,54,4.007333185232471,1,0,4,5,4,16,2.833213344056216,1,1,1,2,6,2,0,10.0
11,24,19,6,2,2,59,4.0943445622221,0,2,4,3,9,33,3.5263605246161616,0,0,3,5,3,19,2.995732273553991,0,1,4,5,9,1,0,13.0
12,24,4,10,4,4,139,4.941642422609304,0,1,4,6,9,67,4.219507705176107,0,1,2,4,7,7,2.0794415416798357,0,1,2,0,7,1,0,1.0
12,7,17,19,3,3,102,4.634728988229636,1,0,2,4,2,64,4.174387269895637,1,1,4,1,4,20,3.044522437723423,1,2,0,6,0,2,0,23.0
12,0,14,27,6,6,28,3.367295829986474,1,1,3,0,8,20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,2,1,13.0
0,7,22,20,0,0,61,4.127134385045092,0,1,1,5,1,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,1,1,4.0
21,15,3,23,6,6,74,4.31748811353631,1,2,4,4,4,68,4.23410650459726,1,2,3,5,8,14,2.70805020110221,1,2,4,0,4,2,0,38.0
6,11,5,7,6,6,49,3.912023005428146,0,1,4,0,9,39,3.6888794541139363,0,0,4,4,9,7,2.0794415416798357,0,1,2,0,7,1,1,18.0
5,8,12,10,5,5,39,3.6888794541139363,0,0,4,4,9,23,3.1780538303479458,0,2,3,2,3,19,2.995732273553991,0,1,4,5,9,1,0,13.0
7,16,13,15,8,8,130,4.875197323201151,1,1,0,4,0,74,4.31748811353631,1,2,4,4,4,14,2.70805020110221,1,2,4,0,4,2,0,16.0
2,0,1,23,0,0,132,4.890349128221754,1,0,2,6,2,64,4.174387269895637,1,1,4,1,4,10,2.3978952727983707,1,1,0,3,0,2,0,3.0
24,19,27,19,9,9,132,4.890349128221754,1,0,2,6,2,68,4.23410650459726,1,2,3,5,8,18,2.9444389791664403,1,0,3,4,8,2,0,11.0
18,13,14,3,5,5,84,4.442651256490317,1,0,4,0,4,50,3.9318256327243257,1,2,0,1,0,16,2.833213344056216,1,1,1,2,6,2,0,16.0
0,21,18,19,1,1,112,4.727387818712341,1,1,2,0,2,66,4.204692619390966,1,0,1,3,6,14,2.70805020110221,1,2,4,0,4,2,1,17.0
23,3,21,21,0,0,92,4.532599493153256,1,2,2,1,2,40,3.713572066704308,1,1,0,5,0,18,2.9444389791664403,1,0,3,4,8,2,0,3.0
25,12,4,4,2,2,71,4.276666119016055,0,2,1,1,1,55,4.02535169073515,0,1,0,6,5,17,2.8903717578961645,0,2,2,3,7,1,0,28.0
25,13,13,5,7,7,77,4.356708826689592,0,2,2,0,7,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,1,1,10.0
2,9,10,25,3,3,65,4.189654742026425,0,2,0,2,5,33,3.5263605246161616,0,0,3,5,3,13,2.6390573296152584,0,1,3,6,3,1,1,7.0
22,5,7,25,1,1,92,4.532599493153256,1,2,2,1,2,56,4.04305126783455,1,2,1,0,6,20,3.044522437723423,1,2,0,6,0,4,0,20.0
4,17,25,0,4,4,49,3.912023005428146,0,1,4,0,9,31,3.4657359027997265,0,1,1,3,1,17,2.8903717578961645,0,2,2,3,7,1,0,15.0
8,6,25,18,5,5,40,3.713572066704308,1,1,0,5,0,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,2,1,7.0
14,16,27,12,9,9,37,3.6375861597263857,0,1,2,2,7,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,1,0,10.0
7,12,23,3,3,3,49,3.912023005428146,0,1,4,0,9,29,3.4011973816621555,0,2,4,1,9,17,2.8903717578961645,0,2,2,3,7,1,0,13.0
1,1,2,8,1,1,117,4.770684624465665,0,0,2,5,7,57,4.060443010546419,0,0,2,1,7,13,2.6390573296152584,0,1,3,6,3,1,1,5.0
16,18,8,6,4,4,74,4.31748811353631,1,2,4,4,4,44,3.8066624897703196,1,2,4,2,4,10,2.3978952727983707,1,1,0,3,0,2,0,12.0
17,4,10,23,0,0,85,4.454347296253507,0,1,0,1,5,35,3.58351893845611,0,2,0,0,5,17,2.8903717578961645,0,2,2,3,7,1,1,1.0
7,10,4,13,7,7,74,4.31748811353631,1,2,4,4,4,48,3.8918202981106265,1,0,3,6,8,6,1.9459101490553132,1,0,1,6,6,2,1,14.0
3,26,1,2,9,9,114,4.74493212836325,1,0,4,2,4,66,4.204692619390966,1,0,1,3,6,14,2.70805020110221,1,2,4,0,4,2,0,16.0
8,4,19,24,3,3,38,3.6635616461296463,1,2,3,3,8,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,0,1.0
22,22,0,24,1,1,17,2.8903717578961645,0,2,2,3,7,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,1,1,5.0
0,22,5,23,8,8,111,4.718498871295094,0,0,1,6,1,49,3.912023005428146,0,1,4,0,9,17,2.8903717578961645,0,2,2,3,7,1,0,2.0
21,11,2,26,3,3,86,4.465908118654584,1,2,1,2,6,58,4.07753744390572,1,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,2,0,17.0
4,12,18,12,7,7,75,4.330733340286331,0,0,0,5,5,57,4.060443010546419,0,0,2,1,7,13,2.6390573296152584,0,1,3,6,3,1,0,26.0
17,5,17,0,6,6,96,4.574710978503383,1,0,1,5,6,44,3.8066624897703196,1,2,4,2,4,12,2.5649493574615367,1,0,2,5,2,4,1,2.0
23,10,1,5,7,7,117,4.770684624465665,0,0,2,5,7,61,4.127134385045092,0,1,1,5,1,13,2.6390573296152584,0,1,3,6,3,1,1,9.0
21,24,25,25,3,3,90,4.51085950651685,1,0,0,6,0,70,4.2626798770413155,1,1,0,0,0,18,2.9444389791664403,1,0,3,4,8,2,1,34.0
8,18,8,16,3,3,66,4.204692619390966,1,0,1,3,6,54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,2,0,23.0
4,3,12,27,2,2,38,3.6635616461296463,1,2,3,3,8,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,2,2,4.0
11,9,16,20,0,0,84,4.442651256490317,1,0,4,0,4,52,3.970291913552122,1,1,2,3,2,20,3.044522437723423,1,2,0,6,0,4,0,20.0
20,25,26,17,9,9,106,4.672828834461906,1,1,1,1,6,48,3.8918202981106265,1,0,3,6,8,20,3.044522437723423,1,2,0,6,0,2,0,5.0
16,12,13,25,9,9,103,4.6443908991413725,0,1,3,5,3,51,3.9512437185814275,0,0,1,2,1,15,2.772588722239781,0,0,0,1,5,1,0,7.0
23,17,19,13,3,3,131,4.882801922586371,0,2,1,5,1,61,4.127134385045092,0,1,1,5,1,19,2.995732273553991,0,1,4,5,9,1,0,5.0
2,5,0,14,9,9,142,4.962844630259907,1,1,2,2,2,68,4.23410650459726,1,2,3,5,8,16,2.833213344056216,1,1,1,2,6,2,0,5.0
21,16,23,7,4,4,85,4.454347296253507,0,1,0,1,5,51,3.9512437185814275,0,0,1,2,1,17,2.8903717578961645,0,2,2,3,7,17,2,17.0
27,8,16,21,3,3,46,3.8501476017100584,1,1,1,4,6,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,2,0,2.0
12,15,20,6,7,7,97,4.584967478670572,0,1,2,6,7,65,4.189654742026425,0,2,0,2,5,19,2.995732273553991,0,1,4,5,9,1,0,26.0
12,14,27,22,6,6,138,4.9344739331306915,1,0,3,5,8,68,4.23410650459726,1,2,3,5,8,10,2.3978952727983707,1,1,0,3,0,2,0,4.0
20,7,20,15,4,4,62,4.143134726391533,1,2,2,6,2,56,4.04305126783455,1,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,2,1,29.0
16,2,13,1,7,7,47,3.871201010907891,0,2,2,5,7,21,3.091042453358316,0,0,1,0,1,19,2.995732273553991,0,1,4,5,9,1,0,7.0
22,13,16,21,9,9,61,4.127134385045092,0,1,1,5,1,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,1,0,14.0
5,15,26,8,2,2,57,4.060443010546419,0,0,2,1,7,33,3.5263605246161616,0,0,3,5,3,7,2.0794415416798357,0,1,2,0,7,1,0,8.0
12,12,15,7,0,0,53,3.9889840465642745,0,2,3,4,3,45,3.828641396489095,0,0,0,3,5,13,2.6390573296152584,0,1,3,6,3,1,0,25.0
22,21,0,16,1,1,44,3.8066624897703196,1,2,4,2,4,38,3.6635616461296463,1,2,3,3,8,20,3.044522437723423,1,2,0,6,0,2,0,26.0
17,4,8,0,8,8,97,4.584967478670572,0,1,2,6,7,69,4.248495242049359,0,0,4,6,9,17,2.8903717578961645,0,2,2,3,7,1,0,29.0
19,3,15,5,3,3,77,4.356708826689592,0,2,2,0,7,55,4.02535169073515,0,1,0,6,5,19,2.995732273553991,0,1,4,5,9,1,0,26.0
21,20,4,13,2,2,91,4.5217885770490405,0,1,1,0,1,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,1,1,13.0
25,7,18,26,6,6,63,4.1588830833596715,0,0,3,0,3,39,3.6888794541139363,0,0,4,4,9,17,2.8903717578961645,0,2,2,3,7,1,0,16.0
25,7,19,15,1,1,85,4.454347296253507,0,1,0,1,5,57,4.060443010546419,0,0,2,1,7,5,1.791759469228055,0,2,0,5,5,1,1,17.0
21,25,23,21,5,5,119,4.787491742782046,0,2,4,0,9,73,4.30406509320417,0,1,3,3,3,13,2.6390573296152584,0,1,3,6,3,1,0,20.0
21,0,22,7,4,4,86,4.465908118654584,1,2,1,2,6,50,3.9318256327243257,1,2,0,1,0,12,2.5649493574615367,1,0,2,5,2,2,0,13.0
15,13,0,25,5,5,102,4.634728988229636,1,0,2,4,2,74,4.31748811353631,1,2,4,4,4,20,3.044522437723423,1,2,0,6,0,2,0,33.0
21,11,12,15,8,8,123,4.820281565605037,0,0,3,4,3,57,4.060443010546419,0,0,2,1,7,19,2.995732273553991,0,1,4,5,9,1,1,5.0
2,3,22,1,3,3,56,4.04305126783455,1,2,1,0,6,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,2,2,5.0
27,4,16,5,9,9,98,4.59511985013459,1,2,3,0,8,64,4.174387269895637,1,1,4,1,4,6,1.9459101490553132,1,0,1,6,6,2,0,18.0
8,17,27,2,7,7,125,4.836281906951478,0,2,0,6,5,73,4.30406509320417,0,1,3,3,3,17,2.8903717578961645,0,2,2,3,7,1,0,19.0
18,23,18,21,6,6,36,3.6109179126442243,1,0,1,1,6,24,3.2188758248682006,1,0,4,3,4,18,2.9444389791664403,1,0,3,4,8,6,1,15.0
15,13,27,9,5,5,102,4.634728988229636,1,0,2,4,2,54,4.007333185232471,1,0,4,5,4,12,2.5649493574615367,1,0,2,5,2,6,0,9.0
7,20,8,13,5,5,106,4.672828834461906,1,1,1,1,6,74,4.31748811353631,1,2,4,4,4,14,2.70805020110221,1,2,4,0,4,2,0,28.0
1,11,14,2,6,6,87,4.477336814478207,0,0,2,3,7,51,3.9512437185814275,0,0,1,2,1,7,2.0794415416798357,0,1,2,0,7,1,0,11.0
1,20,27,1,1,1,111,4.718498871295094,0,0,1,6,1,65,4.189654742026425,0,2,0,2,5,15,2.772588722239781,0,0,0,1,5,1,0,17.0
3,25,26,20,6,6,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,2,0,14.0
18,18,23,13,2,2,91,4.5217885770490405,0,1,1,0,1,53,3.9889840465642745,0,2,3,4,3,17,2.8903717578961645,0,2,2,3,7,1,0,16.0
11,10,3,11,2,2,102,4.634728988229636,1,0,2,4,2,66,4.204692619390966,1,0,1,3,6,20,3.044522437723423,1,2,0,6,0,2,0,25.0
20,13,9,25,0,0,89,4.499809670330265,0,2,4,5,9,59,4.0943445622221,0,2,4,3,9,13,2.6390573296152584,0,1,3,6,3,1,0,21.0
9,14,0,8,9,9,67,4.219507705176107,0,1,2,4,7,53,3.9889840465642745,0,2,3,4,3,7,2.0794415416798357,0,1,2,0,7,1,0,23.0
8,20,19,21,8,8,35,3.58351893845611,0,2,0,0,5,13,2.6390573296152584,0,1,3,6,3,13,2.6390573296152584,0,1,3,6,3,1,1,2.0
17,14,5,26,7,7,66,4.204692619390966,1,0,1,3,6,58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,2,2,26.0
3,0,13,18,3,3,153,5.0369526024136295,0,0,3,6,3,73,4.30406509320417,0,1,3,3,3,17,2.8903717578961645,0,2,2,3,7,1,1,5.0
15,11,18,12,2,2,84,4.442651256490317,1,0,4,0,4,38,3.6635616461296463,1,2,3,3,8,10,2.3978952727983707,1,1,0,3,0,2,0,1.0
12,18,16,6,7,7,109,4.700480365792417,0,1,4,4,9,57,4.060443010546419,0,0,2,1,7,7,2.0794415416798357,0,1,2,0,7,1,0,6.0
18,4,1,6,3,3,134,4.90527477843843,1,2,4,1,4,70,4.2626798770413155,1,1,0,0,0,18,2.9444389791664403,1,0,3,4,8,2,0,12.0
2,20,15,21,3,3,92,4.532599493153256,1,2,2,1,2,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,2,2,2.0
22,4,19,15,8,8,89,4.499809670330265,0,2,4,5,9,41,3.7376696182833684,0,2,1,6,1,11,2.4849066497880004,0,2,1,4,1,1,0,2.0
26,21,6,13,1,1,108,4.6913478822291435,1,0,3,3,8,50,3.9318256327243257,1,2,0,1,0,20,3.044522437723423,1,2,0,6,0,2,0,6.0
24,2,17,6,1,1,127,4.852030263919617,0,1,2,1,7,69,4.248495242049359,0,0,4,6,9,13,2.6390573296152584,0,1,3,6,3,1,0,12.0
3,18,12,14,8,8,137,4.927253685157205,0,2,2,4,7,71,4.276666119016055,0,2,1,1,1,11,2.4849066497880004,0,2,1,4,1,1,0,8.0
