slot_name,slot_monthly_qty,slot_monthly_qty_abs_log1p,slot_monthly_qty_is_even,slot_monthly_qty_mod3,slot_monthly_qty_mod5,slot_monthly_qty_mod7,slot_monthly_qty_mod10,slot_annual_spend,slot_annual_spend_abs_log1p,slot_annual_spend_mod7,slot_currency,slot_item_singular,slot_item_plural,gcd_all,y
1,5,1.791759469228055,0,2,0,5,5,4200,8.343077871169383,0,6,0,0,5,70.0
0,11,2.4849066497880004,0,2,1,4,1,17820,9.7881328161731,5,0,6,6,11,135.0
7,10,2.3978952727983707,1,1,0,3,0,6000,8.699681400989514,1,4,3,3,10,50.0
0,1,0.6931471805599453,0,1,1,1,1,840,6.734591659972948,0,5,1,1,1,70.0
6,2,1.0986122886681098,1,2,2,2,2,6840,8.830689198760998,1,7,10,10,2,285.0
4,12,2.5649493574615367,1,0,2,5,2,18000,9.798182590890704,3,6,0,0,12,125.0
4,1,0.6931471805599453,0,1,1,1,1,1800,7.496097345175956,1,5,3,3,1,150.0
6,4,1.6094379124341003,1,1,4,4,4,5760,8.658866349732383,6,4,8,8,4,120.0
9,11,2.4849066497880004,0,2,1,4,1,1980,7.591357046698551,6,1,3,3,11,15.0
0,5,1.791759469228055,0,2,0,5,5,1500,7.313886831633462,2,1,3,3,5,25.0
9,8,2.1972245773362196,1,2,3,1,8,23520,10.065648918115544,0,5,5,5,8,245.0
4,9,2.302585092994046,0,0,4,2,9,7020,8.85666093701725,6,4,8,8,9,65.0
8,8,2.1972245773362196,1,2,3,1,8,21600,9.980494888896912,5,6,0,0,8,225.0
0,6,1.9459101490553132,1,0,1,6,6,2880,7.9658927350845286,3,7,0,0,6,40.0
5,9,2.302585092994046,0,0,4,2,9,12960,9.469700127423375,3,2,6,6,9,120.0
9,1,0.6931471805599453,0,1,1,1,1,900,6.803505257608338,4,0,9,9,1,75.0
8,2,1.0986122886681098,1,2,2,2,2,5760,8.658866349732383,6,1,4,4,2,240.0
2,10,2.3978952727983707,1,1,0,3,0,21000,9.952325334619427,0,0,8,8,10,175.0
7,4,1.6094379124341003,1,1,4,4,4,3360,8.119993827725105,0,2,3,3,4,70.0
0,6,1.9459101490553132,1,0,1,6,6,7200,8.881975184248867,4,3,9,9,6,100.0
6,1,0.6931471805599453,0,1,1,1,1,960,6.8679744089702925,1,3,9,9,1,80.0
1,12,2.5649493574615367,1,0,2,5,2,34560,10.450481157684562,1,4,7,7,12,240.0
6,7,2.0794415416798357,0,1,2,0,7,23520,10.065648918115544,0,3,3,3,7,280.0
7,10,2.3978952727983707,1,1,0,3,0,34800,10.457401400981889,3,7,5,5,10,290.0
3,5,1.791759469228055,0,2,0,5,5,6900,8.839421607620602,5,6,5,5,5,115.0
7,1,0.6931471805599453,0,1,1,1,1,1320,7.186144304522325,4,1,3,3,1,110.0
7,12,2.5649493574615367,1,0,2,5,2,24480,10.10565258546514,1,6,8,8,12,170.0
0,6,1.9459101490553132,1,0,1,6,6,17280,9.757362911053992,4,1,3,3,6,240.0
1,4,1.6094379124341003,1,1,4,4,4,9840,9.194312610898985,5,2,7,7,4,205.0
