slot_name_a,slot_name_b,slot_name_c,slot_base_count,slot_base_count_abs_log1p,slot_base_count_mod3,slot_base_count_mod5,slot_base_count_mod7,slot_base_count_mod10,slot_multiplier,slot_multiplier_abs_log1p,slot_multiplier_is_even,slot_multiplier_mod3,slot_multiplier_mod5,slot_multiplier_mod7,slot_multiplier_mod10,slot_item_plural,n_multiple_pairs,y
7,2,11,8,2.1972245773362196,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,8,4,4.0
11,7,5,4,1.6094379124341003,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,6,4,10.0
10,5,2,38,3.6635616461296463,2,3,3,8,9,2.302585092994046,0,0,4,2,9,2,4,133.0
3,0,11,18,2.9444389791664403,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,6,4,45.0
7,10,1,58,4.07753744390572,1,3,2,8,8,2.1972245773362196,1,2,3,1,8,7,5,174.0
2,5,10,46,3.8501476017100584,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,2,5,92.0
9,3,11,42,3.7612001156935624,0,2,0,2,5,1.791759469228055,0,2,0,5,5,9,4,63.0
7,9,9,42,3.7612001156935624,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,1,6,84.0
6,11,4,30,3.4339872044851463,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,4,5,30.0
11,1,10,24,3.2188758248682006,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,4,36.0
1,2,4,10,2.3978952727983707,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,9,5,10.0
11,6,3,28,3.367295829986474,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,3,6,28.0
5,2,5,50,3.9318256327243257,2,0,1,0,7,2.0794415416798357,0,1,2,0,7,0,4,125.0
7,10,3,2,1.0986122886681098,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,6,6,6.0
2,7,7,36,3.6109179126442243,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,0,5,108.0
10,4,1,36,3.6109179126442243,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,5,6,36.0
8,1,0,42,3.7612001156935624,0,2,0,2,5,1.791759469228055,0,2,0,5,5,5,4,63.0
2,0,3,42,3.7612001156935624,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,0,5,126.0
9,7,10,34,3.5553480614894135,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,1,5,34.0
8,3,11,8,2.1972245773362196,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,8,5,16.0
8,0,11,44,3.8066624897703196,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,8,6,44.0
7,11,2,42,3.7612001156935624,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,9,6,84.0
9,4,0,12,2.5649493574615367,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,8,4,30.0
8,10,3,38,3.6635616461296463,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,2,5,38.0
4,5,9,38,3.6635616461296463,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,1,5,114.0
9,1,9,14,2.70805020110221,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,3,5,14.0
11,9,4,24,3.2188758248682006,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,2,4,60.0
3,9,11,52,3.970291913552122,1,2,3,2,8,2.1972245773362196,1,2,3,1,8,0,5,156.0
8,8,7,20,3.044522437723423,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,3,5,40.0
9,10,11,58,4.07753744390572,1,3,2,8,8,2.1972245773362196,1,2,3,1,8,9,5,174.0
4,7,7,2,1.0986122886681098,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,4,1.0
4,6,1,44,3.8066624897703196,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,3,5,88.0
4,9,10,24,3.2188758248682006,0,4,3,4,5,1.791759469228055,0,2,0,5,5,4,4,36.0
10,8,1,52,3.970291913552122,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,1,5,104.0
6,10,3,24,3.2188758248682006,0,4,3,4,9,2.302585092994046,0,0,4,2,9,9,4,84.0
3,6,4,54,4.007333185232471,0,4,5,4,9,2.302585092994046,0,0,4,2,9,0,5,189.0
5,4,1,2,1.0986122886681098,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,6,4.0
0,11,3,20,3.044522437723423,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,5,30.0
5,10,4,8,2.1972245773362196,2,3,1,8,9,2.302585092994046,0,0,4,2,9,0,4,28.0
11,10,1,46,3.8501476017100584,1,1,4,6,5,1.791759469228055,0,2,0,5,5,6,4,69.0
9,9,6,8,2.1972245773362196,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,5,5,16.0
10,0,2,18,2.9444389791664403,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,5,5,54.0
5,4,0,18,2.9444389791664403,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2,5,9.0
5,3,11,12,2.5649493574615367,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,2,6,12.0
3,3,2,6,1.9459101490553132,0,1,6,6,5,1.791759469228055,0,2,0,5,5,9,4,9.0
5,1,5,30,3.4339872044851463,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,1,5,15.0
10,3,0,48,3.8918202981106265,0,3,6,8,7,2.0794415416798357,0,1,2,0,7,1,4,120.0
9,5,8,40,3.713572066704308,1,0,5,0,5,1.791759469228055,0,2,0,5,5,1,5,60.0
2,11,7,26,3.295836866004329,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,1,5,26.0
6,11,9,28,3.367295829986474,1,3,0,8,5,1.791759469228055,0,2,0,5,5,3,4,42.0
7,2,0,26,3.295836866004329,2,1,5,6,8,2.1972245773362196,1,2,3,1,8,9,5,78.0
11,8,5,4,1.6094379124341003,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,8,6,12.0
6,11,7,52,3.970291913552122,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,5,6,52.0
5,2,8,16,2.833213344056216,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,5,4,40.0
10,5,1,20,3.044522437723423,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,5,40.0
10,9,1,54,4.007333185232471,0,4,5,4,9,2.302585092994046,0,0,4,2,9,2,5,189.0
10,2,11,56,4.04305126783455,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,8,5,112.0
0,9,0,10,2.3978952727983707,1,0,3,0,9,2.302585092994046,0,0,4,2,9,5,4,35.0
11,6,8,36,3.6109179126442243,0,1,1,6,3,1.3862943611198906,0,0,3,3,3,0,5,18.0
7,7,9,20,3.044522437723423,2,0,6,0,5,1.791759469228055,0,2,0,5,5,8,5,30.0
6,1,0,30,3.4339872044851463,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,2,5,15.0
9,11,8,40,3.713572066704308,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,7,4,20.0
5,5,5,10,2.3978952727983707,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,1,5,20.0
2,4,7,16,2.833213344056216,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,1,5,32.0
1,0,3,16,2.833213344056216,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,0,4,8.0
6,5,3,34,3.5553480614894135,1,4,6,4,7,2.0794415416798357,0,1,2,0,7,6,4,85.0
3,0,8,12,2.5649493574615367,0,2,5,2,5,1.791759469228055,0,2,0,5,5,3,4,18.0
7,0,7,30,3.4339872044851463,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,7,6,60.0
7,0,1,44,3.8066624897703196,2,4,2,4,7,2.0794415416798357,0,1,2,0,7,9,4,110.0
6,5,1,54,4.007333185232471,0,4,5,4,7,2.0794415416798357,0,1,2,0,7,5,4,135.0
7,5,6,46,3.8501476017100584,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,1,4,23.0
6,5,5,28,3.367295829986474,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,9,4,14.0
3,0,0,10,2.3978952727983707,1,0,3,0,9,2.302585092994046,0,0,4,2,9,9,4,35.0
1,11,1,24,3.2188758248682006,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,4,5,12.0
2,9,8,24,3.2188758248682006,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,8,6,24.0
3,3,1,14,2.70805020110221,2,4,0,4,5,1.791759469228055,0,2,0,5,5,7,4,21.0
4,10,3,6,1.9459101490553132,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,9,5,3.0
6,6,1,2,1.0986122886681098,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,6,6.0
10,4,6,56,4.04305126783455,2,1,0,6,5,1.791759469228055,0,2,0,5,5,5,4,84.0
1,1,3,20,3.044522437723423,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,5,40.0
9,4,1,24,3.2188758248682006,0,4,3,4,5,1.791759469228055,0,2,0,5,5,0,4,36.0
6,8,9,40,3.713572066704308,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,3,5,80.0
9,0,8,14,2.70805020110221,2,4,0,4,9,2.302585092994046,0,0,4,2,9,1,4,49.0
7,11,7,54,4.007333185232471,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,9,5,54.0
3,7,9,24,3.2188758248682006,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,0,4,60.0
6,8,9,2,1.0986122886681098,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,6,6.0
8,3,2,52,3.970291913552122,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,7,5,104.0
5,2,10,12,2.5649493574615367,0,2,5,2,9,2.302585092994046,0,0,4,2,9,7,4,42.0
9,6,8,58,4.07753744390572,1,3,2,8,8,2.1972245773362196,1,2,3,1,8,6,5,174.0
11,8,5,40,3.713572066704308,1,0,5,0,5,1.791759469228055,0,2,0,5,5,4,5,60.0
2,9,7,14,2.70805020110221,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,9,5,14.0
3,4,1,12,2.5649493574615367,0,2,5,2,5,1.791759469228055,0,2,0,5,5,5,4,18.0
7,11,2,10,2.3978952727983707,1,0,3,0,9,2.302585092994046,0,0,4,2,9,3,4,35.0
10,2,10,10,2.3978952727983707,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,4,4,25.0
8,1,11,6,1.9459101490553132,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,9,5,6.0
10,2,11,42,3.7612001156935624,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,0,5,126.0
2,4,2,6,1.9459101490553132,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,3,6,12.0
8,3,3,40,3.713572066704308,1,0,5,0,9,2.302585092994046,0,0,4,2,9,8,4,140.0
5,8,7,16,2.833213344056216,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,0,6,48.0
4,8,9,34,3.5553480614894135,1,4,6,4,7,2.0794415416798357,0,1,2,0,7,9,4,85.0
3,10,11,42,3.7612001156935624,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,2,5,42.0
7,2,6,40,3.713572066704308,1,0,5,0,9,2.302585092994046,0,0,4,2,9,5,4,140.0
11,1,10,8,2.1972245773362196,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,4,20.0
2,11,6,4,1.6094379124341003,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,6,12.0
1,10,0,48,3.8918202981106265,0,3,6,8,5,1.791759469228055,0,2,0,5,5,3,4,72.0
11,3,2,2,1.0986122886681098,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,4,1.0
10,10,10,46,3.8501476017100584,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,9,5,92.0
5,5,6,36,3.6109179126442243,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,8,5,108.0
9,9,0,44,3.8066624897703196,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,9,5,132.0
7,1,1,20,3.044522437723423,2,0,6,0,9,2.302585092994046,0,0,4,2,9,3,4,70.0
5,0,5,36,3.6109179126442243,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,6,6,36.0
11,0,7,52,3.970291913552122,1,2,3,2,7,2.0794415416798357,0,1,2,0,7,1,4,130.0
10,6,1,12,2.5649493574615367,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,6,5,36.0
11,1,5,10,2.3978952727983707,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,9,5,20.0
3,0,9,34,3.5553480614894135,1,4,6,4,9,2.302585092994046,0,0,4,2,9,0,4,119.0
0,5,8,44,3.8066624897703196,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,3,4,22.0
9,6,11,40,3.713572066704308,1,0,5,0,5,1.791759469228055,0,2,0,5,5,8,5,60.0
9,11,5,38,3.6635616461296463,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,3,5,76.0
5,0,8,6,1.9459101490553132,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,8,5,18.0
5,7,0,6,1.9459101490553132,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,3,5,6.0
0,9,2,18,2.9444389791664403,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,6,5,9.0
8,0,2,54,4.007333185232471,0,4,5,4,3,1.3862943611198906,0,0,3,3,3,4,5,27.0
0,1,6,58,4.07753744390572,1,3,2,8,8,2.1972245773362196,1,2,3,1,8,3,5,174.0
3,7,5,20,3.044522437723423,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,5,4,10.0
10,2,5,22,3.1354942159291497,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,4,5,22.0
1,0,1,20,3.044522437723423,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,8,4,10.0
3,3,5,54,4.007333185232471,0,4,5,4,9,2.302585092994046,0,0,4,2,9,5,5,189.0
11,4,6,30,3.4339872044851463,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,4,5,30.0
6,8,8,32,3.4965075614664802,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,3,5,64.0
6,7,7,40,3.713572066704308,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,2,6,120.0
6,7,7,16,2.833213344056216,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,9,4,8.0
1,6,10,50,3.9318256327243257,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,9,5,100.0
0,8,5,54,4.007333185232471,0,4,5,4,9,2.302585092994046,0,0,4,2,9,9,5,189.0
0,6,10,24,3.2188758248682006,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,2,6,24.0
5,2,9,20,3.044522437723423,2,0,6,0,5,1.791759469228055,0,2,0,5,5,7,5,30.0
10,11,3,22,3.1354942159291497,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,5,5,22.0
2,7,2,42,3.7612001156935624,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,1,5,21.0
2,9,11,30,3.4339872044851463,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,2,6,60.0
8,2,3,34,3.5553480614894135,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,8,5,68.0
2,2,2,44,3.8066624897703196,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,7,6,44.0
4,4,1,32,3.4965075614664802,2,2,4,2,9,2.302585092994046,0,0,4,2,9,5,4,112.0
10,0,6,52,3.970291913552122,1,2,3,2,8,2.1972245773362196,1,2,3,1,8,5,5,156.0
4,1,8,6,1.9459101490553132,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,6,12.0
7,8,11,20,3.044522437723423,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,4,5,40.0
6,6,11,16,2.833213344056216,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,1,4,40.0
5,8,10,6,1.9459101490553132,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,4,9.0
0,9,11,50,3.9318256327243257,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,4,5,50.0
7,2,3,8,2.1972245773362196,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,6,24.0
10,0,1,58,4.07753744390572,1,3,2,8,8,2.1972245773362196,1,2,3,1,8,1,5,174.0
8,1,0,42,3.7612001156935624,0,2,0,2,5,1.791759469228055,0,2,0,5,5,0,4,63.0
0,1,5,28,3.367295829986474,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,4,5,70.0
2,9,10,18,2.9444389791664403,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,4,5,54.0
7,0,1,22,3.1354942159291497,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,8,5,22.0
4,5,4,32,3.4965075614664802,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,8,6,32.0
8,0,8,44,3.8066624897703196,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,3,4,22.0
8,1,11,36,3.6109179126442243,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,6,6,36.0
5,0,2,44,3.8066624897703196,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,2,5,88.0
5,8,9,6,1.9459101490553132,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,5,3.0
4,10,6,18,2.9444389791664403,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,3,5,54.0
6,6,0,6,1.9459101490553132,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,5,3.0
7,9,2,8,2.1972245773362196,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,7,6,8.0
1,11,10,46,3.8501476017100584,1,1,4,6,5,1.791759469228055,0,2,0,5,5,1,4,69.0
5,3,10,46,3.8501476017100584,1,1,4,6,5,1.791759469228055,0,2,0,5,5,6,4,69.0
2,3,1,34,3.5553480614894135,1,4,6,4,8,2.1972245773362196,1,2,3,1,8,8,5,102.0
8,11,8,24,3.2188758248682006,0,4,3,4,5,1.791759469228055,0,2,0,5,5,6,4,36.0
4,5,2,22,3.1354942159291497,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,1,5,44.0
10,9,7,46,3.8501476017100584,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,3,5,46.0
11,8,7,44,3.8066624897703196,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,8,5,132.0
2,1,8,50,3.9318256327243257,2,0,1,0,5,1.791759469228055,0,2,0,5,5,5,5,75.0
0,8,9,26,3.295836866004329,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,3,4,13.0
10,8,3,16,2.833213344056216,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,8,5,32.0
0,11,2,22,3.1354942159291497,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,4,4,11.0
4,5,7,8,2.1972245773362196,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,8,4,20.0
5,3,11,32,3.4965075614664802,2,2,4,2,5,1.791759469228055,0,2,0,5,5,8,4,48.0
3,5,5,28,3.367295829986474,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,6,5,84.0
5,5,0,54,4.007333185232471,0,4,5,4,8,2.1972245773362196,1,2,3,1,8,7,5,162.0
5,3,7,48,3.8918202981106265,0,3,6,8,9,2.302585092994046,0,0,4,2,9,7,4,168.0
9,1,0,16,2.833213344056216,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,3,6,48.0
5,0,4,50,3.9318256327243257,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,3,5,150.0
4,10,7,2,1.0986122886681098,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3,4,3.0
9,9,5,56,4.04305126783455,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,6,6,56.0
5,11,8,32,3.4965075614664802,2,2,4,2,9,2.302585092994046,0,0,4,2,9,8,4,112.0
6,6,11,18,2.9444389791664403,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2,5,9.0
4,1,2,46,3.8501476017100584,1,1,4,6,7,2.0794415416798357,0,1,2,0,7,7,4,115.0
9,10,7,44,3.8066624897703196,2,4,2,4,5,1.791759469228055,0,2,0,5,5,9,4,66.0
9,6,5,30,3.4339872044851463,0,0,2,0,9,2.302585092994046,0,0,4,2,9,3,4,105.0
1,10,8,8,2.1972245773362196,2,3,1,8,9,2.302585092994046,0,0,4,2,9,1,4,28.0
9,7,5,4,1.6094379124341003,1,4,4,4,9,2.302585092994046,0,0,4,2,9,0,4,14.0
11,11,9,18,2.9444389791664403,0,3,4,8,9,2.302585092994046,0,0,4,2,9,5,5,63.0
6,5,8,56,4.04305126783455,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,7,6,168.0
6,5,4,46,3.8501476017100584,1,1,4,6,7,2.0794415416798357,0,1,2,0,7,9,4,115.0
0,3,3,32,3.4965075614664802,2,2,4,2,7,2.0794415416798357,0,1,2,0,7,7,4,80.0
2,2,0,38,3.6635616461296463,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,9,5,38.0
11,8,4,46,3.8501476017100584,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,3,4,23.0
9,0,4,54,4.007333185232471,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,8,5,54.0
10,1,5,40,3.713572066704308,1,0,5,0,3,1.3862943611198906,0,0,3,3,3,4,4,20.0
9,5,9,36,3.6109179126442243,0,1,1,6,8,2.1972245773362196,1,2,3,1,8,4,5,108.0
1,2,0,54,4.007333185232471,0,4,5,4,7,2.0794415416798357,0,1,2,0,7,5,4,135.0
7,8,3,34,3.5553480614894135,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,4,5,68.0
6,4,0,28,3.367295829986474,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,4,6,28.0
1,2,3,34,3.5553480614894135,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,7,5,34.0
3,10,9,6,1.9459101490553132,0,1,6,6,9,2.302585092994046,0,0,4,2,9,7,4,21.0
1,10,0,46,3.8501476017100584,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,5,5,92.0
3,9,10,12,2.5649493574615367,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,7,5,6.0
11,8,4,56,4.04305126783455,2,1,0,6,8,2.1972245773362196,1,2,3,1,8,5,6,168.0
10,3,3,32,3.4965075614664802,2,2,4,2,7,2.0794415416798357,0,1,2,0,7,8,4,80.0
3,6,9,12,2.5649493574615367,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,0,6,24.0
8,10,1,14,2.70805020110221,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,1,5,35.0
7,4,2,52,3.970291913552122,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,3,5,104.0
10,0,5,46,3.8501476017100584,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,5,4,23.0
4,6,5,30,3.4339872044851463,0,0,2,0,5,1.791759469228055,0,2,0,5,5,3,5,45.0
9,2,6,50,3.9318256327243257,2,0,1,0,4,1.6094379124341003,1,1,4,4,4,2,5,50.0
3,0,4,34,3.5553480614894135,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,1,5,68.0
8,10,2,28,3.367295829986474,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,1,6,28.0
8,4,8,58,4.07753744390572,1,3,2,8,3,1.3862943611198906,0,0,3,3,3,7,4,29.0
1,11,2,20,3.044522437723423,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,4,10.0
10,5,8,58,4.07753744390572,1,3,2,8,4,1.6094379124341003,1,1,4,4,4,2,5,58.0
6,10,11,38,3.6635616461296463,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,1,4,19.0
9,6,4,18,2.9444389791664403,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,7,5,18.0
3,7,3,40,3.713572066704308,1,0,5,0,5,1.791759469228055,0,2,0,5,5,1,5,60.0
6,4,7,22,3.1354942159291497,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,5,5,44.0
0,0,6,22,3.1354942159291497,1,2,1,2,5,1.791759469228055,0,2,0,5,5,0,4,33.0
4,2,5,22,3.1354942159291497,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,1,5,66.0
10,8,5,6,1.9459101490553132,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,5,3.0
2,3,6,4,1.6094379124341003,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,9,4,2.0
10,10,11,16,2.833213344056216,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,4,4,8.0
1,0,5,2,1.0986122886681098,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,6,4.0
6,4,7,6,1.9459101490553132,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,2,5,18.0
9,10,4,4,1.6094379124341003,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,5,8.0
4,10,2,54,4.007333185232471,0,4,5,4,7,2.0794415416798357,0,1,2,0,7,9,4,135.0
5,11,2,2,1.0986122886681098,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,4,1.0
1,2,8,56,4.04305126783455,2,1,0,6,7,2.0794415416798357,0,1,2,0,7,9,5,140.0
11,7,5,50,3.9318256327243257,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,0,5,150.0
5,7,0,2,1.0986122886681098,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,0,6,2.0
0,7,8,56,4.04305126783455,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,5,4,28.0
0,7,11,36,3.6109179126442243,0,1,1,6,5,1.791759469228055,0,2,0,5,5,9,4,54.0
2,7,2,30,3.4339872044851463,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,3,5,90.0
8,5,5,26,3.295836866004329,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,0,5,52.0
3,10,3,42,3.7612001156935624,0,2,0,2,5,1.791759469228055,0,2,0,5,5,4,4,63.0
8,8,3,58,4.07753744390572,1,3,2,8,8,2.1972245773362196,1,2,3,1,8,5,5,174.0
4,3,5,40,3.713572066704308,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,7,6,40.0
3,9,1,30,3.4339872044851463,0,0,2,0,5,1.791759469228055,0,2,0,5,5,0,5,45.0
2,6,11,58,4.07753744390572,1,3,2,8,7,2.0794415416798357,0,1,2,0,7,3,4,145.0
4,9,1,58,4.07753744390572,1,3,2,8,9,2.302585092994046,0,0,4,2,9,0,4,203.0
5,2,11,56,4.04305126783455,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,0,5,112.0
