slot_total_people,slot_total_people_abs_log1p,slot_total_people_mod3,slot_total_people_mod5,slot_total_people_mod7,slot_total_people_mod10,slot_per_group1_each,slot_per_group1_each_abs_log1p,slot_per_group1_each_is_even,slot_per_group1_each_mod3,slot_per_group1_each_mod5,slot_per_group1_each_mod7,slot_per_group1_each_mod10,slot_base_factor,slot_base_factor_abs_log1p,slot_base_factor_is_even,slot_base_factor_mod3,slot_base_factor_mod5,slot_base_factor_mod7,slot_base_factor_mod10,slot_extra_factor,slot_extra_factor_abs_log1p,slot_extra_factor_is_even,slot_extra_factor_mod3,slot_extra_factor_mod5,slot_extra_factor_mod7,slot_extra_factor_mod10,slot_item,slot_group1_member,slot_group2_member,gcd_all,n_multiple_pairs,y
12,2.5649493574615367,0,2,5,2,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,9,1,1,1,1,460.0
4,1.6094379124341003,1,4,4,4,86,4.465908118654584,1,2,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3,4,4,1,3,344.0
14,2.70805020110221,2,4,0,4,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,4,4,1,0,232.0
36,3.6109179126442243,0,1,1,6,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,8,4,4,1,3,405.0
30,3.4339872044851463,0,0,2,0,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,9,2,2,1,6,60.0
10,2.3978952727983707,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,4,7,7,1,2,66.0
30,3.4339872044851463,0,0,2,0,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,7,3,3,1,3,135.0
54,4.007333185232471,0,4,5,4,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,9,8,8,2,1,496.0
50,3.9318256327243257,2,0,1,0,57,4.060443010546419,0,0,2,1,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,1,4,171.0
52,3.970291913552122,1,2,3,2,29,3.4011973816621555,0,2,4,1,9,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,9,9,1,1,174.0
26,3.295836866004329,2,1,5,6,115,4.7535901911063645,0,1,0,3,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,9,5,5,1,2,805.0
38,3.6635616461296463,2,3,3,8,96,4.574710978503383,1,0,1,5,6,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,4,2,2,2,3,1152.0
48,3.8918202981106265,0,3,6,8,116,4.762173934797756,1,2,1,4,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,7,9,9,1,2,812.0
52,3.970291913552122,1,2,3,2,47,3.871201010907891,0,2,2,5,7,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,8,3,3,1,3,188.0
8,2.1972245773362196,2,3,1,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,9,4,4,1,4,25.0
12,2.5649493574615367,0,2,5,2,52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,7,4,4,2,3,520.0
36,3.6109179126442243,0,1,1,6,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,8,0,0,1,2,228.0
12,2.5649493574615367,0,2,5,2,49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,3,3,1,3,392.0
42,3.7612001156935624,0,2,0,2,75,4.330733340286331,0,0,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,0,3,3,1,4,450.0
32,3.4965075614664802,2,2,4,2,112,4.727387818712341,1,1,2,0,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,8,3,3,1,1,1120.0
42,3.7612001156935624,0,2,0,2,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3,7,7,1,2,190.0
20,3.044522437723423,2,0,6,0,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,7,7,1,4,110.0
20,3.044522437723423,2,0,6,0,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,7,0,0,2,3,176.0
56,4.04305126783455,2,1,0,6,92,4.532599493153256,1,2,2,1,2,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,4,1,1,1,1,1196.0
30,3.4339872044851463,0,0,2,0,59,4.0943445622221,0,2,4,3,9,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,1,1,1,4,236.0
22,3.1354942159291497,1,2,1,2,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7,7,7,1,2,77.0
20,3.044522437723423,2,0,6,0,106,4.672828834461906,1,1,1,1,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3,8,8,1,4,636.0
54,4.007333185232471,0,4,5,4,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2,7,7,1,2,234.0
46,3.8501476017100584,1,1,4,6,115,4.7535901911063645,0,1,0,3,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,9,9,1,0,805.0
52,3.970291913552122,1,2,3,2,17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,7,8,8,1,4,85.0
8,2.1972245773362196,2,3,1,8,42,3.7612001156935624,1,0,2,0,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,9,6,6,1,2,462.0
48,3.8918202981106265,0,3,6,8,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,5,5,1,4,144.0
52,3.970291913552122,1,2,3,2,107,4.68213122712422,0,2,2,2,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,8,2,2,1,3,856.0
36,3.6109179126442243,0,1,1,6,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,9,8,8,1,3,168.0
52,3.970291913552122,1,2,3,2,73,4.30406509320417,0,1,3,3,3,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,2,2,1,1,657.0
4,1.6094379124341003,1,4,4,4,86,4.465908118654584,1,2,1,2,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,8,3,3,1,3,344.0
50,3.9318256327243257,2,0,1,0,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,3,3,5,5,550.0
52,3.970291913552122,1,2,3,2,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,8,8,8,1,4,135.0
26,3.295836866004329,2,1,5,6,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,0,3,3,1,3,132.0
50,3.9318256327243257,2,0,1,0,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,8,8,8,1,3,84.0
52,3.970291913552122,1,2,3,2,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,5,5,1,1,333.0
18,2.9444389791664403,0,3,4,8,29,3.4011973816621555,0,2,4,1,9,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,4,5,5,1,3,261.0
58,4.07753744390572,1,3,2,8,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,6,2,2,1,5,80.0
54,4.007333185232471,0,4,5,4,80,4.394449154672439,1,2,0,3,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,9,4,4,1,4,480.0
46,3.8501476017100584,1,1,4,6,109,4.700480365792417,0,1,4,4,9,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,0,9,9,1,3,763.0
32,3.4965075614664802,2,2,4,2,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1,2,2,2,4,120.0
16,2.833213344056216,1,1,2,6,59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,9,9,1,1,354.0
6,1.9459101490553132,0,1,6,6,102,4.634728988229636,1,0,2,4,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,5,8,8,1,3,1122.0
34,3.5553480614894135,1,4,6,4,62,4.143134726391533,1,2,2,6,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,9,9,1,3,372.0
52,3.970291913552122,1,2,3,2,99,4.605170185988092,0,0,4,1,9,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,3,3,1,4,495.0
22,3.1354942159291497,1,2,1,2,84,4.442651256490317,1,0,4,0,4,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,8,8,8,1,2,924.0
56,4.04305126783455,2,1,0,6,80,4.394449154672439,1,2,0,3,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,8,8,1,5,240.0
12,2.5649493574615367,0,2,5,2,68,4.23410650459726,1,2,3,5,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,8,5,5,1,2,476.0
8,2.1972245773362196,2,3,1,8,64,4.174387269895637,1,1,4,1,4,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,4,8,8,1,1,640.0
18,2.9444389791664403,0,3,4,8,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,8,7,7,1,4,123.0
54,4.007333185232471,0,4,5,4,93,4.543294782270004,0,0,3,2,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,2,2,1,2,744.0
42,3.7612001156935624,0,2,0,2,105,4.663439094112067,0,0,0,0,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,2,2,1,2,735.0
22,3.1354942159291497,1,2,1,2,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,7,8,8,1,3,152.0
46,3.8501476017100584,1,1,4,6,86,4.465908118654584,1,2,1,2,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,3,3,1,5,258.0
14,2.70805020110221,2,4,0,4,54,4.007333185232471,1,0,4,5,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,2,2,1,3,324.0
50,3.9318256327243257,2,0,1,0,110,4.709530201312334,1,2,0,5,0,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,3,1,1,1,0,1210.0
32,3.4965075614664802,2,2,4,2,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,8,1,1,1,4,180.0
58,4.07753744390572,1,3,2,8,95,4.564348191467836,0,2,0,4,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6,6,6,1,3,380.0
16,2.833213344056216,1,1,2,6,101,4.624972813284271,0,2,1,3,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,9,0,0,1,1,707.0
32,3.4965075614664802,2,2,4,2,92,4.532599493153256,1,2,2,1,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,1,1,4,5,736.0
30,3.4339872044851463,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,7,7,1,1,63.0
38,3.6635616461296463,2,3,3,8,114,4.74493212836325,1,0,4,2,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,8,5,5,1,2,1140.0
30,3.4339872044851463,0,0,2,0,104,4.653960350157523,1,2,4,6,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,9,6,6,2,4,1040.0
38,3.6635616461296463,2,3,3,8,53,3.9889840465642745,0,2,3,4,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,3,3,1,3,212.0
18,2.9444389791664403,0,3,4,8,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,8,5,5,1,3,63.0
18,2.9444389791664403,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,7,5,5,1,5,36.0
22,3.1354942159291497,1,2,1,2,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,8,8,8,1,4,176.0
26,3.295836866004329,2,1,5,6,56,4.04305126783455,1,2,1,0,6,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,7,7,7,1,1,672.0
40,3.713572066704308,1,0,5,0,78,4.3694478524670215,1,0,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,5,5,1,4,390.0
42,3.7612001156935624,0,2,0,2,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,8,0,0,1,3,72.0
54,4.007333185232471,0,4,5,4,112,4.727387818712341,1,1,2,0,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,9,5,5,1,4,560.0
8,2.1972245773362196,2,3,1,8,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,6,0,0,1,4,64.0
6,1.9459101490553132,0,1,6,6,96,4.574710978503383,1,0,1,5,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,7,2,2,3,6,576.0
38,3.6635616461296463,2,3,3,8,111,4.718498871295094,0,0,1,6,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,2,2,1,4,333.0
34,3.5553480614894135,1,4,6,4,73,4.30406509320417,0,1,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,7,7,1,3,438.0
24,3.2188758248682006,0,4,3,4,106,4.672828834461906,1,1,1,1,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,0,4,4,1,3,636.0
36,3.6109179126442243,0,1,1,6,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,6,6,1,2,168.0
22,3.1354942159291497,1,2,1,2,81,4.406719247264253,0,0,1,4,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4,8,8,1,1,729.0
18,2.9444389791664403,0,3,4,8,103,4.6443908991413725,0,1,3,5,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,9,8,8,1,2,618.0
38,3.6635616461296463,2,3,3,8,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,0,0,2,3,140.0
14,2.70805020110221,2,4,0,4,54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,5,5,1,1,378.0
58,4.07753744390572,1,3,2,8,63,4.1588830833596715,0,0,3,0,3,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,8,8,8,1,0,630.0
28,3.367295829986474,1,3,0,8,83,4.430816798843313,0,2,3,6,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,3,3,1,0,664.0
32,3.4965075614664802,2,2,4,2,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,5,5,1,1,175.0
24,3.2188758248682006,0,4,3,4,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,8,3,3,1,1,344.0
12,2.5649493574615367,0,2,5,2,93,4.543294782270004,0,0,3,2,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,5,5,1,1,837.0
28,3.367295829986474,1,3,0,8,118,4.77912349311153,1,1,3,6,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,7,6,6,1,1,826.0
56,4.04305126783455,2,1,0,6,109,4.700480365792417,0,1,4,4,9,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,7,6,6,1,1,981.0
4,1.6094379124341003,1,4,4,4,77,4.356708826689592,0,2,2,0,7,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,3,2,2,1,3,924.0
58,4.07753744390572,1,3,2,8,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,1,1,1,2,70.0
42,3.7612001156935624,0,2,0,2,24,3.2188758248682006,1,0,4,3,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,7,7,1,5,48.0
58,4.07753744390572,1,3,2,8,119,4.787491742782046,0,2,4,0,9,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,9,4,4,1,1,1190.0
48,3.8918202981106265,0,3,6,8,55,4.02535169073515,0,1,0,6,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6,6,6,1,4,330.0
48,3.8918202981106265,0,3,6,8,41,3.7376696182833684,0,2,1,6,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,0,0,1,4,164.0
8,2.1972245773362196,2,3,1,8,104,4.653960350157523,1,2,4,6,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,0,0,1,1,832.0
28,3.367295829986474,1,3,0,8,58,4.07753744390572,1,1,3,2,8,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,8,8,1,5,174.0
8,2.1972245773362196,2,3,1,8,70,4.2626798770413155,1,1,0,0,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,5,5,1,2,350.0
22,3.1354942159291497,1,2,1,2,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,8,2,2,1,1,80.0
42,3.7612001156935624,0,2,0,2,76,4.343805421853684,1,1,1,6,6,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,7,5,5,1,4,532.0
26,3.295836866004329,2,1,5,6,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,7,3,3,1,4,60.0
48,3.8918202981106265,0,3,6,8,48,3.8918202981106265,1,0,3,6,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,9,1,1,1,5,336.0
12,2.5649493574615367,0,2,5,2,59,4.0943445622221,0,2,4,3,9,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,2,2,1,2,413.0
18,2.9444389791664403,0,3,4,8,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,5,4,4,2,1,456.0
20,3.044522437723423,2,0,6,0,114,4.74493212836325,1,0,4,2,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,4,6,6,1,4,456.0
20,3.044522437723423,2,0,6,0,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,5,5,1,2,288.0
36,3.6109179126442243,0,1,1,6,105,4.663439094112067,0,0,0,0,5,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,7,7,7,1,2,1260.0
46,3.8501476017100584,1,1,4,6,97,4.584967478670572,0,1,2,6,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,9,0,0,1,1,485.0
34,3.5553480614894135,1,4,6,4,41,3.7376696182833684,0,2,1,6,1,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,8,3,3,1,3,287.0
42,3.7612001156935624,0,2,0,2,82,4.418840607796598,1,1,2,5,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,6,1,1,1,4,574.0
10,2.3978952727983707,1,0,3,0,64,4.174387269895637,1,1,4,1,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3,1,1,2,4,640.0
50,3.9318256327243257,2,0,1,0,88,4.48863636973214,1,1,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,4,4,1,4,440.0
22,3.1354942159291497,1,2,1,2,67,4.219507705176107,0,1,2,4,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,2,2,1,0,603.0
10,2.3978952727983707,1,0,3,0,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,8,7,7,2,3,360.0
20,3.044522437723423,2,0,6,0,105,4.663439094112067,0,0,0,0,5,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,4,8,8,1,2,945.0
58,4.07753744390572,1,3,2,8,46,3.8501476017100584,1,1,1,4,6,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,9,7,7,1,0,506.0
60,4.110873864173311,0,0,4,0,89,4.499809670330265,0,2,4,5,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,4,4,1,2,623.0
48,3.8918202981106265,0,3,6,8,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,1,1,1,1,60.0
42,3.7612001156935624,0,2,0,2,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,0,6,6,1,5,72.0
52,3.970291913552122,1,2,3,2,84,4.442651256490317,1,0,4,0,4,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,5,5,5,4,3,1008.0
26,3.295836866004329,2,1,5,6,90,4.51085950651685,1,0,0,6,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,0,3,3,1,4,540.0
36,3.6109179126442243,0,1,1,6,66,4.204692619390966,1,0,1,3,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,8,9,9,1,1,594.0
4,1.6094379124341003,1,4,4,4,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,7,2,2,1,4,320.0
36,3.6109179126442243,0,1,1,6,119,4.787491742782046,0,2,4,0,9,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,7,4,4,1,1,1428.0
46,3.8501476017100584,1,1,4,6,102,4.634728988229636,1,0,2,4,2,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,7,7,1,3,918.0
48,3.8918202981106265,0,3,6,8,63,4.1588830833596715,0,0,3,0,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7,2,2,1,1,441.0
16,2.833213344056216,1,1,2,6,108,4.6913478822291435,1,0,3,3,8,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,0,0,2,3,1080.0
56,4.04305126783455,2,1,0,6,102,4.634728988229636,1,0,2,4,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,2,2,1,3,612.0
8,2.1972245773362196,2,3,1,8,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,7,5,5,2,4,372.0
48,3.8918202981106265,0,3,6,8,44,3.8066624897703196,1,2,4,2,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,6,1,1,1,1,484.0
32,3.4965075614664802,2,2,4,2,38,3.6635616461296463,1,2,3,3,8,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,9,9,9,1,3,266.0
14,2.70805020110221,2,4,0,4,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,5,5,1,0,250.0
56,4.04305126783455,2,1,0,6,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,9,2,2,2,4,180.0
50,3.9318256327243257,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,3,7,7,1,1,96.0
8,2.1972245773362196,2,3,1,8,85,4.454347296253507,0,1,0,1,5,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,0,7,7,1,0,850.0
56,4.04305126783455,2,1,0,6,56,4.04305126783455,1,2,1,0,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,0,5,5,1,3,392.0
54,4.007333185232471,0,4,5,4,67,4.219507705176107,0,1,2,4,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,7,8,8,1,0,603.0
52,3.970291913552122,1,2,3,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,9,1,1,1,3,54.0
10,2.3978952727983707,1,0,3,0,99,4.605170185988092,0,0,4,1,9,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,9,5,5,1,2,792.0
