slot_person,slot_place,slot_unit,slot_day1,slot_day2,slot_day3,slot_base_amount,slot_base_amount_abs_log1p,slot_base_amount_is_even,slot_base_amount_mod3,slot_base_amount_mod5,slot_base_amount_mod7,slot_base_amount_mod10,slot_mult_day2,slot_mult_day2_abs_log1p,slot_mult_day2_is_even,slot_mult_day2_mod3,slot_mult_day2_mod5,slot_mult_day2_mod7,slot_mult_day2_mod10,slot_mult_day3,slot_mult_day3_abs_log1p,slot_mult_day3_is_even,slot_mult_day3_mod3,slot_mult_day3_mod5,slot_mult_day3_mod7,slot_mult_day3_mod10,slot_initial_total,slot_initial_total_abs_log1p,slot_initial_total_is_even,slot_initial_total_mod3,slot_initial_total_mod5,slot_initial_total_mod7,slot_initial_total_mod10,gcd_all,n_multiple_pairs,y
2,7,1,1,1,1,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,407,6.0112671744041615,0,2,2,1,7,1,1,29.0
4,3,0,3,3,3,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,368,5.910796644040527,1,2,3,4,8,1,1,43.0
3,4,0,2,2,2,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,184,5.220355825078324,1,1,4,2,4,2,4,30.0
3,2,4,0,0,0,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,258,5.556828061699537,1,0,3,6,8,1,1,37.0
1,4,0,4,4,4,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,316,5.75890177387728,1,1,1,1,6,1,0,43.0
2,2,2,1,1,1,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,232,5.4510384535657,1,1,2,1,2,1,2,32.0
3,6,2,3,3,3,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,233,5.455321115357702,0,2,3,2,3,1,1,25.0
7,6,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,203,5.318119993844216,0,2,3,0,3,1,1,21.0
2,6,0,4,4,4,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,251,5.529429087511423,0,2,1,6,1,1,1,42.0
7,1,4,2,2,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,140,4.948759890378168,1,2,0,0,0,1,3,12.0
7,4,1,4,4,4,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,513,6.2422232654551655,0,0,3,2,3,1,3,48.0
2,1,2,3,3,3,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,242,5.493061443340548,1,2,2,4,2,2,4,22.0
1,5,3,3,3,3,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,322,5.777652323222656,1,1,2,0,2,1,2,7.0
1,4,3,2,2,2,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,137,4.927253685157205,0,2,2,4,7,1,1,38.0
4,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,58,4.07753744390572,1,1,3,2,8,1,1,7.0
0,3,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,146,4.990432586778736,1,2,1,6,6,2,3,16.0
4,6,4,0,0,0,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,114,4.74493212836325,1,0,4,2,4,1,3,37.0
4,7,3,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,189,5.247024072160486,0,0,4,0,9,1,0,33.0
6,1,0,0,0,0,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,215,5.375278407684165,0,2,0,5,5,1,0,39.0
4,7,2,3,3,3,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,335,5.817111159963204,0,2,0,6,5,5,5,25.0
3,4,4,1,1,1,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,126,4.844187086458591,1,0,1,0,6,1,2,14.0
3,3,1,0,0,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,156,5.056245805348308,1,0,1,2,6,1,5,48.0
5,6,3,4,4,4,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,232,5.4510384535657,1,1,2,1,2,1,2,32.0
4,1,1,2,2,2,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,430,6.066108090103747,1,1,0,3,0,1,3,27.0
5,3,2,1,1,1,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,245,5.5053315359323625,0,2,0,0,5,1,1,5.0
2,5,2,1,1,1,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,158,5.0689042022202315,1,2,3,4,8,2,3,28.0
5,2,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,196,5.2832037287379885,1,1,1,0,6,1,1,36.0
6,7,2,3,3,3,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,359,5.886104031450156,0,2,4,2,9,1,0,34.0
1,7,0,0,0,0,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,332,5.808142489980444,1,2,2,3,2,1,1,28.0
4,5,4,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,137,4.927253685157205,0,2,2,4,7,1,1,41.0
7,1,4,0,0,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,175,5.170483995038151,0,1,0,0,5,1,3,43.0
2,2,1,3,3,3,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,334,5.814130531825066,1,1,4,5,4,1,1,14.0
7,6,4,3,3,3,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,144,4.976733742420574,1,0,4,4,4,2,6,18.0
6,0,3,3,3,3,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,301,5.71042701737487,0,1,1,0,1,1,1,13.0
2,3,3,0,0,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,84,4.442651256490317,1,0,4,0,4,1,4,32.0
1,6,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,35,3.58351893845611,0,2,0,0,5,1,1,14.0
3,5,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,64,4.174387269895637,1,1,4,1,4,1,2,34.0
7,4,0,4,4,4,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,368,5.910796644040527,1,2,3,4,8,1,1,43.0
7,7,0,2,2,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,103,4.6443908991413725,0,1,3,5,3,1,1,23.0
4,1,4,2,2,2,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,89,4.499809670330265,0,2,4,5,9,1,1,9.0
1,3,3,0,0,0,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,283,5.648974238161206,0,1,3,3,3,1,0,10.0
5,4,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,137,4.927253685157205,0,2,2,4,7,1,1,44.0
4,0,2,0,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,130,4.875197323201151,1,1,0,4,0,1,3,6.0
2,3,4,1,1,1,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,215,5.375278407684165,0,2,0,5,5,1,2,11.0
2,3,1,1,1,1,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,400,5.993961427306569,1,1,0,1,0,2,3,22.0
1,4,1,3,3,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,191,5.2574953720277815,0,2,1,2,1,1,0,23.0
2,1,4,1,1,1,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,265,5.583496308781699,0,1,0,6,5,1,3,31.0
1,5,1,3,3,3,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,318,5.765191102784844,1,0,3,3,8,1,1,45.0
0,3,2,2,2,2,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,230,5.442417710521793,1,2,0,6,0,1,1,5.0
2,6,4,2,2,2,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,264,5.579729825986222,1,0,4,5,4,1,3,8.0
2,6,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,71,4.276666119016055,0,2,1,1,1,1,1,41.0
6,6,2,4,4,4,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,153,5.0369526024136295,0,0,3,6,3,1,3,10.0
1,1,3,2,2,2,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,110,4.709530201312334,1,2,0,5,0,1,4,45.0
7,0,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,109,4.700480365792417,0,1,4,4,9,1,2,43.0
1,1,0,2,2,2,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,192,5.262690188904886,1,0,2,3,2,1,3,42.0
6,3,1,0,0,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,91,4.5217885770490405,0,1,1,0,1,1,1,39.0
2,0,0,0,0,0,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,296,5.6937321388027,1,2,1,2,6,1,1,21.0
1,0,2,4,4,4,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,92,4.532599493153256,1,2,2,1,2,1,2,14.0
2,2,3,0,0,0,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,154,5.043425116919247,1,1,4,0,4,1,1,1.0
2,3,3,4,4,4,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,302,5.713732805509369,1,2,2,1,2,1,1,42.0
6,3,1,0,0,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,113,4.736198448394496,0,2,3,1,3,1,0,33.0
1,5,1,1,1,1,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,102,4.634728988229636,1,0,2,4,2,1,3,11.0
0,4,4,3,3,3,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,561,6.331501849893691,0,0,1,1,1,1,2,41.0
2,2,2,0,0,0,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,265,5.583496308781699,0,1,0,6,5,1,3,31.0
4,2,4,1,1,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,82,4.418840607796598,1,1,2,5,2,1,1,43.0
1,2,1,0,0,0,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,437,6.082218910376446,0,2,2,3,7,1,1,3.0
2,6,4,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,49,3.912023005428146,0,1,4,0,9,1,1,9.0
7,2,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,59,4.0943445622221,0,2,4,3,9,1,3,7.0
4,0,0,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,164,5.10594547390058,1,2,4,3,4,1,2,40.0
3,5,1,0,0,0,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,309,5.736572297479192,0,0,4,1,9,1,1,5.0
3,2,0,1,1,1,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,372,5.921578419643816,1,0,2,1,2,1,1,22.0
1,3,4,3,3,3,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,569,6.345636360828596,0,2,4,2,9,1,1,11.0
7,7,4,2,2,2,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,480,6.175867270105761,1,0,0,4,0,1,3,46.0
7,0,4,4,4,4,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,168,5.1298987149230735,1,0,3,0,8,1,2,21.0
3,7,1,2,2,2,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,191,5.2574953720277815,0,2,1,2,1,1,2,11.0
0,2,3,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,112,4.727387818712341,1,1,2,0,2,1,1,49.0
3,0,0,4,4,4,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,316,5.75890177387728,1,1,1,1,6,1,3,6.0
2,6,1,4,4,4,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,339,5.8289456176102075,0,0,4,3,9,1,2,19.0
2,6,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,254,5.541263545158426,1,2,4,2,4,1,0,23.0
0,0,3,1,1,1,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,289,5.66988092298052,0,1,4,2,9,1,1,34.0
7,3,0,4,4,4,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,266,5.58724865840025,1,2,1,0,6,1,2,19.0
0,4,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,145,4.983606621708336,0,1,0,5,5,1,2,15.0
4,4,3,2,2,2,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,277,5.627621113690637,0,1,2,4,7,1,2,43.0
2,5,0,4,4,4,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,287,5.662960480135946,0,2,2,0,7,1,1,8.0
0,1,3,4,4,4,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,152,5.030437921392435,1,2,2,5,2,1,2,12.0
5,6,1,0,0,0,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,359,5.886104031450156,0,2,4,2,9,1,3,23.0
7,6,2,2,2,2,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,453,6.118097198041348,0,0,3,5,3,1,1,19.0
2,2,0,2,2,2,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,264,5.579729825986222,1,0,4,5,4,4,6,12.0
6,0,4,2,2,2,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,346,5.849324779946859,1,1,1,3,6,1,0,8.0
2,0,1,2,2,2,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,290,5.673323267171493,1,2,0,3,0,1,3,30.0
5,3,3,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,90,4.51085950651685,1,0,0,6,0,3,6,12.0
7,5,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,270,5.602118820879701,1,0,0,4,0,1,3,49.0
0,4,3,1,1,1,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,237,5.472270673671475,0,0,2,6,7,1,2,48.0
1,2,3,0,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,113,4.736198448394496,0,2,3,1,3,1,1,49.0
2,2,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,265,5.583496308781699,0,1,0,6,5,1,2,5.0
4,1,4,3,3,3,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,178,5.187385805840755,1,1,3,3,8,1,1,50.0
5,2,0,2,2,2,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,360,5.8888779583328805,1,0,0,3,0,1,2,35.0
2,0,4,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,59,4.0943445622221,0,2,4,3,9,1,2,5.0
5,3,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,77,4.356708826689592,0,2,2,0,7,1,1,12.0
2,7,3,0,0,0,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,274,5.616771097666572,1,1,4,1,4,1,0,36.0
0,1,3,1,1,1,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,233,5.455321115357702,0,2,3,2,3,1,1,38.0
3,4,2,1,1,1,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,116,4.762173934797756,1,2,1,4,6,2,5,12.0
1,6,4,0,0,0,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,122,4.812184355372417,1,2,2,3,2,2,5,24.0
2,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,109,4.700480365792417,0,1,4,4,9,1,1,13.0
1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,110,4.709530201312334,1,2,0,5,0,1,1,47.0
7,3,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,95,4.564348191467836,0,2,0,4,5,1,1,4.0
1,3,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,71,4.276666119016055,0,2,1,1,1,1,1,41.0
6,1,3,2,2,2,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,1,3,18.0
0,2,0,1,1,1,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,266,5.58724865840025,1,2,1,0,6,1,3,19.0
5,0,4,0,0,0,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,217,5.384495062789089,0,1,2,0,7,1,0,9.0
1,6,3,0,0,0,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,611,6.416732282512326,0,2,1,2,1,1,1,22.0
5,3,4,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,96,4.574710978503383,1,0,1,5,6,1,3,6.0
3,2,4,4,4,4,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,192,5.262690188904886,1,0,2,3,2,1,2,21.0
1,1,0,1,1,1,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,214,5.3706380281276624,1,1,4,4,4,2,3,32.0
3,3,4,1,1,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,273,5.6131281063880705,0,0,3,0,3,1,1,42.0
5,2,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,491,6.198478716492308,0,2,1,1,1,1,0,49.0
4,5,2,1,1,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,59,4.0943445622221,0,2,4,3,9,1,1,7.0
2,6,3,4,4,4,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,227,5.429345628954441,0,2,2,3,7,1,1,45.0
6,0,1,3,3,3,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,336,5.820082930352362,1,0,1,0,6,1,3,48.0
3,6,4,3,3,3,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,226,5.424950017481403,1,1,1,2,6,1,0,2.0
5,5,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,57,4.060443010546419,0,0,2,1,7,1,3,5.0
0,1,4,2,2,2,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,222,5.407171771460119,1,0,2,5,2,1,2,40.0
2,0,3,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,106,4.672828834461906,1,1,1,1,6,1,1,13.0
3,4,3,2,2,2,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,316,5.75890177387728,1,1,1,1,6,1,1,41.0
6,2,2,4,4,4,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,294,5.68697535633982,1,0,4,0,4,1,2,47.0
4,3,0,1,1,1,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,189,5.247024072160486,0,0,4,0,9,1,1,18.0
7,5,4,2,2,2,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,412,6.023447592961033,1,1,2,6,2,1,1,40.0
7,0,0,2,2,2,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,228,5.43372200355424,1,0,3,4,8,3,5,33.0
4,2,4,1,1,1,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,241,5.488937726156687,0,1,1,3,1,1,1,46.0
0,4,2,0,0,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,284,5.652489180268651,1,2,4,4,4,1,2,34.0
2,7,3,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,123,4.820281565605037,0,0,3,4,3,1,2,30.0
5,1,3,2,2,2,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,280,5.638354669333745,1,1,0,0,0,1,2,8.0
3,3,0,0,0,0,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,166,5.117993812416755,1,1,1,5,6,1,1,13.0
