slot_group_a_label,slot_group_b_label,slot_ra,slot_ra_abs_log1p,slot_ra_is_even,slot_ra_mod3,slot_ra_mod5,slot_ra_mod7,slot_ra_mod10,slot_rb,slot_rb_abs_log1p,slot_rb_is_even,slot_rb_mod3,slot_rb_mod5,slot_rb_mod7,slot_rb_mod10,slot_total,slot_total_abs_log1p,slot_total_is_even,slot_total_mod3,slot_total_mod5,slot_total_mod7,slot_total_mod10,slot_b_leaves,slot_b_leaves_abs_log1p,slot_b_leaves_sign,slot_b_leaves_is_even,slot_b_leaves_mod3,slot_b_leaves_mod5,slot_b_leaves_mod7,slot_b_leaves_mod10,gcd_all,n_multiple_pairs,y
5,5,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,351,5.863631175598097,0,0,1,1,1,77,4.356708826689592,1,0,2,2,0,7,1,1,196.0
2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,77,4.356708826689592,0,2,2,0,7,39,3.6888794541139363,1,0,0,4,4,9,1,0,16.0
2,2,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,735,6.601230118728877,0,0,0,0,5,184,5.220355825078324,1,1,1,4,2,4,1,0,166.0
3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,63,4.1588830833596715,0,0,3,0,3,4,1.6094379124341003,1,1,1,4,4,4,1,3,5.0
5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,105,4.663439094112067,0,0,0,0,5,35,3.58351893845611,1,0,2,0,0,5,1,2,25.0
7,7,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,46,3.8501476017100584,1,1,1,4,6,9,2.302585092994046,1,0,0,4,2,9,1,5,14.0
8,8,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,198,5.293304824724492,1,0,3,2,8,111,4.718498871295094,1,0,0,1,6,1,1,3,69.0
6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,57,4.060443010546419,0,0,2,1,7,30,3.4339872044851463,1,1,0,0,2,0,1,4,8.0
1,1,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,80,4.394449154672439,1,2,0,3,0,39,3.6888794541139363,1,0,0,4,4,9,1,1,9.0
0,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,65,4.189654742026425,0,2,0,2,5,11,2.4849066497880004,1,0,2,1,4,1,1,0,4.0
3,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,39,3.6888794541139363,1,0,0,4,4,9,1,3,61.0
9,9,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,42,3.7612001156935624,1,0,2,0,2,9,2.302585092994046,1,0,0,4,2,9,1,0,21.0
6,6,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,306,5.726847747587197,1,0,1,5,6,26,3.295836866004329,1,1,2,1,5,6,1,0,161.0
3,3,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,532,6.278521424165844,1,1,2,0,2,175,5.170483995038151,1,0,1,0,0,5,1,2,21.0
1,1,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,437,6.082218910376446,0,2,2,3,7,173,5.159055299214529,1,0,2,3,5,3,1,0,34.0
9,9,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,400,5.993961427306569,1,1,0,1,0,55,4.02535169073515,1,0,1,0,6,5,1,2,45.0
8,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,66,4.204692619390966,1,0,1,3,6,25,3.258096538021482,1,0,1,0,4,5,1,5,8.0
6,6,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,595,6.39024066706535,0,1,0,0,5,67,4.219507705176107,1,0,1,2,4,7,1,1,108.0
8,8,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,1,0,1,6,6,1,0,29.0
1,1,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,253,5.537334267018537,0,1,3,1,3,19,2.995732273553991,1,0,1,4,5,9,1,1,102.0
9,9,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,110,4.709530201312334,1,2,0,5,0,36,3.6109179126442243,1,1,0,1,1,6,2,2,24.0
0,0,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,180,5.198497031265826,1,0,0,5,0,29,3.4011973816621555,1,0,2,4,1,9,1,3,7.0
6,6,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,1,0,2,0,5,5,1,1,5.0
9,9,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,465,6.144185634125646,0,0,0,3,5,126,4.844187086458591,1,1,0,1,0,6,1,0,215.0
8,8,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,384,5.953243334287785,1,0,4,6,4,248,5.517452896464707,1,1,2,3,3,8,1,2,40.0
3,3,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,180,5.198497031265826,1,0,0,5,0,77,4.356708826689592,1,0,2,2,0,7,1,2,31.0
2,2,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,592,6.385194398997726,1,1,2,4,2,47,3.871201010907891,1,0,2,2,5,7,1,2,101.0
3,3,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,91,4.5217885770490405,0,1,1,0,1,54,4.007333185232471,1,1,0,4,5,4,1,1,23.0
8,8,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,260,5.564520407322694,1,2,0,1,0,72,4.290459441148391,1,1,0,2,2,2,1,1,45.0
7,7,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,132,4.890349128221754,1,0,2,6,2,3,1.3862943611198906,1,0,0,3,3,3,1,3,57.0
9,9,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,70,4.2626798770413155,1,1,0,0,0,15,2.772588722239781,1,0,0,0,1,5,1,1,5.0
1,1,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,448,6.1070228877422545,1,1,3,0,8,71,4.276666119016055,1,0,2,1,1,1,1,0,25.0
0,0,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,315,5.755742213586912,0,0,0,0,5,32,3.4965075614664802,1,1,2,2,4,2,1,1,52.0
3,3,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,80,4.394449154672439,1,2,0,3,0,18,2.9444389791664403,1,1,0,3,4,8,1,4,54.0
0,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,184,5.220355825078324,1,1,4,2,4,14,2.70805020110221,1,1,2,4,0,4,1,4,9.0
2,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,132,4.890349128221754,1,0,2,6,2,47,3.871201010907891,1,0,2,2,5,7,1,1,49.0
4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,80,4.394449154672439,1,2,0,3,0,59,4.0943445622221,1,0,2,4,3,9,1,3,1.0
1,1,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,273,5.6131281063880705,0,0,3,0,3,55,4.02535169073515,1,0,1,0,6,5,1,1,75.0
7,7,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,33,3.5263605246161616,0,0,3,5,3,20,3.044522437723423,1,1,2,0,6,0,1,1,4.0
2,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,7,2.0794415416798357,1,0,1,2,0,7,1,3,3.0
9,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,30,3.4339872044851463,1,0,0,2,0,0,0.0,0,1,0,0,0,0,1,3,20.0
5,5,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,513,6.2422232654551655,0,0,3,2,3,51,3.9512437185814275,1,0,0,1,2,1,1,0,165.0
2,2,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,432,6.07073772800249,1,0,2,5,2,88,4.48863636973214,1,1,1,3,4,8,8,5,128.0
5,5,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,198,5.293304824724492,1,0,3,2,8,13,2.6390573296152584,1,0,1,3,6,3,1,0,95.0
7,7,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,44,3.8066624897703196,1,2,4,2,4,10,2.3978952727983707,1,1,1,0,3,0,1,0,2.0
7,7,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,132,4.890349128221754,1,0,2,6,2,34,3.5553480614894135,1,1,1,4,6,4,1,2,74.0
5,5,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,0,3,4,8,0,0.0,0,1,0,0,0,0,1,2,2.0
8,8,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,108,4.6913478822291435,1,0,3,3,8,24,3.2188758248682006,1,1,0,4,3,4,2,5,12.0
8,8,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,486,6.18826412308259,1,0,1,3,6,55,4.02535169073515,1,0,1,0,6,5,1,1,134.0
3,3,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,96,4.574710978503383,1,0,1,5,6,9,2.302585092994046,1,0,0,4,2,9,1,3,55.0
1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,144,4.976733742420574,1,0,4,4,4,31,3.4657359027997265,1,0,1,1,3,1,1,3,41.0
4,4,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,56,4.04305126783455,1,2,1,0,6,14,2.70805020110221,1,1,2,4,0,4,1,1,30.0
7,7,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,240,5.484796933490655,1,0,0,2,0,20,3.044522437723423,1,1,2,0,6,0,1,4,10.0
1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,111,4.718498871295094,0,0,1,6,1,46,3.8501476017100584,1,1,1,1,4,6,1,4,28.0
3,3,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,198,5.293304824724492,1,0,3,2,8,91,4.5217885770490405,1,0,1,1,0,1,1,3,85.0
2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,288,5.666426688112432,1,0,3,1,8,137,4.927253685157205,1,0,2,2,4,7,1,3,55.0
3,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,286,5.659482215759621,1,1,1,6,6,73,4.30406509320417,1,0,1,3,3,3,1,0,83.0
4,4,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,595,6.39024066706535,0,1,0,0,5,127,4.852030263919617,1,0,1,2,1,7,1,0,83.0
5,5,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,99,4.605170185988092,0,0,4,1,9,83,4.430816798843313,1,0,2,3,6,3,1,3,7.0
5,5,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,520,6.255750041753367,1,1,0,2,0,97,4.584967478670572,1,0,1,2,6,7,1,1,23.0
5,5,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,462,6.137727054086234,1,0,2,0,2,145,4.983606621708336,1,0,1,0,5,5,1,2,218.0
2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,175,5.170483995038151,0,1,0,0,5,49,3.912023005428146,1,0,1,4,0,9,1,0,26.0
8,8,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,153,5.0369526024136295,0,0,3,6,3,79,4.382026634673881,1,0,1,4,2,9,1,0,11.0
3,3,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,407,6.0112671744041615,0,2,2,1,7,35,3.58351893845611,1,0,2,0,0,5,1,1,113.0
6,6,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,518,6.251903883165888,1,2,3,0,8,354,5.872117789475416,1,1,0,4,4,4,1,1,53.0
5,5,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,247,5.5134287461649825,0,1,2,2,7,17,2.8903717578961645,1,0,2,2,3,7,1,0,87.0
3,3,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,504,6.22455842927536,1,0,4,0,4,12,2.5649493574615367,1,1,0,2,5,2,2,4,276.0
9,9,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,184,5.220355825078324,1,1,4,2,4,17,2.8903717578961645,1,0,2,2,3,7,1,2,29.0
7,7,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,12,2.5649493574615367,1,1,0,2,5,2,2,4,12.0
8,8,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,105,4.663439094112067,0,0,0,0,5,64,4.174387269895637,1,1,1,4,1,4,1,2,6.0
9,9,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,510,6.236369590203704,1,0,0,6,0,318,5.765191102784844,1,1,0,3,3,8,1,1,42.0
3,3,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,440,6.089044875446846,1,2,0,6,0,110,4.709530201312334,1,1,2,0,5,0,1,3,132.0
7,7,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,36,3.6109179126442243,1,0,1,1,6,11,2.4849066497880004,1,0,2,1,4,1,1,3,16.0
5,5,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,304,5.720311776607412,1,1,4,3,4,206,5.332718793265369,1,1,2,1,3,6,2,2,22.0
4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,228,5.43372200355424,1,0,3,4,8,129,4.867534450455582,1,0,0,4,3,9,1,3,23.0
9,9,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,132,4.890349128221754,1,0,2,6,2,14,2.70805020110221,1,1,2,4,0,4,1,2,10.0
5,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,100,4.61512051684126,1,1,0,2,0,12,2.5649493574615367,1,1,0,2,5,2,1,3,28.0
4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,54,4.007333185232471,1,0,4,5,4,0,0.0,0,1,0,0,0,0,1,2,9.0
0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,35,3.58351893845611,0,2,0,0,5,13,2.6390573296152584,1,0,1,3,6,3,1,0,7.0
6,6,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,336,5.820082930352362,1,0,1,0,6,57,4.060443010546419,1,0,0,2,1,7,1,1,39.0
5,5,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,462,6.137727054086234,1,0,2,0,2,68,4.23410650459726,1,1,2,3,5,8,2,1,196.0
8,8,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,296,5.6937321388027,1,2,1,2,6,25,3.258096538021482,1,0,1,0,4,5,1,2,197.0
5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,210,5.351858133476067,1,0,0,0,0,79,4.382026634673881,1,0,1,4,2,9,1,1,41.0
5,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,140,4.948759890378168,1,2,0,0,0,49,3.912023005428146,1,0,1,4,0,9,1,3,21.0
8,8,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,1,0,1,1,1,1,1,5,2.0
1,1,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,294,5.68697535633982,1,0,4,0,4,49,3.912023005428146,1,0,1,4,0,9,1,2,14.0
9,9,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,80,4.394449154672439,1,2,0,3,0,20,3.044522437723423,1,1,2,0,6,0,1,4,50.0
3,3,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,126,4.844187086458591,1,0,1,0,6,19,2.995732273553991,1,0,1,4,5,9,1,0,41.0
1,1,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,496,6.208590026096629,1,1,1,6,6,68,4.23410650459726,1,1,2,3,5,8,2,0,118.0
0,0,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,266,5.58724865840025,1,2,1,0,6,191,5.2574953720277815,1,0,2,1,2,1,1,2,37.0
8,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,162,5.093750200806762,1,0,2,1,2,66,4.204692619390966,1,1,0,1,3,6,3,5,15.0
5,5,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,442,6.093569770045136,1,1,2,1,2,297,5.697093486505405,1,0,0,2,3,7,1,1,9.0
3,3,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,112,4.727387818712341,1,1,2,0,2,49,3.912023005428146,1,0,1,4,0,9,1,3,7.0
2,2,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,95,4.564348191467836,0,2,0,4,5,23,3.1780538303479458,1,0,2,3,2,3,1,0,37.0
2,2,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,64,4.174387269895637,1,1,4,1,4,15,2.772588722239781,1,0,0,0,1,5,1,2,33.0
6,6,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,360,5.8888779583328805,1,0,0,3,0,29,3.4011973816621555,1,0,2,4,1,9,1,4,7.0
3,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,50,3.9318256327243257,1,2,0,1,0,19,2.995732273553991,1,0,1,4,5,9,1,5,6.0
4,4,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,120,4.795790545596741,1,0,0,1,0,33,3.5263605246161616,1,0,0,3,5,3,1,2,55.0
8,8,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,496,6.208590026096629,1,1,1,6,6,20,3.044522437723423,1,1,2,0,6,0,4,3,104.0
6,6,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,391,5.971261839790462,0,1,1,6,1,9,2.302585092994046,1,0,0,4,2,9,1,0,129.0
9,9,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,77,4.356708826689592,0,2,2,0,7,1,0.6931471805599453,1,0,1,1,1,1,1,3,34.0
9,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,280,5.638354669333745,1,1,0,0,0,54,4.007333185232471,1,1,0,4,5,4,1,3,26.0
3,3,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,396,5.983936280687191,1,0,1,4,6,124,4.8283137373023015,1,1,1,4,5,4,2,3,8.0
6,6,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,1,4,4,4,2,4,14.0
2,2,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,630,6.447305862541213,1,0,0,0,0,11,2.4849066497880004,1,0,2,1,4,1,1,2,409.0
9,9,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,48,3.8918202981106265,1,0,3,6,8,0,0.0,0,1,0,0,0,0,1,2,40.0
4,4,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,270,5.602118820879701,1,0,0,4,0,29,3.4011973816621555,1,0,2,4,1,9,1,1,31.0
8,8,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,243,5.497168225293202,0,0,3,5,3,48,3.8918202981106265,1,1,0,3,6,8,1,1,6.0
9,9,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,405,6.0063531596017325,0,0,0,6,5,21,3.091042453358316,1,0,0,1,0,1,3,3,60.0
9,9,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,684,6.529418838262226,1,0,4,5,4,25,3.258096538021482,1,0,1,0,4,5,1,1,227.0
7,7,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,760,6.634633357861686,1,1,0,4,0,196,5.2832037287379885,1,1,1,1,0,6,1,0,222.0
1,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,171,5.147494476813453,0,0,1,3,1,9,2.302585092994046,1,0,0,4,2,9,1,4,10.0
0,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,108,4.6913478822291435,1,0,3,3,8,41,3.7376696182833684,1,0,2,1,6,1,1,1,7.0
3,3,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,75,4.330733340286331,0,0,0,5,5,25,3.258096538021482,1,0,1,0,4,5,5,4,25.0
6,6,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,120,4.795790545596741,1,0,0,1,0,13,2.6390573296152584,1,0,1,3,6,3,1,3,47.0
3,3,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,88,4.48863636973214,1,1,3,4,8,0,0.0,0,1,0,0,0,0,1,2,22.0
7,7,12,2.5649493574615367,1,0,2,5,2,11,2.4849066497880004,0,2,1,4,1,460,6.133398042996649,1,1,0,5,0,153,5.0369526024136295,1,0,0,3,6,3,1,0,67.0
5,5,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,105,4.663439094112067,0,0,0,0,5,64,4.174387269895637,1,1,1,4,1,4,1,2,6.0
1,1,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,228,5.43372200355424,1,0,3,4,8,74,4.31748811353631,1,1,2,4,4,4,1,0,22.0
7,7,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,286,5.659482215759621,1,1,1,6,6,67,4.219507705176107,1,0,1,2,4,7,1,0,37.0
1,1,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,162,5.093750200806762,1,0,2,1,2,20,3.044522437723423,1,1,2,0,6,0,1,3,61.0
2,2,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,144,4.976733742420574,1,0,4,4,4,58,4.07753744390572,1,1,1,3,2,8,1,0,26.0
6,6,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,143,4.969813299576001,0,2,3,3,3,21,3.091042453358316,1,0,0,1,0,1,1,0,67.0
2,2,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,190,5.25227342804663,1,1,0,1,0,106,4.672828834461906,1,1,1,1,1,6,1,0,4.0
0,0,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,304,5.720311776607412,1,1,4,3,4,24,3.2188758248682006,1,1,0,4,3,4,4,4,52.0
2,2,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,165,5.111987788356544,0,0,0,4,5,83,4.430816798843313,1,0,2,3,6,3,1,0,16.0
2,2,10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,646,6.472346294500901,1,1,1,2,6,126,4.844187086458591,1,1,0,1,0,6,1,1,180.0
9,9,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,570,6.3473892096560105,1,0,0,3,0,89,4.499809670330265,1,0,2,4,5,9,1,0,121.0
7,7,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,406,6.008813185442595,1,1,1,0,6,45,3.828641396489095,1,0,0,0,3,5,1,2,13.0
7,7,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,112,4.727387818712341,1,1,2,0,2,8,2.1972245773362196,1,1,2,3,1,8,2,3,24.0
6,6,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,242,5.493061443340548,1,2,2,4,2,16,2.833213344056216,1,1,1,1,2,6,1,1,50.0
7,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,54,4.007333185232471,1,0,4,5,4,22,3.1354942159291497,1,1,1,2,1,2,1,0,2.0
6,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,96,4.574710978503383,1,0,1,5,6,27,3.332204510175204,1,0,0,2,6,7,1,3,5.0
0,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,1,2,0,0,0,69,4.248495242049359,1,0,0,4,6,9,1,2,31.0
5,5,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,119,4.787491742782046,0,2,4,0,9,4,1.6094379124341003,1,1,1,4,4,4,1,1,66.0
2,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,91,4.5217885770490405,0,1,1,0,1,6,1.9459101490553132,1,1,0,1,6,6,1,4,7.0
8,8,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,266,5.58724865840025,1,2,1,0,6,27,3.332204510175204,1,0,0,2,6,7,1,2,11.0
1,1,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,819,6.709304340258298,0,0,4,0,9,218,5.389071729816501,1,1,2,3,1,8,1,0,172.0
0,0,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,720,6.580639137284949,1,0,0,6,0,183,5.214935757608986,1,0,0,3,1,3,1,2,217.0
3,3,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,44,3.8066624897703196,1,2,4,2,4,19,2.995732273553991,1,0,1,4,5,9,1,3,3.0
7,7,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,190,5.25227342804663,1,1,0,1,0,11,2.4849066497880004,1,0,2,1,4,1,1,1,99.0
3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,119,4.787491742782046,0,2,4,0,9,57,4.060443010546419,1,0,0,2,1,7,1,1,11.0
