slot_owner,slot_item,slot_currency_symbol,slot_initial_price,slot_initial_price_abs_log1p,slot_initial_price_mod3,slot_initial_price_mod7,slot_rate1,slot_rate1_abs_log1p,slot_rate1_is_even,slot_rate1_mod3,slot_rate1_mod5,slot_rate1_mod7,slot_rate1_mod10,slot_rate2,slot_rate2_abs_log1p,slot_rate2_is_even,slot_rate2_mod3,slot_rate2_mod5,slot_rate2_mod7,slot_rate2_mod10,slot_rate3,slot_rate3_abs_log1p,slot_rate3_is_even,slot_rate3_mod3,slot_rate3_mod5,slot_rate3_mod7,slot_rate3_mod10,gcd_all,n_multiple_pairs,y
5,2,4,7000,8.853808274977197,1,0,18,2.9444389791664403,1,0,3,4,8,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,1,3,2726.5
2,6,0,6600,8.79497643168877,0,6,14,2.70805020110221,1,2,4,0,4,45,3.828641396489095,0,0,0,3,5,40,3.713572066704308,1,1,0,5,0,1,1,1873.08
4,5,4,14500,9.581972891547895,1,3,36,3.6109179126442243,1,0,1,1,6,19,2.995732273553991,0,1,4,5,9,22,3.1354942159291497,1,1,2,1,2,1,0,5863.1
0,2,5,7000,8.853808274977197,1,0,10,2.3978952727983707,1,1,0,3,0,34,3.5553480614894135,1,1,4,6,4,30,3.4339872044851463,1,0,0,2,0,2,2,2910.6
4,6,2,28400,10.254179634797001,2,1,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,30,3.4339872044851463,1,0,0,2,0,10,4,14313.6
9,0,8,15500,9.648659816955295,2,2,50,3.9318256327243257,1,2,0,1,0,47,3.871201010907891,0,2,2,5,7,12,2.5649493574615367,1,0,2,5,2,1,1,3614.6
0,1,8,14500,9.581972891547895,1,3,27,3.332204510175204,0,0,2,6,7,38,3.6635616461296463,1,2,3,3,8,39,3.6888794541139363,0,0,4,4,9,1,0,4003.25
2,0,7,9400,9.148571345578551,1,6,48,3.8918202981106265,1,0,3,6,8,38,3.6635616461296463,1,2,3,3,8,14,2.70805020110221,1,2,4,0,4,2,0,2606.28
3,6,1,26800,10.196194479235656,1,4,10,2.3978952727983707,1,1,0,3,0,35,3.58351893845611,0,2,0,0,5,33,3.5263605246161616,0,0,3,5,3,1,1,10504.26
0,1,3,20000,9.90353755128617,2,1,32,3.4965075614664802,1,2,2,4,2,50,3.9318256327243257,1,2,0,1,0,38,3.6635616461296463,1,2,3,3,8,2,2,4216.0
7,0,7,25100,10.130662964963708,2,5,40,3.713572066704308,1,1,0,5,0,33,3.5263605246161616,0,0,3,5,3,11,2.4849066497880004,0,2,1,4,1,1,1,8980.28
5,3,5,20200,9.913487387114461,1,5,27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,19,2.995732273553991,0,1,4,5,9,1,1,9674.85
2,0,6,3100,8.03947991910045,1,6,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,31,3.4657359027997265,0,1,1,3,1,1,3,1283.4
1,2,2,17100,9.746892220313054,0,6,40,3.713572066704308,1,1,0,5,0,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,10,5,7387.2
4,0,7,27000,10.203629181337648,0,1,42,3.7612001156935624,1,0,2,0,2,46,3.8501476017100584,1,1,1,4,6,39,3.6888794541139363,0,0,4,4,9,1,0,5158.4
5,0,6,15000,9.61587214452889,0,6,18,2.9444389791664403,1,0,3,4,8,47,3.871201010907891,0,2,2,5,7,32,3.4965075614664802,1,2,2,4,2,1,0,4432.92
8,1,5,18300,9.814710982145282,0,2,28,3.367295829986474,1,1,3,0,8,49,3.912023005428146,0,1,4,0,9,31,3.4657359027997265,0,1,1,3,1,1,0,4636.63
5,1,5,20700,9.937937287265354,0,1,50,3.9318256327243257,1,2,0,1,0,13,2.6390573296152584,0,1,3,6,3,19,2.995732273553991,0,1,4,5,9,1,1,7293.65
8,6,0,2900,7.972810784121404,2,2,21,3.091042453358316,0,0,1,0,1,10,2.3978952727983707,1,1,0,3,0,29,3.4011973816621555,0,2,4,1,9,1,2,1463.95
7,2,5,15400,9.642187721358466,1,0,45,3.828641396489095,0,0,0,3,5,34,3.5553480614894135,1,1,4,6,4,11,2.4849066497880004,0,2,1,4,1,1,1,4975.28
1,0,1,13200,9.488047863280759,0,5,19,2.995732273553991,0,1,4,5,9,50,3.9318256327243257,1,2,0,1,0,20,3.044522437723423,1,2,0,6,0,1,2,4276.8
8,3,2,27200,10.211009016314167,2,5,40,3.713572066704308,1,1,0,5,0,43,3.784189633918261,0,1,3,1,3,35,3.58351893845611,0,2,0,0,5,1,1,6046.56
5,6,8,23800,10.077482875583607,1,0,29,3.4011973816621555,0,2,4,1,9,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,1,0,11580.2
2,2,7,21700,9.985113621416073,1,0,16,2.833213344056216,1,1,1,2,6,37,3.6375861597263857,0,1,2,2,7,33,3.5263605246161616,0,0,3,5,3,1,0,7694.04
6,0,1,24200,10.094149233605084,2,1,32,3.4965075614664802,1,2,2,4,2,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,1,0,8507.75
9,5,3,12600,9.441531454869693,0,0,35,3.58351893845611,0,2,0,0,5,31,3.4657359027997265,0,1,1,3,1,27,3.332204510175204,0,0,2,6,7,1,1,4125.3
2,1,0,28100,10.243560441877241,2,2,11,2.4849066497880004,0,2,1,4,1,21,3.091042453358316,0,0,1,0,1,19,2.995732273553991,0,1,4,5,9,1,0,16003.26
9,4,1,14900,9.60918360377546,2,4,39,3.6888794541139363,0,0,4,4,9,16,2.833213344056216,1,1,1,2,6,33,3.5263605246161616,0,0,3,5,3,1,0,5115.29
1,7,1,19200,9.862717639992917,0,6,36,3.6109179126442243,1,0,1,1,6,22,3.1354942159291497,1,1,2,1,2,31,3.4657359027997265,0,1,1,3,1,1,0,6613.4
3,7,1,17300,9.758519582283522,2,3,15,2.772588722239781,0,0,0,1,5,34,3.5553480614894135,1,1,4,6,4,13,2.6390573296152584,0,1,3,6,3,1,0,8443.61
9,2,7,5600,8.630700432209832,2,0,11,2.4849066497880004,0,2,1,4,1,23,3.1780538303479458,0,2,3,2,3,30,3.4339872044851463,1,0,0,2,0,1,0,2686.38
8,5,0,14200,9.561067663645012,1,4,22,3.1354942159291497,1,1,2,1,2,14,2.70805020110221,1,2,4,0,4,38,3.6635616461296463,1,2,3,3,8,2,0,5905.72
6,5,5,4500,8.412054873292933,0,6,36,3.6109179126442243,1,0,1,1,6,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,3,4,2007.36
5,0,6,22500,10.021315031649332,0,2,24,3.2188758248682006,1,0,4,3,4,34,3.5553480614894135,1,1,4,6,4,34,3.5553480614894135,1,1,4,6,4,2,1,7448.76
3,6,4,26400,10.181157167204903,0,3,16,2.833213344056216,1,1,1,2,6,27,3.332204510175204,0,0,2,6,7,38,3.6635616461296463,1,2,3,3,8,1,1,10036.86
7,2,1,8000,8.987321812850125,2,6,35,3.58351893845611,0,2,0,0,5,45,3.828641396489095,0,0,0,3,5,11,2.4849066497880004,0,2,1,4,1,1,0,2545.4
8,1,5,15800,9.6678285081515,2,1,34,3.5553480614894135,1,1,4,6,4,23,3.1780538303479458,0,2,3,2,3,23,3.1780538303479458,0,2,3,2,3,1,1,6182.76
0,3,3,11900,9.38437770918244,2,0,41,3.7376696182833684,0,2,1,6,1,27,3.332204510175204,0,0,2,6,7,11,2.4849066497880004,0,2,1,4,1,1,0,4561.54
7,0,1,8200,9.012011377036412,1,3,44,3.8066624897703196,1,2,4,2,4,29,3.4011973816621555,0,2,4,1,9,33,3.5263605246161616,0,0,3,5,3,1,0,2184.41
8,7,2,17400,9.76428295481558,0,5,27,3.332204510175204,0,0,2,6,7,17,2.8903717578961645,0,2,2,3,7,13,2.6390573296152584,0,1,3,6,3,1,0,9172.11
1,0,7,4900,8.497194544909547,1,0,10,2.3978952727983707,1,1,0,3,0,36,3.6109179126442243,1,0,1,1,6,40,3.713572066704308,1,1,0,5,0,2,2,1693.44
6,6,8,25200,10.134638955251866,0,0,33,3.5263605246161616,0,0,3,5,3,47,3.871201010907891,0,2,2,5,7,16,2.833213344056216,1,1,1,2,6,1,1,7516.76
9,1,7,8600,9.059633754551479,2,4,30,3.4339872044851463,1,0,0,2,0,23,3.1780538303479458,0,2,3,2,3,17,2.8903717578961645,0,2,2,3,7,1,0,3847.38
7,3,4,5900,8.682877107057168,2,6,47,3.871201010907891,0,2,2,5,7,37,3.6375861597263857,0,1,2,2,7,40,3.713572066704308,1,1,0,5,0,1,0,1182.01
7,4,6,27300,10.214678610538817,0,0,14,2.70805020110221,1,2,4,0,4,11,2.4849066497880004,0,2,1,4,1,17,2.8903717578961645,0,2,2,3,7,1,1,17343.2
9,7,2,10400,9.249657234353133,2,5,33,3.5263605246161616,0,0,3,5,3,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,1,1,5396.02
5,7,4,3700,8.216358332386156,1,4,14,2.70805020110221,1,2,4,0,4,33,3.5263605246161616,0,0,3,5,3,18,2.9444389791664403,1,0,3,4,8,1,0,1748.19
7,0,8,3200,8.071218539969863,2,1,49,3.912023005428146,0,1,4,0,9,27,3.332204510175204,0,0,2,6,7,13,2.6390573296152584,0,1,3,6,3,1,0,1036.48
7,1,5,20800,9.942756341456828,1,3,47,3.871201010907891,0,2,2,5,7,20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,1,1,7849.09
6,6,6,8500,9.04793908261736,1,2,13,2.6390573296152584,0,1,3,6,3,23,3.1780538303479458,0,2,3,2,3,18,2.9444389791664403,1,0,3,4,8,1,0,4669.2
0,0,1,2900,7.972810784121404,2,2,32,3.4965075614664802,1,2,2,4,2,50,3.9318256327243257,1,2,0,1,0,19,2.995732273553991,0,1,4,5,9,1,1,798.66
6,0,4,29900,10.305647203635566,2,3,22,3.1354942159291497,1,1,2,1,2,38,3.6635616461296463,1,2,3,3,8,12,2.5649493574615367,1,0,2,5,2,2,0,12724.48
6,3,3,2600,7.8636512654486515,2,3,44,3.8066624897703196,1,2,4,2,4,32,3.4965075614664802,1,2,2,4,2,20,3.044522437723423,1,2,0,6,0,4,1,792.06
8,7,1,10700,9.278092474027002,2,4,40,3.713572066704308,1,1,0,5,0,11,2.4849066497880004,0,2,1,4,1,19,2.995732273553991,0,1,4,5,9,1,0,4628.18
3,6,8,25200,10.134638955251866,0,0,50,3.9318256327243257,1,2,0,1,0,43,3.784189633918261,0,1,3,1,3,33,3.5263605246161616,0,0,3,5,3,1,1,4811.94
4,3,5,17400,9.76428295481558,0,5,22,3.1354942159291497,1,1,2,1,2,25,3.258096538021482,0,1,0,4,5,21,3.091042453358316,0,0,1,0,1,1,1,8041.41
1,1,0,10100,9.220389707829185,2,6,19,2.995732273553991,0,1,4,5,9,43,3.784189633918261,0,1,3,1,3,20,3.044522437723423,1,2,0,6,0,1,1,3730.54
8,7,1,16200,9.692828247710418,0,2,14,2.70805020110221,1,2,4,0,4,42,3.7612001156935624,1,0,2,0,2,11,2.4849066497880004,0,2,1,4,1,1,1,7191.7
7,2,5,16600,9.717218213494077,1,3,28,3.367295829986474,1,1,3,0,8,23,3.1780538303479458,0,2,3,2,3,29,3.4011973816621555,0,2,4,1,9,1,0,6534.16
2,7,8,10800,9.287394001418473,0,6,13,2.6390573296152584,0,1,3,6,3,16,2.833213344056216,1,1,1,2,6,19,2.995732273553991,0,1,4,5,9,1,1,6393.04
6,4,0,6900,8.839421607620602,0,5,23,3.1780538303479458,0,2,3,2,3,21,3.091042453358316,0,0,1,0,1,30,3.4339872044851463,1,0,0,2,0,1,2,2938.09
1,1,5,13800,9.53249633228804,0,3,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,8,2.1972245773362196,1,2,3,1,8,1,2,9388.69
4,1,8,17800,9.787009914477434,1,6,16,2.833213344056216,1,1,1,2,6,19,2.995732273553991,0,1,4,5,9,38,3.6635616461296463,1,2,3,3,8,1,1,7508.89
4,0,3,7900,8.974744612722734,1,4,38,3.6635616461296463,1,2,3,3,8,28,3.367295829986474,1,1,3,0,8,20,3.044522437723423,1,2,0,6,0,2,1,2821.25
5,3,6,20800,9.942756341456828,1,3,47,3.871201010907891,0,2,2,5,7,43,3.784189633918261,0,1,3,1,3,33,3.5263605246161616,0,0,3,5,3,1,0,4210.07
2,4,0,20800,9.942756341456828,1,3,50,3.9318256327243257,1,2,0,1,0,28,3.367295829986474,1,1,3,0,8,28,3.367295829986474,1,1,3,0,8,2,2,5391.36
3,5,8,13300,9.495594499353297,1,0,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,31,3.4657359027997265,0,1,1,3,1,1,0,6622.12
8,5,7,8000,8.987321812850125,2,6,27,3.332204510175204,0,0,2,6,7,43,3.784189633918261,0,1,3,1,3,12,2.5649493574615367,1,0,2,5,2,1,0,2929.34
0,7,0,13400,9.503084610020228,2,2,50,3.9318256327243257,1,2,0,1,0,32,3.4965075614664802,1,2,2,4,2,12,2.5649493574615367,1,0,2,5,2,2,1,4009.28
0,5,2,23700,10.073272520325904,0,5,35,3.58351893845611,0,2,0,0,5,40,3.713572066704308,1,1,0,5,0,31,3.4657359027997265,0,1,1,3,1,1,0,6377.67
0,5,2,16900,9.735128070758227,1,2,31,3.4657359027997265,0,1,1,3,1,45,3.828641396489095,0,0,0,3,5,19,2.995732273553991,0,1,4,5,9,1,0,5194.98
3,7,4,19400,9.873079890114703,2,3,42,3.7612001156935624,1,0,2,0,2,20,3.044522437723423,1,2,0,6,0,30,3.4339872044851463,1,0,0,2,0,2,1,6301.12
2,2,5,15900,9.674137279312397,0,3,28,3.367295829986474,1,1,3,0,8,19,2.995732273553991,0,1,4,5,9,14,2.70805020110221,1,2,4,0,4,1,1,7974.68
8,7,8,9900,9.200391041122515,0,2,47,3.871201010907891,0,2,2,5,7,26,3.295836866004329,1,2,1,5,6,30,3.4339872044851463,1,0,0,2,0,1,1,2717.95
7,0,5,26300,10.177362240256695,2,1,30,3.4339872044851463,1,0,0,2,0,19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,1,0,13868.25
8,6,3,27800,10.2328272702548,2,3,20,3.044522437723423,1,2,0,6,0,48,3.8918202981106265,1,0,3,6,8,11,2.4849066497880004,0,2,1,4,1,1,1,10292.67
5,6,3,27400,10.21833478806055,1,2,16,2.833213344056216,1,1,1,2,6,42,3.7612001156935624,1,0,2,0,2,11,2.4849066497880004,0,2,1,4,1,1,0,11880.86
2,2,7,14900,9.60918360377546,2,4,46,3.8501476017100584,1,1,1,4,6,36,3.6109179126442243,1,0,1,1,6,24,3.2188758248682006,1,0,4,3,4,2,0,3913.57
9,2,2,28800,10.268165387743457,0,2,12,2.5649493574615367,1,0,2,5,2,40,3.713572066704308,1,1,0,5,0,17,2.8903717578961645,0,2,2,3,7,1,2,12621.31
0,5,2,2800,7.937731775260109,1,0,21,3.091042453358316,0,0,1,0,1,27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,1,0,1307.96
0,6,0,17600,9.77571099759397,2,2,34,3.5553480614894135,1,1,4,6,4,49,3.912023005428146,0,1,4,0,9,39,3.6888794541139363,0,0,4,4,9,1,0,3613.74
9,1,6,7400,8.909370405197466,2,1,29,3.4011973816621555,0,2,4,1,9,11,2.4849066497880004,0,2,1,4,1,28,3.367295829986474,1,1,3,0,8,1,0,3366.76
8,3,1,7600,8.936035096566041,1,5,42,3.7612001156935624,1,0,2,0,2,46,3.8501476017100584,1,1,1,4,6,29,3.4011973816621555,0,2,4,1,9,1,0,1690.03
3,5,0,15100,9.62251624577579,1,1,21,3.091042453358316,0,0,1,0,1,21,3.091042453358316,0,0,1,0,1,13,2.6390573296152584,0,1,3,6,3,1,1,8198.8
7,4,0,8400,9.036106025364846,0,0,34,3.5553480614894135,1,1,4,6,4,42,3.7612001156935624,1,0,2,0,2,18,2.9444389791664403,1,0,3,4,8,2,1,2636.73
2,5,5,16600,9.717218213494077,1,3,38,3.6635616461296463,1,2,3,3,8,42,3.7612001156935624,1,0,2,0,2,30,3.4339872044851463,1,0,0,2,0,2,0,4178.55
6,5,7,26300,10.177362240256695,2,1,35,3.58351893845611,0,2,0,0,5,19,2.995732273553991,0,1,4,5,9,39,3.6888794541139363,0,0,4,4,9,1,0,8446.64
6,7,2,29100,10.278527816830314,0,1,22,3.1354942159291497,1,1,2,1,2,33,3.5263605246161616,0,0,3,5,3,6,1.9459101490553132,1,0,1,6,6,1,1,14295.2
5,6,5,16200,9.692828247710418,0,2,23,3.1780538303479458,0,2,3,2,3,47,3.871201010907891,0,2,2,5,7,24,3.2188758248682006,1,0,4,3,4,1,1,5024.53
6,0,3,4900,8.497194544909547,1,0,46,3.8501476017100584,1,1,1,4,6,23,3.1780538303479458,0,2,3,2,3,32,3.4965075614664802,1,2,2,4,2,1,1,1385.45
5,5,0,19800,9.893487720457795,0,4,12,2.5649493574615367,1,0,2,5,2,23,3.1780538303479458,0,2,3,2,3,40,3.713572066704308,1,1,0,5,0,1,2,8049.89
5,1,6,2300,7.741099090035366,2,4,21,3.091042453358316,0,0,1,0,1,13,2.6390573296152584,0,1,3,6,3,31,3.4657359027997265,0,1,1,3,1,1,0,1090.75
8,5,0,2300,7.741099090035366,2,4,26,3.295836866004329,1,2,1,5,6,30,3.4339872044851463,1,0,0,2,0,40,3.713572066704308,1,1,0,5,0,2,0,714.84
4,1,0,18600,9.83097062169695,0,1,33,3.5263605246161616,0,0,3,5,3,26,3.295836866004329,1,2,1,5,6,11,2.4849066497880004,0,2,1,4,1,1,1,8207.47
6,1,5,10300,9.239996256883693,1,3,29,3.4011973816621555,0,2,4,1,9,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,1,1,4497.5
9,5,7,16800,9.729193687429403,0,0,14,2.70805020110221,1,2,4,0,4,32,3.4965075614664802,1,2,2,4,2,8,2.1972245773362196,1,2,3,1,8,2,4,9038.67
6,3,7,8300,9.024131268455035,2,5,35,3.58351893845611,0,2,0,0,5,32,3.4965075614664802,1,2,2,4,2,9,2.302585092994046,0,0,4,2,9,1,0,3338.43
6,5,5,25000,10.12667110305036,1,3,45,3.828641396489095,0,0,0,3,5,44,3.8066624897703196,1,2,4,2,4,38,3.6635616461296463,1,2,3,3,8,1,0,4774.0
9,7,5,2700,7.901377353792616,0,5,47,3.871201010907891,0,2,2,5,7,19,2.995732273553991,0,1,4,5,9,34,3.5553480614894135,1,1,4,6,4,1,0,765.01
8,5,6,12900,9.465060106725137,0,6,18,2.9444389791664403,1,0,3,4,8,27,3.332204510175204,0,0,2,6,7,31,3.4657359027997265,0,1,1,3,1,1,0,5328.14
0,0,8,20500,9.928228944424575,1,4,18,2.9444389791664403,1,0,3,4,8,13,2.6390573296152584,0,1,3,6,3,31,3.4657359027997265,0,1,1,3,1,1,0,10091.04
9,3,1,29600,10.295563423525277,2,4,28,3.367295829986474,1,1,3,0,8,37,3.6375861597263857,0,1,2,2,7,7,2.0794415416798357,0,1,2,0,7,1,2,12486.7
1,1,8,29400,10.288783966353765,0,0,17,2.8903717578961645,0,2,2,3,7,22,3.1354942159291497,1,1,2,1,2,38,3.6635616461296463,1,2,3,3,8,1,0,11800.81
3,0,3,8800,9.082620630373812,1,1,21,3.091042453358316,0,0,1,0,1,49,3.912023005428146,0,1,4,0,9,7,2.0794415416798357,0,1,2,0,7,1,2,3297.33
0,2,7,27000,10.203629181337648,0,1,22,3.1354942159291497,1,1,2,1,2,25,3.258096538021482,0,1,0,4,5,24,3.2188758248682006,1,0,4,3,4,1,2,12004.2
6,2,4,28600,10.261196961231647,1,5,28,3.367295829986474,1,1,3,0,8,13,2.6390573296152584,0,1,3,6,3,38,3.6635616461296463,1,2,3,3,8,1,1,11107.32
4,7,6,22900,10.038935856711177,1,3,10,2.3978952727983707,1,1,0,3,0,46,3.8501476017100584,1,1,1,4,6,10,2.3978952727983707,1,1,0,3,0,2,3,10016.46
5,0,6,7700,8.94910546953925,2,0,44,3.8066624897703196,1,2,4,2,4,32,3.4965075614664802,1,2,2,4,2,9,2.302585092994046,0,0,4,2,9,1,1,2668.27
9,4,7,23100,10.047631185616188,0,0,33,3.5263605246161616,0,0,3,5,3,22,3.1354942159291497,1,1,2,1,2,17,2.8903717578961645,0,2,2,3,7,1,2,10019.81
4,0,3,26900,10.199918739620157,2,6,28,3.367295829986474,1,1,3,0,8,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,1,0,15839.15
9,4,3,22000,9.99884318585288,1,6,45,3.828641396489095,0,0,0,3,5,36,3.6109179126442243,1,0,1,1,6,33,3.5263605246161616,0,0,3,5,3,1,0,5188.48
7,0,5,24600,10.110542371500753,0,2,36,3.6109179126442243,1,0,1,1,6,21,3.091042453358316,0,0,1,0,1,35,3.58351893845611,0,2,0,0,5,1,0,8084.54
8,1,3,21900,9.994287576862567,0,4,18,2.9444389791664403,1,0,3,4,8,32,3.4965075614664802,1,2,2,4,2,34,3.5553480614894135,1,1,4,6,4,2,0,8059.55
5,5,5,9200,9.127067452782361,2,2,49,3.912023005428146,0,1,4,0,9,38,3.6635616461296463,1,2,3,3,8,19,2.995732273553991,0,1,4,5,9,1,1,2356.32
1,4,0,14800,9.60245002503719,1,2,11,2.4849066497880004,0,2,1,4,1,33,3.5263605246161616,0,0,3,5,3,13,2.6390573296152584,0,1,3,6,3,1,1,7677.96
6,6,2,22700,10.030164255362632,2,6,46,3.8501476017100584,1,1,1,4,6,43,3.784189633918261,0,1,3,1,3,15,2.772588722239781,0,0,0,1,5,1,0,5939.0
4,0,1,21300,9.966509298952284,0,6,38,3.6635616461296463,1,2,3,3,8,27,3.332204510175204,0,0,2,6,7,31,3.4657359027997265,0,1,1,3,1,1,0,6651.86
4,6,6,26000,10.165890277802454,2,2,15,2.772588722239781,0,0,0,1,5,46,3.8501476017100584,1,1,1,4,6,23,3.1780538303479458,0,2,3,2,3,1,1,9189.18
9,3,5,18100,9.803722464346553,1,5,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,18,2.9444389791664403,1,0,3,4,8,1,0,11101.82
9,0,3,23100,10.047631185616188,0,0,23,3.1780538303479458,0,2,3,2,3,31,3.4657359027997265,0,1,1,3,1,28,3.367295829986474,1,1,3,0,8,1,1,8836.58
3,5,8,10200,9.23024103368252,0,1,22,3.1354942159291497,1,1,2,1,2,28,3.367295829986474,1,1,3,0,8,23,3.1780538303479458,0,2,3,2,3,1,0,4410.81
7,0,3,3700,8.216358332386156,1,4,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,40,3.713572066704308,1,1,0,5,0,1,0,1510.93
6,2,1,5500,8.612685172875459,1,5,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,37,3.6375861597263857,0,1,2,2,7,1,0,2134.44
1,1,0,26000,10.165890277802454,2,2,43,3.784189633918261,0,1,3,1,3,27,3.332204510175204,0,0,2,6,7,37,3.6375861597263857,0,1,2,2,7,1,0,6815.72
6,0,1,18500,9.825580063659602,2,6,16,2.833213344056216,1,1,1,2,6,14,2.70805020110221,1,2,4,0,4,11,2.4849066497880004,0,2,1,4,1,1,0,11894.32
9,4,6,22800,10.034559673629849,0,1,11,2.4849066497880004,0,2,1,4,1,50,3.9318256327243257,1,2,0,1,0,25,3.258096538021482,0,1,0,4,5,1,3,7609.5
3,6,3,13300,9.495594499353297,1,0,50,3.9318256327243257,1,2,0,1,0,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,1,1,5030.73
8,1,2,26100,10.169728906753061,0,4,21,3.091042453358316,0,0,1,0,1,36,3.6109179126442243,1,0,1,1,6,25,3.258096538021482,0,1,0,4,5,1,2,9897.12
0,6,5,17600,9.77571099759397,2,2,44,3.8066624897703196,1,2,4,2,4,14,2.70805020110221,1,2,4,0,4,23,3.1780538303479458,0,2,3,2,3,1,1,6526.64
3,2,5,4200,8.343077871169383,0,0,37,3.6375861597263857,0,1,2,2,7,46,3.8501476017100584,1,1,1,4,6,28,3.367295829986474,1,1,3,0,8,1,1,1028.76
3,6,0,27000,10.203629181337648,0,1,35,3.58351893845611,0,2,0,0,5,47,3.871201010907891,0,2,2,5,7,29,3.4011973816621555,0,2,4,1,9,1,0,6604.07
9,1,8,4600,8.434028950155469,1,1,11,2.4849066497880004,0,2,1,4,1,34,3.5553480614894135,1,1,4,6,4,23,3.1780538303479458,0,2,3,2,3,1,1,2080.57
4,7,3,8900,9.093918908958932,2,3,31,3.4657359027997265,0,1,1,3,1,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,1,1,2886.27
2,4,7,27200,10.211009016314167,2,5,44,3.8066624897703196,1,2,4,2,4,32,3.4965075614664802,1,2,2,4,2,33,3.5263605246161616,0,0,3,5,3,1,1,6939.7
9,3,1,28700,10.264687244346277,2,0,14,2.70805020110221,1,2,4,0,4,45,3.828641396489095,0,0,0,3,5,30,3.4339872044851463,1,0,0,2,0,1,1,9502.57
1,2,6,27600,10.225607282932941,0,6,50,3.9318256327243257,1,2,0,1,0,11,2.4849066497880004,0,2,1,4,1,22,3.1354942159291497,1,1,2,1,2,1,2,9579.96
0,4,3,3400,8.131824785007195,1,5,17,2.8903717578961645,0,2,2,3,7,35,3.58351893845611,0,2,0,0,5,17,2.8903717578961645,0,2,2,3,7,1,3,1522.47
2,7,2,16000,9.680406499268875,1,5,13,2.6390573296152584,0,1,3,6,3,43,3.784189633918261,0,1,3,1,3,27,3.332204510175204,0,0,2,6,7,1,0,5792.11
1,5,5,2500,7.824445930877619,1,1,25,3.258096538021482,0,1,0,4,5,28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,0,5,0,1,1,810.0
8,4,1,11700,9.367429587218957,0,3,33,3.5263605246161616,0,0,3,5,3,40,3.713572066704308,1,1,0,5,0,34,3.5553480614894135,1,1,4,6,4,1,0,3104.24
0,3,2,18800,9.841665338892785,2,5,37,3.6375861597263857,0,1,2,2,7,21,3.091042453358316,0,0,1,0,1,35,3.58351893845611,0,2,0,0,5,1,0,6081.89
8,6,7,7900,8.974744612722734,1,4,50,3.9318256327243257,1,2,0,1,0,32,3.4965075614664802,1,2,2,4,2,25,3.258096538021482,0,1,0,4,5,1,3,2014.5
0,4,4,11300,9.332646496360152,2,2,22,3.1354942159291497,1,1,2,1,2,48,3.8918202981106265,1,0,3,6,8,28,3.367295829986474,1,1,3,0,8,2,0,3299.96
9,6,4,28500,10.25769445336048,0,3,36,3.6109179126442243,1,0,1,1,6,36,3.6109179126442243,1,0,1,1,6,9,2.302585092994046,0,0,4,2,9,3,3,10622.98
7,2,6,5400,8.594339400592892,0,3,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,0,6,0,1,2,3155.33
8,2,8,12700,9.44943600950432,1,2,16,2.833213344056216,1,1,1,2,6,11,2.4849066497880004,0,2,1,4,1,23,3.1780538303479458,0,2,3,2,3,1,0,7310.78
3,0,2,14300,9.568084743872936,2,6,16,2.833213344056216,1,1,1,2,6,45,3.828641396489095,0,0,0,3,5,37,3.6375861597263857,0,1,2,2,7,1,0,4162.16
7,1,8,6600,8.79497643168877,0,6,19,2.995732273553991,0,1,4,5,9,24,3.2188758248682006,1,0,4,3,4,32,3.4965075614664802,1,2,2,4,2,1,1,2762.81
4,6,6,12000,9.392745258631441,0,2,45,3.828641396489095,0,0,0,3,5,46,3.8501476017100584,1,1,1,4,6,11,2.4849066497880004,0,2,1,4,1,1,0,3171.96
