slot_owner_name,slot_fast_entity,slot_slow_entity,slot_ratio,slot_ratio_abs_log1p,slot_ratio_is_even,slot_ratio_mod3,slot_ratio_mod5,slot_ratio_mod7,slot_ratio_mod10,slot_fast_speed,slot_fast_speed_abs_log1p,slot_fast_speed_is_even,slot_fast_speed_mod3,slot_fast_speed_mod5,slot_fast_speed_mod7,slot_fast_speed_mod10,slot_dist_unit,slot_time_unit_singular,slot_time_unit_plural,slot_time_duration,slot_time_duration_abs_log1p,slot_time_duration_is_even,slot_time_duration_mod3,slot_time_duration_mod5,slot_time_duration_mod7,slot_time_duration_mod10,gcd_all,n_multiple_pairs,y
8,2,2,9,2.302585092994046,0,0,4,2,9,351,5.863631175598097,0,0,1,1,1,0,2,2,90,4.51085950651685,1,0,0,6,0,9,2,3510.0
8,8,8,7,2.0794415416798357,0,1,2,0,7,56,4.04305126783455,1,2,1,0,6,5,2,2,12,2.5649493574615367,1,0,2,5,2,1,1,96.0
7,5,5,2,1.0986122886681098,1,2,2,2,2,46,3.8501476017100584,1,1,1,4,6,3,2,2,45,3.828641396489095,0,0,0,3,5,1,1,1035.0
9,4,4,9,2.302585092994046,0,0,4,2,9,360,5.8888779583328805,1,0,0,3,0,2,0,0,75,4.330733340286331,0,0,0,5,5,3,1,3000.0
1,0,0,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,0,5,5,0,2,2,66,4.204692619390966,1,0,1,3,6,3,2,1650.0
0,4,4,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,0,0,0,59,4.0943445622221,0,2,4,3,9,1,1,354.0
4,8,8,4,1.6094379124341003,1,1,4,4,4,100,4.61512051684126,1,1,0,2,0,5,0,0,54,4.007333185232471,1,0,4,5,4,2,1,1350.0
2,6,6,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,4,1,1,92,4.532599493153256,1,2,2,1,2,1,1,1380.0
9,5,5,8,2.1972245773362196,1,2,3,1,8,96,4.574710978503383,1,0,1,5,6,1,2,2,68,4.23410650459726,1,2,3,5,8,4,1,816.0
1,5,5,8,2.1972245773362196,1,2,3,1,8,144,4.976733742420574,1,0,4,4,4,4,0,0,101,4.624972813284271,0,2,1,3,1,1,1,1818.0
5,2,2,2,1.0986122886681098,1,2,2,2,2,54,4.007333185232471,1,0,4,5,4,3,1,1,27,3.332204510175204,0,0,2,6,7,1,2,729.0
8,3,3,4,1.6094379124341003,1,1,4,4,4,152,5.030437921392435,1,2,2,5,2,4,1,1,162,5.093750200806762,1,0,2,1,2,2,1,6156.0
6,3,3,9,2.302585092994046,0,0,4,2,9,225,5.420534999272286,0,0,0,1,5,2,1,1,154,5.043425116919247,1,1,4,0,4,1,1,3850.0
5,5,5,3,1.3862943611198906,0,0,3,3,3,33,3.5263605246161616,0,0,3,5,3,4,2,2,172,5.153291594497779,1,1,2,4,2,1,1,1892.0
1,4,4,4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,1,1,1,48,3.8918202981106265,1,0,3,6,8,4,3,576.0
8,1,1,8,2.1972245773362196,1,2,3,1,8,248,5.517452896464707,1,2,3,3,8,2,0,0,25,3.258096538021482,0,1,0,4,5,1,1,775.0
3,6,6,6,1.9459101490553132,1,0,1,6,6,180,5.198497031265826,1,0,0,5,0,5,1,1,175,5.170483995038151,0,1,0,0,5,1,1,5250.0
3,8,8,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,3,2,2,116,4.762173934797756,1,2,1,4,6,2,2,464.0
7,7,7,8,2.1972245773362196,1,2,3,1,8,168,5.1298987149230735,1,0,3,0,8,5,0,0,87,4.477336814478207,0,0,2,3,7,1,1,1827.0
3,9,9,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,0,5,0,3,0,0,116,4.762173934797756,1,2,1,4,6,2,2,2320.0
8,0,0,8,2.1972245773362196,1,2,3,1,8,160,5.081404364984463,1,1,0,6,0,1,2,2,66,4.204692619390966,1,0,1,3,6,2,1,1320.0
5,6,6,8,2.1972245773362196,1,2,3,1,8,64,4.174387269895637,1,1,4,1,4,0,0,0,10,2.3978952727983707,1,1,0,3,0,2,1,80.0
5,1,1,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,0,5,5,5,1,1,134,4.90527477843843,1,2,4,1,4,1,1,3350.0
6,9,9,8,2.1972245773362196,1,2,3,1,8,304,5.720311776607412,1,1,4,3,4,4,0,0,109,4.700480365792417,0,1,4,4,9,1,1,4142.0
3,2,2,7,2.0794415416798357,0,1,2,0,7,217,5.384495062789089,0,1,2,0,7,0,0,0,89,4.499809670330265,0,2,4,5,9,1,1,2759.0
7,4,4,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,0,5,5,3,0,0,113,4.736198448394496,0,2,3,1,3,1,1,2825.0
6,3,3,9,2.302585092994046,0,0,4,2,9,144,4.976733742420574,1,0,4,4,4,0,0,0,93,4.543294782270004,0,0,3,2,3,3,1,1488.0
5,0,0,5,1.791759469228055,0,2,0,5,5,130,4.875197323201151,1,1,0,4,0,5,0,0,100,4.61512051684126,1,1,0,2,0,5,2,2600.0
1,6,6,9,2.302585092994046,0,0,4,2,9,117,4.770684624465665,0,0,2,5,7,1,2,2,109,4.700480365792417,0,1,4,4,9,1,1,1417.0
1,8,8,6,1.9459101490553132,1,0,1,6,6,186,5.231108616854587,1,0,1,4,6,2,2,2,21,3.091042453358316,0,0,1,0,1,3,1,651.0
7,2,2,7,2.0794415416798357,0,1,2,0,7,161,5.087596335232384,0,2,1,0,1,2,1,1,109,4.700480365792417,0,1,4,4,9,1,1,2507.0
1,6,6,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,1,0,0,5,0,5,1,1,159,5.075173815233827,0,0,4,5,9,1,1,5724.0
5,5,5,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,3,0,0,120,4.795790545596741,1,0,0,1,0,6,2,840.0
4,8,8,6,1.9459101490553132,1,0,1,6,6,54,4.007333185232471,1,0,4,5,4,1,2,2,163,5.099866427824199,0,1,3,2,3,1,1,1467.0
8,7,7,4,1.6094379124341003,1,1,4,4,4,28,3.367295829986474,1,1,3,0,8,4,2,2,94,4.553876891600541,1,1,4,3,4,2,1,658.0
2,8,8,9,2.302585092994046,0,0,4,2,9,306,5.726847747587197,1,0,1,5,6,1,1,1,40,3.713572066704308,1,1,0,5,0,1,1,1360.0
7,8,8,9,2.302585092994046,0,0,4,2,9,144,4.976733742420574,1,0,4,4,4,2,0,0,54,4.007333185232471,1,0,4,5,4,9,2,864.0
9,9,9,4,1.6094379124341003,1,1,4,4,4,124,4.8283137373023015,1,1,4,5,4,5,1,1,20,3.044522437723423,1,2,0,6,0,4,2,620.0
8,6,6,5,1.791759469228055,0,2,0,5,5,195,5.278114659230517,0,0,0,6,5,4,2,2,18,2.9444389791664403,1,0,3,4,8,1,1,702.0
7,5,5,9,2.302585092994046,0,0,4,2,9,198,5.293304824724492,1,0,3,2,8,0,1,1,18,2.9444389791664403,1,0,3,4,8,9,3,396.0
1,5,5,4,1.6094379124341003,1,1,4,4,4,76,4.343805421853684,1,1,1,6,6,0,0,0,131,4.882801922586371,0,2,1,5,1,1,1,2489.0
7,1,1,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,5,1,1,87,4.477336814478207,0,0,2,3,7,1,1,3132.0
9,2,2,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,0,2,2,43,3.784189633918261,0,1,3,1,3,1,1,301.0
3,4,4,2,1.0986122886681098,1,2,2,2,2,58,4.07753744390572,1,1,3,2,8,2,0,0,92,4.532599493153256,1,2,2,1,2,2,2,2668.0
4,6,6,5,1.791759469228055,0,2,0,5,5,110,4.709530201312334,1,2,0,5,0,4,0,0,74,4.31748811353631,1,2,4,4,4,1,1,1628.0
5,2,2,9,2.302585092994046,0,0,4,2,9,63,4.1588830833596715,0,0,3,0,3,5,0,0,150,5.017279836814924,1,0,0,3,0,3,1,1050.0
6,1,1,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,0,6,0,5,0,0,37,3.6375861597263857,0,1,2,2,7,1,1,555.0
7,1,1,5,1.791759469228055,0,2,0,5,5,130,4.875197323201151,1,1,0,4,0,1,2,2,169,5.135798437050262,0,1,4,1,9,1,1,4394.0
4,8,8,7,2.0794415416798357,0,1,2,0,7,189,5.247024072160486,0,0,4,0,9,2,2,2,163,5.099866427824199,0,1,3,2,3,1,1,4401.0
0,8,8,9,2.302585092994046,0,0,4,2,9,252,5.53338948872752,1,0,2,0,2,0,2,2,38,3.6635616461296463,1,2,3,3,8,1,1,1064.0
5,0,0,8,2.1972245773362196,1,2,3,1,8,56,4.04305126783455,1,2,1,0,6,0,0,0,129,4.867534450455582,0,0,4,3,9,1,1,903.0
6,2,2,9,2.302585092994046,0,0,4,2,9,153,5.0369526024136295,0,0,3,6,3,1,0,0,47,3.871201010907891,0,2,2,5,7,1,1,799.0
9,3,3,5,1.791759469228055,0,2,0,5,5,175,5.170483995038151,0,1,0,0,5,4,1,1,86,4.465908118654584,1,2,1,2,6,1,1,3010.0
3,0,0,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,0,3,0,0,1,1,71,4.276666119016055,0,2,1,1,1,1,1,710.0
2,8,8,2,1.0986122886681098,1,2,2,2,2,42,3.7612001156935624,1,0,2,0,2,0,0,0,37,3.6375861597263857,0,1,2,2,7,1,1,777.0
7,6,6,4,1.6094379124341003,1,1,4,4,4,52,3.970291913552122,1,1,2,3,2,2,2,2,34,3.5553480614894135,1,1,4,6,4,2,1,442.0
9,3,3,6,1.9459101490553132,1,0,1,6,6,144,4.976733742420574,1,0,4,4,4,4,1,1,42,3.7612001156935624,1,0,2,0,2,6,2,1008.0
9,2,2,8,2.1972245773362196,1,2,3,1,8,144,4.976733742420574,1,0,4,4,4,3,0,0,40,3.713572066704308,1,1,0,5,0,8,2,720.0
8,2,2,7,2.0794415416798357,0,1,2,0,7,238,5.476463551931511,1,1,3,0,8,5,1,1,170,5.14166355650266,1,2,0,2,0,1,1,5780.0
7,3,3,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,5,2,2,41,3.7376696182833684,0,2,1,6,1,1,1,205.0
4,3,3,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,4,2,2,178,5.187385805840755,1,1,3,3,8,2,1,1424.0
5,6,6,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,0,3,0,4,2,2,127,4.852030263919617,0,1,2,1,7,1,1,3175.0
0,6,6,9,2.302585092994046,0,0,4,2,9,81,4.406719247264253,0,0,1,4,1,5,2,2,33,3.5263605246161616,0,0,3,5,3,3,1,297.0
4,2,2,7,2.0794415416798357,0,1,2,0,7,161,5.087596335232384,0,2,1,0,1,1,1,1,70,4.2626798770413155,1,1,0,0,0,7,2,1610.0
5,7,7,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,1,0,0,170,5.14166355650266,1,2,0,2,0,1,1,850.0
5,6,6,2,1.0986122886681098,1,2,2,2,2,62,4.143134726391533,1,2,2,6,2,0,0,0,173,5.159055299214529,0,2,3,5,3,1,1,5363.0
6,7,7,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,0,2,2,39,3.6888794541139363,0,0,4,4,9,3,1,195.0
1,8,8,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,0,4,0,3,2,2,174,5.1647859739235145,1,0,4,6,4,3,2,3480.0
3,0,0,9,2.302585092994046,0,0,4,2,9,342,5.8377304471659395,1,0,2,6,2,3,1,1,178,5.187385805840755,1,1,3,3,8,1,1,6764.0
3,4,4,6,1.9459101490553132,1,0,1,6,6,210,5.351858133476067,1,0,0,0,0,3,1,1,114,4.74493212836325,1,0,4,2,4,6,2,3990.0
6,4,4,9,2.302585092994046,0,0,4,2,9,342,5.8377304471659395,1,0,2,6,2,4,1,1,135,4.912654885736052,0,0,0,2,5,9,2,5130.0
3,9,9,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,0,0,0,159,5.075173815233827,0,0,4,5,9,3,2,1431.0
8,7,7,8,2.1972245773362196,1,2,3,1,8,184,5.220355825078324,1,1,4,2,4,2,0,0,171,5.147494476813453,0,0,1,3,1,1,1,3933.0
8,0,0,4,1.6094379124341003,1,1,4,4,4,104,4.653960350157523,1,2,4,6,4,0,0,0,84,4.442651256490317,1,0,4,0,4,4,2,2184.0
7,6,6,9,2.302585092994046,0,0,4,2,9,288,5.666426688112432,1,0,3,1,8,2,0,0,70,4.2626798770413155,1,1,0,0,0,1,1,2240.0
4,3,3,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,2,1,1,56,4.04305126783455,1,2,1,0,6,1,1,560.0
5,1,1,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,2,0,0,113,4.736198448394496,0,2,3,1,3,1,1,904.0
0,4,4,4,1.6094379124341003,1,1,4,4,4,140,4.948759890378168,1,2,0,0,0,1,1,1,146,4.990432586778736,1,2,1,6,6,2,1,5110.0
9,3,3,7,2.0794415416798357,0,1,2,0,7,161,5.087596335232384,0,2,1,0,1,1,1,1,134,4.90527477843843,1,2,4,1,4,1,1,3082.0
3,4,4,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2,2,2,35,3.58351893845611,0,2,0,0,5,1,1,105.0
5,1,1,7,2.0794415416798357,0,1,2,0,7,77,4.356708826689592,0,2,2,0,7,0,0,0,96,4.574710978503383,1,0,1,5,6,1,1,1056.0
7,3,3,6,1.9459101490553132,1,0,1,6,6,102,4.634728988229636,1,0,2,4,2,5,1,1,46,3.8501476017100584,1,1,1,4,6,2,1,782.0
0,7,7,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,4,2,2,162,5.093750200806762,1,0,2,1,2,1,1,648.0
0,4,4,2,1.0986122886681098,1,2,2,2,2,68,4.23410650459726,1,2,3,5,8,1,2,2,110,4.709530201312334,1,2,0,5,0,2,2,3740.0
9,6,6,3,1.3862943611198906,0,0,3,3,3,105,4.663439094112067,0,0,0,0,5,3,2,2,46,3.8501476017100584,1,1,1,4,6,1,1,1610.0
4,8,8,4,1.6094379124341003,1,1,4,4,4,56,4.04305126783455,1,2,1,0,6,0,0,0,17,2.8903717578961645,0,2,2,3,7,1,1,238.0
9,7,7,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,4,2,2,76,4.343805421853684,1,1,1,6,6,1,1,760.0
1,2,2,9,2.302585092994046,0,0,4,2,9,99,4.605170185988092,0,0,4,1,9,4,2,2,157,5.062595033026967,0,1,2,3,7,1,1,1727.0
5,2,2,6,1.9459101490553132,1,0,1,6,6,90,4.51085950651685,1,0,0,6,0,5,0,0,91,4.5217885770490405,0,1,1,0,1,1,1,1365.0
8,4,4,8,2.1972245773362196,1,2,3,1,8,144,4.976733742420574,1,0,4,4,4,1,0,0,25,3.258096538021482,0,1,0,4,5,1,1,450.0
0,0,0,8,2.1972245773362196,1,2,3,1,8,176,5.176149732573829,1,2,1,1,6,5,1,1,159,5.075173815233827,0,0,4,5,9,1,1,3498.0
0,6,6,9,2.302585092994046,0,0,4,2,9,81,4.406719247264253,0,0,1,4,1,2,1,1,92,4.532599493153256,1,2,2,1,2,1,1,828.0
4,6,6,9,2.302585092994046,0,0,4,2,9,243,5.497168225293202,0,0,3,5,3,3,1,1,113,4.736198448394496,0,2,3,1,3,1,1,3051.0
2,8,8,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,5,2,2,146,4.990432586778736,1,2,1,6,6,1,1,1022.0
7,8,8,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,3,0,0,124,4.8283137373023015,1,1,4,5,4,2,1,496.0
9,7,7,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,0,0,0,95,4.564348191467836,0,2,0,4,5,1,1,570.0
5,3,3,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,0,3,0,3,1,1,50,3.9318256327243257,1,2,0,1,0,2,2,1250.0
6,3,3,8,2.1972245773362196,1,2,3,1,8,184,5.220355825078324,1,1,4,2,4,4,2,2,179,5.19295685089021,0,2,4,4,9,1,1,4117.0
4,0,0,4,1.6094379124341003,1,1,4,4,4,100,4.61512051684126,1,1,0,2,0,3,1,1,167,5.123963979403259,0,2,2,6,7,1,1,4175.0
1,8,8,7,2.0794415416798357,0,1,2,0,7,266,5.58724865840025,1,2,1,0,6,5,1,1,141,4.955827057601261,0,0,1,1,1,1,1,5358.0
5,1,1,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,5,2,2,39,3.6888794541139363,0,0,4,4,9,1,1,195.0
2,2,2,4,1.6094379124341003,1,1,4,4,4,112,4.727387818712341,1,1,2,0,2,1,2,2,63,4.1588830833596715,0,0,3,0,3,1,1,1764.0
8,7,7,9,2.302585092994046,0,0,4,2,9,261,5.568344503761097,0,0,1,2,1,3,2,2,83,4.430816798843313,0,2,3,6,3,1,1,2407.0
4,3,3,8,2.1972245773362196,1,2,3,1,8,128,4.859812404361672,1,2,3,2,8,4,1,1,102,4.634728988229636,1,0,2,4,2,2,1,1632.0
5,8,8,9,2.302585092994046,0,0,4,2,9,342,5.8377304471659395,1,0,2,6,2,4,0,0,56,4.04305126783455,1,2,1,0,6,1,1,2128.0
1,5,5,9,2.302585092994046,0,0,4,2,9,288,5.666426688112432,1,0,3,1,8,3,1,1,53,3.9889840465642745,0,2,3,4,3,1,1,1696.0
5,7,7,3,1.3862943611198906,0,0,3,3,3,114,4.74493212836325,1,0,4,2,4,1,1,1,147,4.997212273764115,0,0,2,0,7,3,2,5586.0
6,1,1,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,1,1,1,26,3.295836866004329,1,2,1,5,6,1,1,156.0
1,2,2,3,1.3862943611198906,0,0,3,3,3,81,4.406719247264253,0,0,1,4,1,0,2,2,146,4.990432586778736,1,2,1,6,6,1,1,3942.0
8,8,8,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,2,0,0,75,4.330733340286331,0,0,0,5,5,1,1,1875.0
7,5,5,2,1.0986122886681098,1,2,2,2,2,56,4.04305126783455,1,2,1,0,6,5,0,0,108,4.6913478822291435,1,0,3,3,8,2,2,3024.0
6,7,7,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,1,1,1,170,5.14166355650266,1,2,0,2,0,2,2,2720.0
4,9,9,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,3,0,0,127,4.852030263919617,0,1,2,1,7,1,1,508.0
0,2,2,2,1.0986122886681098,1,2,2,2,2,74,4.31748811353631,1,2,4,4,4,3,2,2,118,4.77912349311153,1,1,3,6,8,2,2,4366.0
9,6,6,9,2.302585092994046,0,0,4,2,9,225,5.420534999272286,0,0,0,1,5,0,1,1,69,4.248495242049359,0,0,4,6,9,3,1,1725.0
9,5,5,6,1.9459101490553132,1,0,1,6,6,48,3.8918202981106265,1,0,3,6,8,2,2,2,137,4.927253685157205,0,2,2,4,7,1,1,1096.0
5,1,1,5,1.791759469228055,0,2,0,5,5,125,4.836281906951478,0,2,0,6,5,5,2,2,178,5.187385805840755,1,1,3,3,8,1,1,4450.0
6,1,1,8,2.1972245773362196,1,2,3,1,8,256,5.54907608489522,1,1,1,4,6,2,1,1,128,4.859812404361672,1,2,3,2,8,8,3,4096.0
6,9,9,4,1.6094379124341003,1,1,4,4,4,112,4.727387818712341,1,1,2,0,2,3,0,0,104,4.653960350157523,1,2,4,6,4,4,2,2912.0
8,9,9,4,1.6094379124341003,1,1,4,4,4,112,4.727387818712341,1,1,2,0,2,4,0,0,86,4.465908118654584,1,2,1,2,6,2,1,2408.0
0,7,7,8,2.1972245773362196,1,2,3,1,8,144,4.976733742420574,1,0,4,4,4,3,1,1,133,4.897839799950911,0,1,3,0,3,1,1,2394.0
3,8,8,3,1.3862943611198906,0,0,3,3,3,54,4.007333185232471,1,0,4,5,4,4,2,2,94,4.553876891600541,1,1,4,3,4,1,1,1692.0
8,5,5,5,1.791759469228055,0,2,0,5,5,75,4.330733340286331,0,0,0,5,5,0,2,2,134,4.90527477843843,1,2,4,1,4,1,1,2010.0
5,3,3,7,2.0794415416798357,0,1,2,0,7,70,4.2626798770413155,1,1,0,0,0,4,1,1,137,4.927253685157205,0,2,2,4,7,1,1,1370.0
0,7,7,8,2.1972245773362196,1,2,3,1,8,128,4.859812404361672,1,2,3,2,8,4,0,0,16,2.833213344056216,1,1,1,2,6,8,3,256.0
6,6,6,9,2.302585092994046,0,0,4,2,9,126,4.844187086458591,1,0,1,0,6,3,1,1,88,4.48863636973214,1,1,3,4,8,1,1,1232.0
9,2,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,4,1,1,19,2.995732273553991,0,1,4,5,9,1,1,57.0
0,1,1,7,2.0794415416798357,0,1,2,0,7,98,4.59511985013459,1,2,3,0,8,2,1,1,34,3.5553480614894135,1,1,4,6,4,1,1,476.0
5,3,3,5,1.791759469228055,0,2,0,5,5,125,4.836281906951478,0,2,0,6,5,0,0,0,158,5.0689042022202315,1,2,3,4,8,1,1,3950.0
0,9,9,7,2.0794415416798357,0,1,2,0,7,98,4.59511985013459,1,2,3,0,8,2,0,0,20,3.044522437723423,1,2,0,6,0,1,1,280.0
3,6,6,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,0,2,2,32,3.4965075614664802,1,2,2,4,2,2,1,128.0
3,1,1,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,2,2,145,4.983606621708336,0,1,0,5,5,1,1,580.0
0,0,0,8,2.1972245773362196,1,2,3,1,8,304,5.720311776607412,1,1,4,3,4,2,1,1,129,4.867534450455582,0,0,4,3,9,1,1,4902.0
2,1,1,7,2.0794415416798357,0,1,2,0,7,161,5.087596335232384,0,2,1,0,1,1,1,1,66,4.204692619390966,1,0,1,3,6,1,1,1518.0
5,0,0,9,2.302585092994046,0,0,4,2,9,297,5.697093486505405,0,0,2,3,7,2,1,1,123,4.820281565605037,0,0,3,4,3,3,1,4059.0
2,9,9,7,2.0794415416798357,0,1,2,0,7,189,5.247024072160486,0,0,4,0,9,3,2,2,151,5.0238805208462765,0,1,1,4,1,1,1,4077.0
9,4,4,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,5,1,1,115,4.7535901911063645,0,1,0,3,5,1,1,575.0
9,3,3,4,1.6094379124341003,1,1,4,4,4,160,5.081404364984463,1,1,0,6,0,3,0,0,107,4.68213122712422,0,2,2,2,7,1,1,4280.0
5,0,0,5,1.791759469228055,0,2,0,5,5,155,5.049856007249537,0,2,0,1,5,2,0,0,126,4.844187086458591,1,0,1,0,6,1,1,3906.0
1,2,2,7,2.0794415416798357,0,1,2,0,7,182,5.209486152841421,1,2,2,0,2,3,1,1,69,4.248495242049359,0,0,4,6,9,1,1,1794.0
0,5,5,6,1.9459101490553132,1,0,1,6,6,180,5.198497031265826,1,0,0,5,0,3,1,1,68,4.23410650459726,1,2,3,5,8,2,1,2040.0
9,3,3,7,2.0794415416798357,0,1,2,0,7,273,5.6131281063880705,0,0,3,0,3,5,0,0,134,4.90527477843843,1,2,4,1,4,1,1,5226.0
9,0,0,5,1.791759469228055,0,2,0,5,5,105,4.663439094112067,0,0,0,0,5,0,2,2,72,4.290459441148391,1,0,2,2,2,1,1,1512.0
3,0,0,8,2.1972245773362196,1,2,3,1,8,272,5.60947179518496,1,2,2,6,2,5,1,1,127,4.852030263919617,0,1,2,1,7,1,1,4318.0
9,1,1,7,2.0794415416798357,0,1,2,0,7,112,4.727387818712341,1,1,2,0,2,4,0,0,26,3.295836866004329,1,2,1,5,6,1,1,416.0
4,2,2,8,2.1972245773362196,1,2,3,1,8,128,4.859812404361672,1,2,3,2,8,2,0,0,12,2.5649493574615367,1,0,2,5,2,4,1,192.0
7,8,8,8,2.1972245773362196,1,2,3,1,8,88,4.48863636973214,1,1,3,4,8,2,1,1,10,2.3978952727983707,1,1,0,3,0,2,1,110.0
1,8,8,9,2.302585092994046,0,0,4,2,9,144,4.976733742420574,1,0,4,4,4,3,1,1,134,4.90527477843843,1,2,4,1,4,1,1,2144.0
8,9,9,2,1.0986122886681098,1,2,2,2,2,42,3.7612001156935624,1,0,2,0,2,5,0,0,177,5.181783550292085,0,0,2,2,7,1,1,3717.0
5,4,4,8,2.1972245773362196,1,2,3,1,8,280,5.638354669333745,1,1,0,0,0,5,1,1,17,2.8903717578961645,0,2,2,3,7,1,1,595.0
6,7,7,8,2.1972245773362196,1,2,3,1,8,208,5.342334251964811,1,1,3,5,8,3,2,2,73,4.30406509320417,0,1,3,3,3,1,1,1898.0
2,0,0,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,3,1,1,174,5.1647859739235145,1,0,4,6,4,2,1,870.0
9,3,3,9,2.302585092994046,0,0,4,2,9,189,5.247024072160486,0,0,4,0,9,5,2,2,127,4.852030263919617,0,1,2,1,7,1,1,2667.0
2,5,5,8,2.1972245773362196,1,2,3,1,8,160,5.081404364984463,1,1,0,6,0,3,1,1,67,4.219507705176107,0,1,2,4,7,1,1,1340.0
6,9,9,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,2,0,0,68,4.23410650459726,1,2,3,5,8,4,2,272.0
0,3,3,2,1.0986122886681098,1,2,2,2,2,58,4.07753744390572,1,1,3,2,8,3,1,1,58,4.07753744390572,1,1,3,2,8,2,3,1682.0
9,9,9,3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,0,4,0,3,1,1,32,3.4965075614664802,1,2,2,4,2,1,1,640.0
1,0,0,8,2.1972245773362196,1,2,3,1,8,152,5.030437921392435,1,2,2,5,2,4,1,1,58,4.07753744390572,1,1,3,2,8,2,1,1102.0
6,3,3,4,1.6094379124341003,1,1,4,4,4,148,5.003946305945459,1,1,3,1,8,5,1,1,78,4.3694478524670215,1,0,3,1,8,2,1,2886.0
8,3,3,8,2.1972245773362196,1,2,3,1,8,200,5.303304908059076,1,2,0,4,0,4,0,0,43,3.784189633918261,0,1,3,1,3,1,1,1075.0
7,2,2,8,2.1972245773362196,1,2,3,1,8,200,5.303304908059076,1,2,0,4,0,1,2,2,110,4.709530201312334,1,2,0,5,0,2,1,2750.0
1,6,6,4,1.6094379124341003,1,1,4,4,4,52,3.970291913552122,1,1,2,3,2,2,2,2,178,5.187385805840755,1,1,3,3,8,2,1,2314.0
8,8,8,8,2.1972245773362196,1,2,3,1,8,224,5.41610040220442,1,2,4,0,4,3,2,2,99,4.605170185988092,0,0,4,1,9,1,1,2772.0
3,4,4,4,1.6094379124341003,1,1,4,4,4,156,5.056245805348308,1,0,1,2,6,4,0,0,28,3.367295829986474,1,1,3,0,8,4,2,1092.0
6,1,1,8,2.1972245773362196,1,2,3,1,8,88,4.48863636973214,1,1,3,4,8,2,1,1,139,4.941642422609304,0,1,4,6,9,1,1,1529.0
9,1,1,6,1.9459101490553132,1,0,1,6,6,210,5.351858133476067,1,0,0,0,0,4,1,1,73,4.30406509320417,0,1,3,3,3,1,1,2555.0
2,4,4,9,2.302585092994046,0,0,4,2,9,198,5.293304824724492,1,0,3,2,8,2,1,1,102,4.634728988229636,1,0,2,4,2,3,1,2244.0
