slot_dist_first_to_second,slot_dist_first_to_second_abs_log1p,slot_dist_first_to_second_is_even,slot_dist_first_to_second_mod3,slot_dist_first_to_second_mod5,slot_dist_first_to_second_mod7,slot_dist_first_to_second_mod10,slot_dist_second_to_third,slot_dist_second_to_third_abs_log1p,slot_dist_second_to_third_is_even,slot_dist_second_to_third_mod3,slot_dist_second_to_third_mod5,slot_dist_second_to_third_mod7,slot_dist_second_to_third_mod10,slot_reduction_from_combined,slot_reduction_from_combined_abs_log1p,slot_reduction_from_combined_is_even,slot_reduction_from_combined_mod3,slot_reduction_from_combined_mod5,slot_reduction_from_combined_mod7,slot_reduction_from_combined_mod10,slot_loops_per_day,slot_loops_per_day_abs_log1p,slot_loops_per_day_is_even,slot_loops_per_day_mod3,slot_loops_per_day_mod5,slot_loops_per_day_mod7,slot_loops_per_day_mod10,slot_service_interval_distance,slot_service_interval_distance_abs_log1p,slot_service_interval_distance_is_even,slot_service_interval_distance_mod3,slot_service_interval_distance_mod5,slot_service_interval_distance_mod7,slot_service_interval_distance_mod10,slot_unit,slot_vehicle,slot_location_label,gcd_all,n_multiple_pairs,y
141,4.955827057601261,0,0,1,1,1,238,5.476463551931511,1,1,3,0,8,351,5.863631175598097,0,0,1,1,1,5,1.791759469228055,0,2,0,5,5,71225,11.173613199281588,0,2,0,0,5,0,5,9,1,1,35.0
160,5.081404364984463,1,1,0,6,0,345,5.846438775057725,0,0,0,2,5,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,22022,9.99984264077889,1,2,2,0,2,0,7,2,1,4,22.0
137,4.927253685157205,0,2,2,4,7,185,5.225746673713202,0,2,0,3,5,281,5.641907070938114,0,2,1,1,1,6,1.9459101490553132,1,0,1,6,6,87120,11.375053235961534,1,0,0,5,0,1,4,0,1,1,40.0
257,5.552959584921617,0,2,2,5,7,140,4.948759890378168,1,2,0,0,0,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,183024,12.117378034514843,1,0,4,2,4,0,6,5,1,1,41.0
120,4.795790545596741,1,0,0,1,0,124,4.8283137373023015,1,1,4,5,4,84,4.442651256490317,1,0,4,0,4,2,1.0986122886681098,1,2,2,2,2,6464,8.774158291205957,1,2,4,3,4,0,1,3,2,4,8.0
95,4.564348191467836,0,2,0,4,5,325,5.786897381366708,0,1,0,3,5,116,4.762173934797756,1,2,1,4,6,2,1.0986122886681098,1,2,2,2,2,76744,11.24824351674751,1,1,4,3,4,1,6,4,1,2,53.0
353,5.869296913133774,0,2,3,3,3,359,5.886104031450156,0,2,4,2,9,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,162747,11.999958271208826,0,0,2,4,7,0,1,7,1,2,39.0
96,4.574710978503383,1,0,1,5,6,143,4.969813299576001,0,2,3,3,3,53,3.9889840465642745,0,2,3,4,3,5,1.791759469228055,0,2,0,5,5,78625,11.272457712522815,0,1,0,1,5,0,0,7,1,1,37.0
396,5.983936280687191,1,0,1,4,6,318,5.765191102784844,1,0,3,3,8,277,5.627621113690637,0,1,2,4,7,4,1.6094379124341003,1,1,4,4,4,101288,11.525733095989201,1,2,3,5,8,1,6,3,1,2,22.0
398,5.988961416889864,1,2,3,6,8,43,3.784189633918261,0,1,3,1,3,155,5.049856007249537,0,2,0,1,5,7,2.0794415416798357,0,1,2,0,7,244272,12.406041731285423,1,0,2,0,2,1,0,8,1,1,48.0
67,4.219507705176107,0,1,2,4,7,278,5.631211781821365,1,2,3,5,8,70,4.2626798770413155,1,1,0,0,0,8,2.1972245773362196,1,2,3,1,8,84320,11.342386223287408,1,2,0,5,0,0,1,0,1,1,17.0
398,5.988961416889864,1,2,3,6,8,145,4.983606621708336,0,1,0,5,5,51,3.9512437185814275,0,0,1,2,1,1,0.6931471805599453,0,1,1,1,1,49680,10.813377845229255,1,0,0,1,0,0,6,0,1,4,48.0
379,5.940171252720432,0,1,4,1,9,316,5.75890177387728,1,1,1,1,6,219,5.393627546352362,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,224832,12.32311318338105,1,0,2,6,2,0,4,8,1,2,48.0
184,5.220355825078324,1,1,4,2,4,93,4.543294782270004,0,0,3,2,3,124,4.8283137373023015,1,1,4,5,4,8,2.1972245773362196,1,2,3,1,8,20640,9.935034668034257,1,0,0,4,0,1,7,3,1,2,6.0
400,5.993961427306569,1,1,0,1,0,57,4.060443010546419,0,0,2,1,7,153,5.0369526024136295,0,0,3,6,3,7,2.0794415416798357,0,1,2,0,7,138502,11.838647265024761,1,1,2,0,2,0,7,8,1,1,26.0
286,5.659482215759621,1,1,1,6,6,169,5.135798437050262,0,1,4,1,9,280,5.638354669333745,1,1,0,0,0,1,0.6931471805599453,0,1,1,1,1,19530,9.879758225836891,1,0,0,0,0,0,7,0,1,4,31.0
369,5.91350300563827,0,0,4,5,9,111,4.718498871295094,0,0,1,6,1,388,5.963579343618446,1,1,3,3,8,2,1.0986122886681098,1,2,2,2,2,56056,10.934124309194805,1,1,1,0,6,1,0,8,1,2,49.0
343,5.840641657373398,0,1,3,0,3,354,5.872117789475416,1,0,4,4,4,403,6.0014148779611505,0,1,3,4,3,4,1.6094379124341003,1,1,4,4,4,31712,10.364481970436772,1,2,2,2,2,0,7,7,1,1,8.0
314,5.752572638825633,1,2,4,6,4,79,4.382026634673881,0,1,4,2,9,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,74400,11.217224661591072,1,0,0,4,0,1,3,2,1,2,48.0
202,5.313205979041787,1,1,2,6,2,350,5.860786223465865,1,2,0,0,0,419,6.040254711277414,0,2,4,6,9,3,1.3862943611198906,0,0,3,3,3,24660,10.11297832739655,1,0,0,6,0,0,0,6,1,1,12.0
392,5.973809611869261,1,2,2,0,2,174,5.1647859739235145,1,0,4,6,4,460,6.133398042996649,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,16800,9.729193687429403,1,0,0,0,0,1,7,7,1,4,25.0
398,5.988961416889864,1,2,3,6,8,150,5.017279836814924,1,0,0,3,0,283,5.648974238161206,0,1,3,3,3,6,1.9459101490553132,1,0,1,6,6,175608,12.076015211717152,1,0,3,6,8,1,7,3,1,2,36.0
208,5.342334251964811,1,1,3,5,8,167,5.123963979403259,0,2,2,6,7,84,4.442651256490317,1,0,4,0,4,2,1.0986122886681098,1,2,2,2,2,19980,9.902537101000133,1,0,0,2,0,1,2,6,1,3,15.0
65,4.189654742026425,0,2,0,2,5,246,5.5093883366279774,1,0,1,1,6,69,4.248495242049359,0,0,4,6,9,1,0.6931471805599453,0,1,1,1,1,18249,9.811920359010637,0,0,4,0,9,1,6,8,1,4,33.0
363,5.8971538676367405,0,0,3,6,3,188,5.241747015059643,1,2,3,6,8,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,244490,12.406933777403616,1,2,0,1,0,0,1,2,1,1,46.0
98,4.59511985013459,1,2,3,0,8,311,5.7430031878094825,0,2,1,3,1,235,5.4638318050256105,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,60632,11.012594578296879,1,2,2,5,2,0,1,1,1,1,26.0
114,4.74493212836325,1,0,4,2,4,47,3.871201010907891,0,2,2,5,7,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,4,4,4,54832,10.912047481473621,1,1,2,1,2,0,7,2,1,2,46.0
200,5.303304908059076,1,2,0,4,0,169,5.135798437050262,0,1,4,1,9,269,5.598421958998375,0,2,4,3,9,4,1.6094379124341003,1,1,4,4,4,18760,9.83953552604361,1,1,0,0,0,1,7,4,1,2,10.0
222,5.407171771460119,1,0,2,5,2,267,5.5909869805108565,0,0,2,1,7,295,5.69035945432406,0,1,0,1,5,4,1.6094379124341003,1,1,4,4,4,79228,11.280097672397874,1,1,3,2,8,0,6,8,1,1,29.0
182,5.209486152841421,1,2,2,0,2,316,5.75890177387728,1,1,1,1,6,377,5.934894195619588,0,2,2,6,7,6,1.9459101490553132,1,0,1,6,6,74280,11.215610477950067,1,0,0,3,0,1,7,1,1,1,20.0
216,5.37989735354046,1,0,1,6,6,287,5.662960480135946,0,2,2,0,7,433,6.073044534100405,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,116319,11.664100292767346,0,0,4,0,9,0,4,6,1,2,29.0
160,5.081404364984463,1,1,0,6,0,296,5.6937321388027,1,2,1,2,6,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,145280,11.886425077071342,1,2,0,2,0,0,2,7,4,8,20.0
295,5.69035945432406,0,1,0,1,5,309,5.736572297479192,0,0,4,1,9,225,5.420534999272286,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,53082,10.879612005311733,1,0,2,1,2,1,1,0,1,3,18.0
234,5.459585514144159,1,0,4,3,4,361,5.8916442118257715,0,1,1,4,1,573,6.352629396319567,0,0,3,6,3,4,1.6094379124341003,1,1,4,4,4,118464,11.682372837280576,1,0,4,3,4,1,6,2,1,1,48.0
211,5.356586274672012,0,1,1,1,1,152,5.030437921392435,1,2,2,5,2,79,4.382026634673881,0,1,4,2,9,7,2.0794415416798357,0,1,2,0,7,86051,11.362707043670575,0,2,1,0,1,0,2,3,1,1,19.0
369,5.91350300563827,0,0,4,5,9,92,4.532599493153256,1,2,2,1,2,90,4.51085950651685,1,0,0,6,0,6,1.9459101490553132,1,0,1,6,6,189696,12.153183341354197,1,0,1,3,6,1,2,2,1,2,38.0
152,5.030437921392435,1,2,2,5,2,123,4.820281565605037,0,0,3,4,3,160,5.081404364984463,1,1,0,6,0,1,0.6931471805599453,0,1,1,1,1,20280,9.917439766154132,1,0,0,1,0,1,7,6,1,4,52.0
217,5.384495062789089,0,1,2,0,7,326,5.7899601708972535,1,2,1,4,6,16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,59920,11.0007823069704,1,1,0,0,0,0,4,4,1,3,7.0
62,4.143134726391533,1,2,2,6,2,107,4.68213122712422,0,2,2,2,7,148,5.003946305945459,1,1,3,1,8,3,1.3862943611198906,0,0,3,3,3,18240,9.811427086686914,1,0,0,5,0,1,4,4,1,1,32.0
380,5.942799375126701,1,2,0,2,0,222,5.407171771460119,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,99120,11.504096605033407,1,0,0,0,0,1,7,8,1,2,12.0
38,3.6635616461296463,1,2,3,3,8,96,4.574710978503383,1,0,1,5,6,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,51290,10.845270577171219,1,2,0,1,0,0,7,2,1,2,46.0
81,4.406719247264253,0,0,1,4,1,110,4.709530201312334,1,2,0,5,0,21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,15162,9.62661352880094,1,0,2,0,2,0,3,2,1,4,14.0
294,5.68697535633982,1,0,4,0,4,258,5.556828061699537,1,0,3,6,8,378,5.937536205082426,1,0,3,0,8,7,2.0794415416798357,0,1,2,0,7,269346,12.50375579012202,1,0,1,0,6,0,2,1,1,3,53.0
174,5.1647859739235145,1,0,4,6,4,254,5.541263545158426,1,2,4,2,4,42,3.7612001156935624,1,0,2,0,2,8,2.1972245773362196,1,2,3,1,8,319088,12.673225339719798,1,2,3,0,8,0,3,0,2,1,49.0
389,5.966146739123692,0,2,4,4,9,385,5.955837369464831,0,1,0,0,5,344,5.84354441703136,1,2,4,1,4,4,1.6094379124341003,1,1,4,4,4,72240,11.187763030741458,1,0,0,0,0,0,0,8,1,3,15.0
275,5.62040086571715,0,2,0,2,5,166,5.117993812416755,1,1,1,5,6,197,5.288267030694535,0,2,2,1,7,3,1.3862943611198906,0,0,3,3,3,102750,11.54006386467122,1,0,0,4,0,1,2,4,1,1,50.0
379,5.940171252720432,0,1,4,1,9,278,5.631211781821365,1,2,3,5,8,39,3.6888794541139363,0,0,4,4,9,8,2.1972245773362196,1,2,3,1,8,204000,12.225880174775122,1,0,0,6,0,0,2,2,1,1,20.0
322,5.777652323222656,1,1,2,0,2,80,4.394449154672439,1,2,0,3,0,207,5.337538079701318,0,0,2,4,7,2,1.0986122886681098,1,2,2,2,2,34626,10.452389003554346,1,0,1,4,6,0,5,6,1,3,29.0
143,4.969813299576001,0,2,3,3,3,143,4.969813299576001,0,2,3,3,3,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,112996,11.635116548669489,1,1,1,2,6,0,2,0,1,2,53.0
95,4.564348191467836,0,2,0,4,5,382,5.948034989180646,1,1,2,4,2,280,5.638354669333745,1,1,0,0,0,1,0.6931471805599453,0,1,1,1,1,11458,9.346530726426447,1,1,3,6,8,1,7,3,1,4,17.0
344,5.84354441703136,1,2,4,1,4,256,5.54907608489522,1,1,1,4,6,425,6.054439346269371,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,232500,12.356649805075568,1,0,0,2,0,0,6,4,1,2,60.0
56,4.04305126783455,1,2,1,0,6,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2664,7.887959336599945,1,0,4,4,4,1,6,1,1,4,9.0
382,5.948034989180646,1,1,2,4,2,364,5.8998973535824915,1,1,4,0,4,407,6.0112671744041615,0,2,2,1,7,6,1.9459101490553132,1,0,1,6,6,123690,11.725541799064324,1,0,0,0,0,0,0,6,1,1,19.0
253,5.537334267018537,0,1,3,1,3,237,5.472270673671475,0,0,2,6,7,182,5.209486152841421,1,2,2,0,2,7,2.0794415416798357,0,1,2,0,7,201096,12.211542657698201,1,0,1,0,6,1,2,0,1,2,36.0
364,5.8998973535824915,1,1,4,0,4,223,5.4116460518550396,0,1,3,6,3,288,5.666426688112432,1,0,3,1,8,2,1.0986122886681098,1,2,2,2,2,83284,11.330023739911208,1,1,4,5,4,0,4,2,1,3,47.0
214,5.3706380281276624,1,1,4,4,4,200,5.303304908059076,1,2,0,4,0,352,5.8664680569332965,1,1,2,2,2,5,1.791759469228055,0,2,0,5,5,133280,11.800214960373722,1,2,0,0,0,0,5,2,1,2,56.0
174,5.1647859739235145,1,0,4,6,4,251,5.529429087511423,0,2,1,6,1,302,5.713732805509369,1,2,2,1,2,2,1.0986122886681098,1,2,2,2,2,26304,10.177514314164908,1,0,4,5,4,1,2,7,1,3,24.0
130,4.875197323201151,1,1,0,4,0,356,5.877735781779639,1,2,1,6,6,343,5.840641657373398,0,1,3,0,3,6,1.9459101490553132,1,0,1,6,6,113220,11.63709693991342,1,0,0,2,0,1,6,8,1,1,30.0
119,4.787491742782046,0,2,4,0,9,96,4.574710978503383,1,0,1,5,6,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,43290,10.675700040192325,1,0,0,2,0,0,3,0,1,3,39.0
175,5.170483995038151,0,1,0,0,5,73,4.30406509320417,0,1,3,3,3,62,4.143134726391533,1,2,2,6,2,1,0.6931471805599453,0,1,1,1,1,17360,9.761981590241948,1,2,0,0,0,0,6,3,1,5,40.0
103,4.6443908991413725,0,1,3,5,3,373,5.924255797414532,0,1,3,2,3,249,5.521460917862246,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,16872,9.733469990198337,1,0,2,2,2,0,2,8,1,1,6.0
329,5.799092654460526,0,2,4,0,9,273,5.6131281063880705,0,0,3,0,3,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,137080,11.82832727097215,1,1,0,6,0,1,1,6,1,1,23.0
231,5.44673737166631,0,0,1,0,1,112,4.727387818712341,1,1,2,0,2,146,4.990432586778736,1,2,1,6,6,2,1.0986122886681098,1,2,2,2,2,55080,10.916560108088095,1,0,0,4,0,0,2,5,1,3,51.0
389,5.966146739123692,0,2,4,4,9,109,4.700480365792417,0,1,4,4,9,245,5.5053315359323625,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,18024,9.79951496215315,1,0,4,6,4,1,0,1,1,1,6.0
359,5.886104031450156,0,2,4,2,9,183,5.214935757608986,0,0,3,1,3,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,78450,11.27022950505253,1,0,0,1,0,0,4,4,1,2,25.0
161,5.087596335232384,0,2,1,0,1,133,4.897839799950911,0,1,3,0,3,244,5.501258210544727,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,47472,10.767916407357609,1,0,2,5,2,1,3,8,1,1,23.0
42,3.7612001156935624,1,0,2,0,2,74,4.31748811353631,1,2,4,4,4,34,3.5553480614894135,1,1,4,6,4,7,2.0794415416798357,0,1,2,0,7,13860,9.536834420213353,1,0,0,0,0,1,7,5,1,3,10.0
296,5.6937321388027,1,2,1,2,6,376,5.932245187448011,1,1,1,5,6,449,6.1092475827643655,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,51910,10.857285992746686,1,1,0,5,0,0,1,1,1,3,29.0
31,3.4657359027997265,0,1,1,3,1,170,5.14166355650266,1,2,0,2,0,80,4.394449154672439,1,2,0,3,0,1,0.6931471805599453,0,1,1,1,1,18354,9.817657295930935,1,0,4,0,4,0,2,7,1,4,57.0
310,5.739792912179234,1,1,0,2,0,225,5.420534999272286,0,0,0,1,5,207,5.337538079701318,0,0,2,4,7,5,1.791759469228055,0,2,0,5,5,99245,11.505356895470277,0,2,0,6,5,0,1,7,1,3,23.0
53,3.9889840465642745,0,2,3,4,3,23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,4785,8.47345026846832,0,0,0,4,5,1,1,6,1,4,33.0
326,5.7899601708972535,1,2,1,4,6,368,5.910796644040527,1,2,3,4,8,675,6.516193076042964,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,336536,12.726463377445741,1,2,1,4,6,1,1,3,1,2,59.0
369,5.91350300563827,0,0,4,5,9,318,5.765191102784844,1,0,3,3,8,411,6.021023349349527,0,0,1,5,1,6,1.9459101490553132,1,0,1,6,6,127116,11.75286320118385,1,0,1,3,6,0,7,3,3,2,22.0
399,5.991464547107982,0,0,4,0,9,232,5.4510384535657,1,1,2,1,2,482,6.180016653652572,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,152880,11.937415119970732,1,0,0,0,0,0,3,7,1,2,49.0
337,5.823045895483019,0,1,2,1,7,226,5.424950017481403,1,1,1,2,6,245,5.5053315359323625,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,14096,9.553717287770926,1,2,1,5,6,1,5,1,1,2,8.0
152,5.030437921392435,1,2,2,5,2,274,5.616771097666572,1,1,4,1,4,33,3.5263605246161616,0,0,3,5,3,1,0.6931471805599453,0,1,1,1,1,9828,9.19309247856663,1,0,3,0,8,0,6,2,1,4,12.0
193,5.267858159063328,0,1,3,4,3,200,5.303304908059076,1,2,0,4,0,188,5.241747015059643,1,2,3,6,8,8,2.1972245773362196,1,2,3,1,8,81328,11.306257935499344,1,1,3,2,8,0,3,2,1,2,17.0
47,3.871201010907891,0,2,2,5,7,73,4.30406509320417,0,1,3,3,3,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,8400,9.036106025364846,1,0,0,0,0,0,5,4,1,5,42.0
304,5.720311776607412,1,1,4,3,4,213,5.365976015021851,0,0,3,3,3,32,3.4965075614664802,1,2,2,4,2,7,2.0794415416798357,0,1,2,0,7,56112,10.935122793721016,1,0,2,0,2,0,5,1,1,1,8.0
397,5.986452005284438,0,1,2,5,7,278,5.631211781821365,1,2,3,5,8,310,5.739792912179234,1,1,0,2,0,5,1.791759469228055,0,2,0,5,5,78000,11.264476926102367,1,0,0,6,0,1,7,7,1,2,15.0
282,5.645446897643238,1,0,2,2,2,73,4.30406509320417,0,1,3,3,3,159,5.075173815233827,0,0,4,5,9,5,1.791759469228055,0,2,0,5,5,115710,11.658850982128433,1,0,0,0,0,0,4,5,1,1,42.0
50,3.9318256327243257,1,2,0,1,0,206,5.332718793265369,1,2,1,3,6,233,5.455321115357702,0,2,3,2,3,1,0.6931471805599453,0,1,1,1,1,15624,9.656627474604603,1,0,4,0,4,0,7,7,1,4,56.0
334,5.814130531825066,1,1,4,5,4,382,5.948034989180646,1,1,2,4,2,379,5.940171252720432,0,1,4,1,9,7,2.0794415416798357,0,1,2,0,7,265356,12.488831368160586,1,0,1,0,6,1,4,2,1,1,36.0
344,5.84354441703136,1,2,4,1,4,167,5.123963979403259,0,2,2,6,7,498,6.212606095751519,1,0,3,1,8,2,1.0986122886681098,1,2,2,2,2,34584,10.451175341034686,1,0,4,4,4,1,7,2,1,3,33.0
277,5.627621113690637,0,1,2,4,7,348,5.855071922202427,1,0,3,5,8,585,6.373319789577012,0,0,0,4,5,7,2.0794415416798357,0,1,2,0,7,214130,12.274343256249601,1,2,0,0,0,1,2,3,1,1,46.0
266,5.58724865840025,1,2,1,0,6,50,3.9318256327243257,1,2,0,1,0,84,4.442651256490317,1,0,4,0,4,6,1.9459101490553132,1,0,1,6,6,23016,10.043988352323694,1,0,1,0,6,1,2,6,2,3,7.0
58,4.07753744390572,1,1,3,2,8,158,5.0689042022202315,1,2,3,4,8,206,5.332718793265369,1,2,1,3,6,6,1.9459101490553132,1,0,1,6,6,73224,11.201292171695934,1,0,4,4,4,1,6,7,2,1,54.0
392,5.973809611869261,1,2,2,0,2,155,5.049856007249537,0,2,0,1,5,337,5.823045895483019,0,1,2,1,7,5,1.791759469228055,0,2,0,5,5,30280,10.318275732105144,1,1,0,5,0,0,4,4,1,2,8.0
282,5.645446897643238,1,0,2,2,2,274,5.616771097666572,1,1,4,1,4,496,6.208590026096629,1,1,1,6,6,4,1.6094379124341003,1,1,4,4,4,56672,10.945053185824962,1,2,2,0,2,1,0,2,2,2,23.0
161,5.087596335232384,0,2,1,0,1,281,5.641907070938114,0,2,1,1,1,361,5.8916442118257715,0,1,1,4,1,2,1.0986122886681098,1,2,2,2,2,29288,10.28496729789378,1,2,3,0,8,0,2,6,1,1,28.0
60,4.110873864173311,1,0,0,4,0,260,5.564520407322694,1,2,0,1,0,213,5.365976015021851,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,29890,10.305312710723697,1,1,0,0,0,0,4,2,1,3,14.0
194,5.272999558563747,1,2,4,5,4,322,5.777652323222656,1,1,2,0,2,241,5.488937726156687,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,35595,10.479988550976753,0,0,0,0,5,1,6,5,1,4,45.0
75,4.330733340286331,0,0,0,5,5,322,5.777652323222656,1,1,2,0,2,337,5.823045895483019,0,1,2,1,7,4,1.6094379124341003,1,1,4,4,4,12796,9.456966047437597,1,1,1,0,6,0,6,9,1,1,7.0
288,5.666426688112432,1,0,3,1,8,20,3.044522437723423,1,2,0,6,0,117,4.770684624465665,0,0,2,5,7,2,1.0986122886681098,1,2,2,2,2,51896,10.857016264015087,1,2,1,5,6,1,4,9,1,3,52.0
341,5.834810737062605,0,2,1,5,1,170,5.14166355650266,1,2,0,2,0,240,5.484796933490655,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,114954,11.652296026418037,1,0,4,0,4,0,4,1,1,1,21.0
247,5.5134287461649825,0,1,2,2,7,397,5.986452005284438,0,1,2,5,7,72,4.290459441148391,1,0,2,2,2,2,1.0986122886681098,1,2,2,2,2,24320,10.099095453655817,1,2,0,2,0,1,0,9,1,2,10.0
361,5.8916442118257715,0,1,1,4,1,176,5.176149732573829,1,2,1,1,6,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,217915,12.291864946415059,0,1,0,5,5,0,0,8,1,2,41.0
366,5.905361848054571,1,0,1,2,6,301,5.71042701737487,0,1,1,0,1,482,6.180016653652572,1,2,2,6,2,3,1.3862943611198906,0,0,3,3,3,69012,11.142050171630355,1,0,2,6,2,0,1,6,1,2,27.0
119,4.787491742782046,0,2,4,0,9,170,5.14166355650266,1,2,0,2,0,102,4.634728988229636,1,0,2,4,2,3,1.3862943611198906,0,0,3,3,3,34272,10.442113151159798,1,0,2,0,2,1,6,4,1,4,24.0
321,5.7745515455444085,0,0,1,6,1,185,5.225746673713202,0,2,0,3,5,341,5.834810737062605,0,2,1,5,1,7,2.0794415416798357,0,1,2,0,7,103334,11.545731416695405,1,2,4,0,4,0,1,8,1,1,22.0
85,4.454347296253507,0,1,0,1,5,131,4.882801922586371,0,2,1,5,1,213,5.365976015021851,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,3285,8.097426298597213,0,0,0,2,5,0,5,3,1,4,15.0
82,4.418840607796598,1,1,2,5,2,315,5.755742213586912,0,0,0,0,5,234,5.459585514144159,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,60480,11.010084545108258,1,0,0,0,0,0,6,4,1,4,54.0
361,5.8916442118257715,0,1,1,4,1,208,5.342334251964811,1,1,3,5,8,403,6.0014148779611505,0,1,3,4,3,3,1.3862943611198906,0,0,3,3,3,130095,11.77602791844762,0,0,0,0,5,0,5,3,1,1,59.0
181,5.204006687076795,0,1,1,6,1,391,5.971261839790462,0,1,1,6,1,192,5.262690188904886,1,0,2,3,2,3,1.3862943611198906,0,0,3,3,3,57120,10.952927103863022,1,0,0,0,0,1,4,9,1,2,20.0
333,5.811140992976701,0,0,3,4,3,125,4.836281906951478,0,2,0,6,5,158,5.0689042022202315,1,2,3,4,8,7,2.0794415416798357,0,1,2,0,7,286524,12.5655810713649,1,0,4,0,4,1,3,6,1,1,54.0
333,5.811140992976701,0,0,3,4,3,276,5.6240175061873385,1,0,1,3,6,560,6.329720905522696,1,2,0,0,0,7,2.0794415416798357,0,1,2,0,7,156604,11.961481990509341,1,1,4,0,4,0,2,6,1,2,34.0
333,5.811140992976701,0,0,3,4,3,55,4.02535169073515,0,1,0,6,5,85,4.454347296253507,0,1,0,1,5,6,1.9459101490553132,1,0,1,6,6,45606,10.727816492493142,1,0,1,1,6,1,4,6,1,1,11.0
312,5.746203190540153,1,0,2,4,2,134,4.90527477843843,1,2,4,1,4,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,51420,10.847801928316501,1,0,0,5,0,0,5,8,1,2,10.0
255,5.545177444479562,0,0,0,3,5,112,4.727387818712341,1,1,2,0,2,253,5.537334267018537,0,1,3,1,3,4,1.6094379124341003,1,1,4,4,4,42328,10.653227709328526,1,1,3,6,8,0,5,2,1,2,22.0
46,3.8501476017100584,1,1,1,4,6,59,4.0943445622221,0,2,4,3,9,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,18144,9.806150319647172,1,0,4,0,4,1,5,2,1,3,28.0
190,5.25227342804663,1,1,0,1,0,204,5.3230099791384085,1,0,4,1,4,135,4.912654885736052,0,0,0,2,5,1,0.6931471805599453,0,1,1,1,1,33956,10.43285029730053,1,2,1,6,6,1,2,2,1,4,52.0
216,5.37989735354046,1,0,1,6,6,294,5.68697535633982,1,0,4,0,4,151,5.0238805208462765,0,1,1,4,1,1,0.6931471805599453,0,1,1,1,1,46057,10.737656750807961,0,1,2,4,7,0,4,9,1,4,53.0
370,5.916202062607435,1,1,0,6,0,306,5.726847747587197,1,0,1,5,6,276,5.6240175061873385,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,210896,12.259125141614627,1,2,1,0,6,1,0,9,2,2,49.0
125,4.836281906951478,0,2,0,6,5,198,5.293304824724492,1,0,3,2,8,78,4.3694478524670215,1,0,3,1,8,3,1.3862943611198906,0,0,3,3,3,13632,9.520248603186129,1,0,2,3,2,0,1,4,1,3,8.0
58,4.07753744390572,1,1,3,2,8,298,5.700443573390687,1,1,3,4,8,253,5.537334267018537,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,91800,11.427378469795439,1,0,0,2,0,1,6,4,1,1,40.0
