slot_venue_name,slot_venue_capacity,slot_venue_capacity_abs_log1p,slot_venue_capacity_is_even,slot_venue_capacity_mod3,slot_venue_capacity_mod5,slot_venue_capacity_mod7,slot_venue_capacity_mod10,slot_num_participants,slot_num_participants_abs_log1p,slot_num_participants_is_even,slot_num_participants_mod3,slot_num_participants_mod5,slot_num_participants_mod7,slot_num_participants_mod10,slot_reserved_staff,slot_reserved_staff_abs_log1p,slot_reserved_staff_is_even,slot_reserved_staff_mod3,slot_reserved_staff_mod5,slot_reserved_staff_mod7,slot_reserved_staff_mod10,slot_group_term,slot_staff_term,gcd_all,n_multiple_pairs,y
6,33171,10.409461425571095,0,0,1,5,1,2501,7.824845691026856,0,2,1,2,1,658,6.490723534502507,1,1,3,0,8,6,4,1,0,12.0
7,6574,8.791029857045965,1,1,4,1,4,2435,7.798112628829788,0,2,0,6,5,1704,7.4413203897176174,1,0,4,3,4,1,2,1,0,1.0
0,8208,9.012986392348266,1,0,3,4,8,1047,6.954638864880987,0,0,2,4,7,879,6.779921907472252,0,0,4,4,9,5,6,3,0,6.0
6,2556,7.846589975291186,1,0,1,1,6,931,6.837332814685591,0,1,1,0,1,694,6.543911845564792,1,1,4,1,4,1,2,1,0,1.0
9,6205,8.733271845008325,0,1,0,3,5,1630,7.396948602621014,1,1,0,6,0,1315,7.182352111885263,0,1,0,6,5,6,3,5,0,2.0
5,16878,9.733825524688928,1,0,3,1,8,2647,7.881559917056899,0,1,2,1,7,996,6.904750769961838,1,0,1,2,6,3,6,1,0,5.0
2,19873,9.897167623791308,0,1,3,0,3,1626,7.394493107219038,1,0,1,2,6,1987,7.59488438721652,0,1,2,6,7,0,6,1,0,10.0
6,8310,9.025335217553026,1,0,0,1,0,600,6.398594934535208,1,0,0,5,0,1110,7.01301578963963,1,0,0,4,0,0,4,30,0,11.0
2,1971,7.586803535162581,0,0,1,4,1,161,5.087596335232384,0,2,1,0,1,39,3.6888794541139363,0,0,4,4,9,6,1,1,0,11.0
1,2553,7.845416036592485,0,0,3,5,3,342,5.8377304471659395,1,0,2,6,2,843,6.738152494595957,0,0,3,3,3,5,2,3,0,4.0
4,4857,8.488382109562117,0,0,2,6,7,1730,7.456454555176209,1,2,0,1,0,1397,7.242797922793756,0,2,2,4,7,5,1,1,0,1.0
3,20214,9.91418018207487,1,0,4,5,4,1677,7.425357887027151,0,0,2,4,7,1767,7.477604243197589,0,0,2,3,7,6,0,3,0,10.0
2,18567,9.829194947954273,0,0,2,3,7,2306,7.7437032581737535,1,2,1,3,6,119,4.787491742782046,0,2,4,0,9,4,2,1,0,7.0
2,23520,10.065648918115544,1,0,0,0,0,1767,7.477604243197589,0,0,2,3,7,549,6.309918278226516,0,0,4,3,9,1,4,3,0,12.0
5,26100,10.169728906753061,1,0,0,4,0,2867,7.961370201719511,0,2,2,4,7,297,5.697093486505405,0,0,2,3,7,6,5,1,0,8.0
4,8932,9.09750756370184,1,1,2,0,2,655,6.486160788944089,0,1,0,4,5,1727,7.454719949364001,0,2,2,5,7,6,4,1,0,10.0
8,22164,10.006269747179154,1,0,4,2,4,1740,7.462214939768189,1,0,0,4,0,1284,7.158513997329321,1,0,4,3,4,0,1,12,0,11.0
8,5135,8.544029845369797,0,2,0,4,5,606,6.408528791059498,1,0,1,4,6,893,6.795705775173514,0,2,3,4,3,0,1,1,0,6.0
5,4029,8.301521654940728,0,0,4,4,9,394,5.978885764901122,1,1,4,2,4,89,4.499809670330265,0,2,4,5,9,0,3,1,0,9.0
9,24962,10.12515000756854,1,2,2,0,2,2421,7.792348924113037,0,0,1,6,1,752,6.6240652277998935,1,2,2,3,2,0,5,1,0,9.0
2,33137,10.408435939129243,0,2,2,6,7,2905,7.974532844130228,0,1,0,0,5,1182,7.075808863978387,1,0,2,6,2,2,0,1,0,10.0
0,1427,7.2640301428995295,0,2,2,6,7,384,5.953243334287785,1,0,4,6,4,659,6.492239835020471,0,2,4,1,9,1,5,1,0,1.0
0,8499,9.047821442478408,0,0,4,1,9,1346,7.205635176410364,1,2,1,2,6,1769,7.478734825567875,0,2,4,5,9,2,5,1,0,4.0
9,35342,10.472855631914229,1,2,2,6,2,2571,7.85243908535751,0,0,1,2,1,1919,7.560080465021827,0,2,4,1,9,5,2,1,0,12.0
7,3029,8.016317898503415,0,2,4,5,9,1072,6.9782137426306985,1,1,2,1,2,885,6.786716950605081,0,0,0,3,5,1,4,1,0,1.0
9,5620,8.634264863002075,1,1,0,6,0,537,6.2878585601617845,0,0,2,5,7,1861,7.529406457837013,0,1,1,6,1,0,2,1,0,6.0
0,5541,8.620110725422924,0,0,1,4,1,355,5.87493073085203,0,1,0,5,5,1991,7.596894438144544,0,2,1,3,1,6,0,1,0,9.0
3,14737,9.598184471326945,0,1,2,2,7,2315,7.7475968386928855,0,2,0,5,5,847,6.742880635791903,0,1,2,0,7,5,4,1,0,5.0
6,3735,8.225770799348734,0,0,0,4,5,434,6.075346031088684,1,2,4,0,4,263,5.575949103146316,0,2,3,4,3,6,5,1,0,7.0
8,4588,8.431417414394833,1,1,3,3,8,772,6.650279048587422,1,1,2,2,2,1500,7.313886831633462,1,0,0,2,0,5,5,4,0,3.0
1,24790,10.118235963061956,1,1,0,3,0,2452,7.8050670442584895,1,1,2,2,2,270,5.602118820879701,1,0,0,4,0,6,1,2,0,9.0
8,3380,8.125926802707886,1,2,0,6,0,1680,7.427144133408616,1,0,0,0,0,20,3.044522437723423,1,2,0,6,0,4,0,20,2,1.0
2,7637,8.940891067785461,0,2,2,0,7,1690,7.43307534889858,1,1,0,3,0,877,6.777646593635117,0,1,2,2,7,4,6,1,0,3.0
2,12382,9.424079843215099,1,1,2,6,2,1151,7.049254841255837,0,2,1,3,1,872,6.771935555839602,1,2,2,4,2,0,5,1,0,9.0
5,4713,8.458292083496076,0,0,3,2,3,760,6.634633357861686,1,1,0,4,0,1673,7.422971251049421,0,2,3,0,3,1,1,1,0,3.0
3,4641,8.442900586834382,0,0,1,0,1,1556,7.350516171833998,1,2,1,2,6,1529,7.333023014386481,0,2,4,3,9,0,5,1,0,1.0
5,1593,7.374001859350161,0,0,3,4,3,671,6.51025834052315,0,2,1,6,1,251,5.529429087511423,0,2,1,6,1,6,5,1,0,1.0
0,3639,8.199738960630786,0,0,4,6,9,220,5.3981627015177525,1,1,0,3,0,1879,7.539027055823995,0,1,4,3,9,6,6,1,0,7.0
2,8788,9.081256218564645,1,1,3,3,8,1189,7.081708586105575,0,1,4,6,9,465,6.144185634125646,0,0,0,3,5,3,6,1,0,6.0
8,28906,10.271839059304192,1,1,1,3,6,2313,7.746732907753622,0,0,3,3,3,1150,7.048386408721883,1,1,0,2,0,6,6,1,0,11.0
1,19148,9.860005773924167,1,2,3,3,8,2209,7.700747794511798,0,1,4,4,9,1476,7.29776828253138,1,0,1,6,6,0,2,1,0,7.0
3,13358,9.499945593989812,1,2,3,2,8,1433,7.2682230211595655,0,2,3,5,3,461,6.135564891081739,0,2,1,6,1,3,0,1,0,8.0
3,6766,8.819813136232225,1,1,1,4,6,955,6.862757913051401,0,1,0,3,5,1991,7.596894438144544,0,2,1,3,1,6,5,1,0,4.0
3,4330,8.373553741214627,1,1,0,4,0,1193,7.085064293952548,0,2,3,3,3,751,6.62273632394984,0,1,1,2,1,5,0,1,0,2.0
4,33531,10.420255485757748,0,0,1,1,1,2906,7.9748769005588755,1,2,1,1,6,1565,7.356279876550748,0,2,0,4,5,2,3,1,0,10.0
2,6144,8.723394022000136,1,0,4,5,4,450,6.111467339502679,1,0,0,2,0,294,5.68697535633982,1,0,4,0,4,2,1,6,0,12.0
9,14163,9.558458813231795,0,0,3,2,3,2816,7.943427767876373,1,2,1,2,6,83,4.430816798843313,0,2,3,6,3,3,2,1,0,4.0
7,5326,8.580543506917,1,1,1,6,6,734,6.5998704992128365,1,2,4,6,4,922,6.827629234502852,1,1,2,5,2,3,6,2,0,5.0
2,10680,9.276221741089696,1,0,0,5,0,1551,7.347299700743164,0,0,1,4,1,1374,7.226209010100671,1,0,4,2,4,4,6,3,0,5.0
6,20457,9.926129283016953,0,0,2,3,7,1456,7.284134806195205,1,1,1,0,6,1529,7.333023014386481,0,2,4,3,9,1,5,1,0,12.0
5,9395,9.148039345778804,0,2,0,1,5,2227,7.708859601047175,0,1,2,1,7,487,6.1903154058531475,0,1,2,4,7,4,3,1,0,3.0
2,25207,10.13491668343711,0,1,2,0,7,2775,7.9287663216266955,0,0,0,3,5,232,5.4510384535657,1,1,2,1,2,6,0,1,0,8.0
2,12383,9.424160595829509,0,2,3,0,3,2735,7.914252278742441,0,2,0,5,5,1443,7.275172319452771,0,0,3,1,3,5,0,1,0,3.0
9,4816,8.479906606630221,1,1,1,0,6,460,6.133398042996649,1,1,0,5,0,676,6.517671272912275,1,1,1,4,6,5,0,4,0,8.0
5,10185,9.22876950744455,0,0,0,0,5,2092,7.646353722445999,1,1,2,6,2,1817,7.505492274737424,0,2,2,4,7,0,3,1,0,3.0
0,9873,9.197660318818809,0,0,3,3,3,2983,8.001019961323651,0,1,3,1,3,924,6.829793737512425,1,0,4,0,4,2,1,1,0,2.0
9,2249,7.718685495198466,0,2,4,2,9,228,5.43372200355424,1,0,3,4,8,197,5.288267030694535,0,2,2,1,7,0,3,1,0,8.0
5,13282,9.494240301132503,1,1,2,3,2,1414,7.254884810077338,1,1,4,0,4,556,6.322565239927284,1,1,1,3,6,3,4,2,0,8.0
5,1242,7.1252830915107115,1,0,2,3,2,51,3.9512437185814275,0,0,1,2,1,681,6.525029657843462,0,0,1,2,1,1,6,3,0,10.0
4,7516,8.924922401177469,1,1,1,5,6,943,6.8501261661455,0,1,3,5,3,1858,7.527793987721444,1,1,3,3,8,5,5,1,0,5.0
7,7796,8.9614943233096,1,2,1,5,6,1566,7.356918242356021,1,0,1,5,6,1532,7.334981878871814,1,2,2,6,2,4,2,2,0,3.0
9,9326,9.140668698726863,1,2,1,2,6,1186,7.079184394609668,1,1,1,3,6,1024,6.932447891572509,1,1,4,2,4,1,0,2,0,6.0
7,23315,10.056895099165441,0,2,0,5,5,1878,7.538494999413465,1,0,3,2,8,779,6.659293919683638,0,2,4,2,9,2,4,1,0,11.0
7,6092,8.714895850248494,1,2,2,2,2,654,6.484635235635252,1,0,4,3,4,206,5.332718793265369,1,2,1,3,6,0,5,2,0,8.0
5,2463,7.80954132465341,0,0,3,6,3,590,6.3818160174060985,1,2,0,2,0,103,4.6443908991413725,0,1,3,5,3,5,5,1,0,3.0
3,22161,10.006134389496271,0,0,1,6,1,2659,7.886081401775745,0,1,4,6,9,889,6.7912214627261855,0,1,4,0,9,2,1,1,0,7.0
8,31649,10.362493427572323,0,2,4,2,9,2419,7.791522819150732,0,1,4,4,9,202,5.313205979041787,1,1,2,6,2,4,5,1,0,12.0
5,5590,8.628913441026645,1,1,0,4,0,435,6.077642243349034,0,0,0,1,5,805,6.692083742506628,0,1,0,0,5,3,6,5,0,10.0
6,6545,8.786609455061125,0,2,0,0,5,1797,7.494430215031565,0,0,2,5,7,1154,7.051855622955894,1,2,4,6,4,2,0,1,0,2.0
5,4716,8.458928283284262,1,0,1,5,6,367,5.908082938168931,0,1,2,3,7,1780,7.484930283289661,1,1,0,2,0,4,6,1,0,7.0
7,3968,8.286269452783065,1,2,3,6,8,354,5.872117789475416,1,0,4,4,4,1136,7.036148493750536,1,2,1,2,6,4,2,2,0,7.0
4,7816,8.96405612822033,1,1,1,4,6,1512,7.321849713788356,1,0,2,0,2,1768,7.478169694159785,1,1,3,4,8,3,6,8,0,3.0
1,8668,9.06750872286864,1,1,3,2,8,1151,7.049254841255837,0,2,1,3,1,1762,7.47477218239787,1,1,2,5,2,6,0,1,0,5.0
5,12217,9.410665553209713,0,1,2,2,7,1771,7.4798641311650265,0,1,1,0,1,1591,7.3727463664043285,0,1,1,2,1,0,4,1,0,5.0
8,3877,8.263074835802596,0,1,2,6,7,458,6.129050210060545,1,2,3,3,8,1587,7.370230641807081,0,0,2,5,7,3,6,1,0,4.0
0,16651,9.720285608314866,0,1,1,5,1,1511,7.321188556739478,0,2,1,6,1,1541,7.340835554123275,0,2,1,1,1,0,2,1,0,9.0
5,21382,9.970351492789636,1,1,2,4,2,2947,7.988882253309227,0,1,2,0,7,753,6.625392368007956,0,0,3,4,3,6,6,1,0,6.0
7,6861,8.833754223418396,0,0,1,1,1,1709,7.444248649496705,0,2,4,1,9,25,3.258096538021482,0,1,0,4,5,1,6,1,0,3.0
1,13711,9.52602664083756,0,1,1,5,1,2017,7.609862200913554,0,1,2,1,7,1609,7.383989457978509,0,1,4,6,9,2,2,1,0,5.0
3,2396,7.781973234434385,1,2,1,2,6,522,6.259581464064923,1,0,2,4,2,830,6.7226297948554485,1,2,0,4,0,6,5,2,0,2.0
8,6555,8.78813593986372,0,0,0,3,5,391,5.971261839790462,0,1,1,6,1,1863,7.530479995245536,0,0,3,1,3,1,1,23,0,11.0
4,2813,7.942362237674335,0,2,3,6,3,332,5.808142489980444,1,2,2,3,2,821,6.71174039505618,0,2,1,2,1,5,0,1,0,5.0
2,4525,8.417593826193484,0,1,0,3,5,294,5.68697535633982,1,0,4,0,4,1879,7.539027055823995,0,1,4,3,9,0,2,1,0,8.0
3,27417,10.218955010995845,0,0,2,5,7,2057,7.629489916393995,0,2,2,6,7,676,6.517671272912275,1,1,1,4,6,3,4,1,0,12.0
4,4008,8.296297112642508,1,0,3,4,8,905,6.80903930604298,0,2,0,2,5,388,5.963579343618446,1,1,3,3,8,6,4,1,0,3.0
3,17353,9.761578306353435,0,1,3,0,3,2165,7.680637427560936,0,2,0,2,5,33,3.5263605246161616,0,0,3,5,3,5,4,1,0,7.0
1,10252,9.235325624670091,1,1,2,4,2,1270,7.147559271189454,1,1,0,3,0,1362,7.217443431696533,1,0,2,4,2,0,2,2,0,6.0
6,12782,9.455871442168021,1,2,2,0,2,1515,7.323830566202317,0,0,0,3,5,662,6.4967749901858625,1,2,2,4,2,4,0,1,0,7.0
2,8961,9.100748695346088,0,0,1,1,1,1765,7.476472381163905,0,1,0,1,5,1901,7.550661243105336,0,2,1,4,1,2,5,1,0,3.0
1,19941,9.900583339388739,0,0,1,5,1,1804,7.498315870766981,1,1,4,5,4,1901,7.550661243105336,0,2,1,4,1,0,4,1,0,9.0
0,14808,9.602990383037504,1,0,3,3,8,2814,7.942717540573791,1,0,4,0,4,738,6.6052979209482015,1,0,3,3,8,1,0,6,0,4.0
6,6986,8.85180655855245,1,2,1,0,6,2899,7.9724660159745655,0,1,4,1,9,1188,7.080867896690782,1,0,3,5,8,5,3,1,0,1.0
9,11810,9.376786579611847,1,2,0,1,0,1874,7.536363938404511,1,2,4,5,4,566,6.340359303727752,1,2,1,6,6,2,0,2,0,5.0
9,20600,9.933094897288786,1,2,0,6,0,2527,7.8351837552667485,0,1,2,0,7,384,5.953243334287785,1,0,4,6,4,6,3,1,0,7.0
2,13555,9.514584532726943,0,1,0,3,5,1158,7.055312843339752,1,0,3,3,8,817,6.706862336602747,0,1,2,5,7,3,1,1,0,10.0
6,17153,9.749986661550366,0,2,3,3,3,1373,7.2254814727822945,0,2,3,1,3,677,6.519147287940395,0,2,2,5,7,2,1,1,0,11.0
6,6197,8.731981938347694,0,2,2,2,7,1622,7.392031567514591,1,2,2,5,2,1331,7.194436851100335,0,2,1,1,1,3,1,1,0,2.0
0,9266,9.134214981586691,1,2,1,5,6,2163,7.679713639966372,0,0,3,0,3,614,6.421622267806518,1,2,4,5,4,0,6,1,0,3.0
0,4522,8.416930769477844,1,1,2,0,2,1341,7.201916317531627,0,0,1,4,1,1840,7.518064181233078,1,1,0,6,0,2,4,1,0,1.0
2,4346,8.377241230988792,1,2,1,6,6,294,5.68697535633982,1,0,4,0,4,818,6.70808408385307,1,2,3,6,8,4,2,2,0,11.0
8,5845,8.673512945671192,0,1,0,0,5,1057,6.964135612418245,0,1,2,0,7,1617,7.388946097618437,0,0,2,0,7,4,4,7,0,3.0
9,11627,9.361171261678766,0,2,2,0,7,865,6.763884908562435,0,1,0,4,5,1247,7.129297548929373,0,2,2,1,7,3,3,1,0,11.0
8,36040,10.49241245828517,1,1,0,4,0,2954,7.991253929840199,1,2,4,0,4,592,6.385194398997726,1,1,2,4,2,2,2,2,0,11.0
3,6411,8.765926513729443,0,0,1,6,1,2070,7.635786861395585,1,0,0,5,0,201,5.308267697401205,0,0,1,5,1,5,0,3,0,2.0
4,13295,9.49521851709523,0,2,0,2,5,1605,7.381501894506707,0,0,0,2,5,455,6.1224928095143865,0,2,0,0,5,2,6,5,0,7.0
0,2511,7.828834527588089,0,0,1,5,1,265,5.583496308781699,0,1,0,6,5,1186,7.079184394609668,1,1,1,3,6,0,5,1,0,4.0
1,27662,10.227851059207252,1,2,2,5,2,2908,7.975564658495202,1,1,3,3,8,1490,7.307202314764738,1,2,0,6,0,4,6,2,0,8.0
5,18742,9.838575628358985,1,1,2,3,2,1742,7.463363045520021,1,2,2,6,2,1322,7.187657164114956,1,2,2,6,2,2,3,2,0,9.0
0,12515,9.434763104788773,0,2,0,6,5,2940,7.9865049385539955,1,0,0,0,0,755,6.628041376179533,0,2,0,6,5,0,0,5,0,3.0
8,10081,9.218506934642576,0,1,1,1,1,2273,7.729295674310482,0,2,3,5,3,989,6.897704943128636,0,2,4,2,9,5,3,1,0,3.0
4,4286,8.363342466597977,1,2,1,2,6,1077,6.982862751468942,0,0,2,6,7,1055,6.962243464266207,0,2,0,5,5,4,0,1,0,2.0
8,10515,9.260653185849772,0,0,0,1,5,934,6.840546529288687,1,1,4,3,4,241,5.488937726156687,0,1,1,3,1,0,2,1,0,10.0
9,1461,7.2875606403097235,0,0,1,5,1,369,5.91350300563827,0,0,4,5,9,354,5.872117789475416,1,0,4,4,4,4,4,3,0,2.0
9,16583,9.716193654115616,0,2,3,0,3,1651,7.409741954080923,0,1,1,6,1,1724,7.45298232946546,1,2,4,2,4,2,3,1,0,8.0
2,6950,8.846640813100485,1,2,0,6,0,901,6.804614520062624,0,1,1,5,1,643,6.467698726104354,0,1,3,6,3,4,6,1,0,6.0
7,7135,8.872907674259846,0,1,0,2,5,2995,8.005033344637111,0,1,0,6,5,1145,7.044032897274685,0,2,0,4,5,0,6,5,0,1.0
6,6167,8.727129915243166,0,2,2,0,7,2156,7.676473646389156,1,2,1,0,6,1855,7.526178913346146,0,1,0,0,5,5,4,7,0,1.0
5,5869,8.677609912822142,0,1,4,3,9,638,6.459904454377535,1,2,3,1,8,765,6.641182169740591,0,0,0,2,5,2,3,1,0,7.0
0,20325,9.919656133697712,0,0,0,4,5,1686,7.430707082545968,1,0,1,6,6,1779,7.484368643286131,0,0,4,1,9,6,6,3,0,10.0
0,23044,10.045204105154609,1,1,4,0,4,2237,7.71333788887187,0,2,2,4,7,674,6.51471269087253,1,2,4,2,4,4,5,1,0,9.0
7,4435,8.397508348470257,0,1,0,4,5,1639,7.402451520818244,0,1,4,1,9,1157,7.05444965813294,0,2,2,2,7,6,5,1,0,1.0
8,15236,9.631481959469355,1,2,1,4,6,2533,7.837554360881084,0,1,3,6,3,38,3.6635616461296463,1,2,3,3,8,0,2,1,0,5.0
7,12319,9.41897923708751,0,1,4,6,9,1346,7.205635176410364,1,2,1,2,6,205,5.327876168789581,0,1,0,2,5,4,0,1,0,8.0
7,6960,8.848078421168667,1,0,0,2,0,969,6.877296071497429,0,0,4,3,9,177,5.181783550292085,0,0,2,2,7,4,4,3,0,6.0
3,21508,9.976226731176434,1,1,3,4,8,2894,7.970740390007095,1,2,4,3,4,1250,7.1316985104669115,1,2,0,4,0,0,2,2,0,6.0
3,5375,8.589699882202986,0,2,0,6,5,744,6.61338421837956,1,0,4,2,4,167,5.123963979403259,0,2,2,6,7,0,0,1,0,6.0
7,6824,8.82834762005316,1,2,4,6,4,728,6.591673732008658,1,2,3,0,8,1000,6.90875477931522,1,1,0,6,0,2,2,8,0,7.0
2,16090,9.68601538845915,1,1,0,4,0,1285,7.1592919047975645,0,1,0,4,5,1955,7.578656850594762,0,2,0,2,5,5,1,5,0,10.0
8,7586,8.934191535338075,1,2,1,5,6,585,6.373319789577012,0,0,0,4,5,566,6.340359303727752,1,2,1,6,6,2,6,1,0,11.0
7,30392,10.321967597721788,1,2,2,5,2,2404,7.785305182539862,1,1,4,3,4,1544,7.3427791893318455,1,2,4,4,4,4,4,4,0,11.0
9,10545,9.263501920090414,0,0,0,3,5,1727,7.454719949364001,0,2,2,5,7,183,5.214935757608986,0,0,3,1,3,0,5,1,0,5.0
1,10517,9.260843354149289,0,2,2,3,7,1542,7.341483852363161,1,0,2,2,2,1265,7.143617602704121,0,2,0,5,5,3,5,1,0,5.0
6,10396,9.249272581977971,1,1,1,1,6,750,6.621405651764134,1,0,0,1,0,1396,7.242082359256962,1,1,1,3,6,5,6,2,0,11.0
0,7783,8.959825623865841,0,1,3,6,3,1151,7.049254841255837,0,2,1,3,1,877,6.777646593635117,0,1,2,2,7,1,5,1,0,5.0
5,1389,7.237059026124737,0,0,4,3,9,662,6.4967749901858625,1,2,2,4,2,65,4.189654742026425,0,2,0,2,5,4,6,1,0,1.0
3,11177,9.321702839829644,0,2,2,5,7,2056,7.6290038896529575,1,1,1,5,6,897,6.8001700683022,0,0,2,1,7,4,4,1,0,4.0
1,447,6.104793232414985,0,0,2,6,7,91,4.5217885770490405,0,1,1,0,1,83,4.430816798843313,0,2,3,6,3,2,5,1,0,3.0
0,16631,9.71908382953785,0,2,1,6,1,2494,7.822044008185619,1,1,4,2,4,1667,7.419380582918692,0,2,2,1,7,2,2,1,0,5.0
7,8607,9.060447282401565,0,0,2,4,7,1245,7.1276936993473985,0,0,0,6,5,1137,7.037027614686276,0,0,2,3,7,0,2,3,0,5.0
5,1179,7.07326971745971,0,0,4,3,9,172,5.153291594497779,1,1,2,4,2,147,4.997212273764115,0,0,2,0,7,2,6,1,0,5.0
2,9673,9.177197153382929,0,1,3,6,3,2722,7.909489492673759,1,1,2,6,2,1507,7.318539548567902,0,1,2,2,7,2,3,1,0,2.0
1,7397,8.908964972392399,0,2,2,5,7,418,6.037870919922137,1,1,3,5,8,1963,7.582738488914411,0,1,3,3,3,5,3,1,0,12.0
4,11636,9.361944956108077,1,2,1,2,6,901,6.804614520062624,0,1,1,5,1,824,6.715383386334681,1,2,4,5,4,1,4,1,0,11.0
4,10130,9.223355309053677,1,2,0,1,0,2455,7.806289289267033,0,1,0,5,5,310,5.739792912179234,1,1,0,2,0,0,5,5,0,3.0
7,9275,9.135185698375423,0,2,0,0,5,1238,7.122059881629142,1,2,3,6,8,1847,7.521859252201629,0,2,2,6,7,0,5,1,0,5.0
2,4183,8.339023005744759,0,1,3,4,3,347,5.8522024797744745,0,2,2,4,7,1060,6.966967138613983,1,1,0,3,0,6,6,1,0,8.0
8,14190,9.560363239834537,1,0,0,1,0,2241,7.715123603632105,0,0,1,1,1,744,6.61338421837956,1,0,4,2,4,1,0,3,0,5.0
2,3692,8.214194414852564,1,2,2,3,2,1729,7.455876687491824,0,1,4,0,9,234,5.459585514144159,1,0,4,3,4,5,3,13,0,1.0
2,5176,8.551981016901902,1,1,1,3,6,457,6.126869184114185,0,1,2,2,7,1520,7.327123292259293,1,2,0,1,0,3,1,1,0,7.0
9,6025,8.703838719690246,0,1,0,5,5,1766,7.4770384723196965,1,2,1,2,6,727,6.590301048196686,0,1,2,6,7,0,5,1,0,2.0
0,25067,10.129347411344567,0,2,2,0,7,2152,7.674617497364363,1,1,2,3,2,1395,7.241366283322318,0,0,0,2,5,5,5,1,0,10.0
9,11545,9.354094335620879,0,1,0,2,5,1758,7.472500744737558,1,0,3,1,8,997,6.905753276311464,0,1,2,3,7,4,0,1,0,5.0
2,9012,9.10642325855641,1,0,2,3,2,2535,7.8383433155571165,0,0,0,1,5,1407,7.249925536717988,0,0,2,0,7,0,6,3,0,2.0
3,30521,10.32620301405082,0,2,1,1,1,2262,7.724446645633537,1,0,2,1,2,1115,7.017506142941256,0,2,0,2,5,2,3,1,0,12.0
9,9898,9.200189020919808,1,1,3,0,8,703,6.556778356158042,0,1,3,3,3,1462,7.288244401020124,1,1,2,6,2,2,3,1,0,11.0
9,11735,9.370416319822818,0,2,0,3,5,864,6.762729506931879,1,0,4,3,4,503,6.222576268071369,0,2,3,6,3,6,1,1,0,12.0
4,5249,8.565983355585669,0,2,4,6,9,576,6.3578422665081,1,0,1,2,6,65,4.189654742026425,0,2,0,2,5,2,1,1,0,8.0
3,27413,10.218809110791327,0,2,3,1,3,2454,7.805882040228621,1,0,4,4,4,419,6.040254711277414,0,2,4,6,9,3,3,1,0,10.0
5,6067,8.710784340468424,0,1,2,5,7,1751,7.468513271496337,0,2,1,1,1,814,6.703188113240863,1,1,4,2,4,1,2,1,0,2.0
8,8063,8.99516499031115,0,2,3,6,3,2590,7.85979918056211,1,1,0,0,0,293,5.683579767338681,0,2,3,6,3,0,0,1,0,2.0
9,23671,10.072048194080045,0,1,1,4,1,2423,7.793174347189205,0,2,3,1,3,1864,7.5310163320779155,1,1,4,2,4,6,6,1,0,8.0
0,4294,8.365206834418355,1,1,4,3,4,1382,7.232010331664759,1,2,2,3,2,1530,7.333676395657684,1,0,0,4,0,6,4,2,0,1.0
7,4059,8.308938252595778,0,0,4,6,9,660,6.493753839851686,1,0,0,2,0,1419,7.258412150595307,0,0,4,5,9,4,1,33,0,3.0
7,16485,9.710266814873172,0,0,0,0,5,1471,7.294377299288821,0,1,1,1,1,1775,7.4821189235521155,0,2,0,4,5,4,5,1,0,9.0
2,6052,8.708309295891688,1,1,2,4,2,808,6.695798917058491,1,1,3,3,8,1204,7.094234845924755,1,1,4,0,4,0,3,4,0,5.0
6,15507,9.64911129879082,0,0,2,2,7,1806,7.499423290592229,1,0,1,0,6,1059,6.966024187106113,0,0,4,2,9,5,6,3,0,7.0
3,20791,9.942323576321327,0,1,1,1,1,1847,7.521859252201629,0,2,2,6,7,474,6.163314804034641,1,0,4,5,4,4,6,1,0,10.0
8,2450,7.804251383528112,1,2,0,0,0,723,6.584791392385716,0,0,3,2,3,1004,6.912742820493176,1,2,4,3,4,6,0,1,0,1.0
8,11399,9.341368634382587,0,2,4,3,9,920,6.825460036255307,1,2,0,3,0,1279,7.154615356913663,0,1,4,5,9,3,1,1,0,10.0
0,3478,8.154500175151941,1,1,3,6,8,1580,7.365812837209472,1,2,0,5,0,318,5.765191102784844,1,0,3,3,8,4,2,2,0,1.0
6,14833,9.604677122296504,0,1,3,0,3,1262,7.141245122350491,1,2,2,2,2,951,6.858565034791365,0,0,1,6,1,3,1,1,0,10.0
4,5509,8.61431990214696,0,1,4,0,9,1905,7.552762084214147,0,0,0,1,5,1699,7.438383530044307,0,1,4,5,9,3,2,1,0,1.0
7,3380,8.125926802707886,1,2,0,6,0,1076,6.981934677156389,1,2,1,5,6,152,5.030437921392435,1,2,2,5,2,2,4,4,0,2.0
9,6650,8.802522498284421,1,2,0,0,0,1605,7.381501894506707,0,0,0,2,5,230,5.442417710521793,1,2,0,6,0,0,1,5,0,3.0
8,6963,8.848509300888079,0,0,3,5,3,414,6.028278520230698,1,0,4,1,4,1581,7.366445148327599,0,0,1,6,1,6,2,3,0,12.0
8,1413,7.254177846456518,0,0,3,6,3,76,4.343805421853684,1,1,1,6,6,881,6.782192056006791,0,2,1,6,1,6,6,1,0,6.0
0,28490,10.257343526911063,1,2,0,0,0,2589,7.859413154693583,0,0,4,6,9,11,2.4849066497880004,0,2,1,4,1,5,1,1,1,10.0
5,26674,10.191482076169954,1,1,4,4,4,2767,7.92588031673756,0,1,2,2,7,1771,7.4798641311650265,0,1,1,0,1,6,2,1,0,8.0
0,2707,7.903965634032166,0,1,2,5,7,563,6.335054251498059,0,2,3,3,3,1018,6.926577033222725,1,1,3,3,8,4,2,1,0,2.0
