slot_d1,slot_d1_abs_log1p,slot_d1_is_even,slot_d1_mod3,slot_d1_mod5,slot_d1_mod7,slot_d1_mod10,slot_d2,slot_d2_abs_log1p,slot_d2_is_even,slot_d2_mod3,slot_d2_mod5,slot_d2_mod7,slot_d2_mod10,slot_d3,slot_d3_abs_log1p,slot_d3_is_even,slot_d3_mod3,slot_d3_mod5,slot_d3_mod7,slot_d3_mod10,slot_removed,slot_removed_abs_log1p,slot_removed_sign,slot_removed_is_even,slot_removed_mod3,slot_removed_mod5,slot_removed_mod7,slot_removed_mod10,slot_k,slot_k_abs_log1p,slot_k_is_even,slot_k_mod3,slot_k_mod5,slot_k_mod7,slot_k_mod10,slot_group,slot_place,slot_event_phrase,gcd_all,n_multiple_pairs,y
17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,0,0,3,3,3,26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,0,5,1,1,28.0
8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2,1,3,1,2,19.0
16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,4,1,2,1,3,38.0
20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,5,1,4,1,2,60.0
12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,0,4,1,2,37.0
7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,5,5,1,4,13.0
10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,5,0,1,2,22.0
19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,0,3,1,4,16.0
12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,4,1,1,4,38.0
25,3.258096538021482,0,1,0,4,5,19,2.995732273553991,0,1,4,5,9,9,2.302585092994046,0,0,4,2,9,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,0,1,3,1,1,72.0
24,3.2188758248682006,1,0,4,3,4,16,2.833213344056216,1,1,1,2,6,27,3.332204510175204,0,0,2,6,7,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,3,0,1,3,81.0
22,3.1354942159291497,1,1,2,1,2,13,2.6390573296152584,0,1,3,6,3,29,3.4011973816621555,0,2,4,1,9,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,4,0,0,1,0,29.0
18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,5,3,0,1,2,62.0
13,2.6390573296152584,0,1,3,6,3,11,2.4849066497880004,0,2,1,4,1,21,3.091042453358316,0,0,1,0,1,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,5,5,1,1,35.0
16,2.833213344056216,1,1,1,2,6,13,2.6390573296152584,0,1,3,6,3,18,2.9444389791664403,1,0,3,4,8,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,0,1,0,1,1,49.0
29,3.4011973816621555,0,2,4,1,9,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,3,3,2,1,0,122.0
24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,4,1,1,6,59.0
28,3.367295829986474,1,1,3,0,8,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,0,0,5,1,2,13.0
24,3.2188758248682006,1,0,4,3,4,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,5,1,1,4,91.0
27,3.332204510175204,0,0,2,6,7,9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,0,2,4,3,2,111.0
23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1,3,1,1,13.0
16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,3,3,1,3,5.0
19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,0,4,5,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,4,1,1,6,33.0
25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,3,4,1,3,104.0
16,2.833213344056216,1,1,1,2,6,19,2.995732273553991,0,1,4,5,9,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,3,1,2,1,4,45.0
8,2.1972245773362196,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,0,1,3,1,5,2.0
20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1,5,1,2,83.0
19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,5,5,1,1,44.0
29,3.4011973816621555,0,2,4,1,9,30,3.4339872044851463,1,0,0,2,0,21,3.091042453358316,0,0,1,0,1,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,5,2,3,1,2,99.0
22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,3,3,1,4,3.0
24,3.2188758248682006,1,0,4,3,4,18,2.9444389791664403,1,0,3,4,8,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,0,2,1,4,41.0
19,2.995732273553991,0,1,4,5,9,29,3.4011973816621555,0,2,4,1,9,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,4,3,1,1,59.0
22,3.1354942159291497,1,1,2,1,2,24,3.2188758248682006,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4,4,5,1,5,33.0
28,3.367295829986474,1,1,3,0,8,16,2.833213344056216,1,1,1,2,6,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,3,0,2,5,46.0
18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,2,4,0,1,2,50.0
25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,0,3,0,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,0,5,1,1,1,18.0
21,3.091042453358316,0,0,1,0,1,15,2.772588722239781,0,0,0,1,5,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,4,1,1,2,63.0
13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,5,5,1,2,58.0
18,2.9444389791664403,1,0,3,4,8,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,1,5,4,1,1,41.0
26,3.295836866004329,1,2,1,5,6,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,0,1,3,1,2,77.0
30,3.4339872044851463,1,0,0,2,0,26,3.295836866004329,1,2,1,5,6,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,1,4,1,1,53.0
23,3.1780538303479458,0,2,3,2,3,13,2.6390573296152584,0,1,3,6,3,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,0,3,1,4,26.0
11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,0,0.0,0,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,5,1,4,1,1,36.0
12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,0,5,1,3,25.0
24,3.2188758248682006,1,0,4,3,4,30,3.4339872044851463,1,0,0,2,0,23,3.1780538303479458,0,2,3,2,3,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,3,2,4,1,4,21.0
27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,0,0.0,0,1,0,0,0,0,4,1.6094379124341003,1,1,4,4,4,3,4,4,1,3,51.0
25,3.258096538021482,0,1,0,4,5,13,2.6390573296152584,0,1,3,6,3,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1,5,1,1,52.0
14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,0,4,1,6,4.0
30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,4,4,4,1,6,65.0
13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,0,0,1,0,34.0
23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3,1,3,1,5,33.0
15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,2,5,5,1,4,33.0
8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,3,5,1,3,13.0
28,3.367295829986474,1,1,3,0,8,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,4,2,1,1,2,117.0
14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1,5,1,2,7.0
29,3.4011973816621555,0,2,4,1,9,21,3.091042453358316,0,0,1,0,1,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,5,0,2,1,1,101.0
22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,0,0,2,1,1,79.0
16,2.833213344056216,1,1,1,2,6,17,2.8903717578961645,0,2,2,3,7,19,2.995732273553991,0,1,4,5,9,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3,2,4,1,4,29.0
20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,2,1,1,2,26.0
30,3.4339872044851463,1,0,0,2,0,19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,4,1,1,1,2,94.0
25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,2,1,1,1,57.0
30,3.4339872044851463,1,0,0,2,0,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,2,1,0,1,1,115.0
14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,3,1,1,4,58.0
9,2.302585092994046,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,0,5,1,1,3,7.0
19,2.995732273553991,0,1,4,5,9,21,3.091042453358316,0,0,1,0,1,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1,1,1,2,6.0
16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,5,4,1,1,40.0
25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,0,0,5,1,2,68.0
21,3.091042453358316,0,0,1,0,1,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,0,5,5,1,4,17.0
20,3.044522437723423,1,2,0,6,0,11,2.4849066497880004,0,2,1,4,1,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,0,2,1,1,6.0
22,3.1354942159291497,1,1,2,1,2,27,3.332204510175204,0,0,2,6,7,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,3,3,1,3,56.0
18,2.9444389791664403,1,0,3,4,8,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,0,0,3,3,3,5,1,2,1,3,11.0
12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,5,2,3,1,4,18.0
11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,4,1,1,1,43.0
21,3.091042453358316,0,0,1,0,1,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0,5,1,4,62.0
15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,29,3.4011973816621555,0,2,4,1,9,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,0,2,1,4,8.0
28,3.367295829986474,1,1,3,0,8,26,3.295836866004329,1,2,1,5,6,23,3.1780538303479458,0,2,3,2,3,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5,2,3,1,5,36.0
9,2.302585092994046,0,0,4,2,9,13,2.6390573296152584,0,1,3,6,3,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,3,3,1,3,13.0
14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,3,0,1,3,20.0
26,3.295836866004329,1,2,1,5,6,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,3,0,1,4,31.0
30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,5,1,1,4,73.0
18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,2,3,1,4,12.0
26,3.295836866004329,1,2,1,5,6,21,3.091042453358316,0,0,1,0,1,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,4,3,1,1,20.0
30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,5,1,1,1,3,129.0
29,3.4011973816621555,0,2,4,1,9,30,3.4339872044851463,1,0,0,2,0,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,0,4,1,5,19.0
18,2.9444389791664403,1,0,3,4,8,13,2.6390573296152584,0,1,3,6,3,23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,0,2,4,1,1,39.0
16,2.833213344056216,1,1,1,2,6,22,3.1354942159291497,1,1,2,1,2,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,3,4,5,1,1,17.0
27,3.332204510175204,0,0,2,6,7,19,2.995732273553991,0,1,4,5,9,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1,2,1,3,28.0
27,3.332204510175204,0,0,2,6,7,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,2,4,1,2,30.0
21,3.091042453358316,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,2,4,1,3,75.0
26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,2,1,1,1,103.0
9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,2,2,1,5,8.0
17,2.8903717578961645,0,2,2,3,7,16,2.833213344056216,1,1,1,2,6,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,0,2,5,1,3,17.0
24,3.2188758248682006,1,0,4,3,4,21,3.091042453358316,0,0,1,0,1,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,3,0,1,3,9.0
23,3.1780538303479458,0,2,3,2,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,0,0,1,1,1,62.0
10,2.3978952727983707,1,1,0,3,0,25,3.258096538021482,0,1,0,4,5,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,0,0,5,1,1,13.0
21,3.091042453358316,0,0,1,0,1,13,2.6390573296152584,0,1,3,6,3,22,3.1354942159291497,1,1,2,1,2,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,0,0,1,1,4,50.0
24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,0,2,0,1,5,100.0
13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,4,1,1,1,56.0
21,3.091042453358316,0,0,1,0,1,30,3.4339872044851463,1,0,0,2,0,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4,0,5,1,2,39.0
26,3.295836866004329,1,2,1,5,6,9,2.302585092994046,0,0,4,2,9,27,3.332204510175204,0,0,2,6,7,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4,2,5,1,2,70.0
6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,4,1,1,2,2.0
24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,4,5,3,1,3,99.0
11,2.4849066497880004,0,2,1,4,1,26,3.295836866004329,1,2,1,5,6,20,3.044522437723423,1,2,0,6,0,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,1,0,1,1,0,9.0
28,3.367295829986474,1,1,3,0,8,24,3.2188758248682006,1,0,4,3,4,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,3,1,1,3,107.0
28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,5,1,1,4,109.0
28,3.367295829986474,1,1,3,0,8,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,0,1,6,6,0,3,1,2,1,116.0
20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,2,0,1,3,45.0
12,2.5649493574615367,1,0,2,5,2,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,0,3,0,1,5,31.0
23,3.1780538303479458,0,2,3,2,3,23,3.1780538303479458,0,2,3,2,3,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1,3,1,3,73.0
27,3.332204510175204,0,0,2,6,7,30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2,5,5,1,2,69.0
8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0,5,1,2,1.0
9,2.302585092994046,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,3,5,1,1,0,18.0
23,3.1780538303479458,0,2,3,2,3,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,2,0,1,2,78.0
28,3.367295829986474,1,1,3,0,8,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,4,1,0,1,3,117.0
