slot_name,slot_daily_amount,slot_daily_amount_abs_log1p,slot_daily_amount_is_even,slot_daily_amount_mod3,slot_daily_amount_mod5,slot_daily_amount_mod7,slot_daily_amount_mod10,slot_small_unit,slot_per_large,slot_per_large_abs_log1p,slot_per_large_is_even,slot_per_large_mod3,slot_per_large_mod5,slot_per_large_mod7,slot_per_large_mod10,slot_large_unit,slot_days,slot_days_abs_log1p,slot_days_is_even,slot_days_mod3,slot_days_mod5,slot_days_mod7,slot_days_mod10,gcd_all,n_multiple_pairs,y
3,25,3.258096538021482,0,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,4,324,5.783825182329737,1,0,4,2,4,1,1,1350.0
1,7,2.0794415416798357,0,1,2,0,7,0,20,3.044522437723423,1,2,0,6,0,0,240,5.484796933490655,1,0,0,2,0,1,1,84.0
2,21,3.091042453358316,0,0,1,0,1,1,10,2.3978952727983707,1,1,0,3,0,1,190,5.25227342804663,1,1,0,1,0,1,1,399.0
9,17,2.8903717578961645,0,2,2,3,7,4,6,1.9459101490553132,1,0,1,6,6,4,6,1.9459101490553132,1,0,1,6,6,1,1,17.0
3,38,3.6635616461296463,1,2,3,3,8,2,200,5.303304908059076,1,2,0,4,0,2,300,5.707110264748875,1,0,0,6,0,2,0,57.0
10,26,3.295836866004329,1,2,1,5,6,9,50,3.9318256327243257,1,2,0,1,0,9,100,4.61512051684126,1,1,0,2,0,2,1,52.0
8,33,3.5263605246161616,0,0,3,5,3,5,16,2.833213344056216,1,1,1,2,6,5,320,5.771441123130016,1,2,0,5,0,1,1,660.0
6,16,2.833213344056216,1,1,1,2,6,1,50,3.9318256327243257,1,2,0,1,0,1,125,4.836281906951478,0,2,0,6,5,1,0,40.0
7,41,3.7376696182833684,0,2,1,6,1,6,16,2.833213344056216,1,1,1,2,6,6,240,5.484796933490655,1,0,0,2,0,1,1,615.0
8,10,2.3978952727983707,1,1,0,3,0,4,24,3.2188758248682006,1,0,4,3,4,4,36,3.6109179126442243,1,0,1,1,6,2,0,15.0
1,19,2.995732273553991,0,1,4,5,9,9,20,3.044522437723423,1,2,0,6,0,9,300,5.707110264748875,1,0,0,6,0,1,1,285.0
0,39,3.6888794541139363,0,0,4,4,9,7,60,4.110873864173311,1,0,0,4,0,7,180,5.198497031265826,1,0,0,5,0,3,1,117.0
1,28,3.367295829986474,1,1,3,0,8,7,60,4.110873864173311,1,0,0,4,0,7,210,5.351858133476067,1,0,0,0,0,2,0,98.0
4,48,3.8918202981106265,1,0,3,6,8,9,20,3.044522437723423,1,2,0,6,0,9,70,4.2626798770413155,1,1,0,0,0,2,0,168.0
7,30,3.4339872044851463,1,0,0,2,0,4,12,2.5649493574615367,1,0,2,5,2,4,356,5.877735781779639,1,2,1,6,6,2,0,890.0
11,33,3.5263605246161616,0,0,3,5,3,5,8,2.1972245773362196,1,2,3,1,8,5,328,5.796057750765372,1,1,3,6,8,1,1,1353.0
5,32,3.4965075614664802,1,2,2,4,2,1,50,3.9318256327243257,1,2,0,1,0,1,175,5.170483995038151,0,1,0,0,5,1,0,112.0
5,12,2.5649493574615367,1,0,2,5,2,3,20,3.044522437723423,1,2,0,6,0,3,235,5.4638318050256105,0,1,0,4,5,1,0,141.0
4,41,3.7376696182833684,0,2,1,6,1,4,6,1.9459101490553132,1,0,1,6,6,4,306,5.726847747587197,1,0,1,5,6,1,1,2091.0
4,26,3.295836866004329,1,2,1,5,6,3,40,3.713572066704308,1,1,0,5,0,3,300,5.707110264748875,1,0,0,6,0,2,0,195.0
4,46,3.8501476017100584,1,1,1,4,6,8,25,3.258096538021482,0,1,0,4,5,8,250,5.5254529391317835,1,1,0,5,0,1,1,460.0
9,38,3.6635616461296463,1,2,3,3,8,2,50,3.9318256327243257,1,2,0,1,0,2,225,5.420534999272286,0,0,0,1,5,1,0,171.0
3,15,2.772588722239781,0,0,0,1,5,5,16,2.833213344056216,1,1,1,2,6,5,208,5.342334251964811,1,1,3,5,8,1,1,195.0
5,18,2.9444389791664403,1,0,3,4,8,5,16,2.833213344056216,1,1,1,2,6,5,320,5.771441123130016,1,2,0,5,0,2,1,360.0
3,11,2.4849066497880004,0,2,1,4,1,0,20,3.044522437723423,1,2,0,6,0,0,120,4.795790545596741,1,0,0,1,0,1,1,66.0
9,2,1.0986122886681098,1,2,2,2,2,5,8,2.1972245773362196,1,2,3,1,8,5,340,5.831882477283517,1,1,0,4,0,2,2,85.0
3,17,2.8903717578961645,0,2,2,3,7,5,16,2.833213344056216,1,1,1,2,6,5,96,4.574710978503383,1,0,1,5,6,1,1,102.0
0,18,2.9444389791664403,1,0,3,4,8,4,6,1.9459101490553132,1,0,1,6,6,4,8,2.1972245773362196,1,2,3,1,8,2,1,24.0
4,48,3.8918202981106265,1,0,3,6,8,8,30,3.4339872044851463,1,0,0,2,0,8,360,5.8888779583328805,1,0,0,3,0,6,1,576.0
2,42,3.7612001156935624,1,0,2,0,2,1,10,2.3978952727983707,1,1,0,3,0,1,70,4.2626798770413155,1,1,0,0,0,2,1,294.0
0,3,1.3862943611198906,0,0,3,3,3,0,10,2.3978952727983707,1,1,0,3,0,0,70,4.2626798770413155,1,1,0,0,0,1,1,21.0
11,47,3.871201010907891,0,2,2,5,7,7,60,4.110873864173311,1,0,0,4,0,7,360,5.8888779583328805,1,0,0,3,0,1,1,282.0
2,11,2.4849066497880004,0,2,1,4,1,4,24,3.2188758248682006,1,0,4,3,4,4,72,4.290459441148391,1,0,2,2,2,1,1,33.0
10,21,3.091042453358316,0,0,1,0,1,0,10,2.3978952727983707,1,1,0,3,0,0,110,4.709530201312334,1,2,0,5,0,1,1,231.0
11,34,3.5553480614894135,1,1,4,6,4,3,30,3.4339872044851463,1,0,0,2,0,3,180,5.198497031265826,1,0,0,5,0,2,1,204.0
1,43,3.784189633918261,0,1,3,1,3,4,12,2.5649493574615367,1,0,2,5,2,4,12,2.5649493574615367,1,0,2,5,2,1,1,43.0
10,44,3.8066624897703196,1,2,4,2,4,0,10,2.3978952727983707,1,1,0,3,0,0,255,5.545177444479562,0,0,0,3,5,1,0,1122.0
11,29,3.4011973816621555,0,2,4,1,9,8,20,3.044522437723423,1,2,0,6,0,8,180,5.198497031265826,1,0,0,5,0,1,1,261.0
8,45,3.828641396489095,0,0,0,3,5,8,25,3.258096538021482,0,1,0,4,5,8,270,5.602118820879701,1,0,0,4,0,5,1,486.0
2,21,3.091042453358316,0,0,1,0,1,4,6,1.9459101490553132,1,0,1,6,6,4,94,4.553876891600541,1,1,4,3,4,1,0,329.0
0,15,2.772588722239781,0,0,0,1,5,7,60,4.110873864173311,1,0,0,4,0,7,252,5.53338948872752,1,0,2,0,2,3,1,63.0
2,26,3.295836866004329,1,2,1,5,6,3,24,3.2188758248682006,1,0,4,3,4,3,240,5.484796933490655,1,0,0,2,0,2,1,260.0
5,14,2.70805020110221,1,2,4,0,4,2,50,3.9318256327243257,1,2,0,1,0,2,325,5.786897381366708,0,1,0,3,5,1,0,91.0
9,27,3.332204510175204,0,0,2,6,7,5,16,2.833213344056216,1,1,1,2,6,5,240,5.484796933490655,1,0,0,2,0,1,1,405.0
1,31,3.4657359027997265,0,1,1,3,1,9,50,3.9318256327243257,1,2,0,1,0,9,50,3.9318256327243257,1,2,0,1,0,1,1,31.0
11,7,2.0794415416798357,0,1,2,0,7,5,8,2.1972245773362196,1,2,3,1,8,5,304,5.720311776607412,1,1,4,3,4,1,1,266.0
5,35,3.58351893845611,0,2,0,0,5,0,10,2.3978952727983707,1,1,0,3,0,0,92,4.532599493153256,1,2,2,1,2,1,0,322.0
7,37,3.6375861597263857,0,1,2,2,7,7,60,4.110873864173311,1,0,0,4,0,7,240,5.484796933490655,1,0,0,2,0,1,1,148.0
10,26,3.295836866004329,1,2,1,5,6,9,50,3.9318256327243257,1,2,0,1,0,9,175,5.170483995038151,0,1,0,0,5,1,0,91.0
1,26,3.295836866004329,1,2,1,5,6,7,60,4.110873864173311,1,0,0,4,0,7,240,5.484796933490655,1,0,0,2,0,2,1,104.0
7,6,1.9459101490553132,1,0,1,6,6,7,60,4.110873864173311,1,0,0,4,0,7,350,5.860786223465865,1,2,0,0,0,2,1,35.0
3,11,2.4849066497880004,0,2,1,4,1,4,24,3.2188758248682006,1,0,4,3,4,4,168,5.1298987149230735,1,0,3,0,8,1,1,77.0
3,24,3.2188758248682006,1,0,4,3,4,1,10,2.3978952727983707,1,1,0,3,0,1,220,5.3981627015177525,1,1,0,3,0,2,1,528.0
5,20,3.044522437723423,1,2,0,6,0,3,10,2.3978952727983707,1,1,0,3,0,3,111,4.718498871295094,0,0,1,6,1,1,1,222.0
0,19,2.995732273553991,0,1,4,5,9,1,25,3.258096538021482,0,1,0,4,5,1,175,5.170483995038151,0,1,0,0,5,1,1,133.0
8,30,3.4339872044851463,1,0,0,2,0,8,20,3.044522437723423,1,2,0,6,0,8,84,4.442651256490317,1,0,4,0,4,2,0,126.0
1,35,3.58351893845611,0,2,0,0,5,5,16,2.833213344056216,1,1,1,2,6,5,48,3.8918202981106265,1,0,3,6,8,1,1,105.0
2,47,3.871201010907891,0,2,2,5,7,2,50,3.9318256327243257,1,2,0,1,0,2,50,3.9318256327243257,1,2,0,1,0,1,1,47.0
6,47,3.871201010907891,0,2,2,5,7,4,6,1.9459101490553132,1,0,1,6,6,4,186,5.231108616854587,1,0,1,4,6,1,1,1457.0
5,20,3.044522437723423,1,2,0,6,0,5,16,2.833213344056216,1,1,1,2,6,5,152,5.030437921392435,1,2,2,5,2,4,0,190.0
6,12,2.5649493574615367,1,0,2,5,2,7,60,4.110873864173311,1,0,0,4,0,7,270,5.602118820879701,1,0,0,4,0,6,1,54.0
9,28,3.367295829986474,1,1,3,0,8,1,50,3.9318256327243257,1,2,0,1,0,1,350,5.860786223465865,1,2,0,0,0,2,1,196.0
4,45,3.828641396489095,0,0,0,3,5,0,10,2.3978952727983707,1,1,0,3,0,0,328,5.796057750765372,1,1,3,6,8,1,0,1476.0
2,21,3.091042453358316,0,0,1,0,1,9,50,3.9318256327243257,1,2,0,1,0,9,300,5.707110264748875,1,0,0,6,0,1,1,126.0
11,9,2.302585092994046,0,0,4,2,9,2,50,3.9318256327243257,1,2,0,1,0,2,100,4.61512051684126,1,1,0,2,0,1,1,18.0
2,25,3.258096538021482,0,1,0,4,5,8,30,3.4339872044851463,1,0,0,2,0,8,342,5.8377304471659395,1,0,2,6,2,1,0,285.0
7,35,3.58351893845611,0,2,0,0,5,4,6,1.9459101490553132,1,0,1,6,6,4,252,5.53338948872752,1,0,2,0,2,1,1,1470.0
6,47,3.871201010907891,0,2,2,5,7,3,10,2.3978952727983707,1,1,0,3,0,3,280,5.638354669333745,1,1,0,0,0,1,1,1316.0
7,30,3.4339872044851463,1,0,0,2,0,2,200,5.303304908059076,1,2,0,4,0,2,260,5.564520407322694,1,2,0,1,0,10,0,39.0
11,28,3.367295829986474,1,1,3,0,8,2,50,3.9318256327243257,1,2,0,1,0,2,275,5.62040086571715,0,2,0,2,5,1,0,154.0
0,18,2.9444389791664403,1,0,3,4,8,9,20,3.044522437723423,1,2,0,6,0,9,320,5.771441123130016,1,2,0,5,0,2,1,288.0
0,15,2.772588722239781,0,0,0,1,5,2,200,5.303304908059076,1,2,0,4,0,2,200,5.303304908059076,1,2,0,4,0,5,1,15.0
5,30,3.4339872044851463,1,0,0,2,0,2,200,5.303304908059076,1,2,0,4,0,2,60,4.110873864173311,1,0,0,4,0,10,1,9.0
10,45,3.828641396489095,0,0,0,3,5,8,40,3.713572066704308,1,1,0,5,0,8,328,5.796057750765372,1,1,3,6,8,1,0,369.0
6,5,1.791759469228055,0,2,0,5,5,9,20,3.044522437723423,1,2,0,6,0,9,16,2.833213344056216,1,1,1,2,6,1,1,4.0
4,16,2.833213344056216,1,1,1,2,6,8,40,3.713572066704308,1,1,0,5,0,8,185,5.225746673713202,0,2,0,3,5,1,0,74.0
5,26,3.295836866004329,1,2,1,5,6,1,25,3.258096538021482,0,1,0,4,5,1,25,3.258096538021482,0,1,0,4,5,1,1,26.0
10,44,3.8066624897703196,1,2,4,2,4,5,16,2.833213344056216,1,1,1,2,6,5,88,4.48863636973214,1,1,3,4,8,4,1,242.0
7,27,3.332204510175204,0,0,2,6,7,0,10,2.3978952727983707,1,1,0,3,0,0,210,5.351858133476067,1,0,0,0,0,1,1,567.0
1,38,3.6635616461296463,1,2,3,3,8,8,30,3.4339872044851463,1,0,0,2,0,8,120,4.795790545596741,1,0,0,1,0,2,1,152.0
0,5,1.791759469228055,0,2,0,5,5,3,10,2.3978952727983707,1,1,0,3,0,3,330,5.802118375377063,1,0,0,1,0,5,3,165.0
2,42,3.7612001156935624,1,0,2,0,2,2,50,3.9318256327243257,1,2,0,1,0,2,225,5.420534999272286,0,0,0,1,5,1,0,189.0
4,29,3.4011973816621555,0,2,4,1,9,5,16,2.833213344056216,1,1,1,2,6,5,160,5.081404364984463,1,1,0,6,0,1,1,290.0
6,15,2.772588722239781,0,0,0,1,5,3,24,3.2188758248682006,1,0,4,3,4,3,96,4.574710978503383,1,0,1,5,6,3,1,60.0
8,42,3.7612001156935624,1,0,2,0,2,4,6,1.9459101490553132,1,0,1,6,6,4,271,5.605802066295998,0,1,1,5,1,1,1,1897.0
4,24,3.2188758248682006,1,0,4,3,4,3,40,3.713572066704308,1,1,0,5,0,3,325,5.786897381366708,0,1,0,3,5,1,0,195.0
10,31,3.4657359027997265,0,1,1,3,1,7,60,4.110873864173311,1,0,0,4,0,7,120,4.795790545596741,1,0,0,1,0,1,1,62.0
11,40,3.713572066704308,1,1,0,5,0,2,100,4.61512051684126,1,1,0,2,0,2,325,5.786897381366708,0,1,0,3,5,5,0,130.0
1,38,3.6635616461296463,1,2,3,3,8,4,6,1.9459101490553132,1,0,1,6,6,4,309,5.736572297479192,0,0,4,1,9,1,0,1957.0
0,24,3.2188758248682006,1,0,4,3,4,8,20,3.044522437723423,1,2,0,6,0,8,85,4.454347296253507,0,1,0,1,5,1,0,102.0
1,46,3.8501476017100584,1,1,1,4,6,1,10,2.3978952727983707,1,1,0,3,0,1,100,4.61512051684126,1,1,0,2,0,2,1,460.0
11,10,2.3978952727983707,1,1,0,3,0,7,60,4.110873864173311,1,0,0,4,0,7,132,4.890349128221754,1,0,2,6,2,2,1,22.0
9,45,3.828641396489095,0,0,0,3,5,7,60,4.110873864173311,1,0,0,4,0,7,308,5.733341276897746,1,2,3,0,8,1,0,231.0
9,14,2.70805020110221,1,2,4,0,4,0,10,2.3978952727983707,1,1,0,3,0,0,40,3.713572066704308,1,1,0,5,0,2,1,56.0
5,20,3.044522437723423,1,2,0,6,0,6,16,2.833213344056216,1,1,1,2,6,6,272,5.60947179518496,1,2,2,6,2,4,1,340.0
7,35,3.58351893845611,0,2,0,0,5,0,10,2.3978952727983707,1,1,0,3,0,0,300,5.707110264748875,1,0,0,6,0,5,1,1050.0
5,27,3.332204510175204,0,0,2,6,7,7,60,4.110873864173311,1,0,0,4,0,7,180,5.198497031265826,1,0,0,5,0,3,1,81.0
6,48,3.8918202981106265,1,0,3,6,8,0,20,3.044522437723423,1,2,0,6,0,0,255,5.545177444479562,0,0,0,3,5,1,0,612.0
7,31,3.4657359027997265,0,1,1,3,1,8,50,3.9318256327243257,1,2,0,1,0,8,300,5.707110264748875,1,0,0,6,0,1,1,186.0
5,13,2.6390573296152584,0,1,3,6,3,8,30,3.4339872044851463,1,0,0,2,0,8,90,4.51085950651685,1,0,0,6,0,1,1,39.0
1,8,2.1972245773362196,1,2,3,1,8,1,50,3.9318256327243257,1,2,0,1,0,1,75,4.330733340286331,0,0,0,5,5,1,0,12.0
10,39,3.6888794541139363,0,0,4,4,9,7,60,4.110873864173311,1,0,0,4,0,7,260,5.564520407322694,1,2,0,1,0,1,0,169.0
4,21,3.091042453358316,0,0,1,0,1,6,16,2.833213344056216,1,1,1,2,6,6,32,3.4965075614664802,1,2,2,4,2,1,1,42.0
9,4,1.6094379124341003,1,1,4,4,4,9,50,3.9318256327243257,1,2,0,1,0,9,75,4.330733340286331,0,0,0,5,5,1,0,6.0
4,15,2.772588722239781,0,0,0,1,5,4,6,1.9459101490553132,1,0,1,6,6,4,208,5.342334251964811,1,1,3,5,8,1,0,520.0
10,45,3.828641396489095,0,0,0,3,5,5,8,2.1972245773362196,1,2,3,1,8,5,272,5.60947179518496,1,2,2,6,2,1,1,1530.0
11,47,3.871201010907891,0,2,2,5,7,4,6,1.9459101490553132,1,0,1,6,6,4,174,5.1647859739235145,1,0,4,6,4,1,1,1363.0
2,7,2.0794415416798357,0,1,2,0,7,2,50,3.9318256327243257,1,2,0,1,0,2,200,5.303304908059076,1,2,0,4,0,1,1,28.0
10,6,1.9459101490553132,1,0,1,6,6,6,16,2.833213344056216,1,1,1,2,6,6,312,5.746203190540153,1,0,2,4,2,2,1,117.0
7,47,3.871201010907891,0,2,2,5,7,2,200,5.303304908059076,1,2,0,4,0,2,200,5.303304908059076,1,2,0,4,0,1,1,47.0
2,16,2.833213344056216,1,1,1,2,6,0,20,3.044522437723423,1,2,0,6,0,0,75,4.330733340286331,0,0,0,5,5,1,0,60.0
0,46,3.8501476017100584,1,1,1,4,6,3,12,2.5649493574615367,1,0,2,5,2,3,144,4.976733742420574,1,0,4,4,4,2,1,552.0
9,48,3.8918202981106265,1,0,3,6,8,5,8,2.1972245773362196,1,2,3,1,8,5,54,4.007333185232471,1,0,4,5,4,2,1,324.0
2,7,2.0794415416798357,0,1,2,0,7,6,16,2.833213344056216,1,1,1,2,6,6,288,5.666426688112432,1,0,3,1,8,1,1,126.0
6,5,1.791759469228055,0,2,0,5,5,0,20,3.044522437723423,1,2,0,6,0,0,256,5.54907608489522,1,1,1,4,6,1,1,64.0
3,2,1.0986122886681098,1,2,2,2,2,4,6,1.9459101490553132,1,0,1,6,6,4,270,5.602118820879701,1,0,0,4,0,2,3,90.0
1,41,3.7376696182833684,0,2,1,6,1,2,200,5.303304908059076,1,2,0,4,0,2,200,5.303304908059076,1,2,0,4,0,1,1,41.0
7,6,1.9459101490553132,1,0,1,6,6,6,16,2.833213344056216,1,1,1,2,6,6,216,5.37989735354046,1,0,1,6,6,2,1,81.0
8,25,3.258096538021482,0,1,0,4,5,9,20,3.044522437723423,1,2,0,6,0,9,264,5.579729825986222,1,0,4,5,4,1,0,330.0
2,2,1.0986122886681098,1,2,2,2,2,7,60,4.110873864173311,1,0,0,4,0,7,60,4.110873864173311,1,0,0,4,0,2,3,2.0
0,44,3.8066624897703196,1,2,4,2,4,8,30,3.4339872044851463,1,0,0,2,0,8,240,5.484796933490655,1,0,0,2,0,2,1,352.0
9,30,3.4339872044851463,1,0,0,2,0,2,200,5.303304908059076,1,2,0,4,0,2,100,4.61512051684126,1,1,0,2,0,10,1,15.0
11,19,2.995732273553991,0,1,4,5,9,7,60,4.110873864173311,1,0,0,4,0,7,120,4.795790545596741,1,0,0,1,0,1,1,38.0
11,18,2.9444389791664403,1,0,3,4,8,0,10,2.3978952727983707,1,1,0,3,0,0,40,3.713572066704308,1,1,0,5,0,2,1,72.0
4,43,3.784189633918261,0,1,3,1,3,0,10,2.3978952727983707,1,1,0,3,0,0,30,3.4339872044851463,1,0,0,2,0,1,1,129.0
5,39,3.6888794541139363,0,0,4,4,9,4,24,3.2188758248682006,1,0,4,3,4,4,72,4.290459441148391,1,0,2,2,2,3,1,117.0
0,15,2.772588722239781,0,0,0,1,5,3,30,3.4339872044851463,1,0,0,2,0,3,12,2.5649493574615367,1,0,2,5,2,3,1,6.0
5,19,2.995732273553991,0,1,4,5,9,1,50,3.9318256327243257,1,2,0,1,0,1,150,5.017279836814924,1,0,0,3,0,1,1,57.0
6,16,2.833213344056216,1,1,1,2,6,6,16,2.833213344056216,1,1,1,2,6,6,210,5.351858133476067,1,0,0,0,0,2,1,210.0
3,35,3.58351893845611,0,2,0,0,5,9,20,3.044522437723423,1,2,0,6,0,9,268,5.594711379601839,1,1,3,2,8,1,0,469.0
2,47,3.871201010907891,0,2,2,5,7,5,16,2.833213344056216,1,1,1,2,6,5,288,5.666426688112432,1,0,3,1,8,1,1,846.0
0,42,3.7612001156935624,1,0,2,0,2,0,20,3.044522437723423,1,2,0,6,0,0,30,3.4339872044851463,1,0,0,2,0,2,0,63.0
10,8,2.1972245773362196,1,2,3,1,8,0,10,2.3978952727983707,1,1,0,3,0,0,110,4.709530201312334,1,2,0,5,0,2,1,88.0
11,17,2.8903717578961645,0,2,2,3,7,8,40,3.713572066704308,1,1,0,5,0,8,320,5.771441123130016,1,2,0,5,0,1,1,136.0
3,14,2.70805020110221,1,2,4,0,4,4,6,1.9459101490553132,1,0,1,6,6,4,174,5.1647859739235145,1,0,4,6,4,2,1,406.0
11,12,2.5649493574615367,1,0,2,5,2,0,10,2.3978952727983707,1,1,0,3,0,0,240,5.484796933490655,1,0,0,2,0,2,2,288.0
3,16,2.833213344056216,1,1,1,2,6,8,40,3.713572066704308,1,1,0,5,0,8,300,5.707110264748875,1,0,0,6,0,4,0,120.0
4,4,1.6094379124341003,1,1,4,4,4,5,8,2.1972245773362196,1,2,3,1,8,5,214,5.3706380281276624,1,1,4,4,4,2,1,107.0
6,27,3.332204510175204,0,0,2,6,7,7,60,4.110873864173311,1,0,0,4,0,7,260,5.564520407322694,1,2,0,1,0,1,0,117.0
11,2,1.0986122886681098,1,2,2,2,2,6,16,2.833213344056216,1,1,1,2,6,6,192,5.262690188904886,1,0,2,3,2,2,3,24.0
9,22,3.1354942159291497,1,1,2,1,2,5,16,2.833213344056216,1,1,1,2,6,5,304,5.720311776607412,1,1,4,3,4,2,1,418.0
10,43,3.784189633918261,0,1,3,1,3,3,12,2.5649493574615367,1,0,2,5,2,3,348,5.855071922202427,1,0,3,5,8,1,1,1247.0
7,45,3.828641396489095,0,0,0,3,5,0,20,3.044522437723423,1,2,0,6,0,0,188,5.241747015059643,1,2,3,6,8,1,0,423.0
11,50,3.9318256327243257,1,2,0,1,0,0,10,2.3978952727983707,1,1,0,3,0,0,33,3.5263605246161616,0,0,3,5,3,1,1,165.0
0,21,3.091042453358316,0,0,1,0,1,0,10,2.3978952727983707,1,1,0,3,0,0,330,5.802118375377063,1,0,0,1,0,1,1,693.0
7,5,1.791759469228055,0,2,0,5,5,1,50,3.9318256327243257,1,2,0,1,0,1,110,4.709530201312334,1,2,0,5,0,5,2,11.0
9,9,2.302585092994046,0,0,4,2,9,5,16,2.833213344056216,1,1,1,2,6,5,192,5.262690188904886,1,0,2,3,2,1,1,108.0
10,45,3.828641396489095,0,0,0,3,5,0,10,2.3978952727983707,1,1,0,3,0,0,152,5.030437921392435,1,2,2,5,2,1,0,684.0
3,15,2.772588722239781,0,0,0,1,5,8,50,3.9318256327243257,1,2,0,1,0,8,160,5.081404364984463,1,1,0,6,0,5,0,48.0
8,13,2.6390573296152584,0,1,3,6,3,9,20,3.044522437723423,1,2,0,6,0,9,20,3.044522437723423,1,2,0,6,0,1,1,13.0
5,43,3.784189633918261,0,1,3,1,3,0,20,3.044522437723423,1,2,0,6,0,0,240,5.484796933490655,1,0,0,2,0,1,1,516.0
0,26,3.295836866004329,1,2,1,5,6,9,50,3.9318256327243257,1,2,0,1,0,9,325,5.786897381366708,0,1,0,3,5,1,0,169.0
1,35,3.58351893845611,0,2,0,0,5,7,60,4.110873864173311,1,0,0,4,0,7,84,4.442651256490317,1,0,4,0,4,1,0,49.0
6,14,2.70805020110221,1,2,4,0,4,1,10,2.3978952727983707,1,1,0,3,0,1,220,5.3981627015177525,1,1,0,3,0,2,1,308.0
6,49,3.912023005428146,0,1,4,0,9,4,6,1.9459101490553132,1,0,1,6,6,4,276,5.6240175061873385,1,0,1,3,6,1,1,2254.0
3,43,3.784189633918261,0,1,3,1,3,0,10,2.3978952727983707,1,1,0,3,0,0,10,2.3978952727983707,1,1,0,3,0,1,1,43.0
8,2,1.0986122886681098,1,2,2,2,2,9,20,3.044522437723423,1,2,0,6,0,9,180,5.198497031265826,1,0,0,5,0,2,3,18.0
9,39,3.6888794541139363,0,0,4,4,9,9,50,3.9318256327243257,1,2,0,1,0,9,250,5.5254529391317835,1,1,0,5,0,1,1,195.0
4,26,3.295836866004329,1,2,1,5,6,3,10,2.3978952727983707,1,1,0,3,0,3,130,4.875197323201151,1,1,0,4,0,2,2,338.0
7,21,3.091042453358316,0,0,1,0,1,4,6,1.9459101490553132,1,0,1,6,6,4,224,5.41610040220442,1,2,4,0,4,1,0,784.0
4,13,2.6390573296152584,0,1,3,6,3,0,20,3.044522437723423,1,2,0,6,0,0,140,4.948759890378168,1,2,0,0,0,1,1,91.0
11,25,3.258096538021482,0,1,0,4,5,4,24,3.2188758248682006,1,0,4,3,4,4,312,5.746203190540153,1,0,2,4,2,1,1,325.0
10,11,2.4849066497880004,0,2,1,4,1,6,16,2.833213344056216,1,1,1,2,6,6,288,5.666426688112432,1,0,3,1,8,1,1,198.0
10,49,3.912023005428146,0,1,4,0,9,2,100,4.61512051684126,1,1,0,2,0,2,100,4.61512051684126,1,1,0,2,0,1,1,49.0
8,38,3.6635616461296463,1,2,3,3,8,0,10,2.3978952727983707,1,1,0,3,0,0,5,1.791759469228055,0,2,0,5,5,1,1,19.0
6,18,2.9444389791664403,1,0,3,4,8,6,16,2.833213344056216,1,1,1,2,6,6,88,4.48863636973214,1,1,3,4,8,2,0,99.0
3,16,2.833213344056216,1,1,1,2,6,6,16,2.833213344056216,1,1,1,2,6,6,202,5.313205979041787,1,1,2,6,2,2,1,202.0
1,9,2.302585092994046,0,0,4,2,9,7,60,4.110873864173311,1,0,0,4,0,7,40,3.713572066704308,1,1,0,5,0,1,0,6.0
0,49,3.912023005428146,0,1,4,0,9,1,50,3.9318256327243257,1,2,0,1,0,1,100,4.61512051684126,1,1,0,2,0,1,1,98.0
1,16,2.833213344056216,1,1,1,2,6,0,10,2.3978952727983707,1,1,0,3,0,0,200,5.303304908059076,1,2,0,4,0,2,1,320.0
0,10,2.3978952727983707,1,1,0,3,0,9,20,3.044522437723423,1,2,0,6,0,9,106,4.672828834461906,1,1,1,1,6,2,1,53.0
9,25,3.258096538021482,0,1,0,4,5,0,20,3.044522437723423,1,2,0,6,0,0,288,5.666426688112432,1,0,3,1,8,1,0,360.0
5,44,3.8066624897703196,1,2,4,2,4,1,25,3.258096538021482,0,1,0,4,5,1,250,5.5254529391317835,1,1,0,5,0,1,1,440.0
11,31,3.4657359027997265,0,1,1,3,1,9,20,3.044522437723423,1,2,0,6,0,9,220,5.3981627015177525,1,1,0,3,0,1,1,341.0
0,33,3.5263605246161616,0,0,3,5,3,2,200,5.303304908059076,1,2,0,4,0,2,200,5.303304908059076,1,2,0,4,0,1,1,33.0
7,24,3.2188758248682006,1,0,4,3,4,0,20,3.044522437723423,1,2,0,6,0,0,235,5.4638318050256105,0,1,0,4,5,1,0,282.0
7,2,1.0986122886681098,1,2,2,2,2,1,10,2.3978952727983707,1,1,0,3,0,1,270,5.602118820879701,1,0,0,4,0,2,3,54.0
10,24,3.2188758248682006,1,0,4,3,4,2,50,3.9318256327243257,1,2,0,1,0,2,275,5.62040086571715,0,2,0,2,5,1,0,132.0
6,40,3.713572066704308,1,1,0,5,0,4,12,2.5649493574615367,1,0,2,5,2,4,303,5.717027701406222,0,0,3,2,3,1,0,1010.0
0,20,3.044522437723423,1,2,0,6,0,1,10,2.3978952727983707,1,1,0,3,0,1,154,5.043425116919247,1,1,4,0,4,2,1,308.0
5,39,3.6888794541139363,0,0,4,4,9,9,50,3.9318256327243257,1,2,0,1,0,9,350,5.860786223465865,1,2,0,0,0,1,1,273.0
10,35,3.58351893845611,0,2,0,0,5,0,10,2.3978952727983707,1,1,0,3,0,0,272,5.60947179518496,1,2,2,6,2,1,0,952.0
