slot_name1,slot_name2,slot_sold1_whole,slot_sold1_whole_abs_log1p,slot_sold1_whole_is_even,slot_sold1_whole_mod3,slot_sold1_whole_mod5,slot_sold1_whole_mod7,slot_sold1_whole_mod10,slot_sold2_whole,slot_sold2_whole_abs_log1p,slot_sold2_whole_is_even,slot_sold2_whole_mod3,slot_sold2_whole_mod5,slot_sold2_whole_mod7,slot_sold2_whole_mod10,slot_frac_num,slot_frac_num_abs_log1p,slot_frac_num_is_even,slot_frac_num_mod3,slot_frac_num_mod5,slot_frac_num_mod7,slot_frac_num_mod10,slot_frac_den,slot_frac_den_abs_log1p,slot_frac_den_is_even,slot_frac_den_mod3,slot_frac_den_mod5,slot_frac_den_mod7,slot_frac_den_mod10,slot_frac_decimal_str,slot_container_singular,slot_container_plural,slot_item_singular,slot_item_plural,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,gcd_all,n_multiple_pairs,y
9,14,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,3,3,6,6,756,6.6293632534374485,1,0,1,0,6,1,7,72.0
18,6,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,2,2,198,5.293304824724492,1,0,3,2,8,1,6,18.0
6,1,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,0,0,3,3,1071,6.977281341630747,0,0,1,0,1,1,1,85.0
17,12,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,4,4,7,7,610,6.415096959171596,1,1,0,1,0,1,1,50.0
20,15,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,1,1,272,5.60947179518496,1,2,2,6,2,1,9,34.0
17,3,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,0,0,180,5.198497031265826,1,0,0,5,0,1,7,18.0
19,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,3,3,2,2,416,6.0330862217988015,1,2,1,3,6,2,6,32.0
2,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,0,0,0,7,7,602,6.401917196727186,1,2,2,0,2,1,4,70.0
10,12,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,0,0,7,7,126,4.844187086458591,1,0,1,0,6,1,6,12.0
18,18,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,10,0,0,0,0,920,6.825460036255307,1,2,0,3,0,2,6,100.0
2,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,27,1,1,2,2,576,6.3578422665081,1,0,1,2,6,1,6,80.0
8,9,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,10,0,0,0,0,104,4.653960350157523,1,2,4,6,4,1,5,20.0
4,6,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,0,1,1,1,1,598,6.395261598115449,1,1,3,3,8,1,7,130.0
17,16,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,0,4,4,2,2,1728,7.455298485683291,1,0,3,6,8,1,5,180.0
0,17,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,27,2,2,0,0,3904,8.270013062273787,1,1,4,5,4,1,3,320.0
16,21,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,6,4,4,6,6,1800,7.496097345175956,1,0,0,1,0,1,6,180.0
1,7,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,0,6,0,7,1,1,5,5,808,6.695798917058491,1,1,3,3,8,1,6,80.0
0,4,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,4,4,3,3,111,4.718498871295094,0,0,1,6,1,1,7,15.0
20,11,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,16,0,0,3,3,940,6.846943139585379,1,1,0,2,0,1,3,100.0
5,10,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,15,0,0,1,1,522,6.259581464064923,1,0,2,4,2,1,8,180.0
18,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,10,0,0,6,6,2040,7.621195162809845,1,0,0,3,0,1,5,200.0
11,21,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,0,0,0,0,912,6.816735880594968,1,0,2,2,2,1,5,80.0
12,16,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,0,6,0,13,0,0,4,4,1938,7.569927655242652,1,0,3,6,8,1,6,340.0
10,12,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,12,4,4,4,4,2160,7.6783263565068856,1,0,0,4,0,1,4,200.0
11,20,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,0,0,3,3,84,4.442651256490317,1,0,4,0,4,1,10,24.0
15,2,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,10,0,0,1,1,1380,7.2305631534092925,1,0,0,1,0,1,6,150.0
11,13,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,8,1,1,6,6,1404,7.247792581767846,1,0,4,4,4,1,2,130.0
0,13,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,4,4,3,3,68,4.23410650459726,1,2,3,5,8,1,8,8.0
3,21,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,26,2,2,6,6,792,6.675823221634848,1,0,2,1,2,1,4,120.0
6,16,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,8,0,0,3,3,472,6.159095388491933,1,1,2,3,2,1,3,40.0
0,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,18,2,2,6,6,488,6.192362489474872,1,2,3,5,8,1,6,80.0
20,20,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,1,1,280,5.638354669333745,1,1,0,0,0,1,7,28.0
17,21,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,3,3,208,5.342334251964811,1,1,3,5,8,1,5,16.0
1,17,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,0,6,0,14,3,3,5,5,3180,8.064950891749143,1,0,0,2,0,1,2,200.0
9,20,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,0,0,3,3,112,4.727387818712341,1,1,2,0,2,1,2,10.0
12,11,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,25,4,4,1,1,1280,7.155396301896734,1,2,0,6,0,1,4,100.0
9,17,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1,1,6,6,468,6.150602768446279,1,0,3,6,8,1,10,72.0
10,4,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,17,2.8903717578961645,0,2,2,3,7,20,3.044522437723423,1,2,0,6,0,13,2,2,5,5,5966,8.693999567522082,1,2,1,2,6,1,1,380.0
3,14,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,1,1,3,3,288,5.666426688112432,1,0,3,1,8,1,5,24.0
7,11,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,24,4,4,1,1,1312,7.180069874302796,1,1,2,3,2,1,6,160.0
21,14,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,3,3,3,2,2,650,6.478509642208569,1,2,0,6,0,1,3,100.0
21,10,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,20,4,4,4,4,1296,7.167809184316444,1,0,1,1,6,1,8,360.0
15,5,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,16,0,0,1,1,2232,7.711101251840158,1,0,2,6,2,1,2,180.0
1,11,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,2,2,1,1,810,6.698268054115413,1,0,0,5,0,1,2,60.0
0,16,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,3,3,0,0,294,5.68697535633982,1,0,4,0,4,1,6,70.0
12,17,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,1,1,4,4,224,5.41610040220442,1,2,4,0,4,1,8,35.0
9,13,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,5,4,4,3,3,3400,8.131824785007195,1,1,0,5,0,1,4,400.0
17,15,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,5,3,3,7,7,3750,8.229777750081887,1,0,0,5,0,1,2,300.0
9,11,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,0,0,5,5,410,6.018593214496234,1,2,0,4,0,1,4,50.0
1,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,20,3.044522437723423,1,2,0,6,0,17,4,4,7,7,1584,7.368339686311381,1,0,4,2,4,1,5,180.0
13,18,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,5,4,4,3,3,1710,7.444833273892193,1,0,0,2,0,1,5,180.0
7,4,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,2,2,5,5,1462,7.288244401020124,1,1,2,6,2,1,4,170.0
4,9,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,3,3,6,6,128,4.859812404361672,1,2,3,2,8,1,10,32.0
16,10,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,2,2,6,6,855,6.752270376141742,0,0,0,1,5,1,7,75.0
10,12,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,2,2,180,5.198497031265826,1,0,0,5,0,1,8,30.0
20,13,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,10,2,2,4,4,399,5.991464547107982,0,0,4,0,9,1,5,95.0
5,4,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,3,3,4,4,616,6.424869023905388,1,1,1,0,6,1,6,70.0
3,18,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,4,4,360,5.8888779583328805,1,0,0,3,0,1,8,30.0
17,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,1,1,1,1,1003,6.911747300251674,0,1,3,2,3,1,1,85.0
2,20,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,6,6,242,5.493061443340548,1,2,2,4,2,1,6,22.0
10,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,20,3.044522437723423,1,2,0,6,0,26,4,4,0,0,2496,7.822845290279774,1,0,1,4,6,2,6,260.0
5,15,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,4,4,0,0,864,6.762729506931879,1,0,4,3,4,1,3,90.0
16,1,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,1,1,3,3,42,3.7612001156935624,1,0,2,0,2,1,9,6.0
8,13,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,0,1,1,5,5,1908,7.554334823725748,1,0,3,4,8,1,3,180.0
15,20,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,3,3,4,4,110,4.709530201312334,1,2,0,5,0,1,8,22.0
18,17,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,0,0,0,0,0,322,5.777652323222656,1,1,2,0,2,1,7,70.0
15,14,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,8,4,4,4,4,546,6.304448802421981,1,0,1,0,6,1,4,70.0
18,15,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,2,2,0,0,1368,7.221835825288449,1,0,3,3,8,1,4,180.0
18,19,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,20,3,3,1,1,464,6.142037405587356,1,2,4,2,4,1,2,40.0
12,16,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,2,2,0,0,78,4.3694478524670215,1,0,3,1,8,1,7,10.0
19,1,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,3,3,6,6,480,6.175867270105761,1,0,0,4,0,1,7,80.0
6,10,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,15,4,4,3,3,2208,7.700295203420117,1,0,3,3,8,1,5,320.0
7,11,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,0,0,252,5.53338948872752,1,0,2,0,2,1,8,36.0
16,10,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,19,2,2,0,0,2812,7.9420068084898565,1,1,2,5,2,1,6,380.0
18,9,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,0,0,7,7,1200,7.0909098220799835,1,0,0,3,0,1,8,150.0
17,15,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,4,4,4,4,459,6.131226489483141,0,0,4,4,9,1,7,85.0
2,18,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,15,3,3,6,6,1794,7.492760300922379,1,0,4,2,4,1,4,260.0
21,10,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,3,3,6,6,504,6.22455842927536,1,0,4,0,4,2,10,72.0
3,14,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,2,2,162,5.093750200806762,1,0,2,1,2,1,6,18.0
17,7,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,1,1,7,7,54,4.007333185232471,1,0,4,5,4,1,7,10.0
20,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,4,4,2,2,760,6.634633357861686,1,1,0,4,0,1,6,76.0
0,20,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,0,0,5,5,208,5.342334251964811,1,1,3,5,8,1,7,20.0
16,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,4,4,7,7,600,6.398594934535208,1,0,0,5,0,1,8,80.0
11,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,15,3,3,7,7,1326,7.190676034332207,1,0,1,3,6,1,6,340.0
15,15,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,4,3,3,6,6,132,4.890349128221754,1,0,2,6,2,1,6,20.0
9,17,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,16,1,1,2,2,1260,7.13966033596492,1,0,0,0,0,1,4,150.0
20,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,1,1,4,4,686,6.532334292222349,1,2,1,0,6,1,3,70.0
19,2,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,8,3,3,1,1,312,5.746203190540153,1,0,2,4,2,1,5,40.0
20,14,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,3,3,54,4.007333185232471,1,0,4,5,4,1,6,6.0
1,7,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,1,0,0,1,1,880,6.78105762593618,1,1,0,5,0,1,3,80.0
2,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,0,3,3,5,5,290,5.673323267171493,1,2,0,3,0,1,6,25.0
17,19,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,1,1,5,5,833,6.726233402358747,0,2,3,0,3,1,2,85.0
2,16,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,3,3,1,1,192,5.262690188904886,1,0,2,3,2,1,7,30.0
9,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,15,4,4,1,1,1518,7.325807502595773,1,0,3,6,8,1,4,220.0
17,7,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,3,3,3,3,180,5.198497031265826,1,0,0,5,0,1,10,75.0
14,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,2,2,6,6,270,5.602118820879701,1,0,0,4,0,1,8,60.0
9,20,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,0,0,6,6,376,5.932245187448011,1,1,1,5,6,1,6,40.0
20,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,0,0,60,4.110873864173311,1,0,0,4,0,1,8,6.0
4,16,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,2,3,3,4,4,792,6.675823221634848,1,0,2,1,2,1,7,110.0
17,11,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,4,1,1,176,5.176149732573829,1,2,1,1,6,1,7,22.0
5,19,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,0,2,2,4,4,456,6.124683390894205,1,0,1,1,6,1,4,60.0
14,15,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0,0,5,5,32,3.4965075614664802,1,2,2,4,2,1,7,4.0
3,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,19,0,0,6,6,340,5.831882477283517,1,1,0,4,0,1,10,100.0
6,19,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,10,3,3,6,6,644,6.4692503167957724,1,2,4,0,4,1,2,70.0
17,21,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,2,4,4,170,5.14166355650266,1,2,0,2,0,1,10,34.0
17,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,0,6,0,22,3,3,1,1,1456,7.284134806195205,1,1,1,0,6,1,4,140.0
2,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,6,1,1,4,4,3120,8.045908742270779,1,0,0,5,0,2,6,240.0
