slot_old_item,slot_new_item,slot_old_units_per_day,slot_old_units_per_day_abs_log1p,slot_old_units_per_day_is_even,slot_old_units_per_day_mod3,slot_old_units_per_day_mod5,slot_old_units_per_day_mod7,slot_old_units_per_day_mod10,slot_old_unit_profit,slot_old_unit_profit_abs_log1p,slot_old_unit_profit_mod3,slot_old_unit_profit_mod7,slot_new_units_per_day,slot_new_units_per_day_abs_log1p,slot_new_units_per_day_is_even,slot_new_units_per_day_mod3,slot_new_units_per_day_mod5,slot_new_units_per_day_mod7,slot_new_units_per_day_mod10,slot_new_unit_profit,slot_new_unit_profit_abs_log1p,slot_new_unit_profit_is_even,slot_new_unit_profit_mod3,slot_new_unit_profit_mod5,slot_new_unit_profit_mod7,slot_new_unit_profit_mod10,slot_currency,gcd_all,n_multiple_pairs,y
5,4,20,3.044522437723423,1,2,0,6,0,360,5.8888779583328805,0,3,22,3.1354942159291497,1,1,2,1,2,360,5.8888779583328805,1,0,0,3,0,2,2,3,10.0
4,1,8,2.1972245773362196,1,2,3,1,8,480,6.175867270105761,0,4,18,2.9444389791664403,1,0,3,4,8,288,5.666426688112432,1,0,3,1,8,1,2,3,35.0
9,5,6,1.9459101490553132,1,0,1,6,6,460,6.133398042996649,1,5,3,1.3862943611198906,0,0,3,3,3,1334,7.19668657083435,1,2,4,4,4,3,1,1,45.0
1,0,8,2.1972245773362196,1,2,3,1,8,360,5.8888779583328805,0,3,15,2.772588722239781,0,0,0,1,5,240,5.484796933490655,1,0,0,2,0,3,1,4,25.0
1,2,20,3.044522437723423,1,2,0,6,0,420,6.042632833682381,0,0,10,2.3978952727983707,1,1,0,3,0,1260,7.13966033596492,1,0,0,0,0,1,10,6,50.0
10,2,6,1.9459101490553132,1,0,1,6,6,500,6.2166061010848646,2,3,4,1.6094379124341003,1,1,4,4,4,1050,6.957497370876951,1,0,0,0,0,1,2,2,40.0
1,5,17,2.8903717578961645,0,2,2,3,7,360,5.8888779583328805,0,3,2,1.0986122886681098,1,2,2,2,2,3366,8.121777419161074,1,0,1,6,6,1,1,3,10.0
7,9,12,2.5649493574615367,1,0,2,5,2,220,5.3981627015177525,1,3,11,2.4849066497880004,0,2,1,4,1,252,5.53338948872752,1,0,2,0,2,3,1,2,5.0
9,10,6,1.9459101490553132,1,0,1,6,6,300,5.707110264748875,0,6,6,1.9459101490553132,1,0,1,6,6,450,6.111467339502679,1,0,0,2,0,0,6,5,50.0
7,9,7,2.0794415416798357,0,1,2,0,7,440,6.089044875446846,2,6,2,1.0986122886681098,1,2,2,2,2,2233,7.711548979629146,0,1,3,0,3,1,1,2,45.0
1,2,20,3.044522437723423,1,2,0,6,0,320,5.771441123130016,2,5,15,2.772588722239781,0,0,0,1,5,512,6.240275845170769,1,2,2,1,2,3,1,1,20.0
0,5,6,1.9459101490553132,1,0,1,6,6,420,6.042632833682381,0,0,9,2.302585092994046,0,0,4,2,9,322,5.777652323222656,1,1,2,0,2,2,1,1,15.0
10,1,16,2.833213344056216,1,1,1,2,6,100,4.61512051684126,1,2,4,1.6094379124341003,1,1,4,4,4,460,6.133398042996649,1,1,0,5,0,2,4,3,15.0
7,4,16,2.833213344056216,1,1,1,2,6,300,5.707110264748875,0,6,12,2.5649493574615367,1,0,2,5,2,600,6.398594934535208,1,0,0,5,0,2,4,3,50.0
0,9,10,2.3978952727983707,1,1,0,3,0,240,5.484796933490655,0,2,15,2.772588722239781,0,0,0,1,5,184,5.220355825078324,1,1,4,2,4,1,1,2,15.0
3,0,7,2.0794415416798357,0,1,2,0,7,440,6.089044875446846,2,6,1,0.6931471805599453,0,1,1,1,1,3388,8.128290171607052,1,1,3,0,8,3,1,4,10.0
7,6,17,2.8903717578961645,0,2,2,3,7,440,6.089044875446846,2,6,9,2.302585092994046,0,0,4,2,9,1122,7.023758954738443,1,0,2,2,2,1,1,1,35.0
4,2,9,2.302585092994046,0,0,4,2,9,200,5.303304908059076,2,4,2,1.0986122886681098,1,2,2,2,2,1215,7.103322062526113,0,0,0,4,5,3,1,2,35.0
10,10,13,2.6390573296152584,0,1,3,6,3,400,5.993961427306569,1,1,13,2.6390573296152584,0,1,3,6,3,580,6.364750756851911,1,1,0,6,0,0,1,1,45.0
5,5,20,3.044522437723423,1,2,0,6,0,440,6.089044875446846,2,6,22,3.1354942159291497,1,1,2,1,2,540,6.293419278846481,1,0,0,1,0,3,2,3,35.0
8,1,10,2.3978952727983707,1,1,0,3,0,480,6.175867270105761,0,4,1,0.6931471805599453,0,1,1,1,1,5280,8.571870752706934,1,0,0,2,0,3,1,6,10.0
6,4,13,2.6390573296152584,0,1,3,6,3,200,5.303304908059076,2,4,10,2.3978952727983707,1,1,0,3,0,325,5.786897381366708,0,1,0,3,5,3,1,2,25.0
10,1,15,2.772588722239781,0,0,0,1,5,200,5.303304908059076,2,4,25,3.258096538021482,0,1,0,4,5,174,5.1647859739235145,1,0,4,6,4,2,1,1,45.0
10,2,10,2.3978952727983707,1,1,0,3,0,400,5.993961427306569,1,1,4,1.6094379124341003,1,1,4,4,4,1450,7.280008252884188,1,1,0,1,0,3,2,3,45.0
1,0,19,2.995732273553991,0,1,4,5,9,340,5.831882477283517,1,4,1,0.6931471805599453,0,1,1,1,1,8075,8.996651979432729,0,2,0,4,5,2,1,4,25.0
6,2,6,1.9459101490553132,1,0,1,6,6,120,4.795790545596741,0,1,28,3.367295829986474,1,1,3,0,8,27,3.332204510175204,0,0,2,6,7,0,1,1,5.0
0,8,10,2.3978952727983707,1,1,0,3,0,180,5.198497031265826,0,5,8,2.1972245773362196,1,2,3,1,8,315,5.755742213586912,0,0,0,0,5,2,1,1,40.0
4,8,16,2.833213344056216,1,1,1,2,6,240,5.484796933490655,0,2,4,1.6094379124341003,1,1,4,4,4,1392,7.239214973779806,1,0,2,6,2,3,4,5,45.0
3,4,10,2.3978952727983707,1,1,0,3,0,160,5.081404364984463,1,6,8,2.1972245773362196,1,2,3,1,8,240,5.484796933490655,1,0,0,2,0,2,2,4,20.0
7,5,18,2.9444389791664403,1,0,3,4,8,480,6.175867270105761,0,4,18,2.9444389791664403,1,0,3,4,8,504,6.22455842927536,1,0,4,0,4,1,6,3,5.0
9,8,16,2.833213344056216,1,1,1,2,6,340,5.831882477283517,1,4,24,3.2188758248682006,1,0,4,3,4,306,5.726847747587197,1,0,1,5,6,3,2,0,35.0
7,8,8,2.1972245773362196,1,2,3,1,8,440,6.089044875446846,2,6,8,2.1972245773362196,1,2,3,1,8,506,6.2285110035911835,1,2,1,2,6,0,2,3,15.0
6,5,5,1.791759469228055,0,2,0,5,5,160,5.081404364984463,1,6,4,1.6094379124341003,1,1,4,4,4,280,5.638354669333745,1,1,0,0,0,3,1,4,40.0
8,5,15,2.772588722239781,0,0,0,1,5,200,5.303304908059076,2,4,1,0.6931471805599453,0,1,1,1,1,4500,8.412054873292933,1,0,0,6,0,0,1,4,50.0
9,1,16,2.833213344056216,1,1,1,2,6,60,4.110873864173311,0,4,3,1.3862943611198906,0,0,3,3,3,432,6.07073772800249,1,0,2,5,2,3,1,3,35.0
10,8,19,2.995732273553991,0,1,4,5,9,100,4.61512051684126,1,2,19,2.995732273553991,0,1,4,5,9,110,4.709530201312334,1,2,0,5,0,0,1,1,10.0
9,6,18,2.9444389791664403,1,0,3,4,8,140,4.948759890378168,2,0,14,2.70805020110221,1,2,4,0,4,234,5.459585514144159,1,0,4,3,4,3,2,2,30.0
1,3,13,2.6390573296152584,0,1,3,6,3,300,5.707110264748875,0,6,21,3.091042453358316,0,0,1,0,1,195,5.278114659230517,0,0,0,6,5,0,1,1,5.0
8,4,15,2.772588722239781,0,0,0,1,5,240,5.484796933490655,0,2,1,0.6931471805599453,0,1,1,1,1,4500,8.412054873292933,1,0,0,6,0,1,1,5,25.0
0,8,20,3.044522437723423,1,2,0,6,0,280,5.638354669333745,1,0,25,3.258096538021482,0,1,0,4,5,280,5.638354669333745,1,1,0,0,0,3,5,3,25.0
0,9,14,2.70805020110221,1,2,4,0,4,100,4.61512051684126,1,2,1,0.6931471805599453,0,1,1,1,1,1960,7.581209826196346,1,1,0,0,0,2,1,4,40.0
5,0,17,2.8903717578961645,0,2,2,3,7,80,4.394449154672439,2,3,8,2.1972245773362196,1,2,3,1,8,187,5.236441962829949,0,1,2,5,7,3,1,2,10.0
6,4,14,2.70805020110221,1,2,4,0,4,180,5.198497031265826,0,5,21,3.091042453358316,0,0,1,0,1,162,5.093750200806762,1,0,2,1,2,0,1,0,35.0
8,9,14,2.70805020110221,1,2,4,0,4,320,5.771441123130016,2,5,16,2.833213344056216,1,1,1,2,6,420,6.042632833682381,1,0,0,0,0,0,2,2,50.0
4,3,11,2.4849066497880004,0,2,1,4,1,80,4.394449154672439,2,3,1,0.6931471805599453,0,1,1,1,1,1100,7.00397413672268,1,2,0,1,0,0,1,4,25.0
9,1,12,2.5649493574615367,1,0,2,5,2,380,5.942799375126701,2,2,1,0.6931471805599453,0,1,1,1,1,6840,8.830689198760998,1,0,0,1,0,2,1,5,50.0
4,0,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,2,0,7,2.0794415416798357,0,1,2,0,7,135,4.912654885736052,0,0,0,2,5,0,1,3,35.0
5,9,19,2.995732273553991,0,1,4,5,9,420,6.042632833682381,0,0,4,1.6094379124341003,1,1,4,4,4,2793,7.935229539816907,0,0,3,0,3,2,1,2,40.0
6,7,9,2.302585092994046,0,0,4,2,9,480,6.175867270105761,0,4,2,1.0986122886681098,1,2,2,2,2,2700,7.901377353792616,1,0,0,5,0,3,1,3,25.0
10,3,7,2.0794415416798357,0,1,2,0,7,200,5.303304908059076,2,4,5,1.791759469228055,0,2,0,5,5,406,6.008813185442595,1,1,1,0,6,1,1,2,45.0
9,2,7,2.0794415416798357,0,1,2,0,7,180,5.198497031265826,0,5,4,1.6094379124341003,1,1,4,4,4,441,6.091309882077698,0,0,1,0,1,3,1,2,40.0
1,6,17,2.8903717578961645,0,2,2,3,7,220,5.3981627015177525,1,3,17,2.8903717578961645,0,2,2,3,7,242,5.493061443340548,1,2,2,4,2,3,1,1,10.0
3,8,6,1.9459101490553132,1,0,1,6,6,220,5.3981627015177525,1,3,15,2.772588722239781,0,0,0,1,5,132,4.890349128221754,1,0,2,6,2,1,1,1,50.0
7,5,17,2.8903717578961645,0,2,2,3,7,100,4.61512051684126,1,2,11,2.4849066497880004,0,2,1,4,1,170,5.14166355650266,1,2,0,2,0,0,1,1,10.0
6,6,10,2.3978952727983707,1,1,0,3,0,160,5.081404364984463,1,6,10,2.3978952727983707,1,1,0,3,0,176,5.176149732573829,1,2,1,1,6,2,2,3,10.0
8,5,8,2.1972245773362196,1,2,3,1,8,380,5.942799375126701,2,2,2,1.0986122886681098,1,2,2,2,2,2128,7.663407664893479,1,1,3,0,8,3,2,4,40.0
7,6,13,2.6390573296152584,0,1,3,6,3,400,5.993961427306569,1,1,12,2.5649493574615367,1,0,2,5,2,650,6.478509642208569,1,2,0,6,0,1,1,1,50.0
10,4,18,2.9444389791664403,1,0,3,4,8,480,6.175867270105761,0,4,6,1.9459101490553132,1,0,1,6,6,1800,7.496097345175956,1,0,0,1,0,0,6,4,25.0
6,2,10,2.3978952727983707,1,1,0,3,0,140,4.948759890378168,2,0,14,2.70805020110221,1,2,4,0,4,120,4.795790545596741,1,0,0,1,0,1,2,3,20.0
3,3,8,2.1972245773362196,1,2,3,1,8,100,4.61512051684126,1,2,6,1.9459101490553132,1,0,1,6,6,200,5.303304908059076,1,2,0,4,0,1,2,2,50.0
10,9,10,2.3978952727983707,1,1,0,3,0,440,6.089044875446846,2,6,11,2.4849066497880004,0,2,1,4,1,560,6.329720905522696,1,2,0,0,0,0,1,3,40.0
7,9,13,2.6390573296152584,0,1,3,6,3,240,5.484796933490655,0,2,4,1.6094379124341003,1,1,4,4,4,819,6.709304340258298,0,0,4,0,9,3,1,2,5.0
8,8,7,2.0794415416798357,0,1,2,0,7,360,5.8888779583328805,0,3,1,0.6931471805599453,0,1,1,1,1,3276,8.094683648698815,1,0,1,0,6,0,1,4,30.0
3,8,15,2.772588722239781,0,0,0,1,5,160,5.081404364984463,1,6,4,1.6094379124341003,1,1,4,4,4,660,6.493753839851686,1,0,0,2,0,3,1,3,10.0
3,9,18,2.9444389791664403,1,0,3,4,8,280,5.638354669333745,1,0,7,2.0794415416798357,0,1,2,0,7,792,6.675823221634848,1,0,2,1,2,0,1,2,10.0
6,9,17,2.8903717578961645,0,2,2,3,7,220,5.3981627015177525,1,3,17,2.8903717578961645,0,2,2,3,7,275,5.62040086571715,0,2,0,2,5,1,1,1,25.0
2,1,12,2.5649493574615367,1,0,2,5,2,300,5.707110264748875,0,6,2,1.0986122886681098,1,2,2,2,2,2250,7.719129840906732,1,0,0,3,0,0,2,4,25.0
8,3,6,1.9459101490553132,1,0,1,6,6,480,6.175867270105761,0,4,21,3.091042453358316,0,0,1,0,1,192,5.262690188904886,1,0,2,3,2,1,3,2,40.0
5,0,16,2.833213344056216,1,1,1,2,6,440,6.089044875446846,2,6,11,2.4849066497880004,0,2,1,4,1,928,6.834108738813838,1,1,3,4,8,0,1,2,45.0
8,8,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,0,4,9,2.302585092994046,0,0,4,2,9,66,4.204692619390966,1,0,1,3,6,0,3,1,10.0
0,6,10,2.3978952727983707,1,1,0,3,0,300,5.707110264748875,0,6,5,1.791759469228055,0,2,0,5,5,660,6.493753839851686,1,0,0,2,0,1,5,5,10.0
1,6,13,2.6390573296152584,0,1,3,6,3,380,5.942799375126701,2,2,19,2.995732273553991,0,1,4,5,9,286,5.659482215759621,1,1,1,6,6,1,1,2,10.0
1,7,18,2.9444389791664403,1,0,3,4,8,480,6.175867270105761,0,4,25,3.258096538021482,0,1,0,4,5,432,6.07073772800249,1,0,2,5,2,1,1,1,25.0
1,4,9,2.302585092994046,0,0,4,2,9,380,5.942799375126701,2,2,7,2.0794415416798357,0,1,2,0,7,684,6.529418838262226,1,0,4,5,4,1,1,1,40.0
8,10,13,2.6390573296152584,0,1,3,6,3,340,5.831882477283517,1,4,11,2.4849066497880004,0,2,1,4,1,442,6.093569770045136,1,1,2,1,2,0,1,1,10.0
1,10,10,2.3978952727983707,1,1,0,3,0,100,4.61512051684126,1,2,25,3.258096538021482,0,1,0,4,5,50,3.9318256327243257,1,2,0,1,0,2,5,5,25.0
9,1,6,1.9459101490553132,1,0,1,6,6,220,5.3981627015177525,1,3,18,2.9444389791664403,1,0,3,4,8,99,4.605170185988092,0,0,4,1,9,1,1,1,35.0
3,9,20,3.044522437723423,1,2,0,6,0,120,4.795790545596741,0,1,12,2.5649493574615367,1,0,2,5,2,270,5.602118820879701,1,0,0,4,0,1,2,2,35.0
10,7,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,2,0,14,2.70805020110221,1,2,4,0,4,70,4.2626798770413155,1,1,0,0,0,3,1,5,40.0
8,5,14,2.70805020110221,1,2,4,0,4,320,5.771441123130016,2,5,28,3.367295829986474,1,1,3,0,8,216,5.37989735354046,1,0,1,6,6,1,2,1,35.0
2,4,11,2.4849066497880004,0,2,1,4,1,360,5.8888779583328805,0,3,1,0.6931471805599453,0,1,1,1,1,5940,8.689632748355741,1,0,0,4,0,3,1,4,50.0
4,9,11,2.4849066497880004,0,2,1,4,1,240,5.484796933490655,0,2,12,2.5649493574615367,1,0,2,5,2,242,5.493061443340548,1,2,2,4,2,3,1,2,10.0
0,5,7,2.0794415416798357,0,1,2,0,7,380,5.942799375126701,2,2,13,2.6390573296152584,0,1,3,6,3,266,5.58724865840025,1,2,1,0,6,3,1,1,30.0
0,3,18,2.9444389791664403,1,0,3,4,8,320,5.771441123130016,2,5,3,1.3862943611198906,0,0,3,3,3,2688,7.896924656268864,1,0,3,0,8,3,1,2,40.0
3,8,16,2.833213344056216,1,1,1,2,6,220,5.3981627015177525,1,3,16,2.833213344056216,1,1,1,2,6,242,5.493061443340548,1,2,2,4,2,3,2,1,10.0
5,7,15,2.772588722239781,0,0,0,1,5,300,5.707110264748875,0,6,7,2.0794415416798357,0,1,2,0,7,900,6.803505257608338,1,0,0,4,0,2,1,3,40.0
10,4,18,2.9444389791664403,1,0,3,4,8,200,5.303304908059076,2,4,10,2.3978952727983707,1,1,0,3,0,396,5.983936280687191,1,0,1,4,6,2,2,2,10.0
7,10,17,2.8903717578961645,0,2,2,3,7,280,5.638354669333745,1,0,3,1.3862943611198906,0,0,3,3,3,2142,7.669961995473577,1,0,2,0,2,0,1,2,35.0
7,6,19,2.995732273553991,0,1,4,5,9,280,5.638354669333745,1,0,14,2.70805020110221,1,2,4,0,4,532,6.278521424165844,1,1,2,0,2,0,1,3,40.0
7,10,18,2.9444389791664403,1,0,3,4,8,200,5.303304908059076,2,4,9,2.302585092994046,0,0,4,2,9,560,6.329720905522696,1,2,0,0,0,3,1,1,40.0
2,2,16,2.833213344056216,1,1,1,2,6,380,5.942799375126701,2,2,10,2.3978952727983707,1,1,0,3,0,760,6.634633357861686,1,1,0,4,0,1,2,3,25.0
4,7,16,2.833213344056216,1,1,1,2,6,280,5.638354669333745,1,0,4,1.6094379124341003,1,1,4,4,4,1232,7.117205503164344,1,2,2,0,2,3,4,4,10.0
5,1,12,2.5649493574615367,1,0,2,5,2,360,5.8888779583328805,0,3,2,1.0986122886681098,1,2,2,2,2,2808,7.940583827104244,1,0,3,1,8,1,2,5,30.0
8,4,20,3.044522437723423,1,2,0,6,0,460,6.133398042996649,1,5,28,3.367295829986474,1,1,3,0,8,460,6.133398042996649,1,1,0,5,0,3,4,3,40.0
8,3,15,2.772588722239781,0,0,0,1,5,180,5.198497031265826,0,5,10,2.3978952727983707,1,1,0,3,0,351,5.863631175598097,0,0,1,1,1,1,1,2,30.0
6,10,20,3.044522437723423,1,2,0,6,0,80,4.394449154672439,2,3,5,1.791759469228055,0,2,0,5,5,416,6.0330862217988015,1,2,1,3,6,2,1,3,30.0
0,5,16,2.833213344056216,1,1,1,2,6,100,4.61512051684126,1,2,28,3.367295829986474,1,1,3,0,8,60,4.110873864173311,1,0,0,4,0,2,4,0,5.0
8,4,7,2.0794415416798357,0,1,2,0,7,500,6.2166061010848646,2,3,1,0.6931471805599453,0,1,1,1,1,3675,8.209580483475577,0,0,0,0,5,3,1,4,5.0
0,10,20,3.044522437723423,1,2,0,6,0,380,5.942799375126701,2,2,19,2.995732273553991,0,1,4,5,9,580,6.364750756851911,1,1,0,6,0,0,1,3,45.0
6,6,17,2.8903717578961645,0,2,2,3,7,100,4.61512051684126,1,2,15,2.772588722239781,0,0,0,1,5,153,5.0369526024136295,0,0,3,6,3,1,1,1,35.0
1,6,14,2.70805020110221,1,2,4,0,4,220,5.3981627015177525,1,3,13,2.6390573296152584,0,1,3,6,3,308,5.733341276897746,1,2,3,0,8,3,1,1,30.0
4,6,14,2.70805020110221,1,2,4,0,4,480,6.175867270105761,0,4,6,1.9459101490553132,1,0,1,6,6,1624,7.393263094763838,1,1,4,0,4,3,2,2,45.0
5,3,16,2.833213344056216,1,1,1,2,6,140,4.948759890378168,2,0,21,3.091042453358316,0,0,1,0,1,160,5.081404364984463,1,1,0,6,0,3,1,1,50.0
8,1,10,2.3978952727983707,1,1,0,3,0,100,4.61512051684126,1,2,2,1.0986122886681098,1,2,2,2,2,575,6.3561076606958915,0,2,0,1,5,3,1,3,15.0
7,7,17,2.8903717578961645,0,2,2,3,7,320,5.771441123130016,2,5,17,2.8903717578961645,0,2,2,3,7,368,5.910796644040527,1,2,3,4,8,3,1,1,15.0
0,5,17,2.8903717578961645,0,2,2,3,7,340,5.831882477283517,1,4,17,2.8903717578961645,0,2,2,3,7,374,5.926926025970411,1,2,4,3,4,3,17,5,10.0
7,6,7,2.0794415416798357,0,1,2,0,7,220,5.3981627015177525,1,3,5,1.791759469228055,0,2,0,5,5,385,5.955837369464831,0,1,0,0,5,3,1,3,25.0
1,6,10,2.3978952727983707,1,1,0,3,0,380,5.942799375126701,2,2,5,1.791759469228055,0,2,0,5,5,836,6.729824070489475,1,2,1,3,6,0,1,3,10.0
2,3,10,2.3978952727983707,1,1,0,3,0,360,5.8888779583328805,0,3,4,1.6094379124341003,1,1,4,4,4,1215,7.103322062526113,0,0,0,4,5,0,1,2,35.0
7,4,14,2.70805020110221,1,2,4,0,4,280,5.638354669333745,1,0,4,1.6094379124341003,1,1,4,4,4,1127,7.028201432058005,0,2,2,0,7,2,1,2,15.0
1,1,5,1.791759469228055,0,2,0,5,5,380,5.942799375126701,2,2,4,1.6094379124341003,1,1,4,4,4,665,6.501289670540389,0,2,0,0,5,1,1,3,40.0
9,8,15,2.772588722239781,0,0,0,1,5,220,5.3981627015177525,1,3,22,3.1354942159291497,1,1,2,1,2,225,5.420534999272286,0,0,0,1,5,1,1,2,50.0
10,6,11,2.4849066497880004,0,2,1,4,1,360,5.8888779583328805,0,3,15,2.772588722239781,0,0,0,1,5,396,5.983936280687191,1,0,1,4,6,2,1,2,50.0
0,2,7,2.0794415416798357,0,1,2,0,7,400,5.993961427306569,1,1,7,2.0794415416798357,0,1,2,0,7,500,6.2166061010848646,1,2,0,3,0,0,1,1,25.0
5,7,9,2.302585092994046,0,0,4,2,9,220,5.3981627015177525,1,3,9,2.302585092994046,0,0,4,2,9,253,5.537334267018537,0,1,3,1,3,1,1,1,15.0
1,5,6,1.9459101490553132,1,0,1,6,6,160,5.081404364984463,1,6,6,1.9459101490553132,1,0,1,6,6,232,5.4510384535657,1,1,2,1,2,1,2,1,45.0
5,8,13,2.6390573296152584,0,1,3,6,3,400,5.993961427306569,1,1,5,1.791759469228055,0,2,0,5,5,1508,7.319202458767849,1,2,3,3,8,2,1,2,45.0
2,7,19,2.995732273553991,0,1,4,5,9,480,6.175867270105761,0,4,3,1.3862943611198906,0,0,3,3,3,3344,8.11522197256233,1,2,4,5,4,2,1,2,10.0
4,7,20,3.044522437723423,1,2,0,6,0,120,4.795790545596741,0,1,10,2.3978952727983707,1,1,0,3,0,336,5.820082930352362,1,0,1,0,6,0,2,3,40.0
10,9,18,2.9444389791664403,1,0,3,4,8,340,5.831882477283517,1,4,21,3.091042453358316,0,0,1,0,1,408,6.013715156042802,1,0,3,2,8,0,1,0,40.0
0,8,20,3.044522437723423,1,2,0,6,0,260,5.564520407322694,2,1,1,0.6931471805599453,0,1,1,1,1,5980,8.696343057044556,1,1,0,2,0,1,1,6,15.0
5,7,8,2.1972245773362196,1,2,3,1,8,460,6.133398042996649,1,5,15,2.772588722239781,0,0,0,1,5,368,5.910796644040527,1,2,3,4,8,3,1,1,50.0
0,6,20,3.044522437723423,1,2,0,6,0,320,5.771441123130016,2,5,10,2.3978952727983707,1,1,0,3,0,704,6.558197802812269,1,2,4,4,4,0,2,3,10.0
5,10,18,2.9444389791664403,1,0,3,4,8,420,6.042632833682381,0,0,2,1.0986122886681098,1,2,2,2,2,4914,8.500047032581268,1,0,4,0,4,0,2,4,30.0
4,6,7,2.0794415416798357,0,1,2,0,7,360,5.8888779583328805,0,3,21,3.091042453358316,0,0,1,0,1,144,4.976733742420574,1,0,4,4,4,2,1,1,20.0
0,4,10,2.3978952727983707,1,1,0,3,0,280,5.638354669333745,1,0,21,3.091042453358316,0,0,1,0,1,140,4.948759890378168,1,2,0,0,0,0,1,3,5.0
4,10,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,2,4,1,0.6931471805599453,0,1,1,1,1,1250,7.1316985104669115,1,2,0,4,0,2,1,5,25.0
9,5,9,2.302585092994046,0,0,4,2,9,500,6.2166061010848646,2,3,5,1.791759469228055,0,2,0,5,5,1125,7.026426808699636,0,0,0,5,5,1,1,3,25.0
8,8,14,2.70805020110221,1,2,4,0,4,280,5.638354669333745,1,0,14,2.70805020110221,1,2,4,0,4,350,5.860786223465865,1,2,0,0,0,3,14,5,25.0
2,0,5,1.791759469228055,0,2,0,5,5,280,5.638354669333745,1,0,23,3.1780538303479458,0,2,3,2,3,70,4.2626798770413155,1,1,0,0,0,3,1,3,15.0
6,0,5,1.791759469228055,0,2,0,5,5,260,5.564520407322694,2,1,10,2.3978952727983707,1,1,0,3,0,182,5.209486152841421,1,2,2,0,2,3,1,3,40.0
4,9,11,2.4849066497880004,0,2,1,4,1,180,5.198497031265826,0,5,9,2.302585092994046,0,0,4,2,9,253,5.537334267018537,0,1,3,1,3,0,1,2,15.0
6,5,16,2.833213344056216,1,1,1,2,6,240,5.484796933490655,0,2,8,2.1972245773362196,1,2,3,1,8,672,6.511745329644728,1,0,2,0,2,1,8,5,40.0
7,4,13,2.6390573296152584,0,1,3,6,3,100,4.61512051684126,1,2,27,3.332204510175204,0,0,2,6,7,65,4.189654742026425,0,2,0,2,5,1,1,1,35.0
5,6,19,2.995732273553991,0,1,4,5,9,100,4.61512051684126,1,2,24,3.2188758248682006,1,0,4,3,4,95,4.564348191467836,0,2,0,4,5,2,1,1,20.0
7,1,18,2.9444389791664403,1,0,3,4,8,120,4.795790545596741,0,1,16,2.833213344056216,1,1,1,2,6,189,5.247024072160486,0,0,4,0,9,0,1,0,40.0
8,4,10,2.3978952727983707,1,1,0,3,0,180,5.198497031265826,0,5,28,3.367295829986474,1,1,3,0,8,90,4.51085950651685,1,0,0,6,0,3,2,3,40.0
9,4,8,2.1972245773362196,1,2,3,1,8,360,5.8888779583328805,0,3,12,2.5649493574615367,1,0,2,5,2,264,5.579729825986222,1,0,4,5,4,2,4,4,10.0
7,3,7,2.0794415416798357,0,1,2,0,7,300,5.707110264748875,0,6,6,1.9459101490553132,1,0,1,6,6,385,5.955837369464831,0,1,0,0,5,2,1,2,10.0
5,3,8,2.1972245773362196,1,2,3,1,8,480,6.175867270105761,0,4,24,3.2188758248682006,1,0,4,3,4,192,5.262690188904886,1,0,2,3,2,2,8,5,20.0
4,6,20,3.044522437723423,1,2,0,6,0,160,5.081404364984463,1,6,3,1.3862943611198906,0,0,3,3,3,1440,7.273092595999522,1,0,0,5,0,3,1,4,35.0
8,2,12,2.5649493574615367,1,0,2,5,2,240,5.484796933490655,0,2,1,0.6931471805599453,0,1,1,1,1,4032,8.302265794873367,1,0,2,0,2,2,1,5,40.0
2,5,5,1.791759469228055,0,2,0,5,5,180,5.198497031265826,0,5,3,1.3862943611198906,0,0,3,3,3,330,5.802118375377063,1,0,0,1,0,3,1,4,10.0
7,4,7,2.0794415416798357,0,1,2,0,7,460,6.133398042996649,1,5,7,2.0794415416798357,0,1,2,0,7,552,6.315358001522335,1,0,2,6,2,2,1,1,20.0
8,10,6,1.9459101490553132,1,0,1,6,6,480,6.175867270105761,0,4,4,1.6094379124341003,1,1,4,4,4,828,6.720220155135295,1,0,3,2,8,3,2,4,15.0
1,10,13,2.6390573296152584,0,1,3,6,3,500,6.2166061010848646,2,3,13,2.6390573296152584,0,1,3,6,3,550,6.311734809152915,1,1,0,4,0,2,1,1,10.0
3,7,11,2.4849066497880004,0,2,1,4,1,380,5.942799375126701,2,2,5,1.791759469228055,0,2,0,5,5,1254,7.134890851565884,1,0,4,1,4,0,1,2,50.0
10,1,20,3.044522437723423,1,2,0,6,0,140,4.948759890378168,2,0,1,0.6931471805599453,0,1,1,1,1,3640,8.200013648175434,1,1,0,0,0,1,1,6,30.0
6,1,10,2.3978952727983707,1,1,0,3,0,300,5.707110264748875,0,6,1,0.6931471805599453,0,1,1,1,1,4050,8.30671904320269,1,0,0,4,0,3,1,5,35.0
1,2,11,2.4849066497880004,0,2,1,4,1,120,4.795790545596741,0,1,6,1.9459101490553132,1,0,1,6,6,286,5.659482215759621,1,1,1,6,6,1,1,2,30.0
2,8,19,2.995732273553991,0,1,4,5,9,120,4.795790545596741,0,1,19,2.995732273553991,0,1,4,5,9,150,5.017279836814924,1,0,0,3,0,2,1,1,25.0
