slot_person_a,slot_person_b,slot_a_current_age,slot_a_current_age_abs_log1p,slot_a_current_age_is_even,slot_a_current_age_mod3,slot_a_current_age_mod5,slot_a_current_age_mod7,slot_a_current_age_mod10,slot_years_ago,slot_years_ago_abs_log1p,slot_years_ago_is_even,slot_years_ago_mod3,slot_years_ago_mod5,slot_years_ago_mod7,slot_years_ago_mod10,slot_multiple,slot_multiple_abs_log1p,slot_multiple_is_even,slot_multiple_mod3,slot_multiple_mod5,slot_multiple_mod7,slot_multiple_mod10,gcd_all,n_multiple_pairs,y
2,8,51,3.9512437185814275,0,0,1,2,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0,15.0
3,1,78,4.3694478524670215,1,0,3,1,8,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,2,32.0
8,1,104,4.653960350157523,1,2,4,6,4,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,0,32.0
8,7,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0,5.0
6,1,87,4.477336814478207,0,0,2,3,7,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,3,2,39.0
6,2,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,0,10.0
4,0,80,4.394449154672439,1,2,0,3,0,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,2,29.0
4,0,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0,5.0
6,1,49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,13.0
0,2,92,4.532599493153256,1,2,2,1,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,2,49.0
2,2,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,13.0
0,6,44,3.8066624897703196,1,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0,20.0
9,4,48,3.8918202981106265,1,0,3,6,8,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,3,21.0
0,0,24,3.2188758248682006,1,0,4,3,4,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,3,2,18.0
7,8,107,4.68213122712422,0,2,2,2,7,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0,43.0
3,8,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,0,14.0
8,4,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,3,11.0
2,5,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,13.0
0,8,53,3.9889840465642745,0,2,3,4,3,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,0,34.0
1,1,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,16.0
7,2,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,0,12.0
0,6,41,3.7376696182833684,0,2,1,6,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0,14.0
7,5,81,4.406719247264253,0,0,1,4,1,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,2,35.0
7,4,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,6.0
9,2,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,2,9.0
7,2,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0,6.0
0,6,75,4.330733340286331,0,0,0,5,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0,41.0
1,7,101,4.624972813284271,0,2,1,3,1,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0,41.0
5,8,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,1,20.0
1,0,114,4.74493212836325,1,0,4,2,4,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,2,63.0
2,5,108,4.6913478822291435,1,0,3,3,8,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,3,36.0
4,0,13,2.6390573296152584,0,1,3,6,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0,9.0
7,9,91,4.5217885770490405,0,1,1,0,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,0,27.0
9,8,97,4.584967478670572,0,1,2,6,7,10,2.3978952727983707,1,1,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,0,39.0
6,9,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0,11.0
9,1,63,4.1588830833596715,0,0,3,0,3,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,3,2,31.0
6,2,83,4.430816798843313,0,2,3,6,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0,31.0
9,7,63,4.1588830833596715,0,0,3,0,3,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,3,27.0
7,3,66,4.204692619390966,1,0,1,3,6,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,2,30.0
3,6,97,4.584967478670572,0,1,2,6,7,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,0,29.0
2,7,57,4.060443010546419,0,0,2,1,7,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0,17.0
4,7,16,2.833213344056216,1,1,1,2,6,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,2,13.0
5,8,84,4.442651256490317,1,0,4,0,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,1,20.0
2,5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,3,5.0
3,2,34,3.5553480614894135,1,1,4,6,4,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,0,18.0
7,2,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,2,19.0
2,2,67,4.219507705176107,0,1,2,4,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,34.0
9,3,91,4.5217885770490405,0,1,1,0,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,2,19.0
8,2,107,4.68213122712422,0,2,2,2,7,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0,35.0
1,3,75,4.330733340286331,0,0,0,5,5,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0,27.0
2,8,93,4.543294782270004,0,0,3,2,3,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0,25.0
6,6,77,4.356708826689592,0,2,2,0,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0,23.0
6,5,70,4.2626798770413155,1,1,0,0,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,0,22.0
6,1,98,4.59511985013459,1,2,3,0,8,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0,40.0
0,1,80,4.394449154672439,1,2,0,3,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,3,26.0
7,7,59,4.0943445622221,0,2,4,3,9,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,1,0,26.0
6,6,105,4.663439094112067,0,0,0,0,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,3,37.0
7,1,69,4.248495242049359,0,0,4,6,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,17.0
4,0,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,3,14.0
1,3,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,3,12.0
7,9,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,2,13.0
6,9,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,1,0,16.0
3,6,66,4.204692619390966,1,0,1,3,6,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,0,27.0
2,2,57,4.060443010546419,0,0,2,1,7,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0,32.0
4,4,98,4.59511985013459,1,2,3,0,8,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,0,30.0
4,3,109,4.700480365792417,0,1,4,4,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,25.0
0,9,80,4.394449154672439,1,2,0,3,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,3,20.0
4,4,102,4.634728988229636,1,0,2,4,2,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,3,2,44.0
0,8,107,4.68213122712422,0,2,2,2,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,54.0
6,8,54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,14.0
6,1,97,4.584967478670572,0,1,2,6,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0,28.0
0,8,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,3,13.0
3,1,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,2,11.0
5,9,43,3.784189633918261,0,1,3,1,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0,17.0
0,3,21,3.091042453358316,0,0,1,0,1,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,15.0
6,0,105,4.663439094112067,0,0,0,0,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,2,27.0
5,8,96,4.574710978503383,1,0,1,5,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,2,20.0
3,2,46,3.8501476017100584,1,1,1,4,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,2,13.0
2,0,42,3.7612001156935624,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,3,24.0
3,7,17,2.8903717578961645,0,2,2,3,7,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0,9.0
8,0,74,4.31748811353631,1,2,4,4,4,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,0,34.0
5,0,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,3,12.0
6,8,67,4.219507705176107,0,1,2,4,7,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,2,23.0
6,8,38,3.6635616461296463,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0,14.0
8,3,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,2,9.0
6,0,106,4.672828834461906,1,1,1,1,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,2,28.0
5,2,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0,14.0
3,2,63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,3,23.0
4,3,87,4.477336814478207,0,0,2,3,7,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,3,2,35.0
8,2,24,3.2188758248682006,1,0,4,3,4,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,19.0
8,7,43,3.784189633918261,0,1,3,1,3,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,22.0
2,9,15,2.772588722239781,0,0,0,1,5,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0,12.0
4,6,59,4.0943445622221,0,2,4,3,9,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0,27.0
2,3,65,4.189654742026425,0,2,0,2,5,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,1,0,31.0
7,1,115,4.7535901911063645,0,1,0,3,5,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,1,0,47.0
5,2,85,4.454347296253507,0,1,0,1,5,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,0,28.0
2,0,72,4.290459441148391,1,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,3,24.0
0,7,68,4.23410650459726,1,2,3,5,8,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0,30.0
4,7,106,4.672828834461906,1,1,1,1,6,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,2,57.0
5,6,100,4.61512051684126,1,1,0,2,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,3,24.0
8,3,65,4.189654742026425,0,2,0,2,5,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,5,2,25.0
6,8,43,3.784189633918261,0,1,3,1,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0,24.0
8,5,50,3.9318256327243257,1,2,0,1,0,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,32.0
6,6,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0,13.0
3,7,74,4.31748811353631,1,2,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,2,3,38.0
0,1,87,4.477336814478207,0,0,2,3,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,45.0
5,3,111,4.718498871295094,0,0,1,6,1,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0,36.0
4,7,38,3.6635616461296463,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0,18.0
7,5,110,4.709530201312334,1,2,0,5,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,3,26.0
0,7,110,4.709530201312334,1,2,0,5,0,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,0,38.0
6,4,119,4.787491742782046,0,2,4,0,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,27.0
1,9,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0,5.0
0,8,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,2,14.0
7,5,103,4.6443908991413725,0,1,3,5,3,15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,1,0,37.0
9,3,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,0,12.0
9,3,19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0,13.0
4,7,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,2,15.0
8,0,110,4.709530201312334,1,2,0,5,0,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,0,38.0
6,8,120,4.795790545596741,1,0,0,1,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,3,66.0
0,5,104,4.653960350157523,1,2,4,6,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,3,29.0
3,1,108,4.6913478822291435,1,0,3,3,8,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0,28.0
6,7,38,3.6635616461296463,1,2,3,3,8,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0,18.0
2,6,28,3.367295829986474,1,1,3,0,8,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,2,16.0
5,6,36,3.6109179126442243,1,0,1,1,6,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,0,16.0
6,1,21,3.091042453358316,0,0,1,0,1,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,3,2,15.0
1,6,69,4.248495242049359,0,0,4,6,9,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,0,40.0
8,7,92,4.532599493153256,1,2,2,1,2,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,1,0,38.0
1,3,107,4.68213122712422,0,2,2,2,7,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,0,32.0
5,7,73,4.30406509320417,0,1,3,3,3,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,1,0,25.0
5,0,70,4.2626798770413155,1,1,0,0,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0,26.0
5,8,57,4.060443010546419,0,0,2,1,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,2,15.0
7,1,79,4.382026634673881,0,1,4,2,9,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0,29.0
6,7,70,4.2626798770413155,1,1,0,0,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,3,18.0
0,6,111,4.718498871295094,0,0,1,6,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,2,23.0
0,6,29,3.4011973816621555,0,2,4,1,9,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,17.0
2,8,62,4.143134726391533,1,2,2,6,2,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,0,20.0
7,3,54,4.007333185232471,1,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,2,15.0
6,7,113,4.736198448394496,0,2,3,1,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,0,58.0
4,6,73,4.30406509320417,0,1,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0,17.0
7,8,89,4.499809670330265,0,2,4,5,9,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,0,33.0
0,8,112,4.727387818712341,1,1,2,0,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,2,38.0
3,5,77,4.356708826689592,0,2,2,0,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0,17.0
0,5,85,4.454347296253507,0,1,0,1,5,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,31.0
9,1,39,3.6888794541139363,0,0,4,4,9,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,1,0,27.0
5,5,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,5.0
7,9,57,4.060443010546419,0,0,2,1,7,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0,17.0
6,8,79,4.382026634673881,0,1,4,2,9,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0,42.0
4,6,84,4.442651256490317,1,0,4,0,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,3,24.0
5,2,65,4.189654742026425,0,2,0,2,5,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,0,23.0
0,3,47,3.871201010907891,0,2,2,5,7,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,0,15.0
1,1,76,4.343805421853684,1,1,1,6,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,2,16.0
5,4,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0,11.0
7,9,52,3.970291913552122,1,1,2,3,2,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,2,22.0
2,2,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,4,3,11.0
2,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,2,2.0
2,3,72,4.290459441148391,1,0,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,1,16.0
5,9,89,4.499809670330265,0,2,4,5,9,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0,26.0
0,7,99,4.605170185988092,0,0,4,1,9,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,3,2,43.0
4,3,112,4.727387818712341,1,1,2,0,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,3,60.0
3,1,50,3.9318256327243257,1,2,0,1,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,2,1,20.0
0,7,38,3.6635616461296463,1,2,3,3,8,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,0,14.0
7,6,33,3.5263605246161616,0,0,3,5,3,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,1,0,18.0
1,0,84,4.442651256490317,1,0,4,0,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,3,32.0
8,6,112,4.727387818712341,1,1,2,0,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,2,38.0
4,0,94,4.553876891600541,1,1,4,3,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,2,25.0
8,8,102,4.634728988229636,1,0,2,4,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,2,27.0
9,6,108,4.6913478822291435,1,0,3,3,8,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,59.0
8,7,81,4.406719247264253,0,0,1,4,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,0,43.0
2,4,29,3.4011973816621555,0,2,4,1,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,9.0
7,2,70,4.2626798770413155,1,1,0,0,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,2,24.0
3,5,87,4.477336814478207,0,0,2,3,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,2,44.0
7,5,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0,5.0
4,4,72,4.290459441148391,1,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,3,40.0
6,2,100,4.61512051684126,1,1,0,2,0,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,3,28.0
8,6,118,4.77912349311153,1,1,3,6,8,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,2,2,65.0
3,6,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,2,4.0
6,5,80,4.394449154672439,1,2,0,3,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,3,44.0
9,3,62,4.143134726391533,1,2,2,6,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,1,14.0
4,6,64,4.174387269895637,1,1,4,1,4,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,2,2,39.0
7,8,21,3.091042453358316,0,0,1,0,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,1,0,13.0
7,7,63,4.1588830833596715,0,0,3,0,3,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,1,0,37.0
7,8,72,4.290459441148391,1,0,2,2,2,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,41.0
7,3,24,3.2188758248682006,1,0,4,3,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,3,12.0
5,2,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,0,7.0
5,1,29,3.4011973816621555,0,2,4,1,9,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,0,18.0
