slot_num_people,slot_num_people_abs_log1p,slot_num_people_is_even,slot_num_people_mod3,slot_num_people_mod5,slot_num_people_mod7,slot_num_people_mod10,slot_payer_name,slot_currency,slot_total_bill,slot_total_bill_abs_log1p,slot_total_bill_mod3,slot_total_bill_mod7,slot_tip_percent,slot_tip_percent_abs_log1p,slot_tip_percent_is_even,slot_tip_percent_mod3,slot_tip_percent_mod5,slot_tip_percent_mod7,slot_tip_percent_mod10,gcd_all,n_multiple_pairs,y
6,1.9459101490553132,1,0,1,6,6,2,2,2160,7.6783263565068856,0,4,20,3.044522437723423,1,2,0,6,0,2,2,792.0
3,1.3862943611198906,0,0,3,3,3,2,3,300,5.707110264748875,0,6,22,3.1354942159291497,1,1,2,1,2,1,1,166.0
2,1.0986122886681098,1,2,2,2,2,5,0,380,5.942799375126701,2,2,25,3.258096538021482,0,1,0,4,5,1,1,285.0
5,1.791759469228055,0,2,0,5,5,5,2,600,6.398594934535208,0,5,10,2.3978952727983707,1,1,0,3,0,5,3,180.0
6,1.9459101490553132,1,0,1,6,6,4,0,2400,7.783640596221253,0,6,22,3.1354942159291497,1,1,2,1,2,2,1,928.0
3,1.3862943611198906,0,0,3,3,3,7,2,1140,7.039660349862076,0,6,20,3.044522437723423,1,2,0,6,0,1,2,608.0
2,1.0986122886681098,1,2,2,2,2,1,0,220,5.3981627015177525,1,3,10,2.3978952727983707,1,1,0,3,0,2,3,132.0
3,1.3862943611198906,0,0,3,3,3,5,1,1920,7.560601162768557,0,2,5,1.791759469228055,0,2,0,5,5,1,2,736.0
3,1.3862943611198906,0,0,3,3,3,6,0,1560,7.353081920515432,0,6,30,3.4339872044851463,1,0,0,2,0,3,3,988.0
4,1.6094379124341003,1,1,4,4,4,5,2,660,6.493753839851686,0,2,18,2.9444389791664403,1,0,3,4,8,2,1,283.8
4,1.6094379124341003,1,1,4,4,4,5,0,340,5.831882477283517,1,4,15,2.772588722239781,0,0,0,1,5,1,1,136.0
5,1.791759469228055,0,2,0,5,5,7,0,620,6.431331081933479,2,4,22,3.1354942159291497,1,1,2,1,2,1,1,260.4
6,1.9459101490553132,1,0,1,6,6,5,1,1440,7.273092595999522,0,5,25,3.258096538021482,0,1,0,4,5,1,1,600.0
5,1.791759469228055,0,2,0,5,5,0,2,160,5.081404364984463,1,6,5,1.791759469228055,0,2,0,5,5,5,3,40.0
6,1.9459101490553132,1,0,1,6,6,7,3,180,5.198497031265826,0,5,10,2.3978952727983707,1,1,0,3,0,2,2,48.0
4,1.6094379124341003,1,1,4,4,4,4,1,740,6.608000625296087,2,5,20,3.044522437723423,1,2,0,6,0,4,3,333.0
6,1.9459101490553132,1,0,1,6,6,4,0,2340,7.75833346749091,0,2,15,2.772588722239781,0,0,0,1,5,3,2,741.0
3,1.3862943611198906,0,0,3,3,3,0,0,1260,7.13966033596492,0,0,5,1.791759469228055,0,2,0,5,5,1,2,483.0
3,1.3862943611198906,0,0,3,3,3,5,3,1500,7.313886831633462,0,2,30,3.4339872044851463,1,0,0,2,0,3,3,950.0
3,1.3862943611198906,0,0,3,3,3,2,3,1500,7.313886831633462,0,2,5,1.791759469228055,0,2,0,5,5,1,2,575.0
4,1.6094379124341003,1,1,4,4,4,2,1,740,6.608000625296087,2,5,15,2.772588722239781,0,0,0,1,5,1,1,296.0
5,1.791759469228055,0,2,0,5,5,3,0,160,5.081404364984463,1,6,18,2.9444389791664403,1,0,3,4,8,1,1,60.8
2,1.0986122886681098,1,2,2,2,2,3,2,420,6.042632833682381,0,0,22,3.1354942159291497,1,1,2,1,2,2,2,302.4
3,1.3862943611198906,0,0,3,3,3,7,3,1380,7.2305631534092925,0,1,5,1.791759469228055,0,2,0,5,5,1,2,529.0
2,1.0986122886681098,1,2,2,2,2,0,1,640,6.46302945692067,1,3,18,2.9444389791664403,1,0,3,4,8,2,2,435.2
2,1.0986122886681098,1,2,2,2,2,4,0,760,6.634633357861686,1,4,5,1.791759469228055,0,2,0,5,5,1,2,418.0
4,1.6094379124341003,1,1,4,4,4,4,2,760,6.634633357861686,1,4,5,1.791759469228055,0,2,0,5,5,1,2,228.0
6,1.9459101490553132,1,0,1,6,6,2,0,1920,7.560601162768557,0,2,10,2.3978952727983707,1,1,0,3,0,2,2,512.0
3,1.3862943611198906,0,0,3,3,3,4,3,240,5.484796933490655,0,2,18,2.9444389791664403,1,0,3,4,8,3,2,123.2
3,1.3862943611198906,0,0,3,3,3,1,0,240,5.484796933490655,0,2,10,2.3978952727983707,1,1,0,3,0,1,2,104.0
2,1.0986122886681098,1,2,2,2,2,5,1,40,3.713572066704308,1,5,25,3.258096538021482,0,1,0,4,5,1,1,30.0
5,1.791759469228055,0,2,0,5,5,3,2,640,6.46302945692067,1,3,30,3.4339872044851463,1,0,0,2,0,5,2,320.0
4,1.6094379124341003,1,1,4,4,4,0,0,340,5.831882477283517,1,4,20,3.044522437723423,1,2,0,6,0,4,3,153.0
3,1.3862943611198906,0,0,3,3,3,3,0,1140,7.039660349862076,0,6,18,2.9444389791664403,1,0,3,4,8,3,2,585.2
3,1.3862943611198906,0,0,3,3,3,7,2,900,6.803505257608338,0,4,20,3.044522437723423,1,2,0,6,0,1,2,480.0
5,1.791759469228055,0,2,0,5,5,5,2,760,6.634633357861686,1,4,15,2.772588722239781,0,0,0,1,5,5,2,266.0
4,1.6094379124341003,1,1,4,4,4,4,0,400,5.993961427306569,1,1,18,2.9444389791664403,1,0,3,4,8,2,1,172.0
2,1.0986122886681098,1,2,2,2,2,7,0,100,4.61512051684126,1,2,30,3.4339872044851463,1,0,0,2,0,2,2,80.0
2,1.0986122886681098,1,2,2,2,2,3,3,200,5.303304908059076,2,4,22,3.1354942159291497,1,1,2,1,2,2,2,144.0
5,1.791759469228055,0,2,0,5,5,2,3,160,5.081404364984463,1,6,25,3.258096538021482,0,1,0,4,5,5,2,72.0
2,1.0986122886681098,1,2,2,2,2,1,3,620,6.431331081933479,2,4,20,3.044522437723423,1,2,0,6,0,2,3,434.0
5,1.791759469228055,0,2,0,5,5,4,2,440,6.089044875446846,2,6,25,3.258096538021482,0,1,0,4,5,5,2,198.0
4,1.6094379124341003,1,1,4,4,4,3,3,720,6.580639137284949,0,6,5,1.791759469228055,0,2,0,5,5,1,2,216.0
5,1.791759469228055,0,2,0,5,5,2,3,800,6.68586094706836,2,2,5,1.791759469228055,0,2,0,5,5,5,3,200.0
5,1.791759469228055,0,2,0,5,5,0,0,560,6.329720905522696,2,0,15,2.772588722239781,0,0,0,1,5,5,2,196.0
6,1.9459101490553132,1,0,1,6,6,6,2,480,6.175867270105761,0,4,25,3.258096538021482,0,1,0,4,5,1,1,200.0
3,1.3862943611198906,0,0,3,3,3,3,0,480,6.175867270105761,0,4,10,2.3978952727983707,1,1,0,3,0,1,2,208.0
5,1.791759469228055,0,2,0,5,5,1,1,40,3.713572066704308,1,5,5,1.791759469228055,0,2,0,5,5,5,3,10.0
5,1.791759469228055,0,2,0,5,5,5,3,340,5.831882477283517,1,4,30,3.4339872044851463,1,0,0,2,0,5,2,170.0
5,1.791759469228055,0,2,0,5,5,0,3,40,3.713572066704308,1,5,10,2.3978952727983707,1,1,0,3,0,5,3,12.0
4,1.6094379124341003,1,1,4,4,4,1,3,560,6.329720905522696,2,0,15,2.772588722239781,0,0,0,1,5,1,1,224.0
3,1.3862943611198906,0,0,3,3,3,3,3,480,6.175867270105761,0,4,30,3.4339872044851463,1,0,0,2,0,3,3,304.0
4,1.6094379124341003,1,1,4,4,4,2,1,140,4.948759890378168,2,0,30,3.4339872044851463,1,0,0,2,0,2,1,77.0
4,1.6094379124341003,1,1,4,4,4,7,0,720,6.580639137284949,0,6,20,3.044522437723423,1,2,0,6,0,4,3,324.0
5,1.791759469228055,0,2,0,5,5,3,3,660,6.493753839851686,0,2,10,2.3978952727983707,1,1,0,3,0,5,3,198.0
3,1.3862943611198906,0,0,3,3,3,5,3,1980,7.591357046698551,0,6,30,3.4339872044851463,1,0,0,2,0,3,3,1254.0
4,1.6094379124341003,1,1,4,4,4,2,0,560,6.329720905522696,2,0,15,2.772588722239781,0,0,0,1,5,1,1,224.0
3,1.3862943611198906,0,0,3,3,3,6,1,1200,7.0909098220799835,0,3,25,3.258096538021482,0,1,0,4,5,1,2,700.0
3,1.3862943611198906,0,0,3,3,3,0,0,1260,7.13966033596492,0,0,25,3.258096538021482,0,1,0,4,5,1,1,735.0
4,1.6094379124341003,1,1,4,4,4,4,2,640,6.46302945692067,1,3,25,3.258096538021482,0,1,0,4,5,1,1,320.0
4,1.6094379124341003,1,1,4,4,4,1,1,560,6.329720905522696,2,0,15,2.772588722239781,0,0,0,1,5,1,1,224.0
3,1.3862943611198906,0,0,3,3,3,0,0,1920,7.560601162768557,0,2,10,2.3978952727983707,1,1,0,3,0,1,2,832.0
2,1.0986122886681098,1,2,2,2,2,5,3,600,6.398594934535208,0,5,30,3.4339872044851463,1,0,0,2,0,2,3,480.0
6,1.9459101490553132,1,0,1,6,6,5,0,1740,7.462214939768189,0,4,10,2.3978952727983707,1,1,0,3,0,2,2,464.0
5,1.791759469228055,0,2,0,5,5,5,1,40,3.713572066704308,1,5,18,2.9444389791664403,1,0,3,4,8,1,1,15.2
6,1.9459101490553132,1,0,1,6,6,2,0,480,6.175867270105761,0,4,25,3.258096538021482,0,1,0,4,5,1,1,200.0
6,1.9459101490553132,1,0,1,6,6,4,1,2100,7.650168700845001,0,0,18,2.9444389791664403,1,0,3,4,8,6,2,728.0
5,1.791759469228055,0,2,0,5,5,5,3,420,6.042632833682381,0,0,25,3.258096538021482,0,1,0,4,5,5,2,189.0
2,1.0986122886681098,1,2,2,2,2,1,2,560,6.329720905522696,2,0,20,3.044522437723423,1,2,0,6,0,2,3,392.0
2,1.0986122886681098,1,2,2,2,2,6,0,260,5.564520407322694,2,1,10,2.3978952727983707,1,1,0,3,0,2,3,156.0
5,1.791759469228055,0,2,0,5,5,3,0,340,5.831882477283517,1,4,10,2.3978952727983707,1,1,0,3,0,5,3,102.0
6,1.9459101490553132,1,0,1,6,6,2,1,960,6.8679744089702925,0,1,5,1.791759469228055,0,2,0,5,5,1,2,208.0
5,1.791759469228055,0,2,0,5,5,5,0,180,5.198497031265826,0,5,10,2.3978952727983707,1,1,0,3,0,5,3,54.0
5,1.791759469228055,0,2,0,5,5,2,1,540,6.293419278846481,0,1,25,3.258096538021482,0,1,0,4,5,5,2,243.0
4,1.6094379124341003,1,1,4,4,4,1,1,120,4.795790545596741,0,1,5,1.791759469228055,0,2,0,5,5,1,2,36.0
2,1.0986122886681098,1,2,2,2,2,6,2,260,5.564520407322694,2,1,20,3.044522437723423,1,2,0,6,0,2,3,182.0
2,1.0986122886681098,1,2,2,2,2,6,1,400,5.993961427306569,1,1,25,3.258096538021482,0,1,0,4,5,1,2,300.0
5,1.791759469228055,0,2,0,5,5,4,3,380,5.942799375126701,2,2,30,3.4339872044851463,1,0,0,2,0,5,2,190.0
4,1.6094379124341003,1,1,4,4,4,5,0,440,6.089044875446846,2,6,18,2.9444389791664403,1,0,3,4,8,2,1,189.2
2,1.0986122886681098,1,2,2,2,2,5,0,780,6.660575149839686,0,3,22,3.1354942159291497,1,1,2,1,2,2,2,561.6
2,1.0986122886681098,1,2,2,2,2,3,1,300,5.707110264748875,0,6,15,2.772588722239781,0,0,0,1,5,1,2,195.0
2,1.0986122886681098,1,2,2,2,2,2,2,660,6.493753839851686,0,2,18,2.9444389791664403,1,0,3,4,8,2,2,448.8
3,1.3862943611198906,0,0,3,3,3,3,1,1800,7.496097345175956,0,1,18,2.9444389791664403,1,0,3,4,8,3,3,924.0
2,1.0986122886681098,1,2,2,2,2,5,1,200,5.303304908059076,2,4,5,1.791759469228055,0,2,0,5,5,1,2,110.0
6,1.9459101490553132,1,0,1,6,6,7,0,1260,7.13966033596492,0,0,25,3.258096538021482,0,1,0,4,5,1,1,525.0
5,1.791759469228055,0,2,0,5,5,3,2,780,6.660575149839686,0,3,20,3.044522437723423,1,2,0,6,0,5,3,312.0
5,1.791759469228055,0,2,0,5,5,4,2,720,6.580639137284949,0,6,22,3.1354942159291497,1,1,2,1,2,1,1,302.4
3,1.3862943611198906,0,0,3,3,3,1,1,420,6.042632833682381,0,0,30,3.4339872044851463,1,0,0,2,0,3,3,266.0
4,1.6094379124341003,1,1,4,4,4,0,1,700,6.55250788703459,1,0,18,2.9444389791664403,1,0,3,4,8,2,1,301.0
3,1.3862943611198906,0,0,3,3,3,4,0,1620,7.390798521735676,0,3,20,3.044522437723423,1,2,0,6,0,1,2,864.0
6,1.9459101490553132,1,0,1,6,6,7,1,1560,7.353081920515432,0,6,18,2.9444389791664403,1,0,3,4,8,6,2,540.8
5,1.791759469228055,0,2,0,5,5,1,0,660,6.493753839851686,0,2,20,3.044522437723423,1,2,0,6,0,5,3,264.0
6,1.9459101490553132,1,0,1,6,6,2,0,1140,7.039660349862076,0,6,20,3.044522437723423,1,2,0,6,0,2,2,418.0
3,1.3862943611198906,0,0,3,3,3,5,0,540,6.293419278846481,0,1,5,1.791759469228055,0,2,0,5,5,1,2,207.0
2,1.0986122886681098,1,2,2,2,2,2,3,560,6.329720905522696,2,0,20,3.044522437723423,1,2,0,6,0,2,3,392.0
6,1.9459101490553132,1,0,1,6,6,0,2,1560,7.353081920515432,0,6,18,2.9444389791664403,1,0,3,4,8,6,2,540.8
2,1.0986122886681098,1,2,2,2,2,6,3,700,6.55250788703459,1,0,22,3.1354942159291497,1,1,2,1,2,2,2,504.0
4,1.6094379124341003,1,1,4,4,4,7,1,600,6.398594934535208,0,5,25,3.258096538021482,0,1,0,4,5,1,2,300.0
5,1.791759469228055,0,2,0,5,5,6,2,580,6.364750756851911,1,6,20,3.044522437723423,1,2,0,6,0,5,3,232.0
5,1.791759469228055,0,2,0,5,5,1,1,560,6.329720905522696,2,0,10,2.3978952727983707,1,1,0,3,0,5,3,168.0
2,1.0986122886681098,1,2,2,2,2,7,0,300,5.707110264748875,0,6,15,2.772588722239781,0,0,0,1,5,1,2,195.0
5,1.791759469228055,0,2,0,5,5,0,2,460,6.133398042996649,1,5,15,2.772588722239781,0,0,0,1,5,5,2,161.0
5,1.791759469228055,0,2,0,5,5,4,1,740,6.608000625296087,2,5,15,2.772588722239781,0,0,0,1,5,5,2,259.0
5,1.791759469228055,0,2,0,5,5,4,3,340,5.831882477283517,1,4,10,2.3978952727983707,1,1,0,3,0,5,3,102.0
4,1.6094379124341003,1,1,4,4,4,3,2,420,6.042632833682381,0,0,22,3.1354942159291497,1,1,2,1,2,2,1,197.4
3,1.3862943611198906,0,0,3,3,3,3,0,2340,7.75833346749091,0,2,5,1.791759469228055,0,2,0,5,5,1,2,897.0
6,1.9459101490553132,1,0,1,6,6,5,3,2160,7.6783263565068856,0,4,30,3.4339872044851463,1,0,0,2,0,6,3,1008.0
3,1.3862943611198906,0,0,3,3,3,1,2,2340,7.75833346749091,0,2,25,3.258096538021482,0,1,0,4,5,1,1,1365.0
2,1.0986122886681098,1,2,2,2,2,3,1,560,6.329720905522696,2,0,5,1.791759469228055,0,2,0,5,5,1,2,308.0
6,1.9459101490553132,1,0,1,6,6,7,0,2160,7.6783263565068856,0,4,30,3.4339872044851463,1,0,0,2,0,6,3,1008.0
6,1.9459101490553132,1,0,1,6,6,4,2,2160,7.6783263565068856,0,4,18,2.9444389791664403,1,0,3,4,8,6,3,748.8
2,1.0986122886681098,1,2,2,2,2,0,2,680,6.523562306149512,2,1,15,2.772588722239781,0,0,0,1,5,1,1,442.0
3,1.3862943611198906,0,0,3,3,3,7,3,1260,7.13966033596492,0,0,30,3.4339872044851463,1,0,0,2,0,3,3,798.0
5,1.791759469228055,0,2,0,5,5,0,1,560,6.329720905522696,2,0,20,3.044522437723423,1,2,0,6,0,5,3,224.0
5,1.791759469228055,0,2,0,5,5,1,1,320,5.771441123130016,2,5,25,3.258096538021482,0,1,0,4,5,5,2,144.0
5,1.791759469228055,0,2,0,5,5,5,0,240,5.484796933490655,0,2,30,3.4339872044851463,1,0,0,2,0,5,3,120.0
5,1.791759469228055,0,2,0,5,5,4,0,400,5.993961427306569,1,1,5,1.791759469228055,0,2,0,5,5,5,3,100.0
2,1.0986122886681098,1,2,2,2,2,7,0,640,6.46302945692067,1,3,10,2.3978952727983707,1,1,0,3,0,2,3,384.0
3,1.3862943611198906,0,0,3,3,3,4,0,1080,6.985641817639208,0,2,18,2.9444389791664403,1,0,3,4,8,3,3,554.4
6,1.9459101490553132,1,0,1,6,6,4,3,960,6.8679744089702925,0,1,20,3.044522437723423,1,2,0,6,0,2,2,352.0
4,1.6094379124341003,1,1,4,4,4,5,0,580,6.364750756851911,1,6,15,2.772588722239781,0,0,0,1,5,1,1,232.0
6,1.9459101490553132,1,0,1,6,6,2,2,2160,7.6783263565068856,0,4,22,3.1354942159291497,1,1,2,1,2,2,1,835.2
4,1.6094379124341003,1,1,4,4,4,7,2,480,6.175867270105761,0,4,22,3.1354942159291497,1,1,2,1,2,2,1,225.6
6,1.9459101490553132,1,0,1,6,6,2,0,1320,7.186144304522325,0,4,30,3.4339872044851463,1,0,0,2,0,6,3,616.0
6,1.9459101490553132,1,0,1,6,6,7,3,1440,7.273092595999522,0,5,5,1.791759469228055,0,2,0,5,5,1,2,312.0
2,1.0986122886681098,1,2,2,2,2,4,3,240,5.484796933490655,0,2,22,3.1354942159291497,1,1,2,1,2,2,2,172.8
2,1.0986122886681098,1,2,2,2,2,3,2,380,5.942799375126701,2,2,5,1.791759469228055,0,2,0,5,5,1,2,209.0
5,1.791759469228055,0,2,0,5,5,2,0,580,6.364750756851911,1,6,5,1.791759469228055,0,2,0,5,5,5,3,145.0
2,1.0986122886681098,1,2,2,2,2,1,0,220,5.3981627015177525,1,3,30,3.4339872044851463,1,0,0,2,0,2,2,176.0
4,1.6094379124341003,1,1,4,4,4,2,3,400,5.993961427306569,1,1,22,3.1354942159291497,1,1,2,1,2,2,1,188.0
4,1.6094379124341003,1,1,4,4,4,0,2,380,5.942799375126701,2,2,25,3.258096538021482,0,1,0,4,5,1,1,190.0
2,1.0986122886681098,1,2,2,2,2,0,0,680,6.523562306149512,2,1,20,3.044522437723423,1,2,0,6,0,2,3,476.0
4,1.6094379124341003,1,1,4,4,4,0,3,320,5.771441123130016,2,5,15,2.772588722239781,0,0,0,1,5,1,1,128.0
6,1.9459101490553132,1,0,1,6,6,6,1,420,6.042632833682381,0,0,10,2.3978952727983707,1,1,0,3,0,2,2,112.0
2,1.0986122886681098,1,2,2,2,2,6,2,320,5.771441123130016,2,5,22,3.1354942159291497,1,1,2,1,2,2,2,230.4
5,1.791759469228055,0,2,0,5,5,0,2,100,4.61512051684126,1,2,10,2.3978952727983707,1,1,0,3,0,5,3,30.0
4,1.6094379124341003,1,1,4,4,4,6,0,140,4.948759890378168,2,0,5,1.791759469228055,0,2,0,5,5,1,2,42.0
5,1.791759469228055,0,2,0,5,5,6,0,80,4.394449154672439,2,3,10,2.3978952727983707,1,1,0,3,0,5,3,24.0
5,1.791759469228055,0,2,0,5,5,3,0,480,6.175867270105761,0,4,10,2.3978952727983707,1,1,0,3,0,5,3,144.0
5,1.791759469228055,0,2,0,5,5,6,3,40,3.713572066704308,1,5,22,3.1354942159291497,1,1,2,1,2,1,1,16.8
4,1.6094379124341003,1,1,4,4,4,5,1,300,5.707110264748875,0,6,22,3.1354942159291497,1,1,2,1,2,2,1,141.0
2,1.0986122886681098,1,2,2,2,2,0,1,280,5.638354669333745,1,0,30,3.4339872044851463,1,0,0,2,0,2,2,224.0
6,1.9459101490553132,1,0,1,6,6,6,3,1620,7.390798521735676,0,3,15,2.772588722239781,0,0,0,1,5,3,2,513.0
6,1.9459101490553132,1,0,1,6,6,1,2,540,6.293419278846481,0,1,18,2.9444389791664403,1,0,3,4,8,6,3,187.2
4,1.6094379124341003,1,1,4,4,4,2,1,540,6.293419278846481,0,1,20,3.044522437723423,1,2,0,6,0,4,3,243.0
3,1.3862943611198906,0,0,3,3,3,3,0,960,6.8679744089702925,0,1,18,2.9444389791664403,1,0,3,4,8,3,2,492.8
3,1.3862943611198906,0,0,3,3,3,0,1,180,5.198497031265826,0,5,30,3.4339872044851463,1,0,0,2,0,3,3,114.0
5,1.791759469228055,0,2,0,5,5,7,3,680,6.523562306149512,2,1,5,1.791759469228055,0,2,0,5,5,5,3,170.0
2,1.0986122886681098,1,2,2,2,2,0,1,240,5.484796933490655,0,2,18,2.9444389791664403,1,0,3,4,8,2,2,163.2
3,1.3862943611198906,0,0,3,3,3,1,1,1860,7.528869256642251,0,5,15,2.772588722239781,0,0,0,1,5,3,3,899.0
5,1.791759469228055,0,2,0,5,5,0,1,380,5.942799375126701,2,2,20,3.044522437723423,1,2,0,6,0,5,3,152.0
5,1.791759469228055,0,2,0,5,5,4,2,80,4.394449154672439,2,3,18,2.9444389791664403,1,0,3,4,8,1,1,30.4
4,1.6094379124341003,1,1,4,4,4,6,3,800,6.68586094706836,2,2,25,3.258096538021482,0,1,0,4,5,1,2,400.0
5,1.791759469228055,0,2,0,5,5,0,3,740,6.608000625296087,2,5,30,3.4339872044851463,1,0,0,2,0,5,2,370.0
5,1.791759469228055,0,2,0,5,5,3,1,680,6.523562306149512,2,1,15,2.772588722239781,0,0,0,1,5,5,2,238.0
2,1.0986122886681098,1,2,2,2,2,0,0,120,4.795790545596741,0,1,20,3.044522437723423,1,2,0,6,0,2,3,84.0
4,1.6094379124341003,1,1,4,4,4,2,0,220,5.3981627015177525,1,3,30,3.4339872044851463,1,0,0,2,0,2,1,121.0
5,1.791759469228055,0,2,0,5,5,1,2,460,6.133398042996649,1,5,20,3.044522437723423,1,2,0,6,0,5,3,184.0
6,1.9459101490553132,1,0,1,6,6,7,3,900,6.803505257608338,0,4,18,2.9444389791664403,1,0,3,4,8,6,3,312.0
6,1.9459101490553132,1,0,1,6,6,1,3,1500,7.313886831633462,0,2,25,3.258096538021482,0,1,0,4,5,1,2,625.0
3,1.3862943611198906,0,0,3,3,3,6,3,1860,7.528869256642251,0,5,25,3.258096538021482,0,1,0,4,5,1,1,1085.0
5,1.791759469228055,0,2,0,5,5,6,1,720,6.580639137284949,0,6,10,2.3978952727983707,1,1,0,3,0,5,3,216.0
5,1.791759469228055,0,2,0,5,5,1,2,380,5.942799375126701,2,2,15,2.772588722239781,0,0,0,1,5,5,2,133.0
6,1.9459101490553132,1,0,1,6,6,1,1,360,5.8888779583328805,0,3,20,3.044522437723423,1,2,0,6,0,2,2,132.0
2,1.0986122886681098,1,2,2,2,2,0,2,120,4.795790545596741,0,1,18,2.9444389791664403,1,0,3,4,8,2,2,81.6
5,1.791759469228055,0,2,0,5,5,2,3,600,6.398594934535208,0,5,15,2.772588722239781,0,0,0,1,5,5,3,210.0
5,1.791759469228055,0,2,0,5,5,4,0,380,5.942799375126701,2,2,15,2.772588722239781,0,0,0,1,5,5,2,133.0
6,1.9459101490553132,1,0,1,6,6,1,2,1020,6.928537818164665,0,5,10,2.3978952727983707,1,1,0,3,0,2,2,272.0
3,1.3862943611198906,0,0,3,3,3,4,1,1320,7.186144304522325,0,4,15,2.772588722239781,0,0,0,1,5,3,3,638.0
6,1.9459101490553132,1,0,1,6,6,5,2,1920,7.560601162768557,0,2,25,3.258096538021482,0,1,0,4,5,1,1,800.0
3,1.3862943611198906,0,0,3,3,3,2,0,900,6.803505257608338,0,4,22,3.1354942159291497,1,1,2,1,2,1,1,498.0
4,1.6094379124341003,1,1,4,4,4,6,0,760,6.634633357861686,1,4,30,3.4339872044851463,1,0,0,2,0,2,1,418.0
5,1.791759469228055,0,2,0,5,5,3,1,440,6.089044875446846,2,6,25,3.258096538021482,0,1,0,4,5,5,2,198.0
4,1.6094379124341003,1,1,4,4,4,1,0,640,6.46302945692067,1,3,20,3.044522437723423,1,2,0,6,0,4,3,288.0
5,1.791759469228055,0,2,0,5,5,7,1,160,5.081404364984463,1,6,5,1.791759469228055,0,2,0,5,5,5,3,40.0
3,1.3862943611198906,0,0,3,3,3,2,0,1020,6.928537818164665,0,5,30,3.4339872044851463,1,0,0,2,0,3,3,646.0
3,1.3862943611198906,0,0,3,3,3,1,3,1860,7.528869256642251,0,5,22,3.1354942159291497,1,1,2,1,2,1,1,1029.2
3,1.3862943611198906,0,0,3,3,3,1,1,1560,7.353081920515432,0,6,25,3.258096538021482,0,1,0,4,5,1,1,910.0
3,1.3862943611198906,0,0,3,3,3,3,0,600,6.398594934535208,0,5,20,3.044522437723423,1,2,0,6,0,1,2,320.0
3,1.3862943611198906,0,0,3,3,3,6,1,720,6.580639137284949,0,6,10,2.3978952727983707,1,1,0,3,0,1,2,312.0
6,1.9459101490553132,1,0,1,6,6,7,2,2220,7.7057128238944275,0,1,25,3.258096538021482,0,1,0,4,5,1,1,925.0
2,1.0986122886681098,1,2,2,2,2,7,2,500,6.2166061010848646,2,3,25,3.258096538021482,0,1,0,4,5,1,2,375.0
2,1.0986122886681098,1,2,2,2,2,6,0,380,5.942799375126701,2,2,30,3.4339872044851463,1,0,0,2,0,2,2,304.0
5,1.791759469228055,0,2,0,5,5,5,1,320,5.771441123130016,2,5,30,3.4339872044851463,1,0,0,2,0,5,2,160.0
2,1.0986122886681098,1,2,2,2,2,3,3,60,4.110873864173311,0,4,20,3.044522437723423,1,2,0,6,0,2,3,42.0
6,1.9459101490553132,1,0,1,6,6,1,0,900,6.803505257608338,0,4,20,3.044522437723423,1,2,0,6,0,2,2,330.0
3,1.3862943611198906,0,0,3,3,3,0,0,420,6.042632833682381,0,0,20,3.044522437723423,1,2,0,6,0,1,2,224.0
2,1.0986122886681098,1,2,2,2,2,1,1,780,6.660575149839686,0,3,15,2.772588722239781,0,0,0,1,5,1,2,507.0
4,1.6094379124341003,1,1,4,4,4,3,3,420,6.042632833682381,0,0,15,2.772588722239781,0,0,0,1,5,1,2,168.0
2,1.0986122886681098,1,2,2,2,2,5,3,560,6.329720905522696,2,0,20,3.044522437723423,1,2,0,6,0,2,3,392.0
2,1.0986122886681098,1,2,2,2,2,1,2,680,6.523562306149512,2,1,5,1.791759469228055,0,2,0,5,5,1,2,374.0
5,1.791759469228055,0,2,0,5,5,0,1,120,4.795790545596741,0,1,20,3.044522437723423,1,2,0,6,0,5,3,48.0
6,1.9459101490553132,1,0,1,6,6,2,0,1320,7.186144304522325,0,4,5,1.791759469228055,0,2,0,5,5,1,2,286.0
6,1.9459101490553132,1,0,1,6,6,1,1,1140,7.039660349862076,0,6,10,2.3978952727983707,1,1,0,3,0,2,2,304.0
2,1.0986122886681098,1,2,2,2,2,7,2,640,6.46302945692067,1,3,22,3.1354942159291497,1,1,2,1,2,2,2,460.8
4,1.6094379124341003,1,1,4,4,4,5,2,320,5.771441123130016,2,5,25,3.258096538021482,0,1,0,4,5,1,1,160.0
5,1.791759469228055,0,2,0,5,5,3,0,580,6.364750756851911,1,6,20,3.044522437723423,1,2,0,6,0,5,3,232.0
5,1.791759469228055,0,2,0,5,5,4,0,680,6.523562306149512,2,1,18,2.9444389791664403,1,0,3,4,8,1,1,258.4
6,1.9459101490553132,1,0,1,6,6,0,0,180,5.198497031265826,0,5,25,3.258096538021482,0,1,0,4,5,1,1,75.0
4,1.6094379124341003,1,1,4,4,4,6,3,160,5.081404364984463,1,6,25,3.258096538021482,0,1,0,4,5,1,1,80.0
5,1.791759469228055,0,2,0,5,5,0,2,80,4.394449154672439,2,3,10,2.3978952727983707,1,1,0,3,0,5,3,24.0
5,1.791759469228055,0,2,0,5,5,7,0,640,6.46302945692067,1,3,20,3.044522437723423,1,2,0,6,0,5,3,256.0
4,1.6094379124341003,1,1,4,4,4,6,2,720,6.580639137284949,0,6,10,2.3978952727983707,1,1,0,3,0,2,2,252.0
