slot_person1,slot_person2,slot_country,slot_years_ago,slot_years_ago_abs_log1p,slot_years_ago_is_even,slot_years_ago_mod3,slot_years_ago_mod5,slot_years_ago_mod7,slot_years_ago_mod10,slot_person2_current_age,slot_person2_current_age_abs_log1p,slot_person2_current_age_is_even,slot_person2_current_age_mod3,slot_person2_current_age_mod5,slot_person2_current_age_mod7,slot_person2_current_age_mod10,slot_ratio_num,slot_ratio_num_abs_log1p,slot_ratio_num_is_even,slot_ratio_num_mod3,slot_ratio_num_mod5,slot_ratio_num_mod7,slot_ratio_num_mod10,slot_ratio_den,slot_ratio_den_abs_log1p,slot_ratio_den_is_even,slot_ratio_den_mod3,slot_ratio_den_mod5,slot_ratio_den_mod7,slot_ratio_den_mod10,slot_pop_scale_k,slot_pop_scale_k_abs_log1p,slot_pop_scale_k_mod3,slot_pop_scale_k_mod7,slot_current_to_past_factor,slot_current_to_past_factor_abs_log1p,slot_current_to_past_factor_is_even,slot_current_to_past_factor_mod3,slot_current_to_past_factor_mod5,slot_current_to_past_factor_mod7,slot_current_to_past_factor_mod10,n_multiple_pairs,y
8,11,1,11,2.4849066497880004,0,2,1,4,1,161,5.087596335232384,0,2,1,0,1,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,8000,8.987321812850125,2,6,5,1.791759469228055,0,2,0,5,5,8,1200000.0
0,15,7,6,1.9459101490553132,1,0,1,6,6,196,5.2832037287379885,1,1,1,0,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2900,7.972810784121404,2,2,5,1.791759469228055,0,2,0,5,5,8,551000.0
7,5,6,5,1.791759469228055,0,2,0,5,5,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7400,8.909370405197466,2,1,2,1.0986122886681098,1,2,2,2,2,6,325600.0
12,15,0,8,2.1972245773362196,1,2,3,1,8,143,4.969813299576001,0,2,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3300,8.101980731853192,0,3,6,1.9459101490553132,1,0,1,6,6,7,534600.0
11,7,4,11,2.4849066497880004,0,2,1,4,1,136,4.919980925828125,1,1,1,3,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4700,8.45553053102413,2,3,6,1.9459101490553132,1,0,1,6,6,6,705000.0
0,17,7,3,1.3862943611198906,0,0,3,3,3,111,4.718498871295094,0,0,1,6,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,7200,8.881975184248867,0,4,4,1.6094379124341003,1,1,4,4,4,10,777600.0
14,17,4,4,1.6094379124341003,1,1,4,4,4,144,4.976733742420574,1,0,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6300,8.748463629942055,0,0,2,1.0986122886681098,1,2,2,2,2,11,352800.0
13,15,3,5,1.791759469228055,0,2,0,5,5,205,5.327876168789581,0,1,0,2,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2400,7.783640596221253,0,6,6,1.9459101490553132,1,0,1,6,6,8,1728000.0
0,13,3,7,2.0794415416798357,0,1,2,0,7,87,4.477336814478207,0,0,2,3,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6800,8.824824939175638,2,3,2,1.0986122886681098,1,2,2,2,2,4,816000.0
15,1,2,7,2.0794415416798357,0,1,2,0,7,112,4.727387818712341,1,1,2,0,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7800,8.962007209588313,0,2,3,1.3862943611198906,0,0,3,3,3,5,1474200.0
0,0,3,6,1.9459101490553132,1,0,1,6,6,84,4.442651256490317,1,0,4,0,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5200,8.556606193773073,1,6,3,1.3862943611198906,0,0,3,3,3,9,811200.0
4,2,6,3,1.3862943611198906,0,0,3,3,3,131,4.882801922586371,0,2,1,5,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5100,8.537191877922927,0,4,4,1.6094379124341003,1,1,4,4,4,6,1958400.0
8,13,0,8,2.1972245773362196,1,2,3,1,8,123,4.820281565605037,0,0,3,4,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4400,8.38958706681109,2,4,5,1.791759469228055,0,2,0,5,5,5,1518000.0
3,14,9,8,2.1972245773362196,1,2,3,1,8,143,4.969813299576001,0,2,3,3,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,7800,8.962007209588313,0,2,4,1.6094379124341003,1,1,4,4,4,9,842400.0
0,14,6,4,1.6094379124341003,1,1,4,4,4,106,4.672828834461906,1,1,1,1,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7000,8.853808274977197,1,0,6,1.9459101490553132,1,0,1,6,6,7,1428000.0
2,16,3,8,2.1972245773362196,1,2,3,1,8,74,4.31748811353631,1,2,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6600,8.79497643168877,0,6,2,1.0986122886681098,1,2,2,2,2,13,435600.0
13,17,2,7,2.0794415416798357,0,1,2,0,7,87,4.477336814478207,0,0,2,3,7,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7300,8.895766604056085,1,6,6,1.9459101490553132,1,0,1,6,6,7,1752000.0
12,3,1,6,1.9459101490553132,1,0,1,6,6,111,4.718498871295094,0,0,1,6,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4400,8.38958706681109,2,4,2,1.0986122886681098,1,2,2,2,2,7,616000.0
1,7,9,10,2.3978952727983707,1,1,0,3,0,54,4.007333185232471,1,0,4,5,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5600,8.630700432209832,2,0,2,1.0986122886681098,1,2,2,2,2,13,246400.0
17,3,1,10,2.3978952727983707,1,1,0,3,0,90,4.51085950651685,1,0,0,6,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,5400,8.594339400592892,0,3,6,1.9459101490553132,1,0,1,6,6,14,1296000.0
11,7,3,5,1.791759469228055,0,2,0,5,5,57,4.060443010546419,0,0,2,1,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,7900,8.974744612722734,1,4,3,1.3862943611198906,0,0,3,3,3,8,308100.0
1,2,1,7,2.0794415416798357,0,1,2,0,7,122,4.812184355372417,1,2,2,3,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3800,8.24301946898925,2,6,4,1.6094379124341003,1,1,4,4,4,2,1048800.0
4,6,4,9,2.302585092994046,0,0,4,2,9,164,5.10594547390058,1,2,4,3,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3300,8.101980731853192,0,3,4,1.6094379124341003,1,1,4,4,4,8,409200.0
14,5,5,10,2.3978952727983707,1,1,0,3,0,127,4.852030263919617,0,1,2,1,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5400,8.594339400592892,0,3,3,1.3862943611198906,0,0,3,3,3,6,1263600.0
17,7,3,4,1.6094379124341003,1,1,4,4,4,84,4.442651256490317,1,0,4,0,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,7100,8.867990898182093,2,2,6,1.9459101490553132,1,0,1,6,6,6,2044800.0
13,12,4,10,2.3978952727983707,1,1,0,3,0,70,4.2626798770413155,1,1,0,0,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,3000,8.006700845440367,0,4,4,1.6094379124341003,1,1,4,4,4,10,288000.0
17,1,7,6,1.9459101490553132,1,0,1,6,6,196,5.2832037287379885,1,1,1,0,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5400,8.594339400592892,0,3,6,1.9459101490553132,1,0,1,6,6,8,2462400.0
3,0,8,6,1.9459101490553132,1,0,1,6,6,136,4.919980925828125,1,1,1,3,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2800,7.937731775260109,1,0,3,1.3862943611198906,0,0,3,3,3,7,218400.0
9,17,1,12,2.5649493574615367,1,0,2,5,2,60,4.110873864173311,1,0,0,4,0,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,2800,7.937731775260109,1,0,4,1.6094379124341003,1,1,4,4,4,13,134400.0
0,13,7,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6300,8.748463629942055,0,0,2,1.0986122886681098,1,2,2,2,2,12,289800.0
9,5,8,3,1.3862943611198906,0,0,3,3,3,75,4.330733340286331,0,0,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7100,8.867990898182093,2,2,2,1.0986122886681098,1,2,2,2,2,6,681600.0
15,2,8,8,2.1972245773362196,1,2,3,1,8,125,4.836281906951478,0,2,0,6,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5800,8.665785595466064,1,4,4,1.6094379124341003,1,1,4,4,4,6,1809600.0
6,5,9,7,2.0794415416798357,0,1,2,0,7,65,4.189654742026425,0,2,0,2,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,6000,8.699681400989514,0,1,4,1.6094379124341003,1,1,4,4,4,8,696000.0
2,16,6,4,1.6094379124341003,1,1,4,4,4,194,5.272999558563747,1,2,4,5,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4500,8.412054873292933,0,6,3,1.3862943611198906,0,0,3,3,3,6,1026000.0
16,17,9,8,2.1972245773362196,1,2,3,1,8,64,4.174387269895637,1,1,4,1,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6600,8.79497643168877,0,6,2,1.0986122886681098,1,2,2,2,2,10,554400.0
13,5,7,11,2.4849066497880004,0,2,1,4,1,151,5.0238805208462765,0,1,1,4,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4300,8.366602832783736,1,2,4,1.6094379124341003,1,1,4,4,4,8,602000.0
15,11,2,5,1.791759469228055,0,2,0,5,5,101,4.624972813284271,0,2,1,3,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6000,8.699681400989514,0,1,4,1.6094379124341003,1,1,4,4,4,9,576000.0
14,16,5,6,1.9459101490553132,1,0,1,6,6,66,4.204692619390966,1,0,1,3,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4900,8.497194544909547,1,0,5,1.791759469228055,0,2,0,5,5,9,294000.0
12,2,0,12,2.5649493574615367,1,0,2,5,2,90,4.51085950651685,1,0,0,6,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3200,8.071218539969863,2,1,6,1.9459101490553132,1,0,1,6,6,10,499200.0
14,1,1,11,2.4849066497880004,0,2,1,4,1,71,4.276666119016055,0,2,1,1,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6500,8.77971129020447,2,4,6,1.9459101490553132,1,0,1,6,6,2,1404000.0
10,15,7,11,2.4849066497880004,0,2,1,4,1,146,4.990432586778736,1,2,1,6,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2400,7.783640596221253,0,6,2,1.0986122886681098,1,2,2,2,2,4,388800.0
12,2,6,4,1.6094379124341003,1,1,4,4,4,109,4.700480365792417,0,1,4,4,9,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6700,8.81001204797317,1,1,2,1.0986122886681098,1,2,2,2,2,9,281400.0
11,9,1,3,1.3862943611198906,0,0,3,3,3,78,4.3694478524670215,1,0,3,1,8,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6600,8.79497643168877,0,6,4,1.6094379124341003,1,1,4,4,4,9,396000.0
16,14,9,9,2.302585092994046,0,0,4,2,9,126,4.844187086458591,1,0,1,0,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6700,8.81001204797317,1,1,3,1.3862943611198906,0,0,3,3,3,11,783900.0
13,5,5,11,2.4849066497880004,0,2,1,4,1,86,4.465908118654584,1,2,1,2,6,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6500,8.77971129020447,2,4,2,1.0986122886681098,1,2,2,2,2,3,585000.0
17,1,0,8,2.1972245773362196,1,2,3,1,8,128,4.859812404361672,1,2,3,2,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2500,7.824445930877619,1,1,4,1.6094379124341003,1,1,4,4,4,8,800000.0
4,13,5,6,1.9459101490553132,1,0,1,6,6,196,5.2832037287379885,1,1,1,0,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5700,8.648396877031582,0,2,3,1.3862943611198906,0,0,3,3,3,7,1299600.0
10,6,2,7,2.0794415416798357,0,1,2,0,7,99,4.605170185988092,0,0,4,1,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4000,8.294299608857235,1,3,4,1.6094379124341003,1,1,4,4,4,8,368000.0
11,7,3,7,2.0794415416798357,0,1,2,0,7,117,4.770684624465665,0,0,2,5,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2700,7.901377353792616,0,5,5,1.791759469228055,0,2,0,5,5,8,297000.0
15,1,2,11,2.4849066497880004,0,2,1,4,1,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4300,8.366602832783736,1,2,5,1.791759469228055,0,2,0,5,5,8,365500.0
0,3,8,7,2.0794415416798357,0,1,2,0,7,77,4.356708826689592,0,2,2,0,7,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5600,8.630700432209832,2,0,3,1.3862943611198906,0,0,3,3,3,4,470400.0
11,2,0,5,1.791759469228055,0,2,0,5,5,75,4.330733340286331,0,0,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7000,8.853808274977197,1,0,6,1.9459101490553132,1,0,1,6,6,7,1176000.0
10,13,5,11,2.4849066497880004,0,2,1,4,1,111,4.718498871295094,0,0,1,6,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4400,8.38958706681109,2,4,3,1.3862943611198906,0,0,3,3,3,5,792000.0
6,10,9,4,1.6094379124341003,1,1,4,4,4,99,4.605170185988092,0,0,4,1,9,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6200,8.732465848349879,2,5,2,1.0986122886681098,1,2,2,2,2,5,706800.0
11,17,4,10,2.3978952727983707,1,1,0,3,0,88,4.48863636973214,1,1,3,4,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4000,8.294299608857235,1,3,2,1.0986122886681098,1,2,2,2,2,8,416000.0
8,12,3,12,2.5649493574615367,1,0,2,5,2,57,4.060443010546419,0,0,2,1,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7900,8.974744612722734,1,4,5,1.791759469228055,0,2,0,5,5,5,1185000.0
7,17,9,6,1.9459101490553132,1,0,1,6,6,171,5.147494476813453,0,0,1,3,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6800,8.824824939175638,2,3,4,1.6094379124341003,1,1,4,4,4,4,2692800.0
15,5,6,12,2.5649493574615367,1,0,2,5,2,148,5.003946305945459,1,1,3,1,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5200,8.556606193773073,1,6,6,1.9459101490553132,1,0,1,6,6,9,1060800.0
16,5,7,7,2.0794415416798357,0,1,2,0,7,95,4.564348191467836,0,2,0,4,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6400,8.764209507142004,1,2,6,1.9459101490553132,1,0,1,6,6,6,844800.0
6,14,3,10,2.3978952727983707,1,1,0,3,0,110,4.709530201312334,1,2,0,5,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3400,8.131824785007195,1,5,2,1.0986122886681098,1,2,2,2,2,7,510000.0
13,16,2,7,2.0794415416798357,0,1,2,0,7,177,5.181783550292085,0,0,2,2,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4700,8.45553053102413,2,3,3,1.3862943611198906,0,0,3,3,3,4,1438200.0
0,5,0,6,1.9459101490553132,1,0,1,6,6,106,4.672828834461906,1,1,1,1,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4200,8.343077871169383,0,0,6,1.9459101490553132,1,0,1,6,6,9,504000.0
14,11,3,11,2.4849066497880004,0,2,1,4,1,176,5.176149732573829,1,2,1,1,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,8000,8.987321812850125,2,6,3,1.3862943611198906,0,0,3,3,3,7,792000.0
16,14,8,3,1.3862943611198906,0,0,3,3,3,147,4.997212273764115,0,0,2,0,7,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4000,8.294299608857235,1,3,3,1.3862943611198906,0,0,3,3,3,7,1296000.0
16,15,2,3,1.3862943611198906,0,0,3,3,3,173,5.159055299214529,0,2,3,5,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,7000,8.853808274977197,1,0,5,1.791759469228055,0,2,0,5,5,4,2380000.0
6,7,7,7,2.0794415416798357,0,1,2,0,7,103,4.6443908991413725,0,1,3,5,3,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,3800,8.24301946898925,2,6,4,1.6094379124341003,1,1,4,4,4,6,486400.0
7,17,9,3,1.3862943611198906,0,0,3,3,3,96,4.574710978503383,1,0,1,5,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,2100,7.650168700845001,0,0,6,1.9459101490553132,1,0,1,6,6,14,390600.0
0,4,2,7,2.0794415416798357,0,1,2,0,7,121,4.804021044733257,0,1,1,2,1,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6400,8.764209507142004,1,2,6,1.9459101490553132,1,0,1,6,6,6,1459200.0
2,13,2,9,2.302585092994046,0,0,4,2,9,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7400,8.909370405197466,2,1,4,1.6094379124341003,1,1,4,4,4,9,355200.0
3,13,3,10,2.3978952727983707,1,1,0,3,0,110,4.709530201312334,1,2,0,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,4100,8.31898612539206,2,5,4,1.6094379124341003,1,1,4,4,4,6,984000.0
16,5,5,10,2.3978952727983707,1,1,0,3,0,140,4.948759890378168,1,2,0,0,0,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,4300,8.366602832783736,1,2,3,1.3862943611198906,0,0,3,3,3,8,670800.0
1,16,7,5,1.791759469228055,0,2,0,5,5,47,3.871201010907891,0,2,2,5,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5100,8.537191877922927,0,4,6,1.9459101490553132,1,0,1,6,6,6,856800.0
2,2,4,4,1.6094379124341003,1,1,4,4,4,144,4.976733742420574,1,0,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,7200,8.881975184248867,0,4,4,1.6094379124341003,1,1,4,4,4,12,806400.0
14,13,2,8,2.1972245773362196,1,2,3,1,8,118,4.77912349311153,1,1,3,6,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3200,8.071218539969863,2,1,6,1.9459101490553132,1,0,1,6,6,3,1267200.0
3,13,6,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,0,3,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7700,8.94910546953925,2,0,5,1.791759469228055,0,2,0,5,5,6,4158000.0
15,11,9,11,2.4849066497880004,0,2,1,4,1,161,5.087596335232384,0,2,1,0,1,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2600,7.8636512654486515,2,3,2,1.0986122886681098,1,2,2,2,2,4,312000.0
8,16,5,7,2.0794415416798357,0,1,2,0,7,132,4.890349128221754,1,0,2,6,2,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,6200,8.732465848349879,2,5,3,1.3862943611198906,0,0,3,3,3,4,1395000.0
12,15,2,4,1.6094379124341003,1,1,4,4,4,64,4.174387269895637,1,1,4,1,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3900,8.268988209506656,0,1,5,1.791759469228055,0,2,0,5,5,6,702000.0
13,0,6,11,2.4849066497880004,0,2,1,4,1,146,4.990432586778736,1,2,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,5900,8.682877107057168,2,6,3,1.3862943611198906,0,0,3,3,3,3,955800.0
9,12,6,12,2.5649493574615367,1,0,2,5,2,64,4.174387269895637,1,1,4,1,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3900,8.268988209506656,0,1,5,1.791759469228055,0,2,0,5,5,10,507000.0
12,13,8,12,2.5649493574615367,1,0,2,5,2,88,4.48863636973214,1,1,3,4,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2000,7.601402334583733,2,5,6,1.9459101490553132,1,0,1,6,6,6,684000.0
6,12,9,10,2.3978952727983707,1,1,0,3,0,65,4.189654742026425,0,2,0,2,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,6700,8.81001204797317,1,1,4,1.6094379124341003,1,1,4,4,4,10,294800.0
3,0,6,6,1.9459101490553132,1,0,1,6,6,70,4.2626798770413155,1,1,0,0,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3500,8.160803920954665,2,0,5,1.791759469228055,0,2,0,5,5,11,560000.0
9,9,4,3,1.3862943611198906,0,0,3,3,3,59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,4200,8.343077871169383,0,0,4,1.6094379124341003,1,1,4,4,4,6,705600.0
9,10,1,10,2.3978952727983707,1,1,0,3,0,94,4.553876891600541,1,1,4,3,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,5400,8.594339400592892,0,3,5,1.791759469228055,0,2,0,5,5,9,567000.0
9,12,7,8,2.1972245773362196,1,2,3,1,8,62,4.143134726391533,1,2,2,6,2,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3200,8.071218539969863,2,1,2,1.0986122886681098,1,2,2,2,2,13,172800.0
6,3,4,12,2.5649493574615367,1,0,2,5,2,72,4.290459441148391,1,0,2,2,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5500,8.612685172875459,1,5,2,1.0986122886681098,1,2,2,2,2,10,440000.0
9,12,4,6,1.9459101490553132,1,0,1,6,6,117,4.770684624465665,0,0,2,5,7,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,7600,8.936035096566041,1,5,6,1.9459101490553132,1,0,1,6,6,9,1687200.0
12,16,1,11,2.4849066497880004,0,2,1,4,1,85,4.454347296253507,0,1,0,1,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,4400,8.38958706681109,2,4,5,1.791759469228055,0,2,0,5,5,9,814000.0
12,15,6,9,2.302585092994046,0,0,4,2,9,49,3.912023005428146,0,1,4,0,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7000,8.853808274977197,1,0,5,1.791759469228055,0,2,0,5,5,7,700000.0
14,5,9,5,1.791759469228055,0,2,0,5,5,205,5.327876168789581,0,1,0,2,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,3200,8.071218539969863,2,1,2,1.0986122886681098,1,2,2,2,2,11,256000.0
11,5,1,7,2.0794415416798357,0,1,2,0,7,122,4.812184355372417,1,2,2,3,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,2100,7.650168700845001,0,0,3,1.3862943611198906,0,0,3,3,3,5,289800.0
4,15,5,10,2.3978952727983707,1,1,0,3,0,70,4.2626798770413155,1,1,0,0,0,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,6800,8.824824939175638,2,3,5,1.791759469228055,0,2,0,5,5,10,680000.0
9,7,5,3,1.3862943611198906,0,0,3,3,3,59,4.0943445622221,0,2,4,3,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,6400,8.764209507142004,1,2,4,1.6094379124341003,1,1,4,4,4,4,1075200.0
9,14,2,5,1.791759469228055,0,2,0,5,5,101,4.624972813284271,0,2,1,3,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4600,8.434028950155469,1,1,2,1.0986122886681098,1,2,2,2,2,9,220800.0
11,12,1,12,2.5649493574615367,1,0,2,5,2,144,4.976733742420574,1,0,4,4,4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4900,8.497194544909547,1,0,3,1.3862943611198906,0,0,3,3,3,11,485100.0
12,14,4,7,2.0794415416798357,0,1,2,0,7,97,4.584967478670572,0,1,2,6,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,4100,8.31898612539206,2,5,4,1.6094379124341003,1,1,4,4,4,7,295200.0
1,3,7,12,2.5649493574615367,1,0,2,5,2,69,4.248495242049359,0,0,4,6,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4000,8.294299608857235,1,3,6,1.9459101490553132,1,0,1,6,6,7,912000.0
6,9,0,8,2.1972245773362196,1,2,3,1,8,148,5.003946305945459,1,1,3,1,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,5100,8.537191877922927,0,4,2,1.0986122886681098,1,2,2,2,2,5,856800.0
8,6,5,11,2.4849066497880004,0,2,1,4,1,159,5.075173815233827,0,0,4,5,9,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,5300,8.575650760987806,2,1,6,1.9459101490553132,1,0,1,6,6,3,3529800.0
8,12,6,9,2.302585092994046,0,0,4,2,9,84,4.442651256490317,1,0,4,0,4,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2500,7.824445930877619,1,1,3,1.3862943611198906,0,0,3,3,3,6,337500.0
5,9,5,8,2.1972245773362196,1,2,3,1,8,83,4.430816798843313,0,2,3,6,3,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2000,7.601402334583733,2,5,2,1.0986122886681098,1,2,2,2,2,9,60000.0
