slot_first_item,slot_second_item,slot_third_item,slot_fourth_item,slot_place,slot_base_weight,slot_base_weight_abs_log1p,slot_base_weight_is_even,slot_base_weight_mod3,slot_base_weight_mod5,slot_base_weight_mod7,slot_base_weight_mod10,slot_m1,slot_m1_abs_log1p,slot_m1_is_even,slot_m1_mod3,slot_m1_mod5,slot_m1_mod7,slot_m1_mod10,slot_frac_num,slot_frac_num_abs_log1p,slot_frac_num_is_even,slot_frac_num_mod3,slot_frac_num_mod5,slot_frac_num_mod7,slot_frac_num_mod10,slot_frac_den,slot_frac_den_abs_log1p,slot_frac_den_is_even,slot_frac_den_mod3,slot_frac_den_mod5,slot_frac_den_mod7,slot_frac_den_mod10,slot_m3,slot_m3_abs_log1p,slot_m3_is_even,slot_m3_mod3,slot_m3_mod5,slot_m3_mod7,slot_m3_mod10,slot_unit,gcd_all,n_multiple_pairs,y
2,3,5,6,3,138,4.9344739331306915,1,0,3,5,8,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,32,3.4965075614664802,1,2,2,4,2,0,1,5,6624.0
6,5,4,2,2,252,5.53338948872752,1,0,2,0,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,0,1,7,1050.0
3,4,2,0,0,90,4.51085950651685,1,0,0,6,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,0,1,3,4752.0
2,3,4,2,1,168,5.1298987149230735,1,0,3,0,8,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,46,3.8501476017100584,1,1,1,4,6,1,1,4,39744.0
6,4,0,1,3,51,3.9512437185814275,0,0,1,2,1,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,57,4.060443010546419,0,0,2,1,7,3,1,7,5814.0
0,0,1,2,0,90,4.51085950651685,1,0,0,6,0,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,1,7,3240.0
1,1,1,2,5,48,3.8918202981106265,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,3,1,4,880.0
0,6,2,5,4,78,4.3694478524670215,1,0,3,1,8,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,2,2,3120.0
2,4,1,1,4,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,3,1,6,416.0
1,4,6,6,5,143,4.969813299576001,0,2,3,3,3,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,11,2.4849066497880004,0,2,1,4,1,19,2.995732273553991,0,1,4,5,9,2,1,1,8892.0
6,5,6,6,3,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,0,1,2,693.0
5,1,0,5,4,81,4.406719247264253,0,0,1,4,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,2,1,4,810.0
6,6,3,0,4,144,4.976733742420574,1,0,4,4,4,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,32,3.4965075614664802,1,2,2,4,2,3,1,7,1024.0
2,5,5,4,5,69,4.248495242049359,0,0,4,6,9,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,2,1,6,2208.0
4,1,6,2,6,72,4.290459441148391,1,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,57,4.060443010546419,0,0,2,1,7,0,1,4,9576.0
1,1,1,1,1,75,4.330733340286331,0,0,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,51,3.9512437185814275,0,0,1,2,1,0,1,2,5100.0
1,0,6,2,0,84,4.442651256490317,1,0,4,0,4,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,54,4.007333185232471,1,0,4,5,4,1,2,5,12096.0
0,3,2,6,0,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,13,2.6390573296152584,0,1,3,6,3,2,1,7,117.0
5,2,0,2,1,88,4.48863636973214,1,1,3,4,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,13,2.6390573296152584,0,1,3,6,3,3,1,1,1560.0
4,2,1,1,5,286,5.659482215759621,1,1,1,6,6,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,27,3.332204510175204,0,0,2,6,7,1,1,1,28080.0
4,3,3,3,2,104,4.653960350157523,1,2,4,6,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,3,1,7,5200.0
4,5,2,1,2,56,4.04305126783455,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,3,1,4,378.0
1,5,0,0,0,121,4.804021044733257,0,1,1,2,1,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,59,4.0943445622221,0,2,4,3,9,1,1,1,12980.0
4,3,1,0,6,44,3.8066624897703196,1,2,4,2,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,57,4.060443010546419,0,0,2,1,7,2,1,4,3762.0
0,1,2,0,5,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,51,3.9512437185814275,0,0,1,2,1,3,1,4,3060.0
1,1,2,5,1,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,0,1,2,2448.0
3,2,0,2,6,115,4.7535901911063645,0,1,0,3,5,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,37,3.6375861597263857,0,1,2,2,7,1,1,1,30636.0
6,4,3,5,2,26,3.295836866004329,1,2,1,5,6,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,0,1,5,455.0
2,1,4,6,3,77,4.356708826689592,0,2,2,0,7,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,24,3.2188758248682006,1,0,4,3,4,3,1,2,3024.0
2,0,1,2,0,78,4.3694478524670215,1,0,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,27,3.332204510175204,0,0,2,6,7,2,1,6,2808.0
2,4,2,1,6,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,27,3.332204510175204,0,0,2,6,7,0,1,3,486.0
6,3,2,5,5,260,5.564520407322694,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,42,3.7612001156935624,1,0,2,0,2,1,1,5,6552.0
6,0,5,1,5,99,4.605170185988092,0,0,4,1,9,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,47,3.871201010907891,0,2,2,5,7,0,1,2,27072.0
6,4,2,2,4,108,4.6913478822291435,1,0,3,3,8,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,29,3.4011973816621555,0,2,4,1,9,3,1,6,6264.0
3,2,4,5,3,207,5.337538079701318,0,0,2,4,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,3,1,4,23000.0
2,5,5,1,4,48,3.8918202981106265,1,0,3,6,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,3,1,10,1152.0
4,3,0,0,1,308,5.733341276897746,1,2,3,0,8,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,1,1,2,6720.0
1,3,3,0,1,75,4.330733340286331,0,0,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,2,1,3,550.0
5,5,0,0,4,330,5.802118375377063,1,0,0,1,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,45,3.828641396489095,0,0,0,3,5,1,1,4,8100.0
0,5,4,4,6,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,25,3.258096538021482,0,1,0,4,5,2,1,2,500.0
4,1,0,1,1,54,4.007333185232471,1,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,2,1,4,810.0
6,4,1,1,6,32,3.4965075614664802,1,2,2,4,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,46,3.8501476017100584,1,1,1,4,6,2,1,1,3864.0
0,0,3,6,5,58,4.07753744390572,1,1,3,2,8,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,34,3.5553480614894135,1,1,4,6,4,3,1,6,8874.0
2,3,3,5,0,150,5.017279836814924,1,0,0,3,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,26,3.295836866004329,1,2,1,5,6,1,1,7,1950.0
2,6,4,3,0,144,4.976733742420574,1,0,4,4,4,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,23,3.1780538303479458,0,2,3,2,3,1,1,2,17388.0
0,1,2,3,4,225,5.420534999272286,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,32,3.4965075614664802,1,2,2,4,2,2,1,3,16000.0
3,3,1,1,2,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,55,4.02535169073515,0,1,0,6,5,1,1,1,2475.0
2,0,3,4,6,36,3.6109179126442243,1,0,1,1,6,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,41,3.7376696182833684,0,2,1,6,1,1,1,6,1476.0
2,0,1,6,6,44,3.8066624897703196,1,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,47,3.871201010907891,0,2,2,5,7,0,1,5,8272.0
6,2,0,5,5,65,4.189654742026425,0,2,0,2,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,52,3.970291913552122,1,1,2,3,2,3,1,3,21632.0
3,0,4,0,5,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,0,5,0,3,1,6,640.0
0,5,3,5,1,147,4.997212273764115,0,0,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,56,4.04305126783455,1,2,1,0,6,2,1,9,8232.0
3,3,4,1,3,180,5.198497031265826,1,0,0,5,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,3,1,6,1800.0
5,4,1,1,4,75,4.330733340286331,0,0,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,0,1,5,780.0
4,5,2,4,3,80,4.394449154672439,1,2,0,3,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,38,3.6635616461296463,1,2,3,3,8,1,1,4,4256.0
4,5,3,3,1,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,0,1,3,600.0
6,4,5,6,0,42,3.7612001156935624,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,31,3.4657359027997265,0,1,1,3,1,1,1,7,3906.0
6,4,3,2,2,57,4.060443010546419,0,0,2,1,7,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,53,3.9889840465642745,0,2,3,4,3,0,1,3,6042.0
5,2,6,2,6,171,5.147494476813453,0,0,1,3,1,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,30,3.4339872044851463,1,0,0,2,0,0,1,3,20520.0
2,3,5,1,2,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,33,3.5263605246161616,0,0,3,5,3,3,1,4,1386.0
6,3,2,1,3,81,4.406719247264253,0,0,1,4,1,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,28,3.367295829986474,1,1,3,0,8,1,1,3,4032.0
5,1,5,3,1,138,4.9344739331306915,1,0,3,5,8,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,57,4.060443010546419,0,0,2,1,7,1,1,1,45885.0
4,1,6,6,4,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,36,3.6109179126442243,1,0,1,1,6,3,1,2,4320.0
3,0,0,1,6,76,4.343805421853684,1,1,1,6,6,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,35,3.58351893845611,0,2,0,0,5,2,1,5,5985.0
3,6,5,1,6,72,4.290459441148391,1,0,2,2,2,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,29,3.4011973816621555,0,2,4,1,9,2,1,3,3654.0
0,1,0,4,6,25,3.258096538021482,0,1,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,38,3.6635616461296463,1,2,3,3,8,3,1,5,760.0
4,1,6,1,1,80,4.394449154672439,1,2,0,3,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,1,4,720.0
2,5,0,2,6,75,4.330733340286331,0,0,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,54,4.007333185232471,1,0,4,5,4,3,1,8,8100.0
6,2,4,2,0,24,3.2188758248682006,1,0,4,3,4,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,1,1,4,540.0
3,3,6,0,6,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,2,1,4,1440.0
5,0,1,4,5,189,5.247024072160486,0,0,4,0,9,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,55,4.02535169073515,0,1,0,6,5,3,1,2,35640.0
5,0,1,6,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,52,3.970291913552122,1,1,2,3,2,0,1,3,1456.0
1,3,3,4,3,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,0,1,4,672.0
1,1,5,0,2,104,4.653960350157523,1,2,4,6,4,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,0,1,6,2808.0
2,1,2,4,2,77,4.356708826689592,0,2,2,0,7,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,24,3.2188758248682006,1,0,4,3,4,2,1,3,4032.0
0,5,1,3,1,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,1,1,4,126.0
4,5,2,0,2,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,43,3.784189633918261,0,1,3,1,3,0,1,5,344.0
3,3,6,2,3,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,36,3.6109179126442243,1,0,1,1,6,1,1,4,648.0
5,0,2,6,5,165,5.111987788356544,0,0,0,4,5,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,0,1,3,2205.0
5,3,0,5,0,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,46,3.8501476017100584,1,1,1,4,6,1,1,3,3726.0
0,1,1,4,1,132,4.890349128221754,1,0,2,6,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,2,1,6,120.0
6,0,6,2,4,286,5.659482215759621,1,1,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,48,3.8918202981106265,1,0,3,6,8,3,1,4,11232.0
0,5,3,5,6,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,28,3.367295829986474,1,1,3,0,8,1,2,6,1680.0
3,4,4,6,3,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,47,3.871201010907891,0,2,2,5,7,0,1,2,2350.0
0,2,4,5,1,72,4.290459441148391,1,0,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,44,3.8066624897703196,1,2,4,2,4,1,1,7,4224.0
1,2,4,0,0,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,38,3.6635616461296463,1,2,3,3,8,0,1,1,2660.0
4,6,0,5,3,14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,0,1,3,378.0
6,0,2,4,1,90,4.51085950651685,1,0,0,6,0,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,54,4.007333185232471,1,0,4,5,4,0,1,8,4860.0
4,6,1,1,0,126,4.844187086458591,1,0,1,0,6,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,0,1,8,1701.0
5,5,4,1,3,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,23,3.1780538303479458,0,2,3,2,3,1,1,7,1840.0
2,1,1,6,5,18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,15,2.772588722239781,0,0,0,1,5,3,1,2,1080.0
3,6,4,5,0,65,4.189654742026425,0,2,0,2,5,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,49,3.912023005428146,0,1,4,0,9,0,1,1,15288.0
1,5,2,6,5,108,4.6913478822291435,1,0,3,3,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,13,2.6390573296152584,0,1,3,6,3,3,1,5,2457.0
1,5,3,2,5,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,2,2,8,504.0
6,0,5,0,5,33,3.5263605246161616,0,0,3,5,3,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,1,1,3,1980.0
6,1,2,0,1,24,3.2188758248682006,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,1,2,4,1344.0
5,0,2,3,2,81,4.406719247264253,0,0,1,4,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,46,3.8501476017100584,1,1,1,4,6,0,1,4,1656.0
4,5,3,4,1,112,4.727387818712341,1,1,2,0,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,2,1,6,288.0
6,6,6,0,5,52,3.970291913552122,1,1,2,3,2,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,3,1,6,14040.0
5,3,6,1,1,16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,58,4.07753744390572,1,1,3,2,8,0,1,2,2088.0
0,6,6,0,4,189,5.247024072160486,0,0,4,0,9,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,3,1,2,5184.0
2,4,5,6,6,64,4.174387269895637,1,1,4,1,4,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,32,3.4965075614664802,1,2,2,4,2,1,1,6,7168.0
0,2,6,2,1,64,4.174387269895637,1,1,4,1,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,1,5,240.0
3,5,0,4,1,160,5.081404364984463,1,1,0,6,0,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,0,1,3,7280.0
5,4,2,4,6,63,4.1588830833596715,0,0,3,0,3,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,1,1,7,1890.0
4,1,1,0,5,192,5.262690188904886,1,0,2,3,2,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,43,3.784189633918261,0,1,3,1,3,3,1,1,30960.0
0,4,4,1,5,44,3.8066624897703196,1,2,4,2,4,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,1,3,924.0
4,0,1,0,0,115,4.7535901911063645,0,1,0,3,5,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,2,1,2,14812.0
4,3,5,0,1,76,4.343805421853684,1,1,1,6,6,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,0,1,0,2,1,0,19950.0
