slot_person_a,slot_person_b,slot_person_c,slot_item,slot_product2,slot_product3_singular,slot_product3_plural,slot_a,slot_a_abs_log1p,slot_a_is_even,slot_a_mod3,slot_a_mod5,slot_a_mod7,slot_a_mod10,slot_m,slot_m_abs_log1p,slot_m_is_even,slot_m_mod3,slot_m_mod5,slot_m_mod7,slot_m_mod10,slot_p,slot_p_abs_log1p,slot_p_is_even,slot_p_mod3,slot_p_mod5,slot_p_mod7,slot_p_mod10,slot_r,slot_r_abs_log1p,slot_r_is_even,slot_r_mod3,slot_r_mod5,slot_r_mod7,slot_r_mod10,gcd_all,n_multiple_pairs,y
4,7,0,3,0,2,2,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,1,2,139.0
7,6,9,1,1,4,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,6,30.0
6,6,5,4,1,1,1,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,19,2.995732273553991,0,1,4,5,9,1,1,155.0
4,7,0,0,2,4,4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,1,3,100.0
6,6,7,4,1,4,4,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,0,128.0
4,2,8,4,1,2,2,15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,1,3,126.0
3,4,4,1,1,4,4,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,1,2,127.0
5,0,6,3,1,2,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,3,80.0
1,6,6,2,0,4,4,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,1,1,47.0
4,1,6,4,1,1,1,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,2,4,102.0
5,8,0,2,0,1,1,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,3,95.0
0,1,4,0,2,0,0,11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,1,2,110.0
4,6,2,1,2,1,1,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,1,124.0
6,8,5,4,2,1,1,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,1,136.0
0,2,3,1,2,4,4,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,2,1,202.0
9,7,3,0,2,3,3,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0,62.0
9,8,7,2,2,0,0,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,4,78.0
6,4,7,3,1,0,0,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,1,3,129.0
4,6,1,4,2,0,0,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,3,65.0
9,0,1,0,2,1,1,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,2,108.0
0,6,3,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,1,1,102.0
5,0,8,1,0,1,1,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,1,0,145.0
6,1,4,4,1,2,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,1,2,102.0
9,3,8,2,0,2,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,2,58.0
6,6,5,0,0,1,1,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,3,156.0
5,0,7,3,2,0,0,11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,1,81.0
0,6,3,0,0,2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,1,3,124.0
9,0,4,2,0,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,1,3,86.0
7,3,4,0,0,3,3,2,1.0986122886681098,1,2,2,2,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,1,3,21.0
9,7,6,3,2,2,2,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,3,96.0
9,4,8,2,1,0,0,14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,2,3,122.0
2,3,8,3,0,3,3,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,1,2,156.0
6,3,3,2,2,2,2,19,2.995732273553991,0,1,4,5,9,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,2,75.0
2,2,8,0,0,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,0,3,4,8,1,4,48.0
7,7,7,4,1,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,52.0
8,3,0,0,2,4,4,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,1,3,144.0
9,4,8,1,2,4,4,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,0,0,0,1,5,1,4,75.0
0,0,6,1,0,3,3,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,13,2.6390573296152584,0,1,3,6,3,1,1,179.0
9,7,1,0,0,1,1,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,126.0
6,0,0,2,2,3,3,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,2,67.0
1,7,6,2,0,2,2,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,13,2.6390573296152584,0,1,3,6,3,1,0,98.0
0,6,3,1,2,1,1,14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,10,2.3978952727983707,1,1,0,3,0,1,0,136.0
9,5,0,3,2,4,4,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,1,3,81.0
3,8,5,4,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,1,3,72.0
7,9,6,3,0,1,1,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,1,2,60.0
3,6,5,0,1,2,2,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,1,1,144.0
3,5,5,2,0,0,0,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,1,93.0
9,4,0,4,0,4,4,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,18,2.9444389791664403,1,0,3,4,8,1,2,192.0
2,6,4,3,0,2,2,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,1,1,212.0
6,8,7,2,1,4,4,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,1,1,233.0
8,3,3,0,2,4,4,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,2,62.0
3,5,9,2,0,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,1,3,50.0
8,2,7,0,0,3,3,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,1,118.0
9,6,1,0,0,4,4,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,1,1,84.0
8,3,1,2,0,2,2,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,1,3,23.0
0,1,9,0,0,4,4,18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,1,2,206.0
1,2,9,1,0,4,4,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,1,1,172.0
2,9,2,0,1,3,3,17,2.8903717578961645,0,2,2,3,7,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,0,0,0,1,5,1,3,66.0
9,8,8,3,1,0,0,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,1,1,224.0
4,5,5,3,2,4,4,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,3,121.0
2,5,0,0,0,4,4,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,19,2.995732273553991,0,1,4,5,9,1,1,177.0
6,3,3,3,0,3,3,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,1,2,116.0
9,4,2,3,2,0,0,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,1,2,195.0
9,6,4,3,2,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,1,64.0
8,8,8,3,2,2,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,1,1,59.0
1,4,8,2,1,4,4,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,1,5,138.0
8,9,3,1,1,3,3,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,1,1,132.0
3,2,8,4,0,0,0,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,1,0,184.0
3,1,4,1,2,0,0,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,1,0,149.0
9,6,9,1,0,2,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,62.0
2,1,3,3,1,1,1,11,2.4849066497880004,0,2,1,4,1,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,0,1,3,6,3,1,3,68.0
4,2,5,1,1,1,1,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,1,1,153.0
0,3,4,0,0,1,1,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,0,1,5,1,1,180.0
4,1,3,0,2,2,2,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,4,85.0
2,1,8,3,1,4,4,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,17,2.8903717578961645,0,2,2,3,7,1,1,127.0
3,2,2,2,0,4,4,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,1,2,240.0
4,7,7,2,1,2,2,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,1,1,49.0
8,3,9,0,1,0,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1,3,80.0
7,0,9,4,2,2,2,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,1,2,198.0
5,6,1,3,2,4,4,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,2,4,82.0
8,2,3,3,2,4,4,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,1,1,68.0
8,9,0,0,0,3,3,13,2.6390573296152584,0,1,3,6,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,1,3,127.0
8,4,3,1,1,1,1,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,1,1,96.0
6,7,4,2,2,0,0,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,1,3,42.0
6,0,3,3,2,3,3,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,1,1,134.0
1,0,2,3,1,1,1,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,1,1,78.0
5,5,6,4,0,1,1,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,17,2.8903717578961645,0,2,2,3,7,1,1,264.0
3,7,7,1,0,2,2,15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,1,3,73.0
3,7,9,2,2,4,4,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,1,1,204.0
6,8,8,3,1,1,1,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,141.0
5,7,5,3,2,1,1,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,1,1,71.0
1,7,1,1,1,4,4,14,2.70805020110221,1,2,4,0,4,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,1,4,110.0
5,8,1,3,1,2,2,17,2.8903717578961645,0,2,2,3,7,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,1,3,111.0
6,1,3,0,0,4,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,1,0,75.0
8,8,5,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,68.0
0,3,2,1,0,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,3,6,57.0
7,0,9,1,1,4,4,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,4,96.0
6,1,7,3,1,4,4,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,0,1,5,1,1,116.0
4,8,0,3,1,4,4,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,17,2.8903717578961645,0,2,2,3,7,1,0,176.0
0,9,3,4,1,4,4,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,1,3,76.0
5,5,3,0,0,3,3,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,1,0,162.0
0,8,1,0,1,4,4,20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,1,4,90.0
0,3,4,2,0,1,1,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,1,2,89.0
3,0,4,2,0,3,3,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,3,60.0
6,6,5,0,0,2,2,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,1,2,256.0
3,0,2,2,2,4,4,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,3,44.0
7,7,8,0,0,1,1,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,19,2.995732273553991,0,1,4,5,9,1,3,138.0
7,8,0,1,2,1,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,0,45.0
0,3,1,3,2,4,4,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,2,6,66.0
1,1,8,3,0,2,2,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,1,1,164.0
4,0,4,3,0,0,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,9,2.302585092994046,0,0,4,2,9,1,4,49.0
8,6,6,2,2,3,3,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,2,3,116.0
1,4,9,2,2,2,2,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,0,1,3,6,3,1,3,146.0
9,1,5,1,2,3,3,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,1,2,176.0
6,7,3,4,2,3,3,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,1,2,87.0
1,7,4,1,1,3,3,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,20,3.044522437723423,1,2,0,6,0,1,4,60.0
2,9,2,0,1,3,3,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,2,4,98.0
0,3,5,3,0,1,1,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,1,1,163.0
9,8,0,3,2,2,2,16,2.833213344056216,1,1,1,2,6,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,1,153.0
1,2,9,3,0,3,3,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,1,95.0
8,5,8,1,2,3,3,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,1,1,130.0
1,5,8,2,2,0,0,13,2.6390573296152584,0,1,3,6,3,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,1,113.0
0,3,6,4,1,3,3,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,1,1,189.0
7,6,2,4,1,4,4,14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,1,1,144.0
2,1,7,2,0,2,2,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,1,3,128.0
0,6,5,2,0,3,3,18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,1,3,104.0
9,6,6,2,1,2,2,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,0,1,5,1,0,109.0
6,7,0,3,2,2,2,11,2.4849066497880004,0,2,1,4,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,20,3.044522437723423,1,2,0,6,0,1,2,153.0
0,1,4,0,0,3,3,13,2.6390573296152584,0,1,3,6,3,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,1,136.0
0,3,9,4,0,4,4,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,1,73.0
