slot_person1,slot_person2,slot_factor,slot_factor_abs_log1p,slot_factor_is_even,slot_factor_mod3,slot_factor_mod5,slot_factor_mod7,slot_factor_mod10,slot_total,slot_total_abs_log1p,slot_total_is_even,slot_total_mod3,slot_total_mod5,slot_total_mod7,slot_total_mod10,slot_item,gcd_all,n_multiple_pairs,y
9,12,8,2.1972245773362196,1,2,3,1,8,554400,13.225643530608007,1,0,0,0,0,12,8,1,61600.0
11,7,8,2.1972245773362196,1,2,3,1,8,198,5.293304824724492,1,0,3,2,8,12,2,0,22.0
14,10,5,1.791759469228055,0,2,0,5,5,32640,10.393324445863634,1,0,0,6,0,2,5,1,5440.0
15,11,2,1.0986122886681098,1,2,2,2,2,2367,7.769800996003896,0,0,2,1,7,10,1,0,789.0
9,15,12,2.5649493574615367,1,0,2,5,2,4602,8.434463543817241,1,0,2,3,2,1,6,0,354.0
8,9,11,2.4849066497880004,0,2,1,4,1,31440,10.355868052653099,1,0,0,3,0,6,1,0,2620.0
13,18,2,1.0986122886681098,1,2,2,2,2,164100,12.008237370904832,1,0,0,6,0,12,2,1,54700.0
12,12,5,1.791759469228055,0,2,0,5,5,1422000,14.167575592579956,1,0,0,6,0,0,5,1,237000.0
11,0,4,1.6094379124341003,1,1,4,4,4,1060,6.966967138613983,1,1,0,3,0,4,4,1,212.0
5,13,12,2.5649493574615367,1,0,2,5,2,36790000,17.420736654262257,1,1,0,2,0,12,4,0,2830000.0
15,10,11,2.4849066497880004,0,2,1,4,1,3288,8.098338846189057,1,0,3,5,8,8,1,0,274.0
12,3,4,1.6094379124341003,1,1,4,4,4,4270,8.359603270841466,1,1,0,0,0,1,2,0,854.0
18,4,7,2.0794415416798357,0,1,2,0,7,368,5.910796644040527,1,2,3,4,8,4,1,0,46.0
14,5,9,2.302585092994046,0,0,4,2,9,7800,8.962007209588313,1,0,0,2,0,3,3,0,780.0
13,0,7,2.0794415416798357,0,1,2,0,7,120000,11.695255355062795,1,0,0,6,0,2,1,0,15000.0
1,19,3,1.3862943611198906,0,0,3,3,3,8800000,15.990262393084793,1,1,0,6,0,9,1,0,2200000.0
4,4,6,1.9459101490553132,1,0,1,6,6,2926,7.9817332866918855,1,1,1,0,6,4,2,0,418.0
15,18,10,2.3978952727983707,1,1,0,3,0,63140,11.05312559980728,1,2,0,0,0,13,10,1,5740.0
3,8,8,2.1972245773362196,1,2,3,1,8,6228,8.736971085254146,1,0,3,5,8,4,4,0,692.0
16,15,6,1.9459101490553132,1,0,1,6,6,38850000,17.475218660517957,1,0,0,0,0,12,6,1,5550000.0
4,8,3,1.3862943611198906,0,0,3,3,3,6000,8.699681400989514,1,0,0,1,0,11,3,1,1500.0
5,9,11,2.4849066497880004,0,2,1,4,1,1440000,14.180154365996387,1,0,0,2,0,1,1,0,120000.0
11,0,10,2.3978952727983707,1,1,0,3,0,15290000,16.542709643307468,1,2,0,5,0,2,10,1,1390000.0
19,5,8,2.1972245773362196,1,2,3,1,8,55170000,17.825929903374405,1,0,0,4,0,1,8,1,6130000.0
6,7,2,1.0986122886681098,1,2,2,2,2,5280000,15.479436845076366,1,0,0,5,0,10,2,1,1760000.0
6,10,2,1.0986122886681098,1,2,2,2,2,19050,9.854874872615435,1,0,0,3,0,15,2,1,6350.0
3,7,11,2.4849066497880004,0,2,1,4,1,7620000,15.846287058896417,1,0,0,3,0,8,1,0,635000.0
5,1,4,1.6094379124341003,1,1,4,4,4,293000,12.587931300962664,1,2,0,1,0,9,4,1,58600.0
18,9,9,2.302585092994046,0,0,4,2,9,65900,11.095908894882296,1,2,0,2,0,4,1,0,6590.0
12,19,2,1.0986122886681098,1,2,2,2,2,4530,8.418697944667139,1,0,0,1,0,0,2,1,1510.0
17,17,8,2.1972245773362196,1,2,3,1,8,74250000,18.122948349115095,1,0,0,6,0,13,8,1,8250000.0
12,1,8,2.1972245773362196,1,2,3,1,8,6462000,15.68144958011742,1,0,0,6,0,6,8,1,718000.0
10,17,6,1.9459101490553132,1,0,1,6,6,1666000,14.32593670194884,1,1,0,0,0,4,2,0,238000.0
7,2,7,2.0794415416798357,0,1,2,0,7,3976000,15.195787098267624,1,1,0,0,0,0,7,1,497000.0
11,0,7,2.0794415416798357,0,1,2,0,7,2264000,14.632644160001226,1,2,0,4,0,13,1,0,283000.0
12,3,9,2.302585092994046,0,0,4,2,9,7070000,15.77137117931546,1,2,0,0,0,12,1,0,707000.0
5,12,3,1.3862943611198906,0,0,3,3,3,2544000,14.749248596523833,1,0,0,4,0,12,3,1,636000.0
18,2,10,2.3978952727983707,1,1,0,3,0,72710000,18.101989498379506,1,2,0,6,0,0,10,1,6610000.0
18,15,7,2.0794415416798357,0,1,2,0,7,143200,11.872004516724523,1,1,0,1,0,8,1,0,17900.0
1,18,6,1.9459101490553132,1,0,1,6,6,2695,7.899524472032198,0,1,0,0,5,4,1,0,385.0
18,19,11,2.4849066497880004,0,2,1,4,1,4020,8.299285906897275,1,0,0,2,0,6,1,0,335.0
9,19,12,2.5649493574615367,1,0,2,5,2,10257000,16.143471054783937,1,0,0,5,0,9,12,1,789000.0
9,13,5,1.791759469228055,0,2,0,5,5,288,5.666426688112432,1,0,3,1,8,5,1,0,48.0
10,16,6,1.9459101490553132,1,0,1,6,6,577500,13.266465452978318,1,0,0,0,0,3,6,1,82500.0
16,8,4,1.6094379124341003,1,1,4,4,4,2980,8.000014093678072,1,1,0,5,0,6,4,1,596.0
2,0,3,1.3862943611198906,0,0,3,3,3,155600,11.955050317440996,1,2,0,4,0,15,1,0,38900.0
19,4,3,1.3862943611198906,0,0,3,3,3,252800,12.440357896943219,1,2,0,2,0,2,1,0,63200.0
18,13,10,2.3978952727983707,1,1,0,3,0,44220,10.69695506835746,1,0,0,1,0,13,10,1,4020.0
9,16,5,1.791759469228055,0,2,0,5,5,13620,9.519367998447342,1,0,0,5,0,15,5,1,2270.0
13,14,9,2.302585092994046,0,0,4,2,9,43000000,17.57671069691365,1,1,0,1,0,2,1,0,4300000.0
7,18,2,1.0986122886681098,1,2,2,2,2,9960,9.206432747145165,1,0,0,6,0,1,2,1,3320.0
19,7,10,2.3978952727983707,1,1,0,3,0,393800,12.88360098454402,1,2,0,1,0,7,10,1,35800.0
19,7,11,2.4849066497880004,0,2,1,4,1,10800,9.287394001418473,1,0,0,6,0,15,1,0,900.0
3,18,12,2.5649493574615367,1,0,2,5,2,113620000,18.54837011389452,1,1,0,4,0,15,4,0,8740000.0
16,15,3,1.3862943611198906,0,0,3,3,3,7720000,15.85932505153463,1,1,0,1,0,7,1,0,1930000.0
9,1,3,1.3862943611198906,0,0,3,3,3,33760000,17.334787257312883,1,1,0,1,0,8,1,0,8440000.0
17,6,8,2.1972245773362196,1,2,3,1,8,27900000,17.14413728263389,1,0,0,2,0,15,8,1,3100000.0
12,10,4,1.6094379124341003,1,1,4,4,4,1045,6.952728644624869,0,1,0,2,5,4,1,0,209.0
14,16,8,2.1972245773362196,1,2,3,1,8,745200,13.521409259630301,1,0,0,1,0,5,8,1,82800.0
11,17,6,1.9459101490553132,1,0,1,6,6,59570000,17.902662666391844,1,2,0,0,0,14,2,0,8510000.0
16,5,3,1.3862943611198906,0,0,3,3,3,23920,10.082512013210788,1,1,0,1,0,5,1,0,5980.0
14,10,5,1.791759469228055,0,2,0,5,5,137400,11.83065893676428,1,0,0,4,0,15,5,1,22900.0
19,11,6,1.9459101490553132,1,0,1,6,6,3199,8.070906088787819,0,1,4,0,9,2,1,0,457.0
1,16,8,2.1972245773362196,1,2,3,1,8,3069,8.029432840581244,0,0,4,3,9,8,1,0,341.0
4,8,5,1.791759469228055,0,2,0,5,5,15720000,16.570444408578563,1,0,0,2,0,7,5,1,2620000.0
18,6,11,2.4849066497880004,0,2,1,4,1,709200,13.471894263220676,1,0,0,2,0,15,1,0,59100.0
13,11,8,2.1972245773362196,1,2,3,1,8,675000,13.42246945133505,1,0,0,4,0,11,8,1,75000.0
1,8,4,1.6094379124341003,1,1,4,4,4,3860,8.258681496264236,1,2,0,3,0,9,4,1,772.0
8,4,12,2.5649493574615367,1,0,2,5,2,108940000,18.50630783909917,1,1,0,1,0,13,4,0,8380000.0
17,15,8,2.1972245773362196,1,2,3,1,8,2322,7.750614732770409,1,0,2,5,2,0,2,0,258.0
17,18,4,1.6094379124341003,1,1,4,4,4,15250000,16.540090126591462,1,1,0,3,0,3,4,1,3050000.0
15,13,7,2.0794415416798357,0,1,2,0,7,49680,10.813377845229255,1,0,0,1,0,6,1,0,6210.0
10,5,5,1.791759469228055,0,2,0,5,5,3642000,15.108043813844063,1,0,0,5,0,14,5,1,607000.0
9,16,2,1.0986122886681098,1,2,2,2,2,2403,7.784889295655098,0,0,3,2,3,7,1,0,801.0
15,7,7,2.0794415416798357,0,1,2,0,7,44000,10.691967639914864,1,2,0,5,0,2,1,0,5500.0
10,19,4,1.6094379124341003,1,1,4,4,4,35400000,17.38222240635259,1,0,0,6,0,2,4,1,7080000.0
16,0,12,2.5649493574615367,1,0,2,5,2,40560000,17.518292941902033,1,0,0,5,0,1,12,1,3120000.0
12,19,4,1.6094379124341003,1,1,4,4,4,4255000,15.26360555500721,1,1,0,1,0,11,4,1,851000.0
11,9,9,2.302585092994046,0,0,4,2,9,351000,12.768544351446794,1,0,0,6,0,8,9,1,35100.0
10,9,12,2.5649493574615367,1,0,2,5,2,1092000,13.903522351037484,1,0,0,0,0,12,12,1,84000.0
18,19,2,1.0986122886681098,1,2,2,2,2,243900,12.404517684236607,1,0,0,6,0,2,2,1,81300.0
13,9,8,2.1972245773362196,1,2,3,1,8,7191000,15.78834094114734,1,0,0,5,0,10,8,1,799000.0
3,17,12,2.5649493574615367,1,0,2,5,2,4160,8.333510708982942,1,2,0,2,0,10,4,0,320.0
12,9,6,1.9459101490553132,1,0,1,6,6,40040000,17.505389537386318,1,2,0,0,0,14,2,0,5720000.0
17,16,8,2.1972245773362196,1,2,3,1,8,1602000,14.286764030829971,1,0,0,1,0,7,8,1,178000.0
14,1,9,2.302585092994046,0,0,4,2,9,530000,13.180634172318978,1,2,0,2,0,7,1,0,53000.0
4,4,8,2.1972245773362196,1,2,3,1,8,7560000,15.83838188043084,1,0,0,0,0,10,8,1,840000.0
2,18,6,1.9459101490553132,1,0,1,6,6,420000,12.948012371209098,1,0,0,0,0,14,6,1,60000.0
12,18,4,1.6094379124341003,1,1,4,4,4,37950000,17.451780088156372,1,0,0,4,0,3,4,1,7590000.0
1,19,9,2.302585092994046,0,0,4,2,9,2900000,14.88022163978423,1,2,0,5,0,11,1,0,290000.0
2,19,5,1.791759469228055,0,2,0,5,5,3138000,14.95909653094938,1,0,0,5,0,6,5,1,523000.0
18,17,5,1.791759469228055,0,2,0,5,5,3606000,15.098109960060947,1,0,0,6,0,6,5,1,601000.0
13,17,12,2.5649493574615367,1,0,2,5,2,6435000,15.677262554412508,1,0,0,5,0,15,12,1,495000.0
1,2,5,1.791759469228055,0,2,0,5,5,13560,9.514953305087944,1,0,0,1,0,2,5,1,2260.0
0,5,12,2.5649493574615367,1,0,2,5,2,105560000,18.474790079072683,1,2,0,0,0,4,4,0,8120000.0
15,3,11,2.4849066497880004,0,2,1,4,1,87720000,18.28966049291387,1,0,0,4,0,5,1,0,7310000.0
19,8,9,2.302585092994046,0,0,4,2,9,35400,10.474495347310453,1,0,0,1,0,12,3,0,3540.0
13,18,5,1.791759469228055,0,2,0,5,5,38460,10.557400019844792,1,0,0,2,0,5,5,1,6410.0
3,10,9,2.302585092994046,0,0,4,2,9,15300,9.635673464721814,1,0,0,5,0,4,9,1,1530.0
1,17,2,1.0986122886681098,1,2,2,2,2,16170,9.690974793577944,1,0,0,0,0,15,2,1,5390.0
19,6,3,1.3862943611198906,0,0,3,3,3,1076,6.981934677156389,1,2,1,5,6,1,1,0,269.0
16,9,7,2.0794415416798357,0,1,2,0,7,555200,13.227085489325848,1,2,0,2,0,10,1,0,69400.0
18,19,11,2.4849066497880004,0,2,1,4,1,777600,13.56396881813577,1,0,0,5,0,15,1,0,64800.0
13,6,12,2.5649493574615367,1,0,2,5,2,9178000,16.03231998289311,1,1,0,6,0,3,4,0,706000.0
0,0,12,2.5649493574615367,1,0,2,5,2,53690000,17.798737341024193,1,2,0,0,0,4,4,0,4130000.0
14,0,11,2.4849066497880004,0,2,1,4,1,5136000,15.451785319055965,1,0,0,2,0,8,1,0,428000.0
18,9,7,2.0794415416798357,0,1,2,0,7,16640,9.719624808723344,1,2,0,1,0,15,1,0,2080.0
8,17,3,1.3862943611198906,0,0,3,3,3,916,6.821107472256465,1,1,1,6,6,15,1,0,229.0
13,17,5,1.791759469228055,0,2,0,5,5,10860000,16.200596964551092,1,0,0,4,0,4,5,1,1810000.0
14,13,8,2.1972245773362196,1,2,3,1,8,3186,8.066835314417336,1,0,1,1,6,14,2,0,354.0
10,17,7,2.0794415416798357,0,1,2,0,7,61520,11.027133858923879,1,2,0,4,0,1,1,0,7690.0
18,18,6,1.9459101490553132,1,0,1,6,6,994,6.902742737158593,1,1,4,0,4,15,2,0,142.0
5,11,12,2.5649493574615367,1,0,2,5,2,5876,8.678801706612651,1,2,1,3,6,8,4,0,452.0
11,18,2,1.0986122886681098,1,2,2,2,2,1140000,13.946539697563276,1,0,0,1,0,2,2,1,380000.0
0,15,4,1.6094379124341003,1,1,4,4,4,17800000,16.694709071442087,1,1,0,1,0,8,4,1,3560000.0
6,7,12,2.5649493574615367,1,0,2,5,2,18200,9.809231816610408,1,2,0,0,0,1,4,0,1400.0
11,15,9,2.302585092994046,0,0,4,2,9,73400,11.203692838488003,1,2,0,5,0,10,1,0,7340.0
4,13,12,2.5649493574615367,1,0,2,5,2,11570,9.356257246876337,1,2,0,6,0,0,2,0,890.0
5,1,7,2.0794415416798357,0,1,2,0,7,54560000,17.814811589827926,1,2,0,5,0,9,1,0,6820000.0
7,0,12,2.5649493574615367,1,0,2,5,2,98540000,18.405973125228254,1,2,0,6,0,13,4,0,7580000.0
4,6,9,2.302585092994046,0,0,4,2,9,3490000,15.06541258071152,1,1,0,3,0,14,1,0,349000.0
12,5,11,2.4849066497880004,0,2,1,4,1,61080000,17.927695054686676,1,0,0,2,0,9,1,0,5090000.0
3,2,9,2.302585092994046,0,0,4,2,9,87500,11.37940550085183,1,2,0,0,0,7,1,0,8750.0
3,8,8,2.1972245773362196,1,2,3,1,8,7911,8.976135873302548,0,0,1,1,1,14,1,0,879.0
11,3,10,2.3978952727983707,1,1,0,3,0,2090000,14.55267510240978,1,2,0,3,0,8,10,1,190000.0
1,4,7,2.0794415416798357,0,1,2,0,7,1176000,13.977630257780485,1,0,0,0,0,8,7,1,147000.0
0,5,3,1.3862943611198906,0,0,3,3,3,1120,7.02197642307216,1,1,0,0,0,11,1,0,280.0
6,10,5,1.791759469228055,0,2,0,5,5,288600,12.572800390319369,1,0,0,4,0,15,5,1,48100.0
9,4,5,1.791759469228055,0,2,0,5,5,45540000,17.634101640558583,1,0,0,2,0,6,5,1,7590000.0
9,5,7,2.0794415416798357,0,1,2,0,7,2568,7.851271997109883,1,0,3,6,8,9,1,0,321.0
3,17,9,2.302585092994046,0,0,4,2,9,6000,8.699681400989514,1,0,0,1,0,0,3,0,600.0
3,5,6,1.9459101490553132,1,0,1,6,6,32760,10.396994062531652,1,0,0,0,0,12,6,1,4680.0
2,15,12,2.5649493574615367,1,0,2,5,2,702000,13.461690107508359,1,0,0,5,0,15,12,1,54000.0
4,11,2,1.0986122886681098,1,2,2,2,2,1428000,14.171786122161533,1,0,0,0,0,14,2,1,476000.0
12,19,10,2.3978952727983707,1,1,0,3,0,662200,13.403324414211932,1,1,0,0,0,13,10,1,60200.0
2,5,4,1.6094379124341003,1,1,4,4,4,167500,12.02874460037869,1,1,0,4,0,9,4,1,33500.0
14,9,5,1.791759469228055,0,2,0,5,5,18480000,16.732199678290364,1,0,0,0,0,0,5,1,3080000.0
1,15,11,2.4849066497880004,0,2,1,4,1,625200,13.345828477016344,1,0,0,2,0,5,1,0,52100.0
9,1,8,2.1972245773362196,1,2,3,1,8,76050000,18.14690158981882,1,0,0,5,0,10,8,1,8450000.0
17,11,12,2.5649493574615367,1,0,2,5,2,97110,11.483609933136039,1,0,0,6,0,14,6,0,7470.0
3,18,5,1.791759469228055,0,2,0,5,5,27000,10.203629181337648,1,0,0,1,0,5,5,1,4500.0
13,14,9,2.302585092994046,0,0,4,2,9,57700,10.96302978336854,1,1,0,6,0,3,1,0,5770.0
6,0,7,2.0794415416798357,0,1,2,0,7,445600,13.007179211757864,1,1,0,1,0,12,1,0,55700.0
17,12,4,1.6094379124341003,1,1,4,4,4,18700000,16.74403413530075,1,1,0,4,0,13,4,1,3740000.0
7,4,6,1.9459101490553132,1,0,1,6,6,3605,8.190354403763262,0,2,0,0,5,4,1,0,515.0
10,3,3,1.3862943611198906,0,0,3,3,3,258800,12.463814705589053,1,2,0,3,0,12,1,0,64700.0
12,12,11,2.4849066497880004,0,2,1,4,1,9336,9.141740280483926,1,0,1,5,6,8,1,0,778.0
6,8,12,2.5649493574615367,1,0,2,5,2,44460,10.702367679393,1,0,0,3,0,1,12,1,3420.0
4,1,10,2.3978952727983707,1,1,0,3,0,2937000,14.892899550664186,1,0,0,3,0,4,10,1,267000.0
13,13,8,2.1972245773362196,1,2,3,1,8,936,6.842683282238422,1,0,1,5,6,8,8,1,104.0
14,17,3,1.3862943611198906,0,0,3,3,3,19960000,16.80924087894779,1,1,0,4,0,10,1,0,4990000.0
7,7,10,2.3978952727983707,1,1,0,3,0,7755,8.956222016362542,0,0,0,6,5,1,5,0,705.0
11,12,10,2.3978952727983707,1,1,0,3,0,42460,10.656341286557868,1,1,0,5,0,5,10,1,3860.0
2,8,8,2.1972245773362196,1,2,3,1,8,44730000,17.616154997765392,1,0,0,0,0,7,8,1,4970000.0
7,9,5,1.791759469228055,0,2,0,5,5,298200,12.60552303476121,1,0,0,0,0,2,5,1,49700.0
15,14,5,1.791759469228055,0,2,0,5,5,48180000,17.6904545759065,1,0,0,1,0,8,5,1,8030000.0
14,10,5,1.791759469228055,0,2,0,5,5,28320000,17.159078862100525,1,0,0,2,0,9,5,1,4720000.0
1,9,6,1.9459101490553132,1,0,1,6,6,2821000,14.852602344468297,1,1,0,0,0,12,2,0,403000.0
11,15,5,1.791759469228055,0,2,0,5,5,418200,12.943717457174193,1,0,0,6,0,15,5,1,69700.0
3,3,6,1.9459101490553132,1,0,1,6,6,1442000,14.181542290308068,1,2,0,0,0,6,2,0,206000.0
11,8,2,1.0986122886681098,1,2,2,2,2,372000,12.826651821423713,1,0,0,6,0,12,2,1,124000.0
14,19,10,2.3978952727983707,1,1,0,3,0,409200,12.921961756849388,1,0,0,1,0,8,10,1,37200.0
9,19,11,2.4849066497880004,0,2,1,4,1,66120000,18.006981846041114,1,0,0,2,0,2,1,0,5510000.0
15,0,2,1.0986122886681098,1,2,2,2,2,8370000,15.940164561939964,1,0,0,2,0,8,2,1,2790000.0
5,1,2,1.0986122886681098,1,2,2,2,2,1179000,13.980178027695569,1,0,0,4,0,0,2,1,393000.0
6,7,10,2.3978952727983707,1,1,0,3,0,39930,10.594908243570373,1,0,0,2,0,5,10,1,3630.0
5,13,7,2.0794415416798357,0,1,2,0,7,627200,13.349022342404819,1,2,0,0,0,8,7,1,78400.0
18,7,9,2.302585092994046,0,0,4,2,9,88700000,18.300770458553764,1,2,0,4,0,15,1,0,8870000.0
6,15,4,1.6094379124341003,1,1,4,4,4,2100,7.650168700845001,1,0,0,0,0,6,4,1,420.0
8,18,6,1.9459101490553132,1,0,1,6,6,5880000,15.587067489942822,1,0,0,0,0,10,6,1,840000.0
4,12,3,1.3862943611198906,0,0,3,3,3,12840,9.460398455831275,1,0,0,2,0,4,3,1,3210.0
1,14,12,2.5649493574615367,1,0,2,5,2,111800,11.624475784206961,1,2,0,3,0,14,4,0,8600.0
4,5,9,2.302585092994046,0,0,4,2,9,827000,13.62556118319494,1,2,0,6,0,6,1,0,82700.0
8,8,10,2.3978952727983707,1,1,0,3,0,7623,8.939056445334039,0,0,3,0,3,3,1,0,693.0
13,5,8,2.1972245773362196,1,2,3,1,8,7245,8.888204871455022,0,0,0,0,5,7,1,0,805.0
18,14,7,2.0794415416798357,0,1,2,0,7,34000000,17.341871111992198,1,1,0,6,0,1,1,0,4250000.0
4,12,11,2.4849066497880004,0,2,1,4,1,908400,13.71944119004957,1,0,0,3,0,5,1,0,75700.0
13,19,12,2.5649493574615367,1,0,2,5,2,343200,12.746071560344612,1,0,0,4,0,0,12,1,26400.0
1,11,5,1.791759469228055,0,2,0,5,5,15060,9.619863900211849,1,0,0,3,0,3,5,1,2510.0
0,3,2,1.0986122886681098,1,2,2,2,2,261000,12.472279517715116,1,0,0,5,0,15,2,1,87000.0
17,4,3,1.3862943611198906,0,0,3,3,3,24840,10.12025079288605,1,0,0,4,0,14,3,1,6210.0
18,4,2,1.0986122886681098,1,2,2,2,2,2097000,14.556018786755665,1,0,0,3,0,15,2,1,699000.0
12,13,4,1.6094379124341003,1,1,4,4,4,39000000,17.479072229734946,1,0,0,4,0,13,4,1,7800000.0
4,19,9,2.302585092994046,0,0,4,2,9,2670000,14.797589404908198,1,0,0,4,0,2,3,0,267000.0
11,10,11,2.4849066497880004,0,2,1,4,1,27600,10.225607282932941,1,0,0,6,0,1,1,0,2300.0
14,1,5,1.791759469228055,0,2,0,5,5,14040,9.549736900114642,1,0,0,5,0,15,5,1,2340.0
15,12,10,2.3978952727983707,1,1,0,3,0,57200000,17.862064473832543,1,2,0,4,0,3,10,1,5200000.0
2,10,10,2.3978952727983707,1,1,0,3,0,858,6.755768921984255,1,0,3,4,8,7,2,0,78.0
10,7,9,2.302585092994046,0,0,4,2,9,31700,10.36410350510914,1,2,0,4,0,14,1,0,3170.0
5,0,11,2.4849066497880004,0,2,1,4,1,9792000,16.097076385858422,1,0,0,1,0,2,1,0,816000.0
11,13,10,2.3978952727983707,1,1,0,3,0,2453000,14.712822730904628,1,2,0,4,0,8,10,1,223000.0
1,13,12,2.5649493574615367,1,0,2,5,2,765700,13.548547033094877,1,1,0,5,0,15,4,0,58900.0
11,0,11,2.4849066497880004,0,2,1,4,1,3564,8.178919332848396,1,0,4,1,4,8,11,1,297.0
8,16,4,1.6094379124341003,1,1,4,4,4,29350000,17.19480313830993,1,1,0,1,0,6,4,1,5870000.0
9,13,12,2.5649493574615367,1,0,2,5,2,62400,11.041336579870135,1,0,0,2,0,9,12,1,4800.0
18,12,6,1.9459101490553132,1,0,1,6,6,425600,12.961257566630872,1,2,0,0,0,1,2,0,60800.0
11,0,6,1.9459101490553132,1,0,1,6,6,483700,13.089222226206084,1,1,0,0,0,11,2,0,69100.0
16,12,8,2.1972245773362196,1,2,3,1,8,18270,9.813070382411665,1,0,0,0,0,5,2,0,2030.0
17,4,6,1.9459101490553132,1,0,1,6,6,23800,10.077482875583607,1,1,0,0,0,9,2,0,3400.0
10,1,4,1.6094379124341003,1,1,4,4,4,173000,12.06105265381003,1,2,0,2,0,11,4,1,34600.0
16,6,4,1.6094379124341003,1,1,4,4,4,270000,12.506180941677357,1,0,0,3,0,1,4,1,54000.0
5,18,8,2.1972245773362196,1,2,3,1,8,2988000,14.91011515990681,1,0,0,1,0,15,8,1,332000.0
11,2,9,2.302585092994046,0,0,4,2,9,9100,9.116139576577355,1,1,0,0,0,7,1,0,910.0
6,1,12,2.5649493574615367,1,0,2,5,2,1114100,13.9235583596325,1,2,0,1,0,9,4,0,85700.0
13,19,7,2.0794415416798357,0,1,2,0,7,4880000,15.400655982747342,1,2,0,6,0,3,1,0,610000.0
0,17,5,1.791759469228055,0,2,0,5,5,185400,12.130276325842603,1,0,0,5,0,8,5,1,30900.0
6,3,12,2.5649493574615367,1,0,2,5,2,533000,13.186278579318829,1,2,0,6,0,2,4,0,41000.0
15,18,2,1.0986122886681098,1,2,2,2,2,17730000,16.690768734451968,1,0,0,1,0,4,2,1,5910000.0
9,19,9,2.302585092994046,0,0,4,2,9,2610,7.8674885686991285,1,0,0,6,0,11,9,1,261.0
15,3,6,1.9459101490553132,1,0,1,6,6,27720,10.229945527689226,1,0,0,0,0,1,6,1,3960.0
5,4,9,2.302585092994046,0,0,4,2,9,199000,12.201065128819632,1,1,0,4,0,3,1,0,19900.0
19,19,9,2.302585092994046,0,0,4,2,9,451000,13.019224835777257,1,1,0,4,0,5,1,0,45100.0
8,8,11,2.4849066497880004,0,2,1,4,1,4704000,15.36392398114561,1,0,0,0,0,0,1,0,392000.0
6,1,9,2.302585092994046,0,0,4,2,9,86500,11.367911253546788,1,1,0,1,0,8,1,0,8650.0
9,3,2,1.0986122886681098,1,2,2,2,2,95400,11.465844339561734,1,0,0,4,0,5,2,1,31800.0
10,2,4,1.6094379124341003,1,1,4,4,4,145000,11.884495917930655,1,1,0,2,0,5,4,1,29000.0
16,6,6,1.9459101490553132,1,0,1,6,6,3703,8.21716859576607,0,1,3,0,3,2,1,0,529.0
6,1,2,1.0986122886681098,1,2,2,2,2,2571000,14.759805875201666,1,0,0,5,0,8,2,1,857000.0
13,9,11,2.4849066497880004,0,2,1,4,1,106440000,18.483092013468728,1,0,0,2,0,5,1,0,8870000.0
6,16,4,1.6094379124341003,1,1,4,4,4,5250000,15.473738825043979,1,0,0,0,0,2,4,1,1050000.0
17,0,7,2.0794415416798357,0,1,2,0,7,2600000,14.77102238760702,1,2,0,4,0,11,1,0,325000.0
13,5,4,1.6094379124341003,1,1,4,4,4,43650000,17.59171386315939,1,0,0,2,0,8,4,1,8730000.0
2,2,3,1.3862943611198906,0,0,3,3,3,396,5.983936280687191,1,0,1,4,6,2,3,1,99.0
0,10,3,1.3862943611198906,0,0,3,3,3,154400,11.947308393235778,1,2,0,1,0,13,1,0,38600.0
6,15,11,2.4849066497880004,0,2,1,4,1,1048800,13.863158164901806,1,0,0,4,0,4,1,0,87400.0
4,9,10,2.3978952727983707,1,1,0,3,0,7975,8.984192311641674,0,1,0,2,5,2,5,0,725.0
6,15,9,2.302585092994046,0,0,4,2,9,6370,8.759511722116487,1,1,0,0,0,13,1,0,637.0
7,2,11,2.4849066497880004,0,2,1,4,1,5736000,15.562272835599096,1,0,0,4,0,15,1,0,478000.0
13,9,4,1.6094379124341003,1,1,4,4,4,2980,8.000014093678072,1,1,0,5,0,2,4,1,596.0
16,8,5,1.791759469228055,0,2,0,5,5,258600,12.463041612288443,1,0,0,6,0,9,5,1,43100.0
2,18,11,2.4849066497880004,0,2,1,4,1,727200,13.496958196981975,1,0,0,5,0,2,1,0,60600.0
7,8,9,2.302585092994046,0,0,4,2,9,449000,13.014780393893403,1,2,0,6,0,8,1,0,44900.0
16,9,7,2.0794415416798357,0,1,2,0,7,2376000,14.680929380340006,1,0,0,4,0,3,1,0,297000.0
5,5,3,1.3862943611198906,0,0,3,3,3,2944,7.987864096085687,1,1,4,4,4,0,1,0,736.0
2,3,8,2.1972245773362196,1,2,3,1,8,477000,13.07527386630434,1,0,0,6,0,3,8,1,53000.0
1,9,10,2.3978952727983707,1,1,0,3,0,3740000,15.134596436770359,1,2,0,5,0,8,10,1,340000.0
14,10,11,2.4849066497880004,0,2,1,4,1,5436000,15.508554238211948,1,0,0,3,0,13,1,0,453000.0
6,6,11,2.4849066497880004,0,2,1,4,1,36960000,17.425346831794034,1,0,0,0,0,1,11,1,3080000.0
16,17,11,2.4849066497880004,0,2,1,4,1,428400,12.967814951820046,1,0,0,0,0,0,1,0,35700.0
10,17,12,2.5649493574615367,1,0,2,5,2,197600,12.194005125011843,1,2,0,4,0,9,4,0,15200.0
3,13,9,2.302585092994046,0,0,4,2,9,8190000,15.918424577929366,1,0,0,0,0,10,9,1,819000.0
