slot_a,slot_a_abs_log1p,slot_a_mod3,slot_a_mod5,slot_a_mod7,slot_a_mod10,slot_d,slot_d_abs_log1p,slot_d_sign,slot_d_is_even,slot_d_mod3,slot_d_mod5,slot_d_mod7,slot_d_mod10,slot_name1,slot_name2,gcd_all,n_multiple_pairs,y
1198,7.089243155027514,1,3,1,8,47,3.871201010907891,1,0,2,2,5,7,16,3,1,0,1844.0
964,6.872128101338986,1,4,5,4,14,2.70805020110221,1,1,2,4,0,4,1,12,2,0,1460.0
242,5.493061443340548,2,2,4,2,30,3.4339872044851463,1,1,0,0,2,0,8,3,2,0,393.0
118,4.77912349311153,1,3,6,8,0,0.0,0,1,0,0,0,0,2,7,118,0,177.0
912,6.816735880594968,0,2,2,2,31,3.4657359027997265,1,0,1,1,3,1,8,1,1,0,1399.0
406,6.008813185442595,1,1,0,6,35,3.58351893845611,1,0,2,0,0,5,17,12,7,0,644.0
184,5.220355825078324,1,4,2,4,9,2.302585092994046,1,0,0,4,2,9,0,9,1,0,285.0
166,5.117993812416755,1,1,5,6,46,3.8501476017100584,1,1,1,1,4,6,10,7,2,0,295.0
468,6.150602768446279,0,3,6,8,2,1.0986122886681098,1,1,2,2,2,2,0,3,2,1,704.0
734,6.5998704992128365,2,4,6,4,15,2.772588722239781,1,0,0,0,1,5,12,0,1,0,1116.0
698,6.54965074223381,2,3,5,8,46,3.8501476017100584,1,1,1,1,4,6,5,8,2,0,1093.0
258,5.556828061699537,0,3,6,8,19,2.995732273553991,1,0,1,4,5,9,17,6,1,0,406.0
1090,6.994849985833071,1,0,5,0,35,3.58351893845611,1,0,2,0,0,5,2,5,5,0,1670.0
634,6.453624998892692,1,4,4,4,33,3.5263605246161616,1,0,0,3,5,3,2,9,1,0,984.0
498,6.212606095751519,0,3,1,8,40,3.713572066704308,1,1,1,0,5,0,8,2,2,0,787.0
1160,7.057036981697891,2,0,5,0,36,3.6109179126442243,1,1,0,1,1,6,14,7,4,0,1776.0
610,6.415096959171596,1,0,1,0,30,3.4339872044851463,1,1,0,0,2,0,19,2,10,0,945.0
520,6.255750041753367,1,0,2,0,3,1.3862943611198906,1,0,0,3,3,3,5,19,1,0,783.0
856,6.75343791859778,1,1,2,6,27,3.332204510175204,1,0,0,2,6,7,11,16,1,0,1311.0
1188,7.080867896690782,0,3,5,8,34,3.5553480614894135,1,1,1,4,6,4,7,16,2,0,1816.0
696,6.546785410760524,0,1,3,6,14,2.70805020110221,1,1,2,4,0,4,10,7,2,0,1058.0
358,5.883322388488279,1,3,1,8,23,3.1780538303479458,1,0,2,3,2,3,17,4,1,0,560.0
612,6.418364935936212,0,2,3,2,0,0.0,0,1,0,0,0,0,6,14,612,0,918.0
442,6.093569770045136,1,2,1,2,0,0.0,0,1,0,0,0,0,2,12,442,0,663.0
170,5.14166355650266,2,0,2,0,11,2.4849066497880004,1,0,2,1,4,1,2,6,1,0,266.0
328,5.796057750765372,1,3,6,8,3,1.3862943611198906,1,0,0,3,3,3,11,4,1,0,495.0
1154,7.051855622955894,2,4,6,4,48,3.8918202981106265,1,1,0,3,6,8,5,4,2,0,1779.0
268,5.594711379601839,1,3,2,8,31,3.4657359027997265,1,0,1,1,3,1,6,16,1,0,433.0
960,6.8679744089702925,0,0,1,0,10,2.3978952727983707,1,1,1,0,3,0,11,16,10,1,1450.0
1118,7.020190708311925,2,3,5,8,47,3.871201010907891,1,0,2,2,5,7,6,11,1,0,1724.0
1182,7.075808863978387,0,2,6,2,38,3.6635616461296463,1,1,2,3,3,8,3,14,2,0,1811.0
1180,7.074116816197362,1,0,4,0,21,3.091042453358316,1,0,0,1,0,1,17,10,1,0,1791.0
908,6.812345094177479,2,3,5,8,16,2.833213344056216,1,1,1,1,2,6,10,18,4,0,1378.0
364,5.8998973535824915,1,4,0,4,38,3.6635616461296463,1,1,2,3,3,8,11,4,2,0,584.0
334,5.814130531825066,1,4,5,4,30,3.4339872044851463,1,1,0,0,2,0,11,17,2,0,531.0
552,6.315358001522335,0,2,6,2,13,2.6390573296152584,1,0,1,3,6,3,19,10,1,0,841.0
870,6.769641976852503,0,0,2,0,33,3.5263605246161616,1,0,0,3,5,3,5,18,3,0,1338.0
952,6.859614903654202,1,2,0,2,31,3.4657359027997265,1,0,1,1,3,1,12,7,1,0,1459.0
1018,6.926577033222725,1,3,3,8,42,3.7612001156935624,1,1,0,2,0,2,7,4,2,0,1569.0
104,4.653960350157523,2,4,6,4,47,3.871201010907891,1,0,2,2,5,7,17,3,1,0,203.0
546,6.304448802421981,0,1,0,6,3,1.3862943611198906,1,0,0,3,3,3,8,1,3,1,822.0
386,5.958424693029782,2,1,1,6,25,3.258096538021482,1,0,1,0,4,5,0,16,1,0,604.0
1154,7.051855622955894,2,4,6,4,32,3.4965075614664802,1,1,2,2,4,2,2,5,2,0,1763.0
568,6.343880434126331,1,3,1,8,0,0.0,0,1,0,0,0,0,10,16,568,0,852.0
458,6.129050210060545,2,3,3,8,30,3.4339872044851463,1,1,0,0,2,0,1,1,2,0,717.0
662,6.4967749901858625,2,2,4,2,3,1.3862943611198906,1,0,0,3,3,3,13,6,1,0,996.0
790,6.673297967767654,1,0,6,0,32,3.4965075614664802,1,1,2,2,4,2,8,11,2,0,1217.0
1196,7.087573705557973,2,1,6,6,27,3.332204510175204,1,0,0,2,6,7,18,10,1,0,1821.0
796,6.680854678790215,1,1,5,6,10,2.3978952727983707,1,1,1,0,3,0,7,7,2,0,1204.0
480,6.175867270105761,0,0,4,0,42,3.7612001156935624,1,1,0,2,0,2,5,13,6,0,762.0
650,6.478509642208569,2,0,6,0,3,1.3862943611198906,1,0,0,3,3,3,5,13,1,0,978.0
152,5.030437921392435,2,2,5,2,35,3.58351893845611,1,0,2,0,0,5,6,19,1,0,263.0
942,6.849066282633458,0,2,4,2,4,1.6094379124341003,1,1,1,4,4,4,18,9,2,0,1417.0
262,5.572154032177765,1,2,3,2,45,3.828641396489095,1,0,0,0,3,5,2,11,1,0,438.0
106,4.672828834461906,1,1,1,6,18,2.9444389791664403,1,1,0,3,4,8,19,6,2,0,177.0
266,5.58724865840025,2,1,0,6,12,2.5649493574615367,1,1,0,2,5,2,17,9,2,0,411.0
570,6.3473892096560105,0,0,3,0,38,3.6635616461296463,1,1,2,3,3,8,19,5,38,1,893.0
820,6.710523109452428,1,0,1,0,4,1.6094379124341003,1,1,1,4,4,4,19,5,4,1,1234.0
990,6.898714534329988,0,0,3,0,4,1.6094379124341003,1,1,1,4,4,4,18,17,2,0,1489.0
856,6.75343791859778,1,1,2,6,40,3.713572066704308,1,1,1,0,5,0,3,10,8,0,1324.0
822,6.71295620067707,0,2,3,2,15,2.772588722239781,1,0,0,0,1,5,6,1,3,0,1248.0
880,6.78105762593618,1,0,5,0,47,3.871201010907891,1,0,2,2,5,7,0,19,1,0,1367.0
194,5.272999558563747,2,4,5,4,20,3.044522437723423,1,1,2,0,6,0,19,5,2,0,311.0
546,6.304448802421981,0,1,0,6,33,3.5263605246161616,1,0,0,3,5,3,11,16,3,0,852.0
588,6.3784261836515865,0,3,0,8,13,2.6390573296152584,1,0,1,3,6,3,13,17,1,0,895.0
360,5.8888779583328805,0,0,3,0,17,2.8903717578961645,1,0,2,2,3,7,0,10,1,0,557.0
594,6.38856140554563,0,4,6,4,21,3.091042453358316,1,0,0,1,0,1,18,15,3,0,912.0
1088,6.9930151229329605,2,3,3,8,42,3.7612001156935624,1,1,0,2,0,2,3,12,2,0,1674.0
710,6.566672429803241,2,0,3,0,47,3.871201010907891,1,0,2,2,5,7,10,17,1,0,1112.0
1168,7.063903961472068,1,3,6,8,39,3.6888794541139363,1,0,0,4,4,9,2,6,1,0,1791.0
1144,7.0431599159883405,1,4,3,4,14,2.70805020110221,1,1,2,4,0,4,4,8,2,0,1730.0
948,6.855408798609928,0,3,3,8,30,3.4339872044851463,1,1,0,0,2,0,7,19,6,0,1452.0
596,6.391917113392602,2,1,1,6,34,3.5553480614894135,1,1,1,4,6,4,1,8,2,0,928.0
932,6.838405200847344,2,2,1,2,27,3.332204510175204,1,0,0,2,6,7,13,6,1,0,1425.0
574,6.354370040797351,1,4,0,4,21,3.091042453358316,1,0,0,1,0,1,17,8,7,0,882.0
992,6.900730664045173,2,2,5,2,34,3.5553480614894135,1,1,1,4,6,4,11,14,2,0,1522.0
618,6.428105272684596,0,3,2,8,11,2.4849066497880004,1,0,2,1,4,1,14,16,1,0,938.0
242,5.493061443340548,2,2,4,2,46,3.8501476017100584,1,1,1,1,4,6,5,13,2,0,409.0
862,6.760414691083428,1,2,1,2,20,3.044522437723423,1,1,2,0,6,0,17,4,2,0,1313.0
796,6.680854678790215,1,1,5,6,32,3.4965075614664802,1,1,2,2,4,2,0,6,4,0,1226.0
112,4.727387818712341,1,2,0,2,4,1.6094379124341003,1,1,1,4,4,4,1,17,4,1,172.0
994,6.902742737158593,1,4,0,4,50,3.9318256327243257,1,1,2,0,1,0,10,14,2,0,1541.0
342,5.8377304471659395,0,2,6,2,42,3.7612001156935624,1,1,0,2,0,2,1,2,6,0,555.0
1066,6.9726062513017535,1,1,2,6,49,3.912023005428146,1,0,1,4,0,9,10,12,1,0,1648.0
216,5.37989735354046,0,1,6,6,11,2.4849066497880004,1,0,2,1,4,1,17,13,1,0,335.0
572,6.35088571671474,2,2,5,2,16,2.833213344056216,1,1,1,1,2,6,9,5,4,0,874.0
1146,7.044905117129371,0,1,5,6,33,3.5263605246161616,1,0,0,3,5,3,10,3,3,0,1752.0
710,6.566672429803241,2,0,3,0,1,0.6931471805599453,1,0,1,1,1,1,15,9,1,1,1066.0
1034,6.942156705699469,2,4,5,4,38,3.6635616461296463,1,1,2,3,3,8,11,13,2,0,1589.0
348,5.855071922202427,0,3,5,8,26,3.295836866004329,1,1,2,1,5,6,2,5,2,0,548.0
426,6.056784013228625,0,1,6,6,34,3.5553480614894135,1,1,1,4,6,4,19,6,2,0,673.0
904,6.807934943699926,1,4,1,4,11,2.4849066497880004,1,0,2,1,4,1,11,1,1,0,1367.0
580,6.364750756851911,1,0,6,0,18,2.9444389791664403,1,1,0,3,4,8,10,5,2,0,888.0
338,5.82600010738045,2,3,2,8,14,2.70805020110221,1,1,2,4,0,4,6,17,2,0,521.0
508,6.2324480165505225,1,3,4,8,44,3.8066624897703196,1,1,2,4,2,4,15,3,4,0,806.0
936,6.842683282238422,0,1,5,6,3,1.3862943611198906,1,0,0,3,3,3,0,10,3,1,1407.0
180,5.198497031265826,0,0,5,0,20,3.044522437723423,1,1,2,0,6,0,9,3,20,1,290.0
460,6.133398042996649,1,0,5,0,13,2.6390573296152584,1,0,1,3,6,3,17,18,1,0,703.0
1044,6.951772164398911,0,4,1,4,16,2.833213344056216,1,1,1,1,2,6,18,4,4,0,1582.0
100,4.61512051684126,1,0,2,0,21,3.091042453358316,1,0,0,1,0,1,6,4,1,0,171.0
346,5.849324779946859,1,1,3,6,48,3.8918202981106265,1,1,0,3,6,8,12,0,2,0,567.0
380,5.942799375126701,2,0,2,0,25,3.258096538021482,1,0,1,0,4,5,1,5,5,0,595.0
704,6.558197802812269,2,4,4,4,15,2.772588722239781,1,0,0,0,1,5,0,11,1,0,1071.0
1116,7.018401799069201,0,1,3,6,39,3.6888794541139363,1,0,0,4,4,9,18,8,3,0,1713.0
164,5.10594547390058,2,4,3,4,34,3.5553480614894135,1,1,1,4,6,4,12,18,2,0,280.0
954,6.86171134048073,0,4,2,4,29,3.4011973816621555,1,0,2,4,1,9,2,19,1,0,1460.0
236,5.4680601411351315,2,1,5,6,47,3.871201010907891,1,0,2,2,5,7,16,4,1,0,401.0
482,6.180016653652572,2,2,6,2,12,2.5649493574615367,1,1,0,2,5,2,16,14,2,0,735.0
668,6.505784060128229,2,3,3,8,23,3.1780538303479458,1,0,2,3,2,3,5,2,1,0,1025.0
1162,7.0587581525186645,1,2,0,2,42,3.7612001156935624,1,1,0,2,0,2,16,8,14,0,1785.0
214,5.3706380281276624,1,4,4,4,47,3.871201010907891,1,0,2,2,5,7,12,10,1,0,368.0
1178,7.072421900537371,2,3,2,8,7,2.0794415416798357,1,0,1,2,0,7,19,5,1,0,1774.0
492,6.20050917404269,0,2,2,2,27,3.332204510175204,1,0,0,2,6,7,16,8,3,0,765.0
494,6.20455776256869,2,4,4,4,50,3.9318256327243257,1,1,2,0,1,0,19,7,2,0,791.0
720,6.580639137284949,0,0,6,0,7,2.0794415416798357,1,0,1,2,0,7,17,0,1,0,1087.0
1176,7.0707241072602764,0,1,0,6,35,3.58351893845611,1,0,2,0,0,5,0,0,7,0,1799.0
164,5.10594547390058,2,4,3,4,40,3.713572066704308,1,1,1,0,5,0,8,7,4,0,286.0
970,6.878326468291325,1,0,4,0,16,2.833213344056216,1,1,1,1,2,6,7,2,2,0,1471.0
124,4.8283137373023015,1,4,5,4,24,3.2188758248682006,1,1,0,4,3,4,17,13,4,0,210.0
1132,7.0326242610280065,1,2,5,2,26,3.295836866004329,1,1,2,1,5,6,13,10,2,0,1724.0
974,6.882437470997847,2,4,1,4,27,3.332204510175204,1,0,0,2,6,7,1,5,1,0,1488.0
714,6.5722825426940075,0,4,0,4,3,1.3862943611198906,1,0,0,3,3,3,15,7,3,1,1074.0
432,6.07073772800249,0,2,5,2,36,3.6109179126442243,1,1,0,1,1,6,18,14,36,1,684.0
936,6.842683282238422,0,1,5,6,14,2.70805020110221,1,1,2,4,0,4,17,5,2,0,1418.0
866,6.7650389767805414,2,1,5,6,47,3.871201010907891,1,0,2,2,5,7,8,2,1,0,1346.0
1056,6.963189985870238,0,1,6,6,0,0.0,0,1,0,0,0,0,3,2,1056,0,1584.0
560,6.329720905522696,2,0,0,0,22,3.1354942159291497,1,1,1,2,1,2,2,6,2,0,862.0
380,5.942799375126701,2,0,2,0,28,3.367295829986474,1,1,1,3,0,8,12,14,4,0,598.0
878,6.778784897685177,2,3,3,8,16,2.833213344056216,1,1,1,1,2,6,5,5,2,0,1333.0
530,6.274762021241939,2,0,5,0,42,3.7612001156935624,1,1,0,2,0,2,9,9,2,0,837.0
500,6.2166061010848646,2,0,3,0,32,3.4965075614664802,1,1,2,2,4,2,13,6,4,0,782.0
506,6.2285110035911835,2,1,2,6,41,3.7376696182833684,1,0,2,1,6,1,12,4,1,0,800.0
588,6.3784261836515865,0,3,0,8,3,1.3862943611198906,1,0,0,3,3,3,7,3,3,1,885.0
1168,7.063903961472068,1,3,6,8,26,3.295836866004329,1,1,2,1,5,6,4,19,2,0,1778.0
414,6.028278520230698,0,4,1,4,5,1.791759469228055,1,0,2,0,5,5,6,6,1,0,626.0
1062,6.968850378341948,0,2,5,2,22,3.1354942159291497,1,1,1,2,1,2,19,17,2,0,1615.0
266,5.58724865840025,2,1,0,6,5,1.791759469228055,1,0,2,0,5,5,15,2,1,0,404.0
1186,7.079184394609668,1,1,3,6,20,3.044522437723423,1,1,2,0,6,0,5,12,2,0,1799.0
740,6.608000625296087,2,0,5,0,36,3.6109179126442243,1,1,0,1,1,6,18,18,4,0,1146.0
1024,6.932447891572509,1,4,2,4,41,3.7376696182833684,1,0,2,1,6,1,10,7,1,0,1577.0
154,5.043425116919247,1,4,0,4,5,1.791759469228055,1,0,2,0,5,5,17,7,1,0,236.0
922,6.827629234502852,1,2,5,2,1,0.6931471805599453,1,0,1,1,1,1,13,0,1,1,1384.0
872,6.771935555839602,2,2,4,2,14,2.70805020110221,1,1,2,4,0,4,15,15,2,0,1322.0
486,6.18826412308259,0,1,3,6,28,3.367295829986474,1,1,1,3,0,8,14,14,2,0,757.0
172,5.153291594497779,1,2,4,2,48,3.8918202981106265,1,1,0,3,6,8,2,8,4,0,306.0
842,6.736966958001855,2,2,2,2,40,3.713572066704308,1,1,1,0,5,0,12,14,2,0,1303.0
584,6.371611847231857,2,4,3,4,12,2.5649493574615367,1,1,0,2,5,2,16,18,4,0,888.0
980,6.8885724595653635,2,0,0,0,19,2.995732273553991,1,0,1,4,5,9,18,16,1,0,1489.0
936,6.842683282238422,0,1,5,6,47,3.871201010907891,1,0,2,2,5,7,7,16,1,0,1451.0
134,4.90527477843843,2,4,1,4,3,1.3862943611198906,1,0,0,3,3,3,9,12,1,0,204.0
1110,7.01301578963963,0,0,4,0,9,2.302585092994046,1,0,0,4,2,9,9,1,3,0,1674.0
258,5.556828061699537,0,3,6,8,34,3.5553480614894135,1,1,1,4,6,4,7,3,2,0,421.0
144,4.976733742420574,0,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,16,0,4,1,220.0
1094,6.9985096422506015,2,4,2,4,29,3.4011973816621555,1,0,2,4,1,9,3,19,1,0,1670.0
458,6.129050210060545,2,3,3,8,3,1.3862943611198906,1,0,0,3,3,3,1,11,1,0,690.0
234,5.459585514144159,0,4,3,4,13,2.6390573296152584,1,0,1,3,6,3,15,3,13,1,364.0
398,5.988961416889864,2,3,6,8,22,3.1354942159291497,1,1,1,2,1,2,1,2,2,0,619.0
104,4.653960350157523,2,4,6,4,39,3.6888794541139363,1,0,0,4,4,9,17,19,13,0,195.0
836,6.729824070489475,2,1,3,6,43,3.784189633918261,1,0,1,3,1,3,18,1,1,0,1297.0
1050,6.957497370876951,0,0,0,0,17,2.8903717578961645,1,0,2,2,3,7,7,12,1,0,1592.0
116,4.762173934797756,2,1,4,6,26,3.295836866004329,1,1,2,1,5,6,11,19,2,0,200.0
1150,7.048386408721883,1,0,2,0,26,3.295836866004329,1,1,2,1,5,6,18,8,2,0,1751.0
942,6.849066282633458,0,2,4,2,3,1.3862943611198906,1,0,0,3,3,3,4,7,3,1,1416.0
1118,7.020190708311925,2,3,5,8,28,3.367295829986474,1,1,1,3,0,8,19,9,2,0,1705.0
724,6.586171654854675,1,4,3,4,24,3.2188758248682006,1,1,0,4,3,4,17,8,4,0,1110.0
782,6.663132695990803,2,2,5,2,10,2.3978952727983707,1,1,1,0,3,0,6,7,2,0,1183.0
506,6.2285110035911835,2,1,2,6,38,3.6635616461296463,1,1,2,3,3,8,13,1,2,0,797.0
388,5.963579343618446,1,3,3,8,7,2.0794415416798357,1,0,1,2,0,7,11,6,1,0,589.0
896,6.799055862058796,2,1,0,6,21,3.091042453358316,1,0,0,1,0,1,13,3,7,0,1365.0
1110,7.01301578963963,0,0,4,0,6,1.9459101490553132,1,1,0,1,6,6,8,3,6,1,1671.0
706,6.561030665896573,1,1,6,6,48,3.8918202981106265,1,1,0,3,6,8,8,0,2,0,1107.0
1014,6.922643891475888,0,4,6,4,22,3.1354942159291497,1,1,1,2,1,2,6,1,2,0,1543.0
1120,7.02197642307216,1,0,0,0,22,3.1354942159291497,1,1,1,2,1,2,1,11,2,0,1702.0
940,6.846943139585379,1,0,2,0,4,1.6094379124341003,1,1,1,4,4,4,15,3,4,1,1414.0
522,6.259581464064923,0,2,4,2,4,1.6094379124341003,1,1,1,4,4,4,3,9,2,0,787.0
558,6.326149473155099,0,3,5,8,41,3.7376696182833684,1,0,2,1,6,1,11,6,1,0,878.0
996,6.904750769961838,0,1,2,6,46,3.8501476017100584,1,1,1,1,4,6,16,12,2,0,1540.0
1110,7.01301578963963,0,0,4,0,8,2.1972245773362196,1,1,2,3,1,8,10,12,2,0,1673.0
226,5.424950017481403,1,1,2,6,44,3.8066624897703196,1,1,2,4,2,4,6,15,2,0,383.0
238,5.476463551931511,1,3,0,8,8,2.1972245773362196,1,1,2,3,1,8,13,4,2,0,365.0
118,4.77912349311153,1,3,6,8,33,3.5263605246161616,1,0,0,3,5,3,11,17,1,0,210.0
500,6.2166061010848646,2,0,3,0,4,1.6094379124341003,1,1,1,4,4,4,13,10,4,1,754.0
816,6.705639094860003,0,1,4,6,45,3.828641396489095,1,0,0,0,3,5,13,7,3,0,1269.0
1094,6.9985096422506015,2,4,2,4,49,3.912023005428146,1,0,1,4,0,9,10,2,1,0,1690.0
992,6.900730664045173,2,2,5,2,16,2.833213344056216,1,1,1,1,2,6,17,3,16,1,1504.0
138,4.9344739331306915,0,3,5,8,35,3.58351893845611,1,0,2,0,0,5,17,8,1,0,242.0
804,6.690842277418564,0,4,6,4,48,3.8918202981106265,1,1,0,3,6,8,14,18,12,0,1254.0
242,5.493061443340548,2,2,4,2,16,2.833213344056216,1,1,1,1,2,6,11,11,2,0,379.0
954,6.86171134048073,0,4,2,4,45,3.828641396489095,1,0,0,0,3,5,19,5,9,0,1476.0
318,5.765191102784844,0,3,3,8,12,2.5649493574615367,1,1,0,2,5,2,13,19,6,0,489.0
442,6.093569770045136,1,2,1,2,33,3.5263605246161616,1,0,0,3,5,3,17,9,1,0,696.0
228,5.43372200355424,0,3,4,8,25,3.258096538021482,1,0,1,0,4,5,17,1,1,0,367.0
1050,6.957497370876951,0,0,0,0,8,2.1972245773362196,1,1,2,3,1,8,14,16,2,0,1583.0
748,6.618738983517219,1,3,6,8,31,3.4657359027997265,1,0,1,1,3,1,6,13,1,0,1153.0
544,6.300785794663244,1,4,5,4,24,3.2188758248682006,1,1,0,4,3,4,2,11,8,0,840.0
1002,6.910750787961936,0,2,1,2,49,3.912023005428146,1,0,1,4,0,9,11,18,1,0,1552.0
612,6.418364935936212,0,2,3,2,3,1.3862943611198906,1,0,0,3,3,3,3,9,3,1,921.0
242,5.493061443340548,2,2,4,2,19,2.995732273553991,1,0,1,4,5,9,6,5,1,0,382.0
588,6.3784261836515865,0,3,0,8,23,3.1780538303479458,1,0,2,3,2,3,11,19,1,0,905.0
216,5.37989735354046,0,1,6,6,34,3.5553480614894135,1,1,1,4,6,4,2,11,2,0,358.0
716,6.57507584059962,2,1,2,6,36,3.6109179126442243,1,1,0,1,1,6,3,13,4,0,1110.0
300,5.707110264748875,0,0,6,0,27,3.332204510175204,1,0,0,2,6,7,4,2,3,0,477.0
286,5.659482215759621,1,1,6,6,43,3.784189633918261,1,0,1,3,1,3,2,16,1,0,472.0
672,6.511745329644728,0,2,0,2,48,3.8918202981106265,1,1,0,3,6,8,9,7,48,1,1056.0
324,5.783825182329737,0,4,2,4,48,3.8918202981106265,1,1,0,3,6,8,11,14,12,0,534.0
460,6.133398042996649,1,0,5,0,10,2.3978952727983707,1,1,1,0,3,0,13,6,10,1,700.0
308,5.733341276897746,2,3,0,8,35,3.58351893845611,1,0,2,0,0,5,12,4,7,0,497.0
380,5.942799375126701,2,0,2,0,10,2.3978952727983707,1,1,1,0,3,0,10,15,10,1,580.0
608,6.411818267709897,2,3,6,8,14,2.70805020110221,1,1,2,4,0,4,3,2,2,0,926.0
320,5.771441123130016,2,0,5,0,28,3.367295829986474,1,1,1,3,0,8,13,8,4,0,508.0
930,6.836259277277067,0,0,6,0,28,3.367295829986474,1,1,1,3,0,8,0,16,2,0,1423.0
512,6.240275845170769,2,2,1,2,32,3.4965075614664802,1,1,2,2,4,2,4,13,32,1,800.0
708,6.5638555265321274,0,3,1,8,17,2.8903717578961645,1,0,2,2,3,7,8,4,1,0,1079.0
774,6.652863029353347,0,4,4,4,47,3.871201010907891,1,0,2,2,5,7,15,7,1,0,1208.0
910,6.814542897259958,1,0,0,0,34,3.5553480614894135,1,1,1,4,6,4,2,9,2,0,1399.0
560,6.329720905522696,2,0,0,0,23,3.1780538303479458,1,0,2,3,2,3,16,17,1,0,863.0
948,6.855408798609928,0,3,3,8,22,3.1354942159291497,1,1,1,2,1,2,11,0,2,0,1444.0
1144,7.0431599159883405,1,4,3,4,40,3.713572066704308,1,1,1,0,5,0,8,8,8,0,1756.0
760,6.634633357861686,1,0,4,0,25,3.258096538021482,1,0,1,0,4,5,5,0,5,0,1165.0
494,6.20455776256869,2,4,4,4,28,3.367295829986474,1,1,1,3,0,8,2,6,2,0,769.0
572,6.35088571671474,2,2,5,2,32,3.4965075614664802,1,1,2,2,4,2,14,6,4,0,890.0
1152,7.050122520269059,0,2,4,2,1,0.6931471805599453,1,0,1,1,1,1,19,2,1,1,1729.0
1152,7.050122520269059,0,2,4,2,8,2.1972245773362196,1,1,2,3,1,8,10,18,8,1,1736.0
226,5.424950017481403,1,1,2,6,32,3.4965075614664802,1,1,2,2,4,2,10,4,2,0,371.0
508,6.2324480165505225,1,3,4,8,28,3.367295829986474,1,1,1,3,0,8,1,18,4,0,790.0
422,6.0473721790462776,2,2,2,2,32,3.4965075614664802,1,1,2,2,4,2,3,18,2,0,665.0
236,5.4680601411351315,2,1,5,6,31,3.4657359027997265,1,0,1,1,3,1,11,2,1,0,385.0
346,5.849324779946859,1,1,3,6,33,3.5263605246161616,1,0,0,3,5,3,6,16,1,0,552.0
174,5.1647859739235145,0,4,6,4,27,3.332204510175204,1,0,0,2,6,7,8,0,3,0,288.0
728,6.591673732008658,2,3,0,8,24,3.2188758248682006,1,1,0,4,3,4,6,6,8,0,1116.0
472,6.159095388491933,1,2,3,2,46,3.8501476017100584,1,1,1,1,4,6,3,10,2,0,754.0
500,6.2166061010848646,2,0,3,0,43,3.784189633918261,1,0,1,3,1,3,0,9,1,0,793.0
828,6.720220155135295,0,3,2,8,18,2.9444389791664403,1,1,0,3,4,8,1,0,18,1,1260.0
304,5.720311776607412,1,4,3,4,1,0.6931471805599453,1,0,1,1,1,1,18,11,1,1,457.0
172,5.153291594497779,1,2,4,2,45,3.828641396489095,1,0,0,0,3,5,7,12,1,0,303.0
1156,7.053585727193677,1,1,1,6,45,3.828641396489095,1,0,0,0,3,5,9,1,1,0,1779.0
784,6.665683717782408,1,4,0,4,9,2.302585092994046,1,0,0,4,2,9,11,9,1,0,1185.0
174,5.1647859739235145,0,4,6,4,41,3.7376696182833684,1,0,2,1,6,1,10,5,1,0,302.0
364,5.8998973535824915,1,4,0,4,42,3.7612001156935624,1,1,0,2,0,2,17,17,14,0,588.0
