slot_name_a,slot_name_b,slot_a_yesterday,slot_a_yesterday_abs_log1p,slot_a_yesterday_is_even,slot_a_yesterday_mod3,slot_a_yesterday_mod5,slot_a_yesterday_mod7,slot_a_yesterday_mod10,slot_b_yesterday,slot_b_yesterday_abs_log1p,slot_b_yesterday_is_even,slot_b_yesterday_mod3,slot_b_yesterday_mod5,slot_b_yesterday_mod7,slot_b_yesterday_mod10,slot_delta,slot_delta_abs_log1p,slot_delta_is_even,slot_delta_mod3,slot_delta_mod5,slot_delta_mod7,slot_delta_mod10,gcd_all,n_multiple_pairs,y
0,12,65,4.189654742026425,0,2,0,2,5,76,4.343805421853684,1,1,1,6,6,8,2.1972245773362196,1,2,3,1,8,1,0,73.0
6,3,16,2.833213344056216,1,1,1,2,6,23,3.1780538303479458,0,2,3,2,3,7,2.0794415416798357,0,1,2,0,7,1,0,23.0
12,2,16,2.833213344056216,1,1,1,2,6,72,4.290459441148391,1,0,2,2,2,13,2.6390573296152584,0,1,3,6,3,1,0,29.0
8,3,45,3.828641396489095,0,0,0,3,5,20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,1,47.0
1,0,15,2.772588722239781,0,0,0,1,5,55,4.02535169073515,0,1,0,6,5,16,2.833213344056216,1,1,1,2,6,1,0,31.0
14,5,39,3.6888794541139363,0,0,4,4,9,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,1,1,49.0
3,0,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,2,24.0
4,2,17,2.8903717578961645,0,2,2,3,7,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,0,25.0
0,5,75,4.330733340286331,0,0,0,5,5,64,4.174387269895637,1,1,4,1,4,6,1.9459101490553132,1,0,1,6,6,1,0,81.0
1,5,76,4.343805421853684,1,1,1,6,6,14,2.70805020110221,1,2,4,0,4,13,2.6390573296152584,0,1,3,6,3,1,0,89.0
5,11,71,4.276666119016055,0,2,1,1,1,44,3.8066624897703196,1,2,4,2,4,9,2.302585092994046,0,0,4,2,9,1,0,80.0
13,8,23,3.1780538303479458,0,2,3,2,3,44,3.8066624897703196,1,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,1,0,31.0
10,8,65,4.189654742026425,0,2,0,2,5,57,4.060443010546419,0,0,2,1,7,19,2.995732273553991,0,1,4,5,9,1,1,84.0
1,2,78,4.3694478524670215,1,0,3,1,8,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,1,85.0
7,7,48,3.8918202981106265,1,0,3,6,8,45,3.828641396489095,0,0,0,3,5,11,2.4849066497880004,0,2,1,4,1,1,0,59.0
1,6,73,4.30406509320417,0,1,3,3,3,76,4.343805421853684,1,1,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,1,77.0
11,0,20,3.044522437723423,1,2,0,6,0,33,3.5263605246161616,0,0,3,5,3,20,3.044522437723423,1,2,0,6,0,1,1,40.0
5,0,20,3.044522437723423,1,2,0,6,0,18,2.9444389791664403,1,0,3,4,8,21,3.091042453358316,0,0,1,0,1,1,0,41.0
2,0,34,3.5553480614894135,1,1,4,6,4,11,2.4849066497880004,0,2,1,4,1,22,3.1354942159291497,1,1,2,1,2,1,1,56.0
5,12,32,3.4965075614664802,1,2,2,4,2,46,3.8501476017100584,1,1,1,4,6,18,2.9444389791664403,1,0,3,4,8,2,0,50.0
6,13,49,3.912023005428146,0,1,4,0,9,79,4.382026634673881,0,1,4,2,9,14,2.70805020110221,1,2,4,0,4,1,0,63.0
10,5,80,4.394449154672439,1,2,0,3,0,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,1,0,103.0
13,4,59,4.0943445622221,0,2,4,3,9,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,1,0,69.0
0,9,72,4.290459441148391,1,0,2,2,2,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,3,1,78.0
0,0,22,3.1354942159291497,1,1,2,1,2,11,2.4849066497880004,0,2,1,4,1,21,3.091042453358316,0,0,1,0,1,1,1,43.0
2,3,3,1.3862943611198906,0,0,3,3,3,61,4.127134385045092,0,1,1,5,1,14,2.70805020110221,1,2,4,0,4,1,0,17.0
5,2,41,3.7376696182833684,0,2,1,6,1,40,3.713572066704308,1,1,0,5,0,24,3.2188758248682006,1,0,4,3,4,1,0,65.0
1,11,28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,1,0,34.0
9,11,73,4.30406509320417,0,1,3,3,3,27,3.332204510175204,0,0,2,6,7,14,2.70805020110221,1,2,4,0,4,1,0,87.0
5,0,19,2.995732273553991,0,1,4,5,9,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,1,0,30.0
4,3,78,4.3694478524670215,1,0,3,1,8,19,2.995732273553991,0,1,4,5,9,18,2.9444389791664403,1,0,3,4,8,1,0,96.0
11,9,56,4.04305126783455,1,2,1,0,6,54,4.007333185232471,1,0,4,5,4,8,2.1972245773362196,1,2,3,1,8,2,1,64.0
10,12,33,3.5263605246161616,0,0,3,5,3,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,1,0,39.0
14,11,47,3.871201010907891,0,2,2,5,7,26,3.295836866004329,1,2,1,5,6,24,3.2188758248682006,1,0,4,3,4,1,0,71.0
7,12,38,3.6635616461296463,1,2,3,3,8,47,3.871201010907891,0,2,2,5,7,5,1.791759469228055,0,2,0,5,5,1,0,43.0
11,12,17,2.8903717578961645,0,2,2,3,7,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,1,0,22.0
6,12,54,4.007333185232471,1,0,4,5,4,13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,0,6,0,1,0,74.0
14,7,52,3.970291913552122,1,1,2,3,2,56,4.04305126783455,1,2,1,0,6,21,3.091042453358316,0,0,1,0,1,1,0,73.0
13,6,56,4.04305126783455,1,2,1,0,6,78,4.3694478524670215,1,0,3,1,8,15,2.772588722239781,0,0,0,1,5,1,0,71.0
4,12,41,3.7376696182833684,0,2,1,6,1,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,4,4,4,1,1,45.0
5,2,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,19,2.995732273553991,0,1,4,5,9,1,1,26.0
9,8,49,3.912023005428146,0,1,4,0,9,24,3.2188758248682006,1,0,4,3,4,21,3.091042453358316,0,0,1,0,1,1,0,70.0
4,5,39,3.6888794541139363,0,0,4,4,9,26,3.295836866004329,1,2,1,5,6,19,2.995732273553991,0,1,4,5,9,1,0,58.0
14,6,43,3.784189633918261,0,1,3,1,3,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,1,0,53.0
2,0,14,2.70805020110221,1,2,4,0,4,72,4.290459441148391,1,0,2,2,2,22,3.1354942159291497,1,1,2,1,2,2,0,36.0
14,6,62,4.143134726391533,1,2,2,6,2,67,4.219507705176107,0,1,2,4,7,15,2.772588722239781,0,0,0,1,5,1,0,77.0
12,11,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,12,2.5649493574615367,1,0,2,5,2,3,1,18.0
4,5,61,4.127134385045092,0,1,1,5,1,47,3.871201010907891,0,2,2,5,7,20,3.044522437723423,1,2,0,6,0,1,0,81.0
7,6,78,4.3694478524670215,1,0,3,1,8,57,4.060443010546419,0,0,2,1,7,10,2.3978952727983707,1,1,0,3,0,1,0,88.0
1,13,6,1.9459101490553132,1,0,1,6,6,77,4.356708826689592,0,2,2,0,7,25,3.258096538021482,0,1,0,4,5,1,0,31.0
7,1,71,4.276666119016055,0,2,1,1,1,14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,1,0,87.0
1,4,70,4.2626798770413155,1,1,0,0,0,8,2.1972245773362196,1,2,3,1,8,21,3.091042453358316,0,0,1,0,1,1,0,91.0
3,14,56,4.04305126783455,1,2,1,0,6,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,4,2,60.0
4,6,51,3.9512437185814275,0,0,1,2,1,74,4.31748811353631,1,2,4,4,4,15,2.772588722239781,0,0,0,1,5,1,0,66.0
0,0,61,4.127134385045092,0,1,1,5,1,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,1,0,68.0
2,12,63,4.1588830833596715,0,0,3,0,3,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,1,65.0
9,13,35,3.58351893845611,0,2,0,0,5,21,3.091042453358316,0,0,1,0,1,15,2.772588722239781,0,0,0,1,5,1,0,50.0
9,4,58,4.07753744390572,1,1,3,2,8,46,3.8501476017100584,1,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,1,0,61.0
11,2,37,3.6375861597263857,0,1,2,2,7,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,1,1,39.0
6,4,72,4.290459441148391,1,0,2,2,2,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,2,1,88.0
4,3,77,4.356708826689592,0,2,2,0,7,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,1,81.0
1,9,28,3.367295829986474,1,1,3,0,8,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,1,1,32.0
2,0,36,3.6109179126442243,1,0,1,1,6,23,3.1780538303479458,0,2,3,2,3,19,2.995732273553991,0,1,4,5,9,1,0,55.0
14,12,50,3.9318256327243257,1,2,0,1,0,23,3.1780538303479458,0,2,3,2,3,18,2.9444389791664403,1,0,3,4,8,1,0,68.0
7,12,67,4.219507705176107,0,1,2,4,7,20,3.044522437723423,1,2,0,6,0,24,3.2188758248682006,1,0,4,3,4,1,0,91.0
12,14,31,3.4657359027997265,0,1,1,3,1,71,4.276666119016055,0,2,1,1,1,12,2.5649493574615367,1,0,2,5,2,1,0,43.0
6,5,11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,1,0,26.0
14,5,58,4.07753744390572,1,1,3,2,8,46,3.8501476017100584,1,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,1,0,61.0
1,7,8,2.1972245773362196,1,2,3,1,8,62,4.143134726391533,1,2,2,6,2,8,2.1972245773362196,1,2,3,1,8,2,1,16.0
13,8,72,4.290459441148391,1,0,2,2,2,20,3.044522437723423,1,2,0,6,0,24,3.2188758248682006,1,0,4,3,4,4,1,96.0
2,5,49,3.912023005428146,0,1,4,0,9,59,4.0943445622221,0,2,4,3,9,7,2.0794415416798357,0,1,2,0,7,1,1,56.0
2,11,22,3.1354942159291497,1,1,2,1,2,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,0,2,0,5,5,1,0,27.0
12,5,51,3.9512437185814275,0,0,1,2,1,72,4.290459441148391,1,0,2,2,2,19,2.995732273553991,0,1,4,5,9,1,0,70.0
4,2,63,4.1588830833596715,0,0,3,0,3,39,3.6888794541139363,0,0,4,4,9,23,3.1780538303479458,0,2,3,2,3,1,0,86.0
7,7,64,4.174387269895637,1,1,4,1,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,2,65.0
8,8,53,3.9889840465642745,0,2,3,4,3,76,4.343805421853684,1,1,1,6,6,17,2.8903717578961645,0,2,2,3,7,1,0,70.0
0,7,21,3.091042453358316,0,0,1,0,1,58,4.07753744390572,1,1,3,2,8,3,1.3862943611198906,0,0,3,3,3,1,1,24.0
10,14,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,17,2.8903717578961645,0,2,2,3,7,1,0,27.0
14,7,61,4.127134385045092,0,1,1,5,1,11,2.4849066497880004,0,2,1,4,1,22,3.1354942159291497,1,1,2,1,2,1,1,83.0
11,13,71,4.276666119016055,0,2,1,1,1,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0,74.0
4,4,39,3.6888794541139363,0,0,4,4,9,44,3.8066624897703196,1,2,4,2,4,17,2.8903717578961645,0,2,2,3,7,1,0,56.0
3,8,56,4.04305126783455,1,2,1,0,6,79,4.382026634673881,0,1,4,2,9,13,2.6390573296152584,0,1,3,6,3,1,0,69.0
10,3,25,3.258096538021482,0,1,0,4,5,27,3.332204510175204,0,0,2,6,7,14,2.70805020110221,1,2,4,0,4,1,0,39.0
8,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,2,1,22.0
5,4,44,3.8066624897703196,1,2,4,2,4,15,2.772588722239781,0,0,0,1,5,24,3.2188758248682006,1,0,4,3,4,1,0,68.0
4,2,9,2.302585092994046,0,0,4,2,9,78,4.3694478524670215,1,0,3,1,8,16,2.833213344056216,1,1,1,2,6,1,0,25.0
3,1,79,4.382026634673881,0,1,4,2,9,80,4.394449154672439,1,2,0,3,0,12,2.5649493574615367,1,0,2,5,2,1,0,91.0
5,12,23,3.1780538303479458,0,2,3,2,3,59,4.0943445622221,0,2,4,3,9,8,2.1972245773362196,1,2,3,1,8,1,0,31.0
14,0,14,2.70805020110221,1,2,4,0,4,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,1,0,22.0
14,9,76,4.343805421853684,1,1,1,6,6,54,4.007333185232471,1,0,4,5,4,18,2.9444389791664403,1,0,3,4,8,2,1,94.0
5,13,47,3.871201010907891,0,2,2,5,7,73,4.30406509320417,0,1,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0,52.0
4,1,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,2,1,42.0
1,13,45,3.828641396489095,0,0,0,3,5,16,2.833213344056216,1,1,1,2,6,25,3.258096538021482,0,1,0,4,5,1,0,70.0
7,3,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,1,1,9.0
5,7,46,3.8501476017100584,1,1,1,4,6,57,4.060443010546419,0,0,2,1,7,6,1.9459101490553132,1,0,1,6,6,1,0,52.0
3,7,77,4.356708826689592,0,2,2,0,7,29,3.4011973816621555,0,2,4,1,9,20,3.044522437723423,1,2,0,6,0,1,0,97.0
1,12,68,4.23410650459726,1,2,3,5,8,53,3.9889840465642745,0,2,3,4,3,16,2.833213344056216,1,1,1,2,6,1,0,84.0
5,9,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,2,0,36.0
5,14,31,3.4657359027997265,0,1,1,3,1,75,4.330733340286331,0,0,0,5,5,22,3.1354942159291497,1,1,2,1,2,1,0,53.0
1,2,3,1.3862943611198906,0,0,3,3,3,46,3.8501476017100584,1,1,1,4,6,20,3.044522437723423,1,2,0,6,0,1,0,23.0
3,11,26,3.295836866004329,1,2,1,5,6,51,3.9512437185814275,0,0,1,2,1,9,2.302585092994046,0,0,4,2,9,1,0,35.0
7,10,38,3.6635616461296463,1,2,3,3,8,36,3.6109179126442243,1,0,1,1,6,1,0.6931471805599453,0,1,1,1,1,1,2,39.0
13,8,69,4.248495242049359,0,0,4,6,9,18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,1,0,80.0
1,13,7,2.0794415416798357,0,1,2,0,7,35,3.58351893845611,0,2,0,0,5,16,2.833213344056216,1,1,1,2,6,1,1,23.0
4,3,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,12,2.5649493574615367,1,0,2,5,2,1,0,17.0
0,4,56,4.04305126783455,1,2,1,0,6,80,4.394449154672439,1,2,0,3,0,2,1.0986122886681098,1,2,2,2,2,2,2,58.0
10,3,71,4.276666119016055,0,2,1,1,1,61,4.127134385045092,0,1,1,5,1,24,3.2188758248682006,1,0,4,3,4,1,0,95.0
2,9,62,4.143134726391533,1,2,2,6,2,26,3.295836866004329,1,2,1,5,6,11,2.4849066497880004,0,2,1,4,1,1,0,73.0
13,7,37,3.6375861597263857,0,1,2,2,7,15,2.772588722239781,0,0,0,1,5,13,2.6390573296152584,0,1,3,6,3,1,0,50.0
12,13,14,2.70805020110221,1,2,4,0,4,7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,1,1,38.0
2,1,28,3.367295829986474,1,1,3,0,8,57,4.060443010546419,0,0,2,1,7,21,3.091042453358316,0,0,1,0,1,1,0,49.0
3,8,33,3.5263605246161616,0,0,3,5,3,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,1,3,34.0
5,6,71,4.276666119016055,0,2,1,1,1,62,4.143134726391533,1,2,2,6,2,9,2.302585092994046,0,0,4,2,9,1,0,80.0
14,9,32,3.4965075614664802,1,2,2,4,2,26,3.295836866004329,1,2,1,5,6,18,2.9444389791664403,1,0,3,4,8,2,0,50.0
11,10,69,4.248495242049359,0,0,4,6,9,15,2.772588722239781,0,0,0,1,5,8,2.1972245773362196,1,2,3,1,8,1,0,77.0
4,7,50,3.9318256327243257,1,2,0,1,0,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,5,2,55.0
7,9,52,3.970291913552122,1,1,2,3,2,69,4.248495242049359,0,0,4,6,9,9,2.302585092994046,0,0,4,2,9,1,0,61.0
8,9,65,4.189654742026425,0,2,0,2,5,20,3.044522437723423,1,2,0,6,0,9,2.302585092994046,0,0,4,2,9,1,0,74.0
13,4,58,4.07753744390572,1,1,3,2,8,63,4.1588830833596715,0,0,3,0,3,18,2.9444389791664403,1,0,3,4,8,1,0,76.0
13,13,75,4.330733340286331,0,0,0,5,5,29,3.4011973816621555,0,2,4,1,9,11,2.4849066497880004,0,2,1,4,1,1,0,86.0
9,13,42,3.7612001156935624,1,0,2,0,2,29,3.4011973816621555,0,2,4,1,9,14,2.70805020110221,1,2,4,0,4,1,1,56.0
0,0,15,2.772588722239781,0,0,0,1,5,66,4.204692619390966,1,0,1,3,6,12,2.5649493574615367,1,0,2,5,2,3,0,27.0
8,1,49,3.912023005428146,0,1,4,0,9,52,3.970291913552122,1,1,2,3,2,18,2.9444389791664403,1,0,3,4,8,1,0,67.0
8,2,58,4.07753744390572,1,1,3,2,8,65,4.189654742026425,0,2,0,2,5,5,1.791759469228055,0,2,0,5,5,1,1,63.0
3,14,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,24,3.2188758248682006,1,0,4,3,4,1,1,29.0
11,14,47,3.871201010907891,0,2,2,5,7,52,3.970291913552122,1,1,2,3,2,14,2.70805020110221,1,2,4,0,4,1,0,61.0
10,1,69,4.248495242049359,0,0,4,6,9,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,1,0,85.0
6,11,4,1.6094379124341003,1,1,4,4,4,46,3.8501476017100584,1,1,1,4,6,19,2.995732273553991,0,1,4,5,9,1,0,23.0
9,13,21,3.091042453358316,0,0,1,0,1,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,0,25.0
1,13,40,3.713572066704308,1,1,0,5,0,45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,5,1,55.0
3,11,34,3.5553480614894135,1,1,4,6,4,38,3.6635616461296463,1,2,3,3,8,5,1.791759469228055,0,2,0,5,5,1,0,39.0
7,9,72,4.290459441148391,1,0,2,2,2,19,2.995732273553991,0,1,4,5,9,23,3.1780538303479458,0,2,3,2,3,1,0,95.0
2,5,71,4.276666119016055,0,2,1,1,1,43,3.784189633918261,0,1,3,1,3,21,3.091042453358316,0,0,1,0,1,1,0,92.0
8,9,16,2.833213344056216,1,1,1,2,6,63,4.1588830833596715,0,0,3,0,3,11,2.4849066497880004,0,2,1,4,1,1,0,27.0
2,12,19,2.995732273553991,0,1,4,5,9,72,4.290459441148391,1,0,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,0,26.0
5,13,44,3.8066624897703196,1,2,4,2,4,15,2.772588722239781,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,1,0,60.0
1,0,60,4.110873864173311,1,0,0,4,0,63,4.1588830833596715,0,0,3,0,3,13,2.6390573296152584,0,1,3,6,3,1,0,73.0
5,2,46,3.8501476017100584,1,1,1,4,6,15,2.772588722239781,0,0,0,1,5,24,3.2188758248682006,1,0,4,3,4,1,0,70.0
12,11,33,3.5263605246161616,0,0,3,5,3,61,4.127134385045092,0,1,1,5,1,22,3.1354942159291497,1,1,2,1,2,1,0,55.0
4,5,54,4.007333185232471,1,0,4,5,4,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,61.0
12,6,27,3.332204510175204,0,0,2,6,7,74,4.31748811353631,1,2,4,4,4,19,2.995732273553991,0,1,4,5,9,1,0,46.0
3,1,9,2.302585092994046,0,0,4,2,9,74,4.31748811353631,1,2,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,0,13.0
13,2,46,3.8501476017100584,1,1,1,4,6,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,1,48.0
12,0,72,4.290459441148391,1,0,2,2,2,64,4.174387269895637,1,1,4,1,4,20,3.044522437723423,1,2,0,6,0,4,0,92.0
9,1,11,2.4849066497880004,0,2,1,4,1,71,4.276666119016055,0,2,1,1,1,15,2.772588722239781,0,0,0,1,5,1,0,26.0
4,5,44,3.8066624897703196,1,2,4,2,4,53,3.9889840465642745,0,2,3,4,3,2,1.0986122886681098,1,2,2,2,2,1,1,46.0
12,0,57,4.060443010546419,0,0,2,1,7,48,3.8918202981106265,1,0,3,6,8,25,3.258096538021482,0,1,0,4,5,1,0,82.0
3,0,48,3.8918202981106265,1,0,3,6,8,13,2.6390573296152584,0,1,3,6,3,14,2.70805020110221,1,2,4,0,4,1,0,62.0
9,12,41,3.7376696182833684,0,2,1,6,1,15,2.772588722239781,0,0,0,1,5,24,3.2188758248682006,1,0,4,3,4,1,0,65.0
13,6,14,2.70805020110221,1,2,4,0,4,33,3.5263605246161616,0,0,3,5,3,20,3.044522437723423,1,2,0,6,0,1,0,34.0
9,0,47,3.871201010907891,0,2,2,5,7,9,2.302585092994046,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,1,0,62.0
2,4,11,2.4849066497880004,0,2,1,4,1,73,4.30406509320417,0,1,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,2,12.0
7,13,74,4.31748811353631,1,2,4,4,4,29,3.4011973816621555,0,2,4,1,9,6,1.9459101490553132,1,0,1,6,6,1,0,80.0
8,5,40,3.713572066704308,1,1,0,5,0,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,10,1,60.0
13,8,28,3.367295829986474,1,1,3,0,8,67,4.219507705176107,0,1,2,4,7,9,2.302585092994046,0,0,4,2,9,1,0,37.0
5,8,38,3.6635616461296463,1,2,3,3,8,59,4.0943445622221,0,2,4,3,9,10,2.3978952727983707,1,1,0,3,0,1,0,48.0
14,6,71,4.276666119016055,0,2,1,1,1,66,4.204692619390966,1,0,1,3,6,9,2.302585092994046,0,0,4,2,9,1,0,80.0
10,14,72,4.290459441148391,1,0,2,2,2,75,4.330733340286331,0,0,0,5,5,24,3.2188758248682006,1,0,4,3,4,3,1,96.0
14,14,40,3.713572066704308,1,1,0,5,0,71,4.276666119016055,0,2,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,1,44.0
13,1,74,4.31748811353631,1,2,4,4,4,43,3.784189633918261,0,1,3,1,3,19,2.995732273553991,0,1,4,5,9,1,0,93.0
1,3,39,3.6888794541139363,0,0,4,4,9,80,4.394449154672439,1,2,0,3,0,18,2.9444389791664403,1,0,3,4,8,1,0,57.0
7,8,45,3.828641396489095,0,0,0,3,5,60,4.110873864173311,1,0,0,4,0,1,0.6931471805599453,0,1,1,1,1,1,2,46.0
0,6,69,4.248495242049359,0,0,4,6,9,74,4.31748811353631,1,2,4,4,4,20,3.044522437723423,1,2,0,6,0,1,0,89.0
1,5,3,1.3862943611198906,0,0,3,3,3,80,4.394449154672439,1,2,0,3,0,20,3.044522437723423,1,2,0,6,0,1,1,23.0
3,14,63,4.1588830833596715,0,0,3,0,3,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,1,0,67.0
2,10,49,3.912023005428146,0,1,4,0,9,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,0,53.0
9,1,72,4.290459441148391,1,0,2,2,2,39,3.6888794541139363,0,0,4,4,9,16,2.833213344056216,1,1,1,2,6,1,0,88.0
14,11,60,4.110873864173311,1,0,0,4,0,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,6,3,66.0
13,13,29,3.4011973816621555,0,2,4,1,9,36,3.6109179126442243,1,0,1,1,6,25,3.258096538021482,0,1,0,4,5,1,0,54.0
2,0,35,3.58351893845611,0,2,0,0,5,69,4.248495242049359,0,0,4,6,9,2,1.0986122886681098,1,2,2,2,2,1,0,37.0
1,1,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,1,0,23.0
8,10,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,2,41.0
11,7,42,3.7612001156935624,1,0,2,0,2,74,4.31748811353631,1,2,4,4,4,12,2.5649493574615367,1,0,2,5,2,2,0,54.0
1,1,59,4.0943445622221,0,2,4,3,9,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,1,0,67.0
2,14,13,2.6390573296152584,0,1,3,6,3,57,4.060443010546419,0,0,2,1,7,12,2.5649493574615367,1,0,2,5,2,1,0,25.0
13,13,29,3.4011973816621555,0,2,4,1,9,71,4.276666119016055,0,2,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,0,32.0
5,8,7,2.0794415416798357,0,1,2,0,7,51,3.9512437185814275,0,0,1,2,1,2,1.0986122886681098,1,2,2,2,2,1,0,9.0
1,7,44,3.8066624897703196,1,2,4,2,4,72,4.290459441148391,1,0,2,2,2,16,2.833213344056216,1,1,1,2,6,4,0,60.0
11,7,75,4.330733340286331,0,0,0,5,5,44,3.8066624897703196,1,2,4,2,4,25,3.258096538021482,0,1,0,4,5,1,1,100.0
4,6,6,1.9459101490553132,1,0,1,6,6,46,3.8501476017100584,1,1,1,4,6,1,0.6931471805599453,0,1,1,1,1,1,2,7.0
3,7,46,3.8501476017100584,1,1,1,4,6,56,4.04305126783455,1,2,1,0,6,23,3.1780538303479458,0,2,3,2,3,1,1,69.0
9,4,54,4.007333185232471,1,0,4,5,4,77,4.356708826689592,0,2,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,1,56.0
7,14,38,3.6635616461296463,1,2,3,3,8,20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,2,1,48.0
13,6,60,4.110873864173311,1,0,0,4,0,74,4.31748811353631,1,2,4,4,4,2,1.0986122886681098,1,2,2,2,2,2,2,62.0
2,12,63,4.1588830833596715,0,0,3,0,3,37,3.6375861597263857,0,1,2,2,7,8,2.1972245773362196,1,2,3,1,8,1,0,71.0
14,1,52,3.970291913552122,1,1,2,3,2,71,4.276666119016055,0,2,1,1,1,9,2.302585092994046,0,0,4,2,9,1,0,61.0
