slot_person_name,slot_years_ahead,slot_years_ahead_abs_log1p,slot_years_ahead_is_even,slot_years_ahead_mod3,slot_years_ahead_mod5,slot_years_ahead_mod7,slot_years_ahead_mod10,slot_future_age,slot_future_age_abs_log1p,slot_future_age_is_even,slot_future_age_mod3,slot_future_age_mod5,slot_future_age_mod7,slot_future_age_mod10,slot_k,slot_k_abs_log1p,slot_k_is_even,slot_k_mod3,slot_k_mod5,slot_k_mod7,slot_k_mod10,gcd_all,n_multiple_pairs,y
5,22,3.1354942159291497,1,1,2,1,2,82,4.418840607796598,1,1,2,5,2,6,1.9459101490553132,1,0,1,6,6,2,0,300.0
8,6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,1,7.0
3,23,3.1780538303479458,0,2,3,2,3,44,3.8066624897703196,1,2,4,2,4,2,1.0986122886681098,1,2,2,2,2,1,1,21.0
8,12,2.5649493574615367,1,0,2,5,2,53,3.9889840465642745,0,2,3,4,3,2,1.0986122886681098,1,2,2,2,2,1,1,41.0
5,4,1.6094379124341003,1,1,4,4,4,36,3.6109179126442243,1,0,1,1,6,6,1.9459101490553132,1,0,1,6,6,2,2,160.0
3,35,3.58351893845611,0,2,0,0,5,82,4.418840607796598,1,1,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,0,141.0
1,34,3.5553480614894135,1,1,4,6,4,88,4.48863636973214,1,1,3,4,8,5,1.791759469228055,0,2,0,5,5,1,0,216.0
8,13,2.6390573296152584,0,1,3,6,3,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,1,17.0
9,38,3.6635616461296463,1,2,3,3,8,73,4.30406509320417,0,1,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,35.0
9,39,3.6888794541139363,0,0,4,4,9,97,4.584967478670572,0,1,2,6,7,2,1.0986122886681098,1,2,2,2,2,1,0,58.0
2,30,3.4339872044851463,1,0,0,2,0,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,1,1,10.0
6,21,3.091042453358316,0,0,1,0,1,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,4,4,4,1,0,54.0
6,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,0,56.0
4,31,3.4657359027997265,0,1,1,3,1,68,4.23410650459726,1,2,3,5,8,4,1.6094379124341003,1,1,4,4,4,1,1,111.0
1,31,3.4657359027997265,0,1,1,3,1,74,4.31748811353631,1,2,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0,172.0
9,19,2.995732273553991,0,1,4,5,9,59,4.0943445622221,0,2,4,3,9,2,1.0986122886681098,1,2,2,2,2,1,0,40.0
6,33,3.5263605246161616,0,0,3,5,3,68,4.23410650459726,1,2,3,5,8,4,1.6094379124341003,1,1,4,4,4,1,1,105.0
9,22,3.1354942159291497,1,1,2,1,2,39,3.6888794541139363,0,0,4,4,9,2,1.0986122886681098,1,2,2,2,2,1,1,17.0
8,3,1.3862943611198906,0,0,3,3,3,61,4.127134385045092,0,1,1,5,1,5,1.791759469228055,0,2,0,5,5,1,0,232.0
1,24,3.2188758248682006,1,0,4,3,4,79,4.382026634673881,0,1,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,1,165.0
8,23,3.1780538303479458,0,2,3,2,3,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,1,0,12.0
2,20,3.044522437723423,1,2,0,6,0,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,2,1,126.0
5,7,2.0794415416798357,0,1,2,0,7,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,1,0,190.0
8,29,3.4011973816621555,0,2,4,1,9,77,4.356708826689592,0,2,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,0,240.0
7,27,3.332204510175204,0,0,2,6,7,68,4.23410650459726,1,2,3,5,8,6,1.9459101490553132,1,0,1,6,6,1,0,205.0
6,26,3.295836866004329,1,2,1,5,6,69,4.248495242049359,0,0,4,6,9,6,1.9459101490553132,1,0,1,6,6,1,0,215.0
4,28,3.367295829986474,1,1,3,0,8,69,4.248495242049359,0,0,4,6,9,3,1.3862943611198906,0,0,3,3,3,1,1,82.0
9,36,3.6109179126442243,1,0,1,1,6,95,4.564348191467836,0,2,0,4,5,4,1.6094379124341003,1,1,4,4,4,1,1,177.0
0,23,3.1780538303479458,0,2,3,2,3,42,3.7612001156935624,1,0,2,0,2,3,1.3862943611198906,0,0,3,3,3,1,1,38.0
7,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,0,34.0
5,38,3.6635616461296463,1,2,3,3,8,63,4.1588830833596715,0,0,3,0,3,4,1.6094379124341003,1,1,4,4,4,1,0,75.0
0,6,1.9459101490553132,1,0,1,6,6,56,4.04305126783455,1,2,1,0,6,5,1.791759469228055,0,2,0,5,5,1,0,200.0
1,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,6,1.9459101490553132,1,0,1,6,6,2,2,150.0
1,15,2.772588722239781,0,0,0,1,5,39,3.6888794541139363,0,0,4,4,9,6,1.9459101490553132,1,0,1,6,6,3,0,120.0
1,9,2.302585092994046,0,0,4,2,9,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,1,1,153.0
4,2,1.0986122886681098,1,2,2,2,2,58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,2,3,56.0
8,32,3.4965075614664802,1,2,2,4,2,51,3.9512437185814275,0,0,1,2,1,3,1.3862943611198906,0,0,3,3,3,1,1,38.0
6,40,3.713572066704308,1,1,0,5,0,89,4.499809670330265,0,2,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,1,49.0
1,8,2.1972245773362196,1,2,3,1,8,23,3.1780538303479458,0,2,3,2,3,5,1.791759469228055,0,2,0,5,5,1,0,60.0
7,40,3.713572066704308,1,1,0,5,0,54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,2,1,42.0
4,10,2.3978952727983707,1,1,0,3,0,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,2,0,72.0
4,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,3,9.0
8,26,3.295836866004329,1,2,1,5,6,53,3.9889840465642745,0,2,3,4,3,6,1.9459101490553132,1,0,1,6,6,1,0,135.0
9,16,2.833213344056216,1,1,1,2,6,49,3.912023005428146,0,1,4,0,9,4,1.6094379124341003,1,1,4,4,4,1,1,99.0
5,37,3.6375861597263857,0,1,2,2,7,89,4.499809670330265,0,2,4,5,9,2,1.0986122886681098,1,2,2,2,2,1,0,52.0
5,31,3.4657359027997265,0,1,1,3,1,78,4.3694478524670215,1,0,3,1,8,5,1.791759469228055,0,2,0,5,5,1,0,188.0
4,7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,1,1,53.0
3,9,2.302585092994046,0,0,4,2,9,56,4.04305126783455,1,2,1,0,6,4,1.6094379124341003,1,1,4,4,4,1,1,141.0
1,20,3.044522437723423,1,2,0,6,0,64,4.174387269895637,1,1,4,1,4,2,1.0986122886681098,1,2,2,2,2,2,2,44.0
0,5,1.791759469228055,0,2,0,5,5,41,3.7376696182833684,0,2,1,6,1,6,1.9459101490553132,1,0,1,6,6,1,0,180.0
6,20,3.044522437723423,1,2,0,6,0,78,4.3694478524670215,1,0,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,1,116.0
7,8,2.1972245773362196,1,2,3,1,8,65,4.189654742026425,0,2,0,2,5,3,1.3862943611198906,0,0,3,3,3,1,0,114.0
8,24,3.2188758248682006,1,0,4,3,4,67,4.219507705176107,0,1,2,4,7,2,1.0986122886681098,1,2,2,2,2,1,1,43.0
9,39,3.6888794541139363,0,0,4,4,9,90,4.51085950651685,1,0,0,6,0,6,1.9459101490553132,1,0,1,6,6,3,1,255.0
8,4,1.6094379124341003,1,1,4,4,4,53,3.9889840465642745,0,2,3,4,3,2,1.0986122886681098,1,2,2,2,2,1,1,49.0
8,34,3.5553480614894135,1,1,4,6,4,84,4.442651256490317,1,0,4,0,4,5,1.791759469228055,0,2,0,5,5,1,0,200.0
5,25,3.258096538021482,0,1,0,4,5,85,4.454347296253507,0,1,0,1,5,6,1.9459101490553132,1,0,1,6,6,1,0,300.0
3,7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,1,2,63.0
1,19,2.995732273553991,0,1,4,5,9,34,3.5553480614894135,1,1,4,6,4,5,1.791759469228055,0,2,0,5,5,1,0,60.0
9,39,3.6888794541139363,0,0,4,4,9,53,3.9889840465642745,0,2,3,4,3,5,1.791759469228055,0,2,0,5,5,1,0,56.0
4,22,3.1354942159291497,1,1,2,1,2,71,4.276666119016055,0,2,1,1,1,6,1.9459101490553132,1,0,1,6,6,1,0,245.0
8,3,1.3862943611198906,0,0,3,3,3,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,0,0,3,3,3,1,1,56.0
2,21,3.091042453358316,0,0,1,0,1,79,4.382026634673881,0,1,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,0,174.0
1,25,3.258096538021482,0,1,0,4,5,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,1,1,84.0
6,38,3.6635616461296463,1,2,3,3,8,77,4.356708826689592,0,2,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,0,117.0
3,27,3.332204510175204,0,0,2,6,7,59,4.0943445622221,0,2,4,3,9,4,1.6094379124341003,1,1,4,4,4,1,0,96.0
3,22,3.1354942159291497,1,1,2,1,2,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,1,1,52.0
9,19,2.995732273553991,0,1,4,5,9,62,4.143134726391533,1,2,2,6,2,2,1.0986122886681098,1,2,2,2,2,1,1,43.0
1,35,3.58351893845611,0,2,0,0,5,85,4.454347296253507,0,1,0,1,5,5,1.791759469228055,0,2,0,5,5,5,2,200.0
4,20,3.044522437723423,1,2,0,6,0,65,4.189654742026425,0,2,0,2,5,4,1.6094379124341003,1,1,4,4,4,1,1,135.0
2,19,2.995732273553991,0,1,4,5,9,79,4.382026634673881,0,1,4,2,9,5,1.791759469228055,0,2,0,5,5,1,0,240.0
6,20,3.044522437723423,1,2,0,6,0,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,0,0,3,3,3,1,0,36.0
1,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,1,1,75.0
3,19,2.995732273553991,0,1,4,5,9,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,1,0,12.0
3,34,3.5553480614894135,1,1,4,6,4,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,1,0,48.0
8,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,1,7.0
3,14,2.70805020110221,1,2,4,0,4,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,2,0,12.0
2,27,3.332204510175204,0,0,2,6,7,78,4.3694478524670215,1,0,3,1,8,3,1.3862943611198906,0,0,3,3,3,3,2,102.0
9,24,3.2188758248682006,1,0,4,3,4,76,4.343805421853684,1,1,1,6,6,5,1.791759469228055,0,2,0,5,5,1,0,208.0
3,16,2.833213344056216,1,1,1,2,6,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,1,1,19.0
0,25,3.258096538021482,0,1,0,4,5,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,1,0,24.0
8,11,2.4849066497880004,0,2,1,4,1,49,3.912023005428146,0,1,4,0,9,6,1.9459101490553132,1,0,1,6,6,1,0,190.0
4,16,2.833213344056216,1,1,1,2,6,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,1,0,55.0
9,17,2.8903717578961645,0,2,2,3,7,76,4.343805421853684,1,1,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,0,118.0
2,38,3.6635616461296463,1,2,3,3,8,68,4.23410650459726,1,2,3,5,8,2,1.0986122886681098,1,2,2,2,2,2,2,30.0
3,17,2.8903717578961645,0,2,2,3,7,28,3.367295829986474,1,1,3,0,8,5,1.791759469228055,0,2,0,5,5,1,0,44.0
9,22,3.1354942159291497,1,1,2,1,2,27,3.332204510175204,0,0,2,6,7,3,1.3862943611198906,0,0,3,3,3,1,1,10.0
2,33,3.5263605246161616,0,0,3,5,3,76,4.343805421853684,1,1,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,1,129.0
8,38,3.6635616461296463,1,2,3,3,8,93,4.543294782270004,0,0,3,2,3,6,1.9459101490553132,1,0,1,6,6,1,0,275.0
4,6,1.9459101490553132,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,1,0,40.0
8,40,3.713572066704308,1,1,0,5,0,68,4.23410650459726,1,2,3,5,8,2,1.0986122886681098,1,2,2,2,2,2,2,28.0
7,29,3.4011973816621555,0,2,4,1,9,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,1,0,130.0
6,31,3.4657359027997265,0,1,1,3,1,75,4.330733340286331,0,0,0,5,5,5,1.791759469228055,0,2,0,5,5,1,1,176.0
3,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,6,1.9459101490553132,1,0,1,6,6,6,3,180.0
5,20,3.044522437723423,1,2,0,6,0,79,4.382026634673881,0,1,4,2,9,6,1.9459101490553132,1,0,1,6,6,1,0,295.0
9,4,1.6094379124341003,1,1,4,4,4,62,4.143134726391533,1,2,2,6,2,4,1.6094379124341003,1,1,4,4,4,2,1,174.0
1,10,2.3978952727983707,1,1,0,3,0,35,3.58351893845611,0,2,0,0,5,5,1.791759469228055,0,2,0,5,5,5,2,100.0
4,9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,1,44.0
1,38,3.6635616461296463,1,2,3,3,8,55,4.02535169073515,0,1,0,6,5,3,1.3862943611198906,0,0,3,3,3,1,0,34.0
6,21,3.091042453358316,0,0,1,0,1,47,3.871201010907891,0,2,2,5,7,5,1.791759469228055,0,2,0,5,5,1,0,104.0
5,33,3.5263605246161616,0,0,3,5,3,90,4.51085950651685,1,0,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,1,57.0
5,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,2,0,60.0
1,23,3.1780538303479458,0,2,3,2,3,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,4,4,4,1,0,42.0
3,29,3.4011973816621555,0,2,4,1,9,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,1,0,25.0
0,34,3.5553480614894135,1,1,4,6,4,66,4.204692619390966,1,0,1,3,6,5,1.791759469228055,0,2,0,5,5,1,0,128.0
8,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,0,12.0
4,21,3.091042453358316,0,0,1,0,1,54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,1,0,132.0
1,8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,2,3,8.0
9,29,3.4011973816621555,0,2,4,1,9,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,1,0,80.0
6,24,3.2188758248682006,1,0,4,3,4,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,1,0,88.0
8,25,3.258096538021482,0,1,0,4,5,52,3.970291913552122,1,1,2,3,2,3,1.3862943611198906,0,0,3,3,3,1,0,54.0
5,37,3.6375861597263857,0,1,2,2,7,58,4.07753744390572,1,1,3,2,8,5,1.791759469228055,0,2,0,5,5,1,0,84.0
2,21,3.091042453358316,0,0,1,0,1,72,4.290459441148391,1,0,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,1,153.0
0,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,4,4,4,1,0,42.0
4,1,0.6931471805599453,0,1,1,1,1,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,2,68.0
8,30,3.4339872044851463,1,0,0,2,0,51,3.9512437185814275,0,0,1,2,1,2,1.0986122886681098,1,2,2,2,2,1,1,21.0
0,20,3.044522437723423,1,2,0,6,0,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,0,1,6,6,2,0,70.0
2,20,3.044522437723423,1,2,0,6,0,72,4.290459441148391,1,0,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,2,156.0
6,18,2.9444389791664403,1,0,3,4,8,50,3.9318256327243257,1,2,0,1,0,2,1.0986122886681098,1,2,2,2,2,2,2,32.0
2,29,3.4011973816621555,0,2,4,1,9,44,3.8066624897703196,1,2,4,2,4,6,1.9459101490553132,1,0,1,6,6,1,0,75.0
6,25,3.258096538021482,0,1,0,4,5,41,3.7376696182833684,0,2,1,6,1,2,1.0986122886681098,1,2,2,2,2,1,0,16.0
2,28,3.367295829986474,1,1,3,0,8,79,4.382026634673881,0,1,4,2,9,6,1.9459101490553132,1,0,1,6,6,1,0,255.0
7,27,3.332204510175204,0,0,2,6,7,85,4.454347296253507,0,1,0,1,5,5,1.791759469228055,0,2,0,5,5,1,1,232.0
2,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,1,1,13.0
6,40,3.713572066704308,1,1,0,5,0,80,4.394449154672439,1,2,0,3,0,4,1.6094379124341003,1,1,4,4,4,4,3,120.0
4,7,2.0794415416798357,0,1,2,0,7,57,4.060443010546419,0,0,2,1,7,4,1.6094379124341003,1,1,4,4,4,1,0,150.0
8,26,3.295836866004329,1,2,1,5,6,33,3.5263605246161616,0,0,3,5,3,4,1.6094379124341003,1,1,4,4,4,1,0,21.0
6,20,3.044522437723423,1,2,0,6,0,33,3.5263605246161616,0,0,3,5,3,6,1.9459101490553132,1,0,1,6,6,1,0,65.0
2,11,2.4849066497880004,0,2,1,4,1,49,3.912023005428146,0,1,4,0,9,6,1.9459101490553132,1,0,1,6,6,1,0,190.0
5,11,2.4849066497880004,0,2,1,4,1,48,3.8918202981106265,1,0,3,6,8,2,1.0986122886681098,1,2,2,2,2,1,1,37.0
7,22,3.1354942159291497,1,1,2,1,2,55,4.02535169073515,0,1,0,6,5,2,1.0986122886681098,1,2,2,2,2,1,1,33.0
5,7,2.0794415416798357,0,1,2,0,7,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,1,0,72.0
6,21,3.091042453358316,0,0,1,0,1,63,4.1588830833596715,0,0,3,0,3,4,1.6094379124341003,1,1,4,4,4,1,1,126.0
3,33,3.5263605246161616,0,0,3,5,3,37,3.6375861597263857,0,1,2,2,7,5,1.791759469228055,0,2,0,5,5,1,0,16.0
0,33,3.5263605246161616,0,0,3,5,3,47,3.871201010907891,0,2,2,5,7,4,1.6094379124341003,1,1,4,4,4,1,0,42.0
7,14,2.70805020110221,1,2,4,0,4,63,4.1588830833596715,0,0,3,0,3,5,1.791759469228055,0,2,0,5,5,1,0,196.0
5,6,1.9459101490553132,1,0,1,6,6,37,3.6375861597263857,0,1,2,2,7,2,1.0986122886681098,1,2,2,2,2,1,1,31.0
3,17,2.8903717578961645,0,2,2,3,7,32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,1,1,45.0
6,30,3.4339872044851463,1,0,0,2,0,90,4.51085950651685,1,0,0,6,0,5,1.791759469228055,0,2,0,5,5,5,3,240.0
6,38,3.6635616461296463,1,2,3,3,8,91,4.5217885770490405,0,1,1,0,1,6,1.9459101490553132,1,0,1,6,6,1,0,265.0
6,19,2.995732273553991,0,1,4,5,9,65,4.189654742026425,0,2,0,2,5,3,1.3862943611198906,0,0,3,3,3,1,0,92.0
2,24,3.2188758248682006,1,0,4,3,4,61,4.127134385045092,0,1,1,5,1,2,1.0986122886681098,1,2,2,2,2,1,1,37.0
5,27,3.332204510175204,0,0,2,6,7,86,4.465908118654584,1,2,1,2,6,5,1.791759469228055,0,2,0,5,5,1,0,236.0
1,28,3.367295829986474,1,1,3,0,8,70,4.2626798770413155,1,1,0,0,0,6,1.9459101490553132,1,0,1,6,6,2,0,210.0
0,13,2.6390573296152584,0,1,3,6,3,16,2.833213344056216,1,1,1,2,6,4,1.6094379124341003,1,1,4,4,4,1,1,9.0
7,20,3.044522437723423,1,2,0,6,0,64,4.174387269895637,1,1,4,1,4,4,1.6094379124341003,1,1,4,4,4,4,2,132.0
3,30,3.4339872044851463,1,0,0,2,0,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,5,3,120.0
4,39,3.6888794541139363,0,0,4,4,9,95,4.564348191467836,0,2,0,4,5,5,1.791759469228055,0,2,0,5,5,1,1,224.0
5,17,2.8903717578961645,0,2,2,3,7,39,3.6888794541139363,0,0,4,4,9,5,1.791759469228055,0,2,0,5,5,1,0,88.0
2,22,3.1354942159291497,1,1,2,1,2,46,3.8501476017100584,1,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,2,0,120.0
2,23,3.1780538303479458,0,2,3,2,3,65,4.189654742026425,0,2,0,2,5,6,1.9459101490553132,1,0,1,6,6,1,0,210.0
7,23,3.1780538303479458,0,2,3,2,3,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,1,1,3.0
8,20,3.044522437723423,1,2,0,6,0,37,3.6375861597263857,0,1,2,2,7,3,1.3862943611198906,0,0,3,3,3,1,0,34.0
1,38,3.6635616461296463,1,2,3,3,8,96,4.574710978503383,1,0,1,5,6,5,1.791759469228055,0,2,0,5,5,1,0,232.0
5,29,3.4011973816621555,0,2,4,1,9,43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,1,0,28.0
0,24,3.2188758248682006,1,0,4,3,4,32,3.4965075614664802,1,2,2,4,2,2,1.0986122886681098,1,2,2,2,2,2,2,8.0
1,4,1.6094379124341003,1,1,4,4,4,22,3.1354942159291497,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,2,1,54.0
1,40,3.713572066704308,1,1,0,5,0,52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,4,2,36.0
5,2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,6,1.9459101490553132,1,0,1,6,6,2,2,100.0
9,26,3.295836866004329,1,2,1,5,6,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,4,4,4,1,0,27.0
9,18,2.9444389791664403,1,0,3,4,8,57,4.060443010546419,0,0,2,1,7,5,1.791759469228055,0,2,0,5,5,1,0,156.0
6,32,3.4965075614664802,1,2,2,4,2,74,4.31748811353631,1,2,4,4,4,4,1.6094379124341003,1,1,4,4,4,2,1,126.0
1,24,3.2188758248682006,1,0,4,3,4,64,4.174387269895637,1,1,4,1,4,5,1.791759469228055,0,2,0,5,5,1,0,160.0
3,17,2.8903717578961645,0,2,2,3,7,26,3.295836866004329,1,2,1,5,6,3,1.3862943611198906,0,0,3,3,3,1,0,18.0
5,18,2.9444389791664403,1,0,3,4,8,54,4.007333185232471,1,0,4,5,4,2,1.0986122886681098,1,2,2,2,2,2,3,36.0
1,9,2.302585092994046,0,0,4,2,9,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,1,20.0
2,1,0.6931471805599453,0,1,1,1,1,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,2,12.0
2,30,3.4339872044851463,1,0,0,2,0,33,3.5263605246161616,0,0,3,5,3,6,1.9459101490553132,1,0,1,6,6,3,1,15.0
1,9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,1,1,36.0
8,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,1,2,232.0
6,9,2.302585092994046,0,0,4,2,9,46,3.8501476017100584,1,1,1,4,6,3,1.3862943611198906,0,0,3,3,3,1,1,74.0
2,20,3.044522437723423,1,2,0,6,0,32,3.4965075614664802,1,2,2,4,2,5,1.791759469228055,0,2,0,5,5,1,1,48.0
8,37,3.6375861597263857,0,1,2,2,7,44,3.8066624897703196,1,2,4,2,4,3,1.3862943611198906,0,0,3,3,3,1,0,14.0
2,18,2.9444389791664403,1,0,3,4,8,33,3.5263605246161616,0,0,3,5,3,5,1.791759469228055,0,2,0,5,5,1,0,60.0
7,24,3.2188758248682006,1,0,4,3,4,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,1,1,21.0
7,10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,1,1,3.0
3,31,3.4657359027997265,0,1,1,3,1,46,3.8501476017100584,1,1,1,4,6,5,1.791759469228055,0,2,0,5,5,1,0,60.0
2,31,3.4657359027997265,0,1,1,3,1,79,4.382026634673881,0,1,4,2,9,2,1.0986122886681098,1,2,2,2,2,1,0,48.0
5,15,2.772588722239781,0,0,0,1,5,54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,1,1,156.0
3,13,2.6390573296152584,0,1,3,6,3,26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,1,2,13.0
5,32,3.4965075614664802,1,2,2,4,2,79,4.382026634673881,0,1,4,2,9,4,1.6094379124341003,1,1,4,4,4,1,1,141.0
8,25,3.258096538021482,0,1,0,4,5,34,3.5553480614894135,1,1,4,6,4,2,1.0986122886681098,1,2,2,2,2,1,1,9.0
1,11,2.4849066497880004,0,2,1,4,1,14,2.70805020110221,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,1,0,9.0
5,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,1,2,144.0
4,18,2.9444389791664403,1,0,3,4,8,66,4.204692619390966,1,0,1,3,6,5,1.791759469228055,0,2,0,5,5,1,0,192.0
7,22,3.1354942159291497,1,1,2,1,2,47,3.871201010907891,0,2,2,5,7,2,1.0986122886681098,1,2,2,2,2,1,1,25.0
5,39,3.6888794541139363,0,0,4,4,9,46,3.8501476017100584,1,1,1,4,6,6,1.9459101490553132,1,0,1,6,6,1,0,35.0
9,18,2.9444389791664403,1,0,3,4,8,66,4.204692619390966,1,0,1,3,6,4,1.6094379124341003,1,1,4,4,4,2,0,144.0
7,12,2.5649493574615367,1,0,2,5,2,69,4.248495242049359,0,0,4,6,9,3,1.3862943611198906,0,0,3,3,3,3,2,114.0
4,25,3.258096538021482,0,1,0,4,5,82,4.418840607796598,1,1,2,5,2,3,1.3862943611198906,0,0,3,3,3,1,0,114.0
0,35,3.58351893845611,0,2,0,0,5,70,4.2626798770413155,1,1,0,0,0,6,1.9459101490553132,1,0,1,6,6,1,1,175.0
