slot_name_r,slot_name_m,slot_name_a,slot_s_r,slot_s_r_abs_log1p,slot_s_r_is_even,slot_s_r_mod3,slot_s_r_mod5,slot_s_r_mod7,slot_s_r_mod10,slot_diff_m,slot_diff_m_abs_log1p,slot_diff_m_is_even,slot_diff_m_mod3,slot_diff_m_mod5,slot_diff_m_mod7,slot_diff_m_mod10,slot_diff_a,slot_diff_a_abs_log1p,slot_diff_a_is_even,slot_diff_a_mod3,slot_diff_a_mod5,slot_diff_a_mod7,slot_diff_a_mod10,slot_item_plural,slot_context,gcd_all,n_multiple_pairs,y
21,11,19,36,3.6109179126442243,1,0,1,1,6,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,7,5,2,1,92.0
24,8,28,48,3.8918202981106265,1,0,3,6,8,32,3.4965075614664802,1,2,2,4,2,46,3.8501476017100584,1,1,1,4,6,9,4,2,0,66.0
0,8,21,174,5.1647859739235145,1,0,4,6,4,60,4.110873864173311,1,0,0,4,0,173,5.159055299214529,0,2,3,5,3,4,0,1,0,289.0
14,27,9,62,4.143134726391533,1,2,2,6,2,39,3.6888794541139363,0,0,4,4,9,14,2.70805020110221,1,2,4,0,4,3,2,1,0,133.0
6,2,0,123,4.820281565605037,0,0,3,4,3,66,4.204692619390966,1,0,1,3,6,121,4.804021044733257,0,1,1,2,1,2,1,1,0,182.0
20,2,7,48,3.8918202981106265,1,0,3,6,8,39,3.6888794541139363,0,0,4,4,9,12,2.5649493574615367,1,0,2,5,2,10,8,3,1,93.0
24,24,6,116,4.762173934797756,1,2,1,4,6,65,4.189654742026425,0,2,0,2,5,80,4.394449154672439,1,2,0,3,0,4,3,1,0,203.0
26,19,4,141,4.955827057601261,0,0,1,1,1,78,4.3694478524670215,1,0,3,1,8,41,3.7376696182833684,0,2,1,6,1,10,4,1,0,304.0
11,12,28,128,4.859812404361672,1,2,3,2,8,11,2.4849066497880004,0,2,1,4,1,107,4.68213122712422,0,2,2,2,7,3,7,1,0,266.0
0,22,17,46,3.8501476017100584,1,1,1,4,6,10,2.3978952727983707,1,1,0,3,0,26,3.295836866004329,1,2,1,5,6,4,0,2,0,102.0
12,9,11,52,3.970291913552122,1,1,2,3,2,43,3.784189633918261,0,1,3,1,3,33,3.5263605246161616,0,0,3,5,3,7,1,1,0,80.0
8,28,10,51,3.9512437185814275,0,0,1,2,1,41,3.7376696182833684,0,2,1,6,1,27,3.332204510175204,0,0,2,6,7,5,6,1,0,85.0
9,20,13,126,4.844187086458591,1,0,1,0,6,84,4.442651256490317,1,0,4,0,4,29,3.4011973816621555,0,2,4,1,9,11,4,1,0,265.0
23,11,19,184,5.220355825078324,1,1,4,2,4,147,4.997212273764115,0,0,2,0,7,17,2.8903717578961645,0,2,2,3,7,5,1,1,0,388.0
22,23,15,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,8,0,1,0,39.0
19,19,19,68,4.23410650459726,1,2,3,5,8,51,3.9512437185814275,0,0,1,2,1,47,3.871201010907891,0,2,2,5,7,5,3,1,0,106.0
22,3,11,23,3.1780538303479458,0,2,3,2,3,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,11,5,1,0,41.0
19,13,14,48,3.8918202981106265,1,0,3,6,8,47,3.871201010907891,0,2,2,5,7,43,3.784189633918261,0,1,3,1,3,8,1,1,0,54.0
10,22,27,77,4.356708826689592,0,2,2,0,7,57,4.060443010546419,0,0,2,1,7,66,4.204692619390966,1,0,1,3,6,4,2,1,0,108.0
10,14,11,118,4.77912349311153,1,1,3,6,8,108,4.6913478822291435,1,0,3,3,8,11,2.4849066497880004,0,2,1,4,1,5,5,1,0,235.0
12,0,20,116,4.762173934797756,1,2,1,4,6,107,4.68213122712422,0,2,2,2,7,41,3.7376696182833684,0,2,1,6,1,0,6,1,0,200.0
20,17,16,138,4.9344739331306915,1,0,3,5,8,30,3.4339872044851463,1,0,0,2,0,104,4.653960350157523,1,2,4,6,4,2,0,2,0,280.0
21,2,26,62,4.143134726391533,1,2,2,6,2,32,3.4965075614664802,1,2,2,4,2,47,3.871201010907891,0,2,2,5,7,11,2,1,0,107.0
11,0,9,83,4.430816798843313,0,2,3,6,3,44,3.8066624897703196,1,2,4,2,4,53,3.9889840465642745,0,2,3,4,3,6,6,1,0,152.0
3,2,14,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,2,6,1,1,38.0
28,15,6,85,4.454347296253507,0,1,0,1,5,32,3.4965075614664802,1,2,2,4,2,48,3.8918202981106265,1,0,3,6,8,9,4,1,0,175.0
21,17,2,38,3.6635616461296463,1,2,3,3,8,10,2.3978952727983707,1,1,0,3,0,31,3.4657359027997265,0,1,1,3,1,3,2,1,0,73.0
11,2,10,85,4.454347296253507,0,1,0,1,5,9,2.302585092994046,0,0,4,2,9,40,3.713572066704308,1,1,0,5,0,0,8,1,0,206.0
19,11,21,169,5.135798437050262,0,1,4,1,9,80,4.394449154672439,1,2,0,3,0,114,4.74493212836325,1,0,4,2,4,1,2,1,0,313.0
0,11,1,99,4.605170185988092,0,0,4,1,9,37,3.6375861597263857,0,1,2,2,7,36,3.6109179126442243,1,0,1,1,6,8,9,1,0,224.0
4,15,25,109,4.700480365792417,0,1,4,4,9,49,3.912023005428146,0,1,4,0,9,87,4.477336814478207,0,0,2,3,7,1,0,1,0,191.0
1,2,26,197,5.288267030694535,0,2,2,1,7,100,4.61512051684126,1,1,0,2,0,139,4.941642422609304,0,1,4,6,9,11,8,1,0,352.0
13,24,27,178,5.187385805840755,1,1,3,3,8,85,4.454347296253507,0,1,0,1,5,64,4.174387269895637,1,1,4,1,4,3,0,1,0,385.0
25,1,27,102,4.634728988229636,1,0,2,4,2,96,4.574710978503383,1,0,1,5,6,26,3.295836866004329,1,2,1,5,6,11,1,2,0,184.0
19,27,5,41,3.7376696182833684,0,2,1,6,1,18,2.9444389791664403,1,0,3,4,8,30,3.4339872044851463,1,0,0,2,0,6,7,1,0,75.0
18,25,21,68,4.23410650459726,1,2,3,5,8,30,3.4339872044851463,1,0,0,2,0,54,4.007333185232471,1,0,4,5,4,8,9,2,0,120.0
28,17,27,135,4.912654885736052,0,0,0,2,5,38,3.6635616461296463,1,2,3,3,8,68,4.23410650459726,1,2,3,5,8,3,1,1,0,299.0
27,23,18,134,4.90527477843843,1,2,4,1,4,87,4.477336814478207,0,0,2,3,7,116,4.762173934797756,1,2,1,4,6,3,9,1,0,199.0
23,4,19,147,4.997212273764115,0,0,2,0,7,66,4.204692619390966,1,0,1,3,6,29,3.4011973816621555,0,2,4,1,9,4,7,1,0,346.0
4,16,9,114,4.74493212836325,1,0,4,2,4,93,4.543294782270004,0,0,3,2,3,85,4.454347296253507,0,1,0,1,5,2,0,1,0,164.0
18,9,11,44,3.8066624897703196,1,2,4,2,4,43,3.784189633918261,0,1,3,1,3,36,3.6109179126442243,1,0,1,1,6,7,8,1,0,53.0
13,25,26,139,4.941642422609304,0,1,4,6,9,58,4.07753744390572,1,1,3,2,8,114,4.74493212836325,1,0,4,2,4,5,4,1,0,245.0
7,22,1,53,3.9889840465642745,0,2,3,4,3,31,3.4657359027997265,0,1,1,3,1,26,3.295836866004329,1,2,1,5,6,5,4,1,0,102.0
16,15,11,68,4.23410650459726,1,2,3,5,8,63,4.1588830833596715,0,0,3,0,3,15,2.772588722239781,0,0,0,1,5,6,2,1,0,126.0
17,5,15,149,5.0106352940962555,0,2,4,2,9,134,4.90527477843843,1,2,4,1,4,107,4.68213122712422,0,2,2,2,7,0,7,1,0,206.0
17,19,28,121,4.804021044733257,0,1,1,2,1,15,2.772588722239781,0,0,0,1,5,53,3.9889840465642745,0,2,3,4,3,10,0,1,0,295.0
13,15,8,153,5.0369526024136295,0,0,3,6,3,83,4.430816798843313,0,2,3,6,3,120,4.795790545596741,1,0,0,1,0,9,5,1,0,256.0
4,1,10,88,4.48863636973214,1,1,3,4,8,56,4.04305126783455,1,2,1,0,6,29,3.4011973816621555,0,2,4,1,9,4,4,1,0,179.0
20,17,14,44,3.8066624897703196,1,2,4,2,4,31,3.4657359027997265,0,1,1,3,1,23,3.1780538303479458,0,2,3,2,3,4,4,1,0,78.0
15,13,18,102,4.634728988229636,1,0,2,4,2,15,2.772588722239781,0,0,0,1,5,49,3.912023005428146,0,1,4,0,9,4,3,1,0,242.0
13,19,20,160,5.081404364984463,1,1,0,6,0,151,5.0238805208462765,0,1,1,4,1,79,4.382026634673881,0,1,4,2,9,5,1,1,0,250.0
16,16,9,88,4.48863636973214,1,1,3,4,8,66,4.204692619390966,1,0,1,3,6,76,4.343805421853684,1,1,1,6,6,7,4,2,0,122.0
12,10,8,154,5.043425116919247,1,1,4,0,4,11,2.4849066497880004,0,2,1,4,1,111,4.718498871295094,0,0,1,6,1,2,2,1,1,340.0
26,6,0,117,4.770684624465665,0,0,2,5,7,108,4.6913478822291435,1,0,3,3,8,35,3.58351893845611,0,2,0,0,5,8,5,1,0,208.0
27,3,23,181,5.204006687076795,0,1,1,6,1,150,5.017279836814924,1,0,0,3,0,66,4.204692619390966,1,0,1,3,6,7,8,1,0,327.0
16,11,9,118,4.77912349311153,1,1,3,6,8,91,4.5217885770490405,0,1,1,0,1,35,3.58351893845611,0,2,0,0,5,4,7,1,0,228.0
16,13,18,93,4.543294782270004,0,0,3,2,3,9,2.302585092994046,0,0,4,2,9,92,4.532599493153256,1,2,2,1,2,5,6,1,0,178.0
13,14,20,176,5.176149732573829,1,2,1,1,6,141,4.955827057601261,0,0,1,1,1,42,3.7612001156935624,1,0,2,0,2,2,6,1,0,345.0
9,17,26,107,4.68213122712422,0,2,2,2,7,73,4.30406509320417,0,1,3,3,3,24,3.2188758248682006,1,0,4,3,4,10,5,1,0,224.0
22,25,7,143,4.969813299576001,0,2,3,3,3,98,4.59511985013459,1,2,3,0,8,114,4.74493212836325,1,0,4,2,4,10,3,1,0,217.0
10,5,22,52,3.970291913552122,1,1,2,3,2,11,2.4849066497880004,0,2,1,4,1,27,3.332204510175204,0,0,2,6,7,8,6,1,0,118.0
4,2,10,84,4.442651256490317,1,0,4,0,4,69,4.248495242049359,0,0,4,6,9,54,4.007333185232471,1,0,4,5,4,10,5,3,0,129.0
27,9,6,189,5.247024072160486,0,0,4,0,9,147,4.997212273764115,0,0,2,0,7,126,4.844187086458591,1,0,1,0,6,7,5,21,0,294.0
28,8,20,100,4.61512051684126,1,1,0,2,0,17,2.8903717578961645,0,2,2,3,7,13,2.6390573296152584,0,1,3,6,3,6,9,1,0,270.0
22,19,12,143,4.969813299576001,0,2,3,3,3,67,4.219507705176107,0,1,2,4,7,51,3.9512437185814275,0,0,1,2,1,5,3,1,0,311.0
11,22,9,129,4.867534450455582,0,0,4,3,9,13,2.6390573296152584,0,1,3,6,3,126,4.844187086458591,1,0,1,0,6,2,3,1,0,248.0
14,26,14,137,4.927253685157205,0,2,2,4,7,103,4.6443908991413725,0,1,3,5,3,123,4.820281565605037,0,0,3,4,3,4,9,1,0,185.0
25,1,16,184,5.220355825078324,1,1,4,2,4,167,5.123963979403259,0,2,2,6,7,71,4.276666119016055,0,2,1,1,1,6,9,1,0,314.0
23,14,15,21,3.091042453358316,0,0,1,0,1,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,8,0,3,0,48.0
9,1,5,97,4.584967478670572,0,1,2,6,7,49,3.912023005428146,0,1,4,0,9,44,3.8066624897703196,1,2,4,2,4,9,6,1,0,198.0
0,7,6,157,5.062595033026967,0,1,2,3,7,115,4.7535901911063645,0,1,0,3,5,12,2.5649493574615367,1,0,2,5,2,6,2,1,0,344.0
4,20,13,23,3.1780538303479458,0,2,3,2,3,8,2.1972245773362196,1,2,3,1,8,19,2.995732273553991,0,1,4,5,9,2,0,1,0,42.0
13,5,22,48,3.8918202981106265,1,0,3,6,8,39,3.6888794541139363,0,0,4,4,9,26,3.295836866004329,1,2,1,5,6,9,3,1,0,79.0
3,10,20,46,3.8501476017100584,1,1,1,4,6,41,3.7376696182833684,0,2,1,6,1,23,3.1780538303479458,0,2,3,2,3,4,9,1,1,74.0
8,20,25,57,4.060443010546419,0,0,2,1,7,39,3.6888794541139363,0,0,4,4,9,6,1.9459101490553132,1,0,1,6,6,4,6,3,0,126.0
13,27,6,99,4.605170185988092,0,0,4,1,9,50,3.9318256327243257,1,2,0,1,0,40,3.713572066704308,1,1,0,5,0,9,8,1,0,207.0
8,7,20,189,5.247024072160486,0,0,4,0,9,117,4.770684624465665,0,0,2,5,7,155,5.049856007249537,0,2,0,1,5,5,4,1,0,295.0
9,18,14,174,5.1647859739235145,1,0,4,6,4,159,5.075173815233827,0,0,4,5,9,105,4.663439094112067,0,0,0,0,5,1,0,3,0,258.0
12,1,5,133,4.897839799950911,0,1,3,0,3,97,4.584967478670572,0,1,2,6,7,131,4.882801922586371,0,2,1,5,1,5,2,1,0,171.0
19,18,12,90,4.51085950651685,1,0,0,6,0,34,3.5553480614894135,1,1,4,6,4,68,4.23410650459726,1,2,3,5,8,9,3,2,1,168.0
25,11,2,67,4.219507705176107,0,1,2,4,7,66,4.204692619390966,1,0,1,3,6,21,3.091042453358316,0,0,1,0,1,10,6,1,0,114.0
20,20,14,180,5.198497031265826,1,0,0,5,0,140,4.948759890378168,1,2,0,0,0,8,2.1972245773362196,1,2,3,1,8,9,6,4,0,392.0
21,27,1,144,4.976733742420574,1,0,4,4,4,48,3.8918202981106265,1,0,3,6,8,14,2.70805020110221,1,2,4,0,4,3,9,2,1,370.0
19,18,22,159,5.075173815233827,0,0,4,5,9,71,4.276666119016055,0,2,1,1,1,96,4.574710978503383,1,0,1,5,6,2,5,1,0,310.0
28,26,18,55,4.02535169073515,0,1,0,6,5,42,3.7612001156935624,1,0,2,0,2,12,2.5649493574615367,1,0,2,5,2,5,6,1,0,111.0
14,27,28,156,5.056245805348308,1,0,1,2,6,102,4.634728988229636,1,0,2,4,2,127,4.852030263919617,0,1,2,1,7,7,9,1,0,239.0
11,3,21,120,4.795790545596741,1,0,0,1,0,85,4.454347296253507,0,1,0,1,5,55,4.02535169073515,0,1,0,6,5,8,0,5,0,220.0
17,0,15,179,5.19295685089021,0,2,4,4,9,56,4.04305126783455,1,2,1,0,6,124,4.8283137373023015,1,1,4,5,4,0,3,1,0,357.0
23,4,2,142,4.962844630259907,1,1,2,2,2,99,4.605170185988092,0,0,4,1,9,18,2.9444389791664403,1,0,3,4,8,4,2,1,0,309.0
2,0,20,27,3.332204510175204,0,0,2,6,7,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,0,3,3,1,60.0
2,19,20,141,4.955827057601261,0,0,1,1,1,80,4.394449154672439,1,2,0,3,0,93,4.543294782270004,0,0,3,2,3,0,3,1,0,250.0
4,24,10,40,3.713572066704308,1,1,0,5,0,25,3.258096538021482,0,1,0,4,5,35,3.58351893845611,0,2,0,0,5,0,5,5,0,60.0
1,6,25,120,4.795790545596741,1,0,0,1,0,114,4.74493212836325,1,0,4,2,4,68,4.23410650459726,1,2,3,5,8,3,0,2,0,178.0
7,24,27,157,5.062595033026967,0,1,2,3,7,125,4.836281906951478,0,2,0,6,5,119,4.787491742782046,0,2,4,0,9,9,5,1,0,227.0
3,16,23,52,3.970291913552122,1,1,2,3,2,33,3.5263605246161616,0,0,3,5,3,15,2.772588722239781,0,0,0,1,5,0,4,1,0,108.0
1,11,5,130,4.875197323201151,1,1,0,4,0,77,4.356708826689592,0,2,2,0,7,94,4.553876891600541,1,1,4,3,4,3,8,1,0,219.0
16,3,14,49,3.912023005428146,0,1,4,0,9,29,3.4011973816621555,0,2,4,1,9,10,2.3978952727983707,1,1,0,3,0,5,7,1,0,108.0
4,23,1,192,5.262690188904886,1,0,2,3,2,27,3.332204510175204,0,0,2,6,7,46,3.8501476017100584,1,1,1,4,6,6,0,1,0,503.0
28,17,19,25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,2,7,1,0,42.0
9,19,19,185,5.225746673713202,0,2,0,3,5,67,4.219507705176107,0,1,2,4,7,106,4.672828834461906,1,1,1,1,6,1,5,1,0,382.0
7,21,5,181,5.204006687076795,0,1,1,6,1,7,2.0794415416798357,0,1,2,0,7,13,2.6390573296152584,0,1,3,6,3,1,0,1,0,523.0
15,3,6,97,4.584967478670572,0,1,2,6,7,31,3.4657359027997265,0,1,1,3,1,24,3.2188758248682006,1,0,4,3,4,8,5,1,0,236.0
15,21,1,146,4.990432586778736,1,2,1,6,6,85,4.454347296253507,0,1,0,1,5,142,4.962844630259907,1,1,2,2,2,2,9,1,0,211.0
2,4,15,60,4.110873864173311,1,0,0,4,0,44,3.8066624897703196,1,2,4,2,4,25,3.258096538021482,0,1,0,4,5,6,5,1,0,111.0
14,13,22,168,5.1298987149230735,1,0,3,0,8,167,5.123963979403259,0,2,2,6,7,111,4.718498871295094,0,0,1,6,1,7,6,1,0,226.0
12,27,5,162,5.093750200806762,1,0,2,1,2,103,4.6443908991413725,0,1,3,5,3,110,4.709530201312334,1,2,0,5,0,4,2,1,0,273.0
26,13,0,186,5.231108616854587,1,0,1,4,6,121,4.804021044733257,0,1,1,2,1,182,5.209486152841421,1,2,2,0,2,7,4,1,0,255.0
8,17,8,55,4.02535169073515,0,1,0,6,5,44,3.8066624897703196,1,2,4,2,4,39,3.6888794541139363,0,0,4,4,9,1,2,1,0,82.0
3,13,23,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,6,7,1,0,64.0
15,25,16,103,4.6443908991413725,0,1,3,5,3,70,4.2626798770413155,1,1,0,0,0,44,3.8066624897703196,1,2,4,2,4,6,6,1,0,195.0
11,28,16,93,4.543294782270004,0,0,3,2,3,66,4.204692619390966,1,0,1,3,6,57,4.060443010546419,0,0,2,1,7,10,3,3,0,156.0
28,26,0,113,4.736198448394496,0,2,3,1,3,92,4.532599493153256,1,2,2,1,2,56,4.04305126783455,1,2,1,0,6,1,4,1,0,191.0
9,14,12,68,4.23410650459726,1,2,3,5,8,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,4,4,1,0,191.0
6,9,0,71,4.276666119016055,0,2,1,1,1,8,2.1972245773362196,1,2,3,1,8,51,3.9512437185814275,0,0,1,2,1,4,2,1,0,154.0
28,23,10,187,5.236441962829949,0,1,2,5,7,115,4.7535901911063645,0,1,0,3,5,184,5.220355825078324,1,1,4,2,4,3,8,1,0,262.0
10,22,23,191,5.2574953720277815,0,2,1,2,1,30,3.4339872044851463,1,0,0,2,0,7,2.0794415416798357,0,1,2,0,7,1,1,1,0,536.0
22,18,5,86,4.465908118654584,1,2,1,2,6,52,3.970291913552122,1,1,2,3,2,5,1.791759469228055,0,2,0,5,5,9,1,1,0,201.0
26,24,0,93,4.543294782270004,0,0,3,2,3,7,2.0794415416798357,0,1,2,0,7,41,3.7376696182833684,0,2,1,6,1,10,0,1,0,231.0
4,9,19,66,4.204692619390966,1,0,1,3,6,59,4.0943445622221,0,2,4,3,9,7,2.0794415416798357,0,1,2,0,7,10,2,1,0,132.0
13,3,11,125,4.836281906951478,0,2,0,6,5,122,4.812184355372417,1,2,2,3,2,16,2.833213344056216,1,1,1,2,6,3,0,1,0,237.0
0,19,13,180,5.198497031265826,1,0,0,5,0,154,5.043425116919247,1,1,4,0,4,74,4.31748811353631,1,2,4,4,4,11,4,2,0,312.0
25,25,24,67,4.219507705176107,0,1,2,4,7,60,4.110873864173311,1,0,0,4,0,43,3.784189633918261,0,1,3,1,3,7,5,1,0,98.0
16,7,22,112,4.727387818712341,1,1,2,0,2,100,4.61512051684126,1,1,0,2,0,105,4.663439094112067,0,0,0,0,5,5,3,1,0,131.0
26,21,21,68,4.23410650459726,1,2,3,5,8,11,2.4849066497880004,0,2,1,4,1,64,4.174387269895637,1,1,4,1,4,6,8,1,0,129.0
17,6,6,90,4.51085950651685,1,0,0,6,0,14,2.70805020110221,1,2,4,0,4,12,2.5649493574615367,1,0,2,5,2,6,6,2,0,244.0
17,9,9,160,5.081404364984463,1,1,0,6,0,48,3.8918202981106265,1,0,3,6,8,98,4.59511985013459,1,2,3,0,8,4,1,2,0,334.0
5,20,6,183,5.214935757608986,0,0,3,1,3,131,4.882801922586371,0,2,1,5,1,7,2.0794415416798357,0,1,2,0,7,0,0,1,0,411.0
25,11,12,28,3.367295829986474,1,1,3,0,8,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,6,9,1,0,50.0
20,9,22,72,4.290459441148391,1,0,2,2,2,47,3.871201010907891,0,2,2,5,7,53,3.9889840465642745,0,2,3,4,3,11,4,1,0,116.0
21,11,10,171,5.147494476813453,0,0,1,3,1,27,3.332204510175204,0,0,2,6,7,9,2.302585092994046,0,0,4,2,9,11,8,9,2,477.0
16,7,11,38,3.6635616461296463,1,2,3,3,8,7,2.0794415416798357,0,1,2,0,7,31,3.4657359027997265,0,1,1,3,1,11,7,1,0,76.0
24,23,11,44,3.8066624897703196,1,2,4,2,4,25,3.258096538021482,0,1,0,4,5,21,3.091042453358316,0,0,1,0,1,4,7,1,0,86.0
4,25,14,160,5.081404364984463,1,1,0,6,0,119,4.787491742782046,0,2,4,0,9,100,4.61512051684126,1,1,0,2,0,1,9,1,0,261.0
7,10,14,82,4.418840607796598,1,1,2,5,2,41,3.7376696182833684,0,2,1,6,1,41,3.7376696182833684,0,2,1,6,1,10,0,41,3,164.0
18,22,2,160,5.081404364984463,1,1,0,6,0,59,4.0943445622221,0,2,4,3,9,21,3.091042453358316,0,0,1,0,1,4,7,1,0,400.0
27,13,20,148,5.003946305945459,1,1,3,1,8,133,4.897839799950911,0,1,3,0,3,105,4.663439094112067,0,0,0,0,5,7,2,1,0,206.0
26,12,28,190,5.25227342804663,1,1,0,1,0,47,3.871201010907891,0,2,2,5,7,44,3.8066624897703196,1,2,4,2,4,11,0,1,0,479.0
9,19,28,93,4.543294782270004,0,0,3,2,3,58,4.07753744390572,1,1,3,2,8,23,3.1780538303479458,0,2,3,2,3,1,4,1,0,198.0
13,18,12,97,4.584967478670572,0,1,2,6,7,37,3.6375861597263857,0,1,2,2,7,38,3.6635616461296463,1,2,3,3,8,10,6,1,0,216.0
18,13,21,49,3.912023005428146,0,1,4,0,9,13,2.6390573296152584,0,1,3,6,3,14,2.70805020110221,1,2,4,0,4,2,7,1,0,120.0
0,25,24,185,5.225746673713202,0,2,0,3,5,129,4.867534450455582,0,0,4,3,9,59,4.0943445622221,0,2,4,3,9,1,3,1,0,367.0
23,20,18,62,4.143134726391533,1,2,2,6,2,17,2.8903717578961645,0,2,2,3,7,42,3.7612001156935624,1,0,2,0,2,2,5,1,0,127.0
16,3,20,59,4.0943445622221,0,2,4,3,9,29,3.4011973816621555,0,2,4,1,9,11,2.4849066497880004,0,2,1,4,1,5,5,1,0,137.0
9,13,5,37,3.6375861597263857,0,1,2,2,7,15,2.772588722239781,0,0,0,1,5,16,2.833213344056216,1,1,1,2,6,9,9,1,0,80.0
12,9,7,159,5.075173815233827,0,0,4,5,9,112,4.727387818712341,1,1,2,0,2,21,3.091042453358316,0,0,1,0,1,10,5,1,0,344.0
11,9,16,145,4.983606621708336,0,1,0,5,5,64,4.174387269895637,1,1,4,1,4,13,2.6390573296152584,0,1,3,6,3,9,2,1,0,358.0
13,14,1,100,4.61512051684126,1,1,0,2,0,14,2.70805020110221,1,2,4,0,4,87,4.477336814478207,0,0,2,3,7,8,0,1,0,199.0
17,13,1,79,4.382026634673881,0,1,4,2,9,69,4.248495242049359,0,0,4,6,9,38,3.6635616461296463,1,2,3,3,8,7,3,1,0,130.0
22,23,9,90,4.51085950651685,1,0,0,6,0,68,4.23410650459726,1,2,3,5,8,82,4.418840607796598,1,1,2,5,2,3,5,2,0,120.0
16,10,4,191,5.2574953720277815,0,2,1,2,1,161,5.087596335232384,0,2,1,0,1,138,4.9344739331306915,1,0,3,5,8,11,1,1,0,274.0
25,11,4,137,4.927253685157205,0,2,2,4,7,97,4.584967478670572,0,1,2,6,7,39,3.6888794541139363,0,0,4,4,9,11,3,1,0,275.0
13,15,27,162,5.093750200806762,1,0,2,1,2,73,4.30406509320417,0,1,3,3,3,107,4.68213122712422,0,2,2,2,7,0,1,1,0,306.0
14,2,9,27,3.332204510175204,0,0,2,6,7,26,3.295836866004329,1,2,1,5,6,25,3.258096538021482,0,1,0,4,5,8,2,1,0,30.0
23,9,5,145,4.983606621708336,0,1,0,5,5,31,3.4657359027997265,0,1,1,3,1,27,3.332204510175204,0,0,2,6,7,7,5,1,0,377.0
15,22,26,143,4.969813299576001,0,2,3,3,3,8,2.1972245773362196,1,2,3,1,8,38,3.6635616461296463,1,2,3,3,8,10,0,1,0,383.0
5,12,8,43,3.784189633918261,0,1,3,1,3,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,0,6,1,0,108.0
19,8,0,183,5.214935757608986,0,0,3,1,3,137,4.927253685157205,0,2,2,4,7,148,5.003946305945459,1,1,3,1,8,11,6,1,0,264.0
2,27,23,52,3.970291913552122,1,1,2,3,2,37,3.6375861597263857,0,1,2,2,7,12,2.5649493574615367,1,0,2,5,2,7,7,1,0,107.0
18,7,28,173,5.159055299214529,0,2,3,5,3,149,5.0106352940962555,0,2,4,2,9,38,3.6635616461296463,1,2,3,3,8,1,5,1,0,332.0
23,8,1,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,10,6,1,0,58.0
4,5,15,39,3.6888794541139363,0,0,4,4,9,32,3.4965075614664802,1,2,2,4,2,11,2.4849066497880004,0,2,1,4,1,6,8,1,0,74.0
9,20,3,26,3.295836866004329,1,2,1,5,6,17,2.8903717578961645,0,2,2,3,7,15,2.772588722239781,0,0,0,1,5,4,2,1,0,46.0
2,25,28,156,5.056245805348308,1,0,1,2,6,126,4.844187086458591,1,0,1,0,6,102,4.634728988229636,1,0,2,4,2,0,7,6,0,240.0
8,15,1,100,4.61512051684126,1,1,0,2,0,96,4.574710978503383,1,0,1,5,6,50,3.9318256327243257,1,2,0,1,0,7,0,2,1,154.0
26,7,7,123,4.820281565605037,0,0,3,4,3,12,2.5649493574615367,1,0,2,5,2,90,4.51085950651685,1,0,0,6,0,10,4,3,0,267.0
22,18,23,188,5.241747015059643,1,2,3,6,8,75,4.330733340286331,0,0,0,5,5,83,4.430816798843313,0,2,3,6,3,1,9,1,0,406.0
13,21,11,196,5.2832037287379885,1,1,1,0,6,144,4.976733742420574,1,0,4,4,4,174,5.1647859739235145,1,0,4,6,4,8,2,2,0,270.0
26,21,14,44,3.8066624897703196,1,2,4,2,4,13,2.6390573296152584,0,1,3,6,3,10,2.3978952727983707,1,1,0,3,0,8,2,1,0,109.0
8,22,25,162,5.093750200806762,1,0,2,1,2,88,4.48863636973214,1,1,3,4,8,20,3.044522437723423,1,2,0,6,0,5,6,2,0,378.0
17,7,6,92,4.532599493153256,1,2,2,1,2,56,4.04305126783455,1,2,1,0,6,57,4.060443010546419,0,0,2,1,7,4,9,1,0,163.0
25,21,26,192,5.262690188904886,1,0,2,3,2,128,4.859812404361672,1,2,3,2,8,172,5.153291594497779,1,1,2,4,2,2,7,4,0,276.0
14,25,27,190,5.25227342804663,1,1,0,1,0,93,4.543294782270004,0,0,3,2,3,28,3.367295829986474,1,1,3,0,8,11,4,1,0,449.0
2,7,6,55,4.02535169073515,0,1,0,6,5,39,3.6888794541139363,0,0,4,4,9,45,3.828641396489095,0,0,0,3,5,5,4,1,0,81.0
