slot_person,slot_object,slot_place,slot_level_term,slot_floors,slot_floors_abs_log1p,slot_floors_is_even,slot_floors_mod3,slot_floors_mod5,slot_floors_mod7,slot_floors_mod10,slot_height_per_floor,slot_height_per_floor_abs_log1p,slot_height_per_floor_is_even,slot_height_per_floor_mod3,slot_height_per_floor_mod5,slot_height_per_floor_mod7,slot_height_per_floor_mod10,slot_unit,slot_ratio_numer,slot_ratio_numer_abs_log1p,slot_ratio_numer_is_even,slot_ratio_numer_mod3,slot_ratio_numer_mod5,slot_ratio_numer_mod7,slot_ratio_numer_mod10,slot_ratio_denom,slot_ratio_denom_abs_log1p,slot_ratio_denom_is_even,slot_ratio_denom_mod3,slot_ratio_denom_mod5,slot_ratio_denom_mod7,slot_ratio_denom_mod10,slot_bounce_count,slot_bounce_count_abs_log1p,slot_bounce_count_is_even,slot_bounce_count_mod3,slot_bounce_count_mod5,slot_bounce_count_mod7,slot_bounce_count_mod10,n_multiple_pairs,y
0,2,4,1,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,180.0
3,1,0,1,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,54.0
0,1,1,1,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,36.0
0,3,3,1,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,6,96.0
4,1,0,0,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,72.0
0,0,1,2,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,18.0
5,3,1,1,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,18.0
2,4,1,1,2,1.0986122886681098,1,2,2,2,2,300,5.707110264748875,1,0,0,6,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,216.0
3,2,5,0,6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,7,84.0
5,0,2,2,4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,120.0
0,4,5,2,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,15.0
7,3,5,1,3,1.3862943611198906,0,0,3,3,3,108,4.6913478822291435,1,0,3,3,8,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,7,96.0
2,2,5,0,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,640.0
4,2,5,2,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,15.0
7,3,1,0,5,1.791759469228055,0,2,0,5,5,640,6.46302945692067,1,1,0,3,0,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,3,1350.0
4,4,0,0,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,72.0
4,2,2,0,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,32.0
1,3,3,2,5,1.791759469228055,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,60.0
3,3,3,2,4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,7,120.0
2,2,4,1,5,1.791759469228055,0,2,0,5,5,128,4.859812404361672,1,2,3,2,8,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,3,360.0
1,0,0,2,5,1.791759469228055,0,2,0,5,5,448,6.1070228877422545,1,1,3,0,8,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,2,945.0
7,1,1,1,3,1.3862943611198906,0,0,3,3,3,135,4.912654885736052,0,0,0,2,5,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,120.0
3,4,3,1,6,1.9459101490553132,1,0,1,6,6,150,5.017279836814924,1,0,0,3,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,6,324.0
5,2,2,2,5,1.791759469228055,0,2,0,5,5,96,4.574710978503383,1,0,1,5,6,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,6,60.0
0,3,0,2,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,10,18.0
4,2,0,0,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,16.0
2,2,3,2,3,1.3862943611198906,0,0,3,3,3,150,5.017279836814924,1,0,0,3,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,288.0
3,0,1,1,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,7,16.0
4,4,1,0,5,1.791759469228055,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,80.0
7,2,2,1,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,7,35.0
7,4,1,2,4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,8,24.0
1,0,1,1,3,1.3862943611198906,0,0,3,3,3,1500,7.313886831633462,1,0,0,2,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,972.0
0,0,0,1,4,1.6094379124341003,1,1,4,4,4,100,4.61512051684126,1,1,0,2,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,7,256.0
2,1,2,2,5,1.791759469228055,0,2,0,5,5,54,4.007333185232471,1,0,4,5,4,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,4,120.0
2,4,5,0,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,24.0
2,2,4,2,5,1.791759469228055,0,2,0,5,5,1500,7.313886831633462,1,0,0,2,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,1620.0
0,4,3,2,4,1.6094379124341003,1,1,4,4,4,448,6.1070228877422545,1,1,3,0,8,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,756.0
6,2,0,0,4,1.6094379124341003,1,1,4,4,4,55,4.02535169073515,0,1,0,6,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,132.0
6,4,2,1,3,1.3862943611198906,0,0,3,3,3,125,4.836281906951478,0,2,0,6,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,2,240.0
2,2,0,2,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,32.0
2,3,0,2,2,1.0986122886681098,1,2,2,2,2,108,4.6913478822291435,1,0,3,3,8,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,64.0
4,4,1,2,2,1.0986122886681098,1,2,2,2,2,55,4.02535169073515,0,1,0,6,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,66.0
7,4,2,2,5,1.791759469228055,0,2,0,5,5,125,4.836281906951478,0,2,0,6,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,225.0
2,3,0,1,2,1.0986122886681098,1,2,2,2,2,1000,6.90875477931522,1,1,0,6,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,3,432.0
5,3,3,2,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,8,54.0
3,1,4,1,5,1.791759469228055,0,2,0,5,5,44,3.8066624897703196,1,2,4,2,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,7,55.0
3,4,2,1,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,8,81.0
2,2,1,0,4,1.6094379124341003,1,1,4,4,4,150,5.017279836814924,1,0,0,3,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,216.0
1,2,5,0,4,1.6094379124341003,1,1,4,4,4,200,5.303304908059076,1,2,0,4,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,7,512.0
4,3,5,1,5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,8,35.0
0,2,1,0,4,1.6094379124341003,1,1,4,4,4,1375,7.226936018493289,0,1,0,3,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1188.0
2,4,0,1,5,1.791759469228055,0,2,0,5,5,64,4.174387269895637,1,1,4,1,4,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,5,40.0
5,1,4,1,6,1.9459101490553132,1,0,1,6,6,162,5.093750200806762,1,0,2,1,2,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,8,288.0
6,3,5,1,4,1.6094379124341003,1,1,4,4,4,270,5.602118820879701,1,0,0,4,0,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,5,320.0
1,1,1,2,6,1.9459101490553132,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1296.0
4,1,5,1,2,1.0986122886681098,1,2,2,2,2,162,5.093750200806762,1,0,2,1,2,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,96.0
7,4,3,1,5,1.791759469228055,0,2,0,5,5,1125,7.026426808699636,0,0,0,5,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,2880.0
3,4,1,0,6,1.9459101490553132,1,0,1,6,6,176,5.176149732573829,1,2,1,1,6,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,594.0
2,4,5,1,4,1.6094379124341003,1,1,4,4,4,1000,6.90875477931522,1,1,0,6,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,2048.0
6,2,0,1,2,1.0986122886681098,1,2,2,2,2,160,5.081404364984463,1,1,0,6,0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,6,180.0
2,1,3,1,5,1.791759469228055,0,2,0,5,5,48,3.8918202981106265,1,0,3,6,8,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,6,180.0
2,0,0,1,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,120.0
4,2,2,2,3,1.3862943611198906,0,0,3,3,3,500,6.2166061010848646,1,2,0,3,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,324.0
7,4,3,2,3,1.3862943611198906,0,0,3,3,3,1125,7.026426808699636,0,0,0,5,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,729.0
4,3,1,2,2,1.0986122886681098,1,2,2,2,2,1500,7.313886831633462,1,0,0,2,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,648.0
3,3,3,1,6,1.9459101490553132,1,0,1,6,6,32,3.4965075614664802,1,2,2,4,2,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,9,48.0
6,1,3,2,6,1.9459101490553132,1,0,1,6,6,1250,7.1316985104669115,1,2,0,4,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1620.0
4,1,2,0,4,1.6094379124341003,1,1,4,4,4,22,3.1354942159291497,1,1,2,1,2,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,9,44.0
4,4,5,2,6,1.9459101490553132,1,0,1,6,6,750,6.621405651764134,1,0,0,1,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,2304.0
0,4,4,1,3,1.3862943611198906,0,0,3,3,3,750,6.621405651764134,1,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,486.0
6,3,0,2,4,1.6094379124341003,1,1,4,4,4,192,5.262690188904886,1,0,2,3,2,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,324.0
3,1,4,2,6,1.9459101490553132,1,0,1,6,6,125,4.836281906951478,0,2,0,6,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,270.0
3,4,5,0,6,1.9459101490553132,1,0,1,6,6,30,3.4339872044851463,1,0,0,2,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,8,108.0
2,4,0,0,6,1.9459101490553132,1,0,1,6,6,80,4.394449154672439,1,2,0,3,0,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,5,270.0
3,1,4,0,5,1.791759469228055,0,2,0,5,5,1500,7.313886831633462,1,0,0,2,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,5,3840.0
3,4,5,1,6,1.9459101490553132,1,0,1,6,6,200,5.303304908059076,1,2,0,4,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,5,768.0
4,0,1,2,4,1.6094379124341003,1,1,4,4,4,192,5.262690188904886,1,0,2,3,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,6,324.0
0,3,3,2,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,5,105.0
5,4,0,0,5,1.791759469228055,0,2,0,5,5,81,4.406719247264253,0,0,1,4,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,120.0
5,3,1,2,5,1.791759469228055,0,2,0,5,5,189,5.247024072160486,0,0,4,0,9,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,3,280.0
4,0,0,2,3,1.3862943611198906,0,0,3,3,3,1250,7.1316985104669115,1,2,0,4,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,1920.0
5,1,4,0,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,8,54.0
2,4,0,1,6,1.9459101490553132,1,0,1,6,6,297,5.697093486505405,0,0,2,3,7,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,6,528.0
5,3,2,1,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,8,240.0
6,1,3,0,4,1.6094379124341003,1,1,4,4,4,81,4.406719247264253,0,0,1,4,1,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,96.0
2,0,3,1,6,1.9459101490553132,1,0,1,6,6,448,6.1070228877422545,1,1,3,0,8,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,1134.0
3,2,0,0,4,1.6094379124341003,1,1,4,4,4,1250,7.1316985104669115,1,2,0,4,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,2560.0
1,1,4,2,2,1.0986122886681098,1,2,2,2,2,200,5.303304908059076,1,2,0,4,0,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,7,256.0
7,3,4,1,3,1.3862943611198906,0,0,3,3,3,1125,7.026426808699636,0,0,0,5,5,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,7,729.0
0,2,3,0,5,1.791759469228055,0,2,0,5,5,225,5.420534999272286,0,0,0,1,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,720.0
0,2,3,1,2,1.0986122886681098,1,2,2,2,2,125,4.836281906951478,0,2,0,6,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,4,160.0
1,0,0,1,4,1.6094379124341003,1,1,4,4,4,15,2.772588722239781,0,0,0,1,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,48.0
6,1,1,2,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,5,72.0
6,1,3,0,5,1.791759469228055,0,2,0,5,5,375,5.929589143389895,0,0,0,4,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,6,405.0
5,0,1,0,2,1.0986122886681098,1,2,2,2,2,320,5.771441123130016,1,2,0,5,0,0,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,270.0
4,0,3,1,5,1.791759469228055,0,2,0,5,5,216,5.37989735354046,1,0,1,6,6,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,4,320.0
0,2,3,1,6,1.9459101490553132,1,0,1,6,6,45,3.828641396489095,0,0,0,3,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,162.0
1,2,3,0,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,3,100.0
1,1,1,1,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,105.0
5,1,5,1,3,1.3862943611198906,0,0,3,3,3,90,4.51085950651685,1,0,0,6,0,1,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,6,120.0
0,4,3,0,6,1.9459101490553132,1,0,1,6,6,15,2.772588722239781,0,0,0,1,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,54.0
5,0,2,1,3,1.3862943611198906,0,0,3,3,3,1125,7.026426808699636,0,0,0,5,5,1,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,1728.0
2,4,3,2,2,1.0986122886681098,1,2,2,2,2,36,3.6109179126442243,1,0,1,1,6,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,7,32.0
7,1,5,0,3,1.3862943611198906,0,0,3,3,3,20,3.044522437723423,1,2,0,6,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,36.0
1,0,3,2,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,72.0
1,4,3,1,2,1.0986122886681098,1,2,2,2,2,875,6.775366090936392,0,2,0,0,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,2,378.0
7,2,5,0,4,1.6094379124341003,1,1,4,4,4,20,3.044522437723423,1,2,0,6,0,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,20.0
5,0,3,1,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,7,120.0
5,1,3,1,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,10,6.0
0,4,3,2,3,1.3862943611198906,0,0,3,3,3,512,6.240275845170769,1,2,2,1,2,1,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,4,648.0
5,1,2,2,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,10,48.0
0,0,5,2,2,1.0986122886681098,1,2,2,2,2,375,5.929589143389895,0,0,0,4,5,1,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,4,162.0
