slot_buyer_name,slot_store_type,slot_unit_name,slot_item1_name,slot_item2_name,slot_item3_name,slot_q1,slot_q1_abs_log1p,slot_q1_is_even,slot_q1_mod3,slot_q1_mod5,slot_q1_mod7,slot_q1_mod10,slot_q2,slot_q2_abs_log1p,slot_q2_is_even,slot_q2_mod3,slot_q2_mod5,slot_q2_mod7,slot_q2_mod10,slot_q3,slot_q3_abs_log1p,slot_q3_is_even,slot_q3_mod3,slot_q3_mod5,slot_q3_mod7,slot_q3_mod10,slot_p1,slot_p1_abs_log1p,slot_p1_is_even,slot_p1_mod3,slot_p1_mod5,slot_p1_mod7,slot_p1_mod10,slot_p2,slot_p2_abs_log1p,slot_p2_is_even,slot_p2_mod3,slot_p2_mod5,slot_p2_mod7,slot_p2_mod10,slot_p3,slot_p3_abs_log1p,slot_p3_is_even,slot_p3_mod3,slot_p3_mod5,slot_p3_mod7,slot_p3_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
8,1,3,1,2,3,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,142,4.962844630259907,1,1,2,2,2,76,4.343805421853684,1,1,1,6,6,91,4.5217885770490405,0,1,1,0,1,3,1,4,1632.0
1,1,3,1,11,8,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,61,4.127134385045092,0,1,1,5,1,155,5.049856007249537,0,2,0,1,5,32,3.4965075614664802,1,2,2,4,2,1,1,0,1212.0
5,2,4,0,6,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,152,5.030437921392435,1,2,2,5,2,38,3.6635616461296463,1,2,3,3,8,81,4.406719247264253,0,0,1,4,1,2,1,4,1079.0
0,2,0,9,2,2,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,198,5.293304824724492,1,0,3,2,8,158,5.0689042022202315,1,2,3,4,8,87,4.477336814478207,0,0,2,3,7,2,1,3,4122.0
4,5,1,6,8,8,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,90,4.51085950651685,1,0,0,6,0,183,5.214935757608986,0,0,3,1,3,71,4.276666119016055,0,2,1,1,1,3,1,3,1753.0
4,4,4,7,11,6,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,64,4.174387269895637,1,1,4,1,4,186,5.231108616854587,1,0,1,4,6,0,1,8,1096.0
9,5,3,9,1,1,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,73,4.30406509320417,0,1,3,3,3,19,2.995732273553991,0,1,4,5,9,2,1,1,994.0
0,6,1,2,0,10,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,34,3.5553480614894135,1,1,4,6,4,94,4.553876891600541,1,1,4,3,4,185,5.225746673713202,0,2,0,3,5,0,1,5,1311.0
6,4,1,1,7,2,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,24,3.2188758248682006,1,0,4,3,4,64,4.174387269895637,1,1,4,1,4,35,3.58351893845611,0,2,0,0,5,3,1,5,776.0
6,1,2,8,6,1,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,0,5,0,98,4.59511985013459,1,2,3,0,8,68,4.23410650459726,1,2,3,5,8,3,1,3,1374.0
5,1,2,7,4,3,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,153,5.0369526024136295,0,0,3,6,3,148,5.003946305945459,1,1,3,1,8,184,5.220355825078324,1,1,4,2,4,1,1,5,1961.0
6,3,3,6,7,0,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,153,5.0369526024136295,0,0,3,6,3,60,4.110873864173311,1,0,0,4,0,131,4.882801922586371,0,2,1,5,1,0,1,6,2005.0
9,4,4,0,7,2,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,83,4.430816798843313,0,2,3,6,3,106,4.672828834461906,1,1,1,1,6,57,4.060443010546419,0,0,2,1,7,3,1,1,2159.0
0,5,2,0,8,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,180,5.198497031265826,1,0,0,5,0,58,4.07753744390572,1,1,3,2,8,137,4.927253685157205,0,2,2,4,7,0,1,8,744.0
6,2,0,2,1,3,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,129,4.867534450455582,0,0,4,3,9,88,4.48863636973214,1,1,3,4,8,157,5.062595033026967,0,1,2,3,7,2,1,3,1968.0
5,0,3,4,7,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,0,5,0,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,3,1,4,295.0
2,0,1,4,4,3,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,103,4.6443908991413725,0,1,3,5,3,67,4.219507705176107,0,1,2,4,7,3,1,1,1373.0
7,2,1,3,7,5,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,102,4.634728988229636,1,0,2,4,2,77,4.356708826689592,0,2,2,0,7,72,4.290459441148391,1,0,2,2,2,0,1,4,1509.0
3,0,1,9,9,2,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,166,5.117993812416755,1,1,1,5,6,108,4.6913478822291435,1,0,3,3,8,157,5.062595033026967,0,1,2,3,7,1,1,0,2842.0
2,1,2,7,0,3,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,70,4.2626798770413155,1,1,0,0,0,149,5.0106352940962555,0,2,4,2,9,55,4.02535169073515,0,1,0,6,5,2,1,9,764.0
7,5,2,1,1,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,56,4.04305126783455,1,2,1,0,6,107,4.68213122712422,0,2,2,2,7,48,3.8918202981106265,1,0,3,6,8,0,1,8,1228.0
0,5,0,6,7,11,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,77,4.356708826689592,0,2,2,0,7,24,3.2188758248682006,1,0,4,3,4,100,4.61512051684126,1,1,0,2,0,3,1,5,1764.0
2,3,4,9,9,0,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,164,5.10594547390058,1,2,4,3,4,123,4.820281565605037,0,0,3,4,3,0,1,3,1287.0
6,1,0,11,7,4,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,85,4.454347296253507,0,1,0,1,5,75,4.330733340286331,0,0,0,5,5,139,4.941642422609304,0,1,4,6,9,0,1,0,2575.0
0,0,1,8,3,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,28,3.367295829986474,1,1,3,0,8,103,4.6443908991413725,0,1,3,5,3,153,5.0369526024136295,0,0,3,6,3,2,1,3,2054.0
5,6,3,4,3,1,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,2,3,1,8,54,4.007333185232471,1,0,4,5,4,26,3.295836866004329,1,2,1,5,6,49,3.912023005428146,0,1,4,0,9,1,1,2,842.0
9,3,3,2,3,6,7,2.0794415416798357,0,1,2,0,7,9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,129,4.867534450455582,0,0,4,3,9,48,3.8918202981106265,1,0,3,6,8,90,4.51085950651685,1,0,0,6,0,2,1,6,1425.0
7,4,4,7,8,8,7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,12,2.5649493574615367,1,0,2,5,2,162,5.093750200806762,1,0,2,1,2,157,5.062595033026967,0,1,2,3,7,160,5.081404364984463,1,1,0,6,0,1,1,0,4781.0
9,1,0,11,9,6,12,2.5649493574615367,1,0,2,5,2,9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,114,4.74493212836325,1,0,4,2,4,161,5.087596335232384,0,2,1,0,1,171,5.147494476813453,0,0,1,3,1,0,1,2,4014.0
7,0,3,5,5,11,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,10,2.3978952727983707,1,1,0,3,0,185,5.225746673713202,0,2,0,3,5,86,4.465908118654584,1,2,1,2,6,177,5.181783550292085,0,0,2,2,7,1,1,2,4248.0
0,5,2,6,11,6,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,197,5.288267030694535,0,2,2,1,7,176,5.176149732573829,1,2,1,1,6,78,4.3694478524670215,1,0,3,1,8,3,1,1,2571.0
1,1,3,0,0,6,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,199,5.298317366548036,0,1,4,3,9,71,4.276666119016055,0,2,1,1,1,139,4.941642422609304,0,1,4,6,9,0,1,0,2959.0
5,3,4,6,9,3,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,170,5.14166355650266,1,2,0,2,0,117,4.770684624465665,0,0,2,5,7,58,4.07753744390572,1,1,3,2,8,0,1,2,1900.0
9,4,3,9,11,11,2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,79,4.382026634673881,0,1,4,2,9,101,4.624972813284271,0,2,1,3,1,191,5.2574953720277815,0,2,1,2,1,0,1,2,1943.0
3,2,2,6,9,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,36,3.6109179126442243,1,0,1,1,6,42,3.7612001156935624,1,0,2,0,2,100,4.61512051684126,1,1,0,2,0,2,2,9,916.0
6,3,1,8,8,10,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,187,5.236441962829949,0,1,2,5,7,152,5.030437921392435,1,2,2,5,2,63,4.1588830833596715,0,0,3,0,3,0,1,4,2562.0
2,5,2,9,1,10,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,82,4.418840607796598,1,1,2,5,2,106,4.672828834461906,1,1,1,1,6,158,5.0689042022202315,1,2,3,4,8,1,2,5,2488.0
2,1,3,2,8,3,6,1.9459101490553132,1,0,1,6,6,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,194,5.272999558563747,1,2,4,5,4,97,4.584967478670572,0,1,2,6,7,49,3.912023005428146,0,1,4,0,9,0,1,1,2721.0
6,2,2,1,2,9,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,150,5.017279836814924,1,0,0,3,0,110,4.709530201312334,1,2,0,5,0,19,2.995732273553991,0,1,4,5,9,0,1,6,2809.0
3,6,2,2,10,11,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,65,4.189654742026425,0,2,0,2,5,18,2.9444389791664403,1,0,3,4,8,75,4.330733340286331,0,0,0,5,5,3,1,3,800.0
3,6,2,2,4,2,1,0.6931471805599453,0,1,1,1,1,7,2.0794415416798357,0,1,2,0,7,10,2.3978952727983707,1,1,0,3,0,65,4.189654742026425,0,2,0,2,5,161,5.087596335232384,0,2,1,0,1,87,4.477336814478207,0,0,2,3,7,2,1,6,2062.0
7,5,2,7,1,0,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,57,4.060443010546419,0,0,2,1,7,193,5.267858159063328,0,1,3,4,3,27,3.332204510175204,0,0,2,6,7,0,1,0,1418.0
8,3,0,3,1,4,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,187,5.236441962829949,0,1,2,5,7,165,5.111987788356544,0,0,0,4,5,167,5.123963979403259,0,2,2,6,7,1,1,1,4737.0
0,5,2,8,1,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,16,2.833213344056216,1,1,1,2,6,45,3.828641396489095,0,0,0,3,5,53,3.9889840465642745,0,2,3,4,3,1,1,6,660.0
3,3,0,7,2,3,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,195,5.278114659230517,0,0,0,6,5,25,3.258096538021482,0,1,0,4,5,195,5.278114659230517,0,0,0,6,5,0,1,7,2195.0
5,4,2,10,0,11,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,38,3.6635616461296463,1,2,3,3,8,70,4.2626798770413155,1,1,0,0,0,101,4.624972813284271,0,2,1,3,1,3,1,2,1450.0
9,5,3,2,9,2,8,2.1972245773362196,1,2,3,1,8,9,2.302585092994046,0,0,4,2,9,12,2.5649493574615367,1,0,2,5,2,107,4.68213122712422,0,2,2,2,7,125,4.836281906951478,0,2,0,6,5,80,4.394449154672439,1,2,0,3,0,1,1,1,2941.0
0,6,1,10,6,5,3,1.3862943611198906,0,0,3,3,3,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,106,4.672828834461906,1,1,1,1,6,86,4.465908118654584,1,2,1,2,6,61,4.127134385045092,0,1,1,5,1,3,1,1,1655.0
7,2,4,0,5,7,4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,5,1.791759469228055,0,2,0,5,5,168,5.1298987149230735,1,0,3,0,8,39,3.6888794541139363,0,0,4,4,9,139,4.941642422609304,0,1,4,6,9,1,1,1,1718.0
5,2,0,9,1,9,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,187,5.236441962829949,0,1,2,5,7,105,4.663439094112067,0,0,0,0,5,157,5.062595033026967,0,1,2,3,7,3,1,9,920.0
6,2,2,5,4,10,11,2.4849066497880004,0,2,1,4,1,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,94,4.553876891600541,1,1,4,3,4,100,4.61512051684126,1,1,0,2,0,16,2.833213344056216,1,1,1,2,6,3,1,5,1866.0
8,4,3,5,1,11,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,18,2.9444389791664403,1,0,3,4,8,99,4.605170185988092,0,0,4,1,9,64,4.174387269895637,1,1,4,1,4,3,1,1,842.0
6,6,0,1,0,11,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,11,2.4849066497880004,0,2,1,4,1,98,4.59511985013459,1,2,3,0,8,20,3.044522437723423,1,2,0,6,0,179,5.19295685089021,0,2,4,4,9,3,1,6,2479.0
8,4,1,0,5,7,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,183,5.214935757608986,0,0,3,1,3,79,4.382026634673881,0,1,4,2,9,81,4.406719247264253,0,0,1,4,1,3,1,0,1981.0
9,0,0,7,8,3,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,151,5.0238805208462765,0,1,1,4,1,112,4.727387818712341,1,1,2,0,2,193,5.267858159063328,0,1,3,4,3,2,1,0,5097.0
9,6,1,6,7,3,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,75,4.330733340286331,0,0,0,5,5,29,3.4011973816621555,0,2,4,1,9,143,4.969813299576001,0,2,3,3,3,1,1,1,1675.0
6,6,0,11,3,9,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,159,5.075173815233827,0,0,4,5,9,113,4.736198448394496,0,2,3,1,3,68,4.23410650459726,1,2,3,5,8,1,1,4,2655.0
9,3,3,5,8,10,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,9,2.302585092994046,0,0,4,2,9,44,3.8066624897703196,1,2,4,2,4,161,5.087596335232384,0,2,1,0,1,111,4.718498871295094,0,0,1,6,1,1,1,5,1848.0
7,3,2,1,3,1,5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,151,5.0238805208462765,0,1,1,4,1,72,4.290459441148391,1,0,2,2,2,138,4.9344739331306915,1,0,3,5,8,0,1,6,1757.0
2,5,0,7,1,8,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,154,5.043425116919247,1,1,4,0,4,179,5.19295685089021,0,2,4,4,9,153,5.0369526024136295,0,0,3,6,3,3,1,3,2712.0
8,3,1,0,3,0,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,23,3.1780538303479458,0,2,3,2,3,191,5.2574953720277815,0,2,1,2,1,127,4.852030263919617,0,1,2,1,7,1,1,1,1451.0
3,4,3,2,1,10,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,43,3.784189633918261,0,1,3,1,3,169,5.135798437050262,0,1,4,1,9,100,4.61512051684126,1,1,0,2,0,0,1,2,2124.0
0,0,2,4,8,3,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,95,4.564348191467836,0,2,0,4,5,65,4.189654742026425,0,2,0,2,5,179,5.19295685089021,0,2,4,4,9,1,1,2,2069.0
1,6,0,8,0,5,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,79,4.382026634673881,0,1,4,2,9,125,4.836281906951478,0,2,0,6,5,184,5.220355825078324,1,1,4,2,4,3,1,3,855.0
9,4,1,10,10,6,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,194,5.272999558563747,1,2,4,5,4,146,4.990432586778736,1,2,1,6,6,26,3.295836866004329,1,2,1,5,6,2,1,5,1544.0
9,2,4,10,9,5,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,154,5.043425116919247,1,1,4,0,4,27,3.332204510175204,0,0,2,6,7,170,5.14166355650266,1,2,0,2,0,3,1,2,2270.0
8,5,1,11,10,6,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,46,3.8501476017100584,1,1,1,4,6,155,5.049856007249537,0,2,0,1,5,86,4.465908118654584,1,2,1,2,6,0,1,10,907.0
7,2,3,10,7,1,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,22,3.1354942159291497,1,1,2,1,2,97,4.584967478670572,0,1,2,6,7,68,4.23410650459726,1,2,3,5,8,1,1,1,1149.0
9,6,4,0,6,11,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,198,5.293304824724492,1,0,3,2,8,29,3.4011973816621555,0,2,4,1,9,28,3.367295829986474,1,1,3,0,8,0,1,6,2295.0
5,5,1,2,7,9,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,146,4.990432586778736,1,2,1,6,6,168,5.1298987149230735,1,0,3,0,8,85,4.454347296253507,0,1,0,1,5,2,1,2,3288.0
1,6,4,2,10,11,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,128,4.859812404361672,1,2,3,2,8,103,4.6443908991413725,0,1,3,5,3,169,5.135798437050262,0,1,4,1,9,0,1,2,3147.0
8,3,1,2,6,7,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,184,5.220355825078324,1,1,4,2,4,60,4.110873864173311,1,0,0,4,0,41,3.7376696182833684,0,2,1,6,1,2,1,4,2932.0
2,4,0,7,2,7,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,53,3.9889840465642745,0,2,3,4,3,157,5.062595033026967,0,1,2,3,7,38,3.6635616461296463,1,2,3,3,8,1,1,2,1131.0
4,6,4,11,3,3,1,0.6931471805599453,0,1,1,1,1,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,190,5.25227342804663,1,1,0,1,0,191,5.2574953720277815,0,2,1,2,1,118,4.77912349311153,1,1,3,6,8,2,1,6,3190.0
9,6,0,11,5,8,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,151,5.0238805208462765,0,1,1,4,1,44,3.8066624897703196,1,2,4,2,4,46,3.8501476017100584,1,1,1,4,6,2,1,6,831.0
3,2,3,5,6,4,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,189,5.247024072160486,0,0,4,0,9,16,2.833213344056216,1,1,1,2,6,22,3.1354942159291497,1,1,2,1,2,3,1,4,1117.0
2,5,1,3,11,8,4,1.6094379124341003,1,1,4,4,4,3,1.3862943611198906,0,0,3,3,3,8,2.1972245773362196,1,2,3,1,8,60,4.110873864173311,1,0,0,4,0,145,4.983606621708336,0,1,0,5,5,179,5.19295685089021,0,2,4,4,9,0,1,3,2107.0
3,2,1,8,10,4,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,129,4.867534450455582,0,0,4,3,9,134,4.90527477843843,1,2,4,1,4,168,5.1298987149230735,1,0,3,0,8,0,1,5,3326.0
8,3,0,2,10,4,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,176,5.176149732573829,1,2,1,1,6,61,4.127134385045092,0,1,1,5,1,22,3.1354942159291497,1,1,2,1,2,2,1,7,1828.0
1,4,4,3,10,11,9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,147,4.997212273764115,0,0,2,0,7,113,4.736198448394496,0,2,3,1,3,21,3.091042453358316,0,0,1,0,1,1,1,1,2006.0
6,4,4,2,11,8,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,196,5.2832037287379885,1,1,1,0,6,73,4.30406509320417,0,1,3,3,3,125,4.836281906951478,0,2,0,6,5,2,1,3,1276.0
6,2,4,7,9,7,6,1.9459101490553132,1,0,1,6,6,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,182,5.209486152841421,1,2,2,0,2,186,5.231108616854587,1,0,1,4,6,38,3.6635616461296463,1,2,3,3,8,1,2,1,3104.0
7,2,1,9,5,0,12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,117,4.770684624465665,0,0,2,5,7,66,4.204692619390966,1,0,1,3,6,22,3.1354942159291497,1,1,2,1,2,3,1,4,1932.0
6,6,1,1,10,9,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,193,5.267858159063328,0,1,3,4,3,36,3.6109179126442243,1,0,1,1,6,120,4.795790545596741,1,0,0,1,0,0,1,11,385.0
3,4,1,4,1,9,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,6,1.9459101490553132,1,0,1,6,6,75,4.330733340286331,0,0,0,5,5,30,3.4339872044851463,1,0,0,2,0,28,3.367295829986474,1,1,3,0,8,1,1,8,573.0
0,1,3,11,3,2,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,2,2,2,2,101,4.624972813284271,0,2,1,3,1,160,5.081404364984463,1,1,0,6,0,175,5.170483995038151,0,1,0,0,5,2,1,2,2093.0
5,2,0,11,7,7,11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,103,4.6443908991413725,0,1,3,5,3,2,1,2,943.0
0,0,2,10,4,8,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,76,4.343805421853684,1,1,1,6,6,37,3.6375861597263857,0,1,2,2,7,158,5.0689042022202315,1,2,3,4,8,3,1,7,1806.0
6,3,1,1,11,1,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,194,5.272999558563747,1,2,4,5,4,15,2.772588722239781,0,0,0,1,5,196,5.2832037287379885,1,1,1,0,6,1,1,3,2381.0
9,0,4,2,4,8,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,188,5.241747015059643,1,2,3,6,8,14,2.70805020110221,1,2,4,0,4,23,3.1780538303479458,0,2,3,2,3,1,1,2,1364.0
6,2,0,6,8,10,4,1.6094379124341003,1,1,4,4,4,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,77,4.356708826689592,0,2,2,0,7,144,4.976733742420574,1,0,4,4,4,49,3.912023005428146,0,1,4,0,9,1,1,2,2042.0
2,5,0,7,1,9,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,101,4.624972813284271,0,2,1,3,1,138,4.9344739331306915,1,0,3,5,8,120,4.795790545596741,1,0,0,1,0,2,1,7,1234.0
