slot_person1,slot_person2,slot_item1,slot_item2,slot_multiplier,slot_multiplier_abs_log1p,slot_multiplier_is_even,slot_multiplier_mod3,slot_multiplier_mod5,slot_multiplier_mod7,slot_multiplier_mod10,slot_count1_person2,slot_count1_person2_abs_log1p,slot_count1_person2_is_even,slot_count1_person2_mod3,slot_count1_person2_mod5,slot_count1_person2_mod7,slot_count1_person2_mod10,slot_count2_person2,slot_count2_person2_abs_log1p,slot_count2_person2_is_even,slot_count2_person2_mod3,slot_count2_person2_mod5,slot_count2_person2_mod7,slot_count2_person2_mod10,gcd_all,n_multiple_pairs,y
1,7,5,3,4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,4,3,6.0
8,7,6,1,9,2.302585092994046,0,0,4,2,9,189,5.247024072160486,0,0,4,0,9,36,3.6109179126442243,1,0,1,1,6,9,2,25.0
9,1,6,1,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,24,3.2188758248682006,1,0,4,3,4,6,2,11.0
2,9,6,1,8,2.1972245773362196,1,2,3,1,8,312,5.746203190540153,1,0,2,4,2,152,5.030437921392435,1,2,2,5,2,8,2,58.0
6,9,8,2,6,1.9459101490553132,1,0,1,6,6,240,5.484796933490655,1,0,0,2,0,126,4.844187086458591,1,0,1,0,6,6,2,61.0
9,6,9,2,5,1.791759469228055,0,2,0,5,5,200,5.303304908059076,1,2,0,4,0,40,3.713572066704308,1,1,0,5,0,5,3,48.0
7,3,7,5,2,1.0986122886681098,1,2,2,2,2,76,4.343805421853684,1,1,1,6,6,76,4.343805421853684,1,1,1,6,6,2,3,76.0
7,9,5,1,9,2.302585092994046,0,0,4,2,9,360,5.8888779583328805,1,0,0,3,0,171,5.147494476813453,0,0,1,3,1,9,2,59.0
1,0,2,9,5,1.791759469228055,0,2,0,5,5,85,4.454347296253507,0,1,0,1,5,30,3.4339872044851463,1,0,0,2,0,5,2,23.0
8,1,9,0,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,105,4.663439094112067,0,0,0,0,5,5,2,23.0
3,6,4,4,9,2.302585092994046,0,0,4,2,9,252,5.53338948872752,1,0,2,0,2,72,4.290459441148391,1,0,2,2,2,9,2,36.0
6,1,5,7,9,2.302585092994046,0,0,4,2,9,189,5.247024072160486,0,0,4,0,9,108,4.6913478822291435,1,0,3,3,8,9,2,33.0
5,3,4,3,6,1.9459101490553132,1,0,1,6,6,174,5.1647859739235145,1,0,4,6,4,192,5.262690188904886,1,0,2,3,2,6,2,61.0
4,0,4,6,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,50,3.9318256327243257,1,2,0,1,0,2,2,61.0
4,7,6,2,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,54,4.007333185232471,1,0,4,5,4,3,3,24.0
2,9,3,5,2,1.0986122886681098,1,2,2,2,2,34,3.5553480614894135,1,1,4,6,4,68,4.23410650459726,1,2,3,5,8,2,3,51.0
1,3,7,2,7,2.0794415416798357,0,1,2,0,7,203,5.318119993844216,0,2,3,0,3,119,4.787491742782046,0,2,4,0,9,7,2,46.0
0,4,6,0,4,1.6094379124341003,1,1,4,4,4,96,4.574710978503383,1,0,1,5,6,116,4.762173934797756,1,2,1,4,6,4,2,53.0
8,8,0,9,8,2.1972245773362196,1,2,3,1,8,320,5.771441123130016,1,2,0,5,0,8,2.1972245773362196,1,2,3,1,8,8,3,41.0
3,5,9,4,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,36,3.6109179126442243,1,0,1,1,6,2,2,25.0
2,4,2,6,8,2.1972245773362196,1,2,3,1,8,200,5.303304908059076,1,2,0,4,0,144,4.976733742420574,1,0,4,4,4,8,2,43.0
5,4,5,1,8,2.1972245773362196,1,2,3,1,8,240,5.484796933490655,1,0,0,2,0,144,4.976733742420574,1,0,4,4,4,8,2,48.0
3,5,5,9,7,2.0794415416798357,0,1,2,0,7,161,5.087596335232384,0,2,1,0,1,196,5.2832037287379885,1,1,1,0,6,7,2,51.0
6,9,3,3,6,1.9459101490553132,1,0,1,6,6,222,5.407171771460119,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,6,2,41.0
0,3,1,6,4,1.6094379124341003,1,1,4,4,4,160,5.081404364984463,1,1,0,6,0,8,2.1972245773362196,1,2,3,1,8,4,3,42.0
9,9,9,6,8,2.1972245773362196,1,2,3,1,8,88,4.48863636973214,1,1,3,4,8,288,5.666426688112432,1,0,3,1,8,8,2,47.0
3,7,8,7,5,1.791759469228055,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,65,4.189654742026425,0,2,0,2,5,5,2,19.0
9,9,7,7,4,1.6094379124341003,1,1,4,4,4,36,3.6109179126442243,1,0,1,1,6,116,4.762173934797756,1,2,1,4,6,4,2,38.0
9,0,1,9,4,1.6094379124341003,1,1,4,4,4,100,4.61512051684126,1,1,0,2,0,16,2.833213344056216,1,1,1,2,6,4,2,29.0
8,9,8,6,7,2.0794415416798357,0,1,2,0,7,203,5.318119993844216,0,2,3,0,3,35,3.58351893845611,0,2,0,0,5,7,2,34.0
8,2,2,0,9,2.302585092994046,0,0,4,2,9,297,5.697093486505405,0,0,2,3,7,360,5.8888779583328805,1,0,0,3,0,9,2,73.0
0,9,5,0,8,2.1972245773362196,1,2,3,1,8,32,3.4965075614664802,1,2,2,4,2,184,5.220355825078324,1,1,4,2,4,8,2,27.0
8,7,7,6,3,1.3862943611198906,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,84,4.442651256490317,1,0,4,0,4,3,2,43.0
1,4,5,6,6,1.9459101490553132,1,0,1,6,6,108,4.6913478822291435,1,0,3,3,8,114,4.74493212836325,1,0,4,2,4,6,2,37.0
0,3,9,0,6,1.9459101490553132,1,0,1,6,6,132,4.890349128221754,1,0,2,6,2,132,4.890349128221754,1,0,2,6,2,6,3,44.0
8,6,7,9,3,1.3862943611198906,0,0,3,3,3,66,4.204692619390966,1,0,1,3,6,48,3.8918202981106265,1,0,3,6,8,3,2,38.0
3,1,1,6,3,1.3862943611198906,0,0,3,3,3,90,4.51085950651685,1,0,0,6,0,99,4.605170185988092,0,0,4,1,9,3,2,63.0
7,6,2,3,8,2.1972245773362196,1,2,3,1,8,192,5.262690188904886,1,0,2,3,2,64,4.174387269895637,1,1,4,1,4,8,3,32.0
1,6,6,8,9,2.302585092994046,0,0,4,2,9,171,5.147494476813453,0,0,1,3,1,270,5.602118820879701,1,0,0,4,0,9,2,49.0
5,7,4,7,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,80,4.394449154672439,1,2,0,3,0,5,3,18.0
5,9,1,6,6,1.9459101490553132,1,0,1,6,6,132,4.890349128221754,1,0,2,6,2,96,4.574710978503383,1,0,1,5,6,6,2,38.0
4,4,7,8,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,18,2.9444389791664403,1,0,3,4,8,3,3,30.0
7,3,3,9,8,2.1972245773362196,1,2,3,1,8,200,5.303304908059076,1,2,0,4,0,312,5.746203190540153,1,0,2,4,2,8,2,64.0
2,7,4,4,8,2.1972245773362196,1,2,3,1,8,280,5.638354669333745,1,1,0,0,0,80,4.394449154672439,1,2,0,3,0,8,2,45.0
9,7,2,9,2,1.0986122886681098,1,2,2,2,2,32,3.4965075614664802,1,2,2,4,2,22,3.1354942159291497,1,1,2,1,2,2,2,27.0
1,4,6,7,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,66,4.204692619390966,1,0,1,3,6,2,2,40.0
5,4,5,7,6,1.9459101490553132,1,0,1,6,6,210,5.351858133476067,1,0,0,0,0,144,4.976733742420574,1,0,4,4,4,6,2,59.0
0,7,2,2,4,1.6094379124341003,1,1,4,4,4,108,4.6913478822291435,1,0,3,3,8,20,3.044522437723423,1,2,0,6,0,4,2,32.0
3,4,1,2,8,2.1972245773362196,1,2,3,1,8,152,5.030437921392435,1,2,2,5,2,16,2.833213344056216,1,1,1,2,6,8,2,21.0
3,4,8,4,4,1.6094379124341003,1,1,4,4,4,160,5.081404364984463,1,1,0,6,0,136,4.919980925828125,1,1,1,3,6,4,2,74.0
1,4,8,7,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,0,1,0,75,4.330733340286331,0,0,0,5,5,5,2,53.0
1,3,1,7,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,90,4.51085950651685,1,0,0,6,0,3,2,37.0
4,8,5,5,9,2.302585092994046,0,0,4,2,9,189,5.247024072160486,0,0,4,0,9,72,4.290459441148391,1,0,2,2,2,9,2,29.0
0,3,1,9,4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,64,4.174387269895637,1,1,4,1,4,4,2,22.0
9,1,5,3,3,1.3862943611198906,0,0,3,3,3,102,4.634728988229636,1,0,2,4,2,69,4.248495242049359,0,0,4,6,9,3,2,57.0
8,0,0,1,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,24,3.2188758248682006,1,0,4,3,4,4,2,14.0
5,5,5,1,8,2.1972245773362196,1,2,3,1,8,32,3.4965075614664802,1,2,2,4,2,168,5.1298987149230735,1,0,3,0,8,8,2,25.0
2,5,5,5,5,1.791759469228055,0,2,0,5,5,160,5.081404364984463,1,1,0,6,0,180,5.198497031265826,1,0,0,5,0,5,2,68.0
0,7,1,9,7,2.0794415416798357,0,1,2,0,7,259,5.560681631015528,0,1,4,0,9,63,4.1588830833596715,0,0,3,0,3,7,2,46.0
1,7,7,0,9,2.302585092994046,0,0,4,2,9,297,5.697093486505405,0,0,2,3,7,288,5.666426688112432,1,0,3,1,8,9,2,65.0
5,2,6,9,8,2.1972245773362196,1,2,3,1,8,56,4.04305126783455,1,2,1,0,6,192,5.262690188904886,1,0,2,3,2,8,2,31.0
2,4,4,6,9,2.302585092994046,0,0,4,2,9,243,5.497168225293202,0,0,3,5,3,54,4.007333185232471,1,0,4,5,4,9,2,33.0
2,5,0,4,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,1,2,0,0,0,130,4.875197323201151,1,1,0,4,0,5,2,54.0
7,2,0,0,7,2.0794415416798357,0,1,2,0,7,49,3.912023005428146,0,1,4,0,9,224,5.41610040220442,1,2,4,0,4,7,2,39.0
4,9,4,8,2,1.0986122886681098,1,2,2,2,2,48,3.8918202981106265,1,0,3,6,8,10,2.3978952727983707,1,1,0,3,0,2,2,29.0
2,6,3,3,5,1.791759469228055,0,2,0,5,5,65,4.189654742026425,0,2,0,2,5,65,4.189654742026425,0,2,0,2,5,5,3,26.0
0,1,0,8,5,1.791759469228055,0,2,0,5,5,150,5.017279836814924,1,0,0,3,0,95,4.564348191467836,0,2,0,4,5,5,2,49.0
6,4,3,8,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,12,2.5649493574615367,1,0,2,5,2,3,2,11.0
6,4,0,7,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,200,5.303304908059076,1,2,0,4,0,5,3,45.0
2,5,8,8,8,2.1972245773362196,1,2,3,1,8,96,4.574710978503383,1,0,1,5,6,16,2.833213344056216,1,1,1,2,6,8,3,14.0
0,0,2,9,7,2.0794415416798357,0,1,2,0,7,196,5.2832037287379885,1,1,1,0,6,21,3.091042453358316,0,0,1,0,1,7,2,31.0
9,6,4,7,4,1.6094379124341003,1,1,4,4,4,44,3.8066624897703196,1,2,4,2,4,60,4.110873864173311,1,0,0,4,0,4,2,26.0
5,0,1,6,7,2.0794415416798357,0,1,2,0,7,119,4.787491742782046,0,2,4,0,9,49,3.912023005428146,0,1,4,0,9,7,2,24.0
8,0,7,0,7,2.0794415416798357,0,1,2,0,7,238,5.476463551931511,1,1,3,0,8,182,5.209486152841421,1,2,2,0,2,7,2,60.0
9,1,8,2,7,2.0794415416798357,0,1,2,0,7,238,5.476463551931511,1,1,3,0,8,161,5.087596335232384,0,2,1,0,1,7,2,57.0
2,2,3,6,3,1.3862943611198906,0,0,3,3,3,117,4.770684624465665,0,0,2,5,7,12,2.5649493574615367,1,0,2,5,2,3,2,43.0
1,6,2,3,5,1.791759469228055,0,2,0,5,5,190,5.25227342804663,1,1,0,1,0,60,4.110873864173311,1,0,0,4,0,5,2,50.0
5,8,8,6,6,1.9459101490553132,1,0,1,6,6,198,5.293304824724492,1,0,3,2,8,48,3.8918202981106265,1,0,3,6,8,6,2,41.0
5,0,8,2,9,2.302585092994046,0,0,4,2,9,261,5.568344503761097,0,0,1,2,1,297,5.697093486505405,0,0,2,3,7,9,2,62.0
6,9,7,1,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,93,4.543294782270004,0,0,3,2,3,3,2,33.0
6,9,3,4,8,2.1972245773362196,1,2,3,1,8,80,4.394449154672439,1,2,0,3,0,168,5.1298987149230735,1,0,3,0,8,8,2,31.0
9,6,0,1,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,54,4.007333185232471,1,0,4,5,4,2,3,36.0
2,1,3,4,9,2.302585092994046,0,0,4,2,9,72,4.290459441148391,1,0,2,2,2,72,4.290459441148391,1,0,2,2,2,9,3,16.0
2,6,4,6,5,1.791759469228055,0,2,0,5,5,90,4.51085950651685,1,0,0,6,0,20,3.044522437723423,1,2,0,6,0,5,2,22.0
7,6,2,6,3,1.3862943611198906,0,0,3,3,3,18,2.9444389791664403,1,0,3,4,8,21,3.091042453358316,0,0,1,0,1,3,2,13.0
0,3,5,8,4,1.6094379124341003,1,1,4,4,4,136,4.919980925828125,1,1,1,3,6,48,3.8918202981106265,1,0,3,6,8,4,2,46.0
1,5,5,1,5,1.791759469228055,0,2,0,5,5,195,5.278114659230517,0,0,0,6,5,55,4.02535169073515,0,1,0,6,5,5,2,50.0
7,6,3,8,5,1.791759469228055,0,2,0,5,5,75,4.330733340286331,0,0,0,5,5,145,4.983606621708336,0,1,0,5,5,5,2,44.0
3,4,3,5,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,30,3.4339872044851463,1,0,0,2,0,2,2,28.0
9,2,2,2,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,14,2.70805020110221,1,2,4,0,4,2,2,32.0
1,1,4,8,3,1.3862943611198906,0,0,3,3,3,36,3.6109179126442243,1,0,1,1,6,99,4.605170185988092,0,0,4,1,9,3,2,45.0
8,5,0,0,8,2.1972245773362196,1,2,3,1,8,152,5.030437921392435,1,2,2,5,2,304,5.720311776607412,1,1,4,3,4,8,3,57.0
2,5,7,9,2,1.0986122886681098,1,2,2,2,2,16,2.833213344056216,1,1,1,2,6,36,3.6109179126442243,1,0,1,1,6,2,2,26.0
1,5,4,8,5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,145,4.983606621708336,0,1,0,5,5,5,2,39.0
3,8,1,7,2,1.0986122886681098,1,2,2,2,2,74,4.31748811353631,1,2,4,4,4,12,2.5649493574615367,1,0,2,5,2,2,2,43.0
7,2,7,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,21,3.091042453358316,0,0,1,0,1,3,3,8.0
0,9,1,2,7,2.0794415416798357,0,1,2,0,7,133,4.897839799950911,0,1,3,0,3,77,4.356708826689592,0,2,2,0,7,7,2,30.0
9,2,8,5,5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,110,4.709530201312334,1,2,0,5,0,5,2,34.0
5,4,7,5,3,1.3862943611198906,0,0,3,3,3,57,4.060443010546419,0,0,2,1,7,69,4.248495242049359,0,0,4,6,9,3,2,42.0
8,8,6,4,8,2.1972245773362196,1,2,3,1,8,288,5.666426688112432,1,0,3,1,8,128,4.859812404361672,1,2,3,2,8,8,2,52.0
8,2,0,1,2,1.0986122886681098,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,50,3.9318256327243257,1,2,0,1,0,2,3,26.0
9,0,8,0,8,2.1972245773362196,1,2,3,1,8,272,5.60947179518496,1,2,2,6,2,208,5.342334251964811,1,1,3,5,8,8,2,60.0
5,2,1,1,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,52,3.970291913552122,1,1,2,3,2,2,2,62.0
1,3,1,2,5,1.791759469228055,0,2,0,5,5,140,4.948759890378168,1,2,0,0,0,120,4.795790545596741,1,0,0,1,0,5,2,52.0
3,8,1,0,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,217,5.384495062789089,0,1,2,0,7,7,3,32.0
9,6,3,6,3,1.3862943611198906,0,0,3,3,3,99,4.605170185988092,0,0,4,1,9,102,4.634728988229636,1,0,2,4,2,3,2,67.0
0,5,5,4,9,2.302585092994046,0,0,4,2,9,306,5.726847747587197,1,0,1,5,6,36,3.6109179126442243,1,0,1,1,6,9,2,38.0
2,7,4,6,4,1.6094379124341003,1,1,4,4,4,96,4.574710978503383,1,0,1,5,6,36,3.6109179126442243,1,0,1,1,6,4,2,33.0
9,9,4,9,5,1.791759469228055,0,2,0,5,5,25,3.258096538021482,0,1,0,4,5,65,4.189654742026425,0,2,0,2,5,5,2,18.0
0,9,1,8,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,90,4.51085950651685,1,0,0,6,0,5,2,26.0
9,0,3,8,5,1.791759469228055,0,2,0,5,5,145,4.983606621708336,0,1,0,5,5,30,3.4339872044851463,1,0,0,2,0,5,2,35.0
1,4,9,7,7,2.0794415416798357,0,1,2,0,7,35,3.58351893845611,0,2,0,0,5,168,5.1298987149230735,1,0,3,0,8,7,2,29.0
2,3,4,1,5,1.791759469228055,0,2,0,5,5,165,5.111987788356544,0,0,0,4,5,175,5.170483995038151,0,1,0,0,5,5,2,68.0
3,6,6,6,7,2.0794415416798357,0,1,2,0,7,266,5.58724865840025,1,2,1,0,6,105,4.663439094112067,0,0,0,0,5,7,2,53.0
1,3,4,5,5,1.791759469228055,0,2,0,5,5,85,4.454347296253507,0,1,0,1,5,100,4.61512051684126,1,1,0,2,0,5,2,37.0
2,1,6,9,2,1.0986122886681098,1,2,2,2,2,60,4.110873864173311,1,0,0,4,0,42,3.7612001156935624,1,0,2,0,2,2,2,51.0
4,4,1,1,4,1.6094379124341003,1,1,4,4,4,124,4.8283137373023015,1,1,4,5,4,136,4.919980925828125,1,1,1,3,6,4,2,65.0
8,5,6,7,5,1.791759469228055,0,2,0,5,5,70,4.2626798770413155,1,1,0,0,0,180,5.198497031265826,1,0,0,5,0,5,2,50.0
3,9,2,0,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,26,3.295836866004329,1,2,1,5,6,2,3,26.0
5,6,4,1,7,2.0794415416798357,0,1,2,0,7,119,4.787491742782046,0,2,4,0,9,126,4.844187086458591,1,0,1,0,6,7,2,35.0
5,6,8,0,4,1.6094379124341003,1,1,4,4,4,80,4.394449154672439,1,2,0,3,0,76,4.343805421853684,1,1,1,6,6,4,2,39.0
8,5,6,5,3,1.3862943611198906,0,0,3,3,3,99,4.605170185988092,0,0,4,1,9,51,3.9512437185814275,0,0,1,2,1,3,2,50.0
8,9,7,1,7,2.0794415416798357,0,1,2,0,7,119,4.787491742782046,0,2,4,0,9,63,4.1588830833596715,0,0,3,0,3,7,2,26.0
6,9,4,0,7,2.0794415416798357,0,1,2,0,7,119,4.787491742782046,0,2,4,0,9,126,4.844187086458591,1,0,1,0,6,7,2,35.0
2,5,5,4,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,6,3,11.0
3,2,6,4,4,1.6094379124341003,1,1,4,4,4,124,4.8283137373023015,1,1,4,5,4,136,4.919980925828125,1,1,1,3,6,4,2,65.0
3,8,5,8,4,1.6094379124341003,1,1,4,4,4,108,4.6913478822291435,1,0,3,3,8,124,4.8283137373023015,1,1,4,5,4,4,2,58.0
4,0,9,2,4,1.6094379124341003,1,1,4,4,4,68,4.23410650459726,1,2,3,5,8,160,5.081404364984463,1,1,0,6,0,4,2,57.0
9,8,5,3,2,1.0986122886681098,1,2,2,2,2,80,4.394449154672439,1,2,0,3,0,10,2.3978952727983707,1,1,0,3,0,2,3,45.0
8,3,5,1,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,60,4.110873864173311,1,0,0,4,0,4,2,23.0
5,0,3,8,5,1.791759469228055,0,2,0,5,5,100,4.61512051684126,1,1,0,2,0,130,4.875197323201151,1,1,0,4,0,5,2,46.0
5,3,0,9,5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,15,2.772588722239781,0,0,0,1,5,5,2,5.0
5,7,0,7,4,1.6094379124341003,1,1,4,4,4,148,5.003946305945459,1,1,3,1,8,128,4.859812404361672,1,2,3,2,8,4,2,69.0
1,6,1,8,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,100,4.61512051684126,1,1,0,2,0,5,2,27.0
2,1,2,2,6,1.9459101490553132,1,0,1,6,6,60,4.110873864173311,1,0,0,4,0,132,4.890349128221754,1,0,2,6,2,6,2,32.0
0,3,4,6,7,2.0794415416798357,0,1,2,0,7,217,5.384495062789089,0,1,2,0,7,49,3.912023005428146,0,1,4,0,9,7,2,38.0
9,9,3,4,8,2.1972245773362196,1,2,3,1,8,40,3.713572066704308,1,1,0,5,0,192,5.262690188904886,1,0,2,3,2,8,2,29.0
6,3,0,5,5,1.791759469228055,0,2,0,5,5,155,5.049856007249537,0,2,0,1,5,65,4.189654742026425,0,2,0,2,5,5,2,44.0
0,9,3,7,3,1.3862943611198906,0,0,3,3,3,63,4.1588830833596715,0,0,3,0,3,48,3.8918202981106265,1,0,3,6,8,3,2,37.0
4,6,4,7,3,1.3862943611198906,0,0,3,3,3,81,4.406719247264253,0,0,1,4,1,24,3.2188758248682006,1,0,4,3,4,3,2,35.0
5,7,5,6,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,225,5.420534999272286,0,0,0,1,5,9,3,26.0
5,5,4,2,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,168,5.1298987149230735,1,0,3,0,8,6,2,64.0
4,5,9,2,9,2.302585092994046,0,0,4,2,9,63,4.1588830833596715,0,0,3,0,3,324,5.783825182329737,1,0,4,2,4,9,2,43.0
0,8,7,8,6,1.9459101490553132,1,0,1,6,6,228,5.43372200355424,1,0,3,4,8,228,5.43372200355424,1,0,3,4,8,6,3,76.0
3,5,3,3,6,1.9459101490553132,1,0,1,6,6,126,4.844187086458591,1,0,1,0,6,126,4.844187086458591,1,0,1,0,6,6,3,42.0
6,9,5,7,4,1.6094379124341003,1,1,4,4,4,16,2.833213344056216,1,1,1,2,6,116,4.762173934797756,1,2,1,4,6,4,2,33.0
4,2,5,6,6,1.9459101490553132,1,0,1,6,6,234,5.459585514144159,1,0,4,3,4,96,4.574710978503383,1,0,1,5,6,6,2,55.0
1,7,3,3,4,1.6094379124341003,1,1,4,4,4,132,4.890349128221754,1,0,2,6,2,160,5.081404364984463,1,1,0,6,0,4,2,73.0
0,5,3,1,7,2.0794415416798357,0,1,2,0,7,63,4.1588830833596715,0,0,3,0,3,273,5.6131281063880705,0,0,3,0,3,7,2,48.0
6,5,4,8,8,2.1972245773362196,1,2,3,1,8,128,4.859812404361672,1,2,3,2,8,264,5.579729825986222,1,0,4,5,4,8,2,49.0
5,5,0,6,7,2.0794415416798357,0,1,2,0,7,217,5.384495062789089,0,1,2,0,7,217,5.384495062789089,0,1,2,0,7,7,3,62.0
1,8,1,5,3,1.3862943611198906,0,0,3,3,3,63,4.1588830833596715,0,0,3,0,3,66,4.204692619390966,1,0,1,3,6,3,2,43.0
2,4,2,3,7,2.0794415416798357,0,1,2,0,7,161,5.087596335232384,0,2,1,0,1,49,3.912023005428146,0,1,4,0,9,7,2,30.0
2,9,1,1,2,1.0986122886681098,1,2,2,2,2,72,4.290459441148391,1,0,2,2,2,18,2.9444389791664403,1,0,3,4,8,2,3,45.0
6,9,9,4,5,1.791759469228055,0,2,0,5,5,110,4.709530201312334,1,2,0,5,0,35,3.58351893845611,0,2,0,0,5,5,2,29.0
9,4,9,2,8,2.1972245773362196,1,2,3,1,8,312,5.746203190540153,1,0,2,4,2,216,5.37989735354046,1,0,1,6,6,8,2,66.0
9,3,7,2,9,2.302585092994046,0,0,4,2,9,360,5.8888779583328805,1,0,0,3,0,36,3.6109179126442243,1,0,1,1,6,9,3,44.0
7,6,4,2,6,1.9459101490553132,1,0,1,6,6,186,5.231108616854587,1,0,1,4,6,66,4.204692619390966,1,0,1,3,6,6,2,42.0
7,2,8,9,9,2.302585092994046,0,0,4,2,9,225,5.420534999272286,0,0,0,1,5,225,5.420534999272286,0,0,0,1,5,9,3,50.0
8,6,9,2,6,1.9459101490553132,1,0,1,6,6,114,4.74493212836325,1,0,4,2,4,90,4.51085950651685,1,0,0,6,0,6,2,34.0
3,7,0,3,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,150,5.017279836814924,1,0,0,3,0,5,2,38.0
2,3,6,8,5,1.791759469228055,0,2,0,5,5,75,4.330733340286331,0,0,0,5,5,30,3.4339872044851463,1,0,0,2,0,5,2,21.0
9,9,5,4,7,2.0794415416798357,0,1,2,0,7,196,5.2832037287379885,1,1,1,0,6,14,2.70805020110221,1,2,4,0,4,7,3,30.0
3,2,9,8,2,1.0986122886681098,1,2,2,2,2,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,2,2,19.0
4,5,2,3,9,2.302585092994046,0,0,4,2,9,225,5.420534999272286,0,0,0,1,5,207,5.337538079701318,0,0,2,4,7,9,2,48.0
2,5,8,1,7,2.0794415416798357,0,1,2,0,7,126,4.844187086458591,1,0,1,0,6,259,5.560681631015528,0,1,4,0,9,7,2,55.0
2,1,7,7,3,1.3862943611198906,0,0,3,3,3,51,3.9512437185814275,0,0,1,2,1,36,3.6109179126442243,1,0,1,1,6,3,2,29.0
3,4,6,8,2,1.0986122886681098,1,2,2,2,2,54,4.007333185232471,1,0,4,5,4,38,3.6635616461296463,1,2,3,3,8,2,2,46.0
4,3,5,9,5,1.791759469228055,0,2,0,5,5,135,4.912654885736052,0,0,0,2,5,135,4.912654885736052,0,0,0,2,5,5,3,54.0
7,2,7,2,2,1.0986122886681098,1,2,2,2,2,78,4.3694478524670215,1,0,3,1,8,78,4.3694478524670215,1,0,3,1,8,2,3,78.0
8,1,4,7,8,2.1972245773362196,1,2,3,1,8,296,5.6937321388027,1,2,1,2,6,280,5.638354669333745,1,1,0,0,0,8,2,72.0
2,5,9,0,9,2.302585092994046,0,0,4,2,9,9,2.302585092994046,0,0,4,2,9,72,4.290459441148391,1,0,2,2,2,9,3,9.0
7,7,9,2,6,1.9459101490553132,1,0,1,6,6,216,5.37989735354046,1,0,1,6,6,36,3.6109179126442243,1,0,1,1,6,6,3,42.0
7,6,7,0,2,1.0986122886681098,1,2,2,2,2,38,3.6635616461296463,1,2,3,3,8,56,4.04305126783455,1,2,1,0,6,2,2,47.0
0,1,1,9,2,1.0986122886681098,1,2,2,2,2,40,3.713572066704308,1,1,0,5,0,38,3.6635616461296463,1,2,3,3,8,2,2,39.0
3,8,9,9,8,2.1972245773362196,1,2,3,1,8,200,5.303304908059076,1,2,0,4,0,240,5.484796933490655,1,0,0,2,0,8,2,55.0
5,5,7,2,8,2.1972245773362196,1,2,3,1,8,320,5.771441123130016,1,2,0,5,0,152,5.030437921392435,1,2,2,5,2,8,2,59.0
