slot_person_name,slot_room_name,slot_length_ft,slot_length_ft_abs_log1p,slot_length_ft_is_even,slot_length_ft_mod3,slot_length_ft_mod5,slot_length_ft_mod7,slot_length_ft_mod10,slot_width_ft,slot_width_ft_abs_log1p,slot_width_ft_is_even,slot_width_ft_mod3,slot_width_ft_mod5,slot_width_ft_mod7,slot_width_ft_mod10,slot_cost_material_per_sqft,slot_cost_material_per_sqft_abs_log1p,slot_cost_material_per_sqft_is_even,slot_cost_material_per_sqft_mod3,slot_cost_material_per_sqft_mod5,slot_cost_material_per_sqft_mod7,slot_cost_material_per_sqft_mod10,slot_cost_padding_per_sqft,slot_cost_padding_per_sqft_abs_log1p,slot_cost_padding_per_sqft_sign,slot_cost_padding_per_sqft_is_even,slot_cost_padding_per_sqft_mod3,slot_cost_padding_per_sqft_mod5,slot_cost_padding_per_sqft_mod7,slot_cost_padding_per_sqft_mod10,slot_cost_removal_per_sqft,slot_cost_removal_per_sqft_abs_log1p,slot_cost_removal_per_sqft_sign,slot_cost_removal_per_sqft_is_even,slot_cost_removal_per_sqft_mod3,slot_cost_removal_per_sqft_mod5,slot_cost_removal_per_sqft_mod7,slot_cost_removal_per_sqft_mod10,slot_cost_install_per_sqft,slot_cost_install_per_sqft_abs_log1p,slot_cost_install_per_sqft_is_even,slot_cost_install_per_sqft_mod3,slot_cost_install_per_sqft_mod5,slot_cost_install_per_sqft_mod7,slot_cost_install_per_sqft_mod10,slot_currency_symbol,gcd_all,n_multiple_pairs,y
3,1,28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,31,3.4657359027997265,0,1,1,3,1,0,0.0,0,1,0,0,0,0,5,1.791759469228055,1,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,1,1,1,36176.0
5,4,10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,1,4,4,4,9,2.302585092994046,1,0,0,4,2,9,15,2.772588722239781,0,0,0,1,5,2,1,2,14960.0
4,3,22,3.1354942159291497,1,1,2,1,2,29,3.4011973816621555,0,2,4,1,9,26,3.295836866004329,1,2,1,5,6,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,34,3.5553480614894135,1,1,4,6,4,0,1,4,42108.0
6,2,26,3.295836866004329,1,2,1,5,6,26,3.295836866004329,1,2,1,5,6,25,3.258096538021482,0,1,0,4,5,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,1,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,2,1,1,38532.0
2,1,26,3.295836866004329,1,2,1,5,6,24,3.2188758248682006,1,0,4,3,4,29,3.4011973816621555,0,2,4,1,9,0,0.0,0,1,0,0,0,0,8,2.1972245773362196,1,1,2,3,1,8,42,3.7612001156935624,1,0,2,0,2,0,1,1,49296.0
6,4,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,1,0,1,1,1,1,5,1.791759469228055,1,0,2,0,5,5,36,3.6109179126442243,1,0,1,1,6,2,1,7,13200.0
7,1,25,3.258096538021482,0,1,0,4,5,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,46,3.8501476017100584,1,1,1,4,6,0,1,8,26550.0
7,2,25,3.258096538021482,0,1,0,4,5,13,2.6390573296152584,0,1,3,6,3,26,3.295836866004329,1,2,1,5,6,7,2.0794415416798357,1,0,1,2,0,7,0,0.0,0,1,0,0,0,0,42,3.7612001156935624,1,0,2,0,2,1,1,2,24375.0
0,3,17,2.8903717578961645,0,2,2,3,7,24,3.2188758248682006,1,0,4,3,4,36,3.6109179126442243,1,0,1,1,6,7,2.0794415416798357,1,0,1,2,0,7,2,1.0986122886681098,1,1,2,2,2,2,20,3.044522437723423,1,2,0,6,0,2,1,3,26520.0
3,1,23,3.1780538303479458,0,2,3,2,3,18,2.9444389791664403,1,0,3,4,8,29,3.4011973816621555,0,2,4,1,9,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,47,3.871201010907891,0,2,2,5,7,0,1,1,32292.0
7,2,30,3.4339872044851463,1,0,0,2,0,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,41,3.7376696182833684,0,2,1,6,1,1,1,3,45750.0
7,3,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,0,4,5,38,3.6635616461296463,1,2,3,3,8,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,36,3.6109179126442243,1,0,1,1,6,2,1,2,20900.0
6,4,28,3.367295829986474,1,1,3,0,8,21,3.091042453358316,0,0,1,0,1,18,2.9444389791664403,1,0,3,4,8,1,0.6931471805599453,1,0,1,1,1,1,7,2.0794415416798357,1,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,0,1,7,29400.0
7,3,18,2.9444389791664403,1,0,3,4,8,23,3.1780538303479458,0,2,3,2,3,23,3.1780538303479458,0,2,3,2,3,4,1.6094379124341003,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,20,3.044522437723423,1,2,0,6,0,1,1,2,19458.0
2,2,30,3.4339872044851463,1,0,0,2,0,13,2.6390573296152584,0,1,3,6,3,33,3.5263605246161616,0,0,3,5,3,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,1,0,1,6,6,43,3.784189633918261,0,1,3,1,3,2,1,3,34320.0
2,1,12,2.5649493574615367,1,0,2,5,2,25,3.258096538021482,0,1,0,4,5,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,2,1,8,18300.0
5,2,27,3.332204510175204,0,0,2,6,7,26,3.295836866004329,1,2,1,5,6,35,3.58351893845611,0,2,0,0,5,4,1.6094379124341003,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,48,3.8918202981106265,1,0,3,6,8,1,1,1,61074.0
4,2,11,2.4849066497880004,0,2,1,4,1,19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,29,3.4011973816621555,0,2,4,1,9,2,1,0,10241.0
3,4,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,21,3.091042453358316,0,0,1,0,1,7,2.0794415416798357,1,0,1,2,0,7,1,0.6931471805599453,1,0,1,1,1,1,24,3.2188758248682006,1,0,4,3,4,2,1,7,13992.0
6,1,17,2.8903717578961645,0,2,2,3,7,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,1,0,1,6,6,10,2.3978952727983707,1,1,1,0,3,0,46,3.8501476017100584,1,1,1,4,6,2,1,1,21964.0
5,4,29,3.4011973816621555,0,2,4,1,9,19,2.995732273553991,0,1,4,5,9,31,3.4657359027997265,0,1,1,3,1,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,1,0,2,0,5,5,39,3.6888794541139363,0,0,4,4,9,0,1,1,44080.0
0,2,12,2.5649493574615367,1,0,2,5,2,23,3.1780538303479458,0,2,3,2,3,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,1,0,1,6,6,38,3.6635616461296463,1,2,3,3,8,0,1,6,19320.0
4,1,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,1,0,1,6,6,10,2.3978952727983707,1,1,1,0,3,0,28,3.367295829986474,1,1,3,0,8,1,2,5,8880.0
3,0,19,2.995732273553991,0,1,4,5,9,30,3.4339872044851463,1,0,0,2,0,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,21,3.091042453358316,0,0,1,0,1,1,1,3,26220.0
3,1,25,3.258096538021482,0,1,0,4,5,28,3.367295829986474,1,1,3,0,8,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,1,0,1,6,6,7,2.0794415416798357,1,0,1,2,0,7,13,2.6390573296152584,0,1,3,6,3,1,1,1,37100.0
6,3,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,1,0,1,1,1,1,3,1.3862943611198906,1,0,0,3,3,3,45,3.828641396489095,0,0,0,3,5,1,1,9,7260.0
6,3,25,3.258096538021482,0,1,0,4,5,11,2.4849066497880004,0,2,1,4,1,19,2.995732273553991,0,1,4,5,9,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,2,1,2,14300.0
5,3,26,3.295836866004329,1,2,1,5,6,18,2.9444389791664403,1,0,3,4,8,34,3.5553480614894135,1,1,4,6,4,6,1.9459101490553132,1,1,0,1,6,6,3,1.3862943611198906,1,0,0,3,3,3,46,3.8501476017100584,1,1,1,4,6,0,1,3,41652.0
6,1,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,30,3.4339872044851463,1,0,0,2,0,8,2.1972245773362196,1,1,2,3,1,8,5,1.791759469228055,1,0,2,0,5,5,30,3.4339872044851463,1,0,0,2,0,2,1,6,15330.0
1,0,24,3.2188758248682006,1,0,4,3,4,28,3.367295829986474,1,1,3,0,8,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,41,3.7376696182833684,0,2,1,6,1,0,1,6,53760.0
5,3,28,3.367295829986474,1,1,3,0,8,10,2.3978952727983707,1,1,0,3,0,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,1,0,1,2,0,7,0,0.0,0,1,0,0,0,0,22,3.1354942159291497,1,1,2,1,2,1,1,3,15960.0
6,3,20,3.044522437723423,1,2,0,6,0,25,3.258096538021482,0,1,0,4,5,32,3.4965075614664802,1,2,2,4,2,3,1.3862943611198906,1,0,0,3,3,3,0,0.0,0,1,0,0,0,0,35,3.58351893845611,0,2,0,0,5,0,1,0,35000.0
7,2,25,3.258096538021482,0,1,0,4,5,21,3.091042453358316,0,0,1,0,1,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,45,3.828641396489095,0,0,0,3,5,1,1,0,46725.0
2,1,14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,0,6,0,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,1,0,1,2,0,7,5,1.791759469228055,1,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,1,1,6,21000.0
3,4,27,3.332204510175204,0,0,2,6,7,24,3.2188758248682006,1,0,4,3,4,40,3.713572066704308,1,1,0,5,0,0,0.0,0,1,0,0,0,0,8,2.1972245773362196,1,1,2,3,1,8,39,3.6888794541139363,0,0,4,4,9,2,1,2,56376.0
1,3,22,3.1354942159291497,1,1,2,1,2,23,3.1780538303479458,0,2,3,2,3,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,27,3.332204510175204,0,0,2,6,7,2,1,6,33396.0
4,0,22,3.1354942159291497,1,1,2,1,2,14,2.70805020110221,1,2,4,0,4,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,26,3.295836866004329,1,2,1,5,6,1,2,1,16016.0
2,3,22,3.1354942159291497,1,1,2,1,2,18,2.9444389791664403,1,0,3,4,8,24,3.2188758248682006,1,0,4,3,4,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,44,3.8066624897703196,1,2,4,2,4,0,1,5,29700.0
0,1,22,3.1354942159291497,1,1,2,1,2,11,2.4849066497880004,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,0,0.0,0,1,0,0,0,0,5,1.791759469228055,1,0,2,0,5,5,31,3.4657359027997265,0,1,1,3,1,1,1,1,10890.0
3,4,22,3.1354942159291497,1,1,2,1,2,28,3.367295829986474,1,1,3,0,8,17,2.8903717578961645,0,2,2,3,7,8,2.1972245773362196,1,1,2,3,1,8,3,1.3862943611198906,1,0,0,3,3,3,26,3.295836866004329,1,2,1,5,6,1,1,0,33264.0
4,3,18,2.9444389791664403,1,0,3,4,8,14,2.70805020110221,1,2,4,0,4,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,1,0,1,6,6,35,3.58351893845611,0,2,0,0,5,0,1,6,18396.0
6,3,14,2.70805020110221,1,2,4,0,4,24,3.2188758248682006,1,0,4,3,4,38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,46,3.8501476017100584,1,1,1,4,6,2,2,6,30240.0
5,3,18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,1,0,1,6,6,7,2.0794415416798357,1,0,1,2,0,7,15,2.772588722239781,0,0,0,1,5,1,1,1,11016.0
7,3,17,2.8903717578961645,0,2,2,3,7,16,2.833213344056216,1,1,1,2,6,18,2.9444389791664403,1,0,3,4,8,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,1,0,0,3,3,3,25,3.258096538021482,0,1,0,4,5,2,1,1,12512.0
4,3,11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,1,0,1,6,6,8,2.1972245773362196,1,1,2,3,1,8,42,3.7612001156935624,1,0,2,0,2,1,1,2,6930.0
6,0,30,3.4339872044851463,1,0,0,2,0,19,2.995732273553991,0,1,4,5,9,13,2.6390573296152584,0,1,3,6,3,3,1.3862943611198906,1,0,0,3,3,3,0,0.0,0,1,0,0,0,0,17,2.8903717578961645,0,2,2,3,7,0,1,1,18810.0
0,0,27,3.332204510175204,0,0,2,6,7,23,3.1780538303479458,0,2,3,2,3,36,3.6109179126442243,1,0,1,1,6,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,2,1,3,36639.0
0,3,24,3.2188758248682006,1,0,4,3,4,25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,0,3,0,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,1,0,0,3,3,3,13,2.6390573296152584,0,1,3,6,3,1,1,1,15600.0
7,1,20,3.044522437723423,1,2,0,6,0,21,3.091042453358316,0,0,1,0,1,9,2.302585092994046,0,0,4,2,9,8,2.1972245773362196,1,1,2,3,1,8,7,2.0794415416798357,1,0,1,2,0,7,25,3.258096538021482,0,1,0,4,5,0,1,1,20580.0
5,4,26,3.295836866004329,1,2,1,5,6,17,2.8903717578961645,0,2,2,3,7,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,1,0,1,2,0,7,2,1.0986122886681098,1,1,2,2,2,2,33,3.5263605246161616,0,0,3,5,3,1,1,2,36244.0
2,1,23,3.1780538303479458,0,2,3,2,3,26,3.295836866004329,1,2,1,5,6,20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,1,0,1,6,6,9,2.302585092994046,1,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,1,1,0,31096.0
5,0,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,39,3.6888794541139363,0,0,4,4,9,0,0.0,0,1,0,0,0,0,10,2.3978952727983707,1,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,2,1,1,13420.0
1,4,27,3.332204510175204,0,0,2,6,7,27,3.332204510175204,0,0,2,6,7,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,1,2,3,1,8,2,1.0986122886681098,1,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,0,1,3,50301.0
3,4,24,3.2188758248682006,1,0,4,3,4,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,17,2.8903717578961645,0,2,2,3,7,1,1,6,13728.0
0,2,12,2.5649493574615367,1,0,2,5,2,23,3.1780538303479458,0,2,3,2,3,19,2.995732273553991,0,1,4,5,9,6,1.9459101490553132,1,1,0,1,6,6,1,0.6931471805599453,1,0,1,1,1,1,24,3.2188758248682006,1,0,4,3,4,1,1,8,13800.0
7,3,15,2.772588722239781,0,0,0,1,5,30,3.4339872044851463,1,0,0,2,0,20,3.044522437723423,1,2,0,6,0,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,1,0,1,6,6,16,2.833213344056216,1,1,1,2,6,2,1,7,19350.0
3,4,25,3.258096538021482,0,1,0,4,5,23,3.1780538303479458,0,2,3,2,3,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,1,0,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,37,3.6375861597263857,0,1,2,2,7,2,1,2,35650.0
7,4,12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,11,2.4849066497880004,0,2,1,4,1,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,31,3.4657359027997265,0,1,1,3,1,1,1,9,14784.0
4,4,23,3.1780538303479458,0,2,3,2,3,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,1,0,0,3,3,3,10,2.3978952727983707,1,1,1,0,3,0,35,3.58351893845611,0,2,0,0,5,1,1,0,28336.0
3,2,25,3.258096538021482,0,1,0,4,5,17,2.8903717578961645,0,2,2,3,7,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,1,0,0,3,3,3,6,1.9459101490553132,1,1,0,1,6,6,14,2.70805020110221,1,2,4,0,4,1,1,3,14875.0
1,4,17,2.8903717578961645,0,2,2,3,7,14,2.70805020110221,1,2,4,0,4,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,2,1,5,15708.0
5,1,21,3.091042453358316,0,0,1,0,1,14,2.70805020110221,1,2,4,0,4,39,3.6888794541139363,0,0,4,4,9,2,1.0986122886681098,1,1,2,2,2,2,0,0.0,0,1,0,0,0,0,42,3.7612001156935624,1,0,2,0,2,1,1,4,24402.0
4,4,13,2.6390573296152584,0,1,3,6,3,21,3.091042453358316,0,0,1,0,1,17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,1,0,1,6,6,5,1.791759469228055,1,0,2,0,5,5,49,3.912023005428146,0,1,4,0,9,2,1,0,21021.0
1,4,10,2.3978952727983707,1,1,0,3,0,27,3.332204510175204,0,0,2,6,7,39,3.6888794541139363,0,0,4,4,9,4,1.6094379124341003,1,1,1,4,4,4,0,0.0,0,1,0,0,0,0,12,2.5649493574615367,1,0,2,5,2,2,1,1,14850.0
2,2,18,2.9444389791664403,1,0,3,4,8,18,2.9444389791664403,1,0,3,4,8,9,2.302585092994046,0,0,4,2,9,2,1.0986122886681098,1,1,2,2,2,2,8,2.1972245773362196,1,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,2,1,7,10692.0
2,3,28,3.367295829986474,1,1,3,0,8,27,3.332204510175204,0,0,2,6,7,31,3.4657359027997265,0,1,1,3,1,0,0.0,0,1,0,0,0,0,5,1.791759469228055,1,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,0,1,1,37800.0
7,1,18,2.9444389791664403,1,0,3,4,8,26,3.295836866004329,1,2,1,5,6,31,3.4657359027997265,0,1,1,3,1,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,1,0,2,0,5,5,33,3.5263605246161616,0,0,3,5,3,0,1,2,33696.0
6,4,27,3.332204510175204,0,0,2,6,7,26,3.295836866004329,1,2,1,5,6,18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,37,3.6375861597263857,0,1,2,2,7,0,1,5,42120.0
6,2,19,2.995732273553991,0,1,4,5,9,24,3.2188758248682006,1,0,4,3,4,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,1,2,3,1,8,10,2.3978952727983707,1,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,0,1,2,26448.0
3,4,21,3.091042453358316,0,0,1,0,1,22,3.1354942159291497,1,1,2,1,2,37,3.6375861597263857,0,1,2,2,7,4,1.6094379124341003,1,1,1,4,4,4,10,2.3978952727983707,1,1,1,0,3,0,45,3.828641396489095,0,0,0,3,5,1,1,0,44352.0
6,0,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,26,3.295836866004329,1,2,1,5,6,1,0.6931471805599453,1,0,1,1,1,1,7,2.0794415416798357,1,0,1,2,0,7,20,3.044522437723423,1,2,0,6,0,2,1,6,9720.0
0,4,27,3.332204510175204,0,0,2,6,7,27,3.332204510175204,0,0,2,6,7,31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,34,3.5553480614894135,1,1,4,6,4,1,1,1,54675.0
4,3,18,2.9444389791664403,1,0,3,4,8,19,2.995732273553991,0,1,4,5,9,19,2.995732273553991,0,1,4,5,9,0,0.0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,26,3.295836866004329,1,2,1,5,6,1,1,1,15390.0
2,1,21,3.091042453358316,0,0,1,0,1,20,3.044522437723423,1,2,0,6,0,32,3.4965075614664802,1,2,2,4,2,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,27,3.332204510175204,0,0,2,6,7,1,1,7,26880.0
3,3,21,3.091042453358316,0,0,1,0,1,22,3.1354942159291497,1,1,2,1,2,17,2.8903717578961645,0,2,2,3,7,3,1.3862943611198906,1,0,0,3,3,3,0,0.0,0,1,0,0,0,0,39,3.6888794541139363,0,0,4,4,9,0,1,2,27258.0
1,4,16,2.833213344056216,1,1,1,2,6,10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,0,0.0,0,1,0,0,0,0,10,2.3978952727983707,1,1,1,0,3,0,36,3.6109179126442243,1,0,1,1,6,0,1,1,10720.0
4,0,15,2.772588722239781,0,0,0,1,5,20,3.044522437723423,1,2,0,6,0,33,3.5263605246161616,0,0,3,5,3,8,2.1972245773362196,1,1,2,3,1,8,1,0.6931471805599453,1,0,1,1,1,1,44,3.8066624897703196,1,2,4,2,4,1,1,5,25800.0
3,4,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,0,6,0,27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,1,2,3,1,8,3,1.3862943611198906,1,0,0,3,3,3,37,3.6375861597263857,0,1,2,2,7,2,1,1,37500.0
2,2,27,3.332204510175204,0,0,2,6,7,12,2.5649493574615367,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,4,1.6094379124341003,1,1,1,4,4,4,6,1.9459101490553132,1,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,2,1,6,16848.0
1,4,23,3.1780538303479458,0,2,3,2,3,11,2.4849066497880004,0,2,1,4,1,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,1,0,1,6,6,7,2.0794415416798357,1,0,1,2,0,7,36,3.6109179126442243,1,0,1,1,6,2,1,1,18722.0
5,3,30,3.4339872044851463,1,0,0,2,0,26,3.295836866004329,1,2,1,5,6,23,3.1780538303479458,0,2,3,2,3,6,1.9459101490553132,1,1,0,1,6,6,4,1.6094379124341003,1,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,2,1,1,36660.0
5,0,12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,47,3.871201010907891,0,2,2,5,7,2,1,6,25536.0
4,3,13,2.6390573296152584,0,1,3,6,3,13,2.6390573296152584,0,1,3,6,3,35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,1,2,3,1,8,8,2.1972245773362196,1,1,2,3,1,8,48,3.8918202981106265,1,0,3,6,8,1,1,4,16731.0
2,3,19,2.995732273553991,0,1,4,5,9,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,27,3.332204510175204,0,0,2,6,7,0,1,9,19475.0
0,2,26,3.295836866004329,1,2,1,5,6,26,3.295836866004329,1,2,1,5,6,10,2.3978952727983707,1,1,0,3,0,0,0.0,0,1,0,0,0,0,6,1.9459101490553132,1,1,0,1,6,6,40,3.713572066704308,1,1,0,5,0,1,2,2,37856.0
1,1,15,2.772588722239781,0,0,0,1,5,12,2.5649493574615367,1,0,2,5,2,34,3.5553480614894135,1,1,4,6,4,4,1.6094379124341003,1,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,0,1,3,10260.0
3,2,21,3.091042453358316,0,0,1,0,1,19,2.995732273553991,0,1,4,5,9,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,1,0,1,1,1,1,0,0.0,0,1,0,0,0,0,29,3.4011973816621555,0,2,4,1,9,1,1,4,27930.0
5,1,10,2.3978952727983707,1,1,0,3,0,26,3.295836866004329,1,2,1,5,6,38,3.6635616461296463,1,2,3,3,8,3,1.3862943611198906,1,0,0,3,3,3,3,1.3862943611198906,1,0,0,3,3,3,31,3.4657359027997265,0,1,1,3,1,1,1,1,19500.0
3,4,25,3.258096538021482,0,1,0,4,5,19,2.995732273553991,0,1,4,5,9,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,1,0,2,0,5,5,4,1.6094379124341003,1,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,1,1,1,23750.0
5,0,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,0,6,0,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,1,2,2,2,2,4,1.6094379124341003,1,1,1,4,4,4,15,2.772588722239781,0,0,0,1,5,1,1,5,24500.0
1,4,11,2.4849066497880004,0,2,1,4,1,24,3.2188758248682006,1,0,4,3,4,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,1,2,3,1,8,8,2.1972245773362196,1,1,2,3,1,8,31,3.4657359027997265,0,1,1,3,1,1,1,3,14256.0
2,0,15,2.772588722239781,0,0,0,1,5,27,3.332204510175204,0,0,2,6,7,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,21,3.091042453358316,0,0,1,0,1,2,1,9,11745.0
6,4,21,3.091042453358316,0,0,1,0,1,28,3.367295829986474,1,1,3,0,8,36,3.6109179126442243,1,0,1,1,6,4,1.6094379124341003,1,1,1,4,4,4,7,2.0794415416798357,1,0,1,2,0,7,36,3.6109179126442243,1,0,1,1,6,1,1,6,48804.0
