slot_base_price,slot_base_price_abs_log1p,slot_base_price_is_even,slot_base_price_mod3,slot_base_price_mod7,slot_base_price_mod10,slot_inc_pct,slot_inc_pct_abs_log1p,slot_inc_pct_is_even,slot_inc_pct_mod3,slot_inc_pct_mod7,slot_inc_pct_mod10,slot_dec_pct,slot_dec_pct_abs_log1p,slot_dec_pct_is_even,slot_dec_pct_mod3,slot_dec_pct_mod7,slot_dec_pct_mod10,slot_currency,slot_item,slot_month1,slot_month2,slot_month3,gcd_all,n_multiple_pairs,y
40,3.713572066704308,1,1,5,0,10,2.3978952727983707,1,1,3,0,40,3.713572066704308,1,1,5,0,3,2,5,1,6,10,3,26.4
100,4.61512051684126,1,1,2,0,5,1.791759469228055,0,2,5,5,25,3.258096538021482,0,1,4,5,0,4,5,6,7,5,3,78.75
345,5.846438775057725,0,0,2,5,10,2.3978952727983707,1,1,3,0,50,3.9318256327243257,1,2,1,0,3,0,6,5,6,5,1,189.75
490,6.19644412779452,1,1,0,0,70,4.2626798770413155,1,1,0,0,40,3.713572066704308,1,1,5,0,1,6,2,0,8,10,1,499.8
420,6.042632833682381,1,0,0,0,70,4.2626798770413155,1,1,0,0,65,4.189654742026425,0,2,2,5,2,2,0,4,10,5,1,249.9
110,4.709530201312334,1,2,5,0,40,3.713572066704308,1,1,5,0,40,3.713572066704308,1,1,5,0,2,4,8,9,4,10,1,92.4
270,5.602118820879701,1,0,4,0,90,4.51085950651685,1,0,6,0,10,2.3978952727983707,1,1,3,0,3,6,3,3,6,10,3,461.7
455,6.1224928095143865,0,2,0,5,10,2.3978952727983707,1,1,3,0,50,3.9318256327243257,1,2,1,0,0,5,6,2,3,5,1,250.25
310,5.739792912179234,1,1,2,0,100,4.61512051684126,1,1,2,0,50,3.9318256327243257,1,2,1,0,0,5,6,0,11,10,1,310.0
125,4.836281906951478,0,2,6,5,15,2.772588722239781,0,0,1,5,75,4.330733340286331,0,0,5,5,3,2,10,5,3,5,1,35.94
100,4.61512051684126,1,1,2,0,120,4.795790545596741,1,0,1,0,70,4.2626798770413155,1,1,0,0,3,6,9,0,2,10,0,66.0
275,5.62040086571715,0,2,2,5,40,3.713572066704308,1,1,5,0,65,4.189654742026425,0,2,2,5,2,4,11,0,3,5,0,134.75
145,4.983606621708336,0,1,5,5,50,3.9318256327243257,1,2,1,0,5,1.791759469228055,0,2,5,5,1,6,10,8,4,5,2,206.62
120,4.795790545596741,1,0,1,0,40,3.713572066704308,1,1,5,0,45,3.828641396489095,0,0,3,5,2,1,4,5,5,5,1,92.4
155,5.049856007249537,0,2,1,5,10,2.3978952727983707,1,1,3,0,65,4.189654742026425,0,2,2,5,1,5,7,5,5,5,0,59.67
470,6.154858094016418,1,2,1,0,15,2.772588722239781,0,0,1,5,35,3.58351893845611,0,2,0,5,0,8,0,2,3,5,0,351.32
70,4.2626798770413155,1,1,0,0,15,2.772588722239781,0,0,1,5,25,3.258096538021482,0,1,4,5,0,0,10,8,11,5,0,60.38
160,5.081404364984463,1,1,6,0,20,3.044522437723423,1,2,6,0,65,4.189654742026425,0,2,2,5,2,1,7,4,5,5,1,67.2
60,4.110873864173311,1,0,4,0,40,3.713572066704308,1,1,5,0,20,3.044522437723423,1,2,6,0,2,7,5,5,10,20,2,67.2
25,3.258096538021482,0,1,4,5,5,1.791759469228055,0,2,5,5,55,4.02535169073515,0,1,6,5,0,0,4,1,4,5,2,11.81
500,6.2166061010848646,1,2,3,0,15,2.772588722239781,0,0,1,5,50,3.9318256327243257,1,2,1,0,2,2,0,7,10,5,1,287.5
105,4.663439094112067,0,0,0,5,120,4.795790545596741,1,0,1,0,45,3.828641396489095,0,0,3,5,2,1,0,9,10,15,0,127.05
340,5.831882477283517,1,1,4,0,90,4.51085950651685,1,0,6,0,20,3.044522437723423,1,2,6,0,3,5,7,9,2,10,1,516.8
395,5.981414211254481,0,2,3,5,50,3.9318256327243257,1,2,1,0,60,4.110873864173311,1,0,4,0,2,0,11,9,7,5,0,237.0
165,5.111987788356544,0,0,4,5,30,3.4339872044851463,1,0,2,0,45,3.828641396489095,0,0,3,5,2,1,1,3,7,15,0,117.98
155,5.049856007249537,0,2,1,5,80,4.394449154672439,1,2,3,0,70,4.2626798770413155,1,1,0,0,3,0,7,11,9,5,0,83.7
340,5.831882477283517,1,1,4,0,90,4.51085950651685,1,0,6,0,15,2.772588722239781,0,0,1,5,3,5,4,1,2,5,1,549.1
310,5.739792912179234,1,1,2,0,25,3.258096538021482,0,1,4,5,25,3.258096538021482,0,1,4,5,2,3,6,1,7,5,1,290.62
235,5.4638318050256105,0,1,4,5,60,4.110873864173311,1,0,4,0,30,3.4339872044851463,1,0,2,0,3,5,1,9,10,5,1,263.2
365,5.902633333401366,0,2,1,5,5,1.791759469228055,0,2,5,5,30,3.4339872044851463,1,0,2,0,2,5,6,6,0,5,2,268.27
310,5.739792912179234,1,1,2,0,5,1.791759469228055,0,2,5,5,10,2.3978952727983707,1,1,3,0,3,0,9,8,7,5,3,292.95
180,5.198497031265826,1,0,5,0,75,4.330733340286331,0,0,5,5,55,4.02535169073515,0,1,6,5,1,1,8,9,4,5,0,141.75
40,3.713572066704308,1,1,5,0,120,4.795790545596741,1,0,1,0,80,4.394449154672439,1,2,3,0,3,5,2,4,5,40,2,17.6
320,5.771441123130016,1,2,5,0,15,2.772588722239781,0,0,1,5,30,3.4339872044851463,1,0,2,0,0,7,11,2,6,5,1,257.6
90,4.51085950651685,1,0,6,0,100,4.61512051684126,1,1,2,0,90,4.51085950651685,1,0,6,0,2,3,4,2,8,10,1,18.0
95,4.564348191467836,0,2,4,5,5,1.791759469228055,0,2,5,5,10,2.3978952727983707,1,1,3,0,0,5,8,4,5,5,2,89.78
250,5.5254529391317835,1,1,5,0,30,3.4339872044851463,1,0,2,0,80,4.394449154672439,1,2,3,0,1,2,5,8,0,10,0,65.0
40,3.713572066704308,1,1,5,0,20,3.044522437723423,1,2,6,0,80,4.394449154672439,1,2,3,0,2,1,10,0,2,20,3,9.6
270,5.602118820879701,1,0,4,0,20,3.044522437723423,1,2,6,0,15,2.772588722239781,0,0,1,5,0,9,6,3,4,5,1,275.4
75,4.330733340286331,0,0,5,5,25,3.258096538021482,0,1,4,5,15,2.772588722239781,0,0,1,5,0,7,3,2,10,5,2,79.69
260,5.564520407322694,1,2,1,0,15,2.772588722239781,0,0,1,5,20,3.044522437723423,1,2,6,0,1,6,9,5,9,5,1,239.2
45,3.828641396489095,0,0,3,5,5,1.791759469228055,0,2,5,5,70,4.2626798770413155,1,1,0,0,2,5,5,8,3,5,2,14.18
100,4.61512051684126,1,1,2,0,120,4.795790545596741,1,0,1,0,5,1.791759469228055,0,2,5,5,0,3,8,3,0,5,2,209.0
255,5.545177444479562,0,0,3,5,50,3.9318256327243257,1,2,1,0,75,4.330733340286331,0,0,5,5,1,0,3,11,2,5,0,95.62
450,6.111467339502679,1,0,2,0,15,2.772588722239781,0,0,1,5,70,4.2626798770413155,1,1,0,0,0,6,3,11,0,5,1,155.25
20,3.044522437723423,1,2,6,0,70,4.2626798770413155,1,1,0,0,65,4.189654742026425,0,2,2,5,0,1,9,9,3,5,0,11.9
20,3.044522437723423,1,2,6,0,70,4.2626798770413155,1,1,0,0,60,4.110873864173311,1,0,4,0,1,0,1,7,0,10,1,13.6
140,4.948759890378168,1,2,0,0,10,2.3978952727983707,1,1,3,0,80,4.394449154672439,1,2,3,0,1,1,0,5,4,10,2,30.8
210,5.351858133476067,1,0,0,0,75,4.330733340286331,0,0,5,5,40,3.713572066704308,1,1,5,0,3,5,8,10,7,5,0,220.5
430,6.066108090103747,1,1,3,0,15,2.772588722239781,0,0,1,5,40,3.713572066704308,1,1,5,0,3,5,6,10,4,5,0,296.7
130,4.875197323201151,1,1,4,0,15,2.772588722239781,0,0,1,5,20,3.044522437723423,1,2,6,0,0,9,8,2,8,5,0,119.6
65,4.189654742026425,0,2,2,5,60,4.110873864173311,1,0,4,0,30,3.4339872044851463,1,0,2,0,2,3,11,4,2,5,1,72.8
60,4.110873864173311,1,0,4,0,120,4.795790545596741,1,0,1,0,15,2.772588722239781,0,0,1,5,0,9,0,0,6,15,3,112.2
380,5.942799375126701,1,2,2,0,90,4.51085950651685,1,0,6,0,80,4.394449154672439,1,2,3,0,2,1,6,7,10,10,0,144.4
465,6.144185634125646,0,0,3,5,60,4.110873864173311,1,0,4,0,5,1.791759469228055,0,2,5,5,1,2,0,5,8,5,2,706.8
65,4.189654742026425,0,2,2,5,120,4.795790545596741,1,0,1,0,60,4.110873864173311,1,0,4,0,1,9,4,9,3,5,1,57.2
330,5.802118375377063,1,0,1,0,30,3.4339872044851463,1,0,2,0,90,4.51085950651685,1,0,6,0,0,1,8,4,8,30,2,42.9
400,5.993961427306569,1,1,1,0,5,1.791759469228055,0,2,5,5,25,3.258096538021482,0,1,4,5,2,0,5,3,2,5,3,315.0
120,4.795790545596741,1,0,1,0,90,4.51085950651685,1,0,6,0,25,3.258096538021482,0,1,4,5,0,9,8,9,11,5,0,171.0
105,4.663439094112067,0,0,0,5,50,3.9318256327243257,1,2,1,0,20,3.044522437723423,1,2,6,0,0,2,2,4,8,5,0,126.0
75,4.330733340286331,0,0,5,5,30,3.4339872044851463,1,0,2,0,35,3.58351893845611,0,2,0,5,3,8,4,8,8,5,0,63.38
415,6.030685260261263,0,1,2,5,50,3.9318256327243257,1,2,1,0,30,3.4339872044851463,1,0,2,0,0,3,3,4,10,5,0,435.75
235,5.4638318050256105,0,1,4,5,20,3.044522437723423,1,2,6,0,30,3.4339872044851463,1,0,2,0,0,8,1,6,4,5,0,197.4
455,6.1224928095143865,0,2,0,5,30,3.4339872044851463,1,0,2,0,55,4.02535169073515,0,1,6,5,1,1,3,11,2,5,0,266.17
205,5.327876168789581,0,1,2,5,60,4.110873864173311,1,0,4,0,50,3.9318256327243257,1,2,1,0,2,5,8,5,6,5,0,164.0
460,6.133398042996649,1,1,5,0,25,3.258096538021482,0,1,4,5,30,3.4339872044851463,1,0,2,0,1,0,10,1,6,5,0,402.5
305,5.723585101952381,0,2,4,5,15,2.772588722239781,0,0,1,5,65,4.189654742026425,0,2,2,5,3,5,9,11,7,5,0,122.76
230,5.442417710521793,1,2,6,0,50,3.9318256327243257,1,2,1,0,70,4.2626798770413155,1,1,0,0,2,5,4,11,0,10,0,103.5
95,4.564348191467836,0,2,4,5,50,3.9318256327243257,1,2,1,0,50,3.9318256327243257,1,2,1,0,2,4,3,5,9,5,1,71.25
215,5.375278407684165,0,2,5,5,60,4.110873864173311,1,0,4,0,75,4.330733340286331,0,0,5,5,2,0,6,11,10,5,0,86.0
265,5.583496308781699,0,1,6,5,100,4.61512051684126,1,1,2,0,35,3.58351893845611,0,2,0,5,3,5,7,1,10,5,0,344.5
335,5.817111159963204,0,2,6,5,20,3.044522437723423,1,2,6,0,10,2.3978952727983707,1,1,3,0,1,6,3,3,8,5,1,361.8
45,3.828641396489095,0,0,3,5,20,3.044522437723423,1,2,6,0,10,2.3978952727983707,1,1,3,0,1,7,1,5,4,5,1,48.6
235,5.4638318050256105,0,1,4,5,20,3.044522437723423,1,2,6,0,80,4.394449154672439,1,2,3,0,1,9,11,4,2,5,1,56.4
155,5.049856007249537,0,2,1,5,40,3.713572066704308,1,1,5,0,40,3.713572066704308,1,1,5,0,1,9,1,5,7,5,1,130.2
375,5.929589143389895,0,0,4,5,10,2.3978952727983707,1,1,3,0,20,3.044522437723423,1,2,6,0,0,9,3,11,0,5,1,330.0
375,5.929589143389895,0,0,4,5,5,1.791759469228055,0,2,5,5,55,4.02535169073515,0,1,6,5,1,0,5,3,5,5,2,177.19
140,4.948759890378168,1,2,0,0,40,3.713572066704308,1,1,5,0,90,4.51085950651685,1,0,6,0,1,2,9,4,5,10,0,19.6
485,6.186208623900494,0,2,2,5,25,3.258096538021482,0,1,4,5,15,2.772588722239781,0,0,1,5,1,3,7,6,10,5,0,515.31
450,6.111467339502679,1,0,2,0,100,4.61512051684126,1,1,2,0,65,4.189654742026425,0,2,2,5,2,1,2,6,3,5,0,315.0
230,5.442417710521793,1,2,6,0,30,3.4339872044851463,1,0,2,0,75,4.330733340286331,0,0,5,5,2,1,1,10,2,5,0,74.75
455,6.1224928095143865,0,2,0,5,50,3.9318256327243257,1,2,1,0,25,3.258096538021482,0,1,4,5,2,9,10,10,5,5,1,511.88
465,6.144185634125646,0,0,3,5,30,3.4339872044851463,1,0,2,0,20,3.044522437723423,1,2,6,0,2,2,9,7,10,5,0,483.6
215,5.375278407684165,0,2,5,5,70,4.2626798770413155,1,1,0,0,20,3.044522437723423,1,2,6,0,1,0,9,2,6,5,0,292.4
145,4.983606621708336,0,1,5,5,5,1.791759469228055,0,2,5,5,65,4.189654742026425,0,2,2,5,3,7,8,3,6,5,2,53.29
405,6.0063531596017325,0,0,6,5,75,4.330733340286331,0,0,5,5,5,1.791759469228055,0,2,5,5,2,1,11,3,6,5,2,673.31
355,5.87493073085203,0,1,5,5,40,3.713572066704308,1,1,5,0,30,3.4339872044851463,1,0,2,0,1,9,11,4,1,5,0,347.9
480,6.175867270105761,1,0,4,0,90,4.51085950651685,1,0,6,0,60,4.110873864173311,1,0,4,0,2,9,7,4,2,30,1,364.8
60,4.110873864173311,1,0,4,0,15,2.772588722239781,0,0,1,5,55,4.02535169073515,0,1,6,5,2,5,9,5,11,5,1,31.05
265,5.583496308781699,0,1,6,5,80,4.394449154672439,1,2,3,0,90,4.51085950651685,1,0,6,0,1,7,11,3,6,5,0,47.7
110,4.709530201312334,1,2,5,0,60,4.110873864173311,1,0,4,0,75,4.330733340286331,0,0,5,5,1,0,8,8,9,5,0,44.0
195,5.278114659230517,0,0,6,5,80,4.394449154672439,1,2,3,0,70,4.2626798770413155,1,1,0,0,3,7,5,5,11,5,0,105.3
405,6.0063531596017325,0,0,6,5,5,1.791759469228055,0,2,5,5,40,3.713572066704308,1,1,5,0,0,8,1,1,1,5,2,255.15
60,4.110873864173311,1,0,4,0,50,3.9318256327243257,1,2,1,0,45,3.828641396489095,0,0,3,5,1,7,5,10,0,5,0,49.5
80,4.394449154672439,1,2,3,0,120,4.795790545596741,1,0,1,0,5,1.791759469228055,0,2,5,5,2,5,2,6,3,5,2,167.2
370,5.916202062607435,1,1,6,0,40,3.713572066704308,1,1,5,0,60,4.110873864173311,1,0,4,0,3,2,3,8,4,10,0,207.2
285,5.655991810819852,0,0,5,5,20,3.044522437723423,1,2,6,0,55,4.02535169073515,0,1,6,5,1,7,7,1,1,5,0,153.9
55,4.02535169073515,0,1,6,5,15,2.772588722239781,0,0,1,5,75,4.330733340286331,0,0,5,5,0,9,4,8,1,5,1,15.81
465,6.144185634125646,0,0,3,5,50,3.9318256327243257,1,2,1,0,5,1.791759469228055,0,2,5,5,0,4,9,5,3,5,2,662.62
480,6.175867270105761,1,0,4,0,90,4.51085950651685,1,0,6,0,90,4.51085950651685,1,0,6,0,2,1,11,1,7,30,1,91.2
175,5.170483995038151,0,1,0,5,40,3.713572066704308,1,1,5,0,50,3.9318256327243257,1,2,1,0,3,2,4,10,1,5,0,122.5
110,4.709530201312334,1,2,5,0,60,4.110873864173311,1,0,4,0,30,3.4339872044851463,1,0,2,0,3,3,11,0,5,10,1,123.2
190,5.25227342804663,1,1,1,0,10,2.3978952727983707,1,1,3,0,15,2.772588722239781,0,0,1,5,1,3,9,4,10,5,1,177.65
100,4.61512051684126,1,1,2,0,50,3.9318256327243257,1,2,1,0,35,3.58351893845611,0,2,0,5,3,2,5,2,1,5,1,97.5
380,5.942799375126701,1,2,2,0,15,2.772588722239781,0,0,1,5,35,3.58351893845611,0,2,0,5,3,1,1,5,2,5,0,284.05
285,5.655991810819852,0,0,5,5,5,1.791759469228055,0,2,5,5,45,3.828641396489095,0,0,3,5,1,1,0,11,6,5,2,164.59
400,5.993961427306569,1,1,1,0,75,4.330733340286331,0,0,5,5,40,3.713572066704308,1,1,5,0,2,1,10,11,6,5,1,420.0
490,6.19644412779452,1,1,0,0,25,3.258096538021482,0,1,4,5,75,4.330733340286331,0,0,5,5,3,8,11,0,5,5,1,153.12
475,6.16541785423142,0,1,6,5,50,3.9318256327243257,1,2,1,0,45,3.828641396489095,0,0,3,5,2,1,10,11,1,5,0,391.88
335,5.817111159963204,0,2,6,5,60,4.110873864173311,1,0,4,0,65,4.189654742026425,0,2,2,5,0,0,0,6,10,5,0,187.6
470,6.154858094016418,1,2,1,0,15,2.772588722239781,0,0,1,5,30,3.4339872044851463,1,0,2,0,2,1,7,4,11,5,1,378.35
20,3.044522437723423,1,2,6,0,60,4.110873864173311,1,0,4,0,40,3.713572066704308,1,1,5,0,1,4,1,3,2,20,2,19.2
350,5.860786223465865,1,2,0,0,70,4.2626798770413155,1,1,0,0,10,2.3978952727983707,1,1,3,0,1,2,3,2,0,10,3,535.5
405,6.0063531596017325,0,0,6,5,25,3.258096538021482,0,1,4,5,20,3.044522437723423,1,2,6,0,2,4,0,0,4,5,0,405.0
145,4.983606621708336,0,1,5,5,30,3.4339872044851463,1,0,2,0,10,2.3978952727983707,1,1,3,0,3,4,11,3,1,5,1,169.65
240,5.484796933490655,1,0,2,0,120,4.795790545596741,1,0,1,0,50,3.9318256327243257,1,2,1,0,2,1,11,6,2,10,1,264.0
70,4.2626798770413155,1,1,0,0,75,4.330733340286331,0,0,5,5,20,3.044522437723423,1,2,6,0,0,1,2,7,6,5,0,98.0
175,5.170483995038151,0,1,0,5,60,4.110873864173311,1,0,4,0,25,3.258096538021482,0,1,4,5,3,2,5,0,8,5,1,210.0
345,5.846438775057725,0,0,2,5,60,4.110873864173311,1,0,4,0,20,3.044522437723423,1,2,6,0,1,4,8,7,4,5,1,441.6
355,5.87493073085203,0,1,5,5,5,1.791759469228055,0,2,5,5,20,3.044522437723423,1,2,6,0,3,1,11,2,5,5,2,298.2
170,5.14166355650266,1,2,2,0,20,3.044522437723423,1,2,6,0,30,3.4339872044851463,1,0,2,0,2,2,4,1,4,10,0,142.8
295,5.69035945432406,0,1,1,5,40,3.713572066704308,1,1,5,0,25,3.258096538021482,0,1,4,5,0,6,2,5,3,5,0,309.75
215,5.375278407684165,0,2,5,5,60,4.110873864173311,1,0,4,0,50,3.9318256327243257,1,2,1,0,0,5,2,9,3,5,0,172.0
440,6.089044875446846,1,2,6,0,50,3.9318256327243257,1,2,1,0,65,4.189654742026425,0,2,2,5,3,4,6,0,0,5,0,231.0
465,6.144185634125646,0,0,3,5,20,3.044522437723423,1,2,6,0,35,3.58351893845611,0,2,0,5,2,2,11,11,2,5,0,362.7
225,5.420534999272286,0,0,1,5,100,4.61512051684126,1,1,2,0,45,3.828641396489095,0,0,3,5,2,8,2,8,7,5,1,247.5
145,4.983606621708336,0,1,5,5,30,3.4339872044851463,1,0,2,0,25,3.258096538021482,0,1,4,5,3,2,7,7,9,5,0,141.38
285,5.655991810819852,0,0,5,5,60,4.110873864173311,1,0,4,0,70,4.2626798770413155,1,1,0,0,2,8,0,6,4,5,0,136.8
95,4.564348191467836,0,2,4,5,80,4.394449154672439,1,2,3,0,50,3.9318256327243257,1,2,1,0,2,8,3,6,10,5,0,85.5
340,5.831882477283517,1,1,4,0,100,4.61512051684126,1,1,2,0,15,2.772588722239781,0,0,1,5,3,1,1,0,2,5,0,578.0
445,6.100318952020064,0,1,4,5,50,3.9318256327243257,1,2,1,0,10,2.3978952727983707,1,1,3,0,2,9,10,4,0,5,1,600.75
440,6.089044875446846,1,2,6,0,15,2.772588722239781,0,0,1,5,70,4.2626798770413155,1,1,0,0,3,4,5,2,5,5,0,151.8
110,4.709530201312334,1,2,5,0,80,4.394449154672439,1,2,3,0,15,2.772588722239781,0,0,1,5,3,3,9,4,9,5,0,168.3
35,3.58351893845611,0,2,0,5,15,2.772588722239781,0,0,1,5,90,4.51085950651685,1,0,6,0,2,0,10,9,10,5,1,4.02
430,6.066108090103747,1,1,3,0,90,4.51085950651685,1,0,6,0,55,4.02535169073515,0,1,6,5,2,4,2,1,5,5,0,367.65
200,5.303304908059076,1,2,4,0,80,4.394449154672439,1,2,3,0,45,3.828641396489095,0,0,3,5,2,0,10,4,7,5,0,198.0
430,6.066108090103747,1,1,3,0,25,3.258096538021482,0,1,4,5,30,3.4339872044851463,1,0,2,0,2,3,8,10,7,5,0,376.25
125,4.836281906951478,0,2,6,5,30,3.4339872044851463,1,0,2,0,50,3.9318256327243257,1,2,1,0,3,2,1,0,4,5,0,81.25
250,5.5254529391317835,1,1,5,0,70,4.2626798770413155,1,1,0,0,20,3.044522437723423,1,2,6,0,0,5,8,9,1,10,0,340.0
280,5.638354669333745,1,1,0,0,70,4.2626798770413155,1,1,0,0,45,3.828641396489095,0,0,3,5,1,4,3,2,1,5,1,261.8
70,4.2626798770413155,1,1,0,0,120,4.795790545596741,1,0,1,0,30,3.4339872044851463,1,0,2,0,3,4,6,1,9,10,1,107.8
140,4.948759890378168,1,2,0,0,90,4.51085950651685,1,0,6,0,25,3.258096538021482,0,1,4,5,1,3,9,10,4,5,0,199.5
435,6.077642243349034,0,0,1,5,100,4.61512051684126,1,1,2,0,60,4.110873864173311,1,0,4,0,0,7,4,7,10,5,0,348.0
375,5.929589143389895,0,0,4,5,75,4.330733340286331,0,0,5,5,70,4.2626798770413155,1,1,0,0,0,4,0,6,8,5,1,196.88
75,4.330733340286331,0,0,5,5,100,4.61512051684126,1,1,2,0,60,4.110873864173311,1,0,4,0,1,2,8,7,7,5,0,60.0
60,4.110873864173311,1,0,4,0,60,4.110873864173311,1,0,4,0,60,4.110873864173311,1,0,4,0,3,9,10,8,6,60,3,38.4
455,6.1224928095143865,0,2,0,5,10,2.3978952727983707,1,1,3,0,55,4.02535169073515,0,1,6,5,1,1,4,1,8,5,0,225.22
110,4.709530201312334,1,2,5,0,25,3.258096538021482,0,1,4,5,40,3.713572066704308,1,1,5,0,3,7,7,8,8,5,0,82.5
365,5.902633333401366,0,2,1,5,75,4.330733340286331,0,0,5,5,50,3.9318256327243257,1,2,1,0,1,1,1,0,5,5,0,319.38
210,5.351858133476067,1,0,0,0,5,1.791759469228055,0,2,5,5,5,1.791759469228055,0,2,5,5,3,3,4,3,7,5,3,209.47
425,6.054439346269371,0,2,5,5,50,3.9318256327243257,1,2,1,0,70,4.2626798770413155,1,1,0,0,3,0,3,7,2,5,0,191.25
265,5.583496308781699,0,1,6,5,70,4.2626798770413155,1,1,0,0,90,4.51085950651685,1,0,6,0,3,7,0,2,8,5,0,45.05
260,5.564520407322694,1,2,1,0,40,3.713572066704308,1,1,5,0,75,4.330733340286331,0,0,5,5,1,6,0,3,3,5,0,91.0
215,5.375278407684165,0,2,5,5,120,4.795790545596741,1,0,1,0,45,3.828641396489095,0,0,3,5,0,3,7,10,1,5,0,260.15
285,5.655991810819852,0,0,5,5,40,3.713572066704308,1,1,5,0,15,2.772588722239781,0,0,1,5,0,0,1,8,5,5,1,339.15
345,5.846438775057725,0,0,2,5,100,4.61512051684126,1,1,2,0,35,3.58351893845611,0,2,0,5,2,3,2,7,5,5,0,448.5
480,6.175867270105761,1,0,4,0,25,3.258096538021482,0,1,4,5,45,3.828641396489095,0,0,3,5,3,3,7,5,3,5,0,330.0
110,4.709530201312334,1,2,5,0,15,2.772588722239781,0,0,1,5,45,3.828641396489095,0,0,3,5,3,4,8,2,8,5,1,69.58
220,5.3981627015177525,1,1,3,0,75,4.330733340286331,0,0,5,5,5,1.791759469228055,0,2,5,5,1,1,0,7,6,5,2,365.75
285,5.655991810819852,0,0,5,5,15,2.772588722239781,0,0,1,5,80,4.394449154672439,1,2,3,0,0,6,5,8,1,5,1,65.55
195,5.278114659230517,0,0,6,5,30,3.4339872044851463,1,0,2,0,90,4.51085950651685,1,0,6,0,2,2,9,2,3,15,1,25.35
455,6.1224928095143865,0,2,0,5,5,1.791759469228055,0,2,5,5,20,3.044522437723423,1,2,6,0,3,3,5,8,8,5,2,382.2
60,4.110873864173311,1,0,4,0,80,4.394449154672439,1,2,3,0,45,3.828641396489095,0,0,3,5,1,1,5,8,10,5,0,59.4
70,4.2626798770413155,1,1,0,0,20,3.044522437723423,1,2,6,0,20,3.044522437723423,1,2,6,0,1,5,4,0,10,10,1,67.2
430,6.066108090103747,1,1,3,0,5,1.791759469228055,0,2,5,5,90,4.51085950651685,1,0,6,0,2,7,10,10,5,5,2,45.15
365,5.902633333401366,0,2,1,5,30,3.4339872044851463,1,0,2,0,70,4.2626798770413155,1,1,0,0,1,8,2,2,7,5,0,142.35
50,3.9318256327243257,1,2,1,0,5,1.791759469228055,0,2,5,5,55,4.02535169073515,0,1,6,5,3,7,1,9,10,5,2,23.62
30,3.4339872044851463,1,0,2,0,80,4.394449154672439,1,2,3,0,25,3.258096538021482,0,1,4,5,0,8,2,7,5,5,0,40.5
140,4.948759890378168,1,2,0,0,90,4.51085950651685,1,0,6,0,50,3.9318256327243257,1,2,1,0,1,5,0,6,6,10,0,133.0
60,4.110873864173311,1,0,4,0,90,4.51085950651685,1,0,6,0,50,3.9318256327243257,1,2,1,0,3,5,9,0,11,10,0,57.0
490,6.19644412779452,1,1,0,0,20,3.044522437723423,1,2,6,0,80,4.394449154672439,1,2,3,0,2,0,5,3,5,10,1,117.6
395,5.981414211254481,0,2,3,5,120,4.795790545596741,1,0,1,0,70,4.2626798770413155,1,1,0,0,0,3,5,3,7,5,0,260.7
285,5.655991810819852,0,0,5,5,10,2.3978952727983707,1,1,3,0,70,4.2626798770413155,1,1,0,0,2,3,3,5,10,5,1,94.05
470,6.154858094016418,1,2,1,0,10,2.3978952727983707,1,1,3,0,20,3.044522437723423,1,2,6,0,0,3,1,8,5,10,2,413.6
400,5.993961427306569,1,1,1,0,25,3.258096538021482,0,1,4,5,90,4.51085950651685,1,0,6,0,2,0,1,0,1,5,1,50.0
165,5.111987788356544,0,0,4,5,20,3.044522437723423,1,2,6,0,60,4.110873864173311,1,0,4,0,3,1,9,5,11,5,1,79.2
190,5.25227342804663,1,1,1,0,50,3.9318256327243257,1,2,1,0,80,4.394449154672439,1,2,3,0,3,1,8,4,4,10,0,57.0
195,5.278114659230517,0,0,6,5,25,3.258096538021482,0,1,4,5,5,1.791759469228055,0,2,5,5,0,4,2,7,5,5,2,231.56
105,4.663439094112067,0,0,0,5,100,4.61512051684126,1,1,2,0,60,4.110873864173311,1,0,4,0,1,8,4,8,5,5,0,84.0
455,6.1224928095143865,0,2,0,5,70,4.2626798770413155,1,1,0,0,20,3.044522437723423,1,2,6,0,2,1,3,0,11,5,0,618.8
490,6.19644412779452,1,1,0,0,70,4.2626798770413155,1,1,0,0,55,4.02535169073515,0,1,6,5,3,0,4,8,1,5,1,374.85
140,4.948759890378168,1,2,0,0,10,2.3978952727983707,1,1,3,0,70,4.2626798770413155,1,1,0,0,3,6,6,10,4,10,3,46.2
450,6.111467339502679,1,0,2,0,40,3.713572066704308,1,1,5,0,75,4.330733340286331,0,0,5,5,1,0,2,1,7,5,1,157.5
115,4.7535901911063645,0,1,3,5,80,4.394449154672439,1,2,3,0,5,1.791759469228055,0,2,5,5,3,6,6,3,8,5,2,196.65
250,5.5254529391317835,1,1,5,0,75,4.330733340286331,0,0,5,5,30,3.4339872044851463,1,0,2,0,0,7,11,0,5,5,0,306.25
60,4.110873864173311,1,0,4,0,5,1.791759469228055,0,2,5,5,65,4.189654742026425,0,2,2,5,3,3,11,9,2,5,2,22.05
310,5.739792912179234,1,1,2,0,40,3.713572066704308,1,1,5,0,10,2.3978952727983707,1,1,3,0,2,3,4,7,9,10,2,390.6
280,5.638354669333745,1,1,0,0,90,4.51085950651685,1,0,6,0,50,3.9318256327243257,1,2,1,0,2,4,6,6,6,10,0,266.0
480,6.175867270105761,1,0,4,0,120,4.795790545596741,1,0,1,0,90,4.51085950651685,1,0,6,0,0,5,6,3,8,30,1,105.6
