slot_person1,slot_person2,slot_item1,slot_item2,slot_currency_symbol,slot_rate1,slot_rate1_abs_log1p,slot_rate1_is_even,slot_rate1_mod3,slot_rate1_mod5,slot_rate1_mod7,slot_rate1_mod10,slot_rate2,slot_rate2_abs_log1p,slot_rate2_is_even,slot_rate2_mod3,slot_rate2_mod5,slot_rate2_mod7,slot_rate2_mod10,slot_hours1,slot_hours1_abs_log1p,slot_hours1_is_even,slot_hours1_mod3,slot_hours1_mod5,slot_hours1_mod7,slot_hours1_mod10,slot_hours2,slot_hours2_abs_log1p,slot_hours2_is_even,slot_hours2_mod3,slot_hours2_mod5,slot_hours2_mod7,slot_hours2_mod10,gcd_all,n_multiple_pairs,y
10,8,6,6,2,15,2.772588722239781,0,0,0,1,5,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,2,195.0
12,16,8,1,2,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,2,164.0
7,10,0,10,1,55,4.02535169073515,0,1,0,6,5,18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,3,365.0
12,17,3,6,3,50,3.9318256327243257,1,2,0,1,0,28,3.367295829986474,1,1,3,0,8,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,3,268.0
14,10,9,3,3,40,3.713572066704308,1,1,0,5,0,55,4.02535169073515,0,1,0,6,5,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,4,375.0
3,2,0,2,3,35,3.58351893845611,0,2,0,0,5,25,3.258096538021482,0,1,0,4,5,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,3,370.0
2,1,8,3,3,22,3.1354942159291497,1,1,2,1,2,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,3,222.0
13,6,1,2,0,22,3.1354942159291497,1,1,2,1,2,20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,270.0
2,7,11,10,0,10,2.3978952727983707,1,1,0,3,0,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,4,360.0
13,15,6,5,1,60,4.110873864173311,1,0,0,4,0,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,4,1.6094379124341003,1,1,4,4,4,1,3,480.0
8,8,2,3,2,30,3.4339872044851463,1,0,0,2,0,45,3.828641396489095,0,0,0,3,5,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,1,375.0
19,0,10,5,2,60,4.110873864173311,1,0,0,4,0,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,2,620.0
5,1,8,10,1,22,3.1354942159291497,1,1,2,1,2,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,0,274.0
4,8,0,0,0,35,3.58351893845611,0,2,0,0,5,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,4,290.0
12,9,11,0,0,10,2.3978952727983707,1,1,0,3,0,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,2,490.0
7,15,4,4,2,25,3.258096538021482,0,1,0,4,5,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,2,200.0
14,6,2,2,3,25,3.258096538021482,0,1,0,4,5,35,3.58351893845611,0,2,0,0,5,3,1.3862943611198906,0,0,3,3,3,1,0.6931471805599453,0,1,1,1,1,1,3,110.0
0,2,11,10,3,45,3.828641396489095,0,0,0,3,5,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,3,201.0
11,2,4,5,0,12,2.5649493574615367,1,0,2,5,2,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,2,286.0
18,7,2,4,1,60,4.110873864173311,1,0,0,4,0,18,2.9444389791664403,1,0,3,4,8,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,2,486.0
12,16,2,1,2,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,3,92.0
16,7,0,4,0,45,3.828641396489095,0,0,0,3,5,40,3.713572066704308,1,1,0,5,0,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,1,595.0
19,21,2,10,0,18,2.9444389791664403,1,0,3,4,8,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,1,328.0
20,2,10,10,0,55,4.02535169073515,0,1,0,6,5,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,2,484.0
20,17,6,10,2,30,3.4339872044851463,1,0,0,2,0,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,2,264.0
14,6,0,5,2,25,3.258096538021482,0,1,0,4,5,55,4.02535169073515,0,1,0,6,5,1,0.6931471805599453,0,1,1,1,1,4,1.6094379124341003,1,1,4,4,4,1,3,245.0
0,6,4,7,3,55,4.02535169073515,0,1,0,6,5,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,2,305.0
5,21,0,4,2,25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,1,210.0
10,17,11,2,0,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,1,149.0
6,10,4,3,3,35,3.58351893845611,0,2,0,0,5,28,3.367295829986474,1,1,3,0,8,4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,3,252.0
15,16,0,11,2,25,3.258096538021482,0,1,0,4,5,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,131.0
13,8,11,9,1,20,3.044522437723423,1,2,0,6,0,40,3.713572066704308,1,1,0,5,0,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,2,5,360.0
0,12,9,9,1,50,3.9318256327243257,1,2,0,1,0,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,1,346.0
16,0,1,0,0,40,3.713572066704308,1,1,0,5,0,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,3,144.0
12,14,7,11,2,15,2.772588722239781,0,0,0,1,5,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,1,202.0
5,10,5,11,2,15,2.772588722239781,0,0,0,1,5,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,1,1,230.0
4,10,6,2,1,60,4.110873864173311,1,0,0,4,0,55,4.02535169073515,0,1,0,6,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,3,635.0
3,14,7,11,2,25,3.258096538021482,0,1,0,4,5,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,4,137.0
2,17,6,3,2,20,3.044522437723423,1,2,0,6,0,60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,4,240.0
6,11,5,2,1,28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,4,348.0
7,20,9,11,3,18,2.9444389791664403,1,0,3,4,8,35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,1,2,214.0
6,20,3,11,0,22,3.1354942159291497,1,1,2,1,2,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,3,201.0
12,7,10,8,0,60,4.110873864173311,1,0,0,4,0,15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,1,5,255.0
8,21,6,4,2,55,4.02535169073515,0,1,0,6,5,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,1,460.0
6,0,7,10,1,28,3.367295829986474,1,1,3,0,8,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,2,406.0
5,11,5,0,2,45,3.828641396489095,0,0,0,3,5,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,2,427.0
1,6,9,11,2,12,2.5649493574615367,1,0,2,5,2,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,1,4,420.0
20,0,3,1,0,35,3.58351893845611,0,2,0,0,5,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,1,425.0
15,11,4,9,2,30,3.4339872044851463,1,0,0,2,0,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,3,385.0
17,15,8,9,3,28,3.367295829986474,1,1,3,0,8,25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,1,399.0
17,6,4,11,0,60,4.110873864173311,1,0,0,4,0,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,1,2,500.0
0,1,7,5,0,20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,1,0.6931471805599453,0,1,1,1,1,8,2.1972245773362196,1,2,3,1,8,1,3,140.0
5,2,11,4,2,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,2,6,80.0
12,10,7,4,0,18,2.9444389791664403,1,0,3,4,8,45,3.828641396489095,0,0,0,3,5,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,1,342.0
12,14,11,8,1,35,3.58351893845611,0,2,0,0,5,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,1,350.0
12,16,4,4,3,15,2.772588722239781,0,0,0,1,5,35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,1,0.6931471805599453,0,1,1,1,1,1,3,125.0
17,3,10,0,3,40,3.713572066704308,1,1,0,5,0,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,3,144.0
19,16,0,4,1,28,3.367295829986474,1,1,3,0,8,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,1,234.0
7,0,3,0,0,10,2.3978952727983707,1,1,0,3,0,40,3.713572066704308,1,1,0,5,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,5,130.0
0,16,0,3,1,55,4.02535169073515,0,1,0,6,5,20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,3,405.0
7,4,2,10,1,50,3.9318256327243257,1,2,0,1,0,35,3.58351893845611,0,2,0,0,5,2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,1,2,380.0
11,7,0,10,1,55,4.02535169073515,0,1,0,6,5,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,1,1,715.0
5,2,8,2,2,50,3.9318256327243257,1,2,0,1,0,28,3.367295829986474,1,1,3,0,8,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,2,1,468.0
9,8,8,0,0,35,3.58351893845611,0,2,0,0,5,60,4.110873864173311,1,0,0,4,0,4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,1,3,440.0
2,4,0,1,0,55,4.02535169073515,0,1,0,6,5,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,75.0
18,12,9,11,3,22,3.1354942159291497,1,1,2,1,2,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,5,47.0
17,17,5,4,0,20,3.044522437723423,1,2,0,6,0,28,3.367295829986474,1,1,3,0,8,8,2.1972245773362196,1,2,3,1,8,6,1.9459101490553132,1,0,1,6,6,2,0,328.0
18,4,3,1,2,12,2.5649493574615367,1,0,2,5,2,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,5,68.0
9,19,11,3,3,10,2.3978952727983707,1,1,0,3,0,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,1,124.0
10,1,5,4,1,22,3.1354942159291497,1,1,2,1,2,55,4.02535169073515,0,1,0,6,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,1,3,385.0
18,13,5,6,0,55,4.02535169073515,0,1,0,6,5,35,3.58351893845611,0,2,0,0,5,8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,1,1,720.0
5,5,4,5,3,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,3,172.0
14,3,1,4,0,35,3.58351893845611,0,2,0,0,5,22,3.1354942159291497,1,1,2,1,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,1,2,158.0
15,6,5,6,2,28,3.367295829986474,1,1,3,0,8,12,2.5649493574615367,1,0,2,5,2,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,3,156.0
8,8,3,9,0,55,4.02535169073515,0,1,0,6,5,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,1,1,209.0
4,15,9,6,2,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,1,3,102.0
5,13,0,2,3,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,1,2,86.0
2,7,7,4,3,25,3.258096538021482,0,1,0,4,5,10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,1,0.6931471805599453,0,1,1,1,1,1,5,35.0
2,8,4,5,1,55,4.02535169073515,0,1,0,6,5,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,3,284.0
11,20,7,11,2,28,3.367295829986474,1,1,3,0,8,25,3.258096538021482,0,1,0,4,5,6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,1,1,318.0
2,20,11,5,2,55,4.02535169073515,0,1,0,6,5,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,4,120.0
13,3,9,3,1,12,2.5649493574615367,1,0,2,5,2,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,2,2,392.0
13,0,0,1,2,60,4.110873864173311,1,0,0,4,0,25,3.258096538021482,0,1,0,4,5,1,0.6931471805599453,0,1,1,1,1,3,1.3862943611198906,0,0,3,3,3,1,4,135.0
7,15,6,10,1,28,3.367295829986474,1,1,3,0,8,50,3.9318256327243257,1,2,0,1,0,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,4,246.0
15,1,0,10,0,45,3.828641396489095,0,0,0,3,5,22,3.1354942159291497,1,1,2,1,2,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,289.0
5,19,8,0,0,35,3.58351893845611,0,2,0,0,5,40,3.713572066704308,1,1,0,5,0,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,115.0
19,1,2,3,2,60,4.110873864173311,1,0,0,4,0,28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,3,532.0
18,11,10,0,0,22,3.1354942159291497,1,1,2,1,2,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,4,92.0
6,10,1,2,2,20,3.044522437723423,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,1,156.0
1,20,10,10,3,30,3.4339872044851463,1,0,0,2,0,10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,4,100.0
11,7,4,8,3,20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,4,144.0
11,18,0,4,3,55,4.02535169073515,0,1,0,6,5,22,3.1354942159291497,1,1,2,1,2,7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,1,1,495.0
15,20,4,4,3,40,3.713572066704308,1,1,0,5,0,30,3.4339872044851463,1,0,0,2,0,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,330.0
5,2,5,5,2,55,4.02535169073515,0,1,0,6,5,45,3.828641396489095,0,0,0,3,5,5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,5,5,500.0
18,7,4,1,2,28,3.367295829986474,1,1,3,0,8,15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,1,243.0
11,16,11,10,1,25,3.258096538021482,0,1,0,4,5,45,3.828641396489095,0,0,0,3,5,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,5,250.0
11,13,6,2,1,50,3.9318256327243257,1,2,0,1,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,4,148.0
16,20,9,9,0,15,2.772588722239781,0,0,0,1,5,60,4.110873864173311,1,0,0,4,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,6,135.0
3,4,5,8,0,30,3.4339872044851463,1,0,0,2,0,30,3.4339872044851463,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,3,270.0
19,19,3,10,2,18,2.9444389791664403,1,0,3,4,8,15,2.772588722239781,0,0,0,1,5,7,2.0794415416798357,0,1,2,0,7,1,0.6931471805599453,0,1,1,1,1,1,3,141.0
5,18,6,5,1,8,2.1972245773362196,1,2,3,1,8,55,4.02535169073515,0,1,0,6,5,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,1,449.0
18,6,5,1,2,22,3.1354942159291497,1,1,2,1,2,50,3.9318256327243257,1,2,0,1,0,3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,1,1,366.0
15,9,10,6,0,12,2.5649493574615367,1,0,2,5,2,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,1,364.0
12,18,7,10,0,18,2.9444389791664403,1,0,3,4,8,12,2.5649493574615367,1,0,2,5,2,5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,0,186.0
21,14,7,3,0,28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,0,5,0,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,1,448.0
18,0,4,5,1,60,4.110873864173311,1,0,0,4,0,8,2.1972245773362196,1,2,3,1,8,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,3,316.0
5,21,0,6,2,25,3.258096538021482,0,1,0,4,5,45,3.828641396489095,0,0,0,3,5,7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,1,0,535.0
2,16,11,6,3,20,3.044522437723423,1,2,0,6,0,60,4.110873864173311,1,0,0,4,0,6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,1,4,420.0
15,14,8,5,0,50,3.9318256327243257,1,2,0,1,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,3,136.0
18,17,9,3,1,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,0,2,0,6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,2,2,288.0
4,8,6,6,0,55,4.02535169073515,0,1,0,6,5,60,4.110873864173311,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,2,290.0
20,6,6,6,3,28,3.367295829986474,1,1,3,0,8,40,3.713572066704308,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,4,4,384.0
0,0,8,5,2,25,3.258096538021482,0,1,0,4,5,20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,1,1,220.0
2,15,2,7,2,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,4,1.6094379124341003,1,1,4,4,4,2,4,52.0
8,8,6,9,3,8,2.1972245773362196,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,1,4,86.0
19,0,8,4,1,40,3.713572066704308,1,1,0,5,0,50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,2,3,340.0
20,10,10,7,3,60,4.110873864173311,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,1,550.0
21,9,7,10,0,55,4.02535169073515,0,1,0,6,5,28,3.367295829986474,1,1,3,0,8,3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,1,1,249.0
9,19,6,4,1,12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,2,1.0986122886681098,1,2,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,2,80.0
15,20,9,10,0,18,2.9444389791664403,1,0,3,4,8,50,3.9318256327243257,1,2,0,1,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,3,190.0
1,1,10,3,1,15,2.772588722239781,0,0,0,1,5,40,3.713572066704308,1,1,0,5,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,3,380.0
13,6,11,0,0,10,2.3978952727983707,1,1,0,3,0,45,3.828641396489095,0,0,0,3,5,6,1.9459101490553132,1,0,1,6,6,7,2.0794415416798357,0,1,2,0,7,1,0,375.0
17,18,10,11,3,10,2.3978952727983707,1,1,0,3,0,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,4,92.0
15,16,0,10,2,28,3.367295829986474,1,1,3,0,8,55,4.02535169073515,0,1,0,6,5,1,0.6931471805599453,0,1,1,1,1,2,1.0986122886681098,1,2,2,2,2,1,4,138.0
9,19,1,8,3,40,3.713572066704308,1,1,0,5,0,35,3.58351893845611,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,1,2,350.0
21,10,5,0,0,60,4.110873864173311,1,0,0,4,0,25,3.258096538021482,0,1,0,4,5,3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,1,355.0
15,16,2,9,0,45,3.828641396489095,0,0,0,3,5,25,3.258096538021482,0,1,0,4,5,2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,1,165.0
4,11,2,5,0,60,4.110873864173311,1,0,0,4,0,30,3.4339872044851463,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,1,5,360.0
3,20,7,2,3,55,4.02535169073515,0,1,0,6,5,18,2.9444389791664403,1,0,3,4,8,7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,1,1,511.0
14,7,6,4,0,25,3.258096538021482,0,1,0,4,5,50,3.9318256327243257,1,2,0,1,0,1,0.6931471805599453,0,1,1,1,1,5,1.791759469228055,0,2,0,5,5,1,6,275.0
21,16,2,8,1,28,3.367295829986474,1,1,3,0,8,55,4.02535169073515,0,1,0,6,5,7,2.0794415416798357,0,1,2,0,7,3,1.3862943611198906,0,0,3,3,3,1,1,361.0
12,12,5,7,3,12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,0.6931471805599453,0,1,1,1,1,1,4,70.0
14,17,11,2,3,10,2.3978952727983707,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,8,2.1972245773362196,1,2,3,1,8,2,2,120.0
3,21,11,0,1,45,3.828641396489095,0,0,0,3,5,12,2.5649493574615367,1,0,2,5,2,2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,1,4,102.0
3,17,0,4,2,55,4.02535169073515,0,1,0,6,5,22,3.1354942159291497,1,1,2,1,2,5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,1,1,429.0
