slot_seller,slot_item_plural,slot_container_singular,slot_container_plural,slot_bag_size,slot_bag_size_abs_log1p,slot_bag_size_is_even,slot_bag_size_mod3,slot_bag_size_mod5,slot_bag_size_mod7,slot_bag_size_mod10,slot_total_items,slot_total_items_abs_log1p,slot_total_items_is_even,slot_total_items_mod3,slot_total_items_mod5,slot_total_items_mod7,slot_total_items_mod10,slot_price_per_container,slot_price_per_container_abs_log1p,slot_price_per_container_is_even,slot_price_per_container_mod3,slot_price_per_container_mod5,slot_price_per_container_mod7,slot_price_per_container_mod10,slot_currency_symbol,slot_timeframe,gcd_all,n_multiple_pairs,y
0,3,0,0,13,2.6390573296152584,0,1,3,6,3,5382,8.591001118560957,1,0,2,6,2,26,3.295836866004329,1,2,1,5,6,3,1,13,3,10764.0
5,4,0,0,8,2.1972245773362196,1,2,3,1,8,3912,8.272059622210412,1,0,2,6,2,31,3.4657359027997265,0,1,1,3,1,0,5,1,1,15159.0
0,7,6,6,9,2.302585092994046,0,0,4,2,9,6669,8.80537513890967,0,0,4,5,9,30,3.4339872044851463,1,0,0,2,0,0,1,3,1,22230.0
1,1,0,0,10,2.3978952727983707,1,1,0,3,0,3430,8.14060704285845,1,1,0,0,0,2,1.0986122886681098,1,2,2,2,2,1,6,2,3,686.0
1,8,6,6,8,2.1972245773362196,1,2,3,1,8,4728,8.461469042643875,1,0,3,3,8,16,2.833213344056216,1,1,1,2,6,3,2,8,2,9456.0
3,3,0,0,17,2.8903717578961645,0,2,2,3,7,6256,8.741456115998364,1,1,1,5,6,10,2.3978952727983707,1,1,0,3,0,3,4,1,1,3680.0
0,1,4,4,27,3.332204510175204,0,0,2,6,7,7344,8.901775088607979,1,0,4,1,4,26,3.295836866004329,1,2,1,5,6,1,4,1,1,7072.0
3,0,3,3,19,2.995732273553991,0,1,4,5,9,4294,8.365206834418355,1,1,4,3,4,43,3.784189633918261,0,1,3,1,3,3,0,1,1,9718.0
4,4,0,0,2,1.0986122886681098,1,2,2,2,2,856,6.75343791859778,1,1,1,2,6,48,3.8918202981106265,1,0,3,6,8,3,5,2,2,20544.0
4,8,3,3,4,1.6094379124341003,1,1,4,4,4,3124,8.047189562170502,1,1,4,2,4,44,3.8066624897703196,1,2,4,2,4,0,2,4,3,34364.0
2,3,3,3,20,3.044522437723423,1,2,0,6,0,15880,9.672878705110646,1,1,0,4,0,41,3.7376696182833684,0,2,1,6,1,3,5,1,1,32554.0
4,8,6,6,20,3.044522437723423,1,2,0,6,0,3260,8.089789175789319,1,2,0,5,0,48,3.8918202981106265,1,0,3,6,8,1,2,4,1,7824.0
6,3,6,6,21,3.091042453358316,0,0,1,0,1,16086,9.685766771390307,1,0,1,0,6,11,2.4849066497880004,0,2,1,4,1,3,0,1,1,8426.0
0,8,0,0,22,3.1354942159291497,1,1,2,1,2,8294,9.023408202624545,1,2,4,6,4,24,3.2188758248682006,1,0,4,3,4,0,2,2,1,9048.0
2,9,6,6,28,3.367295829986474,1,1,3,0,8,3696,8.215276958936633,1,0,1,0,6,44,3.8066624897703196,1,2,4,2,4,1,0,4,2,5808.0
3,2,5,5,17,2.8903717578961645,0,2,2,3,7,10047,9.21512888870798,0,0,2,2,7,34,3.5553480614894135,1,1,4,6,4,0,5,17,2,20094.0
4,4,5,5,14,2.70805020110221,1,2,4,0,4,6734,8.815073088844464,1,2,4,0,4,38,3.6635616461296463,1,2,3,3,8,0,3,2,1,18278.0
5,5,2,2,24,3.2188758248682006,1,0,4,3,4,9792,9.189423123720795,1,0,2,6,2,4,1.6094379124341003,1,1,4,4,4,1,4,4,3,1632.0
3,1,0,0,10,2.3978952727983707,1,1,0,3,0,2420,7.791935956938058,1,2,0,5,0,8,2.1972245773362196,1,2,3,1,8,0,5,2,1,1936.0
0,0,5,5,20,3.044522437723423,1,2,0,6,0,11140,9.318387276059317,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,3,4,4,1,8912.0
2,5,3,3,8,2.1972245773362196,1,2,3,1,8,2248,7.718240951959316,1,1,3,1,8,25,3.258096538021482,0,1,0,4,5,2,6,1,1,7025.0
0,0,4,4,9,2.302585092994046,0,0,4,2,9,4590,8.431853144249223,1,0,0,5,0,46,3.8501476017100584,1,1,1,4,6,2,6,1,1,23460.0
2,3,3,3,4,1.6094379124341003,1,1,4,4,4,2168,7.682021510826875,1,2,3,5,8,38,3.6635616461296463,1,2,3,3,8,3,5,2,1,20596.0
2,6,6,6,9,2.302585092994046,0,0,4,2,9,1971,7.586803535162581,0,0,1,4,1,7,2.0794415416798357,0,1,2,0,7,3,2,1,1,1533.0
2,0,3,3,7,2.0794415416798357,0,1,2,0,7,210,5.351858133476067,1,0,0,0,0,5,1.791759469228055,0,2,0,5,5,0,3,1,2,150.0
6,2,2,2,3,1.3862943611198906,0,0,3,3,3,72,4.290459441148391,1,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,1,2,1,2,192.0
1,0,6,6,14,2.70805020110221,1,2,4,0,4,462,6.137727054086234,1,0,2,0,2,46,3.8501476017100584,1,1,1,4,6,2,2,2,1,1518.0
1,3,1,1,28,3.367295829986474,1,1,3,0,8,17332,9.76036747794131,1,1,2,0,2,47,3.871201010907891,0,2,2,5,7,1,1,1,1,29093.0
2,0,6,6,29,3.4011973816621555,0,2,4,1,9,17603,9.775881427930981,0,2,3,5,3,20,3.044522437723423,1,2,0,6,0,1,5,1,1,12140.0
3,3,6,6,29,3.4011973816621555,0,2,4,1,9,4263,8.357962965845681,0,0,3,0,3,42,3.7612001156935624,1,0,2,0,2,1,6,1,1,6174.0
0,9,0,0,22,3.1354942159291497,1,1,2,1,2,11704,9.367771379925012,1,1,4,0,4,34,3.5553480614894135,1,1,4,6,4,1,3,2,1,18088.0
5,4,6,6,27,3.332204510175204,0,0,2,6,7,5832,8.671286726753637,1,0,2,1,2,17,2.8903717578961645,0,2,2,3,7,2,2,1,1,3672.0
5,8,1,1,19,2.995732273553991,0,1,4,5,9,7239,8.887376485379763,0,0,4,1,9,19,2.995732273553991,0,1,4,5,9,3,0,19,3,7239.0
3,6,2,2,5,1.791759469228055,0,2,0,5,5,1365,7.2196420401307355,0,0,0,0,5,46,3.8501476017100584,1,1,1,4,6,0,6,1,1,12558.0
1,7,5,5,9,2.302585092994046,0,0,4,2,9,2664,7.887959336599945,1,0,4,4,4,43,3.784189633918261,0,1,3,1,3,2,2,1,1,12728.0
2,5,6,6,28,3.367295829986474,1,1,3,0,8,10584,9.267193183568965,1,0,4,0,4,43,3.784189633918261,0,1,3,1,3,0,1,1,1,16254.0
1,5,2,2,21,3.091042453358316,0,0,1,0,1,16359,9.702594610156739,0,0,4,0,9,45,3.828641396489095,0,0,0,3,5,0,4,3,1,35055.0
4,7,2,2,5,1.791759469228055,0,2,0,5,5,3265,8.09132127353041,0,1,0,3,5,11,2.4849066497880004,0,2,1,4,1,0,1,1,1,7183.0
1,6,6,6,5,1.791759469228055,0,2,0,5,5,1970,7.58629630715272,1,2,0,3,0,1,0.6931471805599453,0,1,1,1,1,3,5,1,3,394.0
6,6,0,0,7,2.0794415416798357,0,1,2,0,7,287,5.662960480135946,0,2,2,0,7,5,1.791759469228055,0,2,0,5,5,3,3,1,1,205.0
5,3,4,4,24,3.2188758248682006,1,0,4,3,4,2520,7.83241092718792,1,0,0,0,0,15,2.772588722239781,0,0,0,1,5,0,1,3,2,1575.0
3,5,3,3,28,3.367295829986474,1,1,3,0,8,13384,9.501889955954454,1,1,4,0,4,22,3.1354942159291497,1,1,2,1,2,1,4,2,1,10516.0
5,4,6,6,13,2.6390573296152584,0,1,3,6,3,585,6.373319789577012,0,0,0,4,5,48,3.8918202981106265,1,0,3,6,8,0,1,1,1,2160.0
5,7,5,5,2,1.0986122886681098,1,2,2,2,2,1548,7.3453648404168685,1,0,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,5,1,1,5418.0
0,4,4,4,8,2.1972245773362196,1,2,3,1,8,5488,8.610501368549889,1,1,3,0,8,27,3.332204510175204,0,0,2,6,7,1,0,1,1,18522.0
6,8,5,5,10,2.3978952727983707,1,1,0,3,0,4380,8.385032287813898,1,0,0,5,0,2,1.0986122886681098,1,2,2,2,2,0,3,2,3,876.0
0,5,2,2,3,1.3862943611198906,0,0,3,3,3,1431,7.266827347520591,0,0,1,3,1,19,2.995732273553991,0,1,4,5,9,2,2,1,1,9063.0
4,3,2,2,14,2.70805020110221,1,2,4,0,4,6958,8.84779106484485,1,1,3,0,8,39,3.6888794541139363,0,0,4,4,9,1,3,1,1,19383.0
3,1,6,6,5,1.791759469228055,0,2,0,5,5,2790,7.934155233536322,1,0,0,4,0,23,3.1780538303479458,0,2,3,2,3,3,5,1,1,12834.0
1,0,2,2,8,2.1972245773362196,1,2,3,1,8,5288,8.57338447106598,1,2,3,3,8,22,3.1354942159291497,1,1,2,1,2,1,6,2,1,14542.0
6,4,3,3,15,2.772588722239781,0,0,0,1,5,10635,9.27199975236291,0,0,0,2,5,36,3.6109179126442243,1,0,1,1,6,2,0,3,1,25524.0
3,3,2,2,5,1.791759469228055,0,2,0,5,5,685,6.530877627725885,0,1,0,6,5,46,3.8501476017100584,1,1,1,4,6,0,5,1,1,6302.0
6,4,5,5,13,2.6390573296152584,0,1,3,6,3,7826,8.965334573804839,1,2,1,0,6,43,3.784189633918261,0,1,3,1,3,1,6,1,2,25886.0
2,5,0,0,2,1.0986122886681098,1,2,2,2,2,662,6.4967749901858625,1,2,2,4,2,44,3.8066624897703196,1,2,4,2,4,1,4,2,2,14564.0
3,9,6,6,4,1.6094379124341003,1,1,4,4,4,1144,7.0431599159883405,1,1,4,3,4,43,3.784189633918261,0,1,3,1,3,2,3,1,1,12298.0
2,4,2,2,22,3.1354942159291497,1,1,2,1,2,16104,9.686885061765299,1,0,4,4,4,41,3.7376696182833684,0,2,1,6,1,2,6,1,1,30012.0
0,7,5,5,24,3.2188758248682006,1,0,4,3,4,7656,8.943375541113124,1,0,1,5,6,36,3.6109179126442243,1,0,1,1,6,0,6,12,1,11484.0
4,5,5,5,23,3.1780538303479458,0,2,3,2,3,12627,9.443671849677882,0,0,2,6,7,25,3.258096538021482,0,1,0,4,5,1,4,1,1,13725.0
4,6,2,2,9,2.302585092994046,0,0,4,2,9,3636,8.19891444498699,1,0,1,3,6,16,2.833213344056216,1,1,1,2,6,1,5,1,1,6464.0
0,1,3,3,26,3.295836866004329,1,2,1,5,6,17212,9.753420191271506,1,1,2,6,2,28,3.367295829986474,1,1,3,0,8,2,2,2,1,18536.0
3,2,0,0,12,2.5649493574615367,1,0,2,5,2,8688,9.069813136839207,1,0,3,1,8,34,3.5553480614894135,1,1,4,6,4,2,4,2,1,24616.0
3,7,6,6,30,3.4339872044851463,1,0,0,2,0,18900,9.846970109700957,1,0,0,0,0,34,3.5553480614894135,1,1,4,6,4,0,0,2,1,21420.0
0,4,1,1,4,1.6094379124341003,1,1,4,4,4,1912,7.556427969440253,1,1,2,1,2,47,3.871201010907891,0,2,2,5,7,0,4,1,1,22466.0
4,5,0,0,27,3.332204510175204,0,0,2,6,7,2457,7.80710329012598,0,0,2,0,7,41,3.7376696182833684,0,2,1,6,1,1,5,1,1,3731.0
3,5,5,5,16,2.833213344056216,1,1,1,2,6,240,5.484796933490655,1,0,0,2,0,43,3.784189633918261,0,1,3,1,3,0,2,1,1,645.0
0,8,6,6,25,3.258096538021482,0,1,0,4,5,600,6.398594934535208,1,0,0,5,0,2,1.0986122886681098,1,2,2,2,2,1,6,1,2,48.0
0,2,6,6,6,1.9459101490553132,1,0,1,6,6,2088,7.644440761556566,1,0,3,2,8,40,3.713572066704308,1,1,0,5,0,2,2,2,1,13920.0
5,7,5,5,18,2.9444389791664403,1,0,3,4,8,9234,9.13075589263334,1,0,4,1,4,34,3.5553480614894135,1,1,4,6,4,2,1,2,1,17442.0
3,2,3,3,30,3.4339872044851463,1,0,0,2,0,22290,10.011938288540932,1,0,0,2,0,14,2.70805020110221,1,2,4,0,4,0,4,2,1,10402.0
5,1,6,6,12,2.5649493574615367,1,0,2,5,2,648,6.47543271670409,1,0,3,4,8,22,3.1354942159291497,1,1,2,1,2,3,5,2,1,1188.0
3,8,5,5,16,2.833213344056216,1,1,1,2,6,4304,8.367532416861831,1,2,4,6,4,29,3.4011973816621555,0,2,4,1,9,1,5,1,1,7801.0
3,5,4,4,19,2.995732273553991,0,1,4,5,9,1159,7.05617528410041,0,1,4,4,9,25,3.258096538021482,0,1,0,4,5,0,2,1,1,1525.0
3,0,1,1,25,3.258096538021482,0,1,0,4,5,12150,9.405166749908611,1,0,0,5,0,17,2.8903717578961645,0,2,2,3,7,3,4,1,1,8262.0
3,0,1,1,5,1.791759469228055,0,2,0,5,5,3370,8.12296471523406,1,1,0,3,0,45,3.828641396489095,0,0,0,3,5,2,5,5,2,30330.0
5,6,1,1,4,1.6094379124341003,1,1,4,4,4,1132,7.0326242610280065,1,1,2,5,2,16,2.833213344056216,1,1,1,2,6,2,0,4,2,4528.0
6,7,5,5,20,3.044522437723423,1,2,0,6,0,4360,8.380456667842767,1,1,0,6,0,48,3.8918202981106265,1,0,3,6,8,3,6,4,1,10464.0
0,7,1,1,18,2.9444389791664403,1,0,3,4,8,8460,9.0432226489245,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,2,4,3,3,1410.0
3,6,1,1,30,3.4339872044851463,1,0,0,2,0,20820,9.943717371755195,1,0,0,2,0,47,3.871201010907891,0,2,2,5,7,2,1,1,1,32618.0
0,7,1,1,2,1.0986122886681098,1,2,2,2,2,374,5.926926025970411,1,2,4,3,4,12,2.5649493574615367,1,0,2,5,2,3,5,2,2,2244.0
6,6,3,3,2,1.0986122886681098,1,2,2,2,2,580,6.364750756851911,1,1,0,6,0,47,3.871201010907891,0,2,2,5,7,1,2,1,1,13630.0
1,6,4,4,14,2.70805020110221,1,2,4,0,4,6468,8.774776816043985,1,0,3,0,8,23,3.1780538303479458,0,2,3,2,3,1,6,1,1,10626.0
6,3,5,5,7,2.0794415416798357,0,1,2,0,7,3325,8.109525659752872,0,1,0,0,5,41,3.7376696182833684,0,2,1,6,1,2,5,1,1,19475.0
3,9,4,4,20,3.044522437723423,1,2,0,6,0,1560,7.353081920515432,1,0,0,6,0,21,3.091042453358316,0,0,1,0,1,0,1,1,1,1638.0
3,8,5,5,9,2.302585092994046,0,0,4,2,9,2916,7.978310969867722,1,0,1,4,6,43,3.784189633918261,0,1,3,1,3,2,2,1,1,13932.0
2,7,6,6,29,3.4011973816621555,0,2,4,1,9,6264,8.742733867330168,1,0,4,6,4,37,3.6375861597263857,0,1,2,2,7,2,2,1,1,7992.0
1,9,1,1,25,3.258096538021482,0,1,0,4,5,9950,9.205428327615163,1,2,0,3,0,23,3.1780538303479458,0,2,3,2,3,0,6,1,1,9154.0
6,7,6,6,7,2.0794415416798357,0,1,2,0,7,1918,7.5595594960077,1,1,3,0,8,50,3.9318256327243257,1,2,0,1,0,0,2,1,1,13700.0
6,2,1,1,9,2.302585092994046,0,0,4,2,9,3771,8.235360643753348,0,0,1,5,1,10,2.3978952727983707,1,1,0,3,0,2,1,1,1,4190.0
5,1,6,6,21,3.091042453358316,0,0,1,0,1,3927,8.275885669474356,0,0,2,0,7,29,3.4011973816621555,0,2,4,1,9,0,4,1,1,5423.0
3,8,0,0,14,2.70805020110221,1,2,4,0,4,9646,9.174402265170553,1,1,1,0,6,11,2.4849066497880004,0,2,1,4,1,0,4,1,1,7579.0
2,5,2,2,18,2.9444389791664403,1,0,3,4,8,1188,7.080867896690782,1,0,3,5,8,29,3.4011973816621555,0,2,4,1,9,0,4,1,1,1914.0
5,6,0,0,29,3.4011973816621555,0,2,4,1,9,21982,9.998024706360116,1,1,2,2,2,36,3.6109179126442243,1,0,1,1,6,3,2,1,1,27288.0
4,0,3,3,29,3.4011973816621555,0,2,4,1,9,3741,8.227375506834035,0,0,1,3,1,14,2.70805020110221,1,2,4,0,4,2,0,1,1,1806.0
4,9,1,1,17,2.8903717578961645,0,2,2,3,7,12580,9.439943018351132,1,1,0,1,0,4,1.6094379124341003,1,1,4,4,4,3,5,1,2,2960.0
6,8,0,0,9,2.302585092994046,0,0,4,2,9,4464,8.4040244933106,1,0,4,5,4,21,3.091042453358316,0,0,1,0,1,3,5,3,1,10416.0
4,9,5,5,7,2.0794415416798357,0,1,2,0,7,5376,8.589885876809678,1,0,1,0,6,18,2.9444389791664403,1,0,3,4,8,2,4,1,1,13824.0
5,1,3,3,12,2.5649493574615367,1,0,2,5,2,6840,8.830689198760998,1,0,0,1,0,4,1.6094379124341003,1,1,4,4,4,1,1,4,3,2280.0
4,5,2,2,22,3.1354942159291497,1,1,2,1,2,7898,8.97449144816442,1,2,3,2,8,33,3.5263605246161616,0,0,3,5,3,1,1,11,1,11847.0
5,0,5,5,21,3.091042453358316,0,0,1,0,1,1806,7.499423290592229,1,0,1,0,6,49,3.912023005428146,0,1,4,0,9,0,5,7,1,4214.0
2,2,3,3,28,3.367295829986474,1,1,3,0,8,7476,8.919586920999915,1,0,1,0,6,4,1.6094379124341003,1,1,4,4,4,3,5,4,3,1068.0
6,1,2,2,24,3.2188758248682006,1,0,4,3,4,9696,9.179571838304547,1,0,1,1,6,21,3.091042453358316,0,0,1,0,1,3,5,3,1,8484.0
2,0,6,6,12,2.5649493574615367,1,0,2,5,2,7512,8.92439013236916,1,0,2,1,2,40,3.713572066704308,1,1,0,5,0,0,1,4,1,25040.0
6,6,1,1,27,3.332204510175204,0,0,2,6,7,14229,9.563107691083898,0,0,4,5,9,13,2.6390573296152584,0,1,3,6,3,3,6,1,1,6851.0
2,0,6,6,2,1.0986122886681098,1,2,2,2,2,1180,7.074116816197362,1,1,0,4,0,31,3.4657359027997265,0,1,1,3,1,1,1,1,1,18290.0
5,4,2,2,27,3.332204510175204,0,0,2,6,7,3429,8.140315540159985,0,0,4,6,9,37,3.6375861597263857,0,1,2,2,7,0,1,1,1,4699.0
2,5,6,6,28,3.367295829986474,1,1,3,0,8,22204,10.008072767726203,1,1,4,0,4,46,3.8501476017100584,1,1,1,4,6,1,1,2,1,36478.0
2,3,4,4,3,1.3862943611198906,0,0,3,3,3,210,5.351858133476067,1,0,0,0,0,32,3.4965075614664802,1,2,2,4,2,2,5,1,1,2240.0
2,8,1,1,8,2.1972245773362196,1,2,3,1,8,2008,7.605392364814935,1,1,3,6,8,24,3.2188758248682006,1,0,4,3,4,2,5,8,2,6024.0
0,8,5,5,19,2.995732273553991,0,1,4,5,9,11058,9.31099985507536,1,0,3,5,8,17,2.8903717578961645,0,2,2,3,7,0,0,1,1,9894.0
5,4,4,4,12,2.5649493574615367,1,0,2,5,2,3408,8.134174272137903,1,0,3,6,8,43,3.784189633918261,0,1,3,1,3,2,0,1,1,12212.0
3,7,0,0,4,1.6094379124341003,1,1,4,4,4,1456,7.284134806195205,1,1,1,0,6,26,3.295836866004329,1,2,1,5,6,2,0,2,2,9464.0
3,6,2,2,11,2.4849066497880004,0,2,1,4,1,3619,8.194229304819817,0,1,4,0,9,30,3.4339872044851463,1,0,0,2,0,3,1,1,1,9870.0
3,3,1,1,23,3.1780538303479458,0,2,3,2,3,6118,8.71915396346254,1,1,3,0,8,47,3.871201010907891,0,2,2,5,7,1,3,1,1,12502.0
4,3,0,0,22,3.1354942159291497,1,1,2,1,2,3322,8.108623268354595,1,1,2,4,2,11,2.4849066497880004,0,2,1,4,1,3,4,11,3,1661.0
1,0,1,1,20,3.044522437723423,1,2,0,6,0,15700,9.661479683575521,1,1,0,6,0,14,2.70805020110221,1,2,4,0,4,2,1,2,1,10990.0
6,1,1,1,6,1.9459101490553132,1,0,1,6,6,2928,7.982416346827733,1,0,3,2,8,47,3.871201010907891,0,2,2,5,7,2,0,1,1,22936.0
4,1,4,4,11,2.4849066497880004,0,2,1,4,1,7238,8.88723835429314,1,2,3,0,8,47,3.871201010907891,0,2,2,5,7,0,6,1,2,30926.0
6,5,4,4,15,2.772588722239781,0,0,0,1,5,8910,9.09504174761272,1,0,0,6,0,29,3.4011973816621555,0,2,4,1,9,0,4,1,1,17226.0
1,2,3,3,21,3.091042453358316,0,0,1,0,1,14721,9.59709825261865,0,0,1,0,1,3,1.3862943611198906,0,0,3,3,3,1,6,3,3,2103.0
0,9,6,6,28,3.367295829986474,1,1,3,0,8,9492,9.158309963881798,1,0,2,0,2,20,3.044522437723423,1,2,0,6,0,1,2,4,1,6780.0
4,3,4,4,6,1.9459101490553132,1,0,1,6,6,2322,7.750614732770409,1,0,2,5,2,35,3.58351893845611,0,2,0,0,5,1,0,1,1,13545.0
0,5,6,6,13,2.6390573296152584,0,1,3,6,3,6357,8.757469141470748,0,0,2,1,7,33,3.5263605246161616,0,0,3,5,3,0,0,1,1,16137.0
2,5,2,2,7,2.0794415416798357,0,1,2,0,7,2422,7.792761720816526,1,1,2,0,2,25,3.258096538021482,0,1,0,4,5,0,5,1,1,8650.0
5,8,4,4,10,2.3978952727983707,1,1,0,3,0,6640,8.801017833540714,1,1,0,4,0,3,1.3862943611198906,0,0,3,3,3,1,1,1,1,1992.0
2,9,1,1,25,3.258096538021482,0,1,0,4,5,8225,9.015055148790369,0,2,0,0,5,50,3.9318256327243257,1,2,0,1,0,2,6,25,2,16450.0
5,8,2,2,3,1.3862943611198906,0,0,3,3,3,945,6.852242569051878,0,0,0,0,5,5,1.791759469228055,0,2,0,5,5,0,6,1,2,1575.0
3,7,3,3,29,3.4011973816621555,0,2,4,1,9,10208,9.231024963169016,1,2,3,2,8,35,3.58351893845611,0,2,0,0,5,3,0,1,1,12320.0
2,0,5,5,3,1.3862943611198906,0,0,3,3,3,516,6.248042874508429,1,0,1,5,6,34,3.5553480614894135,1,1,4,6,4,1,4,1,1,5848.0
5,4,0,0,17,2.8903717578961645,0,2,2,3,7,10778,9.285355075781629,1,2,3,5,8,26,3.295836866004329,1,2,1,5,6,1,1,1,1,16484.0
1,6,6,6,25,3.258096538021482,0,1,0,4,5,19850,9.89600966268017,1,2,0,5,0,1,0.6931471805599453,0,1,1,1,1,3,0,1,3,794.0
5,3,6,6,13,2.6390573296152584,0,1,3,6,3,3640,8.200013648175434,1,1,0,0,0,24,3.2188758248682006,1,0,4,3,4,2,2,1,1,6720.0
1,2,3,3,29,3.4011973816621555,0,2,4,1,9,11107,9.31542084842669,0,1,2,5,7,39,3.6888794541139363,0,0,4,4,9,3,6,1,1,14937.0
4,1,2,2,8,2.1972245773362196,1,2,3,1,8,4024,8.300280189852664,1,1,4,6,4,27,3.332204510175204,0,0,2,6,7,3,4,1,1,13581.0
0,0,5,5,25,3.258096538021482,0,1,0,4,5,1425,7.262628600974241,0,0,0,4,5,10,2.3978952727983707,1,1,0,3,0,0,4,5,1,570.0
0,1,3,3,5,1.791759469228055,0,2,0,5,5,440,6.089044875446846,1,2,0,6,0,8,2.1972245773362196,1,2,3,1,8,2,3,1,2,704.0
6,1,5,5,18,2.9444389791664403,1,0,3,4,8,1818,7.506042178518122,1,0,3,5,8,17,2.8903717578961645,0,2,2,3,7,3,5,1,1,1717.0
0,3,4,4,21,3.091042453358316,0,0,1,0,1,1890,7.544861068658458,1,0,0,0,0,46,3.8501476017100584,1,1,1,4,6,0,5,1,1,4140.0
0,1,4,4,19,2.995732273553991,0,1,4,5,9,4180,8.338305731356565,1,1,0,1,0,19,2.995732273553991,0,1,4,5,9,1,0,19,3,4180.0
0,8,4,4,23,3.1780538303479458,0,2,3,2,3,1610,7.384610383176974,1,2,0,0,0,25,3.258096538021482,0,1,0,4,5,2,3,1,1,1750.0
3,7,2,2,19,2.995732273553991,0,1,4,5,9,3800,8.24301946898925,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,2,4,1,1,1400.0
2,6,6,6,17,2.8903717578961645,0,2,2,3,7,5576,8.626406276389554,1,2,1,4,6,5,1.791759469228055,0,2,0,5,5,1,1,1,1,1640.0
1,6,5,5,12,2.5649493574615367,1,0,2,5,2,2256,7.721791776817535,1,0,1,2,6,38,3.6635616461296463,1,2,3,3,8,3,5,2,1,7144.0
0,9,6,6,13,2.6390573296152584,0,1,3,6,3,221,5.402677381872279,0,2,1,4,1,9,2.302585092994046,0,0,4,2,9,2,4,1,1,153.0
6,5,2,2,26,3.295836866004329,1,2,1,5,6,15938,9.676524215119054,1,2,3,6,8,12,2.5649493574615367,1,0,2,5,2,0,5,2,1,7356.0
3,7,5,5,3,1.3862943611198906,0,0,3,3,3,1023,6.931471805599453,0,0,3,1,3,19,2.995732273553991,0,1,4,5,9,3,1,1,1,6479.0
1,6,1,1,15,2.772588722239781,0,0,0,1,5,4680,8.45126704130007,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,2,4,3,3,936.0
1,9,4,4,22,3.1354942159291497,1,1,2,1,2,6512,8.781555458546402,1,2,2,2,2,48,3.8918202981106265,1,0,3,6,8,0,4,2,1,14208.0
1,3,1,1,12,2.5649493574615367,1,0,2,5,2,1020,6.928537818164665,1,0,0,5,0,5,1.791759469228055,0,2,0,5,5,0,3,1,2,425.0
2,8,2,2,8,2.1972245773362196,1,2,3,1,8,4032,8.302265794873367,1,0,2,0,2,13,2.6390573296152584,0,1,3,6,3,2,6,1,1,6552.0
0,8,0,0,3,1.3862943611198906,0,0,3,3,3,1245,7.1276936993473985,0,0,0,6,5,40,3.713572066704308,1,1,0,5,0,1,2,1,1,16600.0
4,4,5,5,10,2.3978952727983707,1,1,0,3,0,380,5.942799375126701,1,2,0,2,0,38,3.6635616461296463,1,2,3,3,8,1,1,2,2,1444.0
4,3,2,2,23,3.1780538303479458,0,2,3,2,3,15617,9.65617937422262,0,2,2,0,7,26,3.295836866004329,1,2,1,5,6,1,6,1,1,17654.0
4,9,4,4,23,3.1780538303479458,0,2,3,2,3,10971,9.303101852057495,0,0,1,2,1,29,3.4011973816621555,0,2,4,1,9,3,1,1,1,13833.0
3,6,0,0,12,2.5649493574615367,1,0,2,5,2,2280,7.732369222284388,1,0,0,5,0,1,0.6931471805599453,0,1,1,1,1,2,5,1,3,190.0
1,3,6,6,28,3.367295829986474,1,1,3,0,8,10808,9.288134399416203,1,2,3,0,8,44,3.8066624897703196,1,2,4,2,4,0,4,4,1,16984.0
4,6,0,0,27,3.332204510175204,0,0,2,6,7,5994,8.698681067461614,1,0,4,2,4,47,3.871201010907891,0,2,2,5,7,1,2,1,1,10434.0
5,2,2,2,9,2.302585092994046,0,0,4,2,9,6723,8.813438494528507,0,0,3,3,3,47,3.871201010907891,0,2,2,5,7,0,0,1,1,35109.0
5,2,4,4,22,3.1354942159291497,1,1,2,1,2,15532,9.650722071987907,1,1,2,6,2,10,2.3978952727983707,1,1,0,3,0,0,2,2,1,7060.0
5,7,0,0,3,1.3862943611198906,0,0,3,3,3,873,6.773080375655535,0,0,3,5,3,17,2.8903717578961645,0,2,2,3,7,2,1,1,1,4947.0
0,7,0,0,10,2.3978952727983707,1,1,0,3,0,1740,7.462214939768189,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,1,6,2,3,348.0
0,4,6,6,4,1.6094379124341003,1,1,4,4,4,572,6.35088571671474,1,2,2,5,2,14,2.70805020110221,1,2,4,0,4,2,5,2,1,2002.0
0,2,4,4,20,3.044522437723423,1,2,0,6,0,3640,8.200013648175434,1,1,0,0,0,33,3.5263605246161616,0,0,3,5,3,0,2,1,1,6006.0
0,7,4,4,17,2.8903717578961645,0,2,2,3,7,3927,8.275885669474356,0,0,2,0,7,46,3.8501476017100584,1,1,1,4,6,2,2,1,1,10626.0
4,3,0,0,9,2.302585092994046,0,0,4,2,9,3852,8.256607344626158,1,0,2,2,2,12,2.5649493574615367,1,0,2,5,2,3,5,3,2,5136.0
