slot_person_name,slot_activity,slot_venue,slot_distance_km,slot_distance_km_abs_log1p,slot_speed_offset_1,slot_speed_offset_1_abs_log1p,slot_total_time1_hours,slot_total_time1_hours_abs_log1p,slot_total_time1_hours_frac,slot_total_time1_hours_n_decimals,slot_total_time2_hours,slot_total_time2_hours_abs_log1p,slot_total_time2_hours_frac,slot_total_time2_hours_n_decimals,y
6,0,0,56.0,4.04305126783455,2.0,1.0986122886681098,9.115384615384615,2.3140574941562826,0.11538461538461497,15,7.088235294117647,2.0904105730504097,0.08823529411764675,15,510.0
5,3,1,42.0,3.7612001156935624,2.0,1.0986122886681098,8.336363636363636,2.233916844136142,0.336363636363636,15,6.3,1.9878743481543455,0.2999999999999998,1,462.0
2,2,2,30.0,3.4339872044851463,1.0,0.6931471805599453,6.866666666666667,2.0626344233634546,0.8666666666666671,15,5.654545454545454,1.8953001481688954,0.6545454545454543,15,372.0
1,3,3,24.0,3.2188758248682006,3.0,1.3862943611198906,7.357142857142857,2.1231166051824975,0.35714285714285676,15,4.1923076923076925,1.6471782404169475,0.1923076923076925,16,390.0
4,1,3,25.0,3.258096538021482,3.0,1.3862943611198906,5.855555555555555,1.9250593535751226,0.8555555555555552,15,3.6333333333333333,1.5332765514685365,0.6333333333333333,16,318.0
2,0,2,56.0,4.04305126783455,1.0,0.6931471805599453,8.915384615384616,2.294087552483605,0.9153846153846157,15,7.766666666666667,2.1709566505156093,0.7666666666666666,15,498.0
7,2,2,24.0,3.2188758248682006,1.0,0.6931471805599453,9.7,2.3702437414678603,0.6999999999999993,1,6.957142857142856,2.074069997877925,0.9571428571428564,15,486.0
0,1,3,40.0,3.713572066704308,1.0,0.6931471805599453,9.488888888888889,2.350316495815236,0.48888888888888893,15,7.872727272727272,2.1829822206206764,0.8727272727272721,15,516.0
2,3,0,21.0,3.091042453358316,2.0,1.0986122886681098,9.1,2.312535423847214,0.09999999999999964,1,5.366666666666667,1.8510760463844746,0.36666666666666714,15,462.0
3,1,2,24.0,3.2188758248682006,1.0,0.6931471805599453,7.357142857142857,2.1231166051824975,0.35714285714285676,15,5.833333333333333,1.9218125974762528,0.833333333333333,15,390.0
5,3,4,12.0,2.5649493574615367,1.0,0.6931471805599453,3.5285714285714285,1.5104065318279216,0.5285714285714285,16,2.7666666666666666,1.3261904370501851,0.7666666666666666,16,186.0
6,3,2,12.0,2.5649493574615367,1.0,0.6931471805599453,8.2,2.2192034840549946,0.1999999999999993,1,5.0,1.791759469228055,0.0,1,372.0
6,1,1,40.0,3.713572066704308,1.0,0.6931471805599453,9.088888888888889,2.3114347082710283,0.08888888888888857,15,7.472727272727273,2.136852448893175,0.47272727272727266,15,492.0
6,1,2,24.0,3.2188758248682006,1.0,0.6931471805599453,10.1,2.4069451083182885,0.09999999999999964,1,7.357142857142857,2.1231166051824975,0.35714285714285676,15,510.0
6,2,3,28.0,3.367295829986474,1.0,0.6931471805599453,8.4,2.2407096892759584,0.40000000000000036,1,6.622222222222223,2.0310679573956203,0.6222222222222227,15,444.0
1,0,2,49.0,3.912023005428146,2.0,1.0986122886681098,7.838461538461538,2.179112827393173,0.8384615384615381,15,6.064705882352941,1.9551113850297217,0.06470588235294095,15,438.0
3,1,2,30.0,3.4339872044851463,3.0,1.3862943611198906,7.166666666666667,2.1000608288825715,0.16666666666666696,15,4.5,1.7047480922384253,0.5,1,390.0
2,2,4,10.0,2.3978952727983707,3.0,1.3862943611198906,6.966666666666667,2.075266170269355,0.9666666666666668,15,2.522222222222222,1.2590921035470155,0.5222222222222221,15,318.0
6,1,1,9.0,2.302585092994046,2.0,1.0986122886681098,3.8000000000000003,1.5686159179138452,0.8000000000000003,16,2.2,1.1631508098056809,0.20000000000000018,1,192.0
0,3,0,56.0,4.04305126783455,3.0,1.3862943611198906,9.215384615384615,2.3238948795807968,0.21538461538461462,15,6.4947368421052625,2.0142010198114346,0.4947368421052625,16,516.0
1,2,4,12.0,2.5649493574615367,2.0,1.0986122886681098,5.1,1.8082887711792655,0.09999999999999964,1,2.9666666666666663,1.377926111449374,0.9666666666666663,16,258.0
0,3,1,24.0,3.2188758248682006,3.0,1.3862943611198906,4.763636363636364,1.7515685886448098,0.7636363636363637,15,3.223529411764706,1.4406711319979624,0.22352941176470598,15,264.0
6,1,1,16.0,2.833213344056216,1.0,0.6931471805599453,4.9714285714285715,1.7869861904753974,0.9714285714285715,16,3.9555555555555553,1.600509281689799,0.9555555555555553,16,264.0
5,3,1,21.0,3.091042453358316,3.0,1.3862943611198906,9.0,2.302585092994046,0.0,1,4.418181818181818,1.6897603012729334,0.418181818181818,15,456.0
5,1,4,20.0,3.044522437723423,1.0,0.6931471805599453,6.214285714285714,1.9760631872260008,0.2142857142857144,15,4.944444444444445,1.7824570765657415,0.9444444444444446,15,330.0
2,2,4,24.0,3.2188758248682006,3.0,1.3862943611198906,7.357142857142857,2.1231166051824975,0.35714285714285676,15,4.1923076923076925,1.6471782404169475,0.1923076923076925,16,390.0
4,1,2,24.0,3.2188758248682006,2.0,1.0986122886681098,10.0,2.3978952727983707,0.0,1,5.733333333333333,1.9070703157390494,0.7333333333333334,15,504.0
1,2,3,35.0,3.58351893845611,3.0,1.3862943611198906,8.377777777777778,2.238342824265692,0.3777777777777782,15,5.266666666666667,1.8352445811677938,0.2666666666666666,15,456.0
3,0,3,6.0,1.9459101490553132,1.0,0.6931471805599453,4.5,1.7047480922384253,0.5,1,2.9,1.3609765531356006,0.8999999999999999,1,210.0
3,1,0,12.0,2.5649493574615367,3.0,1.3862943611198906,3.5285714285714285,1.5104065318279216,0.5285714285714285,16,1.9461538461538463,1.0805005387250637,0.9461538461538463,16,186.0
7,3,3,30.0,3.4339872044851463,2.0,1.0986122886681098,5.8545454545454545,1.92491200221554,0.8545454545454545,16,4.4,1.6863989535702288,0.40000000000000036,1,324.0
5,2,2,20.0,3.044522437723423,1.0,0.6931471805599453,4.844444444444445,1.7654915424074449,0.844444444444445,15,4.036363636363636,1.6166843209548676,0.036363636363636154,15,264.0
5,2,3,9.0,2.302585092994046,2.0,1.0986122886681098,3.8000000000000003,1.5686159179138452,0.8000000000000003,16,2.2,1.1631508098056809,0.20000000000000018,1,192.0
2,0,2,10.0,2.3978952727983707,1.0,0.6931471805599453,7.066666666666667,2.0877403444945313,0.06666666666666732,15,4.4,1.6863989535702288,0.40000000000000036,1,324.0
4,3,4,12.0,2.5649493574615367,2.0,1.0986122886681098,8.5,2.2512917986064953,0.5,1,3.9285714285714284,1.5950491749820008,0.9285714285714284,16,390.0
2,0,0,24.0,3.2188758248682006,1.0,0.6931471805599453,7.357142857142857,2.1231166051824975,0.35714285714285676,15,5.833333333333333,1.9218125974762528,0.833333333333333,15,390.0
6,3,1,24.0,3.2188758248682006,2.0,1.0986122886681098,4.763636363636364,1.7515685886448098,0.7636363636363637,15,3.6,1.5260563034950494,0.6000000000000001,1,264.0
7,0,2,40.0,3.713572066704308,2.0,1.0986122886681098,9.18888888888889,2.3212978019262,0.18888888888889,14,6.453846153846154,2.008730161435184,0.453846153846154,15,498.0
5,2,0,30.0,3.4339872044851463,1.0,0.6931471805599453,7.266666666666667,2.112231364502827,0.2666666666666666,15,6.054545454545454,1.9536721543908024,0.054545454545453786,15,396.0
7,2,1,21.0,3.091042453358316,1.0,0.6931471805599453,9.1,2.312535423847214,0.09999999999999964,1,6.7,2.0412203288596382,0.7000000000000002,1,462.0
7,1,2,8.0,2.1972245773362196,2.0,1.0986122886681098,5.433333333333333,1.8614928072427301,0.4333333333333327,15,2.3857142857142857,1.2195648990857721,0.3857142857142857,16,246.0
0,2,4,49.0,3.912023005428146,1.0,0.6931471805599453,7.7384615384615385,2.1677341488255144,0.7384615384615385,16,6.733333333333333,2.0455399900041544,0.7333333333333334,15,432.0
2,3,1,12.0,2.5649493574615367,1.0,0.6931471805599453,5.3999999999999995,1.856297990365626,0.39999999999999947,16,4.0285714285714285,1.615135933548738,0.02857142857142847,16,276.0
4,2,2,42.0,3.7612001156935624,3.0,1.3862943611198906,6.7615384615384615,2.0491805698980263,0.7615384615384615,16,4.721052631578948,1.7441528149607233,0.7210526315789476,15,378.0
4,0,3,18.0,2.9444389791664403,1.0,0.6931471805599453,3.472727272727273,1.497998350699892,0.4727272727272731,15,2.9692307692307693,1.3785723150259803,0.9692307692307693,16,192.0
0,2,0,15.0,2.772588722239781,2.0,1.0986122886681098,6.2,1.9740810260220096,0.20000000000000018,1,3.5333333333333337,1.5114575040738967,0.5333333333333337,16,312.0
1,1,3,15.0,2.772588722239781,3.0,1.3862943611198906,3.7333333333333334,1.5546296759391054,0.7333333333333334,16,2.4,1.2237754316221157,0.3999999999999999,1,204.0
0,1,3,25.0,3.258096538021482,3.0,1.3862943611198906,5.7555555555555555,1.910365211635902,0.7555555555555555,16,3.5333333333333337,1.5114575040738967,0.5333333333333337,16,312.0
3,1,4,56.0,4.04305126783455,3.0,1.3862943611198906,9.215384615384615,2.3238948795807968,0.21538461538461462,15,6.4947368421052625,2.0142010198114346,0.4947368421052625,16,516.0
0,3,3,32.0,3.4965075614664802,3.0,1.3862943611198906,9.742857142857142,2.3742410819004807,0.742857142857142,15,5.523076923076923,1.8753461853363207,0.523076923076923,15,516.0
5,0,3,42.0,3.7612001156935624,3.0,1.3862943611198906,6.561538461538461,2.0230746696915842,0.5615384615384613,15,4.521052631578947,1.708568536235811,0.5210526315789474,15,366.0
6,2,1,36.0,3.6109179126442243,3.0,1.3862943611198906,6.745454545454546,2.0471061610368997,0.745454545454546,15,4.435294117647059,1.6929136345914224,0.43529411764705905,15,372.0
2,0,0,56.0,4.04305126783455,2.0,1.0986122886681098,8.715384615384615,2.2737106718949085,0.7153846153846146,15,6.688235294117646,2.03969127657396,0.6882352941176464,15,486.0
5,1,1,16.0,2.833213344056216,1.0,0.6931471805599453,11.166666666666666,2.498699971920336,0.16666666666666607,15,6.9,2.066862759472976,0.9000000000000004,1,510.0
4,0,2,20.0,3.044522437723423,2.0,1.0986122886681098,6.014285714285714,1.9479488857451617,0.014285714285714235,15,3.936363636363636,1.596628954141519,0.9363636363636361,15,318.0
0,2,0,28.0,3.367295829986474,3.0,1.3862943611198906,5.007692307692308,1.7930406993841035,0.007692307692307665,15,3.647368421052631,1.5363011284434738,0.6473684210526311,15,282.0
7,0,0,32.0,3.4965075614664802,1.0,0.6931471805599453,9.342857142857142,2.336296150336357,0.34285714285714164,15,7.311111111111111,2.117593307644212,0.3111111111111109,15,492.0
0,2,2,30.0,3.4339872044851463,3.0,1.3862943611198906,5.8545454545454545,1.92491200221554,0.8545454545454545,16,3.929411764705882,1.5952196634318212,0.9294117647058822,15,324.0
2,2,1,15.0,2.772588722239781,1.0,0.6931471805599453,6.3,1.9878743481543455,0.2999999999999998,1,4.585714285714285,1.7202123179360067,0.5857142857142854,15,318.0
3,0,2,49.0,3.912023005428146,3.0,1.3862943611198906,8.038461538461538,2.201488976122677,0.038461538461538325,15,5.657894736842105,1.8958033290011345,0.6578947368421053,15,450.0
2,3,0,14.0,2.70805020110221,2.0,1.0986122886681098,9.533333333333333,2.354544831924757,0.5333333333333332,15,4.2,1.6486586255873816,0.20000000000000018,1,432.0
3,2,2,8.0,2.1972245773362196,3.0,1.3862943611198906,6.033333333333333,1.9506607518139112,0.033333333333333215,15,2.477777777777778,1.2463935202098881,0.47777777777777786,15,282.0
5,2,3,8.0,2.1972245773362196,3.0,1.3862943611198906,5.633333333333333,1.892107443062337,0.6333333333333329,15,2.0777777777777775,1.1242078358570733,0.0777777777777775,16,258.0
1,0,2,15.0,2.772588722239781,3.0,1.3862943611198906,6.1,1.9600947840472698,0.09999999999999964,1,2.827272727272727,1.3421524678899652,0.8272727272727272,15,306.0
4,2,3,21.0,3.091042453358316,3.0,1.3862943611198906,9.0,2.302585092994046,0.0,1,4.418181818181818,1.6897603012729334,0.418181818181818,15,456.0
5,2,0,30.0,3.4339872044851463,3.0,1.3862943611198906,7.266666666666667,2.112231364502827,0.2666666666666666,15,4.6,1.7227665977411035,0.5999999999999996,1,396.0
5,3,2,28.0,3.367295829986474,2.0,1.0986122886681098,4.907692307692307,1.7762552826920897,0.9076923076923071,15,3.8941176470588235,1.5880340037709468,0.8941176470588235,16,276.0
0,0,4,16.0,2.833213344056216,1.0,0.6931471805599453,4.771428571428571,1.7529196359117911,0.7714285714285714,15,3.7555555555555555,1.5593135252515318,0.7555555555555555,16,252.0
7,2,4,35.0,3.58351893845611,2.0,1.0986122886681098,5.484615384615385,1.869432507546273,0.48461538461538467,15,4.217647058823529,1.6520465452593176,0.21764705882352864,15,306.0
4,3,4,12.0,2.5649493574615367,3.0,1.3862943611198906,3.728571428571428,1.5536231333277037,0.7285714285714282,15,2.146153846153846,1.1461807055872193,0.14615384615384608,15,198.0
7,0,2,12.0,2.5649493574615367,1.0,0.6931471805599453,8.3,2.2300144001592104,0.3000000000000007,1,5.1,1.8082887711792655,0.09999999999999964,1,378.0
2,1,0,25.0,3.258096538021482,2.0,1.0986122886681098,5.7555555555555555,1.910365211635902,0.7555555555555555,16,4.046153846153846,1.6186263384885067,0.04615384615384599,15,312.0
4,0,1,8.0,2.1972245773362196,2.0,1.0986122886681098,5.633333333333333,1.892107443062337,0.6333333333333329,15,2.5857142857142854,1.2769576970824248,0.5857142857142854,16,258.0
0,3,1,12.0,2.5649493574615367,3.0,1.3862943611198906,5.0,1.791759469228055,0.0,1,2.381818181818182,1.2184134884807303,0.38181818181818183,15,252.0
4,0,2,28.0,3.367295829986474,2.0,1.0986122886681098,5.007692307692308,1.7930406993841035,0.007692307692307665,15,3.9941176470588236,1.6082607492610856,0.9941176470588236,16,282.0
6,2,1,21.0,3.091042453358316,2.0,1.0986122886681098,8.9,2.2925347571405443,0.9000000000000004,1,5.166666666666667,1.8191584434161694,0.16666666666666696,15,450.0
4,1,2,28.0,3.367295829986474,1.0,0.6931471805599453,4.707692307692308,1.741814792711798,0.7076923076923078,15,4.133333333333334,1.6357552207514738,0.13333333333333375,15,264.0
3,2,2,16.0,2.833213344056216,1.0,0.6931471805599453,11.266666666666666,2.5068855565067754,0.2666666666666657,15,7.0,2.0794415416798357,0.0,1,516.0
1,1,2,30.0,3.4339872044851463,1.0,0.6931471805599453,5.954545454545454,1.9393954680341194,0.9545454545454541,15,5.115384615384615,1.8108076641987494,0.11538461538461497,15,330.0
5,3,2,15.0,2.772588722239781,3.0,1.3862943611198906,6.1,1.9600947840472698,0.09999999999999964,1,2.827272727272727,1.3421524678899652,0.8272727272727272,15,306.0
2,3,4,9.0,2.302585092994046,1.0,0.6931471805599453,4.2,1.6486586255873816,0.20000000000000018,1,3.1714285714285717,1.4282585602189228,0.1714285714285717,16,216.0
2,1,4,24.0,3.2188758248682006,3.0,1.3862943611198906,4.963636363636363,1.7856804231516727,0.963636363636363,15,3.423529411764706,1.4869378868995782,0.42352941176470615,15,276.0
4,0,0,9.0,2.302585092994046,1.0,0.6931471805599453,3.7,1.547562508716013,0.7000000000000002,1,2.6714285714285717,1.300580842845861,0.6714285714285717,16,186.0
1,1,0,56.0,4.04305126783455,2.0,1.0986122886681098,9.215384615384615,2.3238948795807968,0.21538461538461462,15,7.188235294117646,2.1026984038441032,0.1882352941176464,15,516.0
5,1,2,18.0,2.9444389791664403,2.0,1.0986122886681098,7.5,2.1400661634962708,0.5,1,4.3,1.667706820558076,0.2999999999999998,1,378.0
0,0,4,14.0,2.70805020110221,1.0,0.6931471805599453,9.833333333333334,2.3826278006675823,0.8333333333333339,15,6.1,1.9600947840472698,0.09999999999999964,1,450.0
2,3,1,18.0,2.9444389791664403,3.0,1.3862943611198906,7.7,2.1633230256605382,0.7000000000000002,1,3.772727272727273,1.5629178967992075,0.7727272727272729,15,390.0
7,0,1,20.0,3.044522437723423,3.0,1.3862943611198906,4.844444444444445,1.7654915424074449,0.844444444444445,15,3.0666666666666664,1.402823663071101,0.06666666666666643,16,264.0
1,0,4,48.0,3.8918202981106265,3.0,1.3862943611198906,8.927272727272726,2.295285790512434,0.9272727272727259,15,5.847058823529412,1.9238191912411216,0.8470588235294123,15,492.0
2,3,1,15.0,2.772588722239781,2.0,1.0986122886681098,3.7333333333333334,1.5546296759391054,0.7333333333333334,16,2.7076923076923074,1.3104096635950178,0.7076923076923074,16,204.0
1,2,1,36.0,3.6109179126442243,2.0,1.0986122886681098,7.1454545454545455,2.097460047182514,0.1454545454545455,16,5.3999999999999995,1.856297990365626,0.39999999999999947,16,396.0
1,0,0,20.0,3.044522437723423,2.0,1.0986122886681098,4.644444444444445,1.730671777248217,0.6444444444444448,15,3.2769230769230773,1.453233843795,0.27692307692307727,16,252.0
2,0,2,16.0,2.833213344056216,2.0,1.0986122886681098,11.166666666666666,2.498699971920336,0.16666666666666607,15,5.071428571428571,1.8035939268750578,0.07142857142857117,15,510.0
7,0,3,24.0,3.2188758248682006,3.0,1.3862943611198906,10.299999999999999,2.424802725718295,0.29999999999999893,15,5.0636363636363635,1.8023096801232075,0.06363636363636349,16,522.0
0,1,3,56.0,4.04305126783455,2.0,1.0986122886681098,8.915384615384616,2.294087552483605,0.9153846153846157,15,6.888235294117647,2.0653724462314167,0.8882352941176466,15,498.0
2,2,2,24.0,3.2188758248682006,2.0,1.0986122886681098,6.957142857142856,2.074069997877925,0.9571428571428564,15,4.463636363636363,1.6981145687427912,0.46363636363636296,15,366.0
4,2,1,15.0,2.772588722239781,1.0,0.6931471805599453,6.4,2.0014800002101243,0.40000000000000036,1,4.685714285714286,1.7379567632350787,0.6857142857142859,15,324.0
2,1,4,9.0,2.302585092994046,3.0,1.3862943611198906,4.3,1.667706820558076,0.2999999999999998,1,2.3363636363636364,1.204881482262154,0.3363636363636364,16,222.0
7,0,4,49.0,3.912023005428146,1.0,0.6931471805599453,7.638461538461538,2.1562245042828607,0.638461538461538,15,6.633333333333333,2.032524621892084,0.6333333333333329,15,426.0
5,0,1,8.0,2.1972245773362196,3.0,1.3862943611198906,5.633333333333333,1.892107443062337,0.6333333333333329,15,2.0777777777777775,1.1242078358570733,0.0777777777777775,16,258.0
3,0,3,6.0,1.9459101490553132,1.0,0.6931471805599453,4.2,1.6486586255873816,0.20000000000000018,1,2.6,1.2809338454620642,0.6000000000000001,1,192.0
4,0,2,28.0,3.367295829986474,2.0,1.0986122886681098,4.407692307692307,1.6878224413550824,0.40769230769230713,15,3.3941176470588235,1.4802667480825555,0.39411764705882346,16,246.0
2,3,0,30.0,3.4339872044851463,3.0,1.3862943611198906,6.866666666666667,2.0626344233634546,0.8666666666666671,15,4.2,1.6486586255873816,0.20000000000000018,1,372.0
3,1,4,49.0,3.912023005428146,1.0,0.6931471805599453,8.038461538461538,2.201488976122677,0.038461538461538325,15,7.033333333333333,2.0835995518284998,0.033333333333333215,15,450.0
3,1,1,28.0,3.367295829986474,3.0,1.3862943611198906,4.907692307692307,1.7762552826920897,0.9076923076923071,15,3.5473684210526315,1.5145486966435695,0.5473684210526315,16,276.0
6,2,0,35.0,3.58351893845611,1.0,0.6931471805599453,8.477777777777778,2.2489498771614143,0.47777777777777786,15,7.0636363636363635,2.087364616517163,0.06363636363636349,16,462.0
2,2,0,56.0,4.04305126783455,1.0,0.6931471805599453,8.715384615384615,2.2737106718949085,0.7153846153846146,15,7.566666666666666,2.147878703233064,0.5666666666666664,15,486.0
6,2,4,15.0,2.772588722239781,3.0,1.3862943611198906,3.4333333333333336,1.4891517465595985,0.43333333333333357,16,2.1,1.1314021114911006,0.10000000000000009,1,186.0
7,3,4,56.0,4.04305126783455,3.0,1.3862943611198906,9.215384615384615,2.3238948795807968,0.21538461538461462,15,6.4947368421052625,2.0142010198114346,0.4947368421052625,16,516.0
3,0,4,12.0,2.5649493574615367,1.0,0.6931471805599453,5.3999999999999995,1.856297990365626,0.39999999999999947,16,4.0285714285714285,1.615135933548738,0.02857142857142847,16,276.0
3,0,0,40.0,3.713572066704308,2.0,1.0986122886681098,9.28888888888889,2.3310645643159145,0.28888888888888964,14,6.5538461538461545,2.0220568578988836,0.5538461538461545,16,504.0
