slot_x,slot_x_abs_log1p,slot_x_is_even,slot_x_mod3,slot_x_mod5,slot_x_mod7,slot_x_mod10,slot_y,slot_y_abs_log1p,slot_y_is_even,slot_y_mod3,slot_y_mod5,slot_y_mod7,slot_y_mod10,slot_z,slot_z_abs_log1p,slot_z_is_even,slot_z_mod3,slot_z_mod5,slot_z_mod7,slot_z_mod10,gcd_all,n_multiple_pairs,y
32,3.4965075614664802,1,2,2,4,2,19,2.995732273553991,0,1,4,5,9,48,3.8918202981106265,1,0,3,6,8,1,0,31048323.0
29,3.4011973816621555,0,2,4,1,9,36,3.6109179126442243,1,0,1,1,6,30,3.4339872044851463,1,0,0,2,0,1,0,175802875.0
25,3.258096538021482,0,1,0,4,5,45,3.828641396489095,0,0,0,3,5,42,3.7612001156935624,1,0,2,0,2,1,0,4436905.0
35,3.58351893845611,0,2,0,0,5,84,4.442651256490317,1,0,4,0,4,54,4.007333185232471,1,0,4,5,4,1,0,20184759.0
26,3.295836866004329,1,2,1,5,6,63,4.1588830833596715,0,0,3,0,3,71,4.276666119016055,0,2,1,1,1,1,0,17995.0
28,3.367295829986474,1,1,3,0,8,65,4.189654742026425,0,2,0,2,5,45,3.828641396489095,0,0,0,3,5,1,0,76818.0
41,3.7376696182833684,0,2,1,6,1,22,3.1354942159291497,1,1,2,1,2,57,4.060443010546419,0,0,2,1,7,1,0,5453.0
24,3.2188758248682006,1,0,4,3,4,45,3.828641396489095,0,0,0,3,5,29,3.4011973816621555,0,2,4,1,9,1,0,73.0
73,4.30406509320417,0,1,3,3,3,50,3.9318256327243257,1,2,0,1,0,67,4.219507705176107,0,1,2,4,7,1,0,553141.0
45,3.828641396489095,0,0,0,3,5,41,3.7376696182833684,0,2,1,6,1,80,4.394449154672439,1,2,0,3,0,1,0,6886.0
53,3.9889840465642745,0,2,3,4,3,65,4.189654742026425,0,2,0,2,5,36,3.6109179126442243,1,0,1,1,6,1,0,90.0
68,4.23410650459726,1,2,3,5,8,75,4.330733340286331,0,0,0,5,5,81,4.406719247264253,0,0,1,4,1,1,0,52225903.0
51,3.9512437185814275,0,0,1,2,1,89,4.499809670330265,0,2,4,5,9,53,3.9889840465642745,0,2,3,4,3,1,0,279405047.0
53,3.9889840465642745,0,2,3,4,3,90,4.51085950651685,1,0,0,6,0,50,3.9318256327243257,1,2,0,1,0,1,0,27095103.0
37,3.6375861597263857,0,1,2,2,7,26,3.295836866004329,1,2,1,5,6,41,3.7376696182833684,0,2,1,6,1,1,0,4349.0
45,3.828641396489095,0,0,0,3,5,42,3.7612001156935624,1,0,2,0,2,38,3.6635616461296463,1,2,3,3,8,1,0,305125.0
37,3.6375861597263857,0,1,2,2,7,30,3.4339872044851463,1,0,0,2,0,63,4.1588830833596715,0,0,3,0,3,1,0,2845.0
34,3.5553480614894135,1,1,4,6,4,82,4.418840607796598,1,1,2,5,2,62,4.143134726391533,1,2,2,6,2,2,0,2382266.0
52,3.970291913552122,1,1,2,3,2,82,4.418840607796598,1,1,2,5,2,75,4.330733340286331,0,0,0,5,5,1,0,150233.0
29,3.4011973816621555,0,2,4,1,9,71,4.276666119016055,0,2,1,1,1,89,4.499809670330265,0,2,4,5,9,1,0,1099241671.0
60,4.110873864173311,1,0,0,4,0,59,4.0943445622221,0,2,4,3,9,75,4.330733340286331,0,0,0,5,5,1,0,1477768.0
82,4.418840607796598,1,1,2,5,2,62,4.143134726391533,1,2,2,6,2,28,3.367295829986474,1,1,3,0,8,2,0,37626.0
37,3.6375861597263857,0,1,2,2,7,67,4.219507705176107,0,1,2,4,7,57,4.060443010546419,0,0,2,1,7,1,0,21019561.0
43,3.784189633918261,0,1,3,1,3,35,3.58351893845611,0,2,0,0,5,32,3.4965075614664802,1,2,2,4,2,1,0,21168.0
40,3.713572066704308,1,1,0,5,0,43,3.784189633918261,0,1,3,1,3,29,3.4011973816621555,0,2,4,1,9,1,0,39646.0
35,3.58351893845611,0,2,0,0,5,61,4.127134385045092,0,1,1,5,1,56,4.04305126783455,1,2,1,0,6,1,0,213753.0
69,4.248495242049359,0,0,4,6,9,53,3.9889840465642745,0,2,3,4,3,57,4.060443010546419,0,0,2,1,7,1,0,4047744883.0
72,4.290459441148391,1,0,2,2,2,69,4.248495242049359,0,0,4,6,9,51,3.9512437185814275,0,0,1,2,1,3,0,3382.0
57,4.060443010546419,0,0,2,1,7,23,3.1780538303479458,0,2,3,2,3,37,3.6375861597263857,0,1,2,2,7,1,0,62203191.0
63,4.1588830833596715,0,0,3,0,3,32,3.4965075614664802,1,2,2,4,2,77,4.356708826689592,0,2,2,0,7,1,0,30103.0
74,4.31748811353631,1,2,4,4,4,22,3.1354942159291497,1,1,2,1,2,77,4.356708826689592,0,2,2,0,7,1,0,30176811.0
74,4.31748811353631,1,2,4,4,4,66,4.204692619390966,1,0,1,3,6,59,4.0943445622221,0,2,4,3,9,1,0,397563.0
56,4.04305126783455,1,2,1,0,6,46,3.8501476017100584,1,1,1,4,6,35,3.58351893845611,0,2,0,0,5,1,0,160509.0
19,2.995732273553991,0,1,4,5,9,52,3.970291913552122,1,1,2,3,2,67,4.219507705176107,0,1,2,4,7,1,0,4679.0
46,3.8501476017100584,1,1,1,4,6,85,4.454347296253507,0,1,0,1,5,53,3.9889840465642745,0,2,3,4,3,1,0,30005841.0
81,4.406719247264253,0,0,1,4,1,41,3.7376696182833684,0,2,1,6,1,76,4.343805421853684,1,1,1,6,6,1,0,466965.0
52,3.970291913552122,1,1,2,3,2,61,4.127134385045092,0,1,1,5,1,67,4.219507705176107,0,1,2,4,7,1,0,66994765.0
88,4.48863636973214,1,1,3,4,8,16,2.833213344056216,1,1,1,2,6,78,4.3694478524670215,1,0,3,1,8,2,0,16938.0
64,4.174387269895637,1,1,4,1,4,40,3.713572066704308,1,1,0,5,0,29,3.4011973816621555,0,2,4,1,9,1,0,297211.0
33,3.5263605246161616,0,0,3,5,3,59,4.0943445622221,0,2,4,3,9,78,4.3694478524670215,1,0,3,1,8,1,0,6717.0
62,4.143134726391533,1,2,2,6,2,56,4.04305126783455,1,2,1,0,6,52,3.970291913552122,1,1,2,3,2,2,0,52456980.0
88,4.48863636973214,1,1,3,4,8,65,4.189654742026425,0,2,0,2,5,83,4.430816798843313,0,2,3,6,3,1,0,10007669.0
39,3.6888794541139363,0,0,4,4,9,24,3.2188758248682006,1,0,4,3,4,62,4.143134726391533,1,2,2,6,2,1,0,27106807.0
42,3.7612001156935624,1,0,2,0,2,77,4.356708826689592,0,2,2,0,7,36,3.6109179126442243,1,0,1,1,6,1,0,71294131.0
68,4.23410650459726,1,2,3,5,8,25,3.258096538021482,0,1,0,4,5,70,4.2626798770413155,1,1,0,0,0,1,0,97815061.0
71,4.276666119016055,0,2,1,1,1,47,3.871201010907891,0,2,2,5,7,86,4.465908118654584,1,2,1,2,6,1,0,5256188.0
24,3.2188758248682006,1,0,4,3,4,35,3.58351893845611,0,2,0,0,5,23,3.1780538303479458,0,2,3,2,3,1,0,820.0
40,3.713572066704308,1,1,0,5,0,13,2.6390573296152584,0,1,3,6,3,32,3.4965075614664802,1,2,2,4,2,1,0,20313767.0
48,3.8918202981106265,1,0,3,6,8,58,4.07753744390572,1,1,3,2,8,74,4.31748811353631,1,2,4,4,4,2,0,3399.0
30,3.4339872044851463,1,0,0,2,0,22,3.1354942159291497,1,1,2,1,2,17,2.8903717578961645,0,2,2,3,7,1,0,5109.0
86,4.465908118654584,1,2,1,2,6,82,4.418840607796598,1,1,2,5,2,75,4.330733340286331,0,0,0,5,5,1,0,20405474403.0
55,4.02535169073515,0,1,0,6,5,45,3.828641396489095,0,0,0,3,5,15,2.772588722239781,0,0,0,1,5,5,1,4071.0
19,2.995732273553991,0,1,4,5,9,39,3.6888794541139363,0,0,4,4,9,48,3.8918202981106265,1,0,3,6,8,1,0,106864.0
41,3.7376696182833684,0,2,1,6,1,48,3.8918202981106265,1,0,3,6,8,87,4.477336814478207,0,0,2,3,7,1,0,926458.0
82,4.418840607796598,1,1,2,5,2,67,4.219507705176107,0,1,2,4,7,31,3.4657359027997265,0,1,1,3,1,1,0,5465296.0
21,3.091042453358316,0,0,1,0,1,78,4.3694478524670215,1,0,3,1,8,84,4.442651256490317,1,0,4,0,4,3,1,994045.0
90,4.51085950651685,1,0,0,6,0,35,3.58351893845611,0,2,0,0,5,90,4.51085950651685,1,0,0,6,0,5,1,5331.0
42,3.7612001156935624,1,0,2,0,2,80,4.394449154672439,1,2,0,3,0,42,3.7612001156935624,1,0,2,0,2,2,1,67.0
75,4.330733340286331,0,0,0,5,5,53,3.9889840465642745,0,2,3,4,3,77,4.356708826689592,0,2,2,0,7,1,0,755225.0
56,4.04305126783455,1,2,1,0,6,88,4.48863636973214,1,1,3,4,8,39,3.6888794541139363,0,0,4,4,9,1,0,18508275.0
47,3.871201010907891,0,2,2,5,7,35,3.58351893845611,0,2,0,0,5,36,3.6109179126442243,1,0,1,1,6,1,0,1458.0
90,4.51085950651685,1,0,0,6,0,62,4.143134726391533,1,2,2,6,2,77,4.356708826689592,0,2,2,0,7,1,0,353.0
36,3.6109179126442243,1,0,1,1,6,68,4.23410650459726,1,2,3,5,8,72,4.290459441148391,1,0,2,2,2,4,1,9044.0
43,3.784189633918261,0,1,3,1,3,59,4.0943445622221,0,2,4,3,9,68,4.23410650459726,1,2,3,5,8,1,0,2609367.0
20,3.044522437723423,1,2,0,6,0,80,4.394449154672439,1,2,0,3,0,69,4.248495242049359,0,0,4,6,9,1,1,99681.0
33,3.5263605246161616,0,0,3,5,3,73,4.30406509320417,0,1,3,3,3,54,4.007333185232471,1,0,4,5,4,1,0,14827549.0
13,2.6390573296152584,0,1,3,6,3,34,3.5553480614894135,1,1,4,6,4,41,3.7376696182833684,0,2,1,6,1,1,0,403557.0
68,4.23410650459726,1,2,3,5,8,63,4.1588830833596715,0,0,3,0,3,78,4.3694478524670215,1,0,3,1,8,1,0,9201630367.0
30,3.4339872044851463,1,0,0,2,0,23,3.1780538303479458,0,2,3,2,3,26,3.295836866004329,1,2,1,5,6,1,0,851669.0
62,4.143134726391533,1,2,2,6,2,52,3.970291913552122,1,1,2,3,2,48,3.8918202981106265,1,0,3,6,8,2,0,38824976.0
52,3.970291913552122,1,1,2,3,2,75,4.330733340286331,0,0,0,5,5,50,3.9318256327243257,1,2,0,1,0,1,0,326202833.0
81,4.406719247264253,0,0,1,4,1,51,3.9512437185814275,0,0,1,2,1,62,4.143134726391533,1,2,2,6,2,1,0,1171120.0
71,4.276666119016055,0,2,1,1,1,72,4.290459441148391,1,0,2,2,2,62,4.143134726391533,1,2,2,6,2,1,0,1323903.0
70,4.2626798770413155,1,1,0,0,0,81,4.406719247264253,0,0,1,4,1,22,3.1354942159291497,1,1,2,1,2,1,0,57951.0
32,3.4965075614664802,1,2,2,4,2,31,3.4657359027997265,0,1,1,3,1,27,3.332204510175204,0,0,2,6,7,1,0,15534.0
48,3.8918202981106265,1,0,3,6,8,84,4.442651256490317,1,0,4,0,4,64,4.174387269895637,1,1,4,1,4,4,0,172565.0
39,3.6888794541139363,0,0,4,4,9,56,4.04305126783455,1,2,1,0,6,18,2.9444389791664403,1,0,3,4,8,1,0,310375.0
77,4.356708826689592,0,2,2,0,7,75,4.330733340286331,0,0,0,5,5,19,2.995732273553991,0,1,4,5,9,1,0,10489611.0
81,4.406719247264253,0,0,1,4,1,44,3.8066624897703196,1,2,4,2,4,82,4.418840607796598,1,1,2,5,2,1,0,634915821.0
78,4.3694478524670215,1,0,3,1,8,53,3.9889840465642745,0,2,3,4,3,34,3.5553480614894135,1,1,4,6,4,1,0,81604153.0
73,4.30406509320417,0,1,3,3,3,68,4.23410650459726,1,2,3,5,8,69,4.248495242049359,0,0,4,6,9,1,0,68781.0
56,4.04305126783455,1,2,1,0,6,33,3.5263605246161616,0,0,3,5,3,86,4.465908118654584,1,2,1,2,6,1,0,3765333.0
24,3.2188758248682006,1,0,4,3,4,42,3.7612001156935624,1,0,2,0,2,48,3.8918202981106265,1,0,3,6,8,6,1,5874.0
25,3.258096538021482,0,1,0,4,5,24,3.2188758248682006,1,0,4,3,4,10,2.3978952727983707,1,1,0,3,0,1,0,84973.0
72,4.290459441148391,1,0,2,2,2,82,4.418840607796598,1,1,2,5,2,54,4.007333185232471,1,0,4,5,4,2,0,19583.0
76,4.343805421853684,1,1,1,6,6,36,3.6109179126442243,1,0,1,1,6,88,4.48863636973214,1,1,3,4,8,4,0,8.0
61,4.127134385045092,0,1,1,5,1,29,3.4011973816621555,0,2,4,1,9,44,3.8066624897703196,1,2,4,2,4,1,0,407031.0
77,4.356708826689592,0,2,2,0,7,31,3.4657359027997265,0,1,1,3,1,68,4.23410650459726,1,2,3,5,8,1,0,6231233.0
69,4.248495242049359,0,0,4,6,9,24,3.2188758248682006,1,0,4,3,4,53,3.9889840465642745,0,2,3,4,3,1,0,1891.0
36,3.6109179126442243,1,0,1,1,6,45,3.828641396489095,0,0,0,3,5,46,3.8501476017100584,1,1,1,4,6,1,0,29947195.0
87,4.477336814478207,0,0,2,3,7,21,3.091042453358316,0,0,1,0,1,80,4.394449154672439,1,2,0,3,0,1,0,238593.0
55,4.02535169073515,0,1,0,6,5,45,3.828641396489095,0,0,0,3,5,13,2.6390573296152584,0,1,3,6,3,1,0,346543.0
50,3.9318256327243257,1,2,0,1,0,38,3.6635616461296463,1,2,3,3,8,45,3.828641396489095,0,0,0,3,5,1,0,1277007.0
28,3.367295829986474,1,1,3,0,8,31,3.4657359027997265,0,1,1,3,1,18,2.9444389791664403,1,0,3,4,8,1,0,571927.0
47,3.871201010907891,0,2,2,5,7,54,4.007333185232471,1,0,4,5,4,59,4.0943445622221,0,2,4,3,9,1,0,466933.0
37,3.6375861597263857,0,1,2,2,7,69,4.248495242049359,0,0,4,6,9,90,4.51085950651685,1,0,0,6,0,1,0,8808572.0
11,2.4849066497880004,0,2,1,4,1,22,3.1354942159291497,1,1,2,1,2,15,2.772588722239781,0,0,0,1,5,1,1,4511.0
26,3.295836866004329,1,2,1,5,6,56,4.04305126783455,1,2,1,0,6,50,3.9318256327243257,1,2,0,1,0,2,0,8.0
29,3.4011973816621555,0,2,4,1,9,86,4.465908118654584,1,2,1,2,6,88,4.48863636973214,1,1,3,4,8,1,0,249428581.0
88,4.48863636973214,1,1,3,4,8,76,4.343805421853684,1,1,1,6,6,88,4.48863636973214,1,1,3,4,8,4,1,2765.0
73,4.30406509320417,0,1,3,3,3,71,4.276666119016055,0,2,1,1,1,65,4.189654742026425,0,2,0,2,5,1,0,1073870049.0
81,4.406719247264253,0,0,1,4,1,39,3.6888794541139363,0,0,4,4,9,48,3.8918202981106265,1,0,3,6,8,3,0,369.0
59,4.0943445622221,0,2,4,3,9,31,3.4657359027997265,0,1,1,3,1,73,4.30406509320417,0,1,3,3,3,1,0,120681701.0
48,3.8918202981106265,1,0,3,6,8,33,3.5263605246161616,0,0,3,5,3,71,4.276666119016055,0,2,1,1,1,1,0,2347855.0
59,4.0943445622221,0,2,4,3,9,37,3.6375861597263857,0,1,2,2,7,60,4.110873864173311,1,0,0,4,0,1,0,17427.0
34,3.5553480614894135,1,1,4,6,4,67,4.219507705176107,0,1,2,4,7,76,4.343805421853684,1,1,1,6,6,1,0,8851003.0
28,3.367295829986474,1,1,3,0,8,29,3.4011973816621555,0,2,4,1,9,17,2.8903717578961645,0,2,2,3,7,1,0,1136.0
49,3.912023005428146,0,1,4,0,9,67,4.219507705176107,0,1,2,4,7,31,3.4657359027997265,0,1,1,3,1,1,0,13078105.0
20,3.044522437723423,1,2,0,6,0,54,4.007333185232471,1,0,4,5,4,61,4.127134385045092,0,1,1,5,1,1,0,30775517.0
19,2.995732273553991,0,1,4,5,9,27,3.332204510175204,0,0,2,6,7,24,3.2188758248682006,1,0,4,3,4,1,0,20.0
84,4.442651256490317,1,0,4,0,4,78,4.3694478524670215,1,0,3,1,8,83,4.430816798843313,0,2,3,6,3,1,0,21619828327.0
66,4.204692619390966,1,0,1,3,6,73,4.30406509320417,0,1,3,3,3,80,4.394449154672439,1,2,0,3,0,1,0,11834122803.0
73,4.30406509320417,0,1,3,3,3,44,3.8066624897703196,1,2,4,2,4,31,3.4657359027997265,0,1,1,3,1,1,0,1760997.0
64,4.174387269895637,1,1,4,1,4,40,3.713572066704308,1,1,0,5,0,77,4.356708826689592,0,2,2,0,7,1,0,305512345.0
14,2.70805020110221,1,2,4,0,4,82,4.418840607796598,1,1,2,5,2,81,4.406719247264253,0,0,1,4,1,1,0,253783839.0
15,2.772588722239781,0,0,0,1,5,33,3.5263605246161616,0,0,3,5,3,24,3.2188758248682006,1,0,4,3,4,3,0,105.0
36,3.6109179126442243,1,0,1,1,6,62,4.143134726391533,1,2,2,6,2,29,3.4011973816621555,0,2,4,1,9,1,0,1173243.0
14,2.70805020110221,1,2,4,0,4,49,3.912023005428146,0,1,4,0,9,57,4.060443010546419,0,0,2,1,7,1,0,1029041.0
41,3.7376696182833684,0,2,1,6,1,40,3.713572066704308,1,1,0,5,0,72,4.290459441148391,1,0,2,2,2,1,0,67187233.0
18,2.9444389791664403,1,0,3,4,8,42,3.7612001156935624,1,0,2,0,2,47,3.871201010907891,0,2,2,5,7,1,0,121229011.0
40,3.713572066704308,1,1,0,5,0,18,2.9444389791664403,1,0,3,4,8,32,3.4965075614664802,1,2,2,4,2,2,0,108550.0
48,3.8918202981106265,1,0,3,6,8,69,4.248495242049359,0,0,4,6,9,38,3.6635616461296463,1,2,3,3,8,1,0,22665787.0
51,3.9512437185814275,0,0,1,2,1,59,4.0943445622221,0,2,4,3,9,10,2.3978952727983707,1,1,0,3,0,1,0,2051.0
51,3.9512437185814275,0,0,1,2,1,71,4.276666119016055,0,2,1,1,1,51,3.9512437185814275,0,0,1,2,1,1,1,585999.0
65,4.189654742026425,0,2,0,2,5,12,2.5649493574615367,1,0,2,5,2,72,4.290459441148391,1,0,2,2,2,1,1,120091.0
67,4.219507705176107,0,1,2,4,7,77,4.356708826689592,0,2,2,0,7,87,4.477336814478207,0,0,2,3,7,1,0,14804508891.0
65,4.189654742026425,0,2,0,2,5,64,4.174387269895637,1,1,4,1,4,39,3.6888794541139363,0,0,4,4,9,1,0,40995.0
75,4.330733340286331,0,0,0,5,5,66,4.204692619390966,1,0,1,3,6,43,3.784189633918261,0,1,3,1,3,1,0,1131763.0
31,3.4657359027997265,0,1,1,3,1,85,4.454347296253507,0,1,0,1,5,89,4.499809670330265,0,2,4,5,9,1,0,294663577.0
59,4.0943445622221,0,2,4,3,9,82,4.418840607796598,1,1,2,5,2,30,3.4339872044851463,1,0,0,2,0,1,0,579115347.0
56,4.04305126783455,1,2,1,0,6,35,3.58351893845611,0,2,0,0,5,72,4.290459441148391,1,0,2,2,2,1,0,16644931.0
81,4.406719247264253,0,0,1,4,1,62,4.143134726391533,1,2,2,6,2,46,3.8501476017100584,1,1,1,4,6,1,0,404029289.0
15,2.772588722239781,0,0,0,1,5,71,4.276666119016055,0,2,1,1,1,59,4.0943445622221,0,2,4,3,9,1,0,816841.0
28,3.367295829986474,1,1,3,0,8,14,2.70805020110221,1,2,4,0,4,25,3.258096538021482,0,1,0,4,5,1,1,18660611.0
24,3.2188758248682006,1,0,4,3,4,57,4.060443010546419,0,0,2,1,7,56,4.04305126783455,1,2,1,0,6,1,0,19863011.0
65,4.189654742026425,0,2,0,2,5,85,4.454347296253507,0,1,0,1,5,67,4.219507705176107,0,1,2,4,7,1,0,10324892159.0
38,3.6635616461296463,1,2,3,3,8,27,3.332204510175204,0,0,2,6,7,12,2.5649493574615367,1,0,2,5,2,1,0,3162391.0
68,4.23410650459726,1,2,3,5,8,73,4.30406509320417,0,1,3,3,3,30,3.4339872044851463,1,0,0,2,0,1,0,2347911.0
11,2.4849066497880004,0,2,1,4,1,18,2.9444389791664403,1,0,3,4,8,21,3.091042453358316,0,0,1,0,1,1,0,105.0
43,3.784189633918261,0,1,3,1,3,71,4.276666119016055,0,2,1,1,1,89,4.499809670330265,0,2,4,5,9,1,0,18423345.0
53,3.9889840465642745,0,2,3,4,3,56,4.04305126783455,1,2,1,0,6,39,3.6888794541139363,0,0,4,4,9,1,0,5979.0
41,3.7376696182833684,0,2,1,6,1,88,4.48863636973214,1,1,3,4,8,87,4.477336814478207,0,0,2,3,7,1,0,22283013.0
31,3.4657359027997265,0,1,1,3,1,45,3.828641396489095,0,0,0,3,5,29,3.4011973816621555,0,2,4,1,9,1,0,204397215.0
53,3.9889840465642745,0,2,3,4,3,65,4.189654742026425,0,2,0,2,5,22,3.1354942159291497,1,1,2,1,2,1,0,292098.0
38,3.6635616461296463,1,2,3,3,8,53,3.9889840465642745,0,2,3,4,3,53,3.9889840465642745,0,2,3,4,3,1,1,56377.0
71,4.276666119016055,0,2,1,1,1,33,3.5263605246161616,0,0,3,5,3,87,4.477336814478207,0,0,2,3,7,1,0,1580477.0
33,3.5263605246161616,0,0,3,5,3,55,4.02535169073515,0,1,0,6,5,79,4.382026634673881,0,1,4,2,9,1,0,9193909.0
77,4.356708826689592,0,2,2,0,7,61,4.127134385045092,0,1,1,5,1,75,4.330733340286331,0,0,0,5,5,1,0,22740817.0
44,3.8066624897703196,1,2,4,2,4,28,3.367295829986474,1,1,3,0,8,69,4.248495242049359,0,0,4,6,9,1,0,132980247.0
67,4.219507705176107,0,1,2,4,7,52,3.970291913552122,1,1,2,3,2,50,3.9318256327243257,1,2,0,1,0,1,0,4610255.0
90,4.51085950651685,1,0,0,6,0,77,4.356708826689592,0,2,2,0,7,32,3.4965075614664802,1,2,2,4,2,1,0,121117.0
41,3.7376696182833684,0,2,1,6,1,58,4.07753744390572,1,1,3,2,8,39,3.6888794541139363,0,0,4,4,9,1,0,854285.0
87,4.477336814478207,0,0,2,3,7,65,4.189654742026425,0,2,0,2,5,48,3.8918202981106265,1,0,3,6,8,1,0,103513.0
45,3.828641396489095,0,0,0,3,5,71,4.276666119016055,0,2,1,1,1,29,3.4011973816621555,0,2,4,1,9,1,0,1849327.0
81,4.406719247264253,0,0,1,4,1,34,3.5553480614894135,1,1,4,6,4,68,4.23410650459726,1,2,3,5,8,1,1,1999312299.0
36,3.6109179126442243,1,0,1,1,6,66,4.204692619390966,1,0,1,3,6,66,4.204692619390966,1,0,1,3,6,6,1,44.0
33,3.5263605246161616,0,0,3,5,3,64,4.174387269895637,1,1,4,1,4,38,3.6635616461296463,1,2,3,3,8,1,0,283109067.0
64,4.174387269895637,1,1,4,1,4,65,4.189654742026425,0,2,0,2,5,34,3.5553480614894135,1,1,4,6,4,1,0,66850563.0
46,3.8501476017100584,1,1,1,4,6,48,3.8918202981106265,1,0,3,6,8,31,3.4657359027997265,0,1,1,3,1,1,0,7245873.0
49,3.912023005428146,0,1,4,0,9,75,4.330733340286331,0,0,0,5,5,81,4.406719247264253,0,0,1,4,1,1,0,6504071015.0
72,4.290459441148391,1,0,2,2,2,81,4.406719247264253,0,0,1,4,1,42,3.7612001156935624,1,0,2,0,2,3,0,50776515.0
86,4.465908118654584,1,2,1,2,6,80,4.394449154672439,1,2,0,3,0,72,4.290459441148391,1,0,2,2,2,2,0,3489238.0
68,4.23410650459726,1,2,3,5,8,53,3.9889840465642745,0,2,3,4,3,20,3.044522437723423,1,2,0,6,0,1,0,5963383.0
90,4.51085950651685,1,0,0,6,0,82,4.418840607796598,1,1,2,5,2,81,4.406719247264253,0,0,1,4,1,1,0,25114225463.0
27,3.332204510175204,0,0,2,6,7,63,4.1588830833596715,0,0,3,0,3,82,4.418840607796598,1,1,2,5,2,1,0,2288231.0
68,4.23410650459726,1,2,3,5,8,20,3.044522437723423,1,2,0,6,0,74,4.31748811353631,1,2,4,4,4,2,0,7279984.0
84,4.442651256490317,1,0,4,0,4,62,4.143134726391533,1,2,2,6,2,44,3.8066624897703196,1,2,4,2,4,2,0,44478.0
44,3.8066624897703196,1,2,4,2,4,35,3.58351893845611,0,2,0,0,5,25,3.258096538021482,0,1,0,4,5,1,0,83536.0
62,4.143134726391533,1,2,2,6,2,90,4.51085950651685,1,0,0,6,0,87,4.477336814478207,0,0,2,3,7,1,0,638442267.0
40,3.713572066704308,1,1,0,5,0,59,4.0943445622221,0,2,4,3,9,57,4.060443010546419,0,0,2,1,7,1,0,80801.0
30,3.4339872044851463,1,0,0,2,0,73,4.30406509320417,0,1,3,3,3,69,4.248495242049359,0,0,4,6,9,1,0,5883596.0
33,3.5263605246161616,0,0,3,5,3,39,3.6888794541139363,0,0,4,4,9,27,3.332204510175204,0,0,2,6,7,3,0,268581.0
38,3.6635616461296463,1,2,3,3,8,29,3.4011973816621555,0,2,4,1,9,61,4.127134385045092,0,1,1,5,1,1,0,2986077.0
38,3.6635616461296463,1,2,3,3,8,60,4.110873864173311,1,0,0,4,0,56,4.04305126783455,1,2,1,0,6,2,0,2846160.0
64,4.174387269895637,1,1,4,1,4,80,4.394449154672439,1,2,0,3,0,26,3.295836866004329,1,2,1,5,6,2,0,10156884.0
79,4.382026634673881,0,1,4,2,9,53,3.9889840465642745,0,2,3,4,3,56,4.04305126783455,1,2,1,0,6,1,0,64109397.0
47,3.871201010907891,0,2,2,5,7,51,3.9512437185814275,0,0,1,2,1,16,2.833213344056216,1,1,1,2,6,1,0,110444.0
67,4.219507705176107,0,1,2,4,7,60,4.110873864173311,1,0,0,4,0,30,3.4339872044851463,1,0,0,2,0,1,1,1101368759.0
75,4.330733340286331,0,0,0,5,5,50,3.9318256327243257,1,2,0,1,0,32,3.4965075614664802,1,2,2,4,2,1,0,52378815.0
89,4.499809670330265,0,2,4,5,9,31,3.4657359027997265,0,1,1,3,1,61,4.127134385045092,0,1,1,5,1,1,0,318292151.0
58,4.07753744390572,1,1,3,2,8,29,3.4011973816621555,0,2,4,1,9,39,3.6888794541139363,0,0,4,4,9,1,1,282584.0
83,4.430816798843313,0,2,3,6,3,78,4.3694478524670215,1,0,3,1,8,83,4.430816798843313,0,2,3,6,3,1,1,54611.0
82,4.418840607796598,1,1,2,5,2,70,4.2626798770413155,1,1,0,0,0,67,4.219507705176107,0,1,2,4,7,1,0,464918899.0
80,4.394449154672439,1,2,0,3,0,17,2.8903717578961645,0,2,2,3,7,71,4.276666119016055,0,2,1,1,1,1,0,1038553.0
71,4.276666119016055,0,2,1,1,1,84,4.442651256490317,1,0,4,0,4,60,4.110873864173311,1,0,0,4,0,1,0,9668239915.0
54,4.007333185232471,1,0,4,5,4,51,3.9512437185814275,0,0,1,2,1,18,2.9444389791664403,1,0,3,4,8,3,1,2334003.0
26,3.295836866004329,1,2,1,5,6,45,3.828641396489095,0,0,0,3,5,59,4.0943445622221,0,2,4,3,9,1,0,477.0
31,3.4657359027997265,0,1,1,3,1,52,3.970291913552122,1,1,2,3,2,22,3.1354942159291497,1,1,2,1,2,1,0,1593175.0
72,4.290459441148391,1,0,2,2,2,34,3.5553480614894135,1,1,4,6,4,46,3.8501476017100584,1,1,1,4,6,2,0,1549.0
39,3.6888794541139363,0,0,4,4,9,10,2.3978952727983707,1,1,0,3,0,31,3.4657359027997265,0,1,1,3,1,1,0,1239.0
76,4.343805421853684,1,1,1,6,6,31,3.4657359027997265,0,1,1,3,1,88,4.48863636973214,1,1,3,4,8,1,0,606851.0
33,3.5263605246161616,0,0,3,5,3,46,3.8501476017100584,1,1,1,4,6,22,3.1354942159291497,1,1,2,1,2,1,0,1255297.0
34,3.5553480614894135,1,1,4,6,4,46,3.8501476017100584,1,1,1,4,6,68,4.23410650459726,1,2,3,5,8,2,1,40302.0
13,2.6390573296152584,0,1,3,6,3,67,4.219507705176107,0,1,2,4,7,66,4.204692619390966,1,0,1,3,6,1,0,14523.0
56,4.04305126783455,1,2,1,0,6,24,3.2188758248682006,1,0,4,3,4,43,3.784189633918261,0,1,3,1,3,1,0,9801127.0
