slot_p,slot_p_abs_log1p,slot_p_mod3,slot_p_mod5,slot_p_mod7,slot_p_mod10,slot_t,slot_t_abs_log1p,slot_t_sign,slot_t_is_even,slot_t_mod3,slot_t_mod5,slot_t_mod7,slot_t_mod10,slot_u,slot_u_abs_log1p,slot_u_sign,slot_u_is_even,slot_u_mod3,slot_u_mod5,slot_u_mod7,slot_u_mod10,slot_mod,slot_mod_abs_log1p,slot_mod_is_even,slot_mod_mod3,slot_mod_mod5,slot_mod_mod7,slot_mod_mod10,gcd_all,n_multiple_pairs,y
11,2.4849066497880004,2,1,4,1,-3,1.3862943611198906,-1,0,0,2,4,7,-1,0.6931471805599453,-1,0,2,4,6,9,1624,7.393263094763838,1,1,4,0,4,1,3,1143.0
11,2.4849066497880004,2,1,4,1,-1,0.6931471805599453,-1,0,2,4,6,9,4,1.6094379124341003,1,1,1,4,4,4,2642,7.879669914604289,1,2,2,3,2,1,3,1321.0
11,2.4849066497880004,2,1,4,1,-3,1.3862943611198906,-1,0,0,2,4,7,-1,0.6931471805599453,-1,0,2,4,6,9,10000,9.210440366976517,1,1,0,4,0,1,3,39.0
17,2.8903717578961645,2,2,3,7,-3,1.3862943611198906,-1,0,0,2,4,7,-2,1.0986122886681098,-1,1,1,3,5,8,10000,9.210440366976517,1,1,0,4,0,1,1,1703.0
17,2.8903717578961645,2,2,3,7,-1,0.6931471805599453,-1,0,2,4,6,9,-3,1.3862943611198906,-1,0,0,2,4,7,4307,8.36822903827628,0,2,2,2,7,1,3,2290.0
7,2.0794415416798357,1,2,0,7,-3,1.3862943611198906,-1,0,0,2,4,7,5,1.791759469228055,1,0,2,0,5,5,1000,6.90875477931522,1,1,0,6,0,1,1,737.0
5,1.791759469228055,2,0,5,5,-1,0.6931471805599453,-1,0,2,4,6,9,-5,1.791759469228055,-1,0,1,0,2,5,2587,7.858640655620791,0,1,2,4,7,1,4,991.0
7,2.0794415416798357,1,2,0,7,2,1.0986122886681098,1,1,2,2,2,2,-5,1.791759469228055,-1,0,1,0,2,5,10000,9.210440366976517,1,1,0,4,0,1,2,3987.0
7,2.0794415416798357,1,2,0,7,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,1,0,2,0,5,5,4075,8.312871394342615,0,1,0,1,5,1,1,1423.0
5,1.791759469228055,2,0,5,5,-2,1.0986122886681098,-1,1,1,3,5,8,-6,1.9459101490553132,-1,1,0,4,1,4,1293,7.165493475060845,0,0,3,5,3,1,1,1088.0
7,2.0794415416798357,1,2,0,7,3,1.3862943611198906,1,0,0,3,3,3,-6,1.9459101490553132,-1,1,0,4,1,4,1000,6.90875477931522,1,1,0,6,0,1,1,809.0
7,2.0794415416798357,1,2,0,7,0,0.0,0,1,0,0,0,0,-3,1.3862943611198906,-1,0,0,2,4,7,10000,9.210440366976517,1,1,0,4,0,1,0,1093.0
17,2.8903717578961645,2,2,3,7,-5,1.791759469228055,-1,0,1,0,2,5,1,0.6931471805599453,1,0,1,1,1,1,1106,7.009408932708637,1,2,1,0,6,1,3,415.0
5,1.791759469228055,2,0,5,5,5,1.791759469228055,1,0,2,0,5,5,6,1.9459101490553132,1,1,0,1,6,6,10000,9.210440366976517,1,1,0,4,0,1,3,3751.0
19,2.995732273553991,1,4,5,9,1,0.6931471805599453,1,0,1,1,1,1,-2,1.0986122886681098,-1,1,1,3,5,8,4290,8.364275084991524,1,0,0,6,0,1,4,907.0
5,1.791759469228055,2,0,5,5,-5,1.791759469228055,-1,0,1,0,2,5,0,0.0,0,1,0,0,0,0,4370,8.382747094863314,1,2,0,2,0,5,3,521.0
13,2.6390573296152584,1,3,6,3,1,0.6931471805599453,1,0,1,1,1,1,-2,1.0986122886681098,-1,1,1,3,5,8,3137,8.051340933292979,0,2,2,1,7,1,3,1917.0
11,2.4849066497880004,2,1,4,1,-3,1.3862943611198906,-1,0,0,2,4,7,6,1.9459101490553132,1,1,0,1,6,6,1489,7.306531398939505,0,1,4,5,9,1,1,64.0
5,1.791759469228055,2,0,5,5,-5,1.791759469228055,-1,0,1,0,2,5,3,1.3862943611198906,1,0,0,3,3,3,10000,9.210440366976517,1,1,0,4,0,1,3,191.0
19,2.995732273553991,1,4,5,9,-1,0.6931471805599453,-1,0,2,4,6,9,2,1.0986122886681098,1,1,2,2,2,2,1809,7.501082124259871,0,0,4,3,9,1,3,625.0
19,2.995732273553991,1,4,5,9,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,1000,6.90875477931522,1,1,0,6,0,1,3,369.0
19,2.995732273553991,1,4,5,9,6,1.9459101490553132,1,1,0,1,6,6,0,0.0,0,1,0,0,0,0,1000,6.90875477931522,1,1,0,6,0,1,0,99.0
17,2.8903717578961645,2,2,3,7,6,1.9459101490553132,1,1,0,1,6,6,-6,1.9459101490553132,-1,1,0,4,1,4,2207,7.699842407396986,0,2,2,2,7,1,1,499.0
19,2.995732273553991,1,4,5,9,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,10000,9.210440366976517,1,1,0,4,0,1,1,4763.0
7,2.0794415416798357,1,2,0,7,-4,1.6094379124341003,-1,1,2,1,3,6,1,0.6931471805599453,1,0,1,1,1,1,1000,6.90875477931522,1,1,0,6,0,1,4,681.0
17,2.8903717578961645,2,2,3,7,5,1.791759469228055,1,0,2,0,5,5,5,1.791759469228055,1,0,2,0,5,5,1926,7.563719668414366,1,0,1,1,6,1,1,1915.0
5,1.791759469228055,2,0,5,5,0,0.0,0,1,0,0,0,0,-5,1.791759469228055,-1,0,1,0,2,5,10000,9.210440366976517,1,1,0,4,0,5,3,781.0
11,2.4849066497880004,2,1,4,1,-2,1.0986122886681098,-1,1,1,3,5,8,4,1.6094379124341003,1,1,1,4,4,4,10000,9.210440366976517,1,1,0,4,0,1,3,9479.0
11,2.4849066497880004,2,1,4,1,-1,0.6931471805599453,-1,0,2,4,6,9,-5,1.791759469228055,-1,0,1,0,2,5,10000,9.210440366976517,1,1,0,4,0,1,4,9531.0
17,2.8903717578961645,2,2,3,7,-3,1.3862943611198906,-1,0,0,2,4,7,0,0.0,0,1,0,0,0,0,1000,6.90875477931522,1,1,0,6,0,1,0,41.0
17,2.8903717578961645,2,2,3,7,-3,1.3862943611198906,-1,0,0,2,4,7,-2,1.0986122886681098,-1,1,1,3,5,8,1000,6.90875477931522,1,1,0,6,0,1,1,703.0
11,2.4849066497880004,2,1,4,1,-3,1.3862943611198906,-1,0,0,2,4,7,2,1.0986122886681098,1,1,2,2,2,2,4130,8.326274787396764,1,2,0,0,0,1,1,683.0
17,2.8903717578961645,2,2,3,7,-4,1.6094379124341003,-1,1,2,1,3,6,-6,1.9459101490553132,-1,1,0,4,1,4,10000,9.210440366976517,1,1,0,4,0,1,1,5631.0
23,3.1780538303479458,2,3,2,3,2,1.0986122886681098,1,1,2,2,2,2,2,1.0986122886681098,1,1,2,2,2,2,4143,8.329416783939319,0,0,3,6,3,1,1,3224.0
5,1.791759469228055,2,0,5,5,4,1.6094379124341003,1,1,1,4,4,4,-5,1.791759469228055,-1,0,1,0,2,5,10000,9.210440366976517,1,1,0,4,0,1,4,781.0
23,3.1780538303479458,2,3,2,3,5,1.791759469228055,1,0,2,0,5,5,-5,1.791759469228055,-1,0,1,0,2,5,10000,9.210440366976517,1,1,0,4,0,1,3,8611.0
7,2.0794415416798357,1,2,0,7,-3,1.3862943611198906,-1,0,0,2,4,7,5,1.791759469228055,1,0,2,0,5,5,1973,7.587817219993427,0,2,3,6,3,1,0,845.0
19,2.995732273553991,1,4,5,9,3,1.3862943611198906,1,0,0,3,3,3,-5,1.791759469228055,-1,0,1,0,2,5,3626,8.196161139282902,1,2,1,0,6,1,0,607.0
17,2.8903717578961645,2,2,3,7,6,1.9459101490553132,1,1,0,1,6,6,-3,1.3862943611198906,-1,0,0,2,4,7,10000,9.210440366976517,1,1,0,4,0,1,1,8097.0
7,2.0794415416798357,1,2,0,7,-1,0.6931471805599453,-1,0,2,4,6,9,-1,0.6931471805599453,-1,0,2,4,6,9,1000,6.90875477931522,1,1,0,6,0,1,5,29.0
7,2.0794415416798357,1,2,0,7,5,1.791759469228055,1,0,2,0,5,5,-4,1.6094379124341003,-1,1,2,1,3,6,10000,9.210440366976517,1,1,0,4,0,1,2,6531.0
17,2.8903717578961645,2,2,3,7,-4,1.6094379124341003,-1,1,2,1,3,6,5,1.791759469228055,1,0,2,0,5,5,3390,8.128880142125638,1,0,0,2,0,1,1,487.0
7,2.0794415416798357,1,2,0,7,-2,1.0986122886681098,-1,1,1,3,5,8,-4,1.6094379124341003,-1,1,2,1,3,6,10000,9.210440366976517,1,1,0,4,0,1,3,2671.0
13,2.6390573296152584,1,3,6,3,-4,1.6094379124341003,-1,1,2,1,3,6,4,1.6094379124341003,1,1,1,4,4,4,1858,7.527793987721444,1,1,3,3,8,1,1,349.0
13,2.6390573296152584,1,3,6,3,-6,1.9459101490553132,-1,1,0,4,1,4,-6,1.9459101490553132,-1,1,0,4,1,4,3423,8.138564737261632,0,0,3,0,3,1,1,1555.0
23,3.1780538303479458,2,3,2,3,-4,1.6094379124341003,-1,1,2,1,3,6,-6,1.9459101490553132,-1,1,0,4,1,4,1000,6.90875477931522,1,1,0,6,0,1,1,479.0
5,1.791759469228055,2,0,5,5,6,1.9459101490553132,1,1,0,1,6,6,-6,1.9459101490553132,-1,1,0,4,1,4,10000,9.210440366976517,1,1,0,4,0,1,2,2101.0
17,2.8903717578961645,2,2,3,7,-3,1.3862943611198906,-1,0,0,2,4,7,4,1.6094379124341003,1,1,1,4,4,4,1000,6.90875477931522,1,1,0,6,0,1,1,141.0
11,2.4849066497880004,2,1,4,1,4,1.6094379124341003,1,1,1,4,4,4,-4,1.6094379124341003,-1,1,2,1,3,6,4273,8.360305435879093,0,1,3,3,3,1,1,165.0
7,2.0794415416798357,1,2,0,7,3,1.3862943611198906,1,0,0,3,3,3,5,1.791759469228055,1,0,2,0,5,5,4233,8.350902451694811,0,0,3,5,3,1,1,475.0
7,2.0794415416798357,1,2,0,7,-1,0.6931471805599453,-1,0,2,4,6,9,5,1.791759469228055,1,0,2,0,5,5,2782,7.931284761525891,1,1,2,3,2,1,3,2735.0
13,2.6390573296152584,1,3,6,3,-3,1.3862943611198906,-1,0,0,2,4,7,0,0.0,0,1,0,0,0,0,1000,6.90875477931522,1,1,0,6,0,1,0,581.0
11,2.4849066497880004,2,1,4,1,4,1.6094379124341003,1,1,1,4,4,4,-4,1.6094379124341003,-1,1,2,1,3,6,10000,9.210440366976517,1,1,0,4,0,1,3,9961.0
5,1.791759469228055,2,0,5,5,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,2823,7.945909598613133,0,0,3,2,3,1,1,961.0
5,1.791759469228055,2,0,5,5,6,1.9459101490553132,1,1,0,1,6,6,-6,1.9459101490553132,-1,1,0,4,1,4,3086,8.034955024502159,1,2,1,6,6,1,1,2101.0
11,2.4849066497880004,2,1,4,1,-6,1.9459101490553132,-1,1,0,4,1,4,0,0.0,0,1,0,0,0,0,1000,6.90875477931522,1,1,0,6,0,1,0,151.0
13,2.6390573296152584,1,3,6,3,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,1000,6.90875477931522,1,1,0,6,0,1,4,801.0
17,2.8903717578961645,2,2,3,7,3,1.3862943611198906,1,0,0,3,3,3,-1,0.6931471805599453,-1,0,2,4,6,9,1335,7.197435354096591,0,0,0,5,5,1,4,281.0
7,2.0794415416798357,1,2,0,7,-2,1.0986122886681098,-1,1,1,3,5,8,-1,0.6931471805599453,-1,0,2,4,6,9,912,6.816735880594968,1,0,2,2,2,1,4,239.0
17,2.8903717578961645,2,2,3,7,-3,1.3862943611198906,-1,0,0,2,4,7,6,1.9459101490553132,1,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,1,439.0
13,2.6390573296152584,1,3,6,3,-6,1.9459101490553132,-1,1,0,4,1,4,6,1.9459101490553132,1,1,0,1,6,6,10000,9.210440366976517,1,1,0,4,0,1,1,6741.0
11,2.4849066497880004,2,1,4,1,3,1.3862943611198906,1,0,0,3,3,3,4,1.6094379124341003,1,1,1,4,4,4,10000,9.210440366976517,1,1,0,4,0,1,1,7349.0
13,2.6390573296152584,1,3,6,3,-1,0.6931471805599453,-1,0,2,4,6,9,2,1.0986122886681098,1,1,2,2,2,2,10000,9.210440366976517,1,1,0,4,0,1,4,2003.0
11,2.4849066497880004,2,1,4,1,1,0.6931471805599453,1,0,1,1,1,1,1,0.6931471805599453,1,0,1,1,1,1,4167,8.335191583433202,0,0,2,2,7,1,5,1.0
7,2.0794415416798357,1,2,0,7,-5,1.791759469228055,-1,0,1,0,2,5,4,1.6094379124341003,1,1,1,4,4,4,4150,8.33110454805304,1,1,0,6,0,1,1,3277.0
19,2.995732273553991,1,4,5,9,-5,1.791759469228055,-1,0,1,0,2,5,6,1.9459101490553132,1,1,0,1,6,6,10000,9.210440366976517,1,1,0,4,0,1,1,3021.0
23,3.1780538303479458,2,3,2,3,1,0.6931471805599453,1,0,1,1,1,1,-2,1.0986122886681098,-1,1,1,3,5,8,1000,6.90875477931522,1,1,0,6,0,1,4,607.0
11,2.4849066497880004,2,1,4,1,2,1.0986122886681098,1,1,2,2,2,2,-1,0.6931471805599453,-1,0,2,4,6,9,10000,9.210440366976517,1,1,0,4,0,1,4,8119.0
17,2.8903717578961645,2,2,3,7,-1,0.6931471805599453,-1,0,2,4,6,9,-4,1.6094379124341003,-1,1,2,1,3,6,10000,9.210440366976517,1,1,0,4,0,1,4,4821.0
5,1.791759469228055,2,0,5,5,-4,1.6094379124341003,-1,1,2,1,3,6,2,1.0986122886681098,1,1,2,2,2,2,1000,6.90875477931522,1,1,0,6,0,1,4,71.0
23,3.1780538303479458,2,3,2,3,-4,1.6094379124341003,-1,1,2,1,3,6,6,1.9459101490553132,1,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,1,451.0
17,2.8903717578961645,2,2,3,7,4,1.6094379124341003,1,1,1,4,4,4,-2,1.0986122886681098,-1,1,1,3,5,8,1000,6.90875477931522,1,1,0,6,0,1,3,427.0
19,2.995732273553991,1,4,5,9,-1,0.6931471805599453,-1,0,2,4,6,9,1,0.6931471805599453,1,0,1,1,1,1,4458,8.402679804627477,1,0,3,6,8,1,5,1.0
5,1.791759469228055,2,0,5,5,-1,0.6931471805599453,-1,0,2,4,6,9,6,1.9459101490553132,1,1,0,1,6,6,4999,8.517193191416238,0,1,4,1,9,1,3,991.0
7,2.0794415416798357,1,2,0,7,0,0.0,0,1,0,0,0,0,3,1.3862943611198906,1,0,0,3,3,3,2133,7.665753431861699,0,0,3,5,3,1,1,547.0
19,2.995732273553991,1,4,5,9,-4,1.6094379124341003,-1,1,2,1,3,6,2,1.0986122886681098,1,1,2,2,2,2,2968,7.99598047476376,1,1,3,0,8,1,3,607.0
5,1.791759469228055,2,0,5,5,-5,1.791759469228055,-1,0,1,0,2,5,-4,1.6094379124341003,-1,1,2,1,3,6,1000,6.90875477931522,1,1,0,6,0,1,4,501.0
17,2.8903717578961645,2,2,3,7,-5,1.791759469228055,-1,0,1,0,2,5,6,1.9459101490553132,1,1,0,1,6,6,2822,7.945555428253489,1,2,2,1,2,1,1,1089.0
5,1.791759469228055,2,0,5,5,-3,1.3862943611198906,-1,0,0,2,4,7,2,1.0986122886681098,1,1,2,2,2,2,1000,6.90875477931522,1,1,0,6,0,1,2,11.0
19,2.995732273553991,1,4,5,9,-2,1.0986122886681098,-1,1,1,3,5,8,-5,1.791759469228055,-1,0,1,0,2,5,10000,9.210440366976517,1,1,0,4,0,1,2,4923.0
11,2.4849066497880004,2,1,4,1,-3,1.3862943611198906,-1,0,0,2,4,7,2,1.0986122886681098,1,1,2,2,2,2,4409,8.391629968440892,0,2,4,6,9,1,0,683.0
19,2.995732273553991,1,4,5,9,3,1.3862943611198906,1,0,0,3,3,3,-3,1.3862943611198906,-1,0,0,2,4,7,2152,7.674617497364363,1,1,2,3,2,1,1,1577.0
23,3.1780538303479458,2,3,2,3,4,1.6094379124341003,1,1,1,4,4,4,1,0.6931471805599453,1,0,1,1,1,1,10000,9.210440366976517,1,1,0,4,0,1,4,3841.0
11,2.4849066497880004,2,1,4,1,1,0.6931471805599453,1,0,1,1,1,1,2,1.0986122886681098,1,1,2,2,2,2,10000,9.210440366976517,1,1,0,4,0,1,4,991.0
19,2.995732273553991,1,4,5,9,-6,1.9459101490553132,-1,1,0,4,1,4,6,1.9459101490553132,1,1,0,1,6,6,10000,9.210440366976517,1,1,0,4,0,1,1,7861.0
13,2.6390573296152584,1,3,6,3,-3,1.3862943611198906,-1,0,0,2,4,7,-3,1.3862943611198906,-1,0,0,2,4,7,10000,9.210440366976517,1,1,0,4,0,1,1,2721.0
5,1.791759469228055,2,0,5,5,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,10000,9.210440366976517,1,1,0,4,0,1,2,11.0
7,2.0794415416798357,1,2,0,7,-3,1.3862943611198906,-1,0,0,2,4,7,4,1.6094379124341003,1,1,1,4,4,4,10000,9.210440366976517,1,1,0,4,0,1,1,2059.0
23,3.1780538303479458,2,3,2,3,-2,1.0986122886681098,-1,1,1,3,5,8,6,1.9459101490553132,1,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,2,921.0
7,2.0794415416798357,1,2,0,7,0,0.0,0,1,0,0,0,0,-3,1.3862943611198906,-1,0,0,2,4,7,1000,6.90875477931522,1,1,0,6,0,1,0,93.0
17,2.8903717578961645,2,2,3,7,-4,1.6094379124341003,-1,1,2,1,3,6,-6,1.9459101490553132,-1,1,0,4,1,4,4145,8.329899292995725,0,2,0,1,5,1,0,706.0
19,2.995732273553991,1,4,5,9,-5,1.791759469228055,-1,0,1,0,2,5,2,1.0986122886681098,1,1,2,2,2,2,1724,7.45298232946546,1,2,4,2,4,1,1,877.0
11,2.4849066497880004,2,1,4,1,-4,1.6094379124341003,-1,1,2,1,3,6,-2,1.0986122886681098,-1,1,1,3,5,8,1000,6.90875477931522,1,1,0,6,0,1,3,507.0
7,2.0794415416798357,1,2,0,7,1,0.6931471805599453,1,0,1,1,1,1,6,1.9459101490553132,1,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,3,831.0
11,2.4849066497880004,2,1,4,1,1,0.6931471805599453,1,0,1,1,1,1,-4,1.6094379124341003,-1,1,2,1,3,6,3165,8.060224240440958,0,0,0,1,5,1,3,2386.0
23,3.1780538303479458,2,3,2,3,-3,1.3862943611198906,-1,0,0,2,4,7,-2,1.0986122886681098,-1,1,1,3,5,8,2586,7.8582541821860294,1,0,1,3,6,1,2,1075.0
11,2.4849066497880004,2,1,4,1,-4,1.6094379124341003,-1,1,2,1,3,6,5,1.791759469228055,1,0,2,0,5,5,3307,8.104099056143582,0,1,2,3,7,1,0,2209.0
17,2.8903717578961645,2,2,3,7,1,0.6931471805599453,1,0,1,1,1,1,-3,1.3862943611198906,-1,0,0,2,4,7,3594,8.187299270155147,1,0,4,3,4,1,4,3257.0
23,3.1780538303479458,2,3,2,3,-3,1.3862943611198906,-1,0,0,2,4,7,6,1.9459101490553132,1,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,1,539.0
7,2.0794415416798357,1,2,0,7,4,1.6094379124341003,1,1,1,4,4,4,-2,1.0986122886681098,-1,1,1,3,5,8,2735,7.914252278742441,0,2,0,5,5,1,1,1461.0
17,2.8903717578961645,2,2,3,7,6,1.9459101490553132,1,1,0,1,6,6,-2,1.0986122886681098,-1,1,1,3,5,8,10000,9.210440366976517,1,1,0,4,0,1,2,7961.0
11,2.4849066497880004,2,1,4,1,-2,1.0986122886681098,-1,1,1,3,5,8,-5,1.791759469228055,-1,0,1,0,2,5,1000,6.90875477931522,1,1,0,6,0,1,2,683.0
7,2.0794415416798357,1,2,0,7,-1,0.6931471805599453,-1,0,2,4,6,9,-6,1.9459101490553132,-1,1,0,4,1,4,2596,7.862112211662748,1,1,1,6,6,1,3,1973.0
13,2.6390573296152584,1,3,6,3,5,1.791759469228055,1,0,2,0,5,5,3,1.3862943611198906,1,0,0,3,3,3,10000,9.210440366976517,1,1,0,4,0,1,1,9561.0
7,2.0794415416798357,1,2,0,7,3,1.3862943611198906,1,0,0,3,3,3,1,0.6931471805599453,1,0,1,1,1,1,4976,8.512582578858554,1,2,1,6,6,1,3,841.0
19,2.995732273553991,1,4,5,9,2,1.0986122886681098,1,1,2,2,2,2,-2,1.0986122886681098,-1,1,1,3,5,8,1000,6.90875477931522,1,1,0,6,0,1,3,317.0
5,1.791759469228055,2,0,5,5,-6,1.9459101490553132,-1,1,0,4,1,4,-6,1.9459101490553132,-1,1,0,4,1,4,4902,8.497602541651233,1,0,2,2,2,1,3,2659.0
17,2.8903717578961645,2,2,3,7,-6,1.9459101490553132,-1,1,0,4,1,4,3,1.3862943611198906,1,0,0,3,3,3,10000,9.210440366976517,1,1,0,4,0,1,1,2817.0
23,3.1780538303479458,2,3,2,3,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,1000,6.90875477931522,1,1,0,6,0,1,3,143.0
5,1.791759469228055,2,0,5,5,-1,0.6931471805599453,-1,0,2,4,6,9,-3,1.3862943611198906,-1,0,0,2,4,7,2034,7.618251097876695,1,0,4,4,4,1,4,181.0
23,3.1780538303479458,2,3,2,3,-4,1.6094379124341003,-1,1,2,1,3,6,-3,1.3862943611198906,-1,0,0,2,4,7,10000,9.210440366976517,1,1,0,4,0,1,1,1493.0
17,2.8903717578961645,2,2,3,7,3,1.3862943611198906,1,0,0,3,3,3,-2,1.0986122886681098,-1,1,1,3,5,8,10000,9.210440366976517,1,1,0,4,0,1,1,6387.0
13,2.6390573296152584,1,3,6,3,-1,0.6931471805599453,-1,0,2,4,6,9,-5,1.791759469228055,-1,0,1,0,2,5,1089,6.993932975223189,0,0,4,4,9,1,3,1066.0
17,2.8903717578961645,2,2,3,7,6,1.9459101490553132,1,1,0,1,6,6,-2,1.0986122886681098,-1,1,1,3,5,8,2848,7.954723334497908,1,1,3,6,8,1,2,73.0
7,2.0794415416798357,1,2,0,7,-2,1.0986122886681098,-1,1,1,3,5,8,5,1.791759469228055,1,0,2,0,5,5,10000,9.210440366976517,1,1,0,4,0,1,2,9773.0
19,2.995732273553991,1,4,5,9,-3,1.3862943611198906,-1,0,0,2,4,7,-3,1.3862943611198906,-1,0,0,2,4,7,2594,7.861341795599989,1,2,4,4,4,1,1,1929.0
5,1.791759469228055,2,0,5,5,6,1.9459101490553132,1,1,0,1,6,6,-1,0.6931471805599453,-1,0,2,4,6,9,1000,6.90875477931522,1,1,0,6,0,1,4,481.0
11,2.4849066497880004,2,1,4,1,4,1.6094379124341003,1,1,1,4,4,4,2,1.0986122886681098,1,1,2,2,2,2,1399,7.24422751560335,0,1,4,6,9,1,1,1122.0
7,2.0794415416798357,1,2,0,7,6,1.9459101490553132,1,1,0,1,6,6,6,1.9459101490553132,1,1,0,1,6,6,1000,6.90875477931522,1,1,0,6,0,1,1,801.0
7,2.0794415416798357,1,2,0,7,-6,1.9459101490553132,-1,1,0,4,1,4,-1,0.6931471805599453,-1,0,2,4,6,9,4552,8.423541635334782,1,1,2,2,2,1,3,1615.0
19,2.995732273553991,1,4,5,9,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,10000,9.210440366976517,1,1,0,4,0,1,4,5619.0
13,2.6390573296152584,1,3,6,3,0,0.0,0,1,0,0,0,0,2,1.0986122886681098,1,1,2,2,2,2,10000,9.210440366976517,1,1,0,4,0,1,1,2731.0
5,1.791759469228055,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,6,1.9459101490553132,1,1,0,1,6,6,541,6.295266001439646,0,1,1,2,1,1,1,443.0
11,2.4849066497880004,2,1,4,1,-2,1.0986122886681098,-1,1,1,3,5,8,1,0.6931471805599453,1,0,1,1,1,1,1757,7.471932078245122,0,2,2,0,7,1,3,1.0
19,2.995732273553991,1,4,5,9,4,1.6094379124341003,1,1,1,4,4,4,-5,1.791759469228055,-1,0,1,0,2,5,1342,7.202661196523238,1,1,2,5,2,1,0,57.0
7,2.0794415416798357,1,2,0,7,-5,1.791759469228055,-1,0,1,0,2,5,2,1.0986122886681098,1,1,2,2,2,2,2596,7.862112211662748,1,1,1,6,6,1,1,2557.0
23,3.1780538303479458,2,3,2,3,-5,1.791759469228055,-1,0,1,0,2,5,1,0.6931471805599453,1,0,1,1,1,1,4684,8.452121194672523,1,1,4,1,4,1,3,2129.0
19,2.995732273553991,1,4,5,9,-5,1.791759469228055,-1,0,1,0,2,5,4,1.6094379124341003,1,1,1,4,4,4,1000,6.90875477931522,1,1,0,6,0,1,2,389.0
11,2.4849066497880004,2,1,4,1,4,1.6094379124341003,1,1,1,4,4,4,-6,1.9459101490553132,-1,1,0,4,1,4,4544,8.421783006611578,1,2,4,1,4,1,1,3591.0
5,1.791759469228055,2,0,5,5,-5,1.791759469228055,-1,0,1,0,2,5,2,1.0986122886681098,1,1,2,2,2,2,10000,9.210440366976517,1,1,0,4,0,1,4,251.0
11,2.4849066497880004,2,1,4,1,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,1080,6.985641817639208,1,0,0,2,0,1,4,259.0
11,2.4849066497880004,2,1,4,1,1,0.6931471805599453,1,0,1,1,1,1,4,1.6094379124341003,1,1,1,4,4,4,10000,9.210440366976517,1,1,0,4,0,1,4,8939.0
17,2.8903717578961645,2,2,3,7,6,1.9459101490553132,1,1,0,1,6,6,-6,1.9459101490553132,-1,1,0,4,1,4,10000,9.210440366976517,1,1,0,4,0,1,1,3261.0
19,2.995732273553991,1,4,5,9,-3,1.3862943611198906,-1,0,0,2,4,7,-3,1.3862943611198906,-1,0,0,2,4,7,1000,6.90875477931522,1,1,0,6,0,1,1,433.0
5,1.791759469228055,2,0,5,5,2,1.0986122886681098,1,1,2,2,2,2,-3,1.3862943611198906,-1,0,0,2,4,7,1000,6.90875477931522,1,1,0,6,0,1,2,121.0
13,2.6390573296152584,1,3,6,3,-2,1.0986122886681098,-1,1,1,3,5,8,-6,1.9459101490553132,-1,1,0,4,1,4,626,6.440946540632921,1,2,1,3,6,1,2,469.0
13,2.6390573296152584,1,3,6,3,2,1.0986122886681098,1,1,2,2,2,2,5,1.791759469228055,1,0,2,0,5,5,2234,7.711996507047669,1,2,4,1,4,1,1,163.0
5,1.791759469228055,2,0,5,5,-1,0.6931471805599453,-1,0,2,4,6,9,6,1.9459101490553132,1,1,0,1,6,6,10000,9.210440366976517,1,1,0,4,0,1,4,991.0
5,1.791759469228055,2,0,5,5,-1,0.6931471805599453,-1,0,2,4,6,9,6,1.9459101490553132,1,1,0,1,6,6,3572,8.181160858023409,1,2,2,2,2,1,3,991.0
17,2.8903717578961645,2,2,3,7,6,1.9459101490553132,1,1,0,1,6,6,0,0.0,0,1,0,0,0,0,1000,6.90875477931522,1,1,0,6,0,1,0,947.0
13,2.6390573296152584,1,3,6,3,1,0.6931471805599453,1,0,1,1,1,1,-3,1.3862943611198906,-1,0,0,2,4,7,3514,8.164794804244766,1,1,4,0,4,1,3,313.0
23,3.1780538303479458,2,3,2,3,4,1.6094379124341003,1,1,1,4,4,4,4,1.6094379124341003,1,1,1,4,4,4,10000,9.210440366976517,1,1,0,4,0,1,3,449.0
11,2.4849066497880004,2,1,4,1,-2,1.0986122886681098,-1,1,1,3,5,8,-5,1.791759469228055,-1,0,1,0,2,5,975,6.883462586413092,0,0,0,2,5,1,1,133.0
