slot_threshold_count,slot_threshold_count_abs_log1p,slot_threshold_count_sign,slot_threshold_count_is_even,slot_threshold_count_mod3,slot_threshold_count_mod5,slot_threshold_count_mod7,slot_threshold_count_mod10,slot_base_min,slot_base_min_abs_log1p,slot_base_min_is_even,slot_base_min_mod3,slot_base_min_mod5,slot_base_min_mod7,slot_base_min_mod10,gcd_all,n_multiple_pairs,y
24,3.2188758248682006,1,1,0,4,3,4,699,6.551080335043404,0,0,4,6,9,3,0,2311.0
23,3.1780538303479458,1,0,2,3,2,3,1276,7.152268856032539,1,1,1,2,6,1,0,2311.0
18,2.9444389791664403,1,1,0,3,4,8,2287,7.7354333524996886,0,1,2,5,7,1,0,2311.0
13,2.6390573296152584,1,0,1,3,6,3,29,3.4011973816621555,0,2,4,1,9,1,0,211.0
31,3.4657359027997265,1,0,1,1,3,1,21511,9.9763661979487,0,1,1,0,1,1,0,30031.0
39,3.6888794541139363,1,0,0,4,4,9,11593,9.358243001899679,0,1,3,1,3,1,0,30031.0
15,2.772588722239781,1,0,0,0,1,5,125,4.836281906951478,0,2,0,6,5,5,0,2311.0
38,3.6635616461296463,1,1,2,3,3,8,11801,9.376024287617113,0,2,1,6,1,1,0,30031.0
33,3.5263605246161616,1,0,0,3,5,3,8128,9.003193193746572,1,1,3,1,8,1,0,30031.0
23,3.1780538303479458,1,0,2,3,2,3,1562,7.354362330421477,1,2,2,1,2,1,0,2311.0
25,3.258096538021482,1,0,1,0,4,5,1344,7.20414929203594,1,0,4,0,4,1,0,2311.0
33,3.5263605246161616,1,0,0,3,5,3,27911,10.23681198286661,0,2,1,2,1,1,0,30031.0
24,3.2188758248682006,1,1,0,4,3,4,1305,7.174724309836376,0,0,0,3,5,3,0,2311.0
30,3.4339872044851463,1,1,0,0,2,0,1415,7.255591274253665,0,2,0,1,5,5,0,2311.0
32,3.4965075614664802,1,1,2,2,4,2,10126,9.222960403332285,1,1,1,4,6,2,0,30031.0
36,3.6109179126442243,1,1,0,1,1,6,11210,9.324650718153594,1,2,0,3,0,2,0,30031.0
39,3.6888794541139363,1,0,0,4,4,9,19194,9.862405107434897,1,0,4,0,4,3,0,30031.0
8,2.1972245773362196,1,1,2,3,1,8,22,3.1354942159291497,1,1,2,1,2,2,0,211.0
36,3.6109179126442243,1,1,0,1,1,6,2922,7.980365765111246,1,0,2,3,2,6,0,30031.0
38,3.6635616461296463,1,1,2,3,3,8,16644,9.719865150009126,1,0,4,5,4,38,1,30031.0
35,3.58351893845611,1,0,2,0,0,5,9737,9.183791036742646,0,2,2,0,7,7,0,30031.0
25,3.258096538021482,1,0,1,0,4,5,2037,7.61972421378267,0,0,2,0,7,1,0,2311.0
31,3.4657359027997265,1,0,1,1,3,1,7234,8.886685639065584,1,1,4,3,4,1,0,30031.0
39,3.6888794541139363,1,0,0,4,4,9,12524,9.435481925953065,1,2,4,1,4,1,0,30031.0
28,3.367295829986474,1,1,1,3,0,8,1021,6.92951677076365,0,1,1,6,1,1,0,2311.0
40,3.713572066704308,1,1,1,0,5,0,15869,9.672185813520455,0,2,4,0,9,1,0,30031.0
40,3.713572066704308,1,1,1,0,5,0,25172,10.13352727053818,1,2,2,0,2,4,0,30031.0
22,3.1354942159291497,1,1,1,2,1,2,574,6.354370040797351,1,1,4,0,4,2,0,2311.0
32,3.4965075614664802,1,1,2,2,4,2,24782,10.117913213230615,1,2,2,2,2,2,0,30031.0
32,3.4965075614664802,1,1,2,2,4,2,22503,10.021448350169694,0,0,3,5,3,1,0,30031.0
29,3.4011973816621555,1,0,2,4,1,9,745,6.61472560020376,0,1,0,3,5,1,0,2311.0
32,3.4965075614664802,1,1,2,2,4,2,20591,9.932657929835909,0,2,1,4,1,1,0,30031.0
39,3.6888794541139363,1,0,0,4,4,9,4860,8.488999457045455,1,0,0,2,0,3,0,30031.0
40,3.713572066704308,1,1,1,0,5,0,19849,9.895959286115337,0,1,4,4,9,1,0,30031.0
33,3.5263605246161616,1,0,0,3,5,3,19804,9.893689710056018,1,1,4,1,4,1,0,30031.0
19,2.995732273553991,1,0,1,4,5,9,2235,7.71244383427499,0,0,0,2,5,1,0,2311.0
37,3.6375861597263857,1,0,1,2,2,7,12481,9.432042885493988,0,1,1,0,1,1,0,30031.0
27,3.332204510175204,1,0,0,2,6,7,1050,6.957497370876951,1,0,0,0,0,3,0,2311.0
31,3.4657359027997265,1,0,1,1,3,1,7188,8.880307358983872,1,0,3,6,8,1,0,30031.0
27,3.332204510175204,1,0,0,2,6,7,96,4.574710978503383,1,0,1,5,6,3,0,2311.0
24,3.2188758248682006,1,1,0,4,3,4,971,6.879355804460439,0,2,1,5,1,1,0,2311.0
14,2.70805020110221,1,1,2,4,0,4,4,1.6094379124341003,1,1,4,4,4,2,0,211.0
22,3.1354942159291497,1,1,1,2,1,2,531,6.2766434893416445,0,0,1,6,1,1,0,2311.0
24,3.2188758248682006,1,1,0,4,3,4,430,6.066108090103747,1,1,0,3,0,2,0,2311.0
18,2.9444389791664403,1,1,0,3,4,8,607,6.410174881966167,0,1,2,5,7,1,0,2311.0
30,3.4339872044851463,1,1,0,0,2,0,1953,7.577633832602728,0,0,3,0,3,3,0,2311.0
11,2.4849066497880004,1,0,2,1,4,1,87,4.477336814478207,0,0,2,3,7,1,0,211.0
21,3.091042453358316,1,0,0,1,0,1,177,5.181783550292085,0,0,2,2,7,3,0,2311.0
24,3.2188758248682006,1,1,0,4,3,4,304,5.720311776607412,1,1,4,3,4,8,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,2151,7.674152921281675,0,0,1,2,1,1,0,2311.0
18,2.9444389791664403,1,1,0,3,4,8,1786,7.488293515159428,1,1,1,1,6,2,0,2311.0
19,2.995732273553991,1,0,1,4,5,9,345,5.846438775057725,0,0,0,2,5,1,0,2311.0
37,3.6375861597263857,1,0,1,2,2,7,11926,9.386560016578668,1,1,1,5,6,1,0,30031.0
10,2.3978952727983707,1,1,1,0,3,0,133,4.897839799950911,0,1,3,0,3,1,0,211.0
31,3.4657359027997265,1,0,1,1,3,1,11644,9.36263218231844,1,1,4,3,4,1,0,30031.0
10,2.3978952727983707,1,1,1,0,3,0,108,4.6913478822291435,1,0,3,3,8,2,0,211.0
13,2.6390573296152584,1,0,1,3,6,3,181,5.204006687076795,0,1,1,6,1,1,0,211.0
31,3.4657359027997265,1,0,1,1,3,1,22123,10.004418271114568,0,1,3,3,3,1,0,30031.0
5,1.791759469228055,1,0,2,0,5,5,27,3.332204510175204,0,0,2,6,7,1,0,31.0
9,2.302585092994046,1,0,0,4,2,9,74,4.31748811353631,1,2,4,4,4,1,0,211.0
38,3.6635616461296463,1,1,2,3,3,8,4427,8.395703293828527,0,2,2,3,7,19,0,30031.0
29,3.4011973816621555,1,0,2,4,1,9,232,5.4510384535657,1,1,2,1,2,29,1,2311.0
22,3.1354942159291497,1,1,1,2,1,2,2159,7.67786350067821,0,2,4,3,9,1,0,2311.0
33,3.5263605246161616,1,0,0,3,5,3,5598,8.630343289348893,1,0,3,5,8,3,0,30031.0
19,2.995732273553991,1,0,1,4,5,9,599,6.396929655216146,0,2,4,4,9,1,0,2311.0
39,3.6888794541139363,1,0,0,4,4,9,9301,9.137984709784043,0,1,1,5,1,1,0,30031.0
20,3.044522437723423,1,1,2,0,6,0,1608,7.3833681469923835,1,0,3,5,8,4,0,2311.0
29,3.4011973816621555,1,0,2,4,1,9,1062,6.968850378341948,1,0,2,5,2,1,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,1167,7.0630481633881725,0,0,2,5,7,1,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,12120,9.402694764470512,1,0,0,3,0,2,0,30031.0
25,3.258096538021482,1,0,1,0,4,5,1655,7.412160334945205,0,2,0,3,5,5,0,2311.0
25,3.258096538021482,1,0,1,0,4,5,506,6.2285110035911835,1,2,1,2,6,1,0,2311.0
10,2.3978952727983707,1,1,1,0,3,0,87,4.477336814478207,0,0,2,3,7,1,0,211.0
39,3.6888794541139363,1,0,0,4,4,9,748,6.618738983517219,1,1,3,6,8,1,0,30031.0
17,2.8903717578961645,1,0,2,2,3,7,1892,7.545918151209323,1,2,2,2,2,1,0,2311.0
17,2.8903717578961645,1,0,2,2,3,7,1129,7.029972911706386,0,1,4,2,9,1,0,2311.0
22,3.1354942159291497,1,1,1,2,1,2,1587,7.370230641807081,0,0,2,5,7,1,0,2311.0
37,3.6375861597263857,1,0,1,2,2,7,13237,9.490846760678869,0,1,2,0,7,1,0,30031.0
16,2.833213344056216,1,1,1,1,2,6,1298,7.1693500166706,1,2,3,3,8,2,0,2311.0
21,3.091042453358316,1,0,0,1,0,1,2077,7.639161171659173,0,1,2,5,7,1,0,2311.0
37,3.6375861597263857,1,0,1,2,2,7,19772,9.892072649720829,1,2,2,4,2,1,0,30031.0
5,1.791759469228055,1,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,1,0,31.0
32,3.4965075614664802,1,1,2,2,4,2,10823,9.289521169850625,0,2,3,1,3,1,0,30031.0
37,3.6375861597263857,1,0,1,2,2,7,12251,9.413444467952665,0,2,1,1,1,1,0,30031.0
30,3.4339872044851463,1,1,0,0,2,0,1037,6.945051063725834,0,2,2,1,7,1,0,2311.0
26,3.295836866004329,1,1,2,1,5,6,1269,7.146772179452637,0,0,4,2,9,1,0,2311.0
18,2.9444389791664403,1,1,0,3,4,8,960,6.8679744089702925,1,0,0,1,0,6,0,2311.0
25,3.258096538021482,1,0,1,0,4,5,1723,7.452402451223638,0,1,3,1,3,1,0,2311.0
21,3.091042453358316,1,0,0,1,0,1,855,6.752270376141742,0,0,0,1,5,3,0,2311.0
22,3.1354942159291497,1,1,1,2,1,2,1086,6.99117688712121,1,0,1,1,6,2,0,2311.0
39,3.6888794541139363,1,0,0,4,4,9,22010,9.999297607382104,1,2,0,2,0,1,0,30031.0
16,2.833213344056216,1,1,1,1,2,6,186,5.231108616854587,1,0,1,4,6,2,0,2311.0
37,3.6375861597263857,1,0,1,2,2,7,344,5.84354441703136,1,2,4,1,4,1,0,30031.0
8,2.1972245773362196,1,1,2,3,1,8,98,4.59511985013459,1,2,3,0,8,2,0,211.0
26,3.295836866004329,1,1,2,1,5,6,1148,7.046647277848756,1,2,3,0,8,2,0,2311.0
22,3.1354942159291497,1,1,1,2,1,2,101,4.624972813284271,0,2,1,3,1,1,0,2311.0
13,2.6390573296152584,1,0,1,3,6,3,114,4.74493212836325,1,0,4,2,4,1,0,211.0
33,3.5263605246161616,1,0,0,3,5,3,1876,7.537430036586509,1,1,1,0,6,1,0,30031.0
23,3.1780538303479458,1,0,2,3,2,3,243,5.497168225293202,0,0,3,5,3,1,0,2311.0
12,2.5649493574615367,1,1,0,2,5,2,24,3.2188758248682006,1,0,4,3,4,12,1,211.0
29,3.4011973816621555,1,0,2,4,1,9,206,5.332718793265369,1,2,1,3,6,1,0,2311.0
39,3.6888794541139363,1,0,0,4,4,9,14759,9.599676098154463,0,2,4,3,9,1,0,30031.0
30,3.4339872044851463,1,1,0,0,2,0,2249,7.718685495198466,0,2,4,2,9,1,0,2311.0
38,3.6635616461296463,1,1,2,3,3,8,10251,9.235228087483963,0,0,1,3,1,1,0,30031.0
29,3.4011973816621555,1,0,2,4,1,9,558,6.326149473155099,1,0,3,5,8,1,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,13924,9.541441064795485,1,1,4,1,4,2,0,30031.0
22,3.1354942159291497,1,1,1,2,1,2,1054,6.961296045910167,1,1,4,4,4,2,0,2311.0
38,3.6635616461296463,1,1,2,3,3,8,26597,10.188591303973109,0,2,2,4,7,1,0,30031.0
37,3.6375861597263857,1,0,1,2,2,7,14743,9.59859149934966,0,1,3,1,3,1,0,30031.0
19,2.995732273553991,1,0,1,4,5,9,428,6.061456918928017,1,2,3,1,8,1,0,2311.0
8,2.1972245773362196,1,1,2,3,1,8,122,4.812184355372417,1,2,2,3,2,2,0,211.0
32,3.4965075614664802,1,1,2,2,4,2,714,6.5722825426940075,1,0,4,0,4,2,0,30031.0
12,2.5649493574615367,1,1,0,2,5,2,60,4.110873864173311,1,0,0,4,0,12,1,211.0
39,3.6888794541139363,1,0,0,4,4,9,15724,9.663007081568642,1,1,4,2,4,1,0,30031.0
37,3.6375861597263857,1,0,1,2,2,7,1793,7.492203042618741,0,2,3,1,3,1,0,30031.0
11,2.4849066497880004,1,0,2,1,4,1,16,2.833213344056216,1,1,1,2,6,1,0,211.0
23,3.1780538303479458,1,0,2,3,2,3,1550,7.346655163176539,1,2,0,3,0,1,0,2311.0
34,3.5553480614894135,1,1,1,4,6,4,26255,10.175649813329873,0,2,0,5,5,1,0,30031.0
19,2.995732273553991,1,0,1,4,5,9,741,6.60934924316738,0,0,1,6,1,19,1,2311.0
10,2.3978952727983707,1,1,1,0,3,0,144,4.976733742420574,1,0,4,4,4,2,0,211.0
19,2.995732273553991,1,0,1,4,5,9,1418,7.257707677160043,1,2,3,4,8,1,0,2311.0
24,3.2188758248682006,1,1,0,4,3,4,949,6.856461984594587,0,1,4,4,9,1,0,2311.0
14,2.70805020110221,1,1,2,4,0,4,199,5.298317366548036,0,1,4,3,9,1,0,211.0
16,2.833213344056216,1,1,1,1,2,6,1541,7.340835554123275,0,2,1,1,1,1,0,2311.0
15,2.772588722239781,1,0,0,0,1,5,1928,7.564757012905729,1,2,3,3,8,1,0,2311.0
20,3.044522437723423,1,1,2,0,6,0,1984,7.59337419312129,1,1,4,3,4,4,0,2311.0
35,3.58351893845611,1,0,2,0,0,5,19881,9.897570078772091,0,0,1,1,1,1,0,30031.0
20,3.044522437723423,1,1,2,0,6,0,298,5.700443573390687,1,1,3,4,8,2,0,2311.0
18,2.9444389791664403,1,1,0,3,4,8,237,5.472270673671475,0,0,2,6,7,3,0,2311.0
7,2.0794415416798357,1,0,1,2,0,7,121,4.804021044733257,0,1,1,2,1,1,0,211.0
37,3.6375861597263857,1,0,1,2,2,7,4332,8.374015421739909,1,0,2,6,2,1,0,30031.0
29,3.4011973816621555,1,0,2,4,1,9,1580,7.365812837209472,1,2,0,5,0,1,0,2311.0
18,2.9444389791664403,1,1,0,3,4,8,1947,7.5745584842024805,0,0,2,1,7,3,0,2311.0
24,3.2188758248682006,1,1,0,4,3,4,1192,7.084226422097916,1,1,2,2,2,8,0,2311.0
5,1.791759469228055,1,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,1,0,31.0
38,3.6635616461296463,1,1,2,3,3,8,27837,10.234157272787346,0,0,2,5,7,1,0,30031.0
31,3.4657359027997265,1,0,1,1,3,1,28897,10.271527667553556,0,1,2,1,7,1,0,30031.0
38,3.6635616461296463,1,1,2,3,3,8,11918,9.385889044482708,1,2,3,4,8,2,0,30031.0
29,3.4011973816621555,1,0,2,4,1,9,1702,7.440146680662688,1,1,2,1,2,1,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,224,5.41610040220442,1,2,4,0,4,16,1,2311.0
20,3.044522437723423,1,1,2,0,6,0,57,4.060443010546419,0,0,2,1,7,1,0,2311.0
18,2.9444389791664403,1,1,0,3,4,8,1506,7.317876198626496,1,0,1,1,6,6,0,2311.0
14,2.70805020110221,1,1,2,4,0,4,30,3.4339872044851463,1,0,0,2,0,2,0,211.0
11,2.4849066497880004,1,0,2,1,4,1,205,5.327876168789581,0,1,0,2,5,1,0,211.0
34,3.5553480614894135,1,1,1,4,6,4,7505,8.923457979694966,0,2,0,1,5,1,0,30031.0
20,3.044522437723423,1,1,2,0,6,0,1459,7.286191714702382,0,1,4,3,9,1,0,2311.0
32,3.4965075614664802,1,1,2,2,4,2,1741,7.462789157412448,0,1,1,5,1,1,0,30031.0
36,3.6109179126442243,1,1,0,1,1,6,1149,7.047517221357296,0,0,4,1,9,3,0,30031.0
21,3.091042453358316,1,0,0,1,0,1,1643,7.404887575616125,0,2,3,5,3,1,0,2311.0
40,3.713572066704308,1,1,1,0,5,0,29530,10.293195838031854,1,1,0,4,0,10,0,30031.0
40,3.713572066704308,1,1,1,0,5,0,16709,9.72376262158944,0,2,4,0,9,1,0,30031.0
14,2.70805020110221,1,1,2,4,0,4,68,4.23410650459726,1,2,3,5,8,2,0,211.0
30,3.4339872044851463,1,1,0,0,2,0,484,6.184148890937483,1,1,4,1,4,2,0,2311.0
37,3.6375861597263857,1,0,1,2,2,7,12342,9.42084437974393,1,0,2,1,2,1,0,30031.0
31,3.4657359027997265,1,0,1,1,3,1,23575,10.06798452441753,0,1,0,6,5,1,0,30031.0
30,3.4339872044851463,1,1,0,0,2,0,1330,7.193685818395112,1,1,0,0,0,10,0,2311.0
18,2.9444389791664403,1,1,0,3,4,8,2130,7.664346632098617,1,0,0,2,0,6,0,2311.0
12,2.5649493574615367,1,1,0,2,5,2,68,4.23410650459726,1,2,3,5,8,4,0,211.0
26,3.295836866004329,1,1,2,1,5,6,1719,7.450079569807499,0,0,4,4,9,1,0,2311.0
15,2.772588722239781,1,0,0,0,1,5,912,6.816735880594968,1,0,2,2,2,3,0,2311.0
9,2.302585092994046,1,0,0,4,2,9,147,4.997212273764115,0,0,2,0,7,3,0,211.0
36,3.6109179126442243,1,1,0,1,1,6,26077,10.168847325983418,0,1,2,2,7,1,0,30031.0
14,2.70805020110221,1,1,2,4,0,4,208,5.342334251964811,1,1,3,5,8,2,0,211.0
17,2.8903717578961645,1,0,2,2,3,7,547,6.306275286948016,0,1,2,1,7,1,0,2311.0
29,3.4011973816621555,1,0,2,4,1,9,2198,7.695757990554761,1,2,3,0,8,1,0,2311.0
27,3.332204510175204,1,0,0,2,6,7,767,6.643789733147672,0,2,2,4,7,1,0,2311.0
27,3.332204510175204,1,0,0,2,6,7,2215,7.703459047867175,0,1,0,3,5,1,0,2311.0
17,2.8903717578961645,1,0,2,2,3,7,581,6.366470447731438,0,2,1,0,1,1,0,2311.0
39,3.6888794541139363,1,0,0,4,4,9,17482,9.76898425919765,1,1,2,3,2,1,0,30031.0
24,3.2188758248682006,1,1,0,4,3,4,1811,7.502186486602924,0,2,1,5,1,1,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,2087,7.643961949002529,0,2,2,1,7,1,0,2311.0
38,3.6635616461296463,1,1,2,3,3,8,15983,9.679343500888335,0,2,3,2,3,1,0,30031.0
25,3.258096538021482,1,0,1,0,4,5,1904,7.552237287560802,1,2,4,0,4,1,0,2311.0
23,3.1780538303479458,1,0,2,3,2,3,1089,6.993932975223189,0,0,4,4,9,1,0,2311.0
38,3.6635616461296463,1,1,2,3,3,8,17037,9.743201422602786,0,0,2,6,7,1,0,30031.0
26,3.295836866004329,1,1,2,1,5,6,1039,6.946975992135418,0,1,4,3,9,1,0,2311.0
15,2.772588722239781,1,0,0,0,1,5,188,5.241747015059643,1,2,3,6,8,1,0,2311.0
19,2.995732273553991,1,0,1,4,5,9,772,6.650279048587422,1,1,2,2,2,1,0,2311.0
19,2.995732273553991,1,0,1,4,5,9,294,5.68697535633982,1,0,4,0,4,1,0,2311.0
31,3.4657359027997265,1,0,1,1,3,1,23843,10.079287892339817,0,2,3,1,3,1,0,30031.0
32,3.4965075614664802,1,1,2,2,4,2,18653,9.833815879286808,0,2,3,5,3,1,0,30031.0
27,3.332204510175204,1,0,0,2,6,7,1157,7.05444965813294,0,2,2,2,7,1,0,2311.0
23,3.1780538303479458,1,0,2,3,2,3,2041,7.621684998724611,0,1,1,4,1,1,0,2311.0
21,3.091042453358316,1,0,0,1,0,1,1429,7.265429723253953,0,1,4,1,9,1,0,2311.0
39,3.6888794541139363,1,0,0,4,4,9,17489,9.769384568012647,0,2,4,3,9,1,0,30031.0
31,3.4657359027997265,1,0,1,1,3,1,3322,8.108623268354595,1,1,2,4,2,1,0,30031.0
15,2.772588722239781,1,0,0,0,1,5,1566,7.356918242356021,1,0,1,5,6,3,0,2311.0
15,2.772588722239781,1,0,0,0,1,5,704,6.558197802812269,1,2,4,4,4,1,0,2311.0
32,3.4965075614664802,1,1,2,2,4,2,25922,10.162885884509508,1,2,2,1,2,2,0,30031.0
18,2.9444389791664403,1,1,0,3,4,8,1306,7.175489713624222,1,1,1,4,6,2,0,2311.0
18,2.9444389791664403,1,1,0,3,4,8,1682,7.428333194190806,1,2,2,2,2,2,0,2311.0
25,3.258096538021482,1,0,1,0,4,5,1810,7.501634457883413,1,1,0,4,0,5,0,2311.0
27,3.332204510175204,1,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,1,0,2311.0
24,3.2188758248682006,1,1,0,4,3,4,1325,7.189922170745808,0,2,0,2,5,1,0,2311.0
16,2.833213344056216,1,1,1,1,2,6,672,6.511745329644728,1,0,2,0,2,16,1,2311.0
19,2.995732273553991,1,0,1,4,5,9,246,5.5093883366279774,1,0,1,1,6,1,0,2311.0
10,2.3978952727983707,1,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,1,0,211.0
12,2.5649493574615367,1,1,0,2,5,2,100,4.61512051684126,1,1,0,2,0,4,0,211.0
34,3.5553480614894135,1,1,1,4,6,4,8866,9.090091799380007,1,1,1,4,6,2,0,30031.0
