slot_R,slot_R_abs_log1p,slot_R_is_even,slot_R_mod3,slot_R_mod5,slot_R_mod7,slot_R_mod10,slot_r,slot_r_abs_log1p,slot_r_is_even,slot_r_mod3,slot_r_mod5,slot_r_mod7,slot_r_mod10,slot_triangle_name,gcd_all,n_multiple_pairs,y
73,4.30406509320417,0,1,3,3,3,25,3.258096538021482,0,1,0,4,5,0,1,0,10950.0
85,4.454347296253507,0,1,0,1,5,22,3.1354942159291497,1,1,2,1,2,0,1,0,11220.0
71,4.276666119016055,0,2,1,1,1,24,3.2188758248682006,1,0,4,3,4,0,1,0,10224.0
77,4.356708826689592,0,2,2,0,7,1,0.6931471805599453,0,1,1,1,1,3,1,1,462.0
89,4.499809670330265,0,2,4,5,9,29,3.4011973816621555,0,2,4,1,9,3,1,0,15486.0
51,3.9512437185814275,0,0,1,2,1,9,2.302585092994046,0,0,4,2,9,1,3,0,2754.0
31,3.4657359027997265,0,1,1,3,1,10,2.3978952727983707,1,1,0,3,0,2,1,0,1860.0
35,3.58351893845611,0,2,0,0,5,6,1.9459101490553132,1,0,1,6,6,1,1,0,1260.0
62,4.143134726391533,1,2,2,6,2,29,3.4011973816621555,0,2,4,1,9,2,1,0,10788.0
60,4.110873864173311,1,0,0,4,0,3,1.3862943611198906,0,0,3,3,3,1,3,1,1080.0
72,4.290459441148391,1,0,2,2,2,30,3.4339872044851463,1,0,0,2,0,0,6,0,12960.0
26,3.295836866004329,1,2,1,5,6,2,1.0986122886681098,1,2,2,2,2,0,2,1,312.0
97,4.584967478670572,0,1,2,6,7,21,3.091042453358316,0,0,1,0,1,3,1,0,12222.0
98,4.59511985013459,1,2,3,0,8,30,3.4339872044851463,1,0,0,2,0,2,2,0,17640.0
77,4.356708826689592,0,2,2,0,7,29,3.4011973816621555,0,2,4,1,9,1,1,0,13398.0
83,4.430816798843313,0,2,3,6,3,30,3.4339872044851463,1,0,0,2,0,3,1,0,14940.0
92,4.532599493153256,1,2,2,1,2,12,2.5649493574615367,1,0,2,5,2,2,4,0,6624.0
58,4.07753744390572,1,1,3,2,8,5,1.791759469228055,0,2,0,5,5,1,1,0,1740.0
84,4.442651256490317,1,0,4,0,4,27,3.332204510175204,0,0,2,6,7,1,3,0,13608.0
43,3.784189633918261,0,1,3,1,3,13,2.6390573296152584,0,1,3,6,3,2,1,0,3354.0
88,4.48863636973214,1,1,3,4,8,30,3.4339872044851463,1,0,0,2,0,1,2,0,15840.0
82,4.418840607796598,1,1,2,5,2,29,3.4011973816621555,0,2,4,1,9,0,1,0,14268.0
93,4.543294782270004,0,0,3,2,3,28,3.367295829986474,1,1,3,0,8,1,1,0,15624.0
49,3.912023005428146,0,1,4,0,9,21,3.091042453358316,0,0,1,0,1,1,7,0,6174.0
46,3.8501476017100584,1,1,1,4,6,20,3.044522437723423,1,2,0,6,0,3,2,0,5520.0
60,4.110873864173311,1,0,0,4,0,7,2.0794415416798357,0,1,2,0,7,0,1,0,2520.0
90,4.51085950651685,1,0,0,6,0,11,2.4849066497880004,0,2,1,4,1,3,1,0,5940.0
54,4.007333185232471,1,0,4,5,4,27,3.332204510175204,0,0,2,6,7,2,27,1,8748.0
60,4.110873864173311,1,0,0,4,0,22,3.1354942159291497,1,1,2,1,2,0,2,0,7920.0
99,4.605170185988092,0,0,4,1,9,11,2.4849066497880004,0,2,1,4,1,2,11,1,6534.0
97,4.584967478670572,0,1,2,6,7,18,2.9444389791664403,1,0,3,4,8,1,1,0,10476.0
90,4.51085950651685,1,0,0,6,0,15,2.772588722239781,0,0,0,1,5,3,15,1,8100.0
68,4.23410650459726,1,2,3,5,8,11,2.4849066497880004,0,2,1,4,1,3,1,0,4488.0
66,4.204692619390966,1,0,1,3,6,29,3.4011973816621555,0,2,4,1,9,0,1,0,11484.0
65,4.189654742026425,0,2,0,2,5,6,1.9459101490553132,1,0,1,6,6,2,1,0,2340.0
94,4.553876891600541,1,1,4,3,4,10,2.3978952727983707,1,1,0,3,0,0,2,0,5640.0
83,4.430816798843313,0,2,3,6,3,13,2.6390573296152584,0,1,3,6,3,2,1,0,6474.0
64,4.174387269895637,1,1,4,1,4,17,2.8903717578961645,0,2,2,3,7,1,1,0,6528.0
78,4.3694478524670215,1,0,3,1,8,5,1.791759469228055,0,2,0,5,5,2,1,0,2340.0
100,4.61512051684126,1,1,0,2,0,19,2.995732273553991,0,1,4,5,9,1,1,0,11400.0
81,4.406719247264253,0,0,1,4,1,13,2.6390573296152584,0,1,3,6,3,1,1,0,6318.0
50,3.9318256327243257,1,2,0,1,0,17,2.8903717578961645,0,2,2,3,7,3,1,0,5100.0
88,4.48863636973214,1,1,3,4,8,12,2.5649493574615367,1,0,2,5,2,2,4,0,6336.0
75,4.330733340286331,0,0,0,5,5,28,3.367295829986474,1,1,3,0,8,3,1,0,12600.0
65,4.189654742026425,0,2,0,2,5,2,1.0986122886681098,1,2,2,2,2,0,1,0,780.0
31,3.4657359027997265,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,2,1,0,744.0
62,4.143134726391533,1,2,2,6,2,28,3.367295829986474,1,1,3,0,8,1,2,0,10416.0
87,4.477336814478207,0,0,2,3,7,27,3.332204510175204,0,0,2,6,7,0,3,0,14094.0
33,3.5263605246161616,0,0,3,5,3,12,2.5649493574615367,1,0,2,5,2,3,3,0,2376.0
100,4.61512051684126,1,1,0,2,0,30,3.4339872044851463,1,0,0,2,0,0,10,0,18000.0
75,4.330733340286331,0,0,0,5,5,15,2.772588722239781,0,0,0,1,5,0,15,1,6750.0
96,4.574710978503383,1,0,1,5,6,19,2.995732273553991,0,1,4,5,9,2,1,0,10944.0
95,4.564348191467836,0,2,0,4,5,11,2.4849066497880004,0,2,1,4,1,2,1,0,6270.0
27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,0,1,0,810.0
44,3.8066624897703196,1,2,4,2,4,17,2.8903717578961645,0,2,2,3,7,0,1,0,4488.0
77,4.356708826689592,0,2,2,0,7,2,1.0986122886681098,1,2,2,2,2,0,1,0,924.0
33,3.5263605246161616,0,0,3,5,3,10,2.3978952727983707,1,1,0,3,0,0,1,0,1980.0
58,4.07753744390572,1,1,3,2,8,25,3.258096538021482,0,1,0,4,5,0,1,0,8700.0
77,4.356708826689592,0,2,2,0,7,19,2.995732273553991,0,1,4,5,9,3,1,0,8778.0
32,3.4965075614664802,1,2,2,4,2,4,1.6094379124341003,1,1,4,4,4,0,4,1,768.0
6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,3,3,1,108.0
26,3.295836866004329,1,2,1,5,6,9,2.302585092994046,0,0,4,2,9,2,1,0,1404.0
55,4.02535169073515,0,1,0,6,5,27,3.332204510175204,0,0,2,6,7,3,1,0,8910.0
81,4.406719247264253,0,0,1,4,1,30,3.4339872044851463,1,0,0,2,0,1,3,0,14580.0
65,4.189654742026425,0,2,0,2,5,23,3.1780538303479458,0,2,3,2,3,1,1,0,8970.0
77,4.356708826689592,0,2,2,0,7,28,3.367295829986474,1,1,3,0,8,0,7,0,12936.0
28,3.367295829986474,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,0,7,1,1176.0
75,4.330733340286331,0,0,0,5,5,14,2.70805020110221,1,2,4,0,4,2,1,0,6300.0
55,4.02535169073515,0,1,0,6,5,22,3.1354942159291497,1,1,2,1,2,1,11,0,7260.0
83,4.430816798843313,0,2,3,6,3,5,1.791759469228055,0,2,0,5,5,3,1,0,2490.0
61,4.127134385045092,0,1,1,5,1,6,1.9459101490553132,1,0,1,6,6,0,1,0,2196.0
76,4.343805421853684,1,1,1,6,6,5,1.791759469228055,0,2,0,5,5,0,1,0,2280.0
92,4.532599493153256,1,2,2,1,2,19,2.995732273553991,0,1,4,5,9,0,1,0,10488.0
72,4.290459441148391,1,0,2,2,2,23,3.1780538303479458,0,2,3,2,3,0,1,0,9936.0
81,4.406719247264253,0,0,1,4,1,26,3.295836866004329,1,2,1,5,6,0,1,0,12636.0
96,4.574710978503383,1,0,1,5,6,28,3.367295829986474,1,1,3,0,8,0,4,0,16128.0
99,4.605170185988092,0,0,4,1,9,6,1.9459101490553132,1,0,1,6,6,0,3,0,3564.0
75,4.330733340286331,0,0,0,5,5,2,1.0986122886681098,1,2,2,2,2,0,1,0,900.0
80,4.394449154672439,1,2,0,3,0,18,2.9444389791664403,1,0,3,4,8,3,2,0,8640.0
58,4.07753744390572,1,1,3,2,8,2,1.0986122886681098,1,2,2,2,2,2,2,1,696.0
69,4.248495242049359,0,0,4,6,9,22,3.1354942159291497,1,1,2,1,2,3,1,0,9108.0
49,3.912023005428146,0,1,4,0,9,14,2.70805020110221,1,2,4,0,4,1,7,0,4116.0
61,4.127134385045092,0,1,1,5,1,17,2.8903717578961645,0,2,2,3,7,0,1,0,6222.0
42,3.7612001156935624,1,0,2,0,2,19,2.995732273553991,0,1,4,5,9,2,1,0,4788.0
54,4.007333185232471,1,0,4,5,4,5,1.791759469228055,0,2,0,5,5,1,1,0,1620.0
98,4.59511985013459,1,2,3,0,8,29,3.4011973816621555,0,2,4,1,9,3,1,0,17052.0
100,4.61512051684126,1,1,0,2,0,12,2.5649493574615367,1,0,2,5,2,1,4,0,7200.0
5,1.791759469228055,0,2,0,5,5,2,1.0986122886681098,1,2,2,2,2,3,1,0,60.0
70,4.2626798770413155,1,1,0,0,0,8,2.1972245773362196,1,2,3,1,8,3,2,0,3360.0
64,4.174387269895637,1,1,4,1,4,15,2.772588722239781,0,0,0,1,5,3,1,0,5760.0
92,4.532599493153256,1,2,2,1,2,29,3.4011973816621555,0,2,4,1,9,0,1,0,16008.0
63,4.1588830833596715,0,0,3,0,3,8,2.1972245773362196,1,2,3,1,8,2,1,0,3024.0
57,4.060443010546419,0,0,2,1,7,7,2.0794415416798357,0,1,2,0,7,3,1,0,2394.0
43,3.784189633918261,0,1,3,1,3,3,1.3862943611198906,0,0,3,3,3,0,1,0,774.0
70,4.2626798770413155,1,1,0,0,0,16,2.833213344056216,1,1,1,2,6,2,2,0,6720.0
27,3.332204510175204,0,0,2,6,7,8,2.1972245773362196,1,2,3,1,8,1,1,0,1296.0
80,4.394449154672439,1,2,0,3,0,13,2.6390573296152584,0,1,3,6,3,3,1,0,6240.0
58,4.07753744390572,1,1,3,2,8,21,3.091042453358316,0,0,1,0,1,1,1,0,7308.0
53,3.9889840465642745,0,2,3,4,3,17,2.8903717578961645,0,2,2,3,7,2,1,0,5406.0
85,4.454347296253507,0,1,0,1,5,1,0.6931471805599453,0,1,1,1,1,1,1,1,510.0
86,4.465908118654584,1,2,1,2,6,28,3.367295829986474,1,1,3,0,8,3,2,0,14448.0
90,4.51085950651685,1,0,0,6,0,20,3.044522437723423,1,2,0,6,0,1,10,0,10800.0
74,4.31748811353631,1,2,4,4,4,30,3.4339872044851463,1,0,0,2,0,0,2,0,13320.0
28,3.367295829986474,1,1,3,0,8,9,2.302585092994046,0,0,4,2,9,0,1,0,1512.0
56,4.04305126783455,1,2,1,0,6,14,2.70805020110221,1,2,4,0,4,2,14,1,4704.0
76,4.343805421853684,1,1,1,6,6,26,3.295836866004329,1,2,1,5,6,0,2,0,11856.0
83,4.430816798843313,0,2,3,6,3,16,2.833213344056216,1,1,1,2,6,1,1,0,7968.0
88,4.48863636973214,1,1,3,4,8,4,1.6094379124341003,1,1,4,4,4,3,4,1,2112.0
99,4.605170185988092,0,0,4,1,9,21,3.091042453358316,0,0,1,0,1,3,3,0,12474.0
67,4.219507705176107,0,1,2,4,7,5,1.791759469228055,0,2,0,5,5,0,1,0,2010.0
93,4.543294782270004,0,0,3,2,3,1,0.6931471805599453,0,1,1,1,1,1,1,1,558.0
75,4.330733340286331,0,0,0,5,5,9,2.302585092994046,0,0,4,2,9,1,3,0,4050.0
87,4.477336814478207,0,0,2,3,7,26,3.295836866004329,1,2,1,5,6,0,1,0,13572.0
55,4.02535169073515,0,1,0,6,5,21,3.091042453358316,0,0,1,0,1,3,1,0,6930.0
65,4.189654742026425,0,2,0,2,5,30,3.4339872044851463,1,0,0,2,0,2,5,0,11700.0
57,4.060443010546419,0,0,2,1,7,9,2.302585092994046,0,0,4,2,9,0,3,0,3078.0
89,4.499809670330265,0,2,4,5,9,14,2.70805020110221,1,2,4,0,4,0,1,0,7476.0
52,3.970291913552122,1,1,2,3,2,2,1.0986122886681098,1,2,2,2,2,3,2,1,624.0
61,4.127134385045092,0,1,1,5,1,21,3.091042453358316,0,0,1,0,1,2,1,0,7686.0
88,4.48863636973214,1,1,3,4,8,26,3.295836866004329,1,2,1,5,6,0,2,0,13728.0
61,4.127134385045092,0,1,1,5,1,25,3.258096538021482,0,1,0,4,5,3,1,0,9150.0
50,3.9318256327243257,1,2,0,1,0,22,3.1354942159291497,1,1,2,1,2,1,2,0,6600.0
56,4.04305126783455,1,2,1,0,6,27,3.332204510175204,0,0,2,6,7,1,1,0,9072.0
68,4.23410650459726,1,2,3,5,8,30,3.4339872044851463,1,0,0,2,0,3,2,0,12240.0
100,4.61512051684126,1,1,0,2,0,23,3.1780538303479458,0,2,3,2,3,0,1,0,13800.0
50,3.9318256327243257,1,2,0,1,0,8,2.1972245773362196,1,2,3,1,8,2,2,0,2400.0
68,4.23410650459726,1,2,3,5,8,22,3.1354942159291497,1,1,2,1,2,1,2,0,8976.0
53,3.9889840465642745,0,2,3,4,3,10,2.3978952727983707,1,1,0,3,0,3,1,0,3180.0
80,4.394449154672439,1,2,0,3,0,8,2.1972245773362196,1,2,3,1,8,2,8,1,3840.0
64,4.174387269895637,1,1,4,1,4,20,3.044522437723423,1,2,0,6,0,1,4,0,7680.0
58,4.07753744390572,1,1,3,2,8,27,3.332204510175204,0,0,2,6,7,3,1,0,9396.0
44,3.8066624897703196,1,2,4,2,4,22,3.1354942159291497,1,1,2,1,2,3,22,1,5808.0
74,4.31748811353631,1,2,4,4,4,19,2.995732273553991,0,1,4,5,9,3,1,0,8436.0
25,3.258096538021482,0,1,0,4,5,8,2.1972245773362196,1,2,3,1,8,1,1,0,1200.0
71,4.276666119016055,0,2,1,1,1,22,3.1354942159291497,1,1,2,1,2,0,1,0,9372.0
63,4.1588830833596715,0,0,3,0,3,9,2.302585092994046,0,0,4,2,9,0,9,1,3402.0
56,4.04305126783455,1,2,1,0,6,6,1.9459101490553132,1,0,1,6,6,2,2,0,2016.0
76,4.343805421853684,1,1,1,6,6,14,2.70805020110221,1,2,4,0,4,3,2,0,6384.0
98,4.59511985013459,1,2,3,0,8,10,2.3978952727983707,1,1,0,3,0,2,2,0,5880.0
85,4.454347296253507,0,1,0,1,5,17,2.8903717578961645,0,2,2,3,7,2,17,1,8670.0
14,2.70805020110221,1,2,4,0,4,3,1.3862943611198906,0,0,3,3,3,2,1,0,252.0
52,3.970291913552122,1,1,2,3,2,20,3.044522437723423,1,2,0,6,0,2,4,0,6240.0
66,4.204692619390966,1,0,1,3,6,28,3.367295829986474,1,1,3,0,8,1,2,0,11088.0
93,4.543294782270004,0,0,3,2,3,23,3.1780538303479458,0,2,3,2,3,0,1,0,12834.0
9,2.302585092994046,0,0,4,2,9,4,1.6094379124341003,1,1,4,4,4,0,1,0,216.0
85,4.454347296253507,0,1,0,1,5,6,1.9459101490553132,1,0,1,6,6,2,1,0,3060.0
88,4.48863636973214,1,1,3,4,8,22,3.1354942159291497,1,1,2,1,2,0,22,1,11616.0
97,4.584967478670572,0,1,2,6,7,4,1.6094379124341003,1,1,4,4,4,1,1,0,2328.0
71,4.276666119016055,0,2,1,1,1,11,2.4849066497880004,0,2,1,4,1,3,1,0,4686.0
100,4.61512051684126,1,1,0,2,0,25,3.258096538021482,0,1,0,4,5,1,25,1,15000.0
96,4.574710978503383,1,0,1,5,6,1,0.6931471805599453,0,1,1,1,1,1,1,1,576.0
76,4.343805421853684,1,1,1,6,6,28,3.367295829986474,1,1,3,0,8,3,4,0,12768.0
65,4.189654742026425,0,2,0,2,5,5,1.791759469228055,0,2,0,5,5,2,5,1,1950.0
65,4.189654742026425,0,2,0,2,5,25,3.258096538021482,0,1,0,4,5,1,5,0,9750.0
62,4.143134726391533,1,2,2,6,2,17,2.8903717578961645,0,2,2,3,7,3,1,0,6324.0
47,3.871201010907891,0,2,2,5,7,13,2.6390573296152584,0,1,3,6,3,0,1,0,3666.0
30,3.4339872044851463,1,0,0,2,0,11,2.4849066497880004,0,2,1,4,1,0,1,0,1980.0
74,4.31748811353631,1,2,4,4,4,24,3.2188758248682006,1,0,4,3,4,2,2,0,10656.0
89,4.499809670330265,0,2,4,5,9,9,2.302585092994046,0,0,4,2,9,3,1,0,4806.0
43,3.784189633918261,0,1,3,1,3,11,2.4849066497880004,0,2,1,4,1,0,1,0,2838.0
84,4.442651256490317,1,0,4,0,4,30,3.4339872044851463,1,0,0,2,0,1,6,0,15120.0
74,4.31748811353631,1,2,4,4,4,24,3.2188758248682006,1,0,4,3,4,0,2,0,10656.0
59,4.0943445622221,0,2,4,3,9,17,2.8903717578961645,0,2,2,3,7,1,1,0,6018.0
58,4.07753744390572,1,1,3,2,8,21,3.091042453358316,0,0,1,0,1,3,1,0,7308.0
92,4.532599493153256,1,2,2,1,2,29,3.4011973816621555,0,2,4,1,9,2,1,0,16008.0
38,3.6635616461296463,1,2,3,3,8,9,2.302585092994046,0,0,4,2,9,1,1,0,2052.0
99,4.605170185988092,0,0,4,1,9,8,2.1972245773362196,1,2,3,1,8,0,1,0,4752.0
30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,1,3,0,1620.0
50,3.9318256327243257,1,2,0,1,0,6,1.9459101490553132,1,0,1,6,6,1,2,0,1800.0
66,4.204692619390966,1,0,1,3,6,29,3.4011973816621555,0,2,4,1,9,2,1,0,11484.0
74,4.31748811353631,1,2,4,4,4,28,3.367295829986474,1,1,3,0,8,1,2,0,12432.0
53,3.9889840465642745,0,2,3,4,3,18,2.9444389791664403,1,0,3,4,8,3,1,0,5724.0
86,4.465908118654584,1,2,1,2,6,14,2.70805020110221,1,2,4,0,4,1,2,0,7224.0
54,4.007333185232471,1,0,4,5,4,4,1.6094379124341003,1,1,4,4,4,0,2,0,1296.0
38,3.6635616461296463,1,2,3,3,8,14,2.70805020110221,1,2,4,0,4,0,2,0,3192.0
80,4.394449154672439,1,2,0,3,0,12,2.5649493574615367,1,0,2,5,2,1,4,0,5760.0
97,4.584967478670572,0,1,2,6,7,21,3.091042453358316,0,0,1,0,1,0,1,0,12222.0
52,3.970291913552122,1,1,2,3,2,4,1.6094379124341003,1,1,4,4,4,0,4,1,1248.0
58,4.07753744390572,1,1,3,2,8,26,3.295836866004329,1,2,1,5,6,0,2,0,9048.0
77,4.356708826689592,0,2,2,0,7,30,3.4339872044851463,1,0,0,2,0,3,1,0,13860.0
38,3.6635616461296463,1,2,3,3,8,4,1.6094379124341003,1,1,4,4,4,2,2,0,912.0
