slot_n_big,slot_n_big_abs_log1p,slot_n_big_is_even,slot_n_big_mod3,slot_n_big_mod5,slot_n_big_mod7,slot_n_big_mod10,slot_R_big,slot_R_big_abs_log1p,slot_R_big_is_even,slot_R_big_mod3,slot_R_big_mod5,slot_R_big_mod7,slot_R_big_mod10,slot_N_small,slot_N_small_abs_log1p,slot_N_small_is_even,slot_N_small_mod3,slot_N_small_mod5,slot_N_small_mod7,slot_N_small_mod10,slot_r_small,slot_r_small_abs_log1p,slot_r_small_is_even,slot_r_small_mod3,slot_r_small_mod5,slot_r_small_mod7,slot_r_small_mod10,gcd_all,n_multiple_pairs,y
6,1.9459101490553132,1,0,1,6,6,48,3.8918202981106265,1,0,3,6,8,202,5.313205979041787,1,1,2,6,2,8,2.1972245773362196,1,2,3,1,8,2,2,3193.0
5,1.791759469228055,0,2,0,5,5,34,3.5553480614894135,1,1,4,6,4,426,6.056784013228625,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,1,2,863.0
4,1.6094379124341003,1,1,4,4,4,40,3.713572066704308,1,1,0,5,0,301,5.71042701737487,0,1,1,0,1,5,1.791759469228055,0,2,0,5,5,1,2,1013.0
6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,508,6.2324480165505225,1,1,3,4,8,3,1.3862943611198906,0,0,3,3,3,1,1,4513.0
7,2.0794415416798357,0,1,2,0,7,44,3.8066624897703196,1,2,4,2,4,368,5.910796644040527,1,2,3,4,8,19,2.995732273553991,0,1,4,5,9,1,0,308505.0
9,2.302585092994046,0,0,4,2,9,33,3.5263605246161616,0,0,3,5,3,257,5.552959584921617,0,2,2,5,7,27,3.332204510175204,0,0,2,6,7,1,1,9484.0
3,1.3862943611198906,0,0,3,3,3,31,3.4657359027997265,0,1,1,3,1,454,6.12029741895095,1,1,4,6,4,23,3.1780538303479458,0,2,3,2,3,1,0,331920.0
9,2.302585092994046,0,0,4,2,9,51,3.9512437185814275,0,0,1,2,1,346,5.849324779946859,1,1,1,3,6,3,1.3862943611198906,0,0,3,3,3,1,2,17396.0
12,2.5649493574615367,1,0,2,5,2,56,4.04305126783455,1,2,1,0,6,39,3.6888794541139363,0,0,4,4,9,38,3.6635616461296463,1,2,3,3,8,1,0,1619.0
10,2.3978952727983707,1,1,0,3,0,54,4.007333185232471,1,0,4,5,4,197,5.288267030694535,0,2,2,1,7,15,2.772588722239781,0,0,0,1,5,1,0,25654.0
10,2.3978952727983707,1,1,0,3,0,60,4.110873864173311,1,0,0,4,0,217,5.384495062789089,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,1,1,2569.0
10,2.3978952727983707,1,1,0,3,0,59,4.0943445622221,0,2,4,3,9,290,5.673323267171493,1,2,0,3,0,29,3.4011973816621555,0,2,4,1,9,1,2,48693.0
4,1.6094379124341003,1,1,4,4,4,52,3.970291913552122,1,1,2,3,2,160,5.081404364984463,1,1,0,6,0,10,2.3978952727983707,1,1,0,3,0,2,3,13759.0
7,2.0794415416798357,0,1,2,0,7,54,4.007333185232471,1,0,4,5,4,15,2.772588722239781,0,0,0,1,5,26,3.295836866004329,1,2,1,5,6,1,0,1409.0
5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,152,5.030437921392435,1,2,2,5,2,4,1.6094379124341003,1,1,4,4,4,1,2,829.0
6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,63,4.1588830833596715,0,0,3,0,3,3,1.3862943611198906,0,0,3,3,3,1,2,1016.0
10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,372,5.921578419643816,1,0,2,1,2,8,2.1972245773362196,1,2,3,1,8,1,0,28951.0
3,1.3862943611198906,0,0,3,3,3,54,4.007333185232471,1,0,4,5,4,503,6.222576268071369,0,2,3,6,3,7,2.0794415416798357,0,1,2,0,7,1,1,96203.0
12,2.5649493574615367,1,0,2,5,2,41,3.7376696182833684,0,2,1,6,1,241,5.488937726156687,0,1,1,3,1,19,2.995732273553991,0,1,4,5,9,1,0,182500.0
5,1.791759469228055,0,2,0,5,5,60,4.110873864173311,1,0,0,4,0,307,5.730099782973574,0,1,2,6,7,45,3.828641396489095,0,0,0,3,5,1,2,27631.0
12,2.5649493574615367,1,0,2,5,2,43,3.784189633918261,0,1,3,1,3,297,5.697093486505405,0,0,2,3,7,17,2.8903717578961645,0,2,2,3,7,1,0,212894.0
5,1.791759469228055,0,2,0,5,5,50,3.9318256327243257,1,2,0,1,0,188,5.241747015059643,1,2,3,6,8,14,2.70805020110221,1,2,4,0,4,1,1,21753.0
7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,27,3.332204510175204,0,0,2,6,7,5,1.791759469228055,0,2,0,5,5,1,0,817.0
6,1.9459101490553132,1,0,1,6,6,48,3.8918202981106265,1,0,3,6,8,287,5.662960480135946,0,2,2,0,7,18,2.9444389791664403,1,0,3,4,8,1,2,20641.0
9,2.302585092994046,0,0,4,2,9,36,3.6109179126442243,1,0,1,1,6,59,4.0943445622221,0,2,4,3,9,34,3.5553480614894135,1,1,4,6,4,1,1,15721.0
11,2.4849066497880004,0,2,1,4,1,15,2.772588722239781,0,0,0,1,5,114,4.74493212836325,1,0,4,2,4,2,1.0986122886681098,1,2,2,2,2,1,1,1583.0
9,2.302585092994046,0,0,4,2,9,17,2.8903717578961645,0,2,2,3,7,304,5.720311776607412,1,1,4,3,4,10,2.3978952727983707,1,1,0,3,0,1,0,26522.0
10,2.3978952727983707,1,1,0,3,0,34,3.5553480614894135,1,1,4,6,4,433,6.073044534100405,0,1,3,6,3,9,2.302585092994046,0,0,4,2,9,1,0,7390.0
6,1.9459101490553132,1,0,1,6,6,48,3.8918202981106265,1,0,3,6,8,191,5.2574953720277815,0,2,1,2,1,31,3.4657359027997265,0,1,1,3,1,1,1,28093.0
6,1.9459101490553132,1,0,1,6,6,8,2.1972245773362196,1,2,3,1,8,271,5.605802066295998,0,1,1,5,1,7,2.0794415416798357,0,1,2,0,7,1,0,1669.0
8,2.1972245773362196,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,304,5.720311776607412,1,1,4,3,4,1,0.6931471805599453,0,1,1,1,1,1,4,1351.0
5,1.791759469228055,0,2,0,5,5,12,2.5649493574615367,1,0,2,5,2,19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,1,1,85.0
5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,446,6.102558594613569,1,2,1,5,6,7,2.0794415416798357,0,1,2,0,7,1,0,27779.0
9,2.302585092994046,0,0,4,2,9,18,2.9444389791664403,1,0,3,4,8,239,5.480638923341991,0,2,4,1,9,6,1.9459101490553132,1,0,1,6,6,1,2,2177.0
12,2.5649493574615367,1,0,2,5,2,59,4.0943445622221,0,2,4,3,9,370,5.916202062607435,1,1,0,6,0,39,3.6888794541139363,0,0,4,4,9,1,0,418750.0
5,1.791759469228055,0,2,0,5,5,14,2.70805020110221,1,2,4,0,4,150,5.017279836814924,1,0,0,3,0,3,1.3862943611198906,0,0,3,3,3,1,2,6481.0
8,2.1972245773362196,1,2,3,1,8,50,3.9318256327243257,1,2,0,1,0,321,5.7745515455444085,0,0,1,6,1,8,2.1972245773362196,1,2,3,1,8,1,1,12741.0
7,2.0794415416798357,0,1,2,0,7,26,3.295836866004329,1,2,1,5,6,214,5.3706380281276624,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,1,0,16759.0
5,1.791759469228055,0,2,0,5,5,38,3.6635616461296463,1,2,3,3,8,350,5.860786223465865,1,2,0,0,0,11,2.4849066497880004,0,2,1,4,1,1,1,49299.0
9,2.302585092994046,0,0,4,2,9,37,3.6375861597263857,0,1,2,2,7,255,5.545177444479562,0,0,0,3,5,8,2.1972245773362196,1,2,3,1,8,1,0,9319.0
6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,476,6.1675164908883415,1,2,1,0,6,3,1.3862943611198906,0,0,3,3,3,1,1,1969.0
12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,376,5.932245187448011,1,1,1,5,6,11,2.4849066497880004,0,2,1,4,1,1,0,3273.0
12,2.5649493574615367,1,0,2,5,2,47,3.871201010907891,0,2,2,5,7,398,5.988961416889864,1,2,3,6,8,46,3.8501476017100584,1,1,1,4,6,1,0,852277.0
5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,159,5.075173815233827,0,0,4,5,9,10,2.3978952727983707,1,1,0,3,0,1,1,7691.0
8,2.1972245773362196,1,2,3,1,8,13,2.6390573296152584,0,1,3,6,3,440,6.089044875446846,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,1,1,72569.0
3,1.3862943611198906,0,0,3,3,3,5,1.791759469228055,0,2,0,5,5,134,4.90527477843843,1,2,4,1,4,1,0.6931471805599453,0,1,1,1,1,1,3,778.0
7,2.0794415416798357,0,1,2,0,7,13,2.6390573296152584,0,1,3,6,3,218,5.389071729816501,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,1,0,2934.0
10,2.3978952727983707,1,1,0,3,0,13,2.6390573296152584,0,1,3,6,3,149,5.0106352940962555,0,2,4,2,9,12,2.5649493574615367,1,0,2,5,2,1,0,7781.0
6,1.9459101490553132,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,368,5.910796644040527,1,2,3,4,8,6,1.9459101490553132,1,0,1,6,6,2,1,31439.0
4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,243,5.497168225293202,0,0,3,5,3,10,2.3978952727983707,1,1,0,3,0,1,1,7403.0
5,1.791759469228055,0,2,0,5,5,42,3.7612001156935624,1,0,2,0,2,129,4.867534450455582,0,0,4,3,9,4,1.6094379124341003,1,1,4,4,4,1,0,2647.0
4,1.6094379124341003,1,1,4,4,4,26,3.295836866004329,1,2,1,5,6,388,5.963579343618446,1,1,3,3,8,4,1.6094379124341003,1,1,4,4,4,2,3,6901.0
11,2.4849066497880004,0,2,1,4,1,55,4.02535169073515,0,1,0,6,5,259,5.560681631015528,0,1,4,0,9,14,2.70805020110221,1,2,4,0,4,1,1,97011.0
6,1.9459101490553132,1,0,1,6,6,29,3.4011973816621555,0,2,4,1,9,37,3.6375861597263857,0,1,2,2,7,8,2.1972245773362196,1,2,3,1,8,1,0,7335.0
11,2.4849066497880004,0,2,1,4,1,26,3.295836866004329,1,2,1,5,6,423,6.049733455231958,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,1,0,38839.0
10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,378,5.937536205082426,1,0,3,0,8,12,2.5649493574615367,1,0,2,5,2,1,0,26481.0
12,2.5649493574615367,1,0,2,5,2,10,2.3978952727983707,1,1,0,3,0,311,5.7430031878094825,0,2,1,3,1,4,1.6094379124341003,1,1,4,4,4,1,1,1309.0
4,1.6094379124341003,1,1,4,4,4,46,3.8501476017100584,1,1,1,4,6,473,6.161207321695077,0,2,3,4,3,28,3.367295829986474,1,1,3,0,8,1,1,308575.0
6,1.9459101490553132,1,0,1,6,6,13,2.6390573296152584,0,1,3,6,3,372,5.921578419643816,1,0,2,1,2,1,0.6931471805599453,0,1,1,1,1,1,4,844.0
3,1.3862943611198906,0,0,3,3,3,57,4.060443010546419,0,0,2,1,7,134,4.90527477843843,1,2,4,1,4,37,3.6375861597263857,0,1,2,2,7,1,1,14794.0
5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,146,4.990432586778736,1,2,1,6,6,10,2.3978952727983707,1,1,0,3,0,1,1,8458.0
4,1.6094379124341003,1,1,4,4,4,29,3.4011973816621555,0,2,4,1,9,34,3.5553480614894135,1,1,4,6,4,11,2.4849066497880004,0,2,1,4,1,1,0,1641.0
10,2.3978952727983707,1,1,0,3,0,24,3.2188758248682006,1,0,4,3,4,415,6.030685260261263,0,1,0,2,5,16,2.833213344056216,1,1,1,2,6,1,0,2249.0
6,1.9459101490553132,1,0,1,6,6,37,3.6375861597263857,0,1,2,2,7,195,5.278114659230517,0,0,0,6,5,32,3.4965075614664802,1,2,2,4,2,1,0,229799.0
11,2.4849066497880004,0,2,1,4,1,50,3.9318256327243257,1,2,0,1,0,275,5.62040086571715,0,2,0,2,5,47,3.871201010907891,0,2,2,5,7,1,1,105463.0
3,1.3862943611198906,0,0,3,3,3,53,3.9889840465642745,0,2,3,4,3,17,2.8903717578961645,0,2,2,3,7,8,2.1972245773362196,1,2,3,1,8,1,0,2979.0
11,2.4849066497880004,0,2,1,4,1,16,2.833213344056216,1,1,1,2,6,451,6.113682179832232,0,1,1,3,1,1,0.6931471805599453,0,1,1,1,1,1,4,733.0
3,1.3862943611198906,0,0,3,3,3,52,3.970291913552122,1,1,2,3,2,57,4.060443010546419,0,0,2,1,7,26,3.295836866004329,1,2,1,5,6,1,2,55.0
6,1.9459101490553132,1,0,1,6,6,46,3.8501476017100584,1,1,1,4,6,185,5.225746673713202,0,2,0,3,5,22,3.1354942159291497,1,1,2,1,2,1,0,4021.0
11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,384,5.953243334287785,1,0,4,6,4,1,0.6931471805599453,0,1,1,1,1,1,3,2924.0
11,2.4849066497880004,0,2,1,4,1,17,2.8903717578961645,0,2,2,3,7,231,5.44673737166631,0,0,1,0,1,2,1.0986122886681098,1,2,2,2,2,1,1,777.0
12,2.5649493574615367,1,0,2,5,2,56,4.04305126783455,1,2,1,0,6,274,5.616771097666572,1,1,4,1,4,47,3.871201010907891,0,2,2,5,7,1,0,100257.0
10,2.3978952727983707,1,1,0,3,0,37,3.6375861597263857,0,1,2,2,7,325,5.786897381366708,0,1,0,3,5,19,2.995732273553991,0,1,4,5,9,1,0,25252.0
4,1.6094379124341003,1,1,4,4,4,36,3.6109179126442243,1,0,1,1,6,489,6.194405391104672,0,0,4,6,9,5,1.791759469228055,0,2,0,5,5,1,1,22408.0
9,2.302585092994046,0,0,4,2,9,7,2.0794415416798357,0,1,2,0,7,313,5.749392985908253,0,1,3,5,3,6,1.9459101490553132,1,0,1,6,6,1,0,1823.0
7,2.0794415416798357,0,1,2,0,7,60,4.110873864173311,1,0,0,4,0,511,6.238324625039508,0,1,1,0,1,25,3.258096538021482,0,1,0,4,5,1,1,3659.0
8,2.1972245773362196,1,2,3,1,8,11,2.4849066497880004,0,2,1,4,1,330,5.802118375377063,1,0,0,1,0,8,2.1972245773362196,1,2,3,1,8,1,2,4413.0
3,1.3862943611198906,0,0,3,3,3,55,4.02535169073515,0,1,0,6,5,432,6.07073772800249,1,0,2,5,2,47,3.871201010907891,0,2,2,5,7,1,1,1129112.0
9,2.302585092994046,0,0,4,2,9,50,3.9318256327243257,1,2,0,1,0,26,3.295836866004329,1,2,1,5,6,49,3.912023005428146,0,1,4,0,9,1,0,1699.0
4,1.6094379124341003,1,1,4,4,4,21,3.091042453358316,0,0,1,0,1,228,5.43372200355424,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,1,1,27089.0
4,1.6094379124341003,1,1,4,4,4,50,3.9318256327243257,1,2,0,1,0,436,6.07993319509559,1,1,1,2,6,17,2.8903717578961645,0,2,2,3,7,1,1,8321.0
10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,45,3.828641396489095,0,0,0,3,5,3,1.3862943611198906,0,0,3,3,3,1,1,36.0
6,1.9459101490553132,1,0,1,6,6,17,2.8903717578961645,0,2,2,3,7,218,5.389071729816501,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0,13331.0
11,2.4849066497880004,0,2,1,4,1,57,4.060443010546419,0,0,2,1,7,97,4.584967478670572,0,1,2,6,7,41,3.7376696182833684,0,2,1,6,1,1,0,34058.0
7,2.0794415416798357,0,1,2,0,7,37,3.6375861597263857,0,1,2,2,7,206,5.332718793265369,1,2,1,3,6,15,2.772588722239781,0,0,0,1,5,1,0,37766.0
9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,61,4.127134385045092,0,1,1,5,1,16,2.833213344056216,1,1,1,2,6,1,0,109.0
8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,357,5.8805329864007,0,0,2,0,7,9,2.302585092994046,0,0,4,2,9,1,0,16738.0
8,2.1972245773362196,1,2,3,1,8,47,3.871201010907891,0,2,2,5,7,506,6.2285110035911835,1,2,1,2,6,6,1.9459101490553132,1,0,1,6,6,1,0,143137.0
12,2.5649493574615367,1,0,2,5,2,48,3.8918202981106265,1,0,3,6,8,441,6.091309882077698,0,0,1,0,1,29,3.4011973816621555,0,2,4,1,9,1,1,6925.0
5,1.791759469228055,0,2,0,5,5,56,4.04305126783455,1,2,1,0,6,344,5.84354441703136,1,2,4,1,4,18,2.9444389791664403,1,0,3,4,8,1,0,24833.0
4,1.6094379124341003,1,1,4,4,4,54,4.007333185232471,1,0,4,5,4,139,4.941642422609304,0,1,4,6,9,15,2.772588722239781,0,0,0,1,5,1,0,6181.0
10,2.3978952727983707,1,1,0,3,0,9,2.302585092994046,0,0,4,2,9,325,5.786897381366708,0,1,0,3,5,5,1.791759469228055,0,2,0,5,5,1,2,194.0
11,2.4849066497880004,0,2,1,4,1,60,4.110873864173311,1,0,0,4,0,109,4.700480365792417,0,1,4,4,9,36,3.6109179126442243,1,0,1,1,6,1,0,8957.0
7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,55,4.02535169073515,0,1,0,6,5,12,2.5649493574615367,1,0,2,5,2,1,1,199.0
3,1.3862943611198906,0,0,3,3,3,60,4.110873864173311,1,0,0,4,0,187,5.236441962829949,0,1,2,5,7,38,3.6635616461296463,1,2,3,3,8,1,1,35539.0
12,2.5649493574615367,1,0,2,5,2,49,3.912023005428146,0,1,4,0,9,46,3.8501476017100584,1,1,1,4,6,13,2.6390573296152584,0,1,3,6,3,1,0,10852.0
11,2.4849066497880004,0,2,1,4,1,16,2.833213344056216,1,1,1,2,6,451,6.113682179832232,0,1,1,3,1,4,1.6094379124341003,1,1,4,4,4,1,2,745.0
12,2.5649493574615367,1,0,2,5,2,42,3.7612001156935624,1,0,2,0,2,502,6.220590170099739,1,1,2,5,2,36,3.6109179126442243,1,0,1,1,6,2,1,126409.0
9,2.302585092994046,0,0,4,2,9,25,3.258096538021482,0,1,0,4,5,511,6.238324625039508,0,1,1,0,1,18,2.9444389791664403,1,0,3,4,8,1,1,11744.0
4,1.6094379124341003,1,1,4,4,4,36,3.6109179126442243,1,0,1,1,6,191,5.2574953720277815,0,2,1,2,1,14,2.70805020110221,1,2,4,0,4,1,1,1100.0
12,2.5649493574615367,1,0,2,5,2,34,3.5553480614894135,1,1,4,6,4,334,5.814130531825066,1,1,4,5,4,11,2.4849066497880004,0,2,1,4,1,1,0,489.0
7,2.0794415416798357,0,1,2,0,7,28,3.367295829986474,1,1,3,0,8,190,5.25227342804663,1,1,0,1,0,14,2.70805020110221,1,2,4,0,4,1,3,1767.0
9,2.302585092994046,0,0,4,2,9,49,3.912023005428146,0,1,4,0,9,514,6.244166900663736,1,1,4,3,4,23,3.1780538303479458,0,2,3,2,3,1,0,580542.0
10,2.3978952727983707,1,1,0,3,0,50,3.9318256327243257,1,2,0,1,0,377,5.934894195619588,0,2,2,6,7,3,1.3862943611198906,0,0,3,3,3,1,1,9288.0
10,2.3978952727983707,1,1,0,3,0,32,3.4965075614664802,1,2,2,4,2,108,4.6913478822291435,1,0,3,3,8,28,3.367295829986474,1,1,3,0,8,2,0,22629.0
8,2.1972245773362196,1,2,3,1,8,17,2.8903717578961645,0,2,2,3,7,408,6.013715156042802,1,0,3,2,8,14,2.70805020110221,1,2,4,0,4,1,2,14397.0
8,2.1972245773362196,1,2,3,1,8,41,3.7376696182833684,0,2,1,6,1,338,5.82600010738045,1,2,3,2,8,32,3.4965075614664802,1,2,2,4,2,1,1,147819.0
9,2.302585092994046,0,0,4,2,9,29,3.4011973816621555,0,2,4,1,9,161,5.087596335232384,0,2,1,0,1,20,3.044522437723423,1,2,0,6,0,1,0,11391.0
4,1.6094379124341003,1,1,4,4,4,24,3.2188758248682006,1,0,4,3,4,243,5.497168225293202,0,0,3,5,3,16,2.833213344056216,1,1,1,2,6,1,2,11947.0
6,1.9459101490553132,1,0,1,6,6,35,3.58351893845611,0,2,0,0,5,597,6.393590753950631,0,0,2,2,7,1,0.6931471805599453,0,1,1,1,1,1,3,21106.0
5,1.791759469228055,0,2,0,5,5,23,3.1780538303479458,0,2,3,2,3,112,4.727387818712341,1,1,2,0,2,22,3.1354942159291497,1,1,2,1,2,1,0,28246.0
9,2.302585092994046,0,0,4,2,9,30,3.4339872044851463,1,0,0,2,0,408,6.013715156042802,1,0,3,2,8,24,3.2188758248682006,1,0,4,3,4,3,1,12367.0
3,1.3862943611198906,0,0,3,3,3,57,4.060443010546419,0,0,2,1,7,124,4.8283137373023015,1,1,4,5,4,9,2.302585092994046,0,0,4,2,9,1,2,21022.0
10,2.3978952727983707,1,1,0,3,0,17,2.8903717578961645,0,2,2,3,7,189,5.247024072160486,0,0,4,0,9,16,2.833213344056216,1,1,1,2,6,1,0,51543.0
10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,316,5.75890177387728,1,1,1,1,6,11,2.4849066497880004,0,2,1,4,1,1,1,71.0
7,2.0794415416798357,0,1,2,0,7,55,4.02535169073515,0,1,0,6,5,352,5.8664680569332965,1,1,2,2,2,43,3.784189633918261,0,1,3,1,3,1,0,276896.0
10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,25,3.258096538021482,0,1,0,4,5,9,2.302585092994046,0,0,4,2,9,1,0,106.0
3,1.3862943611198906,0,0,3,3,3,48,3.8918202981106265,1,0,3,6,8,223,5.4116460518550396,0,1,3,6,3,45,3.828641396489095,0,0,0,3,5,1,2,80849.0
5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,48,3.8918202981106265,1,0,3,6,8,19,2.995732273553991,0,1,4,5,9,1,1,37478.0
7,2.0794415416798357,0,1,2,0,7,35,3.58351893845611,0,2,0,0,5,336,5.820082930352362,1,0,1,0,6,6,1.9459101490553132,1,0,1,6,6,1,3,2363.0
8,2.1972245773362196,1,2,3,1,8,36,3.6109179126442243,1,0,1,1,6,339,5.8289456176102075,0,0,4,3,9,26,3.295836866004329,1,2,1,5,6,1,0,39794.0
3,1.3862943611198906,0,0,3,3,3,43,3.784189633918261,0,1,3,1,3,239,5.480638923341991,0,2,4,1,9,2,1.0986122886681098,1,2,2,2,2,1,0,10343.0
4,1.6094379124341003,1,1,4,4,4,48,3.8918202981106265,1,0,3,6,8,136,4.919980925828125,1,1,1,3,6,25,3.258096538021482,0,1,0,4,5,1,2,17959.0
3,1.3862943611198906,0,0,3,3,3,52,3.970291913552122,1,1,2,3,2,55,4.02535169073515,0,1,0,6,5,19,2.995732273553991,0,1,4,5,9,1,0,26149.0
7,2.0794415416798357,0,1,2,0,7,18,2.9444389791664403,1,0,3,4,8,210,5.351858133476067,1,0,0,0,0,13,2.6390573296152584,0,1,3,6,3,1,1,50111.0
8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,0,2,0,78,4.3694478524670215,1,0,3,1,8,7,2.0794415416798357,0,1,2,0,7,1,0,2147.0
7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,4,1.6094379124341003,1,1,4,4,4,1,1,287.0
7,2.0794415416798357,0,1,2,0,7,43,3.784189633918261,0,1,3,1,3,281,5.641907070938114,0,2,1,1,1,39,3.6888794541139363,0,0,4,4,9,1,0,78360.0
9,2.302585092994046,0,0,4,2,9,28,3.367295829986474,1,1,3,0,8,23,3.1780538303479458,0,2,3,2,3,22,3.1354942159291497,1,1,2,1,2,1,0,2221.0
11,2.4849066497880004,0,2,1,4,1,45,3.828641396489095,0,0,0,3,5,51,3.9512437185814275,0,0,1,2,1,37,3.6375861597263857,0,1,2,2,7,1,0,340.0
8,2.1972245773362196,1,2,3,1,8,39,3.6888794541139363,0,0,4,4,9,84,4.442651256490317,1,0,4,0,4,23,3.1780538303479458,0,2,3,2,3,1,0,17452.0
4,1.6094379124341003,1,1,4,4,4,9,2.302585092994046,0,0,4,2,9,322,5.777652323222656,1,1,2,0,2,2,1.0986122886681098,1,2,2,2,2,1,2,2113.0
8,2.1972245773362196,1,2,3,1,8,46,3.8501476017100584,1,1,1,4,6,232,5.4510384535657,1,1,2,1,2,19,2.995732273553991,0,1,4,5,9,1,1,28549.0
8,2.1972245773362196,1,2,3,1,8,14,2.70805020110221,1,2,4,0,4,502,6.220590170099739,1,1,2,5,2,11,2.4849066497880004,0,2,1,4,1,1,0,81489.0
8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,497,6.210600077024653,0,2,2,0,7,4,1.6094379124341003,1,1,4,4,4,1,1,31219.0
12,2.5649493574615367,1,0,2,5,2,54,4.007333185232471,1,0,4,5,4,231,5.44673737166631,0,0,1,0,1,39,3.6888794541139363,0,0,4,4,9,3,0,78265.0
3,1.3862943611198906,0,0,3,3,3,46,3.8501476017100584,1,1,1,4,6,127,4.852030263919617,0,1,2,1,7,37,3.6375861597263857,0,1,2,2,7,1,0,107809.0
4,1.6094379124341003,1,1,4,4,4,41,3.7376696182833684,0,2,1,6,1,499,6.214608098422191,0,1,4,2,9,1,0.6931471805599453,0,1,1,1,1,1,3,1378.0
11,2.4849066497880004,0,2,1,4,1,21,3.091042453358316,0,0,1,0,1,30,3.4339872044851463,1,0,0,2,0,9,2.302585092994046,0,0,4,2,9,1,0,1214.0
5,1.791759469228055,0,2,0,5,5,29,3.4011973816621555,0,2,4,1,9,384,5.953243334287785,1,0,4,6,4,16,2.833213344056216,1,1,1,2,6,1,1,45467.0
11,2.4849066497880004,0,2,1,4,1,37,3.6375861597263857,0,1,2,2,7,167,5.123963979403259,0,2,2,6,7,32,3.4965075614664802,1,2,2,4,2,1,0,94823.0
12,2.5649493574615367,1,0,2,5,2,30,3.4339872044851463,1,0,0,2,0,376,5.932245187448011,1,1,1,5,6,15,2.772588722239781,0,0,0,1,5,1,1,11273.0
11,2.4849066497880004,0,2,1,4,1,33,3.5263605246161616,0,0,3,5,3,314,5.752572638825633,1,2,4,6,4,20,3.044522437723423,1,2,0,6,0,1,1,20591.0
7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,131,4.882801922586371,0,2,1,5,1,14,2.70805020110221,1,2,4,0,4,1,1,10835.0
3,1.3862943611198906,0,0,3,3,3,59,4.0943445622221,0,2,4,3,9,135,4.912654885736052,0,0,0,2,5,12,2.5649493574615367,1,0,2,5,2,1,2,47473.0
10,2.3978952727983707,1,1,0,3,0,22,3.1354942159291497,1,1,2,1,2,234,5.459585514144159,1,0,4,3,4,12,2.5649493574615367,1,0,2,5,2,2,0,10289.0
5,1.791759469228055,0,2,0,5,5,13,2.6390573296152584,0,1,3,6,3,492,6.20050917404269,1,0,2,2,2,7,2.0794415416798357,0,1,2,0,7,1,0,47702.0
5,1.791759469228055,0,2,0,5,5,16,2.833213344056216,1,1,1,2,6,210,5.351858133476067,1,0,0,0,0,14,2.70805020110221,1,2,4,0,4,1,2,24391.0
5,1.791759469228055,0,2,0,5,5,8,2.1972245773362196,1,2,3,1,8,284,5.652489180268651,1,2,4,4,4,1,0.6931471805599453,0,1,1,1,1,1,3,2483.0
12,2.5649493574615367,1,0,2,5,2,23,3.1780538303479458,0,2,3,2,3,341,5.834810737062605,0,2,1,5,1,13,2.6390573296152584,0,1,3,6,3,1,0,102538.0
