slot_a_real,slot_a_real_abs_log1p,slot_a_real_is_even,slot_a_real_mod3,slot_a_real_mod5,slot_a_real_mod7,slot_a_real_mod10,slot_a_imag,slot_a_imag_abs_log1p,slot_a_imag_is_even,slot_a_imag_mod3,slot_a_imag_mod5,slot_a_imag_mod7,slot_a_imag_mod10,slot_b_real,slot_b_real_abs_log1p,slot_b_real_sign,slot_b_real_is_even,slot_b_real_mod3,slot_b_real_mod5,slot_b_real_mod7,slot_b_real_mod10,slot_b_imag,slot_b_imag_abs_log1p,slot_b_imag_sign,slot_b_imag_is_even,slot_b_imag_mod3,slot_b_imag_mod5,slot_b_imag_mod7,slot_b_imag_mod10,slot_radius,slot_radius_abs_log1p,slot_radius_is_even,slot_radius_mod3,slot_radius_mod5,slot_radius_mod7,slot_radius_mod10,gcd_all,n_multiple_pairs,y
104,4.653960350157523,1,2,4,6,4,112,4.727387818712341,1,1,2,0,2,-2376,7.773594467360194,-1,1,0,4,4,4,-2268,7.727094484779841,-1,1,0,2,0,2,9,2.302585092994046,0,0,4,2,9,1,2,1428.0
26,3.295836866004329,1,2,1,5,6,38,3.6635616461296463,1,2,3,3,8,-11616,9.360224821513475,-1,1,0,4,4,4,12582,9.440101975591968,1,1,0,2,3,2,6,1.9459101490553132,1,0,1,6,6,2,2,2581.0
105,4.663439094112067,0,0,0,0,5,109,4.700480365792417,0,1,4,4,9,2355,7.764720544771477,1,0,0,0,3,5,17250,9.755625391793744,1,1,0,0,2,0,5,1.791759469228055,0,2,0,5,5,1,3,3071.0
122,4.812184355372417,1,2,2,3,2,129,4.867534450455582,0,0,4,3,9,-4550,8.423102268016642,-1,1,1,0,0,0,8225,9.015055148790369,1,0,2,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,2,340.0
72,4.290459441148391,1,0,2,2,2,125,4.836281906951478,0,2,0,6,5,-6840,8.830689198760998,-1,1,0,0,6,0,12015,9.393994374003915,1,0,0,0,3,5,9,2.302585092994046,0,0,4,2,9,1,4,238.0
49,3.912023005428146,0,1,4,0,9,22,3.1354942159291497,1,1,2,1,2,204,5.3230099791384085,1,1,0,4,1,4,-662,6.4967749901858625,-1,1,1,3,3,8,2,1.0986122886681098,1,2,2,2,2,1,3,425.0
27,3.332204510175204,0,0,2,6,7,62,4.143134726391533,1,2,2,6,2,900,6.803505257608338,1,1,0,0,4,0,3650,8.202756381655638,1,1,2,0,3,0,5,1.791759469228055,0,2,0,5,5,1,2,525.0
59,4.0943445622221,0,2,4,3,9,56,4.04305126783455,1,2,1,0,6,328,5.796057750765372,1,1,1,3,6,8,-14656,9.5926733160273,-1,1,2,4,2,4,8,2.1972245773362196,1,2,3,1,8,1,3,2337.0
69,4.248495242049359,0,0,4,6,9,42,3.7612001156935624,1,0,2,0,2,-1096,7.00033446027523,-1,1,2,4,3,4,-1800,7.496097345175956,-1,1,0,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,3,1066.0
35,3.58351893845611,0,2,0,0,5,148,5.003946305945459,1,1,3,1,8,-1890,7.544861068658458,-1,1,0,0,0,0,5112,8.53954159508,1,1,0,2,2,2,3,1.3862943611198906,0,0,3,3,3,1,3,1365.0
101,4.624972813284271,0,2,1,3,1,107,4.68213122712422,0,2,2,2,7,2233,7.711548979629146,1,0,1,3,0,3,37163,10.523095829761203,1,0,2,3,0,3,7,2.0794415416798357,0,1,2,0,7,1,2,4674.0
16,2.833213344056216,1,1,1,2,6,126,4.844187086458591,1,0,1,0,6,-2432,7.796880342783522,-1,1,1,3,4,8,6096,8.715552125907816,1,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,2,5,1156.0
30,3.4339872044851463,1,0,0,2,0,37,3.6375861597263857,0,1,2,2,7,-7104,8.868554040531201,-1,1,0,1,1,6,-7352,8.902863672196222,-1,1,1,3,5,8,8,2.1972245773362196,1,2,3,1,8,1,3,1377.0
13,2.6390573296152584,0,1,3,6,3,57,4.060443010546419,0,0,2,1,7,788,6.670766320845874,1,1,2,3,4,8,1110,7.01301578963963,1,1,0,0,4,0,2,1.0986122886681098,1,2,2,2,2,1,2,609.0
84,4.442651256490317,1,0,4,0,4,73,4.30406509320417,0,1,3,3,3,-1584,7.368339686311381,-1,1,0,1,5,6,-447,6.104793232414985,-1,0,0,3,1,3,3,1.3862943611198906,0,0,3,3,3,1,3,460.0
70,4.2626798770413155,1,1,0,0,0,51,3.9512437185814275,0,0,1,2,1,170,5.14166355650266,1,1,2,0,2,0,1284,7.158513997329321,1,1,0,4,3,4,2,1.0986122886681098,1,2,2,2,2,1,3,585.0
55,4.02535169073515,0,1,0,6,5,104,4.653960350157523,1,2,4,6,4,-460,6.133398042996649,-1,1,2,0,2,0,736,6.602587892189336,1,1,1,1,1,6,2,1.0986122886681098,1,2,2,2,2,1,3,200.0
132,4.890349128221754,1,0,2,6,2,139,4.941642422609304,0,1,4,6,9,-3321,8.10832229017324,-1,0,0,4,4,9,44019,10.692399355080452,1,0,0,4,3,9,9,2.302585092994046,0,0,4,2,9,1,2,3731.0
52,3.970291913552122,1,1,2,3,2,140,4.948759890378168,1,2,0,0,0,-8181,9.009691898489343,-1,0,0,4,2,9,-2268,7.727094484779841,-1,1,0,2,0,2,9,2.302585092994046,0,0,4,2,9,1,2,1575.0
39,3.6888794541139363,0,0,4,4,9,84,4.442651256490317,1,0,4,0,4,924,6.829793737512425,1,1,0,4,0,4,-4464,8.4040244933106,-1,1,0,1,2,6,2,1.0986122886681098,1,2,2,2,2,1,4,2460.0
17,2.8903717578961645,0,2,2,3,7,41,3.7376696182833684,0,2,1,6,1,3508,8.163086375583216,1,1,1,3,1,8,17456,9.76749599332478,1,1,2,1,5,6,4,1.6094379124341003,1,1,4,4,4,1,2,4305.0
144,4.976733742420574,1,0,4,4,4,103,4.6443908991413725,0,1,3,5,3,-2991,8.003697339094368,-1,0,0,4,5,9,4995,8.516392871245468,1,0,0,0,4,5,3,1.3862943611198906,0,0,3,3,3,1,3,1469.0
11,2.4849066497880004,0,2,1,4,1,39,3.6888794541139363,0,0,4,4,9,-5715,8.651024539049757,-1,0,0,0,4,5,12204,9.40960098282706,1,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,1,2,1139.0
80,4.394449154672439,1,2,0,3,0,22,3.1354942159291497,1,1,2,1,2,-13850,9.536112711175099,-1,1,1,0,3,0,-11840,9.379323364330956,-1,1,1,0,4,0,10,2.3978952727983707,1,1,0,3,0,2,4,1521.0
134,4.90527477843843,1,2,4,1,4,81,4.406719247264253,0,0,1,4,1,-4950,8.507344855361422,-1,1,0,0,6,0,5865,8.676928249537397,1,0,0,0,6,5,5,1.791759469228055,0,2,0,5,5,1,2,832.0
85,4.454347296253507,0,1,0,1,5,115,4.7535901911063645,0,1,0,3,5,-3430,8.14060704285845,-1,1,2,0,0,0,6615,8.797246236703527,1,0,0,0,0,5,7,2.0794415416798357,0,1,2,0,7,1,2,175.0
57,4.060443010546419,0,0,2,1,7,60,4.110873864173311,1,0,0,4,0,-13890,9.53899642739739,-1,1,0,0,5,0,-22080,10.00247278922055,-1,1,0,0,5,0,10,2.3978952727983707,1,1,0,3,0,1,4,2925.0
119,4.787491742782046,0,2,4,0,9,83,4.430816798843313,0,2,3,6,3,-5175,8.551787836180736,-1,0,0,0,5,5,-1647,7.4073177104694174,-1,0,0,3,5,3,9,2.302585092994046,0,0,4,2,9,1,2,1054.0
111,4.718498871295094,0,0,1,6,1,129,4.867534450455582,0,0,4,3,9,-6335,8.754002933494261,-1,0,1,0,0,5,4641,8.442900586834382,1,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,2,272.0
70,4.2626798770413155,1,1,0,0,0,62,4.143134726391533,1,2,2,6,2,168,5.1298987149230735,1,1,0,3,0,8,3294,8.100161446936607,1,1,0,4,4,4,3,1.3862943611198906,0,0,3,3,3,1,2,950.0
107,4.68213122712422,0,2,2,2,7,118,4.77912349311153,1,1,3,6,8,2000,7.601402334583733,1,1,2,0,5,0,-5072,8.53168763756669,-1,1,1,3,3,8,4,1.6094379124341003,1,1,4,4,4,1,2,1972.0
35,3.58351893845611,0,2,0,0,5,73,4.30406509320417,0,1,3,3,3,-13140,9.483492392643639,-1,1,0,0,6,0,-9846,9.194922119247803,-1,1,0,4,3,4,6,1.9459101490553132,1,0,1,6,6,1,3,2871.0
61,4.127134385045092,0,1,1,5,1,101,4.624972813284271,0,2,1,3,1,-600,6.398594934535208,-1,1,0,0,2,0,9108,9.11701821474481,1,1,0,3,1,8,6,1.9459101490553132,1,0,1,6,6,1,2,950.0
84,4.442651256490317,1,0,4,0,4,121,4.804021044733257,0,1,1,2,1,-1806,7.499423290592229,-1,1,0,4,0,4,8532,9.051696278536586,1,1,0,2,6,2,6,1.9459101490553132,1,0,1,6,6,1,3,725.0
79,4.382026634673881,0,1,4,2,9,145,4.983606621708336,0,1,0,5,5,-891,6.79346613258001,-1,0,0,4,5,9,-4320,8.371242135931933,-1,1,0,0,6,0,9,2.302585092994046,0,0,4,2,9,1,2,1887.0
11,2.4849066497880004,0,2,1,4,1,130,4.875197323201151,1,1,0,4,0,16569,9.71534911042061,1,0,0,4,0,9,28863,10.27035042286235,1,0,0,3,2,3,9,2.302585092994046,0,0,4,2,9,1,2,2813.0
59,4.0943445622221,0,2,4,3,9,138,4.9344739331306915,1,0,3,5,8,-2912,7.976938756959434,-1,1,1,3,0,8,7680,8.946505025998682,1,1,0,0,1,0,8,2.1972245773362196,1,2,3,1,8,1,2,180.0
130,4.875197323201151,1,1,0,4,0,132,4.890349128221754,1,0,2,6,2,-1674,7.423568444259167,-1,1,0,1,6,6,-540,6.293419278846481,-1,1,0,0,6,0,3,1.3862943611198906,0,0,3,3,3,1,3,600.0
62,4.143134726391533,1,2,2,6,2,79,4.382026634673881,0,1,4,2,9,2106,7.653020413804189,1,1,0,1,6,6,-14391,9.574427775630369,-1,0,0,4,1,9,9,2.302585092994046,0,0,4,2,9,1,2,2442.0
60,4.110873864173311,1,0,0,4,0,22,3.1354942159291497,1,1,2,1,2,-14880,9.60784051043005,-1,1,0,0,2,0,-10184,9.228671328660907,-1,1,1,1,1,6,8,2.1972245773362196,1,2,3,1,8,2,3,2001.0
126,4.844187086458591,1,0,1,0,6,69,4.248495242049359,0,0,4,6,9,1656,7.4127640174265625,1,1,0,1,4,6,-6024,8.703672758358856,-1,1,0,1,3,6,2,1.0986122886681098,1,2,2,2,2,1,4,3330.0
85,4.454347296253507,0,1,0,1,5,110,4.709530201312334,1,2,0,5,0,-4625,8.439447842791385,-1,0,1,0,2,5,125,4.836281906951478,1,0,2,0,6,5,5,1.791759469228055,0,2,0,5,5,5,5,725.0
111,4.718498871295094,0,0,1,6,1,109,4.700480365792417,0,1,4,4,9,1520,7.327123292259293,1,1,2,0,1,0,-4436,8.39773375137891,-1,1,1,4,2,4,4,1.6094379124341003,1,1,4,4,4,1,2,1751.0
93,4.543294782270004,0,0,3,2,3,134,4.90527477843843,1,2,4,1,4,-1310,7.1785454837637,-1,1,1,0,6,0,6830,8.82922635473185,1,1,2,0,5,0,5,1.791759469228055,0,2,0,5,5,1,2,725.0
125,4.836281906951478,0,2,0,6,5,126,4.844187086458591,1,0,1,0,6,-15417,9.643290937019207,-1,0,0,3,4,3,-7938,8.979542601725113,-1,1,0,2,0,2,9,2.302585092994046,0,0,4,2,9,1,4,2100.0
117,4.770684624465665,0,0,2,5,7,132,4.890349128221754,1,0,2,6,2,-15165,9.62681135926088,-1,0,0,0,4,5,21357,9.969181655731491,1,0,0,2,0,7,9,2.302585092994046,0,0,4,2,9,3,3,1343.0
131,4.882801922586371,0,2,1,5,1,41,3.7376696182833684,0,2,1,6,1,-1686,7.430707082545968,-1,1,0,4,1,4,-5796,8.665095821339733,-1,1,0,4,0,4,6,1.9459101490553132,1,0,1,6,6,1,2,1313.0
143,4.969813299576001,0,2,3,3,3,66,4.204692619390966,1,0,1,3,6,-9666,9.176473302464606,-1,1,0,4,1,4,7902,8.974997713204976,1,1,0,2,6,2,9,2.302585092994046,0,0,4,2,9,1,2,355.0
121,4.804021044733257,0,1,1,2,1,112,4.727387818712341,1,1,2,0,2,-20064,9.906732282701016,-1,1,0,1,5,6,20104,9.908723819331374,1,1,1,4,0,4,8,2.1972245773362196,1,2,3,1,8,1,3,2233.0
132,4.890349128221754,1,0,2,6,2,131,4.882801922586371,0,2,1,5,1,-27000,10.203629181337648,-1,1,0,0,6,0,53350,10.884648000696686,1,1,1,0,3,0,10,2.3978952727983707,1,1,0,3,0,1,2,4255.0
52,3.970291913552122,1,1,2,3,2,141,4.955827057601261,0,0,1,1,1,-1108,7.011213987350367,-1,1,2,2,5,2,2624,7.872836175025724,1,1,2,4,6,4,4,1.6094379124341003,1,1,4,4,4,1,3,115.0
129,4.867534450455582,0,0,4,3,9,125,4.836281906951478,0,2,0,6,5,-1175,7.069874128458572,-1,0,1,0,1,5,-1795,7.493317248862145,-1,0,2,0,4,5,5,1.791759469228055,0,2,0,5,5,1,3,1066.0
145,4.983606621708336,0,1,0,5,5,91,4.5217885770490405,0,1,1,0,1,-810,6.698268054115413,-1,1,0,0,2,0,2007,7.60489448081162,1,0,0,2,5,7,3,1.3862943611198906,0,0,3,3,3,1,2,429.0
138,4.9344739331306915,1,0,3,5,8,44,3.8066624897703196,1,2,4,2,4,-18306,9.815038779351015,-1,1,0,4,6,4,24354,10.100492446240644,1,1,0,4,1,4,9,2.302585092994046,0,0,4,2,9,1,2,2442.0
142,4.962844630259907,1,1,2,2,2,107,4.68213122712422,0,2,2,2,7,-7540,8.928110078202646,-1,1,2,0,6,0,40300,10.604131561522696,1,1,1,0,1,0,10,2.3978952727983707,1,1,0,3,0,1,2,3034.0
147,4.997212273764115,0,0,2,0,7,88,4.48863636973214,1,1,3,4,8,-24,3.2188758248682006,-1,1,0,1,4,6,-400,5.993961427306569,-1,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,1,3,470.0
123,4.820281565605037,0,0,3,4,3,129,4.867534450455582,0,0,4,3,9,-13500,9.510519035757246,-1,1,0,0,3,0,10650,9.273409063443166,1,1,0,0,3,0,10,2.3978952727983707,1,1,0,3,0,1,2,255.0
85,4.454347296253507,0,1,0,1,5,34,3.5553480614894135,1,1,4,6,4,-1252,7.133295954896068,-1,1,2,3,1,8,-2524,7.83399634170946,-1,1,2,1,3,6,2,1.0986122886681098,1,2,2,2,2,1,3,1406.0
78,4.3694478524670215,1,0,3,1,8,101,4.624972813284271,0,2,1,3,1,-3393,8.129764445794171,-1,0,0,2,2,7,15201,9.629182277125986,1,0,0,1,4,1,9,2.302585092994046,0,0,4,2,9,1,2,845.0
149,5.0106352940962555,0,2,4,2,9,84,4.442651256490317,1,0,4,0,4,-4194,8.341648618901306,-1,1,0,1,6,6,4584,8.430545384690566,1,1,0,4,6,4,6,1.9459101490553132,1,0,1,6,6,1,3,325.0
147,4.997212273764115,0,0,2,0,7,128,4.859812404361672,1,2,3,2,8,4928,8.502891406705377,1,1,2,3,0,8,-5596,8.62998601889136,-1,1,2,4,4,4,4,1.6094379124341003,1,1,4,4,4,1,3,2639.0
137,4.927253685157205,0,2,2,4,7,110,4.709530201312334,1,2,0,5,0,-5625,8.635153989049803,-1,0,0,0,3,5,5060,8.529319371214077,1,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,4,638.0
22,3.1354942159291497,1,1,2,1,2,14,2.70805020110221,1,2,4,0,4,-11502,9.35036314989601,-1,1,0,3,6,8,44334,10.699529711814108,1,1,0,4,3,4,9,2.302585092994046,0,0,4,2,9,1,2,4920.0
134,4.90527477843843,1,2,4,1,4,77,4.356708826689592,0,2,2,0,7,-9702,9.1801903950253,-1,1,0,3,0,8,9653,9.175127616220438,1,0,2,3,0,3,7,2.0794415416798357,0,1,2,0,7,1,4,952.0
39,3.6888794541139363,0,0,4,4,9,138,4.9344739331306915,1,0,3,5,8,-3648,8.202208436436448,-1,1,0,2,6,2,10992,9.305013985578864,1,1,0,2,2,2,8,2.1972245773362196,1,2,3,1,8,1,2,306.0
65,4.189654742026425,0,2,0,2,5,44,3.8066624897703196,1,2,4,2,4,-2828,7.947678571301568,-1,1,1,2,0,2,7666,8.944680683558895,1,1,1,1,1,6,2,1.0986122886681098,1,2,2,2,2,1,3,3959.0
13,2.6390573296152584,0,1,3,6,3,43,3.784189633918261,0,1,3,1,3,992,6.900730664045173,1,1,2,2,5,2,320,5.771441123130016,1,1,2,0,5,0,8,2.1972245773362196,1,2,3,1,8,1,2,380.0
33,3.5263605246161616,0,0,3,5,3,67,4.219507705176107,0,1,2,4,7,-11400,9.34145634983372,-1,1,0,0,3,0,42700,10.661977618146238,1,1,1,0,0,0,10,2.3978952727983707,1,1,0,3,0,1,2,3690.0
57,4.060443010546419,0,0,2,1,7,14,2.70805020110221,1,2,4,0,4,6447,8.771525284186465,1,0,0,2,0,7,27636,10.226910733640675,1,1,0,1,0,6,7,2.0794415416798357,0,1,2,0,7,1,4,4070.0
146,4.990432586778736,1,2,1,6,6,12,2.5649493574615367,1,0,2,5,2,-2142,7.669961995473577,-1,1,0,3,0,8,1212,7.10085190894405,1,1,0,2,1,2,3,1.3862943611198906,0,0,3,3,3,1,4,460.0
105,4.663439094112067,0,0,0,0,5,12,2.5649493574615367,1,0,2,5,2,-924,6.829793737512425,-1,1,0,1,0,6,-1680,7.427144133408616,-1,1,0,0,0,0,2,1.0986122886681098,1,2,2,2,2,1,6,900.0
136,4.919980925828125,1,1,1,3,6,126,4.844187086458591,1,0,1,0,6,1760,7.473637108496206,1,1,2,0,3,0,18200,9.809231816610408,1,1,2,0,0,0,5,1.791759469228055,0,2,0,5,5,1,2,3182.0
54,4.007333185232471,1,0,4,5,4,99,4.605170185988092,0,0,4,1,9,-1287,7.160845906664299,-1,0,0,3,1,3,18603,9.831131890343988,1,0,0,3,4,3,9,2.302585092994046,0,0,4,2,9,9,5,1225.0
73,4.30406509320417,0,1,3,3,3,58,4.07753744390572,1,1,3,2,8,-9220,9.129238770539141,-1,1,2,0,6,0,11400,9.34145634983372,1,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,1,2,592.0
15,2.772588722239781,0,0,0,1,5,28,3.367295829986474,1,1,3,0,8,-1776,7.482681828154651,-1,1,0,4,2,4,704,6.558197802812269,1,1,2,4,4,4,8,2.1972245773362196,1,2,3,1,8,1,2,170.0
104,4.653960350157523,1,2,4,6,4,68,4.23410650459726,1,2,3,5,8,2128,7.663407664893479,1,1,1,3,0,8,12148,9.405002140854743,1,1,1,3,3,8,4,1.6094379124341003,1,1,4,4,4,4,4,2923.0
30,3.4339872044851463,1,0,0,2,0,59,4.0943445622221,0,2,4,3,9,2064,7.632885505395133,1,1,0,4,6,4,-6476,8.776012719182917,-1,1,1,4,6,4,4,1.6094379124341003,1,1,4,4,4,1,2,1961.0
148,5.003946305945459,1,1,3,1,8,104,4.653960350157523,1,2,4,6,4,-16700,9.723223876851618,-1,1,1,0,2,0,5840,8.67265729404031,1,1,2,0,2,0,10,2.3978952727983707,1,1,0,3,0,2,2,494.0
115,4.7535901911063645,0,1,0,3,5,35,3.58351893845611,0,2,0,0,5,-15615,9.656051308652874,-1,0,0,0,2,5,9450,9.153875834995056,1,1,0,0,0,0,9,2.302585092994046,0,0,4,2,9,1,3,1015.0
128,4.859812404361672,1,2,3,2,8,80,4.394449154672439,1,2,0,3,0,-29628,10.29650889041995,-1,1,0,2,3,2,26703,10.192568645901616,1,0,0,3,5,3,9,2.302585092994046,0,0,4,2,9,1,2,3103.0
110,4.709530201312334,1,2,0,5,0,91,4.5217885770490405,0,1,1,0,1,-2349,7.762170607138205,-1,0,0,1,3,1,-21789,9.989206427938665,-1,0,0,1,2,1,9,2.302585092994046,0,0,4,2,9,1,2,3321.0
75,4.330733340286331,0,0,0,5,5,60,4.110873864173311,1,0,0,4,0,-1770,7.479299637782834,-1,1,0,0,1,0,5280,8.571870752706934,1,1,0,0,2,0,2,1.0986122886681098,1,2,2,2,2,1,4,2625.0
100,4.61512051684126,1,1,0,2,0,51,3.9512437185814275,0,0,1,2,1,-202,5.313205979041787,-1,1,2,3,1,8,-676,6.517671272912275,-1,1,2,4,3,4,2,1.0986122886681098,1,2,2,2,2,1,3,451.0
86,4.465908118654584,1,2,1,2,6,93,4.543294782270004,0,0,3,2,3,-28600,10.261196961231647,-1,1,2,0,2,0,30300,10.318935994253193,1,1,0,0,4,0,10,2.3978952727983707,1,1,0,3,0,1,2,2900.0
103,4.6443908991413725,0,1,3,5,3,55,4.02535169073515,0,1,0,6,5,-3475,8.153637486385282,-1,0,2,0,4,5,4000,8.294299608857235,1,1,1,0,3,0,5,1.791759469228055,0,2,0,5,5,1,3,555.0
132,4.890349128221754,1,0,2,6,2,33,3.5263605246161616,0,0,3,5,3,1272,7.149131598557407,1,1,0,2,5,2,-5118,8.540714386457584,-1,1,0,2,6,2,2,1.0986122886681098,1,2,2,2,2,1,4,2775.0
133,4.897839799950911,0,1,3,0,3,88,4.48863636973214,1,1,3,4,8,-1908,7.554334823725748,-1,1,0,2,3,2,2932,7.983781068977451,1,1,1,2,6,2,2,1.0986122886681098,1,2,2,2,2,1,3,1462.0
112,4.727387818712341,1,1,2,0,2,93,4.543294782270004,0,0,3,2,3,-196,5.2832037287379885,-1,1,2,4,0,4,22701,10.030208305315284,1,0,0,1,0,1,7,2.0794415416798357,0,1,2,0,7,1,3,2700.0
127,4.852030263919617,0,1,2,1,7,40,3.713572066704308,1,1,0,5,0,8512,9.049349685884057,1,1,1,2,0,2,-14912,9.609988594762783,-1,1,1,3,5,8,8,2.1972245773362196,1,2,3,1,8,1,3,3016.0
32,3.4965075614664802,1,2,2,4,2,48,3.8918202981106265,1,0,3,6,8,1000,6.90875477931522,1,1,1,0,6,0,3090,8.036249942132116,1,1,0,0,3,0,5,1.791759469228055,0,2,0,5,5,1,2,522.0
60,4.110873864173311,1,0,0,4,0,61,4.127134385045092,0,1,1,5,1,-10560,9.264923249746474,-1,1,0,0,3,0,10960,9.302098797215724,1,1,1,0,5,0,8,2.1972245773362196,1,2,3,1,8,1,3,1218.0
32,3.4965075614664802,1,2,2,4,2,110,4.709530201312334,1,2,0,5,0,4600,8.434028950155469,1,1,1,0,1,0,-2920,7.979681302387741,-1,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,1,3,1566.0
108,4.6913478822291435,1,0,3,3,8,52,3.970291913552122,1,1,2,3,2,-1392,7.239214973779806,-1,1,0,3,1,8,1984,7.59337419312129,1,1,1,4,3,4,4,1.6094379124341003,1,1,4,4,4,4,4,300.0
116,4.762173934797756,1,2,1,4,6,138,4.9344739331306915,1,0,3,5,8,-2060,7.630946580890459,-1,1,1,0,5,0,5025,8.522379718103538,1,0,0,0,6,5,5,1.791759469228055,0,2,0,5,5,1,2,357.0
39,3.6888794541139363,0,0,4,4,9,31,3.4657359027997265,0,1,1,3,1,-7287,8.893984438939794,-1,0,0,3,0,3,17199,9.752664662801545,1,0,0,4,0,9,7,2.0794415416798357,0,1,2,0,7,1,3,2368.0
51,3.9512437185814275,0,0,1,2,1,83,4.430816798843313,0,2,3,6,3,516,6.248042874508429,1,1,0,1,5,6,1682,7.428333194190806,1,1,2,2,2,2,2,1.0986122886681098,1,2,2,2,2,1,2,765.0
116,4.762173934797756,1,2,1,4,6,45,3.828641396489095,0,0,0,3,5,-16640,9.719624808723344,-1,1,1,0,6,0,26900,10.199918739620157,1,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,1,2,2296.0
142,4.962844630259907,1,1,2,2,2,59,4.0943445622221,0,2,4,3,9,-9863,9.19664704484418,-1,0,1,2,0,7,9863,9.19664704484418,1,0,2,3,0,3,7,2.0794415416798357,0,1,2,0,7,1,3,1079.0
74,4.31748811353631,1,2,4,4,4,70,4.2626798770413155,1,1,0,0,0,399,5.991464547107982,1,0,0,4,0,9,-6230,8.737292112544221,-1,1,1,0,0,0,7,2.0794415416798357,0,1,2,0,7,1,4,1495.0
35,3.58351893845611,0,2,0,0,5,114,4.74493212836325,1,0,4,2,4,-5355,8.585972706811063,-1,0,0,0,0,5,-3150,8.055475141757274,-1,1,0,0,0,0,7,2.0794415416798357,0,1,2,0,7,1,5,1352.0
89,4.499809670330265,0,2,4,5,9,82,4.418840607796598,1,1,2,5,2,-824,6.715383386334681,-1,1,1,1,2,6,2752,7.920446505142607,1,1,1,2,1,2,4,1.6094379124341003,1,1,4,4,4,1,2,390.0
13,2.6390573296152584,0,1,3,6,3,107,4.68213122712422,0,2,2,2,7,1276,7.152268856032539,1,1,1,1,2,6,2918,7.978996370854115,1,1,2,3,6,8,2,1.0986122886681098,1,2,2,2,2,1,2,1411.0
90,4.51085950651685,1,0,0,6,0,130,4.875197323201151,1,1,0,4,0,-1674,7.423568444259167,-1,1,0,1,6,6,2592,7.860570785538664,1,1,0,2,2,2,6,1.9459101490553132,1,0,1,6,6,2,3,435.0
94,4.553876891600541,1,1,4,3,4,36,3.6109179126442243,1,0,1,1,6,-5166,8.550047528287184,-1,1,0,4,0,4,714,6.5722825426940075,1,1,0,4,0,4,7,2.0794415416798357,0,1,2,0,7,1,2,170.0
14,2.70805020110221,1,2,4,0,4,11,2.4849066497880004,0,2,1,4,1,414,6.028278520230698,1,1,0,4,1,4,-621,6.432940092739179,-1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,2,300.0
95,4.564348191467836,0,2,0,4,5,133,4.897839799950911,0,1,3,0,3,-3420,8.137688184977605,-1,1,0,0,3,0,-2432,7.796880342783522,-1,1,1,3,4,8,4,1.6094379124341003,1,1,4,4,4,1,3,1235.0
148,5.003946305945459,1,1,3,1,8,68,4.23410650459726,1,2,3,5,8,-6700,8.81001204797317,-1,1,2,0,6,0,-29200,10.281958234245314,-1,1,2,0,4,0,10,2.3978952727983707,1,1,0,3,0,2,2,3690.0
24,3.2188758248682006,1,0,4,3,4,132,4.890349128221754,1,0,2,6,2,-2070,7.635786861395585,-1,1,0,0,2,0,3144,8.05356916913454,1,1,0,4,1,4,6,1.9459101490553132,1,0,1,6,6,6,5,335.0
74,4.31748811353631,1,2,4,4,4,123,4.820281565605037,0,0,3,4,3,-12370,9.423110302862831,-1,1,2,0,6,0,-4740,8.464003362902119,-1,1,0,0,6,0,10,2.3978952727983707,1,1,0,3,0,1,2,1775.0
139,4.941642422609304,0,1,4,6,9,124,4.8283137373023015,1,1,4,5,4,-9331,9.14120463314132,-1,0,2,4,0,9,28,3.367295829986474,1,1,1,3,0,8,7,2.0794415416798357,0,1,2,0,7,1,2,936.0
91,4.5217885770490405,0,1,1,0,1,52,3.970291913552122,1,1,2,3,2,-1044,6.951772164398911,-1,1,0,1,6,6,168,5.1298987149230735,1,1,0,3,0,8,3,1.3862943611198906,0,0,3,3,3,1,2,125.0
10,2.3978952727983707,1,1,0,3,0,36,3.6109179126442243,1,0,1,1,6,1962,7.5822291942764615,1,1,0,2,2,2,-5661,8.641532465671846,-1,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,1,3,2109.0
142,4.962844630259907,1,1,2,2,2,85,4.454347296253507,0,1,0,1,5,174,5.1647859739235145,1,1,0,4,6,4,-2204,7.6984827878809465,-1,1,1,1,1,6,2,1.0986122886681098,1,2,2,2,2,1,3,1325.0
76,4.343805421853684,1,1,1,6,6,126,4.844187086458591,1,0,1,0,6,488,6.192362489474872,1,1,2,3,5,8,-3016,8.012018239159062,-1,1,2,4,1,4,2,1.0986122886681098,1,2,2,2,2,2,4,1804.0
144,4.976733742420574,1,0,4,4,4,89,4.499809670330265,0,2,4,5,9,-11064,9.31154225248515,-1,1,0,1,3,6,3232,8.081165777725433,1,1,1,2,5,2,8,2.1972245773362196,1,2,3,1,8,1,3,385.0
