slot_tube_radius,slot_tube_radius_abs_log1p,slot_tube_radius_is_even,slot_tube_radius_mod3,slot_tube_radius_mod5,slot_tube_radius_mod7,slot_tube_radius_mod10,slot_axis_distance,slot_axis_distance_abs_log1p,slot_axis_distance_is_even,slot_axis_distance_mod3,slot_axis_distance_mod5,slot_axis_distance_mod7,slot_axis_distance_mod10,slot_sphere_radius,slot_sphere_radius_abs_log1p,slot_sphere_radius_is_even,slot_sphere_radius_mod3,slot_sphere_radius_mod5,slot_sphere_radius_mod7,slot_sphere_radius_mod10,gcd_all,n_multiple_pairs,y
4,1.6094379124341003,1,1,4,4,4,5,1.791759469228055,0,2,0,5,5,11,2.4849066497880004,0,2,1,4,1,1,0,109.0
13,2.6390573296152584,0,1,3,6,3,12,2.5649493574615367,1,0,2,5,2,31,3.4657359027997265,0,1,1,3,1,1,0,436.0
17,2.8903717578961645,0,2,2,3,7,10,2.3978952727983707,1,1,0,3,0,38,3.6635616461296463,1,2,3,3,8,1,0,2815.0
14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,18,2.9444389791664403,1,0,3,4,8,2,2,71.0
15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,1,1,439.0
11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,24,3.2188758248682006,1,0,4,3,4,1,0,619.0
14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,19,2.995732273553991,0,1,4,5,9,1,1,1229.0
9,2.302585092994046,0,0,4,2,9,20,3.044522437723423,1,2,0,6,0,30,3.4339872044851463,1,0,0,2,0,1,0,1291.0
3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,31,3.4657359027997265,0,1,1,3,1,1,0,331.0
20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,38,3.6635616461296463,1,2,3,3,8,1,1,2161.0
20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,39,3.6888794541139363,0,0,4,4,9,1,0,24521.0
14,2.70805020110221,1,2,4,0,4,11,2.4849066497880004,0,2,1,4,1,41,3.7376696182833684,0,2,1,6,1,1,0,1283.0
11,2.4849066497880004,0,2,1,4,1,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,1,1,2579.0
5,1.791759469228055,0,2,0,5,5,26,3.295836866004329,1,2,1,5,6,33,3.5263605246161616,0,0,3,5,3,1,0,2411.0
19,2.995732273553991,0,1,4,5,9,15,2.772588722239781,0,0,0,1,5,35,3.58351893845611,0,2,0,0,5,1,0,3469.0
4,1.6094379124341003,1,1,4,4,4,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,1,2,41.0
2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,1,1,367.0
18,2.9444389791664403,1,0,3,4,8,17,2.8903717578961645,0,2,2,3,7,36,3.6109179126442243,1,0,1,1,6,1,1,71.0
12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,1,0,1009.0
14,2.70805020110221,1,2,4,0,4,1,0.6931471805599453,0,1,1,1,1,36,3.6109179126442243,1,0,1,1,6,1,2,527.0
16,2.833213344056216,1,1,1,2,6,1,0.6931471805599453,0,1,1,1,1,31,3.4657359027997265,0,1,1,3,1,1,2,1697.0
8,2.1972245773362196,1,2,3,1,8,8,2.1972245773362196,1,2,3,1,8,23,3.1780538303479458,0,2,3,2,3,1,1,3409.0
20,3.044522437723423,1,2,0,6,0,4,1.6094379124341003,1,1,4,4,4,29,3.4011973816621555,0,2,4,1,9,1,1,5081.0
5,1.791759469228055,0,2,0,5,5,6,1.9459101490553132,1,0,1,6,6,34,3.5553480614894135,1,1,4,6,4,1,0,1057.0
3,1.3862943611198906,0,0,3,3,3,6,1.9459101490553132,1,0,1,6,6,12,2.5649493574615367,1,0,2,5,2,3,3,21.0
6,1.9459101490553132,1,0,1,6,6,24,3.2188758248682006,1,0,4,3,4,32,3.4965075614664802,1,2,2,4,2,2,1,2551.0
17,2.8903717578961645,0,2,2,3,7,1,0.6931471805599453,0,1,1,1,1,24,3.2188758248682006,1,0,4,3,4,1,2,1103.0
11,2.4849066497880004,0,2,1,4,1,19,2.995732273553991,0,1,4,5,9,35,3.58351893845611,0,2,0,0,5,1,0,7867.0
7,2.0794415416798357,0,1,2,0,7,8,2.1972245773362196,1,2,3,1,8,18,2.9444389791664403,1,0,3,4,8,1,0,2291.0
9,2.302585092994046,0,0,4,2,9,14,2.70805020110221,1,2,4,0,4,30,3.4339872044851463,1,0,0,2,0,1,0,133.0
7,2.0794415416798357,0,1,2,0,7,2,1.0986122886681098,1,2,2,2,2,13,2.6390573296152584,0,1,3,6,3,1,0,121.0
3,1.3862943611198906,0,0,3,3,3,2,1.0986122886681098,1,2,2,2,2,6,1.9459101490553132,1,0,1,6,6,1,2,11.0
7,2.0794415416798357,0,1,2,0,7,7,2.0794415416798357,0,1,2,0,7,30,3.4339872044851463,1,0,0,2,0,1,1,3791.0
3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,1,0,919.0
17,2.8903717578961645,0,2,2,3,7,21,3.091042453358316,0,0,1,0,1,44,3.8066624897703196,1,2,4,2,4,1,0,11021.0
15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,24,3.2188758248682006,1,0,4,3,4,1,1,199.0
17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,28,3.367295829986474,1,1,3,0,8,1,0,2069.0
11,2.4849066497880004,0,2,1,4,1,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,1,1,2477.0
20,3.044522437723423,1,2,0,6,0,10,2.3978952727983707,1,1,0,3,0,50,3.9318256327243257,1,2,0,1,0,10,2,221.0
6,1.9459101490553132,1,0,1,6,6,21,3.091042453358316,0,0,1,0,1,30,3.4339872044851463,1,0,0,2,0,3,1,39.0
8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,36,3.6109179126442243,1,0,1,1,6,1,2,113.0
20,3.044522437723423,1,2,0,6,0,14,2.70805020110221,1,2,4,0,4,49,3.912023005428146,0,1,4,0,9,1,0,29441.0
4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,28,3.367295829986474,1,1,3,0,8,1,1,101.0
19,2.995732273553991,0,1,4,5,9,7,2.0794415416798357,0,1,2,0,7,46,3.8501476017100584,1,1,1,4,6,1,0,13991.0
8,2.1972245773362196,1,2,3,1,8,17,2.8903717578961645,0,2,2,3,7,28,3.367295829986474,1,1,3,0,8,1,0,521.0
13,2.6390573296152584,0,1,3,6,3,9,2.302585092994046,0,0,4,2,9,24,3.2188758248682006,1,0,4,3,4,1,0,6023.0
2,1.0986122886681098,1,2,2,2,2,12,2.5649493574615367,1,0,2,5,2,19,2.995732273553991,0,1,4,5,9,1,1,423.0
18,2.9444389791664403,1,0,3,4,8,3,1.3862943611198906,0,0,3,3,3,29,3.4011973816621555,0,2,4,1,9,1,1,3649.0
4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,25,3.258096538021482,0,1,0,4,5,1,1,1409.0
11,2.4849066497880004,0,2,1,4,1,7,2.0794415416798357,0,1,2,0,7,27,3.332204510175204,0,0,2,6,7,1,0,2383.0
9,2.302585092994046,0,0,4,2,9,6,1.9459101490553132,1,0,1,6,6,25,3.258096538021482,0,1,0,4,5,1,0,811.0
20,3.044522437723423,1,2,0,6,0,15,2.772588722239781,0,0,0,1,5,38,3.6635616461296463,1,2,3,3,8,1,0,1987.0
20,3.044522437723423,1,2,0,6,0,23,3.1780538303479458,0,2,3,2,3,49,3.912023005428146,0,1,4,0,9,1,0,2047.0
20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,36,3.6109179126442243,1,0,1,1,6,4,1,142.0
3,1.3862943611198906,0,0,3,3,3,11,2.4849066497880004,0,2,1,4,1,22,3.1354942159291497,1,1,2,1,2,1,1,1927.0
10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,1,0,1781.0
8,2.1972245773362196,1,2,3,1,8,16,2.833213344056216,1,1,1,2,6,25,3.258096538021482,0,1,0,4,5,1,1,6961.0
2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,14,2.70805020110221,1,2,4,0,4,2,2,47.0
16,2.833213344056216,1,1,1,2,6,22,3.1354942159291497,1,1,2,1,2,45,3.828641396489095,0,0,0,3,5,1,0,33449.0
2,1.0986122886681098,1,2,2,2,2,9,2.302585092994046,0,0,4,2,9,13,2.6390573296152584,0,1,3,6,3,1,0,211.0
20,3.044522437723423,1,2,0,6,0,5,1.791759469228055,0,2,0,5,5,45,3.828641396489095,0,0,0,3,5,5,2,85.0
18,2.9444389791664403,1,0,3,4,8,11,2.4849066497880004,0,2,1,4,1,32,3.4965075614664802,1,2,2,4,2,1,0,3343.0
3,1.3862943611198906,0,0,3,3,3,3,1.3862943611198906,0,0,3,3,3,15,2.772588722239781,0,0,0,1,5,3,3,9.0
6,1.9459101490553132,1,0,1,6,6,4,1.6094379124341003,1,1,4,4,4,14,2.70805020110221,1,2,4,0,4,2,0,26.0
20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,37,3.6375861597263857,0,1,2,2,7,1,1,3929.0
17,2.8903717578961645,0,2,2,3,7,18,2.9444389791664403,1,0,3,4,8,41,3.7376696182833684,0,2,1,6,1,1,0,2207.0
19,2.995732273553991,0,1,4,5,9,5,1.791759469228055,0,2,0,5,5,26,3.295836866004329,1,2,1,5,6,1,0,1051.0
20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,33,3.5263605246161616,0,0,3,5,3,1,1,3329.0
16,2.833213344056216,1,1,1,2,6,6,1.9459101490553132,1,0,1,6,6,29,3.4011973816621555,0,2,4,1,9,1,0,2051.0
14,2.70805020110221,1,2,4,0,4,5,1.791759469228055,0,2,0,5,5,20,3.044522437723423,1,2,0,6,0,1,1,751.0
15,2.772588722239781,0,0,0,1,5,2,1.0986122886681098,1,2,2,2,2,22,3.1354942159291497,1,1,2,1,2,1,1,1579.0
17,2.8903717578961645,0,2,2,3,7,22,3.1354942159291497,1,1,2,1,2,44,3.8066624897703196,1,2,4,2,4,1,1,34559.0
18,2.9444389791664403,1,0,3,4,8,4,1.6094379124341003,1,1,4,4,4,39,3.6888794541139363,0,0,4,4,9,1,0,757.0
4,1.6094379124341003,1,1,4,4,4,19,2.995732273553991,0,1,4,5,9,34,3.5553480614894135,1,1,4,6,4,1,0,83.0
17,2.8903717578961645,0,2,2,3,7,25,3.258096538021482,0,1,0,4,5,43,3.784189633918261,0,1,3,1,3,1,0,3811.0
14,2.70805020110221,1,2,4,0,4,20,3.044522437723423,1,2,0,6,0,35,3.58351893845611,0,2,0,0,5,1,0,421.0
20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,46,3.8501476017100584,1,1,1,4,6,2,0,1063.0
18,2.9444389791664403,1,0,3,4,8,22,3.1354942159291497,1,1,2,1,2,42,3.7612001156935624,1,0,2,0,2,2,0,241.0
2,1.0986122886681098,1,2,2,2,2,8,2.1972245773362196,1,2,3,1,8,32,3.4965075614664802,1,2,2,4,2,2,3,511.0
12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,19,2.995732273553991,0,1,4,5,9,1,2,673.0
11,2.4849066497880004,0,2,1,4,1,10,2.3978952727983707,1,1,0,3,0,23,3.1780538303479458,0,2,3,2,3,1,0,1367.0
9,2.302585092994046,0,0,4,2,9,3,1.3862943611198906,0,0,3,3,3,30,3.4339872044851463,1,0,0,2,0,3,2,271.0
3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,17,2.8903717578961645,0,2,2,3,7,1,0,86.0
13,2.6390573296152584,0,1,3,6,3,17,2.8903717578961645,0,2,2,3,7,37,3.6375861597263857,0,1,2,2,7,1,0,8777.0
18,2.9444389791664403,1,0,3,4,8,5,1.791759469228055,0,2,0,5,5,42,3.7612001156935624,1,0,2,0,2,1,0,25.0
16,2.833213344056216,1,1,1,2,6,12,2.5649493574615367,1,0,2,5,2,29,3.4011973816621555,0,2,4,1,9,1,0,3907.0
10,2.3978952727983707,1,1,0,3,0,2,1.0986122886681098,1,2,2,2,2,39,3.6888794541139363,0,0,4,4,9,1,1,2981.0
7,2.0794415416798357,0,1,2,0,7,6,1.9459101490553132,1,0,1,6,6,18,2.9444389791664403,1,0,3,4,8,1,1,1787.0
20,3.044522437723423,1,2,0,6,0,6,1.9459101490553132,1,0,1,6,6,42,3.7612001156935624,1,0,2,0,2,2,1,2861.0
16,2.833213344056216,1,1,1,2,6,5,1.791759469228055,0,2,0,5,5,22,3.1354942159291497,1,1,2,1,2,1,0,937.0
10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,1,1,37.0
12,2.5649493574615367,1,0,2,5,2,7,2.0794415416798357,0,1,2,0,7,34,3.5553480614894135,1,1,4,6,4,1,0,1681.0
7,2.0794415416798357,0,1,2,0,7,17,2.8903717578961645,0,2,2,3,7,28,3.367295829986474,1,1,3,0,8,1,1,151.0
10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,2,0,52.0
17,2.8903717578961645,0,2,2,3,7,6,1.9459101490553132,1,0,1,6,6,29,3.4011973816621555,0,2,4,1,9,1,0,539.0
17,2.8903717578961645,0,2,2,3,7,8,2.1972245773362196,1,2,3,1,8,46,3.8501476017100584,1,1,1,4,6,1,0,14339.0
4,1.6094379124341003,1,1,4,4,4,12,2.5649493574615367,1,0,2,5,2,17,2.8903717578961645,0,2,2,3,7,1,1,635.0
17,2.8903717578961645,0,2,2,3,7,21,3.091042453358316,0,0,1,0,1,43,3.784189633918261,0,1,3,1,3,1,0,5377.0
15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,19,2.995732273553991,0,1,4,5,9,1,1,923.0
4,1.6094379124341003,1,1,4,4,4,7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,1,1,25.0
15,2.772588722239781,0,0,0,1,5,24,3.2188758248682006,1,0,4,3,4,43,3.784189633918261,0,1,3,1,3,1,0,4073.0
20,3.044522437723423,1,2,0,6,0,12,2.5649493574615367,1,0,2,5,2,41,3.7376696182833684,0,2,1,6,1,1,0,6987.0
9,2.302585092994046,0,0,4,2,9,21,3.091042453358316,0,0,1,0,1,34,3.5553480614894135,1,1,4,6,4,1,0,13927.0
6,1.9459101490553132,1,0,1,6,6,9,2.302585092994046,0,0,4,2,9,31,3.4657359027997265,0,1,1,3,1,1,0,4273.0
14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,0,3,0,26,3.295836866004329,1,2,1,5,6,2,0,97.0
14,2.70805020110221,1,2,4,0,4,19,2.995732273553991,0,1,4,5,9,44,3.8066624897703196,1,2,4,2,4,1,0,6287.0
18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,38,3.6635616461296463,1,2,3,3,8,2,0,377.0
2,1.0986122886681098,1,2,2,2,2,1,0.6931471805599453,0,1,1,1,1,10,2.3978952727983707,1,1,0,3,0,1,3,17.0
5,1.791759469228055,0,2,0,5,5,5,1.791759469228055,0,2,0,5,5,19,2.995732273553991,0,1,4,5,9,1,1,643.0
8,2.1972245773362196,1,2,3,1,8,1,0.6931471805599453,0,1,1,1,1,15,2.772588722239781,0,0,0,1,5,1,2,401.0
6,1.9459101490553132,1,0,1,6,6,3,1.3862943611198906,0,0,3,3,3,16,2.833213344056216,1,1,1,2,6,1,1,199.0
15,2.772588722239781,0,0,0,1,5,5,1.791759469228055,0,2,0,5,5,28,3.367295829986474,1,1,3,0,8,1,1,4759.0
12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,17,2.8903717578961645,0,2,2,3,7,1,2,553.0
13,2.6390573296152584,0,1,3,6,3,20,3.044522437723423,1,2,0,6,0,41,3.7376696182833684,0,2,1,6,1,1,0,2854.0
8,2.1972245773362196,1,2,3,1,8,20,3.044522437723423,1,2,0,6,0,31,3.4657359027997265,0,1,1,3,1,1,0,10817.0
14,2.70805020110221,1,2,4,0,4,2,1.0986122886681098,1,2,2,2,2,25,3.258096538021482,0,1,0,4,5,1,1,1829.0
10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,36,3.6109179126442243,1,0,1,1,6,1,0,4079.0
7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,20,3.044522437723423,1,2,0,6,0,1,0,3431.0
11,2.4849066497880004,0,2,1,4,1,3,1.3862943611198906,0,0,3,3,3,24,3.2188758248682006,1,0,4,3,4,1,1,2039.0
20,3.044522437723423,1,2,0,6,0,7,2.0794415416798357,0,1,2,0,7,36,3.6109179126442243,1,0,1,1,6,1,0,49.0
19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,48,3.8918202981106265,1,0,3,6,8,1,1,7415.0
15,2.772588722239781,0,0,0,1,5,4,1.6094379124341003,1,1,4,4,4,21,3.091042453358316,0,0,1,0,1,1,0,38.0
8,2.1972245773362196,1,2,3,1,8,23,3.1780538303479458,0,2,3,2,3,35,3.58351893845611,0,2,0,0,5,1,0,14041.0
10,2.3978952727983707,1,1,0,3,0,1,0.6931471805599453,0,1,1,1,1,22,3.1354942159291497,1,1,2,1,2,1,2,103.0
4,1.6094379124341003,1,1,4,4,4,4,1.6094379124341003,1,1,4,4,4,30,3.4339872044851463,1,0,0,2,0,2,1,461.0
12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,27,3.332204510175204,0,0,2,6,7,1,0,77.0
4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,17,2.8903717578961645,0,2,2,3,7,1,0,1769.0
14,2.70805020110221,1,2,4,0,4,13,2.6390573296152584,0,1,3,6,3,41,3.7376696182833684,0,2,1,6,1,1,0,16409.0
2,1.0986122886681098,1,2,2,2,2,3,1.3862943611198906,0,0,3,3,3,23,3.1780538303479458,0,2,3,2,3,1,0,267.0
14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,32,3.4965075614664802,1,2,2,4,2,2,1,3791.0
6,1.9459101490553132,1,0,1,6,6,6,1.9459101490553132,1,0,1,6,6,26,3.295836866004329,1,2,1,5,6,2,1,157.0
12,2.5649493574615367,1,0,2,5,2,12,2.5649493574615367,1,0,2,5,2,28,3.367295829986474,1,1,3,0,8,4,1,68.0
17,2.8903717578961645,0,2,2,3,7,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,1,0,11831.0
5,1.791759469228055,0,2,0,5,5,10,2.3978952727983707,1,1,0,3,0,27,3.332204510175204,0,0,2,6,7,1,1,851.0
3,1.3862943611198906,0,0,3,3,3,7,2.0794415416798357,0,1,2,0,7,24,3.2188758248682006,1,0,4,3,4,1,1,25.0
2,1.0986122886681098,1,2,2,2,2,11,2.4849066497880004,0,2,1,4,1,31,3.4657359027997265,0,1,1,3,1,1,0,211.0
20,3.044522437723423,1,2,0,6,0,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,2,2,589.0
7,2.0794415416798357,0,1,2,0,7,5,1.791759469228055,0,2,0,5,5,32,3.4965075614664802,1,2,2,4,2,1,0,643.0
20,3.044522437723423,1,2,0,6,0,3,1.3862943611198906,0,0,3,3,3,38,3.6635616461296463,1,2,3,3,8,1,0,467.0
7,2.0794415416798357,0,1,2,0,7,11,2.4849066497880004,0,2,1,4,1,30,3.4339872044851463,1,0,0,2,0,1,0,5471.0
13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,42,3.7612001156935624,1,0,2,0,2,1,1,3779.0
12,2.5649493574615367,1,0,2,5,2,13,2.6390573296152584,0,1,3,6,3,40,3.713572066704308,1,1,0,5,0,1,0,67.0
4,1.6094379124341003,1,1,4,4,4,11,2.4849066497880004,0,2,1,4,1,24,3.2188758248682006,1,0,4,3,4,1,1,167.0
6,1.9459101490553132,1,0,1,6,6,2,1.0986122886681098,1,2,2,2,2,14,2.70805020110221,1,2,4,0,4,2,2,31.0
5,1.791759469228055,0,2,0,5,5,7,2.0794415416798357,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,1,0,1999.0
11,2.4849066497880004,0,2,1,4,1,13,2.6390573296152584,0,1,3,6,3,35,3.58351893845611,0,2,0,0,5,1,0,5557.0
13,2.6390573296152584,0,1,3,6,3,1,0.6931471805599453,0,1,1,1,1,19,2.995732273553991,0,1,4,5,9,1,2,343.0
19,2.995732273553991,0,1,4,5,9,20,3.044522437723423,1,2,0,6,0,48,3.8918202981106265,1,0,3,6,8,1,0,38423.0
13,2.6390573296152584,0,1,3,6,3,2,1.0986122886681098,1,2,2,2,2,31,3.4657359027997265,0,1,1,3,1,1,0,601.0
13,2.6390573296152584,0,1,3,6,3,5,1.791759469228055,0,2,0,5,5,40,3.713572066704308,1,1,0,5,0,1,1,6631.0
16,2.833213344056216,1,1,1,2,6,2,1.0986122886681098,1,2,2,2,2,26,3.295836866004329,1,2,1,5,6,2,2,521.0
10,2.3978952727983707,1,1,0,3,0,4,1.6094379124341003,1,1,4,4,4,17,2.8903717578961645,0,2,2,3,7,1,0,1549.0
5,1.791759469228055,0,2,0,5,5,3,1.3862943611198906,0,0,3,3,3,9,2.302585092994046,0,0,4,2,9,1,1,163.0
16,2.833213344056216,1,1,1,2,6,9,2.302585092994046,0,0,4,2,9,46,3.8501476017100584,1,1,1,4,6,1,0,1259.0
9,2.302585092994046,0,0,4,2,9,10,2.3978952727983707,1,1,0,3,0,20,3.044522437723423,1,2,0,6,0,1,1,3919.0
4,1.6094379124341003,1,1,4,4,4,6,1.9459101490553132,1,0,1,6,6,23,3.1780538303479458,0,2,3,2,3,1,0,539.0
11,2.4849066497880004,0,2,1,4,1,17,2.8903717578961645,0,2,2,3,7,31,3.4657359027997265,0,1,1,3,1,1,0,6217.0
8,2.1972245773362196,1,2,3,1,8,7,2.0794415416798357,0,1,2,0,7,22,3.1354942159291497,1,1,2,1,2,1,0,103.0
17,2.8903717578961645,0,2,2,3,7,4,1.6094379124341003,1,1,4,4,4,32,3.4965075614664802,1,2,2,4,2,1,1,5087.0
12,2.5649493574615367,1,0,2,5,2,1,0.6931471805599453,0,1,1,1,1,34,3.5553480614894135,1,1,4,6,4,1,2,457.0
8,2.1972245773362196,1,2,3,1,8,3,1.3862943611198906,0,0,3,3,3,17,2.8903717578961645,0,2,2,3,7,1,0,347.0
14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,0,2,0,2,0,116.0
13,2.6390573296152584,0,1,3,6,3,11,2.4849066497880004,0,2,1,4,1,34,3.5553480614894135,1,1,4,6,4,1,0,10711.0
12,2.5649493574615367,1,0,2,5,2,8,2.1972245773362196,1,2,3,1,8,41,3.7376696182833684,0,2,1,6,1,1,0,9409.0
4,1.6094379124341003,1,1,4,4,4,2,1.0986122886681098,1,2,2,2,2,10,2.3978952727983707,1,1,0,3,0,2,2,61.0
18,2.9444389791664403,1,0,3,4,8,8,2.1972245773362196,1,2,3,1,8,30,3.4339872044851463,1,0,0,2,0,2,0,16.0
15,2.772588722239781,0,0,0,1,5,24,3.2188758248682006,1,0,4,3,4,45,3.828641396489095,0,0,0,3,5,3,1,19.0
8,2.1972245773362196,1,2,3,1,8,15,2.772588722239781,0,0,0,1,5,35,3.58351893845611,0,2,0,0,5,1,0,3187.0
10,2.3978952727983707,1,1,0,3,0,21,3.091042453358316,0,0,1,0,1,37,3.6375861597263857,0,1,2,2,7,1,0,5603.0
7,2.0794415416798357,0,1,2,0,7,16,2.833213344056216,1,1,1,2,6,25,3.258096538021482,0,1,0,4,5,1,0,193.0
15,2.772588722239781,0,0,0,1,5,14,2.70805020110221,1,2,4,0,4,38,3.6635616461296463,1,2,3,3,8,1,0,17179.0
15,2.772588722239781,0,0,0,1,5,3,1.3862943611198906,0,0,3,3,3,26,3.295836866004329,1,2,1,5,6,1,1,2791.0
18,2.9444389791664403,1,0,3,4,8,2,1.0986122886681098,1,2,2,2,2,37,3.6375861597263857,0,1,2,2,7,1,1,3709.0
14,2.70805020110221,1,2,4,0,4,16,2.833213344056216,1,1,1,2,6,37,3.6375861597263857,0,1,2,2,7,1,0,17749.0
7,2.0794415416798357,0,1,2,0,7,12,2.5649493574615367,1,0,2,5,2,26,3.295836866004329,1,2,1,5,6,1,0,1665.0
3,1.3862943611198906,0,0,3,3,3,4,1.6094379124341003,1,1,4,4,4,18,2.9444389791664403,1,0,3,4,8,1,1,83.0
12,2.5649493574615367,1,0,2,5,2,14,2.70805020110221,1,2,4,0,4,27,3.332204510175204,0,0,2,6,7,1,0,1073.0
10,2.3978952727983707,1,1,0,3,0,11,2.4849066497880004,0,2,1,4,1,34,3.5553480614894135,1,1,4,6,4,1,0,97.0
17,2.8903717578961645,0,2,2,3,7,22,3.1354942159291497,1,1,2,1,2,42,3.7612001156935624,1,0,2,0,2,1,0,32891.0
14,2.70805020110221,1,2,4,0,4,8,2.1972245773362196,1,2,3,1,8,27,3.332204510175204,0,0,2,6,7,1,0,6581.0
6,1.9459101490553132,1,0,1,6,6,5,1.791759469228055,0,2,0,5,5,35,3.58351893845611,0,2,0,0,5,1,1,3289.0
16,2.833213344056216,1,1,1,2,6,3,1.3862943611198906,0,0,3,3,3,34,3.5553480614894135,1,1,4,6,4,1,0,347.0
15,2.772588722239781,0,0,0,1,5,9,2.302585092994046,0,0,4,2,9,35,3.58351893845611,0,2,0,0,5,1,0,209.0
10,2.3978952727983707,1,1,0,3,0,16,2.833213344056216,1,1,1,2,6,27,3.332204510175204,0,0,2,6,7,1,0,9269.0
14,2.70805020110221,1,2,4,0,4,10,2.3978952727983707,1,1,0,3,0,35,3.58351893845611,0,2,0,0,5,1,0,221.0
15,2.772588722239781,0,0,0,1,5,6,1.9459101490553132,1,0,1,6,6,40,3.713572066704308,1,1,0,5,0,1,0,343.0
16,2.833213344056216,1,1,1,2,6,8,2.1972245773362196,1,2,3,1,8,29,3.4011973816621555,0,2,4,1,9,1,1,8009.0
17,2.8903717578961645,0,2,2,3,7,28,3.367295829986474,1,1,3,0,8,47,3.871201010907891,0,2,2,5,7,1,0,5833.0
9,2.302585092994046,0,0,4,2,9,1,0.6931471805599453,0,1,1,1,1,28,3.367295829986474,1,1,3,0,8,1,2,1207.0
12,2.5649493574615367,1,0,2,5,2,6,1.9459101490553132,1,0,1,6,6,19,2.995732273553991,0,1,4,5,9,1,1,2953.0
10,2.3978952727983707,1,1,0,3,0,8,2.1972245773362196,1,2,3,1,8,28,3.367295829986474,1,1,3,0,8,2,0,1291.0
14,2.70805020110221,1,2,4,0,4,9,2.302585092994046,0,0,4,2,9,38,3.6635616461296463,1,2,3,3,8,1,0,451.0
8,2.1972245773362196,1,2,3,1,8,4,1.6094379124341003,1,1,4,4,4,27,3.332204510175204,0,0,2,6,7,1,1,2393.0
19,2.995732273553991,0,1,4,5,9,3,1.3862943611198906,0,0,3,3,3,40,3.713572066704308,1,1,0,5,0,1,0,1933.0
